"pgnation","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"3","1984","Couple + C. GT 16 ","West Germany","52","0.00693828424477847","0.00329403052869511","0.0105825379608618"
"3","1984","Couple + C. GT 16 ","East Germany","","","",""
"3","1984","Couple + C. LE and GT 16","West Germany","62","0.0114921123534499","0.00645509010983863","0.0165291345970611"
"3","1984","Couple + C. LE and GT 16","East Germany","","","",""
"4","1984","1-pers.-HH","West Germany","23","","",""
"4","1984","1-pers.-HH","East Germany","","","",""
"4","1984","(Married) couple without C. ","West Germany","57","0.00339732067342675","0.00120454728242668","0.00559009406442681"
"4","1984","(Married) couple without C. ","East Germany","","","",""
"4","1984","Single parent ","West Germany","8","","",""
"4","1984","Single parent ","East Germany","","","",""
"4","1984","Couple + C. LE 16 ","West Germany","129","0.00761234823553637","0.00454380834529576","0.010680888125777"
"4","1984","Couple + C. LE 16 ","East Germany","","","",""
"4","1984","Couple + C. GT 16 ","West Germany","123","0.00609030520051695","0.00267454453189574","0.00950606586913816"
"4","1984","Couple + C. GT 16 ","East Germany","","","",""
"4","1984","Couple + C. LE and GT 16","West Germany","86","0.00617958454657357","0.0024760409293817","0.00988312816376545"
"4","1984","Couple + C. LE and GT 16","East Germany","","","",""
"5","1984","1-pers.-HH","West Germany","50","0.0111199676073804","0.00549485756214571","0.0167450776526151"
"5","1984","1-pers.-HH","East Germany","","","",""
"5","1984","(Married) couple without C. ","West Germany","58","0.00398252083399954","0.00160908789944123","0.00635595376855784"
"5","1984","(Married) couple without C. ","East Germany","","","",""
"5","1984","Single parent ","West Germany","36","0.00835460943131766","0.000940652072464748","0.0157685667901706"
"5","1984","Single parent ","East Germany","","","",""
"5","1984","Couple + C. LE 16 ","West Germany","257","0.0221968780323145","0.0169956794985063","0.0273980765661228"
"5","1984","Couple + C. LE 16 ","East Germany","","","",""
"5","1984","Couple + C. GT 16 ","West Germany","83","0.00606083594052008","0.00265329872622545","0.00946837315481471"
"5","1984","Couple + C. GT 16 ","East Germany","","","",""
"5","1984","Couple + C. LE and GT 16","West Germany","124","0.014366429503805","0.00874280863164524","0.0199900503759647"
"5","1984","Couple + C. LE and GT 16","East Germany","","","",""
"6","1984","1-pers.-HH","West Germany","33","0.00164954269914336","-0.000527318556460831","0.00382640395474755"
"6","1984","1-pers.-HH","East Germany","","","",""
"6","1984","(Married) couple without C. ","West Germany","64","0.0015302114004778","5.71948135534525e-05","0.00300322798740214"
"6","1984","(Married) couple without C. ","East Germany","","","",""
"6","1984","Single parent ","West Germany","16","","",""
"6","1984","Single parent ","East Germany","","","",""
"6","1984","Couple + C. LE 16 ","West Germany","126","0.00385201395796079","0.0016650701185129","0.00603895779740868"
"6","1984","Couple + C. LE 16 ","East Germany","","","",""
"6","1984","Couple + C. GT 16 ","West Germany","72","0.00355819621421422","0.000944016995564755","0.00617237543286369"
"6","1984","Couple + C. GT 16 ","East Germany","","","",""
"6","1984","Couple + C. LE and GT 16","West Germany","76","0.00572390498622672","0.00215870763987987","0.00928910233257358"
"6","1984","Couple + C. LE and GT 16","East Germany","","","",""
"10","1984","1-pers.-HH","West Germany","3","","",""
"10","1984","1-pers.-HH","East Germany","","","",""
"10","1984","(Married) couple without C. ","West Germany","6","","",""
"10","1984","(Married) couple without C. ","East Germany","","","",""
"10","1984","Single parent ","West Germany","1","","",""
"10","1984","Single parent ","East Germany","","","",""
"10","1984","Couple + C. LE 16 ","West Germany","9","","",""
"10","1984","Couple + C. LE 16 ","East Germany","","","",""
"10","1984","Couple + C. GT 16 ","West Germany","12","","",""
"10","1984","Couple + C. GT 16 ","East Germany","","","",""
"10","1984","Couple + C. LE and GT 16","West Germany","1","","",""
"10","1984","Couple + C. LE and GT 16","East Germany","","","",""
"11","1984","1-pers.-HH","West Germany","1","","",""
"11","1984","1-pers.-HH","East Germany","","","",""
"11","1984","(Married) couple without C. ","West Germany","6","","",""
"11","1984","(Married) couple without C. ","East Germany","","","",""
"11","1984","Single parent ","West Germany","","","",""
"11","1984","Single parent ","East Germany","","","",""
"11","1984","Couple + C. LE 16 ","West Germany","5","","",""
"11","1984","Couple + C. LE 16 ","East Germany","","","",""
"11","1984","Couple + C. GT 16 ","West Germany","1","","",""
"11","1984","Couple + C. GT 16 ","East Germany","","","",""
"11","1984","Couple + C. LE and GT 16","West Germany","","","",""
"11","1984","Couple + C. LE and GT 16","East Germany","","","",""
"12","1984","1-pers.-HH","West Germany","1","","",""
"12","1984","1-pers.-HH","East Germany","","","",""
"12","1984","(Married) couple without C. ","West Germany","5","","",""
"12","1984","(Married) couple without C. ","East Germany","","","",""
"12","1984","Single parent ","West Germany","","","",""
"12","1984","Single parent ","East Germany","","","",""
"12","1984","Couple + C. LE 16 ","West Germany","4","","",""
"12","1984","Couple + C. LE 16 ","East Germany","","","",""
"12","1984","Couple + C. GT 16 ","West Germany","","","",""
"12","1984","Couple + C. GT 16 ","East Germany","","","",""
"12","1984","Couple + C. LE and GT 16","West Germany","","","",""
"12","1984","Couple + C. LE and GT 16","East Germany","","","",""
"13","1984","1-pers.-HH","West Germany","","","",""
"13","1984","1-pers.-HH","East Germany","","","",""
"13","1984","(Married) couple without C. ","West Germany","","","",""
"13","1984","(Married) couple without C. ","East Germany","","","",""
"13","1984","Single parent ","West Germany","","","",""
"13","1984","Single parent ","East Germany","","","",""
"13","1984","Couple + C. LE 16 ","West Germany","","","",""
"13","1984","Couple + C. LE 16 ","East Germany","","","",""
"13","1984","Couple + C. GT 16 ","West Germany","","","",""
"13","1984","Couple + C. GT 16 ","East Germany","","","",""
"13","1984","Couple + C. LE and GT 16","West Germany","","","",""
"13","1984","Couple + C. LE and GT 16","East Germany","","","",""
"14","1984","1-pers.-HH","West Germany","","","",""
"14","1984","1-pers.-HH","East Germany","","","",""
"14","1984","(Married) couple without C. ","West Germany","2","","",""
"14","1984","(Married) couple without C. ","East Germany","","","",""
"14","1984","Single parent ","West Germany","","","",""
"14","1984","Single parent ","East Germany","","","",""
"14","1984","Couple + C. LE 16 ","West Germany","2","","",""
"14","1984","Couple + C. LE 16 ","East Germany","","","",""
"14","1984","Couple + C. GT 16 ","West Germany","1","","",""
"14","1984","Couple + C. GT 16 ","East Germany","","","",""
"14","1984","Couple + C. LE and GT 16","West Germany","","","",""
"14","1984","Couple + C. LE and GT 16","East Germany","","","",""
"15","1984","1-pers.-HH","West Germany","","","",""
"15","1984","1-pers.-HH","East Germany","","","",""
"15","1984","(Married) couple without C. ","West Germany","","","",""
"15","1984","(Married) couple without C. ","East Germany","","","",""
"15","1984","Single parent ","West Germany","","","",""
"15","1984","Single parent ","East Germany","","","",""
"15","1984","Couple + C. LE 16 ","West Germany","","","",""
"15","1984","Couple + C. LE 16 ","East Germany","","","",""
"15","1984","Couple + C. GT 16 ","West Germany","","","",""
"15","1984","Couple + C. GT 16 ","East Germany","","","",""
"15","1984","Couple + C. LE and GT 16","West Germany","","","",""
"15","1984","Couple + C. LE and GT 16","East Germany","","","",""
"16","1984","1-pers.-HH","West Germany","","","",""
"16","1984","1-pers.-HH","East Germany","","","",""
"16","1984","(Married) couple without C. ","West Germany","","","",""
"16","1984","(Married) couple without C. ","East Germany","","","",""
"16","1984","Single parent ","West Germany","","","",""
"16","1984","Single parent ","East Germany","","","",""
"16","1984","Couple + C. LE 16 ","West Germany","","","",""
"16","1984","Couple + C. LE 16 ","East Germany","","","",""
"16","1984","Couple + C. GT 16 ","West Germany","","","",""
"16","1984","Couple + C. GT 16 ","East Germany","","","",""
"16","1984","Couple + C. LE and GT 16","West Germany","","","",""
"16","1984","Couple + C. LE and GT 16","East Germany","","","",""
"17","1984","1-pers.-HH","West Germany","","","",""
"17","1984","1-pers.-HH","East Germany","","","",""
"17","1984","(Married) couple without C. ","West Germany","1","","",""
"17","1984","(Married) couple without C. ","East Germany","","","",""
"17","1984","Single parent ","West Germany","","","",""
"17","1984","Single parent ","East Germany","","","",""
"17","1984","Couple + C. LE 16 ","West Germany","","","",""
"17","1984","Couple + C. LE 16 ","East Germany","","","",""
"17","1984","Couple + C. GT 16 ","West Germany","","","",""
"17","1984","Couple + C. GT 16 ","East Germany","","","",""
"17","1984","Couple + C. LE and GT 16","West Germany","","","",""
"17","1984","Couple + C. LE and GT 16","East Germany","","","",""
"18","1984","1-pers.-HH","West Germany","1","","",""
"18","1984","1-pers.-HH","East Germany","","","",""
"18","1984","(Married) couple without C. ","West Germany","2","","",""
"18","1984","(Married) couple without C. ","East Germany","","","",""
"18","1984","Single parent ","West Germany","3","","",""
"18","1984","Single parent ","East Germany","","","",""
"18","1984","Couple + C. LE 16 ","West Germany","6","","",""
"18","1984","Couple + C. LE 16 ","East Germany","","","",""
"18","1984","Couple + C. GT 16 ","West Germany","","","",""
"18","1984","Couple + C. GT 16 ","East Germany","","","",""
"18","1984","Couple + C. LE and GT 16","West Germany","3","","",""
"18","1984","Couple + C. LE and GT 16","East Germany","","","",""
"19","1984","1-pers.-HH","West Germany","","","",""
"19","1984","1-pers.-HH","East Germany","","","",""
"19","1984","(Married) couple without C. ","West Germany","2","","",""
"19","1984","(Married) couple without C. ","East Germany","","","",""
"19","1984","Single parent ","West Germany","1","","",""
"19","1984","Single parent ","East Germany","","","",""
"19","1984","Couple + C. LE 16 ","West Germany","4","","",""
"19","1984","Couple + C. LE 16 ","East Germany","","","",""
"19","1984","Couple + C. GT 16 ","West Germany","","","",""
"19","1984","Couple + C. GT 16 ","East Germany","","","",""
"19","1984","Couple + C. LE and GT 16","West Germany","1","","",""
"19","1984","Couple + C. LE and GT 16","East Germany","","","",""
"20","1984","1-pers.-HH","West Germany","","","",""
"20","1984","1-pers.-HH","East Germany","","","",""
"20","1984","(Married) couple without C. ","West Germany","","","",""
"20","1984","(Married) couple without C. ","East Germany","","","",""
"20","1984","Single parent ","West Germany","","","",""
"20","1984","Single parent ","East Germany","","","",""
"20","1984","Couple + C. LE 16 ","West Germany","","","",""
"20","1984","Couple + C. LE 16 ","East Germany","","","",""
"20","1984","Couple + C. GT 16 ","West Germany","2","","",""
"20","1984","Couple + C. GT 16 ","East Germany","","","",""
"20","1984","Couple + C. LE and GT 16","West Germany","","","",""
"20","1984","Couple + C. LE and GT 16","East Germany","","","",""
"21","1984","1-pers.-HH","West Germany","","","",""
"21","1984","1-pers.-HH","East Germany","","","",""
"21","1984","(Married) couple without C. ","West Germany","1","","",""
"21","1984","(Married) couple without C. ","East Germany","","","",""
"21","1984","Single parent ","West Germany","","","",""
"21","1984","Single parent ","East Germany","","","",""
"21","1984","Couple + C. LE 16 ","West Germany","","","",""
"21","1984","Couple + C. LE 16 ","East Germany","","","",""
"21","1984","Couple + C. GT 16 ","West Germany","","","",""
"21","1984","Couple + C. GT 16 ","East Germany","","","",""
"21","1984","Couple + C. LE and GT 16","West Germany","","","",""
"21","1984","Couple + C. LE and GT 16","East Germany","","","",""
"22","1984","1-pers.-HH","West Germany","4","","",""
"22","1984","1-pers.-HH","East Germany","","","",""
"22","1984","(Married) couple without C. ","West Germany","","","",""
"22","1984","(Married) couple without C. ","East Germany","","","",""
"22","1984","Single parent ","West Germany","","","",""
"22","1984","Single parent ","East Germany","","","",""
"22","1984","Couple + C. LE 16 ","West Germany","3","","",""
"22","1984","Couple + C. LE 16 ","East Germany","","","",""
"22","1984","Couple + C. GT 16 ","West Germany","","","",""
"22","1984","Couple + C. GT 16 ","East Germany","","","",""
"22","1984","Couple + C. LE and GT 16","West Germany","","","",""
"22","1984","Couple + C. LE and GT 16","East Germany","","","",""
"23","1984","1-pers.-HH","West Germany","","","",""
"23","1984","1-pers.-HH","East Germany","","","",""
"23","1984","(Married) couple without C. ","West Germany","","","",""
"23","1984","(Married) couple without C. ","East Germany","","","",""
"23","1984","Single parent ","West Germany","","","",""
"23","1984","Single parent ","East Germany","","","",""
"23","1984","Couple + C. LE 16 ","West Germany","5","","",""
"23","1984","Couple + C. LE 16 ","East Germany","","","",""
"23","1984","Couple + C. GT 16 ","West Germany","","","",""
"23","1984","Couple + C. GT 16 ","East Germany","","","",""
"23","1984","Couple + C. LE and GT 16","West Germany","","","",""
"23","1984","Couple + C. LE and GT 16","East Germany","","","",""
"24","1984","1-pers.-HH","West Germany","","","",""
"24","1984","1-pers.-HH","East Germany","","","",""
"24","1984","(Married) couple without C. ","West Germany","","","",""
"24","1984","(Married) couple without C. ","East Germany","","","",""
"24","1984","Single parent ","West Germany","","","",""
"24","1984","Single parent ","East Germany","","","",""
"24","1984","Couple + C. LE 16 ","West Germany","2","","",""
"24","1984","Couple + C. LE 16 ","East Germany","","","",""
"24","1984","Couple + C. GT 16 ","West Germany","","","",""
"24","1984","Couple + C. GT 16 ","East Germany","","","",""
"24","1984","Couple + C. LE and GT 16","West Germany","","","",""
"24","1984","Couple + C. LE and GT 16","East Germany","","","",""
"25","1984","1-pers.-HH","West Germany","","","",""
"25","1984","1-pers.-HH","East Germany","","","",""
"25","1984","(Married) couple without C. ","West Germany","","","",""
"25","1984","(Married) couple without C. ","East Germany","","","",""
"25","1984","Single parent ","West Germany","","","",""
"25","1984","Single parent ","East Germany","","","",""
"25","1984","Couple + C. LE 16 ","West Germany","2","","",""
"25","1984","Couple + C. LE 16 ","East Germany","","","",""
"25","1984","Couple + C. GT 16 ","West Germany","","","",""
"25","1984","Couple + C. GT 16 ","East Germany","","","",""
"25","1984","Couple + C. LE and GT 16","West Germany","","","",""
"25","1984","Couple + C. LE and GT 16","East Germany","","","",""
"26","1984","1-pers.-HH","West Germany","","","",""
"26","1984","1-pers.-HH","East Germany","","","",""
"26","1984","(Married) couple without C. ","West Germany","1","","",""
"26","1984","(Married) couple without C. ","East Germany","","","",""
"26","1984","Single parent ","West Germany","","","",""
"26","1984","Single parent ","East Germany","","","",""
"26","1984","Couple + C. LE 16 ","West Germany","1","","",""
"26","1984","Couple + C. LE 16 ","East Germany","","","",""
"26","1984","Couple + C. GT 16 ","West Germany","","","",""
"26","1984","Couple + C. GT 16 ","East Germany","","","",""
"26","1984","Couple + C. LE and GT 16","West Germany","","","",""
"26","1984","Couple + C. LE and GT 16","East Germany","","","",""
"27","1984","1-pers.-HH","West Germany","","","",""
"27","1984","1-pers.-HH","East Germany","","","",""
"27","1984","(Married) couple without C. ","West Germany","","","",""
"27","1984","(Married) couple without C. ","East Germany","","","",""
"27","1984","Single parent ","West Germany","","","",""
"27","1984","Single parent ","East Germany","","","",""
"27","1984","Couple + C. LE 16 ","West Germany","","","",""
"27","1984","Couple + C. LE 16 ","East Germany","","","",""
"27","1984","Couple + C. GT 16 ","West Germany","","","",""
"27","1984","Couple + C. GT 16 ","East Germany","","","",""
"27","1984","Couple + C. LE and GT 16","West Germany","","","",""
"27","1984","Couple + C. LE and GT 16","East Germany","","","",""
"28","1984","1-pers.-HH","West Germany","","","",""
"28","1984","1-pers.-HH","East Germany","","","",""
"28","1984","(Married) couple without C. ","West Germany","","","",""
"28","1984","(Married) couple without C. ","East Germany","","","",""
"28","1984","Single parent ","West Germany","","","",""
"28","1984","Single parent ","East Germany","","","",""
"28","1984","Couple + C. LE 16 ","West Germany","1","","",""
"28","1984","Couple + C. LE 16 ","East Germany","","","",""
"28","1984","Couple + C. GT 16 ","West Germany","","","",""
"28","1984","Couple + C. GT 16 ","East Germany","","","",""
"28","1984","Couple + C. LE and GT 16","West Germany","3","","",""
"28","1984","Couple + C. LE and GT 16","East Germany","","","",""
"29","1984","1-pers.-HH","West Germany","","","",""
"29","1984","1-pers.-HH","East Germany","","","",""
"29","1984","(Married) couple without C. ","West Germany","","","",""
"29","1984","(Married) couple without C. ","East Germany","","","",""
"29","1984","Single parent ","West Germany","","","",""
"29","1984","Single parent ","East Germany","","","",""
"29","1984","Couple + C. LE 16 ","West Germany","1","","",""
"29","1984","Couple + C. LE 16 ","East Germany","","","",""
"29","1984","Couple + C. GT 16 ","West Germany","","","",""
"29","1984","Couple + C. GT 16 ","East Germany","","","",""
"29","1984","Couple + C. LE and GT 16","West Germany","","","",""
"29","1984","Couple + C. LE and GT 16","East Germany","","","",""
"30","1984","1-pers.-HH","West Germany","","","",""
"30","1984","1-pers.-HH","East Germany","","","",""
"30","1984","(Married) couple without C. ","West Germany","","","",""
"30","1984","(Married) couple without C. ","East Germany","","","",""
"30","1984","Single parent ","West Germany","","","",""
"30","1984","Single parent ","East Germany","","","",""
"30","1984","Couple + C. LE 16 ","West Germany","","","",""
"30","1984","Couple + C. LE 16 ","East Germany","","","",""
"30","1984","Couple + C. GT 16 ","West Germany","","","",""
"30","1984","Couple + C. GT 16 ","East Germany","","","",""
"30","1984","Couple + C. LE and GT 16","West Germany","","","",""
"30","1984","Couple + C. LE and GT 16","East Germany","","","",""
"31","1984","1-pers.-HH","West Germany","1","","",""
"31","1984","1-pers.-HH","East Germany","","","",""
"31","1984","(Married) couple without C. ","West Germany","","","",""
"31","1984","(Married) couple without C. ","East Germany","","","",""
"31","1984","Single parent ","West Germany","","","",""
"31","1984","Single parent ","East Germany","","","",""
"31","1984","Couple + C. LE 16 ","West Germany","2","","",""
"31","1984","Couple + C. LE 16 ","East Germany","","","",""
"31","1984","Couple + C. GT 16 ","West Germany","","","",""
"31","1984","Couple + C. GT 16 ","East Germany","","","",""
"31","1984","Couple + C. LE and GT 16","West Germany","","","",""
"31","1984","Couple + C. LE and GT 16","East Germany","","","",""
"32","1984","1-pers.-HH","West Germany","","","",""
"32","1984","1-pers.-HH","East Germany","","","",""
"32","1984","(Married) couple without C. ","West Germany","","","",""
"32","1984","(Married) couple without C. ","East Germany","","","",""
"32","1984","Single parent ","West Germany","","","",""
"32","1984","Single parent ","East Germany","","","",""
"32","1984","Couple + C. LE 16 ","West Germany","","","",""
"32","1984","Couple + C. LE 16 ","East Germany","","","",""
"32","1984","Couple + C. GT 16 ","West Germany","","","",""
"32","1984","Couple + C. GT 16 ","East Germany","","","",""
"32","1984","Couple + C. LE and GT 16","West Germany","","","",""
"32","1984","Couple + C. LE and GT 16","East Germany","","","",""
"34","1984","1-pers.-HH","West Germany","","","",""
"34","1984","1-pers.-HH","East Germany","","","",""
"34","1984","(Married) couple without C. ","West Germany","","","",""
"34","1984","(Married) couple without C. ","East Germany","","","",""
"34","1984","Single parent ","West Germany","","","",""
"34","1984","Single parent ","East Germany","","","",""
"34","1984","Couple + C. LE 16 ","West Germany","4","","",""
"34","1984","Couple + C. LE 16 ","East Germany","","","",""
"34","1984","Couple + C. GT 16 ","West Germany","","","",""
"34","1984","Couple + C. GT 16 ","East Germany","","","",""
"34","1984","Couple + C. LE and GT 16","West Germany","","","",""
"34","1984","Couple + C. LE and GT 16","East Germany","","","",""
"35","1984","1-pers.-HH","West Germany","","","",""
"35","1984","1-pers.-HH","East Germany","","","",""
"35","1984","(Married) couple without C. ","West Germany","","","",""
"35","1984","(Married) couple without C. ","East Germany","","","",""
"35","1984","Single parent ","West Germany","","","",""
"35","1984","Single parent ","East Germany","","","",""
"35","1984","Couple + C. LE 16 ","West Germany","","","",""
"35","1984","Couple + C. LE 16 ","East Germany","","","",""
"35","1984","Couple + C. GT 16 ","West Germany","","","",""
"35","1984","Couple + C. GT 16 ","East Germany","","","",""
"35","1984","Couple + C. LE and GT 16","West Germany","","","",""
"35","1984","Couple + C. LE and GT 16","East Germany","","","",""
"36","1984","1-pers.-HH","West Germany","","","",""
"36","1984","1-pers.-HH","East Germany","","","",""
"36","1984","(Married) couple without C. ","West Germany","","","",""
"36","1984","(Married) couple without C. ","East Germany","","","",""
"36","1984","Single parent ","West Germany","1","","",""
"36","1984","Single parent ","East Germany","","","",""
"36","1984","Couple + C. LE 16 ","West Germany","","","",""
"36","1984","Couple + C. LE 16 ","East Germany","","","",""
"36","1984","Couple + C. GT 16 ","West Germany","","","",""
"36","1984","Couple + C. GT 16 ","East Germany","","","",""
"36","1984","Couple + C. LE and GT 16","West Germany","","","",""
"36","1984","Couple + C. LE and GT 16","East Germany","","","",""
"37","1984","1-pers.-HH","West Germany","","","",""
"37","1984","1-pers.-HH","East Germany","","","",""
"37","1984","(Married) couple without C. ","West Germany","","","",""
"37","1984","(Married) couple without C. ","East Germany","","","",""
"37","1984","Single parent ","West Germany","","","",""
"37","1984","Single parent ","East Germany","","","",""
"37","1984","Couple + C. LE 16 ","West Germany","","","",""
"37","1984","Couple + C. LE 16 ","East Germany","","","",""
"37","1984","Couple + C. GT 16 ","West Germany","","","",""
"37","1984","Couple + C. GT 16 ","East Germany","","","",""
"37","1984","Couple + C. LE and GT 16","West Germany","","","",""
"37","1984","Couple + C. LE and GT 16","East Germany","","","",""
"38","1984","1-pers.-HH","West Germany","","","",""
"38","1984","1-pers.-HH","East Germany","","","",""
"38","1984","(Married) couple without C. ","West Germany","1","","",""
"38","1984","(Married) couple without C. ","East Germany","","","",""
"38","1984","Single parent ","West Germany","","","",""
"38","1984","Single parent ","East Germany","","","",""
"38","1984","Couple + C. LE 16 ","West Germany","1","","",""
"38","1984","Couple + C. LE 16 ","East Germany","","","",""
"38","1984","Couple + C. GT 16 ","West Germany","","","",""
"38","1984","Couple + C. GT 16 ","East Germany","","","",""
"38","1984","Couple + C. LE and GT 16","West Germany","","","",""
"38","1984","Couple + C. LE and GT 16","East Germany","","","",""
"39","1984","1-pers.-HH","West Germany","","","",""
"39","1984","1-pers.-HH","East Germany","","","",""
"39","1984","(Married) couple without C. ","West Germany","","","",""
"39","1984","(Married) couple without C. ","East Germany","","","",""
"39","1984","Single parent ","West Germany","","","",""
"39","1984","Single parent ","East Germany","","","",""
"39","1984","Couple + C. LE 16 ","West Germany","1","","",""
"39","1984","Couple + C. LE 16 ","East Germany","","","",""
"39","1984","Couple + C. GT 16 ","West Germany","","","",""
"39","1984","Couple + C. GT 16 ","East Germany","","","",""
"39","1984","Couple + C. LE and GT 16","West Germany","","","",""
"39","1984","Couple + C. LE and GT 16","East Germany","","","",""
"40","1984","1-pers.-HH","West Germany","","","",""
"40","1984","1-pers.-HH","East Germany","","","",""
"40","1984","(Married) couple without C. ","West Germany","1","","",""
"40","1984","(Married) couple without C. ","East Germany","","","",""
"40","1984","Single parent ","West Germany","","","",""
"40","1984","Single parent ","East Germany","","","",""
"40","1984","Couple + C. LE 16 ","West Germany","","","",""
"40","1984","Couple + C. LE 16 ","East Germany","","","",""
"40","1984","Couple + C. GT 16 ","West Germany","","","",""
"40","1984","Couple + C. GT 16 ","East Germany","","","",""
"40","1984","Couple + C. LE and GT 16","West Germany","","","",""
"40","1984","Couple + C. LE and GT 16","East Germany","","","",""
"41","1984","1-pers.-HH","West Germany","","","",""
"41","1984","1-pers.-HH","East Germany","","","",""
"41","1984","(Married) couple without C. ","West Germany","","","",""
"41","1984","(Married) couple without C. ","East Germany","","","",""
"41","1984","Single parent ","West Germany","","","",""
"41","1984","Single parent ","East Germany","","","",""
"41","1984","Couple + C. LE 16 ","West Germany","1","","",""
"41","1984","Couple + C. LE 16 ","East Germany","","","",""
"41","1984","Couple + C. GT 16 ","West Germany","","","",""
"41","1984","Couple + C. GT 16 ","East Germany","","","",""
"41","1984","Couple + C. LE and GT 16","West Germany","","","",""
"41","1984","Couple + C. LE and GT 16","East Germany","","","",""
"42","1984","1-pers.-HH","West Germany","","","",""
"42","1984","1-pers.-HH","East Germany","","","",""
"42","1984","(Married) couple without C. ","West Germany","1","","",""
"42","1984","(Married) couple without C. ","East Germany","","","",""
"42","1984","Single parent ","West Germany","","","",""
"42","1984","Single parent ","East Germany","","","",""
"42","1984","Couple + C. LE 16 ","West Germany","","","",""
"42","1984","Couple + C. LE 16 ","East Germany","","","",""
"42","1984","Couple + C. GT 16 ","West Germany","","","",""
"42","1984","Couple + C. GT 16 ","East Germany","","","",""
"42","1984","Couple + C. LE and GT 16","West Germany","","","",""
"42","1984","Couple + C. LE and GT 16","East Germany","","","",""
"43","1984","1-pers.-HH","West Germany","","","",""
"43","1984","1-pers.-HH","East Germany","","","",""
"43","1984","(Married) couple without C. ","West Germany","","","",""
"43","1984","(Married) couple without C. ","East Germany","","","",""
"43","1984","Single parent ","West Germany","","","",""
"43","1984","Single parent ","East Germany","","","",""
"43","1984","Couple + C. LE 16 ","West Germany","2","","",""
"43","1984","Couple + C. LE 16 ","East Germany","","","",""
"43","1984","Couple + C. GT 16 ","West Germany","","","",""
"43","1984","Couple + C. GT 16 ","East Germany","","","",""
"43","1984","Couple + C. LE and GT 16","West Germany","","","",""
"43","1984","Couple + C. LE and GT 16","East Germany","","","",""
"44","1984","1-pers.-HH","West Germany","","","",""
"44","1984","1-pers.-HH","East Germany","","","",""
"44","1984","(Married) couple without C. ","West Germany","","","",""
"44","1984","(Married) couple without C. ","East Germany","","","",""
"44","1984","Single parent ","West Germany","","","",""
"44","1984","Single parent ","East Germany","","","",""
"44","1984","Couple + C. LE 16 ","West Germany","","","",""
"44","1984","Couple + C. LE 16 ","East Germany","","","",""
"44","1984","Couple + C. GT 16 ","West Germany","","","",""
"44","1984","Couple + C. GT 16 ","East Germany","","","",""
"44","1984","Couple + C. LE and GT 16","West Germany","","","",""
"44","1984","Couple + C. LE and GT 16","East Germany","","","",""
"45","1984","1-pers.-HH","West Germany","","","",""
"45","1984","1-pers.-HH","East Germany","","","",""
"45","1984","(Married) couple without C. ","West Germany","","","",""
"45","1984","(Married) couple without C. ","East Germany","","","",""
"45","1984","Single parent ","West Germany","","","",""
