"pgnation","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"24","1984","vocational + Abi","","","",""
"24","1984","higher vocational","","","",""
"24","1984","higher education","1","","",""
"25","1984","in school","","","",""
"25","1984","inadequately","","","",""
"25","1984","general elemantary","1","","",""
"25","1984","middle vocational","","","",""
"25","1984","vocational + Abi","","","",""
"25","1984","higher vocational","","","",""
"25","1984","higher education","1","","",""
"26","1984","in school","","","",""
"26","1984","inadequately","","","",""
"26","1984","general elemantary","","","",""
"26","1984","middle vocational","","","",""
"26","1984","vocational + Abi","1","","",""
"26","1984","higher vocational","","","",""
"26","1984","higher education","1","","",""
"27","1984","in school","","","",""
"27","1984","inadequately","","","",""
"27","1984","general elemantary","","","",""
"27","1984","middle vocational","","","",""
"27","1984","vocational + Abi","","","",""
"27","1984","higher vocational","","","",""
"27","1984","higher education","","","",""
"28","1984","in school","","","",""
"28","1984","inadequately","","","",""
"28","1984","general elemantary","2","","",""
"28","1984","middle vocational","2","","",""
"28","1984","vocational + Abi","","","",""
"28","1984","higher vocational","","","",""
"28","1984","higher education","","","",""
"29","1984","in school","","","",""
"29","1984","inadequately","","","",""
"29","1984","general elemantary","","","",""
"29","1984","middle vocational","1","","",""
"29","1984","vocational + Abi","","","",""
"29","1984","higher vocational","","","",""
"29","1984","higher education","","","",""
"30","1984","in school","","","",""
"30","1984","inadequately","","","",""
"30","1984","general elemantary","","","",""
"30","1984","middle vocational","","","",""
"30","1984","vocational + Abi","","","",""
"30","1984","higher vocational","","","",""
"30","1984","higher education","","","",""
"31","1984","in school","","","",""
"31","1984","inadequately","","","",""
"31","1984","general elemantary","","","",""
"31","1984","middle vocational","1","","",""
"31","1984","vocational + Abi","1","","",""
"31","1984","higher vocational","1","","",""
"31","1984","higher education","","","",""
"32","1984","in school","","","",""
"32","1984","inadequately","","","",""
"32","1984","general elemantary","","","",""
"32","1984","middle vocational","","","",""
"32","1984","vocational + Abi","","","",""
"32","1984","higher vocational","","","",""
"32","1984","higher education","","","",""
"34","1984","in school","","","",""
"34","1984","inadequately","1","","",""
"34","1984","general elemantary","1","","",""
"34","1984","middle vocational","","","",""
"34","1984","vocational + Abi","1","","",""
"34","1984","higher vocational","1","","",""
"34","1984","higher education","","","",""
"35","1984","in school","","","",""
"35","1984","inadequately","","","",""
"35","1984","general elemantary","","","",""
"35","1984","middle vocational","","","",""
"35","1984","vocational + Abi","","","",""
"35","1984","higher vocational","","","",""
"35","1984","higher education","","","",""
"36","1984","in school","","","",""
"36","1984","inadequately","","","",""
"36","1984","general elemantary","1","","",""
"36","1984","middle vocational","","","",""
"36","1984","vocational + Abi","","","",""
"36","1984","higher vocational","","","",""
"36","1984","higher education","","","",""
"37","1984","in school","","","",""
"37","1984","inadequately","","","",""
"37","1984","general elemantary","","","",""
"37","1984","middle vocational","","","",""
"37","1984","vocational + Abi","","","",""
"37","1984","higher vocational","","","",""
"37","1984","higher education","","","",""
"38","1984","in school","","","",""
"38","1984","inadequately","","","",""
"38","1984","general elemantary","","","",""
"38","1984","middle vocational","1","","",""
"38","1984","vocational + Abi","","","",""
"38","1984","higher vocational","1","","",""
"38","1984","higher education","","","",""
"39","1984","in school","","","",""
"39","1984","inadequately","","","",""
"39","1984","general elemantary","1","","",""
"39","1984","middle vocational","","","",""
"39","1984","vocational + Abi","","","",""
"39","1984","higher vocational","","","",""
"39","1984","higher education","","","",""
"40","1984","in school","","","",""
"40","1984","inadequately","","","",""
"40","1984","general elemantary","","","",""
"40","1984","middle vocational","","","",""
"40","1984","vocational + Abi","","","",""
"40","1984","higher vocational","","","",""
"40","1984","higher education","1","","",""
"41","1984","in school","","","",""
"41","1984","inadequately","","","",""
"41","1984","general elemantary","","","",""
"41","1984","middle vocational","1","","",""
"41","1984","vocational + Abi","","","",""
"41","1984","higher vocational","","","",""
"41","1984","higher education","","","",""
"42","1984","in school","","","",""
"42","1984","inadequately","","","",""
"42","1984","general elemantary","","","",""
"42","1984","middle vocational","","","",""
"42","1984","vocational + Abi","1","","",""
"42","1984","higher vocational","","","",""
"42","1984","higher education","","","",""
"43","1984","in school","","","",""
"43","1984","inadequately","1","","",""
"43","1984","general elemantary","","","",""
"43","1984","middle vocational","","","",""
"43","1984","vocational + Abi","","","",""
"43","1984","higher vocational","","","",""
"43","1984","higher education","1","","",""
"44","1984","in school","","","",""
"44","1984","inadequately","","","",""
"44","1984","general elemantary","","","",""
"44","1984","middle vocational","","","",""
"44","1984","vocational + Abi","","","",""
"44","1984","higher vocational","","","",""
"44","1984","higher education","","","",""
"45","1984","in school","","","",""
"45","1984","inadequately","","","",""
"45","1984","general elemantary","","","",""
"45","1984","middle vocational","","","",""
"45","1984","vocational + Abi","","","",""
"45","1984","higher vocational","","","",""
"45","1984","higher education","","","",""
"46","1984","in school","","","",""
"46","1984","inadequately","","","",""
"46","1984","general elemantary","","","",""
"46","1984","middle vocational","","","",""
"46","1984","vocational + Abi","","","",""
"46","1984","higher vocational","","","",""
"46","1984","higher education","","","",""
"47","1984","in school","","","",""
"47","1984","inadequately","","","",""
"47","1984","general elemantary","","","",""
"47","1984","middle vocational","","","",""
"47","1984","vocational + Abi","","","",""
"47","1984","higher vocational","","","",""
"47","1984","higher education","","","",""
"48","1984","in school","","","",""
"48","1984","inadequately","","","",""
"48","1984","general elemantary","","","",""
"48","1984","middle vocational","","","",""
"48","1984","vocational + Abi","","","",""
"48","1984","higher vocational","","","",""
"48","1984","higher education","","","",""
"49","1984","in school","","","",""
"49","1984","inadequately","","","",""
"49","1984","general elemantary","","","",""
"49","1984","middle vocational","","","",""
"49","1984","vocational + Abi","","","",""
"49","1984","higher vocational","","","",""
"49","1984","higher education","","","",""
"50","1984","in school","","","",""
"50","1984","inadequately","","","",""
"50","1984","general elemantary","","","",""
"50","1984","middle vocational","","","",""
"50","1984","vocational + Abi","","","",""
"50","1984","higher vocational","","","",""
"50","1984","higher education","","","",""
"51","1984","in school","","","",""
"51","1984","inadequately","","","",""
"51","1984","general elemantary","","","",""
"51","1984","middle vocational","","","",""
"51","1984","vocational + Abi","","","",""
"51","1984","higher vocational","","","",""
"51","1984","higher education","","","",""
"52","1984","in school","","","",""
"52","1984","inadequately","","","",""
"52","1984","general elemantary","","","",""
"52","1984","middle vocational","","","",""
"52","1984","vocational + Abi","","","",""
"52","1984","higher vocational","","","",""
"52","1984","higher education","","","",""
"53","1984","in school","","","",""
"53","1984","inadequately","","","",""
"53","1984","general elemantary","","","",""
"53","1984","middle vocational","","","",""
"53","1984","vocational + Abi","","","",""
"53","1984","higher vocational","","","",""
"53","1984","higher education","","","",""
"54","1984","in school","","","",""
"54","1984","inadequately","","","",""
"54","1984","general elemantary","","","",""
"54","1984","middle vocational","","","",""
"54","1984","vocational + Abi","","","",""
"54","1984","higher vocational","","","",""
"54","1984","higher education","","","",""
"55","1984","in school","","","",""
"55","1984","inadequately","","","",""
"55","1984","general elemantary","","","",""
"55","1984","middle vocational","","","",""
"55","1984","vocational + Abi","","","",""
"55","1984","higher vocational","","","",""
"55","1984","higher education","","","",""
"56","1984","in school","","","",""
"56","1984","inadequately","","","",""
"56","1984","general elemantary","","","",""
"56","1984","middle vocational","","","",""
"56","1984","vocational + Abi","","","",""
"56","1984","higher vocational","","","",""
"56","1984","higher education","","","",""
"59","1984","in school","","","",""
"59","1984","inadequately","","","",""
"59","1984","general elemantary","","","",""
"59","1984","middle vocational","","","",""
"59","1984","vocational + Abi","","","",""
"59","1984","higher vocational","","","",""
"59","1984","higher education","","","",""
"60","1984","in school","","","",""
"60","1984","inadequately","","","",""
"60","1984","general elemantary","","","",""
"60","1984","middle vocational","","","",""
"60","1984","vocational + Abi","","","",""
"60","1984","higher vocational","","","",""
"60","1984","higher education","","","",""
"61","1984","in school","","","",""
"61","1984","inadequately","","","",""
"61","1984","general elemantary","","","",""
"61","1984","middle vocational","","","",""
"61","1984","vocational + Abi","","","",""
"61","1984","higher vocational","","","",""
"61","1984","higher education","","","",""
"64","1984","in school","","","",""
"64","1984","inadequately","","","",""
"64","1984","general elemantary","","","",""
"64","1984","middle vocational","","","",""
"64","1984","vocational + Abi","","","",""
"64","1984","higher vocational","","","",""
"64","1984","higher education","","","",""
"65","1984","in school","","","",""
"65","1984","inadequately","","","",""
"65","1984","general elemantary","","","",""
"65","1984","middle vocational","","","",""
"65","1984","vocational + Abi","","","",""
"65","1984","higher vocational","","","",""
"65","1984","higher education","","","",""
"66","1984","in school","","","",""
"66","1984","inadequately","","","",""
"66","1984","general elemantary","","","",""
"66","1984","middle vocational","","","",""
"66","1984","vocational + Abi","","","",""
"66","1984","higher vocational","","","",""
"66","1984","higher education","","","",""
"67","1984","in school","","","",""
"67","1984","inadequately","","","",""
"67","1984","general elemantary","","","",""
"67","1984","middle vocational","","","",""
"67","1984","vocational + Abi","","","",""
"67","1984","higher vocational","","","",""
"67","1984","higher education","","","",""
"68","1984","in school","","","",""
"68","1984","inadequately","","","",""
"68","1984","general elemantary","","","",""
"68","1984","middle vocational","","","",""
"68","1984","vocational + Abi","","","",""
"68","1984","higher vocational","","","",""
"68","1984","higher education","","","",""
"71","1984","in school","","","",""
"71","1984","inadequately","","","",""
"71","1984","general elemantary","","","",""
"71","1984","middle vocational","","","",""
"71","1984","vocational + Abi","","","",""
"71","1984","higher vocational","","","",""
"71","1984","higher education","","","",""
"73","1984","in school","","","",""
"73","1984","inadequately","","","",""
"73","1984","general elemantary","","","",""
"73","1984","middle vocational","","","",""
"73","1984","vocational + Abi","","","",""
"73","1984","higher vocational","","","",""
"73","1984","higher education","","","",""
"74","1984","in school","","","",""
"74","1984","inadequately","","","",""
"74","1984","general elemantary","","","",""
"74","1984","middle vocational","","","",""
"74","1984","vocational + Abi","","","",""
"74","1984","higher vocational","","","",""
"74","1984","higher education","","","",""
"75","1984","in school","","","",""
"75","1984","inadequately","","","",""
"75","1984","general elemantary","","","",""
"75","1984","middle vocational","","","",""
"75","1984","vocational + Abi","","","",""
"75","1984","higher vocational","","","",""
"75","1984","higher education","","","",""
"76","1984","in school","","","",""
"76","1984","inadequately","","","",""
"76","1984","general elemantary","","","",""
"76","1984","middle vocational","","","",""
"76","1984","vocational + Abi","","","",""
"76","1984","higher vocational","","","",""
"76","1984","higher education","","","",""
"77","1984","in school","","","",""
"77","1984","inadequately","","","",""
"77","1984","general elemantary","","","",""
"77","1984","middle vocational","","","",""
"77","1984","vocational + Abi","","","",""
"77","1984","higher vocational","","","",""
"77","1984","higher education","","","",""
"78","1984","in school","","","",""
"78","1984","inadequately","","","",""
"78","1984","general elemantary","","","",""
"78","1984","middle vocational","","","",""
"78","1984","vocational + Abi","","","",""
"78","1984","higher vocational","","","",""
"78","1984","higher education","","","",""
"79","1984","in school","","","",""
"79","1984","inadequately","","","",""
"79","1984","general elemantary","","","",""
"79","1984","middle vocational","","","",""
"79","1984","vocational + Abi","","","",""
"79","1984","higher vocational","","","",""
"79","1984","higher education","","","",""
"80","1984","in school","","","",""
"80","1984","inadequately","","","",""
"80","1984","general elemantary","","","",""
"80","1984","middle vocational","","","",""
"80","1984","vocational + Abi","","","",""
"80","1984","higher vocational","","","",""
"80","1984","higher education","","","",""
"81","1984","in school","","","",""
"81","1984","inadequately","","","",""
"81","1984","general elemantary","","","",""
"81","1984","middle vocational","","","",""
"81","1984","vocational + Abi","","","",""
"81","1984","higher vocational","","","",""
"81","1984","higher education","","","",""
"82","1984","in school","","","",""
"82","1984","inadequately","","","",""
"82","1984","general elemantary","","","",""
"82","1984","middle vocational","","","",""
"82","1984","vocational + Abi","","","",""
"82","1984","higher vocational","","","",""
"82","1984","higher education","","","",""
"83","1984","in school","","","",""
"83","1984","inadequately","","","",""
"83","1984","general elemantary","","","",""
"83","1984","middle vocational","","","",""
"83","1984","vocational + Abi","","","",""
"83","1984","higher vocational","","","",""
"83","1984","higher education","","","",""
"84","1984","in school","","","",""
"84","1984","inadequately","","","",""
"84","1984","general elemantary","","","",""
"84","1984","middle vocational","","","",""
"84","1984","vocational + Abi","","","",""
"84","1984","higher vocational","","","",""
"84","1984","higher education","","","",""
"85","1984","in school","","","",""
"85","1984","inadequately","","","",""
"85","1984","general elemantary","","","",""
"85","1984","middle vocational","","","",""
"85","1984","vocational + Abi","","","",""
"85","1984","higher vocational","","","",""
"85","1984","higher education","","","",""
"86","1984","in school","","","",""
"86","1984","inadequately","","","",""
"86","1984","general elemantary","","","",""
"86","1984","middle vocational","","","",""
"86","1984","vocational + Abi","","","",""
"86","1984","higher vocational","","","",""
"86","1984","higher education","","","",""
"89","1984","in school","","","",""
"89","1984","inadequately","","","",""
"89","1984","general elemantary","","","",""
"89","1984","middle vocational","","","",""
"89","1984","vocational + Abi","","","",""
"89","1984","higher vocational","","","",""
"89","1984","higher education","","","",""
"90","1984","in school","","","",""
"90","1984","inadequately","","","",""
"90","1984","general elemantary","","","",""
"90","1984","middle vocational","","","",""
"90","1984","vocational + Abi","","","",""
"90","1984","higher vocational","","","",""
"90","1984","higher education","","","",""
"92","1984","in school","","","",""
"92","1984","inadequately","","","",""
"92","1984","general elemantary","","","",""
"92","1984","middle vocational","","","",""
"92","1984","vocational + Abi","","","",""
"92","1984","higher vocational","","","",""
"92","1984","higher education","","","",""
"94","1984","in school","","","",""
"94","1984","inadequately","","","",""
"94","1984","general elemantary","","","",""
"94","1984","middle vocational","","","",""
"94","1984","vocational + Abi","","","",""
"94","1984","higher vocational","","","",""
"94","1984","higher education","","","",""
"95","1984","in school","","","",""
"95","1984","inadequately","","","",""
"95","1984","general elemantary","","","",""
"95","1984","middle vocational","","","",""
"95","1984","vocational + Abi","","","",""
"95","1984","higher vocational","","","",""
"95","1984","higher education","","","",""
"96","1984","in school","","","",""
"96","1984","inadequately","","","",""
"96","1984","general elemantary","","","",""
"96","1984","middle vocational","","","",""
"96","1984","vocational + Abi","","","",""
"96","1984","higher vocational","","","",""
"96","1984","higher education","","","",""
"97","1984","in school","","","",""
"97","1984","inadequately","","","",""
"97","1984","general elemantary","","","",""
"97","1984","middle vocational","","","",""
"97","1984","vocational + Abi","","","",""
"97","1984","higher vocational","","","",""
"97","1984","higher education","","","",""
"98","1984","in school","","","",""
"98","1984","inadequately","1","","",""
"98","1984","general elemantary","2","","",""
"98","1984","middle vocational","6","","",""
"98","1984","vocational + Abi","","","",""
"98","1984","higher vocational","","","",""
"98","1984","higher education","1","","",""
"101","1984","in school","","","",""
"101","1984","inadequately","","","",""
"101","1984","general elemantary","","","",""
"101","1984","middle vocational","","","",""
"101","1984","vocational + Abi","","","",""
"101","1984","higher vocational","","","",""
"101","1984","higher education","","","",""
"102","1984","in school","","","",""
"102","1984","inadequately","","","",""
"102","1984","general elemantary","","","",""
"102","1984","middle vocational","","","",""
"102","1984","vocational + Abi","","","",""
"102","1984","higher vocational","","","",""
"102","1984","higher education","","","",""
"103","1984","in school","","","",""
"103","1984","inadequately","","","",""
"103","1984","general elemantary","","","",""
"103","1984","middle vocational","","","",""
"103","1984","vocational + Abi","","","",""
"103","1984","higher vocational","","","",""
"103","1984","higher education","","","",""
"108","1984","in school","","","",""
"108","1984","inadequately","","","",""
"108","1984","general elemantary","","","",""
"108","1984","middle vocational","","","",""
"108","1984","vocational + Abi","","","",""
"108","1984","higher vocational","","","",""
"108","1984","higher education","","","",""
"110","1984","in school","","","",""
"110","1984","inadequately","","","",""
"110","1984","general elemantary","","","",""
"110","1984","middle vocational","","","",""
"110","1984","vocational + Abi","","","",""
"110","1984","higher vocational","","","",""
"110","1984","higher education","","","",""
"111","1984","in school","","","",""
"111","1984","inadequately","","","",""
"111","1984","general elemantary","","","",""
"111","1984","middle vocational","","","",""
"111","1984","vocational + Abi","","","",""
"111","1984","higher vocational","","","",""
"111","1984","higher education","","","",""
"113","1984","in school","","","",""
"113","1984","inadequately","","","",""
"113","1984","general elemantary","","","",""
"113","1984","middle vocational","","","",""
"113","1984","vocational + Abi","","","",""
"113","1984","higher vocational","","","",""
"113","1984","higher education","","","",""
"116","1984","in school","","","",""
"116","1984","inadequately","","","",""
"116","1984","general elemantary","","","",""
"116","1984","middle vocational","","","",""
"116","1984","vocational + Abi","","","",""
"116","1984","higher vocational","","","",""
"116","1984","higher education","","","",""
"117","1984","in school","","","",""
"117","1984","inadequately","","","",""
"117","1984","general elemantary","","","",""
"117","1984","middle vocational","","","",""
"117","1984","vocational + Abi","","","",""
"117","1984","higher vocational","","","",""
"117","1984","higher education","","","",""
"118","1984","in school","","","",""
"118","1984","inadequately","","","",""
"118","1984","general elemantary","","","",""
"118","1984","middle vocational","","","",""
"118","1984","vocational + Abi","","","",""
"118","1984","higher vocational","","","",""
"118","1984","higher education","","","",""
"119","1984","in school","","","",""
"119","1984","inadequately","","","",""
"119","1984","general elemantary","","","",""
"119","1984","middle vocational","","","",""
"119","1984","vocational + Abi","","","",""
"119","1984","higher vocational","","","",""
"119","1984","higher education","","","",""
"120","1984","in school","","","",""
"120","1984","inadequately","","","",""
"120","1984","general elemantary","","","",""
"120","1984","middle vocational","","","",""
"120","1984","vocational + Abi","","","",""
"120","1984","higher vocational","","","",""
"120","1984","higher education","","","",""
"121","1984","in school","","","",""
"121","1984","inadequately","","","",""
"121","1984","general elemantary","","","",""
"121","1984","middle vocational","","","",""
"121","1984","vocational + Abi","","","",""
"121","1984","higher vocational","","","",""
"121","1984","higher education","","","",""
"122","1984","in school","","","",""
"122","1984","inadequately","","","",""
"122","1984","general elemantary","","","",""
"122","1984","middle vocational","","","",""
"122","1984","vocational + Abi","","","",""
"122","1984","higher vocational","","","",""
"122","1984","higher education","","","",""
"123","1984","in school","","","",""
"123","1984","inadequately","","","",""
"123","1984","general elemantary","","","",""
"123","1984","middle vocational","","","",""
"123","1984","vocational + Abi","","","",""
"123","1984","higher vocational","","","",""
"123","1984","higher education","","","",""
"124","1984","in school","","","",""
"124","1984","inadequately","","","",""
"124","1984","general elemantary","","","",""
"124","1984","middle vocational","","","",""
"124","1984","vocational + Abi","","","",""
"124","1984","higher vocational","","","",""
"124","1984","higher education","","","",""
"125","1984","in school","","","",""
"125","1984","inadequately","","","",""
"125","1984","general elemantary","","","",""
"125","1984","middle vocational","","","",""
"125","1984","vocational + Abi","","","",""
"125","1984","higher vocational","","","",""
"125","1984","higher education","","","",""
"127","1984","in school","","","",""
"127","1984","inadequately","","","",""
"127","1984","general elemantary","","","",""
"127","1984","middle vocational","","","",""
"127","1984","vocational + Abi","","","",""
"127","1984","higher vocational","","","",""
"127","1984","higher education","","","",""
"128","1984","in school","","","",""
"128","1984","inadequately","","","",""
"128","1984","general elemantary","","","",""
"128","1984","middle vocational","","","",""
"128","1984","vocational + Abi","","","",""
"128","1984","higher vocational","","","",""
"128","1984","higher education","","","",""
"129","1984","in school","","","",""
"129","1984","inadequately","","","",""
"129","1984","general elemantary","","","",""
"129","1984","middle vocational","","","",""
"129","1984","vocational + Abi","","","",""
"129","1984","higher vocational","","","",""
"129","1984","higher education","","","",""
"130","1984","in school","","","",""
"130","1984","inadequately","","","",""
"130","1984","general elemantary","","","",""
"130","1984","middle vocational","","","",""
"130","1984","vocational + Abi","","","",""
"130","1984","higher vocational","","","",""
"130","1984","higher education","","","",""
"131","1984","in school","","","",""
"131","1984","inadequately","","","",""
"131","1984","general elemantary","","","",""
"131","1984","middle vocational","","","",""
"131","1984","vocational + Abi","","","",""
"131","1984","higher vocational","","","",""
"131","1984","higher education","","","",""
"132","1984","in school","","","",""
"132","1984","inadequately","","","",""
"132","1984","general elemantary","","","",""
"132","1984","middle vocational","","","",""
"132","1984","vocational + Abi","","","",""
"132","1984","higher vocational","","","",""
"132","1984","higher education","","","",""
"133","1984","in school","","","",""
"133","1984","inadequately","","","",""
"133","1984","general elemantary","","","",""
"133","1984","middle vocational","","","",""
"133","1984","vocational + Abi","","","",""
"133","1984","higher vocational","","","",""
"133","1984","higher education","","","",""
"135","1984","in school","","","",""
"135","1984","inadequately","","","",""
"135","1984","general elemantary","","","",""
"135","1984","middle vocational","","","",""
"135","1984","vocational + Abi","","","",""
"135","1984","higher vocational","","","",""
"135","1984","higher education","","","",""
"138","1984","in school","","","",""
"138","1984","inadequately","","","",""
"138","1984","general elemantary","","","",""
"138","1984","middle vocational","","","",""
"138","1984","vocational + Abi","","","",""
"138","1984","higher vocational","","","",""
"138","1984","higher education","","","",""
"139","1984","in school","","","",""
"139","1984","inadequately","","","",""
"139","1984","general elemantary","","","",""
"139","1984","middle vocational","","","",""
"139","1984","vocational + Abi","","","",""
"139","1984","higher vocational","","","",""
"139","1984","higher education","","","",""
"140","1984","in school","","","",""
"140","1984","inadequately","","","",""
"140","1984","general elemantary","","","",""
"140","1984","middle vocational","","","",""
"140","1984","vocational + Abi","","","",""
"140","1984","higher vocational","","","",""
"140","1984","higher education","","","",""
"141","1984","in school","","","",""
"141","1984","inadequately","","","",""
"141","1984","general elemantary","","","",""
"141","1984","middle vocational","","","",""
"141","1984","vocational + Abi","","","",""
"141","1984","higher vocational","","","",""
"141","1984","higher education","","","",""
"142","1984","in school","","","",""
"142","1984","inadequately","","","",""
"142","1984","general elemantary","","","",""
"142","1984","middle vocational","","","",""
"142","1984","vocational + Abi","","","",""
"142","1984","higher vocational","","","",""
"142","1984","higher education","","","",""
"143","1984","in school","","","",""
"143","1984","inadequately","","","",""
"143","1984","general elemantary","","","",""
"143","1984","middle vocational","","","",""
"143","1984","vocational + Abi","","","",""
"143","1984","higher vocational","","","",""
"143","1984","higher education","","","",""
"144","1984","in school","","","",""
"144","1984","inadequately","","","",""
"144","1984","general elemantary","","","",""
"144","1984","middle vocational","","","",""
"144","1984","vocational + Abi","","","",""
"144","1984","higher vocational","","","",""
"144","1984","higher education","","","",""
"145","1984","in school","","","",""
"145","1984","inadequately","","","",""
"145","1984","general elemantary","","","",""
"145","1984","middle vocational","","","",""
"145","1984","vocational + Abi","","","",""
