"pgnation","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"3","1984","1-pers.-HH","Male","36","0.0250600881335513","0.0118887566324017","0.0382314196347008"
"3","1984","1-pers.-HH","Female","25","","",""
"3","1984","(Married) couple without C. ","Male","61","0.00823918459614008","0.00342253800847651","0.0130558311838036"
"3","1984","(Married) couple without C. ","Female","57","0.00740036296090574","0.00283186630178774","0.0119688596200237"
"3","1984","Single parent ","Male","4","","",""
"3","1984","Single parent ","Female","11","","",""
"3","1984","Couple + C. LE 16 ","Male","112","0.0170235699150064","0.0105669863587655","0.0234801534712474"
"3","1984","Couple + C. LE 16 ","Female","112","0.0180211521339503","0.0113771452521683","0.0246651590157323"
"3","1984","Couple + C. GT 16 ","Male","27","","",""
"3","1984","Couple + C. GT 16 ","Female","25","","",""
"3","1984","Couple + C. LE and GT 16","Male","34","0.0110677999402202","0.00432940429834644","0.0178061955820939"
"3","1984","Couple + C. LE and GT 16","Female","28","","",""
"4","1984","1-pers.-HH","Male","19","","",""
"4","1984","1-pers.-HH","Female","4","","",""
"4","1984","(Married) couple without C. ","Male","29","","",""
"4","1984","(Married) couple without C. ","Female","28","","",""
"4","1984","Single parent ","Male","1","","",""
"4","1984","Single parent ","Female","7","","",""
"4","1984","Couple + C. LE 16 ","Male","66","0.00778843519555051","0.00340077332516678","0.0121760970659342"
"4","1984","Couple + C. LE 16 ","Female","63","0.007428668926134","0.00313998444898561","0.0117173534032824"
"4","1984","Couple + C. GT 16 ","Male","66","0.00595289802142302","0.00137568710475168","0.0105301089380944"
"4","1984","Couple + C. GT 16 ","Female","57","0.00625775809946272","0.00112853690862164","0.0113869792903038"
"4","1984","Couple + C. LE and GT 16","Male","45","0.00599064353066233","0.0010204354301743","0.0109608516311504"
"4","1984","Couple + C. LE and GT 16","Female","41","0.00640024381536701","0.000853452367915829","0.0119470352628182"
"5","1984","1-pers.-HH","Male","46","0.0318619593786385","0.017062210690992","0.046661708066285"
"5","1984","1-pers.-HH","Female","4","","",""
"5","1984","(Married) couple without C. ","Male","33","0.00411519937709229","0.000704062194560105","0.00752633655962447"
"5","1984","(Married) couple without C. ","Female","25","","",""
"5","1984","Single parent ","Male","15","","",""
"5","1984","Single parent ","Female","21","","",""
"5","1984","Couple + C. LE 16 ","Male","139","0.0237790847851995","0.0161744646368487","0.0313837049335503"
"5","1984","Couple + C. LE 16 ","Female","118","0.0205464511995818","0.0134613172851647","0.0276315851139989"
"5","1984","Couple + C. GT 16 ","Male","54","0.00745683381427705","0.00233783350408824","0.0125758341244659"
"5","1984","Couple + C. GT 16 ","Female","29","","",""
"5","1984","Couple + C. LE and GT 16","Male","70","0.0155603516599527","0.00758872685553073","0.0235319764643746"
"5","1984","Couple + C. LE and GT 16","Female","54","0.0129720790569141","0.0051014879184017","0.0208426701954266"
"6","1984","1-pers.-HH","Male","30","0.00458841097156765","-0.001106434703283","0.0102832566464183"
"6","1984","1-pers.-HH","Female","3","","",""
"6","1984","(Married) couple without C. ","Male","35","0.00170858135656598","-0.000492041874283942","0.0039092045874159"
"6","1984","(Married) couple without C. ","Female","29","","",""
"6","1984","Single parent ","Male","5","","",""
"6","1984","Single parent ","Female","11","","",""
"6","1984","Couple + C. LE 16 ","Male","70","0.00434104807194572","0.00105965313883297","0.00762244300505847"
"6","1984","Couple + C. LE 16 ","Female","56","0.00334189413805058","0.000459474709088457","0.0062243135670127"
"6","1984","Couple + C. GT 16 ","Male","37","0.00348135382395892","-2.3339480723326e-05","0.00698604712864116"
"6","1984","Couple + C. GT 16 ","Female","35","0.00365184111031807","-0.000271595721318595","0.00757527794195474"
"6","1984","Couple + C. LE and GT 16","Male","47","0.00664150680773907","0.00140997447905755","0.0118730391364206"
"6","1984","Couple + C. LE and GT 16","Female","29","","",""
"10","1984","1-pers.-HH","Male","1","","",""
"10","1984","1-pers.-HH","Female","2","","",""
"10","1984","(Married) couple without C. ","Male","3","","",""
"10","1984","(Married) couple without C. ","Female","3","","",""
"10","1984","Single parent ","Male","","","",""
"10","1984","Single parent ","Female","1","","",""
"10","1984","Couple + C. LE 16 ","Male","4","","",""
"10","1984","Couple + C. LE 16 ","Female","5","","",""
"10","1984","Couple + C. GT 16 ","Male","8","","",""
"10","1984","Couple + C. GT 16 ","Female","4","","",""
"10","1984","Couple + C. LE and GT 16","Male","","","",""
"10","1984","Couple + C. LE and GT 16","Female","1","","",""
"11","1984","1-pers.-HH","Male","","","",""
"11","1984","1-pers.-HH","Female","1","","",""
"11","1984","(Married) couple without C. ","Male","5","","",""
"11","1984","(Married) couple without C. ","Female","1","","",""
"11","1984","Single parent ","Male","","","",""
"11","1984","Single parent ","Female","","","",""
"11","1984","Couple + C. LE 16 ","Male","2","","",""
"11","1984","Couple + C. LE 16 ","Female","3","","",""
"11","1984","Couple + C. GT 16 ","Male","1","","",""
"11","1984","Couple + C. GT 16 ","Female","","","",""
"11","1984","Couple + C. LE and GT 16","Male","","","",""
"11","1984","Couple + C. LE and GT 16","Female","","","",""
"12","1984","1-pers.-HH","Male","1","","",""
"12","1984","1-pers.-HH","Female","","","",""
"12","1984","(Married) couple without C. ","Male","3","","",""
"12","1984","(Married) couple without C. ","Female","2","","",""
"12","1984","Single parent ","Male","","","",""
"12","1984","Single parent ","Female","","","",""
"12","1984","Couple + C. LE 16 ","Male","1","","",""
"12","1984","Couple + C. LE 16 ","Female","3","","",""
"12","1984","Couple + C. GT 16 ","Male","","","",""
"12","1984","Couple + C. GT 16 ","Female","","","",""
"12","1984","Couple + C. LE and GT 16","Male","","","",""
"12","1984","Couple + C. LE and GT 16","Female","","","",""
"13","1984","1-pers.-HH","Male","","","",""
"13","1984","1-pers.-HH","Female","","","",""
"13","1984","(Married) couple without C. ","Male","","","",""
"13","1984","(Married) couple without C. ","Female","","","",""
"13","1984","Single parent ","Male","","","",""
"13","1984","Single parent ","Female","","","",""
"13","1984","Couple + C. LE 16 ","Male","","","",""
"13","1984","Couple + C. LE 16 ","Female","","","",""
"13","1984","Couple + C. GT 16 ","Male","","","",""
"13","1984","Couple + C. GT 16 ","Female","","","",""
"13","1984","Couple + C. LE and GT 16","Male","","","",""
"13","1984","Couple + C. LE and GT 16","Female","","","",""
"14","1984","1-pers.-HH","Male","","","",""
"14","1984","1-pers.-HH","Female","","","",""
"14","1984","(Married) couple without C. ","Male","1","","",""
"14","1984","(Married) couple without C. ","Female","1","","",""
"14","1984","Single parent ","Male","","","",""
"14","1984","Single parent ","Female","","","",""
"14","1984","Couple + C. LE 16 ","Male","1","","",""
"14","1984","Couple + C. LE 16 ","Female","1","","",""
"14","1984","Couple + C. GT 16 ","Male","1","","",""
"14","1984","Couple + C. GT 16 ","Female","","","",""
"14","1984","Couple + C. LE and GT 16","Male","","","",""
"14","1984","Couple + C. LE and GT 16","Female","","","",""
"15","1984","1-pers.-HH","Male","","","",""
"15","1984","1-pers.-HH","Female","","","",""
"15","1984","(Married) couple without C. ","Male","","","",""
"15","1984","(Married) couple without C. ","Female","","","",""
"15","1984","Single parent ","Male","","","",""
"15","1984","Single parent ","Female","","","",""
"15","1984","Couple + C. LE 16 ","Male","","","",""
"15","1984","Couple + C. LE 16 ","Female","","","",""
"15","1984","Couple + C. GT 16 ","Male","","","",""
"15","1984","Couple + C. GT 16 ","Female","","","",""
"15","1984","Couple + C. LE and GT 16","Male","","","",""
"15","1984","Couple + C. LE and GT 16","Female","","","",""
"16","1984","1-pers.-HH","Male","","","",""
"16","1984","1-pers.-HH","Female","","","",""
"16","1984","(Married) couple without C. ","Male","","","",""
"16","1984","(Married) couple without C. ","Female","","","",""
"16","1984","Single parent ","Male","","","",""
"16","1984","Single parent ","Female","","","",""
"16","1984","Couple + C. LE 16 ","Male","","","",""
"16","1984","Couple + C. LE 16 ","Female","","","",""
"16","1984","Couple + C. GT 16 ","Male","","","",""
"16","1984","Couple + C. GT 16 ","Female","","","",""
"16","1984","Couple + C. LE and GT 16","Male","","","",""
"16","1984","Couple + C. LE and GT 16","Female","","","",""
"17","1984","1-pers.-HH","Male","","","",""
"17","1984","1-pers.-HH","Female","","","",""
"17","1984","(Married) couple without C. ","Male","","","",""
"17","1984","(Married) couple without C. ","Female","1","","",""
"17","1984","Single parent ","Male","","","",""
"17","1984","Single parent ","Female","","","",""
"17","1984","Couple + C. LE 16 ","Male","","","",""
"17","1984","Couple + C. LE 16 ","Female","","","",""
"17","1984","Couple + C. GT 16 ","Male","","","",""
"17","1984","Couple + C. GT 16 ","Female","","","",""
"17","1984","Couple + C. LE and GT 16","Male","","","",""
"17","1984","Couple + C. LE and GT 16","Female","","","",""
"18","1984","1-pers.-HH","Male","","","",""
"18","1984","1-pers.-HH","Female","1","","",""
"18","1984","(Married) couple without C. ","Male","1","","",""
"18","1984","(Married) couple without C. ","Female","1","","",""
"18","1984","Single parent ","Male","","","",""
"18","1984","Single parent ","Female","3","","",""
"18","1984","Couple + C. LE 16 ","Male","4","","",""
"18","1984","Couple + C. LE 16 ","Female","2","","",""
"18","1984","Couple + C. GT 16 ","Male","","","",""
"18","1984","Couple + C. GT 16 ","Female","","","",""
"18","1984","Couple + C. LE and GT 16","Male","2","","",""
"18","1984","Couple + C. LE and GT 16","Female","1","","",""
"19","1984","1-pers.-HH","Male","","","",""
"19","1984","1-pers.-HH","Female","","","",""
"19","1984","(Married) couple without C. ","Male","2","","",""
"19","1984","(Married) couple without C. ","Female","","","",""
"19","1984","Single parent ","Male","","","",""
"19","1984","Single parent ","Female","1","","",""
"19","1984","Couple + C. LE 16 ","Male","","","",""
"19","1984","Couple + C. LE 16 ","Female","4","","",""
"19","1984","Couple + C. GT 16 ","Male","","","",""
"19","1984","Couple + C. GT 16 ","Female","","","",""
"19","1984","Couple + C. LE and GT 16","Male","","","",""
"19","1984","Couple + C. LE and GT 16","Female","1","","",""
"20","1984","1-pers.-HH","Male","","","",""
"20","1984","1-pers.-HH","Female","","","",""
"20","1984","(Married) couple without C. ","Male","","","",""
"20","1984","(Married) couple without C. ","Female","","","",""
"20","1984","Single parent ","Male","","","",""
"20","1984","Single parent ","Female","","","",""
"20","1984","Couple + C. LE 16 ","Male","","","",""
"20","1984","Couple + C. LE 16 ","Female","","","",""
"20","1984","Couple + C. GT 16 ","Male","1","","",""
"20","1984","Couple + C. GT 16 ","Female","1","","",""
"20","1984","Couple + C. LE and GT 16","Male","","","",""
"20","1984","Couple + C. LE and GT 16","Female","","","",""
"21","1984","1-pers.-HH","Male","","","",""
"21","1984","1-pers.-HH","Female","","","",""
"21","1984","(Married) couple without C. ","Male","","","",""
"21","1984","(Married) couple without C. ","Female","1","","",""
"21","1984","Single parent ","Male","","","",""
"21","1984","Single parent ","Female","","","",""
"21","1984","Couple + C. LE 16 ","Male","","","",""
"21","1984","Couple + C. LE 16 ","Female","","","",""
"21","1984","Couple + C. GT 16 ","Male","","","",""
"21","1984","Couple + C. GT 16 ","Female","","","",""
"21","1984","Couple + C. LE and GT 16","Male","","","",""
"21","1984","Couple + C. LE and GT 16","Female","","","",""
"22","1984","1-pers.-HH","Male","3","","",""
"22","1984","1-pers.-HH","Female","1","","",""
"22","1984","(Married) couple without C. ","Male","","","",""
"22","1984","(Married) couple without C. ","Female","","","",""
"22","1984","Single parent ","Male","","","",""
"22","1984","Single parent ","Female","","","",""
"22","1984","Couple + C. LE 16 ","Male","1","","",""
"22","1984","Couple + C. LE 16 ","Female","2","","",""
"22","1984","Couple + C. GT 16 ","Male","","","",""
"22","1984","Couple + C. GT 16 ","Female","","","",""
"22","1984","Couple + C. LE and GT 16","Male","","","",""
"22","1984","Couple + C. LE and GT 16","Female","","","",""
"23","1984","1-pers.-HH","Male","","","",""
"23","1984","1-pers.-HH","Female","","","",""
"23","1984","(Married) couple without C. ","Male","","","",""
"23","1984","(Married) couple without C. ","Female","","","",""
"23","1984","Single parent ","Male","","","",""
"23","1984","Single parent ","Female","","","",""
"23","1984","Couple + C. LE 16 ","Male","2","","",""
"23","1984","Couple + C. LE 16 ","Female","3","","",""
"23","1984","Couple + C. GT 16 ","Male","","","",""
"23","1984","Couple + C. GT 16 ","Female","","","",""
"23","1984","Couple + C. LE and GT 16","Male","","","",""
"23","1984","Couple + C. LE and GT 16","Female","","","",""
"24","1984","1-pers.-HH","Male","","","",""
"24","1984","1-pers.-HH","Female","","","",""
"24","1984","(Married) couple without C. ","Male","","","",""
"24","1984","(Married) couple without C. ","Female","","","",""
"24","1984","Single parent ","Male","","","",""
"24","1984","Single parent ","Female","","","",""
"24","1984","Couple + C. LE 16 ","Male","1","","",""
"24","1984","Couple + C. LE 16 ","Female","1","","",""
"24","1984","Couple + C. GT 16 ","Male","","","",""
"24","1984","Couple + C. GT 16 ","Female","","","",""
"24","1984","Couple + C. LE and GT 16","Male","","","",""
"24","1984","Couple + C. LE and GT 16","Female","","","",""
"25","1984","1-pers.-HH","Male","","","",""
"25","1984","1-pers.-HH","Female","","","",""
"25","1984","(Married) couple without C. ","Male","","","",""
"25","1984","(Married) couple without C. ","Female","","","",""
"25","1984","Single parent ","Male","","","",""
"25","1984","Single parent ","Female","","","",""
"25","1984","Couple + C. LE 16 ","Male","1","","",""
"25","1984","Couple + C. LE 16 ","Female","1","","",""
"25","1984","Couple + C. GT 16 ","Male","","","",""
"25","1984","Couple + C. GT 16 ","Female","","","",""
"25","1984","Couple + C. LE and GT 16","Male","","","",""
"25","1984","Couple + C. LE and GT 16","Female","","","",""
"26","1984","1-pers.-HH","Male","","","",""
"26","1984","1-pers.-HH","Female","","","",""
"26","1984","(Married) couple without C. ","Male","","","",""
"26","1984","(Married) couple without C. ","Female","1","","",""
"26","1984","Single parent ","Male","","","",""
"26","1984","Single parent ","Female","","","",""
"26","1984","Couple + C. LE 16 ","Male","","","",""
"26","1984","Couple + C. LE 16 ","Female","1","","",""
"26","1984","Couple + C. GT 16 ","Male","","","",""
"26","1984","Couple + C. GT 16 ","Female","","","",""
"26","1984","Couple + C. LE and GT 16","Male","","","",""
"26","1984","Couple + C. LE and GT 16","Female","","","",""
"27","1984","1-pers.-HH","Male","","","",""
"27","1984","1-pers.-HH","Female","","","",""
"27","1984","(Married) couple without C. ","Male","","","",""
"27","1984","(Married) couple without C. ","Female","","","",""
"27","1984","Single parent ","Male","","","",""
"27","1984","Single parent ","Female","","","",""
"27","1984","Couple + C. LE 16 ","Male","","","",""
"27","1984","Couple + C. LE 16 ","Female","","","",""
"27","1984","Couple + C. GT 16 ","Male","","","",""
"27","1984","Couple + C. GT 16 ","Female","","","",""
"27","1984","Couple + C. LE and GT 16","Male","","","",""
"27","1984","Couple + C. LE and GT 16","Female","","","",""
"28","1984","1-pers.-HH","Male","","","",""
"28","1984","1-pers.-HH","Female","","","",""
"28","1984","(Married) couple without C. ","Male","","","",""
"28","1984","(Married) couple without C. ","Female","","","",""
"28","1984","Single parent ","Male","","","",""
"28","1984","Single parent ","Female","","","",""
"28","1984","Couple + C. LE 16 ","Male","","","",""
"28","1984","Couple + C. LE 16 ","Female","1","","",""
"28","1984","Couple + C. GT 16 ","Male","","","",""
"28","1984","Couple + C. GT 16 ","Female","","","",""
"28","1984","Couple + C. LE and GT 16","Male","2","","",""
"28","1984","Couple + C. LE and GT 16","Female","1","","",""
"29","1984","1-pers.-HH","Male","","","",""
"29","1984","1-pers.-HH","Female","","","",""
"29","1984","(Married) couple without C. ","Male","","","",""
"29","1984","(Married) couple without C. ","Female","","","",""
"29","1984","Single parent ","Male","","","",""
"29","1984","Single parent ","Female","","","",""
"29","1984","Couple + C. LE 16 ","Male","","","",""
"29","1984","Couple + C. LE 16 ","Female","1","","",""
"29","1984","Couple + C. GT 16 ","Male","","","",""
"29","1984","Couple + C. GT 16 ","Female","","","",""
"29","1984","Couple + C. LE and GT 16","Male","","","",""
"29","1984","Couple + C. LE and GT 16","Female","","","",""
"30","1984","1-pers.-HH","Male","","","",""
"30","1984","1-pers.-HH","Female","","","",""
"30","1984","(Married) couple without C. ","Male","","","",""
"30","1984","(Married) couple without C. ","Female","","","",""
"30","1984","Single parent ","Male","","","",""
"30","1984","Single parent ","Female","","","",""
"30","1984","Couple + C. LE 16 ","Male","","","",""
"30","1984","Couple + C. LE 16 ","Female","","","",""
"30","1984","Couple + C. GT 16 ","Male","","","",""
"30","1984","Couple + C. GT 16 ","Female","","","",""
"30","1984","Couple + C. LE and GT 16","Male","","","",""
"30","1984","Couple + C. LE and GT 16","Female","","","",""
"31","1984","1-pers.-HH","Male","","","",""
"31","1984","1-pers.-HH","Female","1","","",""
"31","1984","(Married) couple without C. ","Male","","","",""
"31","1984","(Married) couple without C. ","Female","","","",""
"31","1984","Single parent ","Male","","","",""
"31","1984","Single parent ","Female","","","",""
"31","1984","Couple + C. LE 16 ","Male","","","",""
"31","1984","Couple + C. LE 16 ","Female","2","","",""
"31","1984","Couple + C. GT 16 ","Male","","","",""
"31","1984","Couple + C. GT 16 ","Female","","","",""
"31","1984","Couple + C. LE and GT 16","Male","","","",""
"31","1984","Couple + C. LE and GT 16","Female","","","",""
"32","1984","1-pers.-HH","Male","","","",""
"32","1984","1-pers.-HH","Female","","","",""
"32","1984","(Married) couple without C. ","Male","","","",""
"32","1984","(Married) couple without C. ","Female","","","",""
"32","1984","Single parent ","Male","","","",""
"32","1984","Single parent ","Female","","","",""
"32","1984","Couple + C. LE 16 ","Male","","","",""
"32","1984","Couple + C. LE 16 ","Female","","","",""
"32","1984","Couple + C. GT 16 ","Male","","","",""
"32","1984","Couple + C. GT 16 ","Female","","","",""
"32","1984","Couple + C. LE and GT 16","Male","","","",""
"32","1984","Couple + C. LE and GT 16","Female","","","",""
"34","1984","1-pers.-HH","Male","","","",""
"34","1984","1-pers.-HH","Female","","","",""
"34","1984","(Married) couple without C. ","Male","","","",""
"34","1984","(Married) couple without C. ","Female","","","",""
"34","1984","Single parent ","Male","","","",""
"34","1984","Single parent ","Female","","","",""
"34","1984","Couple + C. LE 16 ","Male","1","","",""
"34","1984","Couple + C. LE 16 ","Female","3","","",""
"34","1984","Couple + C. GT 16 ","Male","","","",""
"34","1984","Couple + C. GT 16 ","Female","","","",""
"34","1984","Couple + C. LE and GT 16","Male","","","",""
"34","1984","Couple + C. LE and GT 16","Female","","","",""
"35","1984","1-pers.-HH","Male","","","",""
"35","1984","1-pers.-HH","Female","","","",""
"35","1984","(Married) couple without C. ","Male","","","",""
"35","1984","(Married) couple without C. ","Female","","","",""
"35","1984","Single parent ","Male","","","",""
"35","1984","Single parent ","Female","","","",""
"35","1984","Couple + C. LE 16 ","Male","","","",""
"35","1984","Couple + C. LE 16 ","Female","","","",""
"35","1984","Couple + C. GT 16 ","Male","","","",""
"35","1984","Couple + C. GT 16 ","Female","","","",""
"35","1984","Couple + C. LE and GT 16","Male","","","",""
"35","1984","Couple + C. LE and GT 16","Female","","","",""
"36","1984","1-pers.-HH","Male","","","",""
"36","1984","1-pers.-HH","Female","","","",""
"36","1984","(Married) couple without C. ","Male","","","",""
"36","1984","(Married) couple without C. ","Female","","","",""
"36","1984","Single parent ","Male","","","",""
"36","1984","Single parent ","Female","1","","",""
"36","1984","Couple + C. LE 16 ","Male","","","",""
"36","1984","Couple + C. LE 16 ","Female","","","",""
"36","1984","Couple + C. GT 16 ","Male","","","",""
"36","1984","Couple + C. GT 16 ","Female","","","",""
"36","1984","Couple + C. LE and GT 16","Male","","","",""
"36","1984","Couple + C. LE and GT 16","Female","","","",""
"37","1984","1-pers.-HH","Male","","","",""
"37","1984","1-pers.-HH","Female","","","",""
"37","1984","(Married) couple without C. ","Male","","","",""
"37","1984","(Married) couple without C. ","Female","","","",""
"37","1984","Single parent ","Male","","","",""
"37","1984","Single parent ","Female","","","",""
"37","1984","Couple + C. LE 16 ","Male","","","",""
"37","1984","Couple + C. LE 16 ","Female","","","",""
"37","1984","Couple + C. GT 16 ","Male","","","",""
"37","1984","Couple + C. GT 16 ","Female","","","",""
"37","1984","Couple + C. LE and GT 16","Male","","","",""
"37","1984","Couple + C. LE and GT 16","Female","","","",""
"38","1984","1-pers.-HH","Male","","","",""
"38","1984","1-pers.-HH","Female","","","",""
"38","1984","(Married) couple without C. ","Male","","","",""
"38","1984","(Married) couple without C. ","Female","1","","",""
"38","1984","Single parent ","Male","","","",""
"38","1984","Single parent ","Female","","","",""
"38","1984","Couple + C. LE 16 ","Male","","","",""
"38","1984","Couple + C. LE 16 ","Female","1","","",""
"38","1984","Couple + C. GT 16 ","Male","","","",""
"38","1984","Couple + C. GT 16 ","Female","","","",""
"38","1984","Couple + C. LE and GT 16","Male","","","",""
"38","1984","Couple + C. LE and GT 16","Female","","","",""
"39","1984","1-pers.-HH","Male","","","",""
"39","1984","1-pers.-HH","Female","","","",""
"39","1984","(Married) couple without C. ","Male","","","",""
"39","1984","(Married) couple without C. ","Female","","","",""
"39","1984","Single parent ","Male","","","",""
"39","1984","Single parent ","Female","","","",""
"39","1984","Couple + C. LE 16 ","Male","1","","",""
"39","1984","Couple + C. LE 16 ","Female","","","",""
"39","1984","Couple + C. GT 16 ","Male","","","",""
"39","1984","Couple + C. GT 16 ","Female","","","",""
"39","1984","Couple + C. LE and GT 16","Male","","","",""
"39","1984","Couple + C. LE and GT 16","Female","","","",""
"40","1984","1-pers.-HH","Male","","","",""
"40","1984","1-pers.-HH","Female","","","",""
"40","1984","(Married) couple without C. ","Male","","","",""
"40","1984","(Married) couple without C. ","Female","1","","",""
"40","1984","Single parent ","Male","","","",""
"40","1984","Single parent ","Female","","","",""
"40","1984","Couple + C. LE 16 ","Male","","","",""
"40","1984","Couple + C. LE 16 ","Female","","","",""
"40","1984","Couple + C. GT 16 ","Male","","","",""
"40","1984","Couple + C. GT 16 ","Female","","","",""
"40","1984","Couple + C. LE and GT 16","Male","","","",""
"40","1984","Couple + C. LE and GT 16","Female","","","",""
"41","1984","1-pers.-HH","Male","","","",""
"41","1984","1-pers.-HH","Female","","","",""
"41","1984","(Married) couple without C. ","Male","","","",""
"41","1984","(Married) couple without C. ","Female","","","",""
"41","1984","Single parent ","Male","","","",""
"41","1984","Single parent ","Female","","","",""
"41","1984","Couple + C. LE 16 ","Male","1","","",""
"41","1984","Couple + C. LE 16 ","Female","","","",""
"41","1984","Couple + C. GT 16 ","Male","","","",""
"41","1984","Couple + C. GT 16 ","Female","","","",""
"41","1984","Couple + C. LE and GT 16","Male","","","",""
"41","1984","Couple + C. LE and GT 16","Female","","","",""
"42","1984","1-pers.-HH","Male","","","",""
"42","1984","1-pers.-HH","Female","","","",""
"42","1984","(Married) couple without C. ","Male","1","","",""
"42","1984","(Married) couple without C. ","Female","","","",""
"42","1984","Single parent ","Male","","","",""
"42","1984","Single parent ","Female","","","",""
"42","1984","Couple + C. LE 16 ","Male","","","",""
"42","1984","Couple + C. LE 16 ","Female","","","",""
"42","1984","Couple + C. GT 16 ","Male","","","",""
"42","1984","Couple + C. GT 16 ","Female","","","",""
"42","1984","Couple + C. LE and GT 16","Male","","","",""
"42","1984","Couple + C. LE and GT 16","Female","","","",""
"43","1984","1-pers.-HH","Male","","","",""
"43","1984","1-pers.-HH","Female","","","",""
"43","1984","(Married) couple without C. ","Male","","","",""
"43","1984","(Married) couple without C. ","Female","","","",""
"43","1984","Single parent ","Male","","","",""
"43","1984","Single parent ","Female","","","",""
"43","1984","Couple + C. LE 16 ","Male","1","","",""
"43","1984","Couple + C. LE 16 ","Female","1","","",""
"43","1984","Couple + C. GT 16 ","Male","","","",""
"43","1984","Couple + C. GT 16 ","Female","","","",""
"43","1984","Couple + C. LE and GT 16","Male","","","",""
"43","1984","Couple + C. LE and GT 16","Female","","","",""
"44","1984","1-pers.-HH","Male","","","",""
"44","1984","1-pers.-HH","Female","","","",""
"44","1984","(Married) couple without C. ","Male","","","",""
"44","1984","(Married) couple without C. ","Female","","","",""
"44","1984","Single parent ","Male","","","",""
"44","1984","Single parent ","Female","","","",""
"44","1984","Couple + C. LE 16 ","Male","","","",""
"44","1984","Couple + C. LE 16 ","Female","","","",""
"44","1984","Couple + C. GT 16 ","Male","","","",""
"44","1984","Couple + C. GT 16 ","Female","","","",""
"44","1984","Couple + C. LE and GT 16","Male","","","",""
"44","1984","Couple + C. LE and GT 16","Female","","","",""
"45","1984","1-pers.-HH","Male","","","",""
"45","1984","1-pers.-HH","Female","","","",""
"45","1984","(Married) couple without C. ","Male","","","",""
"45","1984","(Married) couple without C. ","Female","","","",""
"45","1984","Single parent ","Male","","","",""
"45","1984","Single parent ","Female","","","",""
"45","1984","Couple + C. LE 16 ","Male","","","",""
"45","1984","Couple + C. LE 16 ","Female","","","",""
"45","1984","Couple + C. GT 16 ","Male","","","",""
"45","1984","Couple + C. GT 16 ","Female","","","",""
"45","1984","Couple + C. LE and GT 16","Male","","","",""
"45","1984","Couple + C. LE and GT 16","Female","","","",""
"46","1984","1-pers.-HH","Male","","","",""
"46","1984","1-pers.-HH","Female","","","",""
"46","1984","(Married) couple without C. ","Male","","","",""
"46","1984","(Married) couple without C. ","Female","","","",""
"46","1984","Single parent ","Male","","","",""
"46","1984","Single parent ","Female","","","",""
"46","1984","Couple + C. LE 16 ","Male","","","",""
"46","1984","Couple + C. LE 16 ","Female","","","",""
"46","1984","Couple + C. GT 16 ","Male","","","",""
"46","1984","Couple + C. GT 16 ","Female","","","",""
"46","1984","Couple + C. LE and GT 16","Male","","","",""
"46","1984","Couple + C. LE and GT 16","Female","","","",""
"47","1984","1-pers.-HH","Male","","","",""
"47","1984","1-pers.-HH","Female","","","",""
"47","1984","(Married) couple without C. ","Male","","","",""
"47","1984","(Married) couple without C. ","Female","","","",""
"47","1984","Single parent ","Male","","","",""
