"pgnation","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"28","1995","66 and older","Female","","","",""
"29","1995","16-34 y.","Male","1","","",""
"29","1995","16-34 y.","Female","","","",""
"29","1995","35-65 y.","Male","1","","",""
"29","1995","35-65 y.","Female","1","","",""
"29","1995","66 and older","Male","","","",""
"29","1995","66 and older","Female","","","",""
"30","1995","16-34 y.","Male","","","",""
"30","1995","16-34 y.","Female","","","",""
"30","1995","35-65 y.","Male","","","",""
"30","1995","35-65 y.","Female","","","",""
"30","1995","66 and older","Male","","","",""
"30","1995","66 and older","Female","","","",""
"31","1995","16-34 y.","Male","","","",""
"31","1995","16-34 y.","Female","","","",""
"31","1995","35-65 y.","Male","1","","",""
"31","1995","35-65 y.","Female","2","","",""
"31","1995","66 and older","Male","","","",""
"31","1995","66 and older","Female","","","",""
"32","1995","16-34 y.","Male","2","","",""
"32","1995","16-34 y.","Female","1","","",""
"32","1995","35-65 y.","Male","1","","",""
"32","1995","35-65 y.","Female","3","","",""
"32","1995","66 and older","Male","","","",""
"32","1995","66 and older","Female","","","",""
"34","1995","16-34 y.","Male","","","",""
"34","1995","16-34 y.","Female","","","",""
"34","1995","35-65 y.","Male","","","",""
"34","1995","35-65 y.","Female","","","",""
"34","1995","66 and older","Male","","","",""
"34","1995","66 and older","Female","","","",""
"35","1995","16-34 y.","Male","","","",""
"35","1995","16-34 y.","Female","","","",""
"35","1995","35-65 y.","Male","","","",""
"35","1995","35-65 y.","Female","1","","",""
"35","1995","66 and older","Male","","","",""
"35","1995","66 and older","Female","","","",""
"36","1995","16-34 y.","Male","","","",""
"36","1995","16-34 y.","Female","","","",""
"36","1995","35-65 y.","Male","","","",""
"36","1995","35-65 y.","Female","","","",""
"36","1995","66 and older","Male","","","",""
"36","1995","66 and older","Female","","","",""
"37","1995","16-34 y.","Male","","","",""
"37","1995","16-34 y.","Female","","","",""
"37","1995","35-65 y.","Male","","","",""
"37","1995","35-65 y.","Female","","","",""
"37","1995","66 and older","Male","","","",""
"37","1995","66 and older","Female","","","",""
"38","1995","16-34 y.","Male","","","",""
"38","1995","16-34 y.","Female","","","",""
"38","1995","35-65 y.","Male","","","",""
"38","1995","35-65 y.","Female","1","","",""
"38","1995","66 and older","Male","","","",""
"38","1995","66 and older","Female","","","",""
"39","1995","16-34 y.","Male","","","",""
"39","1995","16-34 y.","Female","","","",""
"39","1995","35-65 y.","Male","","","",""
"39","1995","35-65 y.","Female","1","","",""
"39","1995","66 and older","Male","","","",""
"39","1995","66 and older","Female","","","",""
"40","1995","16-34 y.","Male","","","",""
"40","1995","16-34 y.","Female","1","","",""
"40","1995","35-65 y.","Male","","","",""
"40","1995","35-65 y.","Female","","","",""
"40","1995","66 and older","Male","","","",""
"40","1995","66 and older","Female","","","",""
"41","1995","16-34 y.","Male","","","",""
"41","1995","16-34 y.","Female","","","",""
"41","1995","35-65 y.","Male","","","",""
"41","1995","35-65 y.","Female","","","",""
"41","1995","66 and older","Male","1","","",""
"41","1995","66 and older","Female","","","",""
"42","1995","16-34 y.","Male","","","",""
"42","1995","16-34 y.","Female","","","",""
"42","1995","35-65 y.","Male","","","",""
"42","1995","35-65 y.","Female","","","",""
"42","1995","66 and older","Male","","","",""
"42","1995","66 and older","Female","","","",""
"43","1995","16-34 y.","Male","","","",""
"43","1995","16-34 y.","Female","","","",""
"43","1995","35-65 y.","Male","","","",""
"43","1995","35-65 y.","Female","","","",""
"43","1995","66 and older","Male","","","",""
"43","1995","66 and older","Female","","","",""
"44","1995","16-34 y.","Male","","","",""
"44","1995","16-34 y.","Female","","","",""
"44","1995","35-65 y.","Male","","","",""
"44","1995","35-65 y.","Female","","","",""
"44","1995","66 and older","Male","","","",""
"44","1995","66 and older","Female","","","",""
"45","1995","16-34 y.","Male","","","",""
"45","1995","16-34 y.","Female","","","",""
"45","1995","35-65 y.","Male","","","",""
"45","1995","35-65 y.","Female","","","",""
"45","1995","66 and older","Male","","","",""
"45","1995","66 and older","Female","","","",""
"46","1995","16-34 y.","Male","","","",""
"46","1995","16-34 y.","Female","","","",""
"46","1995","35-65 y.","Male","","","",""
"46","1995","35-65 y.","Female","","","",""
"46","1995","66 and older","Male","","","",""
"46","1995","66 and older","Female","","","",""
"47","1995","16-34 y.","Male","","","",""
"47","1995","16-34 y.","Female","","","",""
"47","1995","35-65 y.","Male","","","",""
"47","1995","35-65 y.","Female","","","",""
"47","1995","66 and older","Male","","","",""
"47","1995","66 and older","Female","","","",""
"48","1995","16-34 y.","Male","","","",""
"48","1995","16-34 y.","Female","","","",""
"48","1995","35-65 y.","Male","","","",""
"48","1995","35-65 y.","Female","","","",""
"48","1995","66 and older","Male","","","",""
"48","1995","66 and older","Female","","","",""
"49","1995","16-34 y.","Male","","","",""
"49","1995","16-34 y.","Female","","","",""
"49","1995","35-65 y.","Male","","","",""
"49","1995","35-65 y.","Female","","","",""
"49","1995","66 and older","Male","","","",""
"49","1995","66 and older","Female","","","",""
"50","1995","16-34 y.","Male","","","",""
"50","1995","16-34 y.","Female","","","",""
"50","1995","35-65 y.","Male","","","",""
"50","1995","35-65 y.","Female","","","",""
"50","1995","66 and older","Male","","","",""
"50","1995","66 and older","Female","","","",""
"51","1995","16-34 y.","Male","","","",""
"51","1995","16-34 y.","Female","","","",""
"51","1995","35-65 y.","Male","1","","",""
"51","1995","35-65 y.","Female","","","",""
"51","1995","66 and older","Male","","","",""
"51","1995","66 and older","Female","","","",""
"52","1995","16-34 y.","Male","","","",""
"52","1995","16-34 y.","Female","","","",""
"52","1995","35-65 y.","Male","1","","",""
"52","1995","35-65 y.","Female","","","",""
"52","1995","66 and older","Male","","","",""
"52","1995","66 and older","Female","","","",""
"53","1995","16-34 y.","Male","","","",""
"53","1995","16-34 y.","Female","1","","",""
"53","1995","35-65 y.","Male","","","",""
"53","1995","35-65 y.","Female","","","",""
"53","1995","66 and older","Male","","","",""
"53","1995","66 and older","Female","","","",""
"54","1995","16-34 y.","Male","1","","",""
"54","1995","16-34 y.","Female","","","",""
"54","1995","35-65 y.","Male","","","",""
"54","1995","35-65 y.","Female","","","",""
"54","1995","66 and older","Male","","","",""
"54","1995","66 and older","Female","","","",""
"55","1995","16-34 y.","Male","1","","",""
"55","1995","16-34 y.","Female","","","",""
"55","1995","35-65 y.","Male","","","",""
"55","1995","35-65 y.","Female","1","","",""
"55","1995","66 and older","Male","","","",""
"55","1995","66 and older","Female","1","","",""
"56","1995","16-34 y.","Male","","","",""
"56","1995","16-34 y.","Female","","","",""
"56","1995","35-65 y.","Male","","","",""
"56","1995","35-65 y.","Female","","","",""
"56","1995","66 and older","Male","","","",""
"56","1995","66 and older","Female","","","",""
"59","1995","16-34 y.","Male","","","",""
"59","1995","16-34 y.","Female","","","",""
"59","1995","35-65 y.","Male","","","",""
"59","1995","35-65 y.","Female","","","",""
"59","1995","66 and older","Male","","","",""
"59","1995","66 and older","Female","","","",""
"60","1995","16-34 y.","Male","1","","",""
"60","1995","16-34 y.","Female","","","",""
"60","1995","35-65 y.","Male","1","","",""
"60","1995","35-65 y.","Female","1","","",""
"60","1995","66 and older","Male","","","",""
"60","1995","66 and older","Female","","","",""
"61","1995","16-34 y.","Male","","","",""
"61","1995","16-34 y.","Female","","","",""
"61","1995","35-65 y.","Male","","","",""
"61","1995","35-65 y.","Female","","","",""
"61","1995","66 and older","Male","","","",""
"61","1995","66 and older","Female","","","",""
"64","1995","16-34 y.","Male","","","",""
"64","1995","16-34 y.","Female","","","",""
"64","1995","35-65 y.","Male","","","",""
"64","1995","35-65 y.","Female","","","",""
"64","1995","66 and older","Male","","","",""
"64","1995","66 and older","Female","","","",""
"65","1995","16-34 y.","Male","","","",""
"65","1995","16-34 y.","Female","","","",""
"65","1995","35-65 y.","Male","","","",""
"65","1995","35-65 y.","Female","","","",""
"65","1995","66 and older","Male","","","",""
"65","1995","66 and older","Female","","","",""
"66","1995","16-34 y.","Male","","","",""
"66","1995","16-34 y.","Female","","","",""
"66","1995","35-65 y.","Male","","","",""
"66","1995","35-65 y.","Female","","","",""
"66","1995","66 and older","Male","","","",""
"66","1995","66 and older","Female","","","",""
"67","1995","16-34 y.","Male","","","",""
"67","1995","16-34 y.","Female","","","",""
"67","1995","35-65 y.","Male","","","",""
"67","1995","35-65 y.","Female","","","",""
"67","1995","66 and older","Male","","","",""
"67","1995","66 and older","Female","","","",""
"68","1995","16-34 y.","Male","1","","",""
"68","1995","16-34 y.","Female","1","","",""
"68","1995","35-65 y.","Male","","","",""
"68","1995","35-65 y.","Female","","","",""
"68","1995","66 and older","Male","","","",""
"68","1995","66 and older","Female","","","",""
"71","1995","16-34 y.","Male","","","",""
"71","1995","16-34 y.","Female","","","",""
"71","1995","35-65 y.","Male","","","",""
"71","1995","35-65 y.","Female","","","",""
"71","1995","66 and older","Male","","","",""
"71","1995","66 and older","Female","","","",""
"72","1995","16-34 y.","Male","","","",""
"72","1995","16-34 y.","Female","","","",""
"72","1995","35-65 y.","Male","","","",""
"72","1995","35-65 y.","Female","","","",""
"72","1995","66 and older","Male","","","",""
"72","1995","66 and older","Female","","","",""
"73","1995","16-34 y.","Male","","","",""
"73","1995","16-34 y.","Female","","","",""
"73","1995","35-65 y.","Male","","","",""
"73","1995","35-65 y.","Female","","","",""
"73","1995","66 and older","Male","","","",""
"73","1995","66 and older","Female","","","",""
"74","1995","16-34 y.","Male","","","",""
"74","1995","16-34 y.","Female","2","","",""
"74","1995","35-65 y.","Male","","","",""
"74","1995","35-65 y.","Female","","","",""
"74","1995","66 and older","Male","","","",""
"74","1995","66 and older","Female","","","",""
"75","1995","16-34 y.","Male","","","",""
"75","1995","16-34 y.","Female","","","",""
"75","1995","35-65 y.","Male","1","","",""
"75","1995","35-65 y.","Female","1","","",""
"75","1995","66 and older","Male","","","",""
"75","1995","66 and older","Female","","","",""
"76","1995","16-34 y.","Male","","","",""
"76","1995","16-34 y.","Female","","","",""
"76","1995","35-65 y.","Male","","","",""
"76","1995","35-65 y.","Female","","","",""
"76","1995","66 and older","Male","","","",""
"76","1995","66 and older","Female","","","",""
"77","1995","16-34 y.","Male","","","",""
"77","1995","16-34 y.","Female","","","",""
"77","1995","35-65 y.","Male","","","",""
"77","1995","35-65 y.","Female","","","",""
"77","1995","66 and older","Male","","","",""
"77","1995","66 and older","Female","","","",""
"78","1995","16-34 y.","Male","","","",""
"78","1995","16-34 y.","Female","1","","",""
"78","1995","35-65 y.","Male","2","","",""
"78","1995","35-65 y.","Female","1","","",""
"78","1995","66 and older","Male","","","",""
"78","1995","66 and older","Female","","","",""
"79","1995","16-34 y.","Male","","","",""
"79","1995","16-34 y.","Female","","","",""
"79","1995","35-65 y.","Male","","","",""
"79","1995","35-65 y.","Female","","","",""
"79","1995","66 and older","Male","","","",""
"79","1995","66 and older","Female","","","",""
"80","1995","16-34 y.","Male","","","",""
"80","1995","16-34 y.","Female","","","",""
"80","1995","35-65 y.","Male","","","",""
"80","1995","35-65 y.","Female","","","",""
"80","1995","66 and older","Male","","","",""
"80","1995","66 and older","Female","","","",""
"81","1995","16-34 y.","Male","","","",""
"81","1995","16-34 y.","Female","","","",""
"81","1995","35-65 y.","Male","1","","",""
"81","1995","35-65 y.","Female","","","",""
"81","1995","66 and older","Male","","","",""
"81","1995","66 and older","Female","","","",""
"82","1995","16-34 y.","Male","","","",""
"82","1995","16-34 y.","Female","","","",""
"82","1995","35-65 y.","Male","","","",""
"82","1995","35-65 y.","Female","","","",""
"82","1995","66 and older","Male","","","",""
"82","1995","66 and older","Female","","","",""
"83","1995","16-34 y.","Male","2","","",""
"83","1995","16-34 y.","Female","2","","",""
"83","1995","35-65 y.","Male","1","","",""
"83","1995","35-65 y.","Female","","","",""
"83","1995","66 and older","Male","","","",""
"83","1995","66 and older","Female","","","",""
"84","1995","16-34 y.","Male","","","",""
"84","1995","16-34 y.","Female","","","",""
"84","1995","35-65 y.","Male","","","",""
"84","1995","35-65 y.","Female","","","",""
"84","1995","66 and older","Male","","","",""
"84","1995","66 and older","Female","","","",""
"85","1995","16-34 y.","Male","","","",""
"85","1995","16-34 y.","Female","","","",""
"85","1995","35-65 y.","Male","","","",""
"85","1995","35-65 y.","Female","","","",""
"85","1995","66 and older","Male","","","",""
"85","1995","66 and older","Female","","","",""
"86","1995","16-34 y.","Male","","","",""
"86","1995","16-34 y.","Female","","","",""
"86","1995","35-65 y.","Male","","","",""
"86","1995","35-65 y.","Female","","","",""
"86","1995","66 and older","Male","","","",""
"86","1995","66 and older","Female","","","",""
"89","1995","16-34 y.","Male","1","","",""
"89","1995","16-34 y.","Female","3","","",""
"89","1995","35-65 y.","Male","2","","",""
"89","1995","35-65 y.","Female","1","","",""
"89","1995","66 and older","Male","","","",""
"89","1995","66 and older","Female","","","",""
"90","1995","16-34 y.","Male","","","",""
"90","1995","16-34 y.","Female","1","","",""
"90","1995","35-65 y.","Male","","","",""
"90","1995","35-65 y.","Female","","","",""
"90","1995","66 and older","Male","","","",""
"90","1995","66 and older","Female","","","",""
"92","1995","16-34 y.","Male","1","","",""
"92","1995","16-34 y.","Female","","","",""
"92","1995","35-65 y.","Male","","","",""
"92","1995","35-65 y.","Female","","","",""
"92","1995","66 and older","Male","","","",""
"92","1995","66 and older","Female","","","",""
"94","1995","16-34 y.","Male","2","","",""
"94","1995","16-34 y.","Female","","","",""
"94","1995","35-65 y.","Male","","","",""
"94","1995","35-65 y.","Female","","","",""
"94","1995","66 and older","Male","","","",""
"94","1995","66 and older","Female","","","",""
"95","1995","16-34 y.","Male","","","",""
"95","1995","16-34 y.","Female","","","",""
"95","1995","35-65 y.","Male","","","",""
"95","1995","35-65 y.","Female","","","",""
"95","1995","66 and older","Male","","","",""
"95","1995","66 and older","Female","","","",""
"96","1995","16-34 y.","Male","","","",""
"96","1995","16-34 y.","Female","","","",""
"96","1995","35-65 y.","Male","","","",""
"96","1995","35-65 y.","Female","1","","",""
"96","1995","66 and older","Male","","","",""
"96","1995","66 and older","Female","","","",""
"97","1995","16-34 y.","Male","","","",""
"97","1995","16-34 y.","Female","","","",""
"97","1995","35-65 y.","Male","","","",""
"97","1995","35-65 y.","Female","","","",""
"97","1995","66 and older","Male","","","",""
"97","1995","66 and older","Female","","","",""
"98","1995","16-34 y.","Male","","","",""
"98","1995","16-34 y.","Female","1","","",""
"98","1995","35-65 y.","Male","1","","",""
"98","1995","35-65 y.","Female","","","",""
"98","1995","66 and older","Male","","","",""
"98","1995","66 and older","Female","1","","",""
"101","1995","16-34 y.","Male","","","",""
"101","1995","16-34 y.","Female","","","",""
"101","1995","35-65 y.","Male","","","",""
"101","1995","35-65 y.","Female","","","",""
"101","1995","66 and older","Male","","","",""
"101","1995","66 and older","Female","","","",""
"102","1995","16-34 y.","Male","","","",""
"102","1995","16-34 y.","Female","1","","",""
"102","1995","35-65 y.","Male","1","","",""
"102","1995","35-65 y.","Female","1","","",""
"102","1995","66 and older","Male","","","",""
"102","1995","66 and older","Female","","","",""
"103","1995","16-34 y.","Male","","","",""
"103","1995","16-34 y.","Female","","","",""
"103","1995","35-65 y.","Male","1","","",""
"103","1995","35-65 y.","Female","","","",""
"103","1995","66 and older","Male","","","",""
"103","1995","66 and older","Female","","","",""
"105","1995","16-34 y.","Male","","","",""
"105","1995","16-34 y.","Female","","","",""
"105","1995","35-65 y.","Male","","","",""
"105","1995","35-65 y.","Female","","","",""
"105","1995","66 and older","Male","","","",""
"105","1995","66 and older","Female","","","",""
"108","1995","16-34 y.","Male","","","",""
"108","1995","16-34 y.","Female","","","",""
"108","1995","35-65 y.","Male","","","",""
"108","1995","35-65 y.","Female","","","",""
"108","1995","66 and older","Male","","","",""
"108","1995","66 and older","Female","","","",""
"110","1995","16-34 y.","Male","","","",""
"110","1995","16-34 y.","Female","","","",""
"110","1995","35-65 y.","Male","","","",""
"110","1995","35-65 y.","Female","","","",""
"110","1995","66 and older","Male","","","",""
"110","1995","66 and older","Female","","","",""
"111","1995","16-34 y.","Male","","","",""
"111","1995","16-34 y.","Female","","","",""
"111","1995","35-65 y.","Male","","","",""
"111","1995","35-65 y.","Female","","","",""
"111","1995","66 and older","Male","","","",""
"111","1995","66 and older","Female","","","",""
"113","1995","16-34 y.","Male","","","",""
"113","1995","16-34 y.","Female","","","",""
"113","1995","35-65 y.","Male","","","",""
"113","1995","35-65 y.","Female","","","",""
"113","1995","66 and older","Male","","","",""
"113","1995","66 and older","Female","","","",""
"116","1995","16-34 y.","Male","","","",""
"116","1995","16-34 y.","Female","","","",""
"116","1995","35-65 y.","Male","","","",""
"116","1995","35-65 y.","Female","","","",""
"116","1995","66 and older","Male","","","",""
"116","1995","66 and older","Female","","","",""
"117","1995","16-34 y.","Male","","","",""
"117","1995","16-34 y.","Female","","","",""
"117","1995","35-65 y.","Male","","","",""
"117","1995","35-65 y.","Female","","","",""
"117","1995","66 and older","Male","","","",""
"117","1995","66 and older","Female","","","",""
"118","1995","16-34 y.","Male","","","",""
"118","1995","16-34 y.","Female","","","",""
"118","1995","35-65 y.","Male","","","",""
"118","1995","35-65 y.","Female","","","",""
"118","1995","66 and older","Male","","","",""
"118","1995","66 and older","Female","","","",""
"119","1995","16-34 y.","Male","","","",""
"119","1995","16-34 y.","Female","","","",""
"119","1995","35-65 y.","Male","","","",""
"119","1995","35-65 y.","Female","","","",""
"119","1995","66 and older","Male","","","",""
"119","1995","66 and older","Female","","","",""
"120","1995","16-34 y.","Male","","","",""
"120","1995","16-34 y.","Female","","","",""
"120","1995","35-65 y.","Male","","","",""
"120","1995","35-65 y.","Female","","","",""
"120","1995","66 and older","Male","","","",""
"120","1995","66 and older","Female","","","",""
"121","1995","16-34 y.","Male","","","",""
"121","1995","16-34 y.","Female","","","",""
"121","1995","35-65 y.","Male","","","",""
"121","1995","35-65 y.","Female","","","",""
"121","1995","66 and older","Male","","","",""
"121","1995","66 and older","Female","","","",""
"122","1995","16-34 y.","Male","","","",""
"122","1995","16-34 y.","Female","","","",""
"122","1995","35-65 y.","Male","","","",""
"122","1995","35-65 y.","Female","","","",""
"122","1995","66 and older","Male","","","",""
"122","1995","66 and older","Female","","","",""
"123","1995","16-34 y.","Male","","","",""
"123","1995","16-34 y.","Female","","","",""
"123","1995","35-65 y.","Male","","","",""
"123","1995","35-65 y.","Female","","","",""
"123","1995","66 and older","Male","","","",""
"123","1995","66 and older","Female","","","",""
"124","1995","16-34 y.","Male","","","",""
"124","1995","16-34 y.","Female","","","",""
"124","1995","35-65 y.","Male","","","",""
"124","1995","35-65 y.","Female","","","",""
"124","1995","66 and older","Male","","","",""
"124","1995","66 and older","Female","","","",""
"125","1995","16-34 y.","Male","","","",""
"125","1995","16-34 y.","Female","","","",""
"125","1995","35-65 y.","Male","","","",""
"125","1995","35-65 y.","Female","","","",""
"125","1995","66 and older","Male","","","",""
"125","1995","66 and older","Female","","","",""
"127","1995","16-34 y.","Male","","","",""
"127","1995","16-34 y.","Female","","","",""
"127","1995","35-65 y.","Male","","","",""
"127","1995","35-65 y.","Female","","","",""
"127","1995","66 and older","Male","","","",""
"127","1995","66 and older","Female","","","",""
"128","1995","16-34 y.","Male","","","",""
"128","1995","16-34 y.","Female","","","",""
"128","1995","35-65 y.","Male","","","",""
"128","1995","35-65 y.","Female","","","",""
"128","1995","66 and older","Male","","","",""
"128","1995","66 and older","Female","","","",""
"129","1995","16-34 y.","Male","","","",""
"129","1995","16-34 y.","Female","","","",""
"129","1995","35-65 y.","Male","","","",""
"129","1995","35-65 y.","Female","","","",""
"129","1995","66 and older","Male","","","",""
"129","1995","66 and older","Female","","","",""
"130","1995","16-34 y.","Male","","","",""
"130","1995","16-34 y.","Female","","","",""
"130","1995","35-65 y.","Male","","","",""
"130","1995","35-65 y.","Female","","","",""
"130","1995","66 and older","Male","","","",""
"130","1995","66 and older","Female","","","",""
"131","1995","16-34 y.","Male","","","",""
"131","1995","16-34 y.","Female","","","",""
"131","1995","35-65 y.","Male","","","",""
"131","1995","35-65 y.","Female","","","",""
"131","1995","66 and older","Male","","","",""
"131","1995","66 and older","Female","","","",""
"132","1995","16-34 y.","Male","","","",""
"132","1995","16-34 y.","Female","","","",""
"132","1995","35-65 y.","Male","","","",""
"132","1995","35-65 y.","Female","","","",""
"132","1995","66 and older","Male","","","",""
"132","1995","66 and older","Female","","","",""
"133","1995","16-34 y.","Male","","","",""
"133","1995","16-34 y.","Female","","","",""
"133","1995","35-65 y.","Male","","","",""
"133","1995","35-65 y.","Female","","","",""
"133","1995","66 and older","Male","","","",""
"133","1995","66 and older","Female","","","",""
"135","1995","16-34 y.","Male","","","",""
"135","1995","16-34 y.","Female","","","",""
"135","1995","35-65 y.","Male","","","",""
"135","1995","35-65 y.","Female","","","",""
"135","1995","66 and older","Male","","","",""
"135","1995","66 and older","Female","","","",""
"138","1995","16-34 y.","Male","","","",""
"138","1995","16-34 y.","Female","","","",""
"138","1995","35-65 y.","Male","","","",""
"138","1995","35-65 y.","Female","","","",""
"138","1995","66 and older","Male","","","",""
"138","1995","66 and older","Female","","","",""
"139","1995","16-34 y.","Male","","","",""
"139","1995","16-34 y.","Female","","","",""
"139","1995","35-65 y.","Male","","","",""
"139","1995","35-65 y.","Female","","","",""
"139","1995","66 and older","Male","","","",""
"139","1995","66 and older","Female","","","",""
"140","1995","16-34 y.","Male","","","",""
"140","1995","16-34 y.","Female","","","",""
"140","1995","35-65 y.","Male","","","",""
"140","1995","35-65 y.","Female","","","",""
"140","1995","66 and older","Male","","","",""
"140","1995","66 and older","Female","","","",""
"141","1995","16-34 y.","Male","","","",""
"141","1995","16-34 y.","Female","","","",""
"141","1995","35-65 y.","Male","","","",""
"141","1995","35-65 y.","Female","","","",""
"141","1995","66 and older","Male","","","",""
"141","1995","66 and older","Female","","","",""
"142","1995","16-34 y.","Male","","","",""
"142","1995","16-34 y.","Female","","","",""
"142","1995","35-65 y.","Male","","","",""
"142","1995","35-65 y.","Female","","","",""
"142","1995","66 and older","Male","","","",""
"142","1995","66 and older","Female","","","",""
"143","1995","16-34 y.","Male","","","",""
"143","1995","16-34 y.","Female","","","",""
"143","1995","35-65 y.","Male","","","",""
"143","1995","35-65 y.","Female","","","",""
"143","1995","66 and older","Male","","","",""
"143","1995","66 and older","Female","","","",""
"144","1995","16-34 y.","Male","","","",""
"144","1995","16-34 y.","Female","","","",""
"144","1995","35-65 y.","Male","","","",""
"144","1995","35-65 y.","Female","","","",""
"144","1995","66 and older","Male","","","",""
"144","1995","66 and older","Female","","","",""
"145","1995","16-34 y.","Male","","","",""
"145","1995","16-34 y.","Female","","","",""
"145","1995","35-65 y.","Male","","","",""
"145","1995","35-65 y.","Female","","","",""
"145","1995","66 and older","Male","","","",""
"145","1995","66 and older","Female","","","",""
"146","1995","16-34 y.","Male","","","",""
"146","1995","16-34 y.","Female","","","",""
"146","1995","35-65 y.","Male","","","",""
"146","1995","35-65 y.","Female","","","",""
"146","1995","66 and older","Male","","","",""
"146","1995","66 and older","Female","","","",""
"147","1995","16-34 y.","Male","","","",""
"147","1995","16-34 y.","Female","","","",""
"147","1995","35-65 y.","Male","","","",""
"147","1995","35-65 y.","Female","","","",""
"147","1995","66 and older","Male","","","",""
"147","1995","66 and older","Female","","","",""
"148","1995","16-34 y.","Male","","","",""
"148","1995","16-34 y.","Female","","","",""
"148","1995","35-65 y.","Male","","","",""
"148","1995","35-65 y.","Female","","","",""
"148","1995","66 and older","Male","","","",""
"148","1995","66 and older","Female","","","",""
"149","1995","16-34 y.","Male","","","",""
"149","1995","16-34 y.","Female","","","",""
"149","1995","35-65 y.","Male","","","",""
"149","1995","35-65 y.","Female","","","",""
"149","1995","66 and older","Male","","","",""
"149","1995","66 and older","Female","","","",""
"151","1995","16-34 y.","Male","","","",""
"151","1995","16-34 y.","Female","","","",""
"151","1995","35-65 y.","Male","","","",""
"151","1995","35-65 y.","Female","","","",""
"151","1995","66 and older","Male","","","",""
"151","1995","66 and older","Female","","","",""
"152","1995","16-34 y.","Male","","","",""
"152","1995","16-34 y.","Female","","","",""
"152","1995","35-65 y.","Male","","","",""
"152","1995","35-65 y.","Female","","","",""
"152","1995","66 and older","Male","","","",""
"152","1995","66 and older","Female","","","",""
"154","1995","16-34 y.","Male","","","",""
"154","1995","16-34 y.","Female","","","",""
"154","1995","35-65 y.","Male","","","",""
"154","1995","35-65 y.","Female","","","",""
"154","1995","66 and older","Male","","","",""
"154","1995","66 and older","Female","","","",""
"155","1995","16-34 y.","Male","","","",""
"155","1995","16-34 y.","Female","","","",""
"155","1995","35-65 y.","Male","","","",""
"155","1995","35-65 y.","Female","","","",""
"155","1995","66 and older","Male","","","",""
"155","1995","66 and older","Female","","","",""
"156","1995","16-34 y.","Male","","","",""
"156","1995","16-34 y.","Female","","","",""
"156","1995","35-65 y.","Male","","","",""
"156","1995","35-65 y.","Female","","","",""
"156","1995","66 and older","Male","","","",""
"156","1995","66 and older","Female","","","",""
"158","1995","16-34 y.","Male","","","",""
"158","1995","16-34 y.","Female","","","",""
"158","1995","35-65 y.","Male","","","",""
"158","1995","35-65 y.","Female","","","",""
"158","1995","66 and older","Male","","","",""
"158","1995","66 and older","Female","","","",""
"162","1995","16-34 y.","Male","","","",""
"162","1995","16-34 y.","Female","","","",""
"162","1995","35-65 y.","Male","","","",""
"162","1995","35-65 y.","Female","","","",""
"162","1995","66 and older","Male","","","",""
"162","1995","66 and older","Female","","","",""
"164","1995","16-34 y.","Male","","","",""
"164","1995","16-34 y.","Female","","","",""
"164","1995","35-65 y.","Male","","","",""
"164","1995","35-65 y.","Female","","","",""
"164","1995","66 and older","Male","","","",""
"164","1995","66 and older","Female","","","",""
"165","1995","16-34 y.","Male","","","",""
"165","1995","16-34 y.","Female","","","",""
"165","1995","35-65 y.","Male","","","",""
"165","1995","35-65 y.","Female","","","",""
"165","1995","66 and older","Male","","","",""
"165","1995","66 and older","Female","","","",""
"166","1995","16-34 y.","Male","","","",""
"166","1995","16-34 y.","Female","","","",""
"166","1995","35-65 y.","Male","","","",""
"166","1995","35-65 y.","Female","","","",""
"166","1995","66 and older","Male","","","",""
"166","1995","66 and older","Female","","","",""
"167","1995","16-34 y.","Male","","","",""
"167","1995","16-34 y.","Female","","","",""
"167","1995","35-65 y.","Male","","","",""
"167","1995","35-65 y.","Female","","","",""
"167","1995","66 and older","Male","","","",""
"167","1995","66 and older","Female","","","",""
"168","1995","16-34 y.","Male","","","",""
"168","1995","16-34 y.","Female","","","",""
"168","1995","35-65 y.","Male","","","",""
"168","1995","35-65 y.","Female","","","",""
"168","1995","66 and older","Male","","","",""
"168","1995","66 and older","Female","","","",""
"169","1995","16-34 y.","Male","","","",""
"169","1995","16-34 y.","Female","","","",""
"169","1995","35-65 y.","Male","","","",""
"169","1995","35-65 y.","Female","","","",""
"169","1995","66 and older","Male","","","",""
"169","1995","66 and older","Female","","","",""
"172","1995","16-34 y.","Male","","","",""
"172","1995","16-34 y.","Female","","","",""
"172","1995","35-65 y.","Male","","","",""
"172","1995","35-65 y.","Female","","","",""
"172","1995","66 and older","Male","","","",""
"172","1995","66 and older","Female","","","",""
"173","1995","16-34 y.","Male","","","",""
"173","1995","16-34 y.","Female","","","",""
"173","1995","35-65 y.","Male","","","",""
"173","1995","35-65 y.","Female","","","",""
"173","1995","66 and older","Male","","","",""
"173","1995","66 and older","Female","","","",""
"178","1995","16-34 y.","Male","","","",""
"178","1995","16-34 y.","Female","","","",""
"178","1995","35-65 y.","Male","","","",""
"178","1995","35-65 y.","Female","","","",""
"178","1995","66 and older","Male","","","",""
"178","1995","66 and older","Female","","","",""
"181","1995","16-34 y.","Male","","","",""
"181","1995","16-34 y.","Female","","","",""
"181","1995","35-65 y.","Male","","","",""
"181","1995","35-65 y.","Female","","","",""
"181","1995","66 and older","Male","","","",""
