"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","East Germany","Female","","","","","","","","","","","","","",""
"1984","East Germany","Male","","","","","","","","","","","","","",""
"1984","West Germany","Female","7.42","8","6205","5","6","9","10","10","7.37","7.47","0","10","8","8"
"1984","West Germany","Male","7.42","8","5973","5","6","9","10","10","7.37","7.47","0","10","8","8"
"1985","East Germany","Female","","","","","","","","","","","","","",""
"1985","East Germany","Male","","","","","","","","","","","","","",""
"1985","West Germany","Female","7.23","8","5606","5","6","9","10","10","7.18","7.28","0","10","8","8"
"1985","West Germany","Male","7.23","8","5441","5","6","8","10","10","7.18","7.28","0","10","8","8"
"1986","East Germany","Female","","","","","","","","","","","","","",""
"1986","East Germany","Male","","","","","","","","","","","","","",""
"1986","West Germany","Female","7.29","8","5361","5","6","9","10","10","7.24","7.34","0","10","8","8"
"1986","West Germany","Male","7.32","8","5247","5","6","8","10","10","7.27","7.37","0","10","8","8"
"1987","East Germany","Female","","","","","","","","","","","","","",""
"1987","East Germany","Male","","","","","","","","","","","","","",""
"1987","West Germany","Female","7.08","7","5290","5","6","8","10","10","7.03","7.13","0","10","7","8"
"1987","West Germany","Male","7.11","7","5189","5","6","8","9","10","7.06","7.16","0","10","7","8"
"1988","East Germany","Female","","","","","","","","","","","","","",""
"1988","East Germany","Male","","","","","","","","","","","","","",""
"1988","West Germany","Female","7.01","7","5042","4","6","8","10","10","6.95","7.07","0","10","7","8"
"1988","West Germany","Male","7","7","4937","5","6","8","9","10","6.95","7.05","0","10","7","8"
"1989","East Germany","Female","","","","","","","","","","","","","",""
"1989","East Germany","Male","","","","","","","","","","","","","",""
"1989","West Germany","Female","7.04","8","4915","4","6","8","9","10","6.98","7.1","0","10","7","8"
"1989","West Germany","Male","7.07","7","4763","5","6","8","9","10","7.02","7.12","0","10","7","8"
"1990","East Germany","Female","6.51","7","2327","5","5","8","9","10","6.43","6.59","0","10","7","7"
"1990","East Germany","Male","6.63","7","2097","5","5","8","9","10","6.55","6.71","0","10","7","7"
"1990","West Germany","Female","7.19","8","4804","5","6","8","9","10","7.14","7.24","0","10","8","8"
"1990","West Germany","Male","7.27","8","4673","5","6","8","9","10","7.22","7.32","0","10","8","8"
"1991","East Germany","Female","6.03","6","2151","3","5","8","8","10","5.95","6.11","0","10","6","6"
"1991","East Germany","Male","6.08","6","1964","3","5","8","8","10","5.99","6.17","0","10","6","6"
"1991","West Germany","Female","7.3","8","4773","5","6","8","9","10","7.25","7.35","0","10","8","8"
"1991","West Germany","Male","7.33","8","4646","5","7","8","9","10","7.28","7.38","0","10","8","8"
"1992","East Germany","Female","6.1","6","2081","4","5","7","8","10","6.02","6.18","0","10","6","6"
"1992","East Germany","Male","6.09","6","1878","4","5","7","8","10","6.01","6.17","0","10","6","6"
"1992","West Germany","Female","7.18","8","4779","5","6","8","9","10","7.13","7.23","0","10","8","8"
"1992","West Germany","Male","7.28","8","4563","5","6","8","9","10","7.23","7.33","0","10","8","8"
"1993","East Germany","Female","6.21","6","2006","4","5","8","8","10","6.13","6.29","0","10","6","7"
"1993","East Germany","Male","6.22","6.09","1809","4","5","8","8","10","6.14","6.3","0","10","6","7"
"1993","West Germany","Female","7.14","8","4744","5","6","8","9","10","7.09","7.19","0","10","7","8"
"1993","West Germany","Male","7.15","8","4553","5","6","8","9","10","7.1","7.2","0","10","7","8"
"1994","East Germany","Female","6.26","6","1983","4","5","8","8","10","6.18","6.34","0","10","6","7"
"1994","East Germany","Male","6.3","7","1789","4","5","8","8","10","6.22","6.38","0","10","7","7"
"1994","West Germany","Female","7","7","4686","5","6","8","9","10","6.95","7.05","0","10","7","7"
"1994","West Germany","Male","7.06","7","4414","5","6","8","9","10","7.01","7.11","0","10","7","8"
"1995","East Germany","Female","6.38","7","1942","4","5","8","9","10","6.3","6.46","0","10","7","7"
"1995","East Germany","Male","6.44","7","1749","4","5","8","8","10","6.36","6.52","0","10","7","7"
"1995","West Germany","Female","6.93","7","4956","5","6","8","9","10","6.88","6.98","0","10","7","7"
"1995","West Germany","Male","6.99","7","4654","5","6","8","9","10","6.94","7.04","0","10","7","7"
"1996","East Germany","Female","6.41","7","1937","4","5","8","8","10","6.33","6.49","0","10","7","7"
"1996","East Germany","Male","6.43","7","1756","4","5","8","8","10","6.35","6.51","0","10","7","7"
"1996","West Germany","Female","7.02","7","4861","5","6","8","9","10","6.97","7.07","0","10","7","7"
"1996","West Germany","Male","7.01","7","4550","5","6","8","9","10","6.96","7.06","0","10","7","7"
