"year","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","7.58","8","5658","5","7","9","10","10","7.53","7.63","0","10","8","8"
"1984","Not Working","7.28","8","4634","5","6","9","10","10","7.21","7.35","0","10","8","8"
"1984","Part Time","7.4","8","1886","5","6","9","10","10","7.3","7.5","0","10","8","8"
"1985","Full Time","7.34","8","4972","5","6","8","10","10","7.29","7.39","0","10","8","8"
"1985","Not Working","7.15","8","4212","4","6","9","10","10","7.08","7.22","0","10","7","8"
"1985","Part Time","7.18","8","1863","5","6","9","10","10","7.09","7.27","0","10","7","8"
"1986","Full Time","7.4","8","4850","5","7","8","10","10","7.35","7.45","0","10","8","8"
"1986","Not Working","7.27","8","3929","5","6","9","10","10","7.2","7.34","0","10","8","8"
"1986","Part Time","7.15","8","1829","5","6","8","9","10","7.06","7.24","0","10","7","8"
"1987","Full Time","7.17","7","4883","5","6","8","9","10","7.12","7.22","0","10","8","8"
"1987","Not Working","7.08","8","3789","5","6","8","10","10","7.01","7.15","0","10","7","8"
"1987","Part Time","6.93","7","1807","4","6","8","9","10","6.84","7.02","0","10","7","7"
"1988","Full Time","7.08","7","4587","5","6","8","9","10","7.03","7.13","0","10","7","8"
"1988","Not Working","6.94","7","3553","4","5","8","10","10","6.87","7.01","0","10","7","8"
"1988","Part Time","6.97","7","1839","4","6","8","9","10","6.88","7.06","0","10","7","8"
"1989","Full Time","7.15","8","4542","5","6","8","9","10","7.1","7.2","0","10","8","8"
"1989","Not Working","6.98","7","3425","4","5","8","10","10","6.91","7.05","0","10","7","7"
"1989","Part Time","7","8","1711","4","6","8","9","10","6.9","7.1","0","10","7","8"
"1990","Full Time","7.37","8","4422","5","7","8","9","10","7.32","7.42","0","10","8","8"
"1990","Not Working","7.09","8","3327","5","6","8","10","10","7.02","7.16","0","10","7","8"
"1990","Part Time","7.21","8","1728","5","6","8","9","10","7.12","7.3","0","10","7","8"
"1991","Full Time","7.4","8","4401","5","7","8","9","10","7.35","7.45","0","10","8","8"
"1991","Not Working","7.22","8","3232","5","6","8","10","10","7.15","7.29","0","10","8","8"
"1991","Part Time","7.35","8","1748","5","7","8","9","10","7.27","7.43","0","10","8","8"
"1992","Full Time","7.09","7","6568","5","6","8","9","10","7.05","7.13","0","10","7","7"
"1992","Not Working","6.9","7","4237","4","5","8","9","10","6.84","6.96","0","10","7","7"
"1992","Part Time","6.99","7","2496","5","6","8","9","10","6.92","7.06","0","10","7","7"
"1993","Full Time","7.03","7","6240","5","6","8","9","10","6.99","7.07","0","10","7","7"
"1993","Not Working","6.88","7","4418","4","5","8","9","10","6.82","6.94","0","10","7","7"
"1993","Part Time","6.96","7","2454","5","6","8","9","10","6.88","7.04","0","10","7","7"
"1994","Full Time","7.02","7","5956","5","6","8","9","10","6.98","7.06","0","10","7","7"
"1994","Not Working","6.76","7","4557","4","5","8","9","10","6.7","6.82","0","10","7","7"
"1994","Part Time","6.84","7","2359","5","6","8","9","10","6.77","6.91","0","10","7","7"
"1995","Full Time","7.02","7","5895","5","6","8","9","10","6.98","7.06","0","10","7","7"
"1995","Not Working","6.73","7","4806","4","5","8","9","10","6.67","6.79","0","10","7","7"
"1995","Part Time","6.76","7","2600","4","6","8","9","10","6.69","6.83","0","10","7","7"
"1996","Full Time","7","7","5749","5","6","8","9","10","6.96","7.04","0","10","7","7"
"1996","Not Working","6.82","7","4658","4","5","8","9","10","6.76","6.88","0","10","7","7"
"1996","Part Time","6.89","7","2697","5","6","8","9","10","6.82","6.96","0","10","7","7"
"1997","Full Time","6.88","7","5598","5","6","8","9","10","6.84","6.92","0","10","7","7"
"1997","Not Working","6.68","7","4739","4","5","8","9","10","6.63","6.73","0","10","7","7"
"1997","Part Time","6.76","7","2552","4","6","8","9","10","6.69","6.83","0","10","7","7"
"1998","Full Time","7.1","7","5992","5","6","8","9","10","7.06","7.14","0","10","7","7"
"1998","Not Working","6.79","7","5420","4","5","8","9","10","6.74","6.84","0","10","7","7"
"1998","Part Time","6.97","7","2877","5","6","8","9","10","6.91","7.03","0","10","7","7"
"1999","Full Time","7.12","7","5844","5","6","8","9","10","7.08","7.16","0","10","7","7"
"1999","Not Working","6.86","7","4951","4","6","8","9","10","6.81","6.91","0","10","7","7"
"1999","Part Time","6.96","7","2943","5","6","8","9","10","6.89","7.03","0","10","7","7"
"2000","Full Time","7.24","8","10075","5","6","8","9","10","7.21","7.27","0","10","7","8"
"2000","Not Working","6.96","7","9041","5","6","8","9","10","6.92","7","0","10","7","7"
"2000","Part Time","7.08","7","5085","5","6","8","9","10","7.03","7.13","0","10","7","8"
"2001","Full Time","7.2","8","9069","5","6","8","9","10","7.17","7.23","0","10","7","8"
"2001","Not Working","6.97","7","8114","5","6","8","9","10","6.93","7.01","0","10","7","7"
"2001","Part Time","7.17","8","4828","5","6","8","9","10","7.12","7.22","0","10","7","8"
"2002","Full Time","7.04","7","9580","5","6","8","9","10","7.01","7.07","0","10","7","7"
"2002","Not Working","6.78","7","8284","4","5","8","9","10","6.74","6.82","0","10","7","7"
"2002","Part Time","6.94","7","5248","5","6","8","9","10","6.89","6.99","0","10","7","8"
"2003","Full Time","7.01","7","8915","5","6","8","9","10","6.98","7.04","0","10","7","7"
"2003","Not Working","6.73","7","8203","4","5","8","9","10","6.69","6.77","0","10","7","7"
"2003","Part Time","6.88","7","5136","5","6","8","9","10","6.83","6.93","0","10","7","7"
"2004","Full Time","6.82","7","8462","5","6","8","9","10","6.78","6.86","0","10","7","7"
"2004","Not Working","6.53","7","8189","4","5","8","9","10","6.49","6.57","0","10","7","7"
"2004","Part Time","6.65","7","5027","4","5","8","9","10","6.6","6.7","0","10","7","7"
"2005","Full Time","6.99","7","8034","5","6","8","9","10","6.95","7.03","0","10","7","8"
"2005","Not Working","6.7","7","7897","4","5","8","9","10","6.66","6.74","0","10","7","7"
"2005","Part Time","6.83","7","4817","4","6","8","9","10","6.78","6.88","0","10","7","7"
"2006","Full Time","6.94","7","8429","5","6","8","9","10","6.91","6.97","0","10","7","7"
"2006","Not Working","6.66","7","8558","4","5","8","9","10","6.62","6.7","0","10","7","7"
"2006","Part Time","6.72","7","5018","4","6","8","9","10","6.67","6.77","0","10","7","7"
"2007","Full Time","7.03","7","7869","5","6","8","9","10","6.99","7.07","0","10","7","7"
"2007","Not Working","6.67","7","7984","4","5","8","9","10","6.63","6.71","0","10","7","7"
"2007","Part Time","6.84","7","4721","4","6","8","9","10","6.79","6.89","0","10","7","7"
"2008","Full Time","7.03","7","7493","5","6","8","9","10","6.99","7.07","0","10","7","7"
"2008","Not Working","6.73","7","7477","4","5","8","9","10","6.69","6.77","0","10","7","7"
"2008","Part Time","6.91","7","4420","5","6","8","9","10","6.86","6.96","0","10","7","7"
"2009","Full Time","6.94","7","6991","5","6","8","9","10","6.9","6.98","0","10","7","7"
"2009","Not Working","6.7","7","6854","4","5","8","9","10","6.66","6.74","0","10","7","7"
"2009","Part Time","6.79","7","4225","4","6","8","9","10","6.74","6.84","0","10","7","7"
"2010","Full Time","7.15","7","9242","5","6","8","9","10","7.12","7.18","0","10","8","8"
"2010","Not Working","6.87","7","8440","4","6","8","9","10","6.83","6.91","0","10","7","7"
"2010","Part Time","7.1","8","6349","5","6","8","9","10","7.06","7.14","0","10","8","8"
"2011","Full Time","7.13","7","9756","5","6","8","9","10","7.1","7.16","0","10","8","8"
"2011","Not Working","6.78","7","9022","4","5","8","9","10","6.74","6.82","0","10","7","7"
"2011","Part Time","7.04","7","7111","5","6","8","9","10","7","7.08","0","10","8","8"
"2012","Full Time","7.24","8","9990","5","7","8","9","10","7.21","7.27","0","10","8","8"
"2012","Not Working","6.91","7","9311","5","6","8","9","10","6.87","6.95","0","10","7","7"
"2012","Part Time","7.16","8","7193","5","6","8","9","10","7.12","7.2","0","10","8","8"
"2013","Full Time","7.29","8","9707","5","7","8","9","10","7.26","7.32","0","10","8","8"
"2013","Not Working","7.06","7","13805","5","6","8","9","10","7.03","7.09","0","10","8","8"
"2013","Part Time","7.21","8","7176","5","6","8","9","10","7.17","7.25","0","10","8","8"
"2014","Full Time","7.29","8","10209","5","7","8","9","10","7.26","7.32","0","10","8","8"
"2014","Not Working","7.01","7","9360","5","6","8","9","10","6.97","7.05","0","10","7","8"
"2014","Part Time","7.22","8","7550","5","6","8","9","10","7.18","7.26","0","10","8","8"
"2015","Full Time","7.46","8","9506","5","7","8","9","10","7.43","7.49","0","10","8","8"
"2015","Not Working","7.05","8","10268","5","6","8","9","10","7.01","7.09","0","10","8","8"
"2015","Part Time","7.35","8","7124","5","7","8","9","10","7.31","7.39","0","10","8","8"
"2016","Full Time","7.43","8","9144","5","7","8","9","10","7.4","7.46","0","10","8","8"
"2016","Not Working","6.97","7","12614","4","6","8","9","10","6.93","7.01","0","10","8","8"
"2016","Part Time","7.46","8","6944","5","7","8","9","10","7.42","7.5","0","10","8","8"
"2017","Full Time","7.42","8","10462","5","7","8","9","10","7.39","7.45","0","10","8","8"
"2017","Not Working","7.05","7","13918","5","6","8","9","10","7.02","7.08","0","10","8","8"
"2017","Part Time","7.33","8","7834","5","7","8","9","10","7.29","7.37","0","10","8","8"
"2018","Full Time","7.49","8","10075","5","7","8","9","10","7.46","7.52","0","10","8","8"
"2018","Not Working","7.12","8","12079","5","6","8","9","10","7.08","7.16","0","10","8","8"
"2018","Part Time","7.46","8","7899","5","7","8","9","10","7.42","7.5","0","10","8","8"
"2019","Full Time","7.61","8","10842","6","7","9","9","10","7.58","7.64","0","10","8","8"
"2019","Not Working","7.22","8","11063","5","6","8","9","10","7.18","7.26","0","10","8","8"
"2019","Part Time","7.49","8","7745","5","7","9","9","10","7.45","7.53","0","10","8","8"
