"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2002","in school","Ostdeutschland, neue Bundeslaender","7.52","8","154","6","7","8","9","7.29","7.75","8","8"
"2002","in school","Westdeutschland, alte Bundeslaender","7.71","8","460","6","7","9","9","7.58","7.84","8","8"
"2002","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2002","inadequately","Westdeutschland, alte Bundeslaender","6.36","6","267","4","5","8","9","6.12","6.6","6","7"
"2002","middle vocational","Ostdeutschland, neue Bundeslaender","6.29","7","2895","4","5","8","8","6.23","6.35","7","7"
"2002","middle vocational","Westdeutschland, alte Bundeslaender","7","7","8739","5","6","8","9","6.96","7.04","7","8"
"2002","vocational + Abi","Ostdeutschland, neue Bundeslaender","6.53","7","136","4","5","8","8","6.26","6.8","7","7"
"2002","vocational + Abi","Westdeutschland, alte Bundeslaender","7.14","7","1042","5","6","8","9","7.04","7.24","7","8"
"2003","general elemantary","Ostdeutschland, neue Bundeslaender","6.18","6","418","4","5","8","8","6","6.36","6","7"
"2003","general elemantary","Westdeutschland, alte Bundeslaender","6.71","7","2339","4","5","8","9","6.63","6.79","7","7"
"2003","higher education","Ostdeutschland, neue Bundeslaender","6.56","7","1294","4","6","8","8","6.47","6.65","7","7"
"2003","higher education","Westdeutschland, alte Bundeslaender","7.27","8","3068","5","7","8","9","7.22","7.32","8","8"
"2003","higher vocational","Ostdeutschland, neue Bundeslaender","6.42","7","454","4","5","8","8","6.26","6.58","7","7"
"2003","higher vocational","Westdeutschland, alte Bundeslaender","6.99","7","1239","5","6","8","9","6.89","7.09","7","8"
"2003","in school","Ostdeutschland, neue Bundeslaender","7.35","7","162","6","7","8","9","7.14","7.56","7","8"
"2003","in school","Westdeutschland, alte Bundeslaender","7.85","8","454","6","7","9","10","7.71","7.99","8","8"
"2003","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2003","inadequately","Westdeutschland, alte Bundeslaender","6.1","6","252","4","5","8","9","5.83","6.37","6","7"
"2003","middle vocational","Ostdeutschland, neue Bundeslaender","6.18","6","2824","4","5","8","8","6.11","6.25","6","7"
"2003","middle vocational","Westdeutschland, alte Bundeslaender","6.99","7","8337","5","6","8","9","6.95","7.03","7","7"
"2003","vocational + Abi","Ostdeutschland, neue Bundeslaender","6.78","7","143","4","6","8","8","6.5","7.06","7","7"
"2003","vocational + Abi","Westdeutschland, alte Bundeslaender","7.09","7","1019","5","6","8","9","6.99","7.19","7","8"
"2004","general elemantary","Ostdeutschland, neue Bundeslaender","5.99","6","375","3","5","8","8","5.8","6.18","6","7"
"2004","general elemantary","Westdeutschland, alte Bundeslaender","6.47","7","2218","4","5","8","9","6.39","6.55","7","7"
"2004","higher education","Ostdeutschland, neue Bundeslaender","6.5","7","1277","4","5","8","8","6.41","6.59","7","7"
"2004","higher education","Westdeutschland, alte Bundeslaender","7.06","7","3025","5","6","8","9","7","7.12","8","8"
"2004","higher vocational","Ostdeutschland, neue Bundeslaender","6.15","6","435","3","5","8","8","5.98","6.32","6","7"
"2004","higher vocational","Westdeutschland, alte Bundeslaender","6.86","7","1208","4","6","8","9","6.76","6.96","7","7"
"2004","in school","Ostdeutschland, neue Bundeslaender","7.41","8","164","5","7","8","9","7.19","7.63","7","8"
"2004","in school","Westdeutschland, alte Bundeslaender","7.28","8","474","5","7","8","9","7.15","7.41","8","8"
"2004","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2004","inadequately","Westdeutschland, alte Bundeslaender","6.26","7","235","3","5","8","9","6","6.52","6","7"
"2004","middle vocational","Ostdeutschland, neue Bundeslaender","5.93","6","2759","3","5","7","8","5.86","6","6","6"
"2004","middle vocational","Westdeutschland, alte Bundeslaender","6.77","7","8064","4","6","8","9","6.73","6.81","7","7"
"2004","vocational + Abi","Ostdeutschland, neue Bundeslaender","6.38","7","154","4","5","8","8","6.1","6.66","6","7"
"2004","vocational + Abi","Westdeutschland, alte Bundeslaender","6.86","7","1011","5","6","8","9","6.76","6.96","7","7"
"2005","general elemantary","Ostdeutschland, neue Bundeslaender","6.31","7","342","4","5","8","9","6.11","6.51","7","7"
"2005","general elemantary","Westdeutschland, alte Bundeslaender","6.61","7","2064","4","5","8","9","6.53","6.69","7","7"
"2005","higher education","Ostdeutschland, neue Bundeslaender","6.7","7","1254","4","6","8","9","6.6","6.8","7","7"
"2005","higher education","Westdeutschland, alte Bundeslaender","7.3","8","2920","5","7","8","9","7.24","7.36","8","8"
"2005","higher vocational","Ostdeutschland, neue Bundeslaender","6.38","7","421","4","5","8","8","6.21","6.55","7","7"
"2005","higher vocational","Westdeutschland, alte Bundeslaender","7.03","7","1140","5","6","8","9","6.93","7.13","7","8"
"2005","in school","Ostdeutschland, neue Bundeslaender","7.23","7","147","5","6","8","9","6.99","7.47","8","8"
"2005","in school","Westdeutschland, alte Bundeslaender","7.62","8","501","6","7","9","9","7.49","7.75","8","8"
"2005","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2005","inadequately","Westdeutschland, alte Bundeslaender","6.17","6","221","3","5","7","9","5.88","6.46","6","6"
"2005","middle vocational","Ostdeutschland, neue Bundeslaender","6.12","6","2632","3","5","8","8","6.05","6.19","7","7"
"2005","middle vocational","Westdeutschland, alte Bundeslaender","6.93","7","7647","5","6","8","9","6.89","6.97","7","7"
"2005","vocational + Abi","Ostdeutschland, neue Bundeslaender","6.85","7","162","4","6","8","9","6.56","7.14","7","8"
"2005","vocational + Abi","Westdeutschland, alte Bundeslaender","6.99","7","973","5","6","8","9","6.88","7.1","7","8"
"2006","general elemantary","Ostdeutschland, neue Bundeslaender","6.12","6","371","3","5","8","9","5.92","6.32","6","7"
"2006","general elemantary","Westdeutschland, alte Bundeslaender","6.64","7","2122","4","5","8","9","6.56","6.72","7","7"
"2006","higher education","Ostdeutschland, neue Bundeslaender","6.6","7","1333","4","5","8","8","6.51","6.69","7","7"
"2006","higher education","Westdeutschland, alte Bundeslaender","7.26","8","3244","5","7","8","9","7.21","7.31","8","8"
"2006","higher vocational","Ostdeutschland, neue Bundeslaender","6.33","7","426","4","5","8","8","6.16","6.5","6","7"
"2006","higher vocational","Westdeutschland, alte Bundeslaender","6.89","7","1225","5","6","8","9","6.79","6.99","7","8"
"2006","in school","Ostdeutschland, neue Bundeslaender","7.4","8","73","6","7","8","9","7.12","7.68","7","8"
"2006","in school","Westdeutschland, alte Bundeslaender","7.72","8","323","6","7","8","9","7.57","7.87","8","8"
"2006","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2006","inadequately","Westdeutschland, alte Bundeslaender","6.06","6","213","3","5","8","8","5.76","6.36","6","7"
"2006","middle vocational","Ostdeutschland, neue Bundeslaender","6.1","6","2817","3","5","8","8","6.03","6.17","6","7"
"2006","middle vocational","Westdeutschland, alte Bundeslaender","6.84","7","8290","5","6","8","9","6.8","6.88","7","7"
"2006","vocational + Abi","Ostdeutschland, neue Bundeslaender","6.53","7","170","4","5","8","8","6.27","6.79","7","7"
"2006","vocational + Abi","Westdeutschland, alte Bundeslaender","7","7","1048","5","6","8","9","6.9","7.1","7","8"
"2007","general elemantary","Ostdeutschland, neue Bundeslaender","6.14","6","331","3","5","8","8","5.93","6.35","6","7"
"2007","general elemantary","Westdeutschland, alte Bundeslaender","6.57","7","1884","4","5","8","9","6.48","6.66","7","7"
"2007","higher education","Ostdeutschland, neue Bundeslaender","6.64","7","1301","4","6","8","9","6.55","6.73","7","7"
"2007","higher education","Westdeutschland, alte Bundeslaender","7.31","8","3096","5","7","8","9","7.26","7.36","8","8"
"2007","higher vocational","Ostdeutschland, neue Bundeslaender","6.5","7","406","5","5","8","8","6.33","6.67","7","7"
"2007","higher vocational","Westdeutschland, alte Bundeslaender","6.83","7","1129","4","6","8","9","6.73","6.93","7","8"
"2007","in school","Ostdeutschland, neue Bundeslaender","6.78","7","82","5","5","8","9","6.4","7.16","7","8"
"2007","in school","Westdeutschland, alte Bundeslaender","7.82","8","259","7","7","9","9","7.68","7.96","8","8"
"2007","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2007","inadequately","Westdeutschland, alte Bundeslaender","6.27","6","195","4","5","8","8","5.99","6.55","6","7"
"2007","middle vocational","Ostdeutschland, neue Bundeslaender","6.26","7","2638","4","5","8","8","6.19","6.33","6","7"
"2007","middle vocational","Westdeutschland, alte Bundeslaender","6.95","7","7722","5","6","8","9","6.91","6.99","7","7"
"2007","vocational + Abi","Ostdeutschland, neue Bundeslaender","6.59","7","165","4","5","8","8","6.34","6.84","7","7"
"2007","vocational + Abi","Westdeutschland, alte Bundeslaender","7.02","7","1006","5","6","8","9","6.92","7.12","7","8"
"2008","general elemantary","Ostdeutschland, neue Bundeslaender","6.2","6","306","4","5","8","9","5.99","6.41","6","7"
"2008","general elemantary","Westdeutschland, alte Bundeslaender","6.79","7","1726","4","5","8","9","6.7","6.88","7","7"
"2008","higher education","Ostdeutschland, neue Bundeslaender","6.85","7","1242","5","6","8","9","6.76","6.94","7","7"
"2008","higher education","Westdeutschland, alte Bundeslaender","7.26","8","2958","5","7","8","9","7.21","7.31","8","8"
"2008","higher vocational","Ostdeutschland, neue Bundeslaender","6.43","7","374","4","5","8","8","6.26","6.6","7","7"
"2008","higher vocational","Westdeutschland, alte Bundeslaender","6.92","7","1044","5","6","8","9","6.81","7.03","7","8"
"2008","in school","Ostdeutschland, neue Bundeslaender","7.13","7","82","5","6","8","9","6.78","7.48","7","8"
"2008","in school","Westdeutschland, alte Bundeslaender","7.5","8","272","5","7","8","9","7.33","7.67","7","8"
"2008","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2008","inadequately","Westdeutschland, alte Bundeslaender","6.15","6","168","4","5","7","8","5.86","6.44","6","7"
"2008","middle vocational","Ostdeutschland, neue Bundeslaender","6.41","7","2516","4","5","8","8","6.34","6.48","7","7"
"2008","middle vocational","Westdeutschland, alte Bundeslaender","6.91","7","7249","5","6","8","9","6.87","6.95","7","7"
"2008","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.04","7","166","4","7","8","9","6.79","7.29","7","8"
"2008","vocational + Abi","Westdeutschland, alte Bundeslaender","7.04","7","933","5","6","8","9","6.93","7.15","7","8"
"2009","general elemantary","Ostdeutschland, neue Bundeslaender","6.18","6","265","3","5","8","9","5.95","6.41","6","7"
"2009","general elemantary","Westdeutschland, alte Bundeslaender","6.64","7","1540","4","5","8","9","6.55","6.73","7","7"
"2009","higher education","Ostdeutschland, neue Bundeslaender","6.87","7","1206","5","6","8","9","6.78","6.96","7","7"
"2009","higher education","Westdeutschland, alte Bundeslaender","7.25","8","2830","5","7","8","9","7.19","7.31","8","8"
"2009","higher vocational","Ostdeutschland, neue Bundeslaender","6.47","7","373","4","6","8","8","6.28","6.66","7","7"
"2009","higher vocational","Westdeutschland, alte Bundeslaender","6.79","7","958","4","6","8","9","6.68","6.9","7","7"
"2009","in school","Ostdeutschland, neue Bundeslaender","7.13","7","54","5","7","8","9","6.75","7.51","7","8"
"2009","in school","Westdeutschland, alte Bundeslaender","7.42","8","257","6","7","8","9","7.26","7.58","8","8"
"2009","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2009","inadequately","Westdeutschland, alte Bundeslaender","5.8","6","152","3","4","7","8","5.45","6.15","6","7"
"2009","middle vocational","Ostdeutschland, neue Bundeslaender","6.3","7","2408","4","5","8","8","6.23","6.37","7","7"
"2009","middle vocational","Westdeutschland, alte Bundeslaender","6.86","7","6681","5","6","8","9","6.82","6.9","7","7"
"2009","vocational + Abi","Ostdeutschland, neue Bundeslaender","6.74","7","153","4","6","8","8","6.47","7.01","7","7"
"2009","vocational + Abi","Westdeutschland, alte Bundeslaender","6.82","7","848","4","6","8","9","6.7","6.94","7","7"
"2010","general elemantary","Ostdeutschland, neue Bundeslaender","6.56","7","333","4","5","8","9","6.36","6.76","7","7"
"2010","general elemantary","Westdeutschland, alte Bundeslaender","6.81","7","2133","4","5","8","9","6.73","6.89","7","7"
"2010","higher education","Ostdeutschland, neue Bundeslaender","6.97","7","1397","5","6","8","9","6.88","7.06","7","8"
"2010","higher education","Westdeutschland, alte Bundeslaender","7.42","8","3985","5","7","8","9","7.37","7.47","8","8"
"2010","higher vocational","Ostdeutschland, neue Bundeslaender","6.76","7","412","4","6","8","8","6.59","6.93","7","8"
"2010","higher vocational","Westdeutschland, alte Bundeslaender","7.09","8","1201","5","6","8","9","6.99","7.19","8","8"
"2010","in school","Ostdeutschland, neue Bundeslaender","7.34","8","47","4","7","9","9","6.8","7.88","8","8"
"2010","in school","Westdeutschland, alte Bundeslaender","7.75","8","369","6","7","9","9","7.61","7.89","8","8"
"2010","inadequately","Ostdeutschland, neue Bundeslaender","7.16","8","30","5","6","8","9","6.29","8.03","5","8"
"2010","inadequately","Westdeutschland, alte Bundeslaender","6.18","6","314","3","5","8","9","5.94","6.42","6","7"
"2010","middle vocational","Ostdeutschland, neue Bundeslaender","6.56","7","2936","4","5","8","9","6.5","6.62","7","7"
"2010","middle vocational","Westdeutschland, alte Bundeslaender","7.05","7","8843","5","6","8","9","7.01","7.09","8","8"
"2010","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.13","7.55","257","5","6","8","9","6.94","7.32","7","8"
"2010","vocational + Abi","Westdeutschland, alte Bundeslaender","7.22","8","1456","5","7","8","9","7.14","7.3","8","8"
"2011","general elemantary","Ostdeutschland, neue Bundeslaender","6.26","6.15","350","4","5","8","8","6.05","6.47","6","7"
"2011","general elemantary","Westdeutschland, alte Bundeslaender","6.71","7","2245","4","5","8","9","6.63","6.79","7","7"
"2011","higher education","Ostdeutschland, neue Bundeslaender","7","7","1469","5","6","8","9","6.92","7.08","7","8"
"2011","higher education","Westdeutschland, alte Bundeslaender","7.41","8","4301","5","7","8","9","7.37","7.45","8","8"
"2011","higher vocational","Ostdeutschland, neue Bundeslaender","6.68","7","431","5","5","8","8","6.53","6.83","7","7"
"2011","higher vocational","Westdeutschland, alte Bundeslaender","7.06","7","1270","5","6","8","9","6.97","7.15","8","8"
"2011","in school","Ostdeutschland, neue Bundeslaender","8.03","8","46","7","8","8","9","7.69","8.37","8","8"
"2011","in school","Westdeutschland, alte Bundeslaender","7.84","8","385","6","7","9","9","7.69","7.99","8","8"
"2011","inadequately","Ostdeutschland, neue Bundeslaender","5.75","5","38","3","5","8","9","5.11","6.39","5","7"
"2011","inadequately","Westdeutschland, alte Bundeslaender","6.41","6","318","4","5","8","9","6.17","6.65","7","7"
"2011","middle vocational","Ostdeutschland, neue Bundeslaender","6.51","7","3092","4","5","8","8","6.45","6.57","7","7"
"2011","middle vocational","Westdeutschland, alte Bundeslaender","6.98","7","9538","5","6","8","9","6.94","7.02","7","8"
"2011","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.26","7","279","5","7","8","9","7.08","7.44","7","8"
"2011","vocational + Abi","Westdeutschland, alte Bundeslaender","7.2","8","1565","5","6","8","9","7.12","7.28","8","8"
"2012","general elemantary","Ostdeutschland, neue Bundeslaender","6.6","7","356","5","5","8","9","6.4","6.8","7","7"
"2012","general elemantary","Westdeutschland, alte Bundeslaender","6.96","7","2416","5","6","8","9","6.88","7.04","7","7"
"2012","higher education","Ostdeutschland, neue Bundeslaender","7.07","7","1493","5","6","8","9","6.99","7.15","7","8"
"2012","higher education","Westdeutschland, alte Bundeslaender","7.52","8","4439","5","7","8","9","7.48","7.56","8","8"
"2012","higher vocational","Ostdeutschland, neue Bundeslaender","6.75","7","465","5","6","8","9","6.61","6.89","7","7"
"2012","higher vocational","Westdeutschland, alte Bundeslaender","7.19","8","1278","5","6","8","9","7.1","7.28","8","8"
"2012","in school","Ostdeutschland, neue Bundeslaender","8","8","52","6","7","9","9","7.64","8.36","8","8"
"2012","in school","Westdeutschland, alte Bundeslaender","7.65","8","400","5","7","9","9","7.52","7.78","8","8"
"2012","inadequately","Ostdeutschland, neue Bundeslaender","6.82","7","46","4","5","9","9","6.22","7.42","5","8"
"2012","inadequately","Westdeutschland, alte Bundeslaender","6.58","7","321","4","5","8","9","6.33","6.83","7","7"
"2012","middle vocational","Ostdeutschland, neue Bundeslaender","6.55","7","3199","4","5","8","9","6.49","6.61","7","7"
"2012","middle vocational","Westdeutschland, alte Bundeslaender","7.08","7","9738","5","6","8","9","7.05","7.11","8","8"
"2012","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.07","7","290","5","6","8","9","6.88","7.26","7","8"
"2012","vocational + Abi","Westdeutschland, alte Bundeslaender","7.3","8","1586","5","7","8","9","7.22","7.38","8","8"
"2013","general elemantary","Ostdeutschland, neue Bundeslaender","6.66","7","413","4","5","8","9","6.46","6.86","7","7"
"2013","general elemantary","Westdeutschland, alte Bundeslaender","7.03","7","3302","5","6","8","9","6.96","7.1","7","8"
"2013","higher education","Ostdeutschland, neue Bundeslaender","7.13","8","1556","5","6","8","9","7.05","7.21","8","8"
"2013","higher education","Westdeutschland, alte Bundeslaender","7.54","8","5308","5","7","8","9","7.5","7.58","8","8"
"2013","higher vocational","Ostdeutschland, neue Bundeslaender","6.79","7","436","4","6","8","9","6.62","6.96","7","8"
"2013","higher vocational","Westdeutschland, alte Bundeslaender","7.24","8","1297","5","7","8","9","7.15","7.33","8","8"
"2013","in school","Ostdeutschland, neue Bundeslaender","7.67","8","72","6","7","9","9","7.32","8.02","8","8"
"2013","in school","Westdeutschland, alte Bundeslaender","7.53","8","554","5","7","8","9","7.4","7.66","8","8"
"2013","inadequately","Ostdeutschland, neue Bundeslaender","6.67","7","64","4","5","8","10","6.12","7.22","6","8"
"2013","inadequately","Westdeutschland, alte Bundeslaender","6.61","7","570","4","5","8","10","6.43","6.79","7","7"
"2013","middle vocational","Ostdeutschland, neue Bundeslaender","6.69","7","3188","4","5","8","9","6.63","6.75","7","7"
"2013","middle vocational","Westdeutschland, alte Bundeslaender","7.2","8","10997","5","6","8","9","7.17","7.23","8","8"
"2013","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.42","8","319","6","7","8","9","7.25","7.59","8","8"
"2013","vocational + Abi","Westdeutschland, alte Bundeslaender","7.28","8","2054","5","7","8","9","7.21","7.35","8","8"
"2014","general elemantary","Ostdeutschland, neue Bundeslaender","6.44","7","382","4","5","8","8","6.23","6.65","7","7"
"2014","general elemantary","Westdeutschland, alte Bundeslaender","7.02","7","2732","5","6","8","9","6.95","7.09","7","8"
"2014","higher education","Ostdeutschland, neue Bundeslaender","7.13","8","1440","5","6","8","9","7.05","7.21","8","8"
"2014","higher education","Westdeutschland, alte Bundeslaender","7.49","8","4777","5","7","8","9","7.45","7.53","8","8"
"2014","higher vocational","Ostdeutschland, neue Bundeslaender","6.83","7","408","5","6","8","8","6.67","6.99","7","7"
"2014","higher vocational","Westdeutschland, alte Bundeslaender","7.18","8","1190","5","6","8","9","7.09","7.27","8","8"
"2014","in school","Ostdeutschland, neue Bundeslaender","7.9","8","55","7","7","9","9","7.53","8.27","8","8"
"2014","in school","Westdeutschland, alte Bundeslaender","7.84","8","392","6","7","9","10","7.69","7.99","8","8"
"2014","inadequately","Ostdeutschland, neue Bundeslaender","6.07","5.38","56","3","3","8","9","5.48","6.66","7","8"
"2014","inadequately","Westdeutschland, alte Bundeslaender","6.2","6","448","3","5","8","9","5.99","6.41","7","7"
"2014","middle vocational","Ostdeutschland, neue Bundeslaender","6.75","7","2857","5","6","8","9","6.69","6.81","7","7"
"2014","middle vocational","Westdeutschland, alte Bundeslaender","7.19","8","9703","5","6","8","9","7.16","7.22","8","8"
"2014","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.25","8","297","5","7","8","9","7.07","7.43","7","8"
"2014","vocational + Abi","Westdeutschland, alte Bundeslaender","7.37","8","1759","5","7","8","9","7.29","7.45","8","8"
"2015","general elemantary","Ostdeutschland, neue Bundeslaender","6.57","7","366","4","5","8","9","6.35","6.79","7","7"
"2015","general elemantary","Westdeutschland, alte Bundeslaender","7.11","8","2611","5","6","8","9","7.04","7.18","8","8"
"2015","higher education","Ostdeutschland, neue Bundeslaender","7.26","8","1426","5","7","8","9","7.17","7.35","8","8"
"2015","higher education","Westdeutschland, alte Bundeslaender","7.63","8","5017","6","7","9","9","7.59","7.67","8","8"
"2015","higher vocational","Ostdeutschland, neue Bundeslaender","6.85","7","399","4","6","8","9","6.69","7.01","7","8"
"2015","higher vocational","Westdeutschland, alte Bundeslaender","7.29","8","1140","5","7","8","9","7.2","7.38","8","8"
"2015","in school","Ostdeutschland, neue Bundeslaender","7.83","8","58","7","7","9","9","7.37","8.29","7","8"
"2015","in school","Westdeutschland, alte Bundeslaender","7.65","8","320","6","7","9","9","7.47","7.83","8","8"
"2015","inadequately","Ostdeutschland, neue Bundeslaender","6.84","7","53","3","5","9","10","6.24","7.44","5","8"
"2015","inadequately","Westdeutschland, alte Bundeslaender","6.54","7","484","3","5","8","9","6.34","6.74","7","8"
"2015","middle vocational","Ostdeutschland, neue Bundeslaender","6.85","7","2757","5","6","8","9","6.78","6.92","7","7"
"2015","middle vocational","Westdeutschland, alte Bundeslaender","7.28","8","9452","5","6","8","9","7.25","7.31","8","8"
"2015","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.46","8","289","5","7","8","9","7.29","7.63","8","8"
"2015","vocational + Abi","Westdeutschland, alte Bundeslaender","7.43","8","1877","5","7","8","9","7.36","7.5","8","8"
"2016","general elemantary","Ostdeutschland, neue Bundeslaender","6.78","7","473","5","5","8","9","6.58","6.98","7","8"
"2016","general elemantary","Westdeutschland, alte Bundeslaender","7.06","7","2955","4","6","8","9","6.99","7.13","8","8"
"2016","higher education","Ostdeutschland, neue Bundeslaender","7.24","8","1473","5","6","8","9","7.15","7.33","8","8"
"2016","higher education","Westdeutschland, alte Bundeslaender","7.6","8","5195","6","7","9","9","7.56","7.64","8","8"
"2016","higher vocational","Ostdeutschland, neue Bundeslaender","6.94","7","364","5","6","8","9","6.78","7.1","7","8"
"2016","higher vocational","Westdeutschland, alte Bundeslaender","7.26","8","1043","5","7","8","9","7.16","7.36","8","8"
"2016","in school","Ostdeutschland, neue Bundeslaender","7.73","8","45","7","7","8","9","7.31","8.15","7","8"
"2016","in school","Westdeutschland, alte Bundeslaender","7.9","8","319","6","7","9","9","7.73","8.07","8","8"
"2016","inadequately","Ostdeutschland, neue Bundeslaender","7.24","8","346","5","6","9","10","6.98","7.5","7","8"
"2016","inadequately","Westdeutschland, alte Bundeslaender","6.57","7","1680","4","5","8","10","6.46","6.68","8","8"
"2016","middle vocational","Ostdeutschland, neue Bundeslaender","6.84","7","2684","5","6","8","9","6.77","6.91","7","7"
"2016","middle vocational","Westdeutschland, alte Bundeslaender","7.27","8","9099","5","7","8","9","7.23","7.31","8","8"
"2016","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.52","8","293","6","7","8","9","7.33","7.71","8","8"
"2016","vocational + Abi","Westdeutschland, alte Bundeslaender","7.43","8","1844","5","7","8","9","7.36","7.5","8","8"
"2017","general elemantary","Ostdeutschland, neue Bundeslaender","6.45","7","521","4","5","8","9","6.26","6.64","7","8"
"2017","general elemantary","Westdeutschland, alte Bundeslaender","7.16","8","3325","5","6","8","9","7.1","7.22","8","8"
"2017","higher education","Ostdeutschland, neue Bundeslaender","7.26","8","1566","5","7","8","9","7.18","7.34","8","8"
"2017","higher education","Westdeutschland, alte Bundeslaender","7.62","8","5907","6","7","9","9","7.58","7.66","8","8"
"2017","higher vocational","Ostdeutschland, neue Bundeslaender","7.01","7","400","5","6","8","9","6.85","7.17","7","8"
"2017","higher vocational","Westdeutschland, alte Bundeslaender","7.21","8","1144","5","6","8","9","7.12","7.3","8","8"
"2017","in school","Ostdeutschland, neue Bundeslaender","7.61","8","70","6","7","9","9","7.23","7.99","8","8"
"2017","in school","Westdeutschland, alte Bundeslaender","7.76","8","361","6","7","9","9","7.6","7.92","8","8"
"2017","inadequately","Ostdeutschland, neue Bundeslaender","6.56","6","338","4","5","8","10","6.31","6.81","7","8"
"2017","inadequately","Westdeutschland, alte Bundeslaender","6.77","7","2269","4","5","8","10","6.68","6.86","8","8"
"2017","middle vocational","Ostdeutschland, neue Bundeslaender","6.84","7","2990","5","6","8","9","6.78","6.9","7","7"
"2017","middle vocational","Westdeutschland, alte Bundeslaender","7.26","8","10020","5","7","8","9","7.23","7.29","8","8"
"2017","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.37","8","343","6","7","8","9","7.21","7.53","8","8"
"2017","vocational + Abi","Westdeutschland, alte Bundeslaender","7.35","8","2014","5","7","8","9","7.28","7.42","8","8"
"2018","general elemantary","Ostdeutschland, neue Bundeslaender","6.7","7","520","4","5","8","9","6.52","6.88","7","8"
"2018","general elemantary","Westdeutschland, alte Bundeslaender","7.19","8","3006","5","6","8","9","7.12","7.26","8","8"
"2018","higher education","Ostdeutschland, neue Bundeslaender","7.42","8","1498","5","7","8","9","7.34","7.5","8","8"
"2018","higher education","Westdeutschland, alte Bundeslaender","7.65","8","5547","6","7","9","9","7.61","7.69","8","8"
"2018","higher vocational","Ostdeutschland, neue Bundeslaender","7.04","7","389","5","6","8","9","6.89","7.19","7","8"
"2018","higher vocational","Westdeutschland, alte Bundeslaender","7.37","8","1065","5","7","8","9","7.27","7.47","8","8"
"2018","in school","Ostdeutschland, neue Bundeslaender","7.65","8","60","7","7","8","9","7.27","8.03","8","8"
"2018","in school","Westdeutschland, alte Bundeslaender","7.56","8","301","5","7","9","9","7.37","7.75","8","8"
"2018","inadequately","Ostdeutschland, neue Bundeslaender","6.91","7","280","4","5","9","10","6.65","7.17","8","8"
"2018","inadequately","Westdeutschland, alte Bundeslaender","6.77","7","1830","4","5","8","10","6.67","6.87","7","8"
"2018","middle vocational","Ostdeutschland, neue Bundeslaender","6.99","7","2863","5","6","8","9","6.93","7.05","7","8"
"2018","middle vocational","Westdeutschland, alte Bundeslaender","7.36","8","9344","5","7","8","9","7.32","7.4","8","8"
"2018","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.66","8","332","6","7","8","9","7.51","7.81","8","8"
"2018","vocational + Abi","Westdeutschland, alte Bundeslaender","7.39","8","1880","5","7","8","9","7.32","7.46","8","8"
"2019","general elemantary","Ostdeutschland, neue Bundeslaender","6.97","7","467","5","5","8","9","6.79","7.15","7","8"
"2019","general elemantary","Westdeutschland, alte Bundeslaender","7.17","8","2699","5","6","8","9","7.1","7.24","8","8"
"2019","higher education","Ostdeutschland, neue Bundeslaender","7.47","8","1675","5","7","8","9","7.39","7.55","8","8"
"2019","higher education","Westdeutschland, alte Bundeslaender","7.75","8","5925","6","7","9","9","7.71","7.79","8","8"
"2019","higher vocational","Ostdeutschland, neue Bundeslaender","7.27","8","439","5","7","8","9","7.13","7.41","8","8"
"2019","higher vocational","Westdeutschland, alte Bundeslaender","7.55","8","1227","5","7","9","9","7.47","7.63","8","8"
"2019","in school","Ostdeutschland, neue Bundeslaender","8.02","8","52","7","7","9","10","7.61","8.43","7","8"
"2019","in school","Westdeutschland, alte Bundeslaender","7.89","8","278","6","7","9","10","7.7","8.08","8","8"
"2019","inadequately","Ostdeutschland, neue Bundeslaender","7.49","8","236","5","6","10","10","7.21","7.77","7","8"
"2019","inadequately","Westdeutschland, alte Bundeslaender","6.99","8","1647","4","5","8","10","6.89","7.09","7","8"
"2019","middle vocational","Ostdeutschland, neue Bundeslaender","7.02","7","2682","5","6","8","9","6.95","7.09","8","8"
"2019","middle vocational","Westdeutschland, alte Bundeslaender","7.46","8","8999","5","7","9","9","7.43","7.49","8","8"
"2019","vocational + Abi","Ostdeutschland, neue Bundeslaender","7.34","8","332","5","7","8","9","7.18","7.5","8","8"
