"year","e11103","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","East Germany","","","","","","","","","","","","","",""
"1984","Full Time","West Germany","7.58","8","5658","5","7","9","10","10","7.53","7.63","0","10","8","8"
"1984","Not Working","East Germany","","","","","","","","","","","","","",""
"1984","Not Working","West Germany","7.28","8","4634","5","6","9","10","10","7.21","7.35","0","10","8","8"
"1984","Part Time","East Germany","","","","","","","","","","","","","",""
"1984","Part Time","West Germany","7.4","8","1886","5","6","9","10","10","7.3","7.5","0","10","8","8"
"1985","Full Time","East Germany","","","","","","","","","","","","","",""
"1985","Full Time","West Germany","7.34","8","4972","5","6","8","10","10","7.29","7.39","0","10","8","8"
"1985","Not Working","East Germany","","","","","","","","","","","","","",""
"1985","Not Working","West Germany","7.15","8","4212","4","6","9","10","10","7.08","7.22","0","10","7","8"
"1985","Part Time","East Germany","","","","","","","","","","","","","",""
"1985","Part Time","West Germany","7.18","8","1863","5","6","9","10","10","7.09","7.27","0","10","7","8"
"1986","Full Time","East Germany","","","","","","","","","","","","","",""
"1986","Full Time","West Germany","7.4","8","4850","5","7","8","10","10","7.35","7.45","0","10","8","8"
"1986","Not Working","East Germany","","","","","","","","","","","","","",""
"1986","Not Working","West Germany","7.27","8","3929","5","6","9","10","10","7.2","7.34","0","10","8","8"
"1986","Part Time","East Germany","","","","","","","","","","","","","",""
"1986","Part Time","West Germany","7.15","8","1829","5","6","8","9","10","7.06","7.24","0","10","7","8"
"1987","Full Time","East Germany","","","","","","","","","","","","","",""
"1987","Full Time","West Germany","7.17","7","4883","5","6","8","9","10","7.12","7.22","0","10","8","8"
"1987","Not Working","East Germany","","","","","","","","","","","","","",""
"1987","Not Working","West Germany","7.08","8","3789","5","6","8","10","10","7.01","7.15","0","10","7","8"
"1987","Part Time","East Germany","","","","","","","","","","","","","",""
"1987","Part Time","West Germany","6.93","7","1807","4","6","8","9","10","6.84","7.02","0","10","7","7"
"1988","Full Time","East Germany","","","","","","","","","","","","","",""
"1988","Full Time","West Germany","7.08","7","4587","5","6","8","9","10","7.03","7.13","0","10","7","8"
"1988","Not Working","East Germany","","","","","","","","","","","","","",""
"1988","Not Working","West Germany","6.94","7","3553","4","5","8","10","10","6.87","7.01","0","10","7","8"
"1988","Part Time","East Germany","","","","","","","","","","","","","",""
"1988","Part Time","West Germany","6.97","7","1839","4","6","8","9","10","6.88","7.06","0","10","7","8"
"1989","Full Time","East Germany","","","","","","","","","","","","","",""
"1989","Full Time","West Germany","7.15","8","4542","5","6","8","9","10","7.1","7.2","0","10","8","8"
"1989","Not Working","East Germany","","","","","","","","","","","","","",""
"1989","Not Working","West Germany","6.98","7","3425","4","5","8","10","10","6.91","7.05","0","10","7","7"
"1989","Part Time","East Germany","","","","","","","","","","","","","",""
"1989","Part Time","West Germany","7","8","1711","4","6","8","9","10","6.9","7.1","0","10","7","8"
"1990","Full Time","East Germany","","","","","","","","","","","","","",""
"1990","Full Time","West Germany","7.37","8","4422","5","7","8","9","10","7.32","7.42","0","10","8","8"
"1990","Not Working","East Germany","","","","","","","","","","","","","",""
"1990","Not Working","West Germany","7.09","8","3327","5","6","8","10","10","7.02","7.16","0","10","7","8"
"1990","Part Time","East Germany","","","","","","","","","","","","","",""
"1990","Part Time","West Germany","7.21","8","1728","5","6","8","9","10","7.12","7.3","0","10","7","8"
"1991","Full Time","East Germany","","","","","","","","","","","","","",""
"1991","Full Time","West Germany","7.4","8","4401","5","7","8","9","10","7.35","7.45","0","10","8","8"
"1991","Not Working","East Germany","","","","","","","","","","","","","",""
"1991","Not Working","West Germany","7.22","8","3232","5","6","8","10","10","7.15","7.29","0","10","8","8"
"1991","Part Time","East Germany","","","","","","","","","","","","","",""
"1991","Part Time","West Germany","7.35","8","1748","5","7","8","9","10","7.27","7.43","0","10","8","8"
"1992","Full Time","East Germany","6.15","6","2169","4","5","7","8","10","6.08","6.22","0","10","6","6"
"1992","Full Time","West Germany","7.36","8","4399","5","7","8","9","10","7.31","7.41","0","10","8","8"
"1992","Not Working","East Germany","6.07","6","1031","3","5","8","8","10","5.95","6.19","0","10","6","6"
"1992","Not Working","West Germany","7.07","7.8","3206","5","6","8","10","10","7","7.14","0","10","7","8"
"1992","Part Time","East Germany","5.98","6","759","4","5","7","8","9","5.85","6.11","0","10","6","6"
"1992","Part Time","West Germany","7.24","8","1737","5","6","8","9","10","7.16","7.32","0","10","7","8"
"1993","Full Time","East Germany","6.33","7","1930","4","5","8","8","10","6.26","6.4","0","10","6","7"
