"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(0) in school","7.56","8","187","5","7","9","10","10","7.28","7.84","0","10","8","8"
"1984","16-34 y.","(1a) inadequately completed","6.75","7","329","3","5","9","10","10","6.47","7.03","0","10","7","8"
"1984","16-34 y.","(1b) general elementary school","7.09","7","934","5","5","9","10","10","6.95","7.23","0","10","7","8"
"1984","16-34 y.","(1c) basic vocational qualification","7.4","8","1292","5","6","9","10","10","7.29","7.51","0","10","8","8"
"1984","16-34 y.","(2a) intermediate vocational","7.61","8","641","5","7","9","10","10","7.47","7.75","0","10","8","8"
"1984","16-34 y.","(2b) intermediate general qualification","7.51","8","358","5","7","9","10","10","7.31","7.71","0","10","8","8"
"1984","16-34 y.","(2c_gen) general maturity certificate","7.14","8","352","4","6","9","10","10","6.91","7.37","0","10","7","8"
"1984","16-34 y.","(2c_voc) vocational maturity certificate","7.45","8","216","5","7","9","10","10","7.17","7.73","1","10","7","8"
"1984","16-34 y.","(3a) lower tertiary education","7.64","8","70","5","7","9","10","10","7.2","8.08","2","10","7","8"
"1984","16-34 y.","(3b) higher tertiary education","7.51","8","176","5","7","9","10","10","7.23","7.79","1","10","8","8"
"1984","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"1984","35-65 y.","(1a) inadequately completed","6.84","7","763","3","5","9","10","10","6.67","7.01","0","10","7","8"
"1984","35-65 y.","(1b) general elementary school","7.18","8","1586","5","6","9","10","10","7.07","7.29","0","10","7","8"
"1984","35-65 y.","(1c) basic vocational qualification","7.51","8","2482","5","6","9","10","10","7.43","7.59","0","10","8","8"
"1984","35-65 y.","(2a) intermediate vocational","7.77","8","620","5","7","9","10","10","7.62","7.92","0","10","8","8"
"1984","35-65 y.","(2b) intermediate general qualification","7.56","8","81","5","6","10","10","10","7.07","8.05","0","10","8","8"
"1984","35-65 y.","(2c_gen) general maturity certificate","7.27","8","52","5","6","9","9","10","6.63","7.91","0","10","6","8"
"1984","35-65 y.","(2c_voc) vocational maturity certificate","7.4","8","197","5","7","9","10","10","7.09","7.71","0","10","7","8"
"1984","35-65 y.","(3a) lower tertiary education","7.84","8","173","5","7","9","10","10","7.57","8.11","0","10","8","8"
"1984","35-65 y.","(3b) higher tertiary education","7.85","8","308","5","7","9","10","10","7.65","8.05","0","10","8","8"
"1984","66 and older","(0) in school","","","","","","","","","","","","","",""
