"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1987","college entrance qualification","Westdeutschland, alte Bundeslaender","7.17","8","1227","4","6","8","9","7.06","7.28","8","8"
"1987","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","lower secondary degree","Westdeutschland, alte Bundeslaender","7.07","7","5107","5","6","8","10","7.02","7.12","7","8"
"1987","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.86","7","1004","4","5","8","9","6.73","6.99","7","8"
"1987","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","Other degree","Westdeutschland, alte Bundeslaender","6.9","7","1151","5","5","8","10","6.79","7.01","7","7"
"1987","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","secondary school degree","Westdeutschland, alte Bundeslaender","7.2","8","1825","5","6","8","9","7.12","7.28","7","8"
"1988","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","college entrance qualification","Westdeutschland, alte Bundeslaender","7.12","8","1175","4","6","8","9","7.01","7.23","8","8"
"1988","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","lower secondary degree","Westdeutschland, alte Bundeslaender","6.95","7","4877","5","6","8","9","6.89","7.01","7","7"
"1988","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.97","8","906","4","6","8","9","6.84","7.1","7","8"
"1988","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","Other degree","Westdeutschland, alte Bundeslaender","6.93","7","1075","4","5","8","10","6.81","7.05","7","8"
"1988","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","secondary school degree","Westdeutschland, alte Bundeslaender","7.12","8","1757","5","6","8","9","7.03","7.21","8","8"
"1989","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","college entrance qualification","Westdeutschland, alte Bundeslaender","7.19","8","1199","5","6","8","9","7.09","7.29","8","8"
"1989","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","lower secondary degree","Westdeutschland, alte Bundeslaender","6.95","7","4658","4","6","8","9","6.89","7.01","7","8"
"1989","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.05","7","886","4","6","8","10","6.92","7.18","7","7"
"1989","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","Other degree","Westdeutschland, alte Bundeslaender","6.92","7","1032","5","5","8","10","6.8","7.04","7","8"
"1989","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","secondary school degree","Westdeutschland, alte Bundeslaender","7.27","8","1712","5","6","8","9","7.18","7.36","8","8"
"1990","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.46","7","536","4","5","8","8","6.3","6.62","7","7"
"1990","college entrance qualification","Westdeutschland, alte Bundeslaender","7.32","8","1204","5","7","8","9","7.23","7.41","8","8"
"1990","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.56","7","1742","4","5","8","10","6.46","6.66","6","7"
"1990","lower secondary degree","Westdeutschland, alte Bundeslaender","7.16","8","4532","5","6","8","10","7.11","7.21","8","8"
"1990","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.66","8","45","5","6","9","10","7.06","8.26","7","8"
"1990","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.23","8","840","5","6","9","10","7.09","7.37","7","8"
"1990","Other degree","Ostdeutschland, neue Bundeslaender","6.51","6","57","5","5","8","10","5.93","7.09","5","7"
"1990","Other degree","Westdeutschland, alte Bundeslaender","6.92","7","1011","5","5","8","9","6.81","7.03","7","8"
"1990","secondary school degree","Ostdeutschland, neue Bundeslaender","6.59","7","2031","5","5","8","9","6.51","6.67","7","7"
"1990","secondary school degree","Westdeutschland, alte Bundeslaender","7.38","8","1682","5","7","8","9","7.3","7.46","8","8"
"1991","college entrance qualification","Ostdeutschland, neue Bundeslaender","5.89","6","494","3","5","7","8","5.73","6.05","6","6"
"1991","college entrance qualification","Westdeutschland, alte Bundeslaender","7.36","8","1244","5","7","8","9","7.28","7.44","8","8"
"1991","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.11","6","1573","3","5","8","9","6.01","6.21","6","6"
"1991","lower secondary degree","Westdeutschland, alte Bundeslaender","7.31","8","4430","5","6","8","9","7.26","7.36","8","8"
"1991","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.94","6.65","41","5","6","8","10","6.34","7.54","6","8"
"1991","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.19","8","820","5","6","8","9","7.06","7.32","7","8"
"1991","Other degree","Ostdeutschland, neue Bundeslaender","5.75","5","47","3","5","8","8","5.05","6.45","5","7"
"1991","Other degree","Westdeutschland, alte Bundeslaender","7.02","7","995","5","6","8","9","6.91","7.13","7","8"
"1991","secondary school degree","Ostdeutschland, neue Bundeslaender","6.03","6","1929","3","5","7","8","5.94","6.12","6","6"
"1991","secondary school degree","Westdeutschland, alte Bundeslaender","7.4","8","1711","5","7","8","9","7.32","7.48","8","8"
"1992","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.19","6","483","4","5","7","8","6.03","6.35","6","7"
"1992","college entrance qualification","Westdeutschland, alte Bundeslaender","7.32","8","1258","5","7","8","9","7.24","7.4","8","8"
"1992","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.06","6","1492","4","5","8","8","5.97","6.15","6","6"
"1992","lower secondary degree","Westdeutschland, alte Bundeslaender","7.18","8","4345","5","6","8","9","7.13","7.23","8","8"
"1992","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.97","7","58","5","6","8","8","6.55","7.39","7","8"
"1992","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.16","8","793","5","6","8","9","7.03","7.29","7","8"
"1992","Other degree","Ostdeutschland, neue Bundeslaender","5.94","6","47","4","5","7","8","5.45","6.43","5","7"
"1992","Other degree","Westdeutschland, alte Bundeslaender","6.83","7","965","4","6","8","9","6.72","6.94","7","7"
"1992","secondary school degree","Ostdeutschland, neue Bundeslaender","6.08","6","1845","4","5","7","8","6","6.16","6","6"
"1992","secondary school degree","Westdeutschland, alte Bundeslaender","7.32","8","1747","5","7","8","9","7.24","7.4","8","8"
"1993","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.33","7","485","4","5","8","8","6.17","6.49","6","7"
"1993","college entrance qualification","Westdeutschland, alte Bundeslaender","7.27","8","1285","5","7","8","9","7.18","7.36","8","8"
"1993","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.08","6","1401","3","5","8","8","5.97","6.19","6","6"
"1993","lower secondary degree","Westdeutschland, alte Bundeslaender","7.1","8","4277","5","6","8","9","7.04","7.16","7","8"
"1993","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.53","7","70","5","7","8","10","7.17","7.89","7","8"
"1993","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.01","7","763","5","6","8","9","6.88","7.14","7","7"
"1993","Other degree","Ostdeutschland, neue Bundeslaender","6.35","7","43","4","5","8","8","5.89","6.81","6","7"
"1993","Other degree","Westdeutschland, alte Bundeslaender","6.76","7","936","4","5","8","9","6.63","6.89","7","7"
"1993","secondary school degree","Ostdeutschland, neue Bundeslaender","6.25","7","1782","4","5","8","8","6.17","6.33","6","7"
"1993","secondary school degree","Westdeutschland, alte Bundeslaender","7.24","8","1785","5","6","8","9","7.16","7.32","8","8"
"1994","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.4","7","497","4","5","8","8","6.24","6.56","7","7"
"1994","college entrance qualification","Westdeutschland, alte Bundeslaender","7.16","8","1317","5","6","8","9","7.07","7.25","7","8"
"1994","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.2","6","1373","4","5","8","8","6.1","6.3","6","6"
"1994","lower secondary degree","Westdeutschland, alte Bundeslaender","6.97","7","4128","5","6","8","9","6.91","7.03","7","7"
"1994","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.04","7","87","5","6","8","9","6.69","7.39","7","8"
"1994","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.98","7","742","5","6","8","9","6.84","7.12","7","7"
"1994","Other degree","Ostdeutschland, neue Bundeslaender","6.71","7","34","5","5","8","8","6.16","7.26","6","8"
"1994","Other degree","Westdeutschland, alte Bundeslaender","6.84","7","869","4","5","8","9","6.72","6.96","7","7"
"1994","secondary school degree","Ostdeutschland, neue Bundeslaender","6.29","7","1742","4","5","8","8","6.21","6.37","7","7"
"1994","secondary school degree","Westdeutschland, alte Bundeslaender","7.14","8","1753","5","6","8","9","7.06","7.22","7","8"
"1995","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.68","7","505","5","6","8","8","6.53","6.83","7","7"
"1995","college entrance qualification","Westdeutschland, alte Bundeslaender","7.17","8","1404","5","6","8","9","7.09","7.25","7","8"
"1995","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.27","6","1314","4","5","8","8","6.17","6.37","6","7"
"1995","lower secondary degree","Westdeutschland, alte Bundeslaender","6.85","7","4084","5","6","8","9","6.79","6.91","7","7"
"1995","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.3","8","99","5","6","8","9","7.01","7.59","7","8"
"1995","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.91","7","758","5","6","8","9","6.77","7.05","7","7"
"1995","Other degree","Ostdeutschland, neue Bundeslaender","6.47","6.92","33","3","5","8","9","5.79","7.15","5","7"
"1995","Other degree","Westdeutschland, alte Bundeslaender","6.82","7","1146","4","6","8","9","6.71","6.93","7","7"
"1995","secondary school degree","Ostdeutschland, neue Bundeslaender","6.43","7","1697","4","5","8","8","6.35","6.51","7","7"
"1995","secondary school degree","Westdeutschland, alte Bundeslaender","7.07","7","1882","5","6","8","9","6.99","7.15","7","8"
"1996","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.55","7","521","4","5","8","8","6.41","6.69","7","7"
"1996","college entrance qualification","Westdeutschland, alte Bundeslaender","7.21","8","1395","5","7","8","9","7.13","7.29","8","8"
"1996","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.28","6","1279","4","5","8","8","6.18","6.38","6","6"
"1996","lower secondary degree","Westdeutschland, alte Bundeslaender","6.92","7","4008","5","6","8","9","6.86","6.98","7","7"
"1996","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.24","8","105","5","6","8","9","6.93","7.55","7","8"
"1996","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.01","7","721","5","6","8","9","6.88","7.14","7","7"
"1996","Other degree","Ostdeutschland, neue Bundeslaender","6.35","7","36","3","5","8","9","5.6","7.1","6","7"
"1996","Other degree","Westdeutschland, alte Bundeslaender","6.72","7","1063","4","5","8","9","6.61","6.83","7","7"
"1996","secondary school degree","Ostdeutschland, neue Bundeslaender","6.48","7","1701","4","5","8","8","6.4","6.56","7","7"
"1996","secondary school degree","Westdeutschland, alte Bundeslaender","7.16","8","1890","5","6","8","9","7.08","7.24","7","8"
"1997","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.45","7","533","4","5","8","8","6.31","6.59","7","7"
"1997","college entrance qualification","Westdeutschland, alte Bundeslaender","7.14","7","1406","5","7","8","9","7.06","7.22","7","8"
"1997","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.22","6","1243","4","5","8","8","6.12","6.32","6","6"
"1997","lower secondary degree","Westdeutschland, alte Bundeslaender","6.74","7","3924","4","5","8","9","6.68","6.8","7","7"
"1997","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.37","8","119","6","7","8","9","7.09","7.65","7","8"
"1997","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.01","7","702","4","6","8","10","6.87","7.15","7","7"
"1997","Other degree","Ostdeutschland, neue Bundeslaender","6.65","7","33","4","5","8","9","5.94","7.36","5","7"
"1997","Other degree","Westdeutschland, alte Bundeslaender","6.7","7","991","4","5","8","9","6.59","6.81","7","7"
"1997","secondary school degree","Ostdeutschland, neue Bundeslaender","6.35","7","1656","4","5","8","8","6.27","6.43","7","7"
"1997","secondary school degree","Westdeutschland, alte Bundeslaender","7","7","1889","5","6","8","9","6.92","7.08","7","8"
"1998","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.5","7","542","4","6","8","8","6.36","6.64","7","7"
"1998","college entrance qualification","Westdeutschland, alte Bundeslaender","7.23","8","1670","5","7","8","9","7.15","7.31","8","8"
"1998","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.33","6","1288","4","5","8","8","6.23","6.43","6","7"
"1998","lower secondary degree","Westdeutschland, alte Bundeslaender","6.89","7","4353","5","6","8","9","6.84","6.94","7","7"
"1998","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.28","7.66","120","5","6","8","9","6.98","7.58","7","8"
"1998","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.97","7","689","4","5","8","9","6.83","7.11","7","7"
"1998","Other degree","Ostdeutschland, neue Bundeslaender","7.18","7","37","4","7","8","9","6.61","7.75","7","8"
"1998","Other degree","Westdeutschland, alte Bundeslaender","7.01","7","959","5","6","8","9","6.9","7.12","7","7"
"1998","secondary school degree","Ostdeutschland, neue Bundeslaender","6.57","7","1764","4","5","8","8","6.49","6.65","7","7"
"1998","secondary school degree","Westdeutschland, alte Bundeslaender","7.23","8","2119","5","6","8","9","7.16","7.3","8","8"
"1999","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.75","7","561","4","6","8","9","6.62","6.88","7","7"
"1999","college entrance qualification","Westdeutschland, alte Bundeslaender","7.26","8","1669","5","7","8","9","7.18","7.34","8","8"
"1999","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.43","7","1255","4","5","8","8","6.33","6.53","6","7"
"1999","lower secondary degree","Westdeutschland, alte Bundeslaender","6.96","7","4263","5","6","8","9","6.9","7.02","7","7"
"1999","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.1","7","117","5","6","8","9","6.78","7.42","7","8"
"1999","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.06","7.92","661","5","6","8","9","6.92","7.2","7","8"
"1999","Other degree","Ostdeutschland, neue Bundeslaender","6.43","7","41","3","5","8","8","5.82","7.04","6","8"
"1999","Other degree","Westdeutschland, alte Bundeslaender","6.86","7","888","5","6","8","9","6.74","6.98","7","7"
"1999","secondary school degree","Ostdeutschland, neue Bundeslaender","6.58","7","1753","4","5","8","8","6.5","6.66","7","7"
"1999","secondary school degree","Westdeutschland, alte Bundeslaender","7.26","8","2106","5","7","8","9","7.19","7.33","8","8"
"2000","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.9","7","1040","5","6","8","9","6.8","7","7","7"
"2000","college entrance qualification","Westdeutschland, alte Bundeslaender","7.42","8","3699","5","7","8","9","7.37","7.47","8","8"
"2000","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.42","7","1886","4","5","8","8","6.34","6.5","6","7"
"2000","lower secondary degree","Westdeutschland, alte Bundeslaender","7.08","7","8075","5","6","8","9","7.04","7.12","7","8"
"2000","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.95","7","163","5","6","8","9","6.69","7.21","7","8"
"2000","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.01","7","758","5","6","8","9","6.88","7.14","7","8"
"2000","Other degree","Ostdeutschland, neue Bundeslaender","6.56","7","83","4","5","8","9","6.15","6.97","6","7"
"2000","Other degree","Westdeutschland, alte Bundeslaender","7.04","7","1458","5","6","8","9","6.94","7.14","7","7"
"2000","secondary school degree","Ostdeutschland, neue Bundeslaender","6.61","7","2686","5","5","8","8","6.55","6.67","7","7"
"2000","secondary school degree","Westdeutschland, alte Bundeslaender","7.37","8","4302","5","7","8","9","7.32","7.42","8","8"
"2001","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.95","7","1003","5","6","8","9","6.85","7.05","7","7"
"2001","college entrance qualification","Westdeutschland, alte Bundeslaender","7.46","8","3449","5","7","8","9","7.41","7.51","8","8"
"2001","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.42","7","1719","4","5","8","8","6.33","6.51","7","7"
"2001","lower secondary degree","Westdeutschland, alte Bundeslaender","7.1","8","7044","5","6","8","9","7.06","7.14","7","8"
"2001","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.32","8","176","5","6","8","9","7.06","7.58","7","8"
"2001","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.27","8","694","5","6","9","9","7.14","7.4","7","8"
"2001","Other degree","Ostdeutschland, neue Bundeslaender","6.31","6","53","4","5","8","9","5.73","6.89","6","8"
"2001","Other degree","Westdeutschland, alte Bundeslaender","6.95","7","1317","5","6","8","9","6.85","7.05","7","7"
"2001","secondary school degree","Ostdeutschland, neue Bundeslaender","6.57","7","2481","4","5","8","8","6.5","6.64","7","7"
"2001","secondary school degree","Westdeutschland, alte Bundeslaender","7.32","8","3962","5","7","8","9","7.27","7.37","8","8"
"2002","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.86","7","1122","5","6","8","9","6.77","6.95","7","7"
"2002","college entrance qualification","Westdeutschland, alte Bundeslaender","7.31","8","4486","5","7","8","9","7.26","7.36","8","8"
"2002","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.2","6","1625","4","5","8","8","6.11","6.29","6","7"
"2002","lower secondary degree","Westdeutschland, alte Bundeslaender","6.87","7","6738","5","6","8","9","6.83","6.91","7","7"
"2002","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.29","8","174","5","6","8","9","7.04","7.54","7","8"
"2002","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.15","8","737","5","6","8","9","7.02","7.28","8","8"
"2002","Other degree","Ostdeutschland, neue Bundeslaender","6.65","7","46","4","5","8","9","6.08","7.22","6","8"
"2002","Other degree","Westdeutschland, alte Bundeslaender","6.75","7","1280","4","6","8","9","6.65","6.85","7","7"
"2002","secondary school degree","Ostdeutschland, neue Bundeslaender","6.36","7","2436","4","5","8","8","6.29","6.43","7","7"
"2002","secondary school degree","Westdeutschland, alte Bundeslaender","7.15","7","4269","5","6","8","9","7.1","7.2","8","8"
"2003","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.7","7","1126","4","6","8","9","6.6","6.8","7","7"
"2003","college entrance qualification","Westdeutschland, alte Bundeslaender","7.26","8","4310","5","7","8","9","7.21","7.31","8","8"
"2003","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.11","6","1556","4","5","8","8","6.02","6.2","6","6"
"2003","lower secondary degree","Westdeutschland, alte Bundeslaender","6.85","7","6382","5","6","8","9","6.81","6.89","7","7"
"2003","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.33","7","183","5","7","8","9","7.11","7.55","7","8"
"2003","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.11","8","713","5","6","8","9","6.97","7.25","7","8"
"2003","Other degree","Ostdeutschland, neue Bundeslaender","6.03","6","46","3","5","7","8","5.41","6.65","5","7"
"2003","Other degree","Westdeutschland, alte Bundeslaender","6.73","7","1201","4","6","8","9","6.62","6.84","7","7"
"2003","secondary school degree","Ostdeutschland, neue Bundeslaender","6.29","7","2396","4","5","8","8","6.22","6.36","7","7"
"2003","secondary school degree","Westdeutschland, alte Bundeslaender","7.08","7","4067","5","6","8","9","7.03","7.13","7","8"
"2004","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.7","7","1132","4","6","8","9","6.6","6.8","7","7"
"2004","college entrance qualification","Westdeutschland, alte Bundeslaender","7.07","7","4246","5","6","8","9","7.02","7.12","8","8"
"2004","lower secondary degree","Ostdeutschland, neue Bundeslaender","5.88","6","1481","3","5","7","8","5.78","5.98","6","6"
"2004","lower secondary degree","Westdeutschland, alte Bundeslaender","6.65","7","6092","4","5","8","9","6.6","6.7","7","7"
"2004","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.19","8","184","5","6","8","9","6.97","7.41","7","8"
"2004","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.86","7","724","5","6","8","9","6.73","6.99","7","8"
"2004","Other degree","Ostdeutschland, neue Bundeslaender","5.84","6","52","3","5","8","8","5.21","6.47","5","7"
"2004","Other degree","Westdeutschland, alte Bundeslaender","6.51","7","1145","4","5","8","9","6.4","6.62","7","7"
"2004","secondary school degree","Ostdeutschland, neue Bundeslaender","6.02","6","2322","3","5","7","8","5.95","6.09","6","7"
"2004","secondary school degree","Westdeutschland, alte Bundeslaender","6.82","7","3974","5","6","8","9","6.77","6.87","7","7"
"2005","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.96","7","1126","5","6","8","9","6.86","7.06","7","7"
"2005","college entrance qualification","Westdeutschland, alte Bundeslaender","7.27","8","4074","5","7","8","9","7.22","7.32","8","8"
"2005","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.15","6","1396","3","5","8","8","6.05","6.25","6","7"
"2005","lower secondary degree","Westdeutschland, alte Bundeslaender","6.81","7","5708","4","5","8","9","6.76","6.86","7","7"
"2005","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.04","7","167","5","6","8","9","6.79","7.29","7","8"
"2005","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.11","7","735","5","6","8","9","6.97","7.25","7","8"
"2005","Other degree","Ostdeutschland, neue Bundeslaender","6.62","7","49","5","5","8","9","6.06","7.18","5","7"
"2005","Other degree","Westdeutschland, alte Bundeslaender","6.47","7","1076","4","5","8","9","6.35","6.59","7","7"
"2005","secondary school degree","Ostdeutschland, neue Bundeslaender","6.15","7","2221","3","5","8","8","6.07","6.23","7","7"
"2005","secondary school degree","Westdeutschland, alte Bundeslaender","7.02","7","3805","5","6","8","9","6.97","7.07","8","8"
"2006","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.78","7","1189","4","6","8","8","6.69","6.87","7","7"
"2006","college entrance qualification","Westdeutschland, alte Bundeslaender","7.22","8","4425","5","7","8","9","7.17","7.27","8","8"
"2006","lower secondary degree","Ostdeutschland, neue Bundeslaender","5.97","6","1476","3","5","8","8","5.87","6.07","6","6"
"2006","lower secondary degree","Westdeutschland, alte Bundeslaender","6.73","7","6133","4","5","8","9","6.68","6.78","7","7"
"2006","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.93","8","99","4","6","8","9","6.61","7.25","7","8"
"2006","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.92","7","554","5","6","8","9","6.76","7.08","7","8"
"2006","Other degree","Ostdeutschland, neue Bundeslaender","6.1","6","69","4","5","8","8","5.6","6.6","6","7"
"2006","Other degree","Westdeutschland, alte Bundeslaender","6.57","7","1130","4","5","8","9","6.46","6.68","7","7"
"2006","secondary school degree","Ostdeutschland, neue Bundeslaender","6.21","7","2355","4","5","8","8","6.14","6.28","7","7"
"2006","secondary school degree","Westdeutschland, alte Bundeslaender","6.96","7","4122","5","6","8","9","6.91","7.01","7","8"
"2007","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.89","7","1174","5","6","8","9","6.8","6.98","7","7"
"2007","college entrance qualification","Westdeutschland, alte Bundeslaender","7.29","8","4265","5","7","8","9","7.24","7.34","8","8"
"2007","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.18","6","1366","4","5","8","8","6.08","6.28","6","6"
"2007","lower secondary degree","Westdeutschland, alte Bundeslaender","6.78","7","5582","4","5","8","9","6.73","6.83","7","7"
"2007","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.71","7","103","3","5","8","9","6.35","7.07","7","8"
"2007","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.06","7","457","5","6","8","9","6.9","7.22","7","8"
"2007","Other degree","Ostdeutschland, neue Bundeslaender","5.72","5","58","3","5","7","8","5.22","6.22","5","7"
"2007","Other degree","Westdeutschland, alte Bundeslaender","6.49","7","1019","4","5","8","9","6.38","6.6","7","7"
"2007","secondary school degree","Ostdeutschland, neue Bundeslaender","6.29","7","2208","4","5","8","8","6.22","6.36","7","7"
"2007","secondary school degree","Westdeutschland, alte Bundeslaender","7.02","7","3853","5","6","8","9","6.97","7.07","7","8"
