"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","Female","7.16","8","1156","4","6","9","10","10","7.04","7.28","0","10","7","8"
"1985","Rural Area","Male","7.24","8","1117","5","6","9","10","10","7.12","7.36","0","10","7","8"
"1985","Urban Area","Female","7.25","8","4450","5","6","9","10","10","7.19","7.31","0","10","8","8"
"1985","Urban Area","Male","7.23","8","4324","5","6","8","10","10","7.17","7.29","0","10","8","8"
"1986","Rural Area","Female","7.29","8","1111","5","6","8","10","10","7.18","7.4","0","10","8","8"
"1986","Rural Area","Male","7.32","8","1065","5","6","8","10","10","7.21","7.43","0","10","8","8"
"1986","Urban Area","Female","7.29","8","4250","5","6","9","10","10","7.23","7.35","0","10","8","8"
"1986","Urban Area","Male","7.32","8","4182","5","6","9","10","10","7.26","7.38","0","10","8","8"
"1987","Rural Area","Female","7.03","7","1106","5","6","8","10","10","6.91","7.15","0","10","7","8"
"1987","Rural Area","Male","7.12","7","1047","5","6","8","9","10","7.01","7.23","0","10","7","8"
"1987","Urban Area","Female","7.09","8","4184","5","6","8","9","10","7.03","7.15","0","10","7","8"
"1987","Urban Area","Male","7.11","7","4142","5","6","8","9","10","7.05","7.17","0","10","7","8"
"1988","Rural Area","Female","6.91","7","1029","4","5","8","9","10","6.78","7.04","0","10","7","8"
"1988","Rural Area","Male","7","7","987","5","6","8","9","10","6.88","7.12","0","10","7","8"
"1988","Urban Area","Female","7.04","7","4013","4","6","8","10","10","6.98","7.1","0","10","7","8"
"1988","Urban Area","Male","7","7","3950","5","6","8","9","10","6.94","7.06","0","10","7","8"
"1989","Rural Area","Female","6.85","7","966","4","5","8","9","10","6.72","6.98","0","10","7","8"
"1989","Rural Area","Male","7.02","7","948","5","6","8","9","10","6.9","7.14","0","10","7","8"
"1989","Urban Area","Female","7.09","8","3949","5","6","8","10","10","7.03","7.15","0","10","7","8"
"1989","Urban Area","Male","7.09","8","3815","5","6","8","9","10","7.03","7.15","0","10","8","8"
"1990","Rural Area","Female","6.92","7","2432","5","5","8","9","10","6.84","7","0","10","7","7"
"1990","Rural Area","Male","7.02","7","2281","5","6","8","9","10","6.94","7.1","0","10","7","7"
"1990","Urban Area","Female","7.11","8","4649","5","6","8","9","10","7.06","7.16","0","10","7","8"
"1990","Urban Area","Male","7.2","8","4452","5","6","8","9","10","7.15","7.25","0","10","7","8"
"1991","Rural Area","Female","6.78","7","2369","4","5","8","9","10","6.7","6.86","0","10","7","7"
"1991","Rural Area","Male","6.84","7","2241","5","6","8","9","10","6.76","6.92","0","10","7","7"
"1991","Urban Area","Female","7.17","8","4507","5","6","8","9","10","7.12","7.22","0","10","7","8"
"1991","Urban Area","Male","7.19","8","4328","5","6","8","9","10","7.14","7.24","0","10","7","8"
"1992","Rural Area","Female","6.73","7","2283","4","5","8","9","10","6.66","6.8","0","10","7","7"
"1992","Rural Area","Male","6.8","7","2122","4","6","8","9","10","6.72","6.88","0","10","7","7"
"1992","Urban Area","Female","7.06","7","4514","5","6","8","9","10","7.01","7.11","0","10","7","7"
"1992","Urban Area","Male","7.15","8","4263","5","6","8","9","10","7.1","7.2","0","10","7","8"
"1993","Rural Area","Female","6.77","7","2270","4","5","8","9","10","6.69","6.85","0","10","7","7"
"1993","Rural Area","Male","6.79","7","2110","5","6","8","9","10","6.71","6.87","0","10","7","7"
"1993","Urban Area","Female","7.03","7","4480","5","6","8","9","10","6.97","7.09","0","10","7","7"
"1993","Urban Area","Male","7.04","7","4252","5","6","8","9","10","6.99","7.09","0","10","7","7"
"1994","Rural Area","Female","6.69","7","2225","5","5","8","9","10","6.61","6.77","0","10","7","7"
"1994","Rural Area","Male","6.79","7","2063","5","6","8","9","10","6.71","6.87","0","10","7","7"
"1994","Urban Area","Female","6.93","7","4444","5","6","8","9","10","6.87","6.99","0","10","7","7"
"1994","Urban Area","Male","6.96","7","4140","5","6","8","9","10","6.91","7.01","0","10","7","7"
"1995","Rural Area","Female","6.77","7","2301","4","5","8","9","10","6.7","6.84","0","10","7","7"
"1995","Rural Area","Male","6.82","7","2159","5","6","8","9","10","6.74","6.9","0","10","7","7"
"1995","Urban Area","Female","6.84","7","4597","5","6","8","9","10","6.79","6.89","0","10","7","7"
"1995","Urban Area","Male","6.91","7","4244","5","6","8","9","10","6.86","6.96","0","10","7","7"
"1996","Rural Area","Female","6.8","7","2281","5","5","8","9","10","6.73","6.87","0","10","7","7"
"1996","Rural Area","Male","6.71","7","2148","5","5","8","9","10","6.63","6.79","0","10","7","7"
"1996","Urban Area","Female","6.95","7","4516","5","6","8","9","10","6.9","7","0","10","7","7"
"1996","Urban Area","Male","6.98","7","4158","5","6","8","9","10","6.93","7.03","0","10","7","7"
"1997","Rural Area","Female","6.66","7","2243","5","5","8","9","10","6.59","6.73","0","10","7","7"
"1997","Rural Area","Male","6.67","7","2115","4","6","8","9","10","6.6","6.74","0","10","7","7"
"1997","Urban Area","Female","6.81","7","4421","4","6","8","9","10","6.76","6.86","0","10","7","7"
"1997","Urban Area","Male","6.83","7","4109","4","6","8","9","10","6.77","6.89","0","10","7","7"
"1998","Rural Area","Female","6.86","7","2503","5","6","8","9","10","6.79","6.93","0","10","7","7"
"1998","Rural Area","Male","6.91","7","2374","5","6","8","9","10","6.84","6.98","0","10","7","7"
"1998","Urban Area","Female","6.99","7","4889","5","6","8","9","10","6.94","7.04","0","10","7","7"
"1998","Urban Area","Male","6.94","7","4523","5","6","8","9","10","6.89","6.99","0","10","7","7"
"1999","Rural Area","Female","6.93","7","2432","5","6","8","9","10","6.86","7","0","10","7","7"
"1999","Rural Area","Male","6.93","7","2288","5","6","8","9","10","6.86","7","0","10","7","7"
"1999","Urban Area","Female","7.01","7","4671","5","6","8","9","10","6.96","7.06","0","10","7","7"
"1999","Urban Area","Male","7","7","4347","5","6","8","9","10","6.95","7.05","0","10","7","7"
"2000","Rural Area","Female","6.99","7","4270","5","6","8","9","10","6.94","7.04","0","10","7","7"
"2000","Rural Area","Male","6.98","7","4016","5","6","8","9","10","6.93","7.03","0","10","7","7"
"2000","Urban Area","Female","7.14","8","8302","5","6","8","9","10","7.1","7.18","0","10","7","8"
"2000","Urban Area","Male","7.15","8","7615","5","6","8","9","10","7.11","7.19","0","10","7","8"
"2001","Rural Area","Female","6.97","7","3863","5","6","8","9","10","6.91","7.03","0","10","7","7"
"2001","Rural Area","Male","6.98","7","3655","5","6","8","9","10","6.92","7.04","0","10","7","7"
"2001","Urban Area","Female","7.18","8","7590","5","6","8","9","10","7.14","7.22","0","10","8","8"
"2001","Urban Area","Male","7.14","8","6903","5","6","8","9","10","7.1","7.18","0","10","7","8"
"2002","Rural Area","Female","6.79","7","3931","5","6","8","9","10","6.74","6.84","0","10","7","7"
"2002","Rural Area","Male","6.71","7","3730","4","5","8","9","10","6.65","6.77","0","10","7","7"
"2002","Urban Area","Female","6.98","7","8020","5","6","8","9","10","6.94","7.02","0","10","7","7"
"2002","Urban Area","Male","6.99","7","7431","5","6","8","9","10","6.95","7.03","0","10","7","8"
