"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","7.6","8","1288","5","7","9","10","10","7.49","7.71","0","10","8","8"
"1984","lower secondary degree","7.33","8","6105","5","6","9","10","10","7.28","7.38","0","10","8","8"
"1984","no degree/no degree yet","7.13","8","1298","4","6","9","10","10","7","7.26","0","10","7","8"
"1984","Other degree","7.16","8","1446","4","6","9","10","10","7.04","7.28","0","10","8","8"
"1984","secondary school degree","7.71","8","1950","5","7","9","10","10","7.63","7.79","0","10","8","8"
"1985","college entrance qualification","7.38","8","1229","5","7","8","10","10","7.28","7.48","0","10","8","8"
"1985","lower secondary degree","7.16","8","5473","5","6","9","10","10","7.1","7.22","0","10","8","8"
"1985","no degree/no degree yet","7.22","8","1095","5","6","9","10","10","7.09","7.35","0","10","7","8"
"1985","Other degree","6.96","7","1229","4","5","8","10","10","6.84","7.08","0","10","7","8"
"1985","secondary school degree","7.41","8","1879","5","7","9","10","10","7.33","7.49","0","10","8","8"
"1986","college entrance qualification","7.4","8","1252","5","7","8","9","10","7.3","7.5","0","10","8","8"
"1986","lower secondary degree","7.26","8","5172","5","6","9","10","10","7.21","7.31","0","10","8","8"
"1986","no degree/no degree yet","7.12","7","1033","5","6","8","10","10","6.99","7.25","0","10","7","8"
"1986","Other degree","6.99","7","1169","5","5","8","10","10","6.87","7.11","0","10","7","8"
"1986","secondary school degree","7.43","8","1835","5","7","9","10","10","7.35","7.51","0","10","8","8"
"1987","college entrance qualification","7.17","8","1227","4","6","8","9","10","7.06","7.28","0","10","8","8"
"1987","lower secondary degree","7.07","7","5107","5","6","8","10","10","7.02","7.12","0","10","7","8"
"1987","no degree/no degree yet","6.86","7","1004","4","5","8","9","10","6.73","6.99","0","10","7","8"
"1987","Other degree","6.9","7","1151","5","5","8","10","10","6.79","7.01","0","10","7","7"
"1987","secondary school degree","7.2","8","1825","5","6","8","9","10","7.12","7.28","0","10","7","8"
"1988","college entrance qualification","7.12","8","1175","4","6","8","9","10","7.01","7.23","0","10","8","8"
"1988","lower secondary degree","6.95","7","4877","5","6","8","9","10","6.89","7.01","0","10","7","7"
"1988","no degree/no degree yet","6.97","8","906","4","6","8","9","10","6.84","7.1","0","10","7","8"
"1988","Other degree","6.93","7","1075","4","5","8","10","10","6.81","7.05","0","10","7","8"
"1988","secondary school degree","7.12","8","1757","5","6","8","9","10","7.03","7.21","0","10","8","8"
"1989","college entrance qualification","7.19","8","1199","5","6","8","9","10","7.09","7.29","0","10","8","8"
"1989","lower secondary degree","6.95","7","4658","4","6","8","9","10","6.89","7.01","0","10","7","8"
"1989","no degree/no degree yet","7.05","7","886","4","6","8","10","10","6.92","7.18","0","10","7","7"
"1989","Other degree","6.92","7","1032","5","5","8","10","10","6.8","7.04","0","10","7","8"
"1989","secondary school degree","7.27","8","1712","5","6","8","9","10","7.18","7.36","0","10","8","8"
"1990","college entrance qualification","7.19","8","1740","5","6","8","9","10","7.11","7.27","0","10","7","8"
"1990","lower secondary degree","7.07","7","6274","5","6","8","10","10","7.02","7.12","0","10","7","7"
"1990","no degree/no degree yet","7.26","8","885","5","6","9","10","10","7.13","7.39","0","10","7","8"
"1990","Other degree","6.88","7","1068","5","5","8","10","10","6.77","6.99","0","10","7","8"
"1990","secondary school degree","7.12","7","3713","5","6","8","9","10","7.06","7.18","0","10","7","7"
"1991","college entrance qualification","7.14","8","1738","5","6","8","9","10","7.06","7.22","0","10","7","7"
"1991","lower secondary degree","7.1","8","6003","5","6","8","9","10","7.05","7.15","0","10","7","8"
"1991","no degree/no degree yet","7.17","7","861","5","6","8","9","10","7.05","7.29","0","10","7","7"
"1991","Other degree","6.91","7","1042","5","5","8","9","10","6.8","7.02","0","10","7","8"
"1991","secondary school degree","6.94","7","3640","5","6","8","9","10","6.88","7","0","10","7","7"
"1992","college entrance qualification","7.16","8","1741","5","6","8","9","10","7.08","7.24","0","10","7","7"
"1992","lower secondary degree","6.99","7","5837","5","6","8","9","10","6.94","7.04","0","10","7","7"
"1992","no degree/no degree yet","7.15","8","851","5","6","8","9","10","7.02","7.28","0","10","7","8"
"1992","Other degree","6.76","7","1012","4","5","8","9","10","6.65","6.87","0","10","7","7"
"1992","secondary school degree","6.91","7","3592","5","6","8","9","10","6.85","6.97","0","10","7","7"
"1993","college entrance qualification","7.13","7","1770","5","6","8","9","10","7.05","7.21","0","10","7","7"
"1993","lower secondary degree","6.93","7","5678","5","6","8","9","10","6.88","6.98","0","10","7","7"
"1993","no degree/no degree yet","7.05","7","833","5","6","8","9","10","6.92","7.18","0","10","7","7"
"1993","Other degree","6.73","7","979","4","5","8","9","10","6.61","6.85","0","10","7","7"
"1993","secondary school degree","6.92","7","3567","5","6","8","9","10","6.86","6.98","0","10","7","7"
"1994","college entrance qualification","7.04","7","1814","5","6","8","9","10","6.96","7.12","0","10","7","7"
"1994","lower secondary degree","6.84","7","5501","5","5","8","9","10","6.79","6.89","0","10","7","7"
"1994","no degree/no degree yet","6.99","7","829","5","6","8","9","10","6.86","7.12","0","10","7","7"
"1994","Other degree","6.84","7","903","4","5","8","9","10","6.72","6.96","0","10","7","7"
"1994","secondary school degree","6.86","7","3495","5","6","8","9","10","6.8","6.92","0","10","7","7"
"1995","college entrance qualification","7.1","7","1909","5","6","8","9","10","7.03","7.17","0","10","7","7"
"1995","lower secondary degree","6.75","7","5398","4","5","8","9","10","6.7","6.8","0","10","7","7"
"1995","no degree/no degree yet","6.95","7","857","5","6","8","9","10","6.82","7.08","0","10","7","7"
"1995","Other degree","6.81","7","1179","4","6","8","9","10","6.7","6.92","0","10","7","7"
"1995","secondary school degree","6.87","7","3579","5","6","8","9","10","6.81","6.93","0","10","7","7"
"1996","college entrance qualification","7.11","7","1916","5","6","8","9","10","7.04","7.18","0","10","7","7"
"1996","lower secondary degree","6.81","7","5287","5","5","8","9","10","6.76","6.86","0","10","7","7"
"1996","no degree/no degree yet","7.04","7","826","5","6","8","9","10","6.92","7.16","0","10","7","7"
"1996","Other degree","6.7","7","1099","4","5","8","9","10","6.59","6.81","0","10","7","7"
"1996","secondary school degree","6.95","7","3591","5","6","8","9","10","6.89","7.01","0","10","7","7"
"1997","college entrance qualification","7.03","7","1939","5","6","8","9","10","6.96","7.1","0","10","7","7"
"1997","lower secondary degree","6.65","7","5167","4","5","8","9","10","6.6","6.7","0","10","7","7"
"1997","no degree/no degree yet","7.05","7","821","4","6","8","10","10","6.92","7.18","0","10","7","7"
"1997","Other degree","6.7","7","1024","4","5","8","9","10","6.59","6.81","0","10","7","7"
"1997","secondary school degree","6.79","7","3545","5","6","8","9","10","6.73","6.85","0","10","7","7"
"1998","college entrance qualification","7.12","7","2212","5","6","8","9","10","7.05","7.19","0","10","7","8"
"1998","lower secondary degree","6.79","7","5641","5","6","8","9","10","6.74","6.84","0","10","7","7"
"1998","no degree/no degree yet","7","7","809","5","6","8","9","10","6.88","7.12","0","10","7","7"
"1998","Other degree","7.02","7","996","5","6","8","9","10","6.91","7.13","0","10","7","7"
"1998","secondary school degree","7.02","7","3883","5","6","8","9","10","6.97","7.07","0","10","7","7"
"1999","college entrance qualification","7.18","8","2230","5","7","8","9","10","7.11","7.25","0","10","7","8"
"1999","lower secondary degree","6.88","7","5518","5","6","8","9","10","6.83","6.93","0","10","7","7"
"1999","no degree/no degree yet","7.07","7","778","5","6","8","9","10","6.94","7.2","0","10","7","8"
"1999","Other degree","6.84","7","929","5","6","8","9","10","6.72","6.96","0","10","7","7"
"1999","secondary school degree","7.05","7","3859","5","6","8","9","10","7","7.1","0","10","7","7"
"2000","college entrance qualification","7.34","8","4739","5","7","8","9","10","7.29","7.39","0","10","8","8"
"2000","lower secondary degree","6.97","7","9961","5","6","8","9","10","6.93","7.01","0","10","7","7"
"2000","no degree/no degree yet","7","7","921","5","6","8","9","10","6.88","7.12","0","10","7","8"
"2000","Other degree","7.02","7","1541","5","6","8","9","10","6.93","7.11","0","10","7","7"
"2000","secondary school degree","7.14","7","6988","5","6","8","9","10","7.1","7.18","0","10","7","7"
"2001","college entrance qualification","7.38","8","4452","5","7","8","9","10","7.33","7.43","0","10","8","8"
"2001","lower secondary degree","6.99","7","8763","5","6","8","9","10","6.95","7.03","0","10","7","7"
"2001","no degree/no degree yet","7.28","8","870","5","6","8","9","10","7.16","7.4","0","10","7","8"
"2001","Other degree","6.93","7","1370","5","6","8","9","10","6.83","7.03","0","10","7","7"
"2001","secondary school degree","7.1","7","6443","5","6","8","9","10","7.06","7.14","0","10","7","7"
"2002","college entrance qualification","7.24","8","5608","5","7","8","9","10","7.2","7.28","0","10","8","8"
"2002","lower secondary degree","6.77","7","8363","4","5","8","9","10","6.73","6.81","0","10","7","7"
"2002","no degree/no degree yet","7.17","8","911","5","6","8","9","10","7.06","7.28","0","10","8","8"
"2002","Other degree","6.75","7","1326","4","6","8","9","10","6.65","6.85","0","10","7","7"
"2002","secondary school degree","6.91","7","6705","5","6","8","9","10","6.87","6.95","0","10","7","7"
"2003","college entrance qualification","7.17","8","5436","5","6","8","9","10","7.13","7.21","0","10","8","8"
"2003","lower secondary degree","6.74","7","7938","4","5","8","9","10","6.7","6.78","0","10","7","7"
"2003","no degree/no degree yet","7.14","7.96","896","5","6","8","9","10","7.02","7.26","0","10","7","8"
"2003","Other degree","6.71","7","1247","4","5","8","9","10","6.61","6.81","0","10","7","7"
"2003","secondary school degree","6.84","7","6463","5","6","8","9","10","6.8","6.88","0","10","7","7"
"2004","college entrance qualification","7.01","7","5378","5","6","8","9","10","6.97","7.05","0","10","7","8"
"2004","lower secondary degree","6.54","7","7573","4","5","8","9","10","6.5","6.58","0","10","7","7"
"2004","no degree/no degree yet","6.91","7","908","5","6","8","9","10","6.8","7.02","0","10","7","8"
"2004","Other degree","6.49","7","1197","4","5","8","9","10","6.38","6.6","0","10","7","7"
"2004","secondary school degree","6.58","7","6296","4","5","8","9","10","6.54","6.62","0","10","7","7"
"2005","college entrance qualification","7.22","8","5200","5","6","8","9","10","7.18","7.26","0","10","8","8"
"2005","lower secondary degree","6.71","7","7104","4","5","8","9","10","6.67","6.75","0","10","7","7"
"2005","no degree/no degree yet","7.1","7","902","5","6","8","9","10","6.98","7.22","0","10","7","8"
