"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Full Time","7.58","8","5658","5","7","9","10","10","7.53","7.63","0","10","8","8"
"1984","Employed","Not Working","","","","","","","","","","","","","",""
"1984","Employed","Part Time","7.4","8","1886","5","6","9","10","10","7.3","7.5","0","10","8","8"
"1984","Not Employed","Full Time","","","","","","","","","","","","","",""
"1984","Not Employed","Not Working","7.28","8","4634","5","6","9","10","10","7.21","7.35","0","10","8","8"
"1984","Not Employed","Part Time","","","","","","","","","","","","","",""
"1985","Employed","Full Time","7.34","8","4972","5","6","8","10","10","7.29","7.39","0","10","8","8"
"1985","Employed","Not Working","","","","","","","","","","","","","",""
"1985","Employed","Part Time","7.18","8","1863","5","6","9","10","10","7.09","7.27","0","10","7","8"
"1985","Not Employed","Full Time","","","","","","","","","","","","","",""
"1985","Not Employed","Not Working","7.15","8","4212","4","6","9","10","10","7.08","7.22","0","10","7","8"
"1985","Not Employed","Part Time","","","","","","","","","","","","","",""
"1986","Employed","Full Time","7.4","8","4850","5","7","8","10","10","7.35","7.45","0","10","8","8"
"1986","Employed","Not Working","","","","","","","","","","","","","",""
"1986","Employed","Part Time","7.15","8","1829","5","6","8","9","10","7.06","7.24","0","10","7","8"
"1986","Not Employed","Full Time","","","","","","","","","","","","","",""
"1986","Not Employed","Not Working","7.27","8","3929","5","6","9","10","10","7.2","7.34","0","10","8","8"
"1986","Not Employed","Part Time","","","","","","","","","","","","","",""
"1987","Employed","Full Time","7.17","7","4883","5","6","8","9","10","7.12","7.22","0","10","8","8"
"1987","Employed","Not Working","","","","","","","","","","","","","",""
"1987","Employed","Part Time","6.93","7","1807","4","6","8","9","10","6.84","7.02","0","10","7","7"
"1987","Not Employed","Full Time","","","","","","","","","","","","","",""
"1987","Not Employed","Not Working","7.08","8","3789","5","6","8","10","10","7.01","7.15","0","10","7","8"
"1987","Not Employed","Part Time","","","","","","","","","","","","","",""
"1988","Employed","Full Time","7.08","7","4587","5","6","8","9","10","7.03","7.13","0","10","7","8"
"1988","Employed","Not Working","","","","","","","","","","","","","",""
"1988","Employed","Part Time","6.97","7","1839","4","6","8","9","10","6.88","7.06","0","10","7","8"
"1988","Not Employed","Full Time","","","","","","","","","","","","","",""
"1988","Not Employed","Not Working","6.94","7","3553","4","5","8","10","10","6.87","7.01","0","10","7","8"
"1988","Not Employed","Part Time","","","","","","","","","","","","","",""
"1989","Employed","Full Time","7.15","8","4542","5","6","8","9","10","7.1","7.2","0","10","8","8"
"1989","Employed","Not Working","","","","","","","","","","","","","",""
"1989","Employed","Part Time","7","8","1711","4","6","8","9","10","6.9","7.1","0","10","7","8"
"1989","Not Employed","Full Time","","","","","","","","","","","","","",""
"1989","Not Employed","Not Working","6.98","7","3425","4","5","8","10","10","6.91","7.05","0","10","7","7"
"1989","Not Employed","Part Time","","","","","","","","","","","","","",""
"1990","Employed","Full Time","7.37","8","4422","5","7","8","9","10","7.32","7.42","0","10","8","8"
"1990","Employed","Not Working","","","","","","","","","","","","","",""
"1990","Employed","Part Time","7.21","8","1728","5","6","8","9","10","7.12","7.3","0","10","7","8"
"1990","Not Employed","Full Time","","","","","","","","","","","","","",""
"1990","Not Employed","Not Working","7.09","8","3327","5","6","8","10","10","7.02","7.16","0","10","7","8"
"1990","Not Employed","Part Time","","","","","","","","","","","","","",""
"1991","Employed","Full Time","7.4","8","4401","5","7","8","9","10","7.35","7.45","0","10","8","8"
"1991","Employed","Not Working","","","","","","","","","","","","","",""
"1991","Employed","Part Time","7.35","8","1748","5","7","8","9","10","7.27","7.43","0","10","8","8"
"1991","Not Employed","Full Time","","","","","","","","","","","","","",""
"1991","Not Employed","Not Working","7.22","8","3232","5","6","8","10","10","7.15","7.29","0","10","8","8"
"1991","Not Employed","Part Time","","","","","","","","","","","","","",""
"1992","Employed","Full Time","7.09","7","6568","5","6","8","9","10","7.05","7.13","0","10","7","7"
"1992","Employed","Not Working","","","","","","","","","","","","","",""
"1992","Employed","Part Time","6.99","7","2496","5","6","8","9","10","6.92","7.06","0","10","7","7"
"1992","Not Employed","Full Time","","","","","","","","","","","","","",""
"1992","Not Employed","Not Working","6.9","7","4237","4","5","8","9","10","6.84","6.96","0","10","7","7"
"1992","Not Employed","Part Time","","","","","","","","","","","","","",""
"1993","Employed","Full Time","7.03","7","6240","5","6","8","9","10","6.99","7.07","0","10","7","7"
"1993","Employed","Not Working","","","","","","","","","","","","","",""
"1993","Employed","Part Time","6.96","7","2454","5","6","8","9","10","6.88","7.04","0","10","7","7"
"1993","Not Employed","Full Time","","","","","","","","","","","","","",""
"1993","Not Employed","Not Working","6.88","7","4418","4","5","8","9","10","6.82","6.94","0","10","7","7"
"1993","Not Employed","Part Time","","","","","","","","","","","","","",""
"1994","Employed","Full Time","7.02","7","5956","5","6","8","9","10","6.98","7.06","0","10","7","7"
"1994","Employed","Not Working","","","","","","","","","","","","","",""
"1994","Employed","Part Time","6.84","7","2359","5","6","8","9","10","6.77","6.91","0","10","7","7"
"1994","Not Employed","Full Time","","","","","","","","","","","","","",""
"1994","Not Employed","Not Working","6.76","7","4557","4","5","8","9","10","6.7","6.82","0","10","7","7"
"1994","Not Employed","Part Time","","","","","","","","","","","","","",""
"1995","Employed","Full Time","7.02","7","5895","5","6","8","9","10","6.98","7.06","0","10","7","7"
"1995","Employed","Not Working","","","","","","","","","","","","","",""
"1995","Employed","Part Time","6.76","7","2600","4","6","8","9","10","6.69","6.83","0","10","7","7"
"1995","Not Employed","Full Time","","","","","","","","","","","","","",""
"1995","Not Employed","Not Working","6.73","7","4806","4","5","8","9","10","6.67","6.79","0","10","7","7"
"1995","Not Employed","Part Time","","","","","","","","","","","","","",""
"1996","Employed","Full Time","7","7","5749","5","6","8","9","10","6.96","7.04","0","10","7","7"
"1996","Employed","Not Working","","","","","","","","","","","","","",""
