"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Female","25909.98","23592.9","2338","5958","15748","32934","43675","78687","25135.86","26684.1","0","280464","22963","24238"
"1984","16-34 y.","Male","27428.61","24542","2270","8078","16486","34618","48138","82829","26675.06","28182.16","0","265258","23877","25309"
"1984","35-65 y.","Female","23472.3","22088","3123","0","10507","33157","45198","83136","22781.4","24163.2","0","291128","22701","23811"
"1984","35-65 y.","Male","27628.39","25153.87","3220","6555","17174","35790","47294","85590","26948.43","28308.35","0","291128","24531","25718"
"1984","66 and older","Female","3281.22","0","771","0","0","281","11185","42744","2375.94","4186.5","0","192808","0","0"
"1984","66 and older","Male","3509.1","0","509","0","0","1227","13498","38480","2700.47","4317.73","0","81040","0","0"
"1985","16-34 y.","Female","25817.63","23814.91","2082","6485","15563","33848","45620","76313","25139.89","26495.37","0","162591","23514","25252"
"1985","16-34 y.","Male","28456.85","25486.63","2101","8406","16613","35917","51262","89587","27596.4","29317.3","0","358957","25026","26855"
"1985","35-65 y.","Female","24432.72","22627.47","2879","144","9866","33751","48158","90712","23689.65","25175.79","0","271883","23722","24920"
"1985","35-65 y.","Male","28581.19","25896.56","2907","5931","17282","36352","50280","92252","27853.63","29308.75","0","362049","25424","26843"
"1985","66 and older","Female","3532.11","140.76","671","0","28","853","12722","42905","2524.95","4539.27","0","181782","153","205"
"1985","66 and older","Male","4289.69","203.48","447","0","51","1738","15745","58142","3214.59","5364.79","0","94005","194","288"
"1986","16-34 y.","Female","27513.24","25283.2","2014","5778","16017","35739","47744","84717","26674.16","28352.32","0","448962","25258","27050"
"1986","16-34 y.","Male","29246.66","26238.45","2084","8219","17436","36914","51419","92748","28375.69","30117.63","0","448962","26494","28387"
"1986","35-65 y.","Female","25215.95","23418.55","2741","227","9725","34985","48229","87355","24415.66","26016.24","0","448962","24913","26391"
"1986","35-65 y.","Male","29409.8","26888.34","2757","6229","18370","38051","51901","90375","28651.91","30167.69","0","448962","26587","27870"
"1986","66 and older","Female","3900.08","186.05","622","0","58","1974","13650","45303","2923.56","4876.6","0","87215","203","253"
"1986","66 and older","Male","5021.21","591","425","31","117","4628","16599","45737","3862.73","6179.69","0","87215","547","1314"
"1987","16-34 y.","Female","28526.07","26151","1967","7823","16921","36840","49006","97566","27735.73","29316.41","0","201751","26203","27749"
"1987","16-34 y.","Male","30023.73","26919.32","2077","9659","18101","38968","52378","97161","29212.34","30835.12","0","201751","27183","29091"
"1987","35-65 y.","Female","26505.7","24652.43","2684","475","12321","36976","51150","94232","25756.91","27254.49","0","208437","26076","27636"
"1987","35-65 y.","Male","30497.09","28033.66","2700","7478","19046","39546","53259","96385","29792.11","31202.07","0","208437","27965","29352"
"1987","66 and older","Female","3932.34","205","656","0","52","2608","11564","49113","2977.95","4886.73","0","104860","228","511"
"1987","66 and older","Male","5633.44","631.94","429","0","111","4577","16561","69536","4134.8","7132.08","0","196745","601","1176"
"1988","16-34 y.","Female","29620.37","26699.23","1881","8181","17371","39019","50198","92851","28762.31","30478.43","0","311142","26587","28347"
"1988","16-34 y.","Male","30846","27572.35","1973","10226","19092","39588","52546","95477","30009.25","31682.75","0","189599","27686","29846"
"1988","35-65 y.","Female","27523.35","25839.94","2552","579","12945","38636","52059","93291","26729.22","28317.48","0","199278","26853","28267"
"1988","35-65 y.","Male","31853.2","29228.48","2561","7104","20073","42076","54257","95477","31110.23","32596.17","0","197348","28869","30458"
"1988","66 and older","Female","3919.18","228","635","0","76","2659","12544","43026","2886.21","4952.15","0","142547","243","618"
"1988","66 and older","Male","6197.09","774.63","420","7","153","4883","18480","76142","4548.98","7845.2","0","199278","741","1534"
"1989","16-34 y.","Female","31543.07","28496.25","1842","9100","18505","40634","54270","122820","30580.22","32505.92","0","297200","28377","29819"
"1989","16-34 y.","Male","32913.09","29340","1931","10664","19291","42044","55893","116556","31957.32","33868.86","0","272876","29340","31210"
"1989","35-65 y.","Female","29129.71","26981.89","2457","614","13796","40028","55030","111850","28238.6","30020.82","0","301825","28255","29860"
"1989","35-65 y.","Male","33501.21","30586.35","2450","6998","20395","43124","57441","116556","32634.92","34367.5","0","301825","30371","31995"
"1989","66 and older","Female","4003.45","228.2","629","0","66","2209","10474","50920","2876.61","5130.29","0","157312","248","687"
"1989","66 and older","Male","6712.23","747.71","400","4","137","5299","21102","67771","4645.68","8778.78","0","300001","688","1478"
"1990","16-34 y.","Female","32927.4","29512.97","1794","11217","19255","41799","54759","107381","31785.27","34069.53","0","473661","29604","31240"
"1990","16-34 y.","Male","34852.06","30718.1","1864","10312","20077","43076","58144","122537","33672.79","36031.33","0","473661","30802","32428"
"1990","35-65 y.","Female","30901.71","28884.8","2389","920","15079","42474","57980","112585","29959.54","31843.88","0","271817","29973","31498"
"1990","35-65 y.","Male","34847.42","31994.53","2409","7643","21367","44429","59926","115593","33905.02","35789.82","0","308947","31804","33531"
"1990","66 and older","Female","4067.96","227.19","644","0","69","2301","9389","50528","2713.63","5422.29","0","242757","250","767"
"1990","66 and older","Male","6618.18","934.77","417","36","150","6465","21359","57482","4964.25","8272.11","0","242757","920","2033"
"1991","16-34 y.","Female","33537.08","29418.04","1774","9515","18969","42882","57725","131087","32468.24","34605.92","0","344950","30145","32217"
"1991","16-34 y.","Male","35825.49","31686.67","1849","12165","20707","46288","61389","115882","34808.51","36842.47","0","278848","32169","34205"
"1991","35-65 y.","Female","33424.41","30793.73","2380","2565","17669","44940","62649","124172","32461.92","34386.9","0","229956","32131","33640"
"1991","35-65 y.","Male","36216.96","33637.23","2387","9761","22535","46949","62998","109388","35311.87","37122.05","0","344950","33650","35610"
