"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","college entrance qualification","33952.67","31922.27","860","10579","19671","43000","56651","100315","32472","35433.34","307","225173","31087","33617"
"1984","Employed","lower secondary degree","27838.63","25253.36","3500","11780","17936","34425","45124","87124","27241.08","28436.18","307","280464","25435","26259"
"1984","Employed","no degree/no degree yet","24834.3","22412.31","728","10901","15298","31577","41389","66274","23690.1","25978.5","920","197150","23623","25871"
"1984","Employed","Other degree","24895.98","21961.11","1132","11780","15646","30933","39625","68104","23761.31","26030.65","286","280464","23939","25974"
"1984","Employed","secondary school degree","31640.81","29269.99","1295","13672","20319","39116","50362","93125","30555.79","32725.83","767","291128","29118","30889"
"1984","Not Employed","college entrance qualification","15751.41","7158","435","0","0","25994","41312","74348","13932.37","17570.45","0","129582","10226","16474"
"1984","Not Employed","lower secondary degree","10024.54","176.72","2627","0","0","18407","29093","61355","9407.59","10641.49","0","220878","3068","7363"
"1984","Not Employed","no degree/no degree yet","24381.93","22650","576","0","12885","32944","44611","81950","22897.69","25866.17","0","197150","18969","21270"
"1984","Not Employed","Other degree","15415.32","15269.3","321","0","5399","20452","27672","53328","13681","17149.64","0","222577","16003","17614"
"1984","Not Employed","secondary school degree","17000.06","10812.64","665","0","0","28581","42388","78687","15316.5","18683.62","0","265258","16259","20817"
"1985","Employed","college entrance qualification","34128.65","31561.74","839","9791","20105","46079","59495","90712","32713.2","35544.1","199","258723","31514","34136"
"1985","Employed","lower secondary degree","28769.56","25774.21","3164","12323","17996","34957","47362","91112","28115.35","29423.77","178","271883","26410","27380"
"1985","Employed","no degree/no degree yet","25742.41","24911.56","566","11657","16259","31976","40641","69178","24689.58","26795.24","2085","107714","25338","27654"
"1985","Employed","Other degree","24405.52","22231","961","10900","15492","30934","39369","63451","23608.54","25202.5","1585","107714","24212","26101"
"1985","Employed","secondary school degree","33372.54","29704.48","1241","13294","20528","39523","54521","117492","32008.97","34736.11","381","362049","30330","32209"
"1985","Not Employed","college entrance qualification","15755.83","6681.72","394","11","256","27482","43735","85585","13844.96","17666.7","0","106694","10676","17265"
"1985","Not Employed","lower secondary degree","10018.94","581.62","2327","0","61","18290","29162","61020","9343.19","10694.69","0","271883","4383","9921"
"1985","Not Employed","no degree/no degree yet","25923.82","24915","536","88","11453","35750","51929","89587","24525.42","27322.22","0","95462","20128","23111"
"1985","Not Employed","Other degree","15189.54","15920.58","268","0","3681","21520","28394","47243","13873.58","16505.5","0","61355","16298","18176"
"1985","Not Employed","secondary school degree","16504.48","7831.47","642","36","202","27942","41504","82430","14922.77","18086.19","0","159825","15441","19360"
"1986","Employed","college entrance qualification","36533.15","33464","869","10053","21582","47911","63827","104717","34805.08","38261.22","437","448962","33469","36915"
"1986","Employed","lower secondary degree","29203.19","26762","3058","12633","19122","36097","46796","84537","28618.73","29787.65","358","348575","27400","28662"
"1986","Employed","no degree/no degree yet","26666.52","23190.31","521","12271","17588","32692","43801","80113","25537.01","27796.03","895","86161","26645","29041"
"1986","Employed","Other degree","25945.2","23153.16","921","12271","16515","33023","42156","69954","25135.66","26754.74","393","100001","25283","27427"
"1986","Employed","secondary school degree","34575.47","30524.04","1237","14158","21883","41215","54796","109382","33085.97","36064.97","1330","448962","30653","32672"
"1986","Not Employed","college entrance qualification","16650.22","8159.97","389","46","602","28627","41466","92748","14695.39","18605.05","0","105670","11712","18955"
"1986","Not Employed","lower secondary degree","10209.25","1449","2130","7","119","18804","30510","62730","9520.44","10898.06","0","178185","5597","9363"
"1986","Not Employed","no degree/no degree yet","25629.19","23404.79","516","88","11075","36835","49789","87355","24104.61","27153.77","0","121709","21525","24135"
"1986","Not Employed","Other degree","15454.24","16113.26","250","60","4172","22050","30376","54866","13882.83","17025.65","0","69751","17085","19163"
"1986","Not Employed","secondary school degree","17647.83","7976.22","605","47","230","27712","43441","100281","15351.6","19944.06","0","448962","15459","20514"
"1987","Employed","college entrance qualification","37279.83","34663.53","872","11304","22318","48450","61611","109643","35714.7","38844.96","511","201751","34213","37370"
"1987","Employed","lower secondary degree","30344.68","27375","3050","13057","19752","37811","49232","94232","29740.83","30948.53","447","208437","28110","29382"
"1987","Employed","no degree/no degree yet","27816.08","25592","525","10875","18137","35800","45267","83421","26513.87","29118.29","482","125181","26564","28837"
"1987","Employed","Other degree","27315.31","24585.32","896","11232","17373","35330","43629","73340","26414.69","28215.93","869","133166","27402","29420"
"1987","Employed","secondary school degree","34553.03","31592.13","1258","14249","22243","42287","58013","100530","33470.77","35635.29","153","200459","32230","34634"
"1987","Not Employed","college entrance qualification","17853.57","8277.99","360","49","505","29304","48174","82655","15447","20260.14","0","188232","11132","20489"
"1987","Not Employed","lower secondary degree","10375.23","1471.87","2072","0","111","18662","30524","60745","9667.26","11083.2","0","136062","6136","10251"
"1987","Not Employed","no degree/no degree yet","25824.14","23716","483","88","9510","38255","50861","79204","24208.77","27439.51","0","125181","23039","26523"
"1987","Not Employed","Other degree","16808.59","17589.09","258","409","4427","23297","32106","53236","15200.09","18417.09","0","83421","17691","20707"
"1987","Not Employed","secondary school degree","16944.52","7437.65","574","43","237","29091","43485","101031","15083.85","18805.19","0","200459","16696","20871"
"1988","Employed","college entrance qualification","38902.49","35539.04","841","12527","23080","48747","66843","126647","37238.16","40566.82","744","197348","34717","38492"
"1988","Employed","lower secondary degree","30996.16","27962.43","2959","14020","20119","39307","50534","82046","30391.02","31601.3","409","199278","28706","29926"
