"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","(Married) couple without C.","25946.16","20790.86","323","0","5496","41006","53890","98986","23091.69","28800.63","0","225173","19727","26792"
"1984","college entrance qualification","1-pers.-HH","13641.66","5189.55","211","0","112","21433","30729","76182","10768.65","16514.67","0","197844","4295","13600"
"1984","college entrance qualification","Couple + C. GT 16 ","36269.57","36131.23","213","7363","23315","51267","59495","78687","33554.92","38984.22","0","100315","32475","38986"
"1984","college entrance qualification","Couple + C. LE 16","34812.92","33491","294","17047","23882","42217","54913","98897","32732.66","36893.18","0","129582","31087","34026"
"1984","college entrance qualification","Couple + C. LE and GT 16","40678.11","35963.44","106","23119","28377","47550","66064","104968","37127.08","44229.14","12767","104968","32944","39472"
"1984","college entrance qualification","Single parent","22734.76","17370.71","48","1534","10977","26741","47147","78564","17578.4","27891.12","0","78564","12148","25617"
"1984","lower secondary degree","(Married) couple without C.","13606.64","9502.59","1602","0","0","23877","33938","55910","12814.47","14398.81","0","209118","11760","15713"
"1984","lower secondary degree","1-pers.-HH","4401.63","0","683","0","0","5645","16486","32876","3677.99","5125.27","0","118978","0","0"
"1984","lower secondary degree","Couple + C. GT 16 ","31041.39","29182","991","11811","19915","39497","49825","78687","29976.58","32106.2","0","155894","28581","31118"
"1984","lower secondary degree","Couple + C. LE 16","24951.66","22301.5","1303","12828","17561","29246","36813","82318","23915.7","25987.62","0","265258","21554","22631"
"1984","lower secondary degree","Couple + C. LE and GT 16","32275.89","29579.75","795","17614","22957","39114","50741","93311","31274.38","33277.4","0","98905","27782","29711"
"1984","lower secondary degree","Single parent","14195.29","13275.07","322","0","2761","19940","26178","78564","12637.65","15752.93","0","95612","12373","15679"
"1984","no degree/no degree yet","(Married) couple without C.","17414.6","18304","145","0","6187","25309","33029","42570","15677.8","19151.4","0","42570","19378","23928"
"1984","no degree/no degree yet","1-pers.-HH","9266.99","10349.49","82","0","0","15850","18867","24619","7637.89","10896.09","0","29041","11095","15083"
"1984","no degree/no degree yet","Couple + C. GT 16 ","34395.41","31105.44","238","16811","23571","40776","54524","155894","32218.64","36572.18","0","155894","26575","31429"
"1984","no degree/no degree yet","Couple + C. LE 16","19900.21","18969","362","9387","14725","24849","31061","45644","18733.47","21066.95","0","136464","18969","20324"
"1984","no degree/no degree yet","Couple + C. LE and GT 16","31737.52","29398.86","313","14374","21577","39116","50384","98905","29271.38","34203.66","0","197150","24704","28770"
"1984","no degree/no degree yet","Single parent","11493.41","9443.65","64","0","0","18749","24542","37822","8422.15","14564.67","0","62787","10454","17333"
"1984","Other degree","(Married) couple without C.","23722.66","20994.13","197","6898","16822","30401","36276","53328","20587.18","26858.14","0","222577","21438","24677"
"1984","Other degree","1-pers.-HH","12448.93","12755.07","113","256","8590","16770","19199","29642","11186.81","13711.05","0","38500","12731","15983"
"1984","Other degree","Couple + C. GT 16 ","29062.53","26374.08","168","7107","17844","38598","50424","67951","26679.19","31445.87","1882","86034","26485","32084"
"1984","Other degree","Couple + C. LE 16","22032.43","20437.7","618","11811","14930","28070","34921","45556","21001.43","23063.43","0","141127","20247","22512"
"1984","Other degree","Couple + C. LE and GT 16","27848.97","24869","230","15293","18764","34622","43352","58543","26320.73","29377.21","911","68104","22945","26612"
"1984","Other degree","Single parent","19108.52","14569.8","45","286","6493","24082","34205","75058","14889.08","23327.96","0","75058","15624","24082"
"1984","secondary school degree","(Married) couple without C.","22383.98","22923.9","427","0","1534","34921","46553","70609","20482.62","24285.34","0","209118","22855","26996"
"1984","secondary school degree","1-pers.-HH","9332.51","2683.98","241","0","0","16617","24901","43409","7834.36","10830.66","0","60690","3068","12885"
"1984","secondary school degree","Couple + C. GT 16 ","36137.01","35046.68","371","15935","24846","45291","57929","80031","34387.1","37886.92","0","155894","33515","38135"
"1984","secondary school degree","Couple + C. LE 16","32307.06","28607.13","463","16106","22113","36359","47346","100622","29980.21","34633.91","0","291128","27354","30310"
"1984","secondary school degree","Couple + C. LE and GT 16","36320.95","32843.46","261","19889","25002","42550","52816","128846","34215.84","38426.06","5726","128846","30889","34195"
"1984","secondary school degree","Single parent","20249.96","16803.08","97","2681","6800","25335","42130","78564","16695.55","23804.37","0","95612","15759","19480"
"1985","college entrance qualification","(Married) couple without C.","25834.22","23450.93","300","256","4446","41504","55443","89145","23394.97","28273.47","0","102407","21605","28044"
"1985","college entrance qualification","1-pers.-HH","14114.99","11343.87","206","2","853","22752","32503","71581","11947.92","16282.06","0","111234","7176","15445"
"1985","college entrance qualification","Couple + C. GT 16 ","40101.9","39558.94","237","10228","25565","53645","65024","90712","37483.75","42720.05","0","106694","35421","43820"
"1985","college entrance qualification","Couple + C. LE 16","35216.12","33035","274","16915","25269","41823","53877","89280","33119.19","37313.05","199","117492","31279","34615"
