"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1993","no migration background","West Germany","32168.74","29863","6514","210","6647","47432","66479","117188","31482.54","32854.94","0","425113","32692","34244"
"1994","direct migration background","East Germany","16045.95","9578.51","143","102","241","27993","39148","65798","13195.25","18896.65","0","72820","9443","20438"
"1994","direct migration background","West Germany","32288.19","29384.65","2231","1008","15150","46468","60737","103143","31297.84","33278.54","0","335606","31229","33503"
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","34554.68","32917","480","3146","19736","49809","61240","86350","32676.14","36433.22","0","107885","35154","39830"
"1994","no migration background","East Germany","22574.89","19202","3629","179","6279","34511","48330","78350","21910.02","23239.76","0","188359","23529","25360"
"1994","no migration background","West Germany","32643.12","30132.9","6445","184","7179","48456","66892","115677","31948.78","33337.46","0","352605","33797","35279"
"1995","direct migration background","East Germany","15295.14","8020.36","143","67","239","26919","41364","61838","12230.61","18359.67","0","75106","7414","19381"
"1995","direct migration background","West Germany","29246.9","26106.54","2671","72","7537","41925","59359","109170","28305.5","30188.3","0","404250","28223","29680"
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","35211.46","32355","497","3146","17625","48796","65550","88852","33169.3","37253.62","0","259207","32069","37291"
"1995","no migration background","East Germany","23472.72","20452","3546","143","4329","36008","50482","88272","22771.43","24174.01","0","204517","25043","27083"
"1995","no migration background","West Germany","32741.2","29983.01","6497","217","6263","48036","68080","119932","32030.58","33451.82","0","404250","33852","35381"
"1996","direct migration background","East Germany","13445.48","2264.89","141","26","187","22625","40664","66830","10143.69","16747.27","0","85386","962","14482"
"1996","direct migration background","West Germany","30412.87","26841.62","2480","153","7537","43487","64474","123482","29471.09","31354.65","0","309577","28637","30313"
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","38686.28","35454.91","529","4622","18672","51692","69862","92757","36280.89","41091.67","0","433780","31870","38464"
"1996","no migration background","East Germany","23580.09","20505.94","3535","118","1687","35897","52765","85818","22848.57","24311.61","0","212690","25441","27378"
"1996","no migration background","West Germany","33947.86","30334.87","6420","201","6468","50228","71669","127654","33159.65","34736.07","0","554455","34896","36577"
"1997","direct migration background","East Germany","11255.71","530.41","132","64","178","21301","37056","69797","8128.97","14382.45","0","71536","511","10553"
"1997","direct migration background","West Germany","30747.93","26058","2360","166","7430","44207","64998","125606","29754.1","31741.76","0","363043","28184","30098"
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","West Germany","35850.41","32846.31","553","3548","18087","52673","64173","91993","33913.16","37787.66","0","242616","32702","37540"
"1997","no migration background","East Germany","24212.94","20503","3497","123","1610","36890","54350","89998","23366.06","25059.82","0","379427","25565","27398"
"1997","no migration background","West Germany","33697.61","30380","6351","205","6034","50858","71368","126458","32962.47","34432.75","0","363043","35070","36688"
"1998","direct migration background","East Germany","9957.23","937.96","119","23","97","19774","32627","57643","6924.03","12990.43","0","65957","572","12889"
"1998","direct migration background","West Germany","31023.35","26003","2302","205","8973","43767","65241","123456","29974.92","32071.78","0","413734","27739","29604"
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","36829.72","34602.42","578","4952","19566","52794","67095","92321","34843.06","38816.38","0","279339","32762","37976"
"1998","no migration background","East Germany","23900.15","20614.85","3740","113","885","37478","54759","89587","23121.7","24678.6","0","269711","25834","27841"
"1998","no migration background","West Germany","34053.07","30709","7562","194","5537","50463","72898","123456","33343.95","34762.19","0","566257","34825","36340"
"1999","direct migration background","East Germany","12384.9","3079.15","110","51","234","18362","33459","78828","8891.67","15878.13","0","78828","1319","14588"
"1999","direct migration background","West Germany","31614.99","27055","2113","274","10021","42989","62548","126809","30514.58","32715.4","0","325578","28547","30587"
"1999","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","West Germany","36978.68","33205.11","590","5225","19634","54318","66564","102226","35167.24","38790.12","0","165776","32500","36685"
"1999","no migration background","East Germany","24495.51","20774","3671","104","937","38822","54112","97227","23685.35","25305.67","0","330654","26127","28069"
"1999","no migration background","West Germany","35241.47","31326","7262","174","6227","52832","74858","141234","34503.61","35979.33","0","428635","35996","37506"
"2000","direct migration background","East Germany","10888.28","857.47","151","20","99","18662","34283","60663","7791.13","13985.43","0","124133","562","5307"
"2000","direct migration background","West Germany","32231.77","27975","3193","154","9029","46095","64867","129761","31256.22","33207.32","0","264633","28858","30684"
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","West Germany","40436.19","36222.02","805","6810","21422","56467","72741","126201","38592.58","42279.8","0","238555","35688","39266"
"2000","no migration background","East Germany","25140.3","20087.32","5701","98","819","38846","58769","108701","24352.15","25928.45","0","668273","24733","26304"
"2000","no migration background","West Germany","36418.82","32236.14","14390","201","6212","53686","78075","147639","35843.9","36993.74","0","534522","35626","36813"
"2001","direct migration background","East Germany","10652.6","1720.32","124","16","229","18417","40932","63037","7460.2","13845","0","78675","851","8999"
"2001","direct migration background","West Germany","31851.82","28039","2821","118","7365","44495","63809","152876","30643.66","33059.98","0","497088","29450","31363"
"2001","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","West Germany","41269.46","36047.33","752","6148","20176","57827","76953","149579","39155.55","43383.37","0","300231","34503","38228"
"2001","no migration background","East Germany","24803.1","20063","5316","98","828","39315","58075","101470","24092.67","25513.53","0","221110","25002","26512"
"2001","no migration background","West Germany","36898.34","32803.22","13025","205","6852","54400","77256","154347","36278.19","37518.49","0","526806","36780","38012"
"2002","direct migration background","East Germany","8291.15","671.82","116","0","56","12100","28560","54300","4929.98","11652.32","0","80119","400","3229"
"2002","direct migration background","West Germany","32000.72","28350","2704","110","7675","43800","62106","153850","30164.65","33836.79","0","1022417","31653","33631"
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","44728.88","36331.21","760","4738","22001","53451","74456","217719","40203.66","49254.1","0","1022417","38298","42465"
"2002","no migration background","East Germany","24687.97","19383","5318","80","884","38685","57867","118648","23779.45","25596.49","0","508876","26275","27971"
"2002","no migration background","West Germany","37324.91","31400.11","14235","333","6000","53275","77924","169687","36460.2","38189.62","0","950298","42136","43834"
"2003","direct migration background","East Germany","10333.26","504","106","16","67","19379","41070","56581","6788.87","13877.65","0","72100","318","4000"
"2003","direct migration background","West Germany","32208.33","27738","2539","76","7200","44122","64459","140117","30188.28","34228.38","0","1147759","31517","33839"
"2003","indirect migration background","East Germany","17987.21","8611.38","32","996","1800","23880","55370","76259","9248.08","26726.34","20","76259","6112","41070"
"2003","indirect migration background","West Germany","46118.21","37070","758","4760","19480","58900","80411","189828","41076.54","51159.88","0","1147759","39010","44380"
"2003","no migration background","East Germany","25063.87","19460","5234","98","840","39709","59224","114657","24134.59","25993.15","0","372481","25896","27852"
"2003","no migration background","West Germany","38172.85","32808.13","13628","240","6069","56086","81345","174343","37335.83","39009.87","0","967766","42184","43936"
"2004","direct migration background","East Germany","8649.46","974.02","103","25","200","11740","28700","50611","5421.95","11876.97","0","70057","578","5745"
"2004","direct migration background","West Germany","32683.46","27275","2449","132","7228","45776","64195","142543","29097.58","36269.34","0","4126742","30985","33404"
"2004","indirect migration background","East Germany","16161.79","8908.81","35","114","2269","25616","44734","60811","7964.17","24359.41","0","70057","2400","30971"
"2004","indirect migration background","West Germany","41197.33","37776.21","776","5748","17990","54947","77067","166130","38486.58","43908.08","0","283107","39239","45000"
"2004","no migration background","East Germany","24301.67","18400","5117","77","678","39343","59176","114528","23383.63","25219.71","0","464316","25529","27218"
"2004","no migration background","West Germany","37938.72","32050","13253","243","5990","54776","80060","171099","36825.8","39051.64","0","4126742","42094","44134"
"2005","direct migration background","East Germany","7670.69","472.01","102","0","53","9117","23116","60319","4422.11","10919.27","0","74606","240","1544"
"2005","direct migration background","West Germany","32093.42","26068.54","2282","92","5507","44503","65116","126480","27849.21","36337.63","0","4678880","29006","32271"
"2005","indirect migration background","East Germany","25464.03","15592.51","35","248","6099","43635","61607","74606","16627.69","34300.37","0","84132","11772","35021"
"2005","indirect migration background","West Germany","40441.03","36357.58","800","4276","19125","57389","75052","150979","37741.83","43140.23","0","307480","37096","41000"
"2005","no migration background","East Germany","24542.59","17414.58","4927","85","784","39371","60468","115558","23569.74","25515.44","0","498753","23850","26141"
"2005","no migration background","West Germany","38206.25","33294","12666","250","6223","55224","80306","162641","37068.64","39343.86","0","4678880","41879","43298"
"2006","direct migration background","East Germany","6376.65","715.06","112","0","89","8280","20956","54856","3335.29","9418.01","0","69018","526","3407"
"2006","direct migration background","West Germany","31389.51","27434","2287","0","4659","45378","64685","140980","29481.45","33297.57","0","1511578","29941","32813"
"2006","indirect migration background","East Germany","21503.82","8386.43","43","1","156","42027","67522","80157","13928.25","29079.39","0","80157","4146","35646"
"2006","indirect migration background","West Germany","38145.26","33202","820","2415","16788","55176","70556","136502","35255.41","41035.11","0","517457","35726","39573"
"2006","no migration background","East Germany","23541.08","16243.8","5238","65","640","38990","58073","112264","22628.18","24453.98","0","434916","22290","24876"
"2006","no migration background","West Germany","39141.38","32339.08","13881","214","5570","56320","83678","183889","38191.91","40090.85","0","1564022","39948","41322"
"2007","direct migration background","East Germany","5930.49","423","94","0","10","4800","21359","53099","2392.08","9468.9","0","66037","420","3385"
"2007","direct migration background","West Germany","32156.95","27440","2055","10","4801","46208","67948","146010","30322.02","33991.88","0","672085","30299","33325"
"2007","indirect migration background","East Germany","23853.35","13866.27","45","150","2160","42049","66037","82300","13752.23","33954.47","87","144000","14420","45900"
"2007","indirect migration background","West Germany","40184.5","34800","800","3610","14950","54640","77150","215943","36926.8","43442.2","0","531648","36692","41600"
"2007","no migration background","East Germany","24908.08","18167.86","4975","63","833","40686","61761","111400","23935.24","25880.92","0","484600","23201","25677"
"2007","no migration background","West Germany","39702.58","33019.71","12996","277","6150","57552","85071","182980","38779.78","40625.38","0","866704","40772","42421"
"2008","direct migration background","East Germany","8414.41","768.98","81","10","121","9781","27783","61359","4044.73","12784.09","0","87469","657","7500"
"2008","direct migration background","West Germany","32980.28","26578.63","1839","0","4500","44745","63750","151518","29906.07","36054.49","0","2401029","29563","32435"
"2008","indirect migration background","East Germany","28045.37","21059","45","1000","12430","38579","61070","95210","20893.28","35197.46","15","95210","22919","41950"
"2008","indirect migration background","West Germany","41319.04","36913.4","785","4200","18337","55935","80020","146010","38509.03","44129.05","0","322671","37800","44030"
"2008","no migration background","East Germany","25848.65","19456.51","4707","81","962","41770","62829","108010","24785.75","26911.55","0","913060","24481","26967"
"2008","no migration background","West Germany","41225.39","34324","12229","279","6392","59108","87900","189662","40182.56","42268.22","0","2401029","41355","43138"
"2009","direct migration background","East Germany","9926.14","852.85","76","0","195","12003","32550","72653","4908.88","14943.4","0","110396","481","8830"
"2009","direct migration background","West Germany","33434.03","27483.21","1600","0","7200","46868","72956","157648","31673.06","35195","0","345082","29916","33790"
"2009","indirect migration background","East Germany","32914.03","30402.3","43","2600","13546","54658","55010","79210","25370.61","40457.45","87","110396","29466","48294"
"2009","indirect migration background","West Germany","44620.78","38560.54","714","5160","22100","58375","82392","190157","41183.62","48057.94","0","474754","38314","43231"
"2009","no migration background","East Germany","27292.26","20709.23","4473","75","950","43216","65761","112755","26198.02","28386.5","0","669301","24920","27600"
"2009","no migration background","West Germany","41877.04","34920.78","11457","385","6750","60261","88505","193979","40823.05","42931.03","0","1220980","41263","43189"
"2010","direct migration background","East Germany","12606.19","965.48","128","27","56","20003","46888","64105","8724.38","16488","0","115467","1616","15600"
"2010","direct migration background","West Germany","34834.4","28561","2793","12","7180","48344","76233","169825","33521.25","36147.55","0","335188","26400","28293"
"2010","indirect migration background","East Germany","24075.92","21525.12","78","927","15450","31806","52102","77074","18069.77","30082.07","0","111079","19240","33804"
"2010","indirect migration background","West Germany","45119.28","39956.08","1150","4257","18030","59677","89541","180330","42752.34","47486.22","0","360165","35123","39814"
"2010","no migration background","East Germany","28006.12","20410","5331","100","1243","44494","67100","120637","27048.33","28963.91","0","741948","24266","26575"
"2010","no migration background","West Germany","41598.42","34645.51","14952","300","7200","59750","91200","185744","40803.91","42392.93","0","1001382","40018","41402"
"2011","direct migration background","East Germany","13497.85","2263.55","159","4","59","19831","48802","97900","9232.03","17763.67","0","177695","2880","12652"
"2011","direct migration background","West Germany","36016.93","29908.97","3121","34","6542","50575","78900","172840","34703.38","37330.48","0","574515","27841","29960"
"2011","indirect migration background","East Germany","26894.28","21497.56","90","2983","6440","42520","56185","98692","21648.28","32140.28","0","108825","21496","36910"
"2011","indirect migration background","West Germany","49711.82","42234","1320","4716","18023","70078","101896","184000","47078.32","52345.32","0","574515","37550","41160"
"2011","no migration background","East Germany","28313.06","21315.68","6164","71","1250","45515","68639","127111","27455.95","29170.17","0","344956","23524","25232"
"2011","no migration background","West Germany","42962.67","35097.2","18161","209","6882","62983","93102","203860","42202.32","43723.02","0","976703","39385","40801"
"2012","direct migration background","East Germany","13406.81","4750.23","156","0","67","20203","50535","100919","9135.24","17678.38","0","139067","3300","10860"
"2012","direct migration background","West Germany","37292.85","31443.76","2915","50","8220","53269","79432","168866","35986.23","38599.47","0","379656","30805","32500"
"2012","indirect migration background","East Germany","24649.69","15886.45","82","0","1100","45355","58511","122920","18169.2","31130.18","0","132525","20160","36250"
"2012","indirect migration background","West Germany","53877.1","44600.33","1292","6600","23999","75381","101200","183704","50474.61","57279.59","0","1627958","38320","43011"
"2012","no migration background","East Germany","28637.61","20161.7","6042","50","1000","45792","69095","138643","27741.03","29534.19","0","536340","23430","25572"
"2012","no migration background","West Germany","44281.47","35245.36","17789","241","7013","64026","94788","207150","43354.71","45208.23","0","2618321","39901","41595"
"2013","direct migration background","East Germany","19879.1","8498.11","439","0","104","33585","55283","104424","17419.06","22339.14","0","138068","12001","19400"
"2013","direct migration background","West Germany","36568.33","30087.83","5990","49","8756","52102","78866","176065","35663.62","37473.04","0","737306","31660","33200"
"2013","indirect migration background","East Germany","26981.27","14930.03","110","0","300","42273","71082","131165","21563.36","32399.18","0","131165","20432","37489"
"2013","indirect migration background","West Germany","47575.53","39706.75","2127","1761","16297","64749","96364","189227","45185.06","49966","0","1814431","38892","42086"
"2013","no migration background","East Germany","29754.6","21833","5691","50","880","48028","69728","142100","28830.01","30679.19","0","393494","24751","26840"
"2013","no migration background","West Germany","45095.53","35300","16959","226","7225","66262","99050","199412","44194","45997.06","0","1900539","41002","42600"
"2014","direct migration background","East Germany","20145.7","9845","353","5","252","32400","56572","90400","17604.98","22686.42","0","144933","13969","23179"
"2014","direct migration background","West Germany","37987.41","31200","4829","50","7855","53381","79100","192053","36901.84","39072.98","0","655100","32400","34183"
"2014","indirect migration background","East Germany","29996.25","19200","118","147","4433","48245","72779","125520","24779.73","35212.77","0","125520","19200","37261"
"2014","indirect migration background","West Germany","48003.34","40303.17","1815","2700","18400","65511","94309","197896","45701.27","50305.41","0","987296","39510","43535"
"2014","no migration background","East Germany","30243","21516.49","5233","30","874","48626","75608","132335","29259.49","31226.51","0","504990","24748","27315"
"2014","no migration background","West Germany","46135.61","36423","15438","200","7203","67768","100225","207100","45184.38","47086.84","0","2399132","42441","44097"
"2015","direct migration background","East Germany","21445.3","12362.86","435","0","1527","34614","55272","103650","19167.52","23723.08","0","121765","15700","22800"
"2015","direct migration background","West Germany","37987.49","31266","5562","23","8400","54890","84000","170985","37030.45","38944.53","0","578026","31800","33400"
"2015","indirect migration background","East Germany","33473.1","26105.47","118","125","8100","46830","80762","117950","28222.99","38723.21","0","125745","21539","34796"
"2015","indirect migration background","West Germany","48616.46","42200","1690","3252","18000","66067","97850","194200","46541.35","50691.57","0","495500","41351","45008"
"2015","no migration background","East Germany","30575.39","22427.96","4988","20","900","47800","74603","145790","29596.87","31553.91","0","351209","24409","27300"
"2015","no migration background","West Germany","46615.27","37187","14719","199","6748","69386","105535","189176","45727.22","47503.32","0","1906349","43372","45080"
"2016","direct migration background","East Germany","26119.72","22079.34","359","0","1440","38700","64861","133014","23182.99","29056.45","0","133014","17520","24456"
"2016","direct migration background","West Germany","40293.35","33000","4567","85","8159","58916","86330","187563","39186.17","41400.53","0","455950","33537","35290"
"2016","indirect migration background","East Germany","35742.24","26063.17","114","6206","17400","51781","71254","122460","30245.19","41239.29","0","123625","21600","41786"
"2016","indirect migration background","West Germany","50170.5","42849.9","1574","3782","18151","67271","104555","211405","47813.8","52527.2","0","526372","42230","46800"
"2016","no migration background","East Germany","32859.46","25203.11","4695","25","1500","50263","75973","160081","31494.16","34224.76","0","983711","26150","28945"
"2016","no migration background","West Germany","48101.6","38591.48","13648","200","7200","70350","104608","226718","47029.22","49173.98","0","2962587","44832","46361"
"2017","direct migration background","East Germany","25140.33","19934.57","749","0","2045","37200","61959","142000","23307.9","26972.76","0","144091","750","4380"
"2017","direct migration background","West Germany","40791.66","33332.82","6168","0","5599","59605","90510","187218","39698.5","41884.82","0","916626","18000","20935"
"2017","indirect migration background","East Germany","39377.6","39213.47","115","3502","13400","49529","80145","162013","33062.91","45692.29","0","162013","21600","42941"
"2017","indirect migration background","West Germany","51830.52","45706.42","1722","3700","19350","71039","103040","209727","49142.47","54518.57","0","1148919","45050","49176"
"2017","no migration background","East Germany","33445.37","25439.6","5232","20","1440","51270","79411","149475","32372.92","34517.82","0","516900","28850","31200"
"2017","no migration background","West Germany","49256.11","39554.47","15466","194","7302","72800","107342","213404","48258.14","50254.08","0","1464690","47306","49031"
"2018","direct migration background","East Germany","28562.27","17334.17","885","0","4800","44550","71320","143008","26942.79","30181.75","0","154000","0","1240"
"2018","direct migration background","West Germany","41514.39","32732.6","7223","0","5400","61457","92577","206670","40564.95","42463.83","0","1162998","8000","9600"
"2018","indirect migration background","East Germany","36758.81","26977.83","128","2400","11696","51649","77532","150749","30913.26","42604.36","0","150749","22213","43782"
"2018","indirect migration background","West Germany","55455.09","48354.68","1691","4950","22754","71801","105532","227609","51953.74","58956.44","0","1340092","44304","49015"
"2018","no migration background","East Germany","34308.31","26100.83","5140","15","1346","54301","78793","152309","33142.94","35473.68","0","895246","28017","30901"
"2018","no migration background","West Germany","50865.17","40410.52","14823","179","7489","74680","110460","230875","49836.1","51894.24","0","1389924","47239","49176"
"2019","direct migration background","East Germany","31311.08","19205.5","764","0","5172","43530","73700","149947","28521.31","34100.85","0","448534","48","3600"
"2019","direct migration background","West Germany","45809.63","36619.62","6496","0","7000","65746","99301","249918","44320.02","47299.24","0","1431225","9000","11840"
"2019","indirect migration background","East Germany","48342.3","39419.19","135","4559","21870","61659","87841","150053","28552.39","68132.21","0","1085756","39070","60200"
"2019","indirect migration background","West Germany","59588.33","52167.3","1641","5000","22800","81511","115308","252700","53764.08","65412.58","0","1788768","50421","56465"
"2019","no migration background","East Germany","37068.51","28803.79","5236","7","1691","58800","83359","172991","34996.56","39140.46","0","1362622","35040","38259"
"2019","no migration background","West Germany","52759.94","42265.67","15316","193","8406","76805","114027","218500","50640.68","54879.2","0","10972493","53330","55260"
