"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","direct migration background","27418.62","24478.55","1927","13301","17561","33363","42105","66223","26544.17","28293.07","3221","291128","25857","27318"
"1984","Full Time","indirect migration background","26901.33","27706.15","52","9105","18611","34972","42591","48752","23162.31","30640.35","1882","67644","24849","34717"
"1984","Full Time","no migration background","31093.63","27907.22","3699","14751","19899","37982","49638","93311","30504.14","31683.12","1227","265258","27917","29182"
"1984","Not Working","direct migration background","16009.87","14777.06","1000","0","0","22190","34536","75058","14916.34","17103.4","0","265258","16898","18137"
"1984","Not Working","indirect migration background","13848.15","16070.63","58","0","0","20145","32283","51564","10013.96","17682.34","0","58543","18611","26332"
"1984","Not Working","no migration background","12375.48","1841","3605","0","0","21830","33921","66855","11785.56","12965.4","0","220878","6751","11442"
"1984","Part Time","direct migration background","25125.47","22809.85","490","7265","13519","32174","46154","85590","23811.24","26439.7","307","141127","21219","23162"
"1984","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1984","Part Time","no migration background","25830.24","23601","1382","4857","13600","34305","45515","93125","24731.07","26929.41","286","291128","23468","25462"
"1985","Full Time","direct migration background","27586.78","25207","1591","13670","18355","35184","43288","68141","26952.19","28221.37","3681","107714","26281","27925"
"1985","Full Time","indirect migration background","27311.18","25694.27","51","11355","20632","33598","39614","53455","23993.89","30628.47","8406","57116","26963","34451"
"1985","Full Time","no migration background","32434.31","28519","3344","14874","20068","38877","53532","97769","31695.93","33172.69","1365","362049","28883","30157"
"1985","Not Working","direct migration background","14653","15288","891","0","236","21861","31957","66216","13793.22","15512.78","0","94005","17154","18560"
"1985","Not Working","indirect migration background","14097.94","14668.71","72","41","97","20554","37156","50619","10942.5","17253.38","0","54657","19508","25309"
"1985","Not Working","no migration background","12723.68","1970","3270","0","102","22139","35290","69292","12083.51","13363.85","0","271883","9442","13306"
"1985","Part Time","direct migration background","26029.22","22823.44","463","6450","13856","32867","47909","117492","24509.32","27549.12","894","214216","21832","24957"
"1985","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1985","Part Time","no migration background","26843.62","24492.53","1384","5931","14543","35011","48752","89885","25825.33","27861.91","178","258723","24752","26803"
"1986","Full Time","direct migration background","28852","26177.11","1541","14630","18919","35729","45548","71837","28222.09","29481.91","3197","121709","27818","29926"
"1986","Full Time","indirect migration background","27748.59","29032.05","56","11636","20171","35044","40373","66524","23290.04","32207.14","9724","94794","26970","35951"
"1986","Full Time","no migration background","33362.96","29891.33","3268","15514","20797","40494","53971","90499","32579.3","34146.62","2113","448962","30376","31656"
