"year","age_gr","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Employed","28264.94","25518.6","3121","11289","17333","34666","46154","87124","27604.51","28925.37","286","280464","25691","26730"
"1984","16-34 y.","Not Employed","23130.73","20719","1487","0","11913","31314","44706","78564","22224.28","24037.18","0","265258","19327","20963"
"1984","35-65 y.","Employed","30503.57","27569.83","4383","13447","19327","37722","49099","93125","29939.01","31068.13","444","291128","26990","28019"
"1984","35-65 y.","Not Employed","15870.34","14725","1960","0","0","24566","36711","69024","15062.96","16677.72","0","222577","15935","17282"
"1984","66 and older","Employed","11452.25","3954.73","64","869","1841","14623","36813","53583","7231.75","15672.75","368","81040","3068","12885"
"1984","66 and older","Not Employed","2985.71","0","1216","0","0","256","11381","38500","2369.17","3602.25","0","192808","0","0"
"1985","16-34 y.","Employed","28497.21","26003.9","2827","10651","16924","35244","48982","85585","27816.95","29177.47","178","358957","26645","27791"
"1985","16-34 y.","Not Employed","24049.47","21238.68","1356","232","13130","33164","47875","85585","23157.67","24941.27","0","162591","20068","21651"
"1985","35-65 y.","Employed","31994.48","28070","3982","14045","19972","39175","52990","102407","31378.96","32610","610","362049","27814","28697"
"1985","35-65 y.","Not Employed","15854.06","14173.74","1804","0","205","25718","35865","72860","15037.49","16670.63","0","271883","16040","17752"
"1985","66 and older","Employed","17231.92","11279.64","45","1017","3066","22499","42392","94005","11165.08","23298.76","920","94005","7641","21730"
"1985","66 and older","Not Employed","3325.4","153","1073","0","34","779","12066","42392","2617.15","4033.65","0","181782","158","205"
"1986","16-34 y.","Employed","30003.66","27359.57","2851","10998","18125","37375","50474","90375","29262.05","30745.27","358","448962","28338","29508"
"1986","16-34 y.","Not Employed","24269.09","21498.92","1247","236","11709","33520","46425","87355","23267.33","25270.85","0","178185","20700","22816"
