"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","Female","16834.96","15538.27","1352","0","0","27763","39446","70609","15812.41","17857.51","0","225173","17149","19444"
"1984","(Married) couple without C.","Male","16683.21","15339","1353","0","0","27702","39421","66686","15661.93","17704.49","0","225173","17179","19450"
"1984","1-pers.-HH","Female","4244.75","0","794","0","0","4733","16694","30678","3661.7","4827.8","0","62378","0","61"
"1984","1-pers.-HH","Male","13244.41","12424","541","0","0","19020","28326","71581","11894.76","14594.06","0","197844","13447","15083"
"1984","Couple + C. GT 16 ","Female","32819.59","31505.64","908","12897","22190","41640","53914","78687","31672.47","33966.71","0","155894","29982","32365"
"1984","Couple + C. GT 16 ","Male","33057.77","31598","1085","12245","22139","42509","56048","78687","32029.55","34085.99","0","155894","30493","32475"
"1984","Couple + C. LE 16","Female","27298.86","24133","1540","13473","18151","32841","42284","98168","26359.19","28238.53","0","291128","22510","23928"
"1984","Couple + C. LE 16","Male","27425.75","24321.35","1542","13498","18202","32876","42284","98168","26485.67","28365.83","0","291128","22538","23980"
"1984","Couple + C. LE and GT 16","Female","33447.44","30215.29","794","18288","23519","39344","52765","93311","32304.03","34590.85","0","197150","27702","29680"
"1984","Couple + C. LE and GT 16","Male","33644.43","30667.79","926","17550","23119","41228","52663","93311","32546.51","34742.35","0","197150","28326","30268"
"1984","Single parent","Female","14094.68","12314.89","381","0","2761","18749","26376","78564","12677.05","15512.31","0","95612","12159","15339"
"1984","Single parent","Male","20009.2","18451.47","198","286","9725","25335","38347","95612","17733.58","22284.82","0","95612","17537","20498"
"1985","(Married) couple without C.","Female","17623.64","16013.21","1218","49","256","28371","40469","69002","16638.15","18609.13","0","111838","17706","20013"
"1985","(Married) couple without C.","Male","17475.04","15717.69","1217","43","251","28357","40469","69292","16488.07","18462.01","0","111838","17641","20012"
"1985","1-pers.-HH","Female","5033.82","181.98","709","0","28","6146","17784","37989","4214.88","5852.76","0","172685","200","430"
"1985","1-pers.-HH","Male","14561.07","13294","472","0","230","19787","27130","74224","12218.4","16903.74","0","362049","13990","15543"
"1985","Couple + C. GT 16 ","Female","34410.91","32365","918","14175","22334","43943","56978","89587","33214.21","35607.61","0","266885","32018","34239"
"1985","Couple + C. GT 16 ","Male","35279.94","32794.97","1111","11804","22158","45442","58750","94191","34078.93","36480.95","0","266885","32575","34957"
"1985","Couple + C. LE 16","Female","28001.09","24617.04","1339","13130","17994","33190","42974","114495","27032.39","28969.79","0","271883","22906","24429"
"1985","Couple + C. LE 16","Male","27845.73","24692.59","1343","13223","17994","33185","42507","110641","26873.78","28817.68","0","271883","22906","24429"
"1985","Couple + C. LE and GT 16","Female","35191.78","31780","683","16924","23882","41082","54709","95462","33861.15","36522.41","0","258723","28962","30950"
