"year","bula_h","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","(0) in school","26584.27","23321.75","35","2147","18458","38807","45082","81950","21075.83","32092.71","0","81950","20912","30780"
"1984","Baden-Württemberg","(1a) inadequately completed","22507.26","19311.97","309","5829","14725","28837","40697","75007","20775.73","24238.79","0","85897","22088","25691"
"1984","Baden-Württemberg","(1b) general elementary school","18432.25","16903","622","0","102","26730","37478","76223","16976.08","19888.42","0","192808","20247","22579"
"1984","Baden-Württemberg","(1c) basic vocational qualification","26207.56","24213.77","738","0","14674","34154","45345","100315","24558.84","27856.28","0","265258","24020","26638"
"1984","Baden-Württemberg","(2a) intermediate vocational","27068.27","26783.43","206","3","12668","36911","48777","69459","23472.4","30664.14","0","265258","26741","31087"
"1984","Baden-Württemberg","(2b) intermediate general qualification","24628.7","25194.74","77","0","15927","35565","45515","58901","20926.43","28330.97","0","67644","23618","31061"
"1984","Baden-Württemberg","(2c_gen) general maturity certificate","21927.54","18600.87","58","2331","5062","30953","51542","66723","17145.3","26709.78","0","68104","18611","29041"
"1984","Baden-Württemberg","(2c_voc) vocational maturity certificate","25828.51","24796.68","78","435","15288","38449","52732","65906","21993.52","29663.5","0","68104","21986","29900"
"1984","Baden-Württemberg","(3a) lower tertiary education","36664.9","35660.93","44","3068","23632","47616","58441","100315","30098.56","43231.24","0","100315","31314","44379"
"1984","Baden-Württemberg","(3b) higher tertiary education","36652.37","32986.22","82","460","25258","47433","62812","98897","28537.67","44767.07","0","222577","30064","41312"
"1984","Bavaria","(0) in school","","","","","","","","","","","","","",""
"1984","Bavaria","(1a) inadequately completed","20741.96","18560.77","112","869","11095","32211","38135","50384","18613.81","22870.11","0","50384","19669","26638"
"1984","Bavaria","(1b) general elementary school","18088.17","16055","501","0","353","27109","36562","111956","16352.35","19823.99","0","220878","17783","21125"
"1984","Bavaria","(1c) basic vocational qualification","21516.94","21321","795","0","10814","30166","39012","63453","20363.34","22670.54","0","209118","21628","23340"
"1984","Bavaria","(2a) intermediate vocational","26450.78","26576.11","276","0","13473","38061","50362","80031","24005.22","28896.34","0","209118","26025","29706"
"1984","Bavaria","(2b) intermediate general qualification","24140.6","22180.75","94","1534","15441","34425","42550","80031","21005.51","27275.69","0","80031","21295","29686"
