"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2000","West Germany","35908.76","31598.28","18388","206","7005","52894","76184","145937","35420.03","36397.49","0","534522","34311","35358"
"2001","East Germany","24416.45","19407.33","5465","88","774","39103","57725","100626","23717.62","25115.28","0","221110","24626","26127"
"2001","West Germany","36288.08","32058","16598","205","7363","53121","75455","153694","35749.96","36826.2","0","526806","35177","36312"
"2002","East Germany","24195.38","18768.64","5458","74","800","38194","57407","116702","23302.14","25088.62","0","508876","25600","27554"
"2002","West Germany","36761.75","31140","17699","300","6640","51775","75274","169687","35984.22","37539.28","0","1022417","39696","41102"
"2003","East Germany","24648.91","19176.62","5372","88","744","39326","58823","113850","23735.99","25561.83","0","372481","25301","27590"
"2003","West Germany","37547.48","31908","16925","215","6545","54667","78577","170559","36772.22","38322.74","0","1147759","40099","41500"
"2004","East Germany","23847.6","17618.72","5255","70","603","38960","59060","113836","22946.21","24748.99","0","464316","24983","26822"
"2004","West Germany","37256.84","31312","16478","242","6396","53064","77361","166130","36205.34","38308.34","0","4126742","40033","41220"
"2005","East Germany","24059.08","16622","5064","71","671","38675","59665","114608","23104.39","25013.77","0","498753","23370","25567"
"2005","West Germany","37360.33","32383","15748","236","6540","53752","78085","157315","36247.63","38473.03","0","4678880","39624","40974"
"2006","East Germany","23028.34","15500.5","5393","58","574","38455","57431","110042","22133.95","23922.73","0","434916","21946","24205"
"2006","West Germany","37896.12","31483","16988","178","6000","54638","79758","178740","37064.3","38727.94","0","1564022","38211","39652"
"2007","East Germany","24389.28","17488.71","5114","54","792","40132","61172","111400","23433.6","25344.96","0","484600","22867","24960"
"2007","West Germany","38587.6","32124.46","15851","230","6400","55840","81439","179660","37774.92","39400.28","0","866704","39140","40493"
"2008","East Germany","25506.22","19110.05","4833","75","894","41286","62180","107001","24464.31","26548.13","0","913060","24162","26500"
"2008","West Germany","39996.47","33070.1","14853","232","6712","56730","84502","182784","39043.06","40949.88","0","2401029","39600","40949"
"2009","East Germany","26993.19","20409.54","4592","75","898","43000","65493","112755","25919.78","28066.6","0","669301","24741","27462"
"2009","West Germany","40825.63","34208","13771","255","7348","57878","86448","188808","39904.68","41746.58","0","1220980","39745","41387"
"2010","East Germany","27630.82","20017","5537","100","1152","43973","66700","119937","26698.89","28562.75","0","741948","24072","25923"
"2010","West Germany","40696.5","33713.63","18895","241","7612","58299","89048","185744","40018.79","41374.21","0","1001382","37238","38595"
"2011","East Germany","27978.77","20700.06","6413","62","1199","45020","68189","127111","27143.69","28813.85","0","344956","22830","24910"
"2011","West Germany","42242.29","34443.1","22602","202","7517","61081","91063","195577","41583.95","42900.63","0","976703","37308","38501"
"2012","East Germany","28232.56","19810.89","6280","41","929","45550","68511","135386","27358.21","29106.91","0","536340","23058","25200"
"2012","West Germany","43673.63","35100","21996","229","7883","62400","92950","196368","42876.95","44470.31","0","2618321","38220","39406"
"2013","East Germany","29369.71","21476.16","6240","40","829","47601","69330","138500","28501.89","30237.53","0","393494","24022","26222"
"2013","West Germany","43845.26","34706","25076","216","7929","64100","96175","195825","43164","44526.52","0","1900539","38069","39325"
"2014","East Germany","29868.52","21008.92","5704","29","863","47900","74088","130808","28944.81","30792.23","0","504990","24230","26803"
"2014","West Germany","44906.79","35500","22082","196","7800","65146","97447","200730","44172.32","45641.26","0","2399132","39550","40824"
"2015","East Germany","30215.32","21754","5541","18","962","47158","74499","142632","29307.7","31122.94","0","351209","24000","26450"
"2015","West Germany","45253.79","36182","21971","190","7550","66773","100856","185659","44587.08","45920.5","0","1906349","39539","41196"
"2016","East Germany","32607.92","24872.21","5168","20","1502","49445","75665","154643","31344","33871.84","0","983711","25700","28360"
"2016","West Germany","46885.88","37680.1","19789","200","7800","67772","102460","213938","46077.4","47694.36","0","2962587","41410","42721"
"2017","East Germany","33113.83","25251.89","6096","15","1514","50379","78653","149174","32143.22","34084.44","0","516900","25150","27827"
"2017","West Germany","47929.47","38700","23356","173","7550","70638","103839","209030","47167.22","48691.72","0","1464690","40000","41154"
"2018","East Germany","34053.17","25388.78","6153","10","1536","53800","78688","151554","33022.65","35083.69","0","895246","22684","25309"
"2018","West Germany","49463.31","39239","23737","158","7843","72097","107063","223999","48693.99","50232.63","0","1389924","35800","37302"
"2019","East Germany","36962.64","28559","6135","5","1833","58359","82792","172991","35087.95","38837.33","0","1362622","29400","32831"
"2019","West Germany","51972.51","42000","23453","187","8798","74809","111129","230243","50453.33","53491.69","0","10972493","42010","43704"
