"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1988","direct migration background","Urban Area","25132.81","23821","2356","251","14623","35243","46546","73693","24487.02","25778.6","0","128079","25259","26471"
"1988","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1988","indirect migration background","Urban Area","22612.22","22268.6","195","97","10758","33520","41627","71819","20050.38","25174.06","0","128079","23151","27993"
"1988","no migration background","Rural Area","23884.81","22701","1661","162","5701","36167","48794","80146","22964.61","24805.01","0","147855","24288","27056"
"1988","no migration background","Urban Area","25693.42","23691","5447","164","5889","37568","50915","97093","25088.23","26298.61","0","311142","26411","27591"
"1989","direct migration background","Rural Area","24671.78","24259.17","316","1171","13958","35658","42754","64725","22844.53","26499.03","0","93773","25690","30500"
"1989","direct migration background","Urban Area","26867.53","24664.03","2290","552","15088","35766","46223","107250","26134.35","27600.71","0","272876","27327","28683"
"1989","indirect migration background","Rural Area","25343.8","22525.83","32","0","19092","33146","39971","93773","17881.92","32805.68","0","93773","21730","38790"
"1989","indirect migration background","Urban Area","25505.52","26896","228","559","13166","33502","46369","64991","23224.26","27786.78","0","97737","28162","31758"
"1989","no migration background","Rural Area","25646.57","24456.61","1575","153","5777","36853","52198","87297","24543.79","26749.35","0","301825","26414","28786"
"1989","no migration background","Urban Area","27166.01","24639.95","5268","169","6348","39450","54352","116556","26485.23","27846.79","0","300001","27338","28632"
"1990","direct migration background","Rural Area","25768.43","24697.33","317","1994","14418","35060","46223","71227","23743.91","27792.95","0","101323","28014","32406"
"1990","direct migration background","Urban Area","27890.56","25474.19","2234","1008","15496","37717","50215","88500","27072.04","28709.08","0","368983","28274","29928"
"1990","indirect migration background","Rural Area","28445.85","26258.48","37","0","22480","38754","52888","71227","22469.45","34422.25","0","80191","24521","42258"
"1990","indirect migration background","Urban Area","28223.18","29168.06","259","879","15007","38672","49605","69964","25954.32","30492.04","0","106327","30268","35249"
"1990","no migration background","Rural Area","26596.67","24610.25","1564","150","6546","39137","53974","88150","25469.03","27724.31","0","226636","27119","29560"
"1990","no migration background","Urban Area","28827.46","26831.51","5106","174","7431","40968","56687","121105","28046.12","29608.8","0","473661","28918","30252"
"1991","direct migration background","Rural Area","27228.03","26471.26","313","1242","15844","38986","48777","72977","25298.15","29157.91","0","76737","29361","35852"
"1991","direct migration background","Urban Area","29450.92","26910.79","2188","1514","16458","40586","52998","94634","28632.09","30269.75","0","344950","29958","32007"
"1991","indirect migration background","Rural Area","31472.83","30831.04","42","0","21171","46971","58951","69868","25629.16","37316.5","0","76737","30603","46971"
"1991","indirect migration background","Urban Area","30012.11","31217.92","307","2532","15264","43018","54058","80558","27815.96","32208.26","0","94500","32537","36660"
"1991","no migration background","Rural Area","27555.9","25516.14","1597","205","6749","40106","55719","89164","26419.82","28691.98","0","278848","27763","30136"
"1991","no migration background","Urban Area","29718.6","26942.36","5019","180","7284","42752","60279","120264","28988.34","30448.86","0","344950","29766","31237"
"1992","direct migration background","Rural Area","24256.86","23270.11","401","230","8436","37130","47110","77227","22279.8","26233.92","0","102335","25636","30309"
"1992","direct migration background","Urban Area","30289.03","28581","2169","1055","17512","41160","55360","95123","29432.76","31145.3","0","331317","30842","32647"
"1992","indirect migration background","Rural Area","31637.65","32059.95","57","5367","15393","39874","58796","84695","25389.33","37885.97","143","102335","30715","42602"
"1992","indirect migration background","Urban Area","32585.77","32406.41","354","3086","19342","44516","58272","99321","30456.41","34715.13","0","102859","33541","37376"
"1992","no migration background","Rural Area","24446.39","21753","3983","198","7258","35980","53330","97943","23868.5","25024.28","0","129795","22318","23371"
"1992","no migration background","Urban Area","29782.68","26710.95","6308","198","7452","43807","62470","110546","29125.25","30440.11","0","518807","28419","29569"
"1993","direct migration background","Rural Area","26448.01","24563.79","400","235","7567","41262","58819","70229","24415.49","28480.53","0","114606","25456","30662"
"1993","direct migration background","Urban Area","32125.11","28237.7","2098","1252","17522","43979","59107","106894","31125.33","33124.89","0","425113","30499","32373"
"1993","indirect migration background","Rural Area","31679.86","29809.39","72","10737","19874","41663","54363","74152","26854.97","36504.75","2695","114606","30512","41075"
"1993","indirect migration background","Urban Area","34680.81","32324.13","404","5363","17987","48368","61254","107811","32575.09","36786.53","0","125740","32283","36776"
"1993","no migration background","Rural Area","25926.55","23123.51","3928","218","6425","37767","55211","93131","25230.83","26622.27","0","269239","24612","25749"
"1993","no migration background","Urban Area","31321.4","28900.02","6276","205","7260","46407","64911","117512","30652.41","31990.39","0","425113","30589","31980"
"1994","direct migration background","Rural Area","26058.15","22785.96","375","157","5516","40676","59560","79592","23669.45","28446.85","0","235202","26184","31905"
"1994","direct migration background","Urban Area","32064.8","28653.99","1999","547","14608","45971","60016","103143","31018.76","33110.84","0","335606","30925","32866"
"1994","indirect migration background","Rural Area","36310.15","32035.23","70","9631","22241","54028","62434","81191","31181.7","41438.6","1963","92099","30522","45189"
"1994","indirect migration background","Urban Area","33835.72","32813.77","426","2483","17435","49217","61240","86350","31855.23","35816.21","0","107885","34308","39605"
"1994","no migration background","Rural Area","27353.08","24166.05","3872","196","7150","40822","56553","99906","26601.81","28104.35","0","352605","26733","28574"
"1994","no migration background","Urban Area","31922.57","29510","6202","179","6788","47293","66529","119881","31238.1","32607.04","0","335606","31844","33311"
"1995","direct migration background","Rural Area","25369.99","21937.11","466","53","2538","39832","58940","83502","22920.47","27819.51","0","392067","23114","28689"
"1995","direct migration background","Urban Area","28976.47","25807.57","2348","92","7399","41184","57174","111194","27996.73","29956.21","0","404250","28090","29814"
"1995","indirect migration background","Rural Area","37163.67","39693.61","75","6866","18559","53173","65550","86636","31940.92","42386.42","231","94143","28689","47280"
"1995","indirect migration background","Urban Area","34471.49","31230","438","3146","17408","48539","64065","88852","32302.01","36640.97","0","259207","31293","37067"
"1995","no migration background","Rural Area","27978.05","24341.35","3937","167","6263","42844","57660","96239","27213.11","28742.99","0","392067","28113","30035"
"1995","no migration background","Urban Area","32067.53","28711.89","6106","205","5973","47672","68040","119637","31354.37","32780.69","0","404250","32109","33566"
"1996","direct migration background","Rural Area","24468.28","19318.67","448","85","2216","40059","62068","100112","22345.8","26590.76","0","157482","23591","28073"
"1996","direct migration background","Urban Area","30304.04","26905.95","2173","131","7537","42860","64890","123482","29287.65","31320.43","0","309577","28690","30668"
"1996","indirect migration background","Rural Area","41158.55","41643.49","87","13384","20114","62068","69862","73590","36363.01","45954.09","57","90064","27178","46834"
"1996","indirect migration background","Urban Area","37632.96","33291","462","4336","17333","47555","70311","107566","34997.82","40268.1","0","433780","31387","37876"
"1996","no migration background","Rural Area","28955.68","24747.56","3899","180","4412","43924","62670","110235","28097.25","29814.11","0","447532","28852","30805"
"1996","no migration background","Urban Area","33056.86","29278.73","6055","166","6166","49296","70305","127654","32285.21","33828.51","0","554455","32676","34591"
"1997","direct migration background","Rural Area","22900.61","19159.68","422","97","1227","34598","60898","77597","20874.95","24926.27","0","111265","22731","26487"
"1997","direct migration background","Urban Area","30840.28","26485","2070","158","6902","44207","63128","129888","29754.59","31925.97","0","363043","28363","31092"
"1997","indirect migration background","Rural Area","37857.01","36362.22","84","5734","19429","54523","62688","77597","33135.73","42578.29","165","84864","31956","46067"
"1997","indirect migration background","Urban Area","35073.85","32649.67","491","3119","17270","50961","63562","91993","33010.29","37137.41","0","242616","32337","37232"
"1997","no migration background","Rural Area","28584.58","24819.08","3860","171","4412","43802","61982","106768","27717.67","29451.49","0","379427","29367","31183"
"1997","no migration background","Urban Area","33144.22","30090.55","5987","176","5726","50183","70853","127157","32397.98","33890.46","0","363043","33183","34912"
"1998","direct migration background","Rural Area","23730.8","19991.56","407","79","1227","39588","56951","83592","21573.18","25888.42","0","148603","21583","25046"
"1998","direct migration background","Urban Area","30995.83","25917.85","2014","179","8764","42795","65701","123456","29853.69","32137.97","0","413734","27823","30115"
"1998","indirect migration background","Rural Area","38255.22","41813.89","91","5245","18074","54997","65033","77625","33546.26","42964.18","1764","99676","31977","46613"
"1998","indirect migration background","Urban Area","36102.9","33935.52","513","4832","19067","52532","67095","92321","33972.75","38233.05","0","279339","31178","36813"
"1998","no migration background","Rural Area","28760.86","25160.07","4387","162","3272","44252","64570","101733","27974.58","29547.14","0","269711","29418","31003"
"1998","no migration background","Urban Area","33343.69","30150.21","6915","162","4759","49623","71753","123456","32606.74","34080.64","0","566257","33043","34922"
"1999","direct migration background","Rural Area","26653.65","20707","356","102","1970","40049","58933","126571","24277.17","29030.13","0","126571","22669","26156"
"1999","direct migration background","Urban Area","31315","27227.49","1867","256","10021","42740","62195","126809","30125.88","32504.12","0","325578","28433","30582"
"1999","indirect migration background","Rural Area","36841.84","31703.35","87","5011","18261","56354","69492","93743","31872.29","41811.39","0","93743","26569","37691"
"1999","indirect migration background","Urban Area","36496.48","33125.26","525","5578","19170","53430","66468","106657","34590.07","38402.89","0","165776","32179","36547"
"1999","no migration background","Rural Area","28828.27","24998.66","4285","136","3068","44298","63543","108352","28002.99","29653.55","0","428635","29311","31572"
"1999","no migration background","Urban Area","34948.44","30766","6648","153","5668","52537","75238","146893","34185.5","35711.38","0","330654","34114","35996"
"2000","direct migration background","Rural Area","25163.34","20888","573","51","944","36631","58045","171054","23158.2","27168.48","0","173239","21956","27465"
"2000","direct migration background","Urban Area","32479.04","28247.93","2771","154","9029","46361","65549","129266","31412.16","33545.92","0","264633","28808","30750"
"2000","indirect migration background","Rural Area","40349.77","35894.36","110","4707","18041","53156","82864","173239","34387.94","46311.6","49","173239","29021","40200"
"2000","indirect migration background","Urban Area","40063.27","35813.99","721","6187","21458","56467","71740","125700","38153.95","41972.59","0","238555","35428","39421"
"2000","no migration background","Rural Area","30887.54","26682","7624","136","3651","46653","65982","123493","30162.2","31612.88","0","668273","29467","31141"
"2000","no migration background","Urban Area","35552.6","31022","12467","180","5040","53139","76870","149331","34934.66","36170.54","0","533987","34104","35521"
"2001","direct migration background","Rural Area","24737.32","21724.06","512","37","1534","36615","56604","104578","22478.82","26995.82","0","300231","24329","27682"
"2001","direct migration background","Urban Area","32247.26","28114.25","2433","132","7184","44811","64795","160451","30911.26","33583.26","0","497088","29399","31700"
"2001","indirect migration background","Rural Area","36705.25","32568.8","100","4909","12271","43516","64114","300231","28175.25","45235.25","0","300231","29955","38864"
"2001","indirect migration background","Urban Area","41563.25","36685.65","677","6186","20401","58977","78675","149579","39535.49","43591.01","0","205618","34666","39047"
"2001","no migration background","Rural Area","30741.1","27121","6921","138","3469","47380","67542","118654","30028.12","31454.08","0","526806","29936","31572"
"2001","no migration background","Urban Area","36091.61","31501","11420","179","5533","53653","77256","157744","35432.85","36750.37","0","507020","35239","36612"
"2002","direct migration background","Rural Area","24512.69","20646.31","484","13","768","36820","55491","111525","21585.84","27439.54","0","294298","24000","29895"
"2002","direct migration background","Urban Area","32306.84","28427.74","2336","118","7370","44549","62691","166457","30253.51","34360.17","0","1022417","31567","33678"
"2002","indirect migration background","Rural Area","32456.87","25985.69","97","4468","12778","42794","58490","127500","23366.02","41547.72","100","294298","32463","42794"
"2002","indirect migration background","Urban Area","45704.16","37715.8","687","4602","22426","53812","74516","217719","40838.87","50569.45","0","1022417","38590","42760"
"2002","no migration background","Rural Area","31119.18","26942.24","7089","150","3719","45792","66687","134303","30245.11","31993.25","0","423441","32283","34394"
"2002","no migration background","Urban Area","36384.09","30264","12464","230","4852","52743","76779","172024","35437.28","37330.9","0","950298","40648","42782"
"2003","direct migration background","Rural Area","27765.14","23682","462","53","1211","43298","59782","101900","23699.69","31830.59","0","530810","23682","29925"
"2003","direct migration background","Urban Area","32175.7","27555.05","2183","56","6875","43798","64657","145987","29971.6","34379.8","0","1147759","31413","33830"
"2003","indirect migration background","Rural Area","36738.08","29686.61","101","30","6381","48009","60266","229159","24104.23","49371.93","0","530810","30369","47448"
"2003","indirect migration background","Urban Area","46286.45","37070","689","6000","19200","60590","82759","169098","41015.25","51557.65","0","1147759","37652","43830"
"2003","no migration background","Rural Area","31850.26","27524.18","6787","139","3623","49246","70479","138603","30985.07","32715.45","0","305316","32600","34427"
"2003","no migration background","Urban Area","37118.03","31128.74","12075","200","4775","54868","80228","179012","36203.35","38032.71","0","967766","40343","42100"
"2004","direct migration background","Rural Area","32993.76","22300","446","37","1346","39494","60057","100520","14750.46","51237.06","0","4126742","24000","31390"
"2004","direct migration background","Urban Area","31586.42","26969.56","2106","160","7228","45500","65650","142543","29959.87","33212.97","0","638306","30457","33451"
"2004","indirect migration background","Rural Area","30239.77","26460.68","116","1200","11256","48395","52962","124241","23920.82","36558.72","0","213173","29120","44120"
"2004","indirect migration background","Urban Area","42147.2","39342.17","695","5748","17990","56599","78947","167610","39252.52","45041.88","0","283107","38844","45108"
"2004","no migration background","Rural Area","31792.7","26605.26","6632","150","3343","48207","68933","140847","30219.45","33365.95","0","4126742","31900","33760"
"2004","no migration background","Urban Area","36640.42","30505.12","11738","200","4342","53910","79862","167408","35653.47","37627.37","0","1772709","40165","41864"
"2005","direct migration background","Rural Area","35484.27","21830.32","411","0","900","41461","63095","120726","13065.24","57903.3","0","4678880","20385","29006"
"2005","direct migration background","Urban Area","30177.17","25420","1973","104","5364","43630","65058","126010","28584.18","31770.16","0","307480","28408","31444"
"2005","indirect migration background","Rural Area","34871.81","29437.47","107","5000","16986","52078","62295","115490","28894.04","40849.58","0","167103","29626","44401"
"2005","indirect migration background","Urban Area","40826.68","36833.49","728","4118","18352","57389","75052","150979","37946.41","43706.95","0","307480","36162","40260"
"2005","no migration background","Rural Area","31884.68","26580.32","6362","152","3544","48166","71050","129246","30196.79","33572.57","0","4678880","31354","33314"
"2005","no migration background","Urban Area","37013.82","31539.7","11231","194","5000","54585","80139","164791","36046.52","37981.12","0","1151966","39700","41750"
"2006","direct migration background","Rural Area","28497.91","20300","434","0","328","40565","65413","144622","21195.56","35800.26","0","1511578","17705","27100"
"2006","direct migration background","Urban Area","30733.25","27433.3","1965","0","4659","45301","64148","139815","29170.68","32295.82","0","517457","29580","32824"
"2006","indirect migration background","Rural Area","34043.75","29528","126","2944","18200","48340","70556","79724","29859.57","38227.93","1","132602","31653","41877"
"2006","indirect migration background","Urban Area","38303.4","33277.03","737","1722","14900","55400","72407","142350","35122.69","41484.11","0","517457","35378","39480"
"2006","no migration background","Rural Area","31996.86","24575.73","6980","124","2955","47469","70998","161000","31001.1","32992.62","0","1511578","30000","32212"
"2006","no migration background","Urban Area","37677.94","30493","12139","174","4221","55484","82629","178738","36665.49","38690.39","0","1564022","38202","40018"
"2007","direct migration background","Rural Area","27224.97","22622","399","0","792","42131","64616","122035","24069.44","30380.5","0","200867","21192","30731"
"2007","direct migration background","Urban Area","32035.16","26954","1750","40","4800","46208","68850","146010","29979.53","34090.79","0","672085","29900","32764"
"2007","indirect migration background","Rural Area","34056.08","33850","121","3668","19559","49650","64330","82300","28985.26","39126.9","0","185889","32819","42800"
"2007","indirect migration background","Urban Area","40542.61","35580.04","724","3286","13308","55234","79959","215943","36991.38","44093.84","0","531648","37383","41600"
"2007","no migration background","Rural Area","32073.23","26639","6584","146","3541","49054","71025","145675","31154.77","32991.69","0","452449","30470","32705"
"2007","no migration background","Urban Area","38762.76","31124","11387","210","4461","56746","85926","180959","37749.81","39775.71","0","866704","39320","41251"
"2008","direct migration background","Rural Area","34994.44","23310","350","0","2910","42500","63573","169899","21252.23","48736.65","0","2401029","21070","31239"
"2008","direct migration background","Urban Area","31572.35","26592.33","1570","0","4746","44500","63750","151518","29629.19","33515.51","0","671117","28667","32400"
"2008","indirect migration background","Rural Area","38926.64","37575.27","124","6727","22919","55827","65224","95210","33595.25","44258.03","0","177000","31200","42350"
"2008","indirect migration background","Urban Area","41241.48","35312.09","706","3216","18000","55346","82593","177667","38224.27","44258.69","0","322671","38067","44235"
"2008","no migration background","Rural Area","33978.77","28650","6185","153","4067","50881","73737","164024","32720.69","35236.85","0","2401029","31343","33730"
"2008","no migration background","Urban Area","39951.12","32568.6","10751","203","5212","58151","87798","190096","38891.31","41010.93","0","1204898","39519","41400"
"2009","direct migration background","Rural Area","30709.95","25100","318","0","3600","42023","72911","154202","27463.06","33956.84","0","154202","22937","29000"
"2009","direct migration background","Urban Area","33205.18","27360","1358","0","6600","46775","73151","161200","31241.12","35169.24","0","345082","30000","34043"
"2009","indirect migration background","Rural Area","40525.23","38801.38","127","4879","27794","54658","76360","95925","34513.23","46537.23","0","310267","34000","43545"
"2009","indirect migration background","Urban Area","45106.42","38214.71","630","4862","21442","58375","86619","190157","41368.53","48844.31","0","474754","38300","44510"
"2009","no migration background","Rural Area","35037.97","29510","5878","139","4407","51248","76227","162740","33872.07","36203.87","0","1220980","31969","34369"
"2009","no migration background","Urban Area","40606.03","32984.15","10052","228","5296","59144","87605","190157","39492.24","41719.82","0","1147658","39185","41420"
"2010","direct migration background","Rural Area","30435.45","27319.21","620","0","3199","46555","69002","136820","28266.19","32604.71","0","167712","21177","26260"
"2010","direct migration background","Urban Area","35175.47","28423","2301","30","6970","48735","80848","189942","33672.49","36678.45","0","335188","26400","28605"
"2010","indirect migration background","Rural Area","40103.23","38701.62","214","7320","21611","51910","77361","122223","36062.95","44143.51","0","167712","29600","39022"
"2010","indirect migration background","Urban Area","44834.12","38860","1014","3724","15603","60872","89541","187289","42243.04","47425.2","0","360165","34692","40244"
"2010","no migration background","Rural Area","34391.62","28718","7540","153","4800","51068","74550","157980","33556.55","35226.69","0","515293","31161","32916"
"2010","no migration background","Urban Area","40878.53","32934","12743","219","5720","59963","92379","184937","39984.03","41773.03","0","1001382","38345","39977"
"2011","direct migration background","Rural Area","30557.4","28513","786","0","4488","46456","64754","126092","28723.3","32391.5","0","184346","25000","28860"
"2011","direct migration background","Urban Area","36744.09","29289","2494","79","6612","51495","82440","181903","35177.48","38310.7","0","574515","27290","29977"
"2011","indirect migration background","Rural Area","41588.84","34890.1","266","7639","15600","54490","83028","209110","36737.48","46440.2","0","425000","32191","39958"
"2011","indirect migration background","Urban Area","50418.26","43133","1144","3841","18000","73108","103177","181127","47556.74","53279.78","0","574515","37550","41256"
"2011","no migration background","Rural Area","36537.34","30000","9206","138","4800","54468","78776","189789","35738.39","37336.29","0","511036","31703","33307"
"2011","no migration background","Urban Area","41559.92","33053.12","15119","175","5594","62485","92532","189622","40703.19","42416.65","0","976703","37473","39106"
"2012","direct migration background","Rural Area","34383.22","31431.97","777","0","5916","52856","64596","143980","32342.29","36424.15","0","306500","28400","32500"
"2012","direct migration background","Urban Area","37217.62","30864.52","2294","54","7793","53700","82815","170563","35671.67","38763.57","0","379656","30068","32075"
"2012","indirect migration background","Rural Area","48233.44","43170","261","7137","23004","59549","89229","306500","43220.1","53246.78","0","375476","36450","46200"
"2012","indirect migration background","Urban Area","53556.67","43792.96","1113","4800","22600","77100","101364","178184","49745.04","57368.3","0","1627958","37515","42202"
"2012","no migration background","Rural Area","35726.03","29994.4","9121","129","4499","53041","77930","170735","34933.15","36518.91","0","524667","31963","33710"
"2012","no migration background","Urban Area","43752.25","33800","14710","195","5825","63923","95411","207371","42673.92","44830.58","0","2618321","38239","39813"
"2013","direct migration background","Rural Area","33659.37","29892.88","1558","0","6240","50692","71924","118383","32336.04","34982.7","0","235880","29689","32400"
"2013","direct migration background","Urban Area","36371.4","28950","4871","42","7884","51840","79205","179103","35314.01","37428.79","0","737306","31100","32750"
"2013","indirect migration background","Rural Area","43193.04","35754.34","382","4690","19080","58000","82050","157898","39854.19","46531.89","0","235880","39325","46114"
"2013","indirect migration background","Urban Area","47489.19","39178.18","1855","1200","14400","67126","98208","190674","44811.77","50166.61","0","1814431","37577","41130"
"2013","no migration background","Rural Area","36443.44","29584.78","8620","123","4804","55166","80119","163856","35572.11","37314.77","0","633368","33117","35100"
"2013","no migration background","Urban Area","44748.56","34380","14030","187","5997","66316","101524","199633","43720.15","45776.97","0","1900539","39350","40843"
"2014","direct migration background","Rural Area","35484.24","31199.5","1290","59","8583","52307","75269","123929","33975.81","36992.67","0","190053","29700","32992"
"2014","direct migration background","Urban Area","37617.23","30046","3892","34","6600","52838","79145","194963","36340.25","38894.21","0","655100","31745","33932"
"2014","indirect migration background","Rural Area","45518.84","39794.17","356","7574","24142","64871","88076","155027","41810.39","49227.29","0","274634","37261","45671"
"2014","indirect migration background","Urban Area","47563.16","39312","1577","1951","15600","65346","97232","201668","45010.41","50115.91","0","987296","38400","42871"
"2014","no migration background","Rural Area","36582.03","29520.88","7862","100","4141","55398","80516","175507","35654","37510.06","0","658050","32844","34990"
"2014","no migration background","Urban Area","46090.92","36000","12809","158","5937","68420","102410","199929","45008.92","47172.92","0","2399132","40827","42500"
"2015","direct migration background","Rural Area","36765.78","31731.36","1515","94","8496","55045","79200","157109","35334.15","38197.41","0","197225","30000","32758"
"2015","direct migration background","Urban Area","37232.89","30027.96","4482","0","7020","53604","84000","177263","36120.91","38344.87","0","578026","30957","33032"
"2015","indirect migration background","Rural Area","49217.18","43913.49","346","4560","23952","68337","92815","161585","45029.96","53404.4","0","330902","40361","48581"
"2015","indirect migration background","Urban Area","47718.31","40351.84","1462","3000","16152","65373","97274","209155","45482.29","49954.33","0","495500","40000","43552"
"2015","no migration background","Rural Area","37353.15","29711","7520","86","4268","57184","84627","169191","36473.12","38233.18","0","439338","33600","35844"
"2015","no migration background","Urban Area","46332.35","36494.37","12187","150","5593","69246","105692","195462","45313.79","47350.91","0","1906349","41721","43477"
"2016","direct migration background","Rural Area","37129.79","31252.82","1265","94","8159","54917","81285","133014","35459.53","38800.05","0","212173","30969","34587"
"2016","direct migration background","Urban Area","40198.33","32400","3661","20","7205","58803","87338","194429","38906.36","41490.3","0","455950","33060","35100"
"2016","indirect migration background","Rural Area","49109.31","43358.68","336","6440","21904","61906","85368","182193","43652.04","54566.58","0","526372","38958","47721"
"2016","indirect migration background","Urban Area","49491.44","42067.07","1352","3102","16836","67816","104555","211405","47048.85","51934.03","0","455950","41667","45510"
"2016","no migration background","Rural Area","39992.46","31400","6997","109","5160","58498","86531","210004","38773.88","41211.04","0","983711","35105","37300"
"2016","no migration background","Urban Area","47483.89","37989.18","11346","157","6000","70433","104608","213938","46283.41","48684.37","0","2962587","42334","44848"
"2017","direct migration background","Rural Area","39625.33","31240","1880","0","5394","54330","92400","162976","37752.01","41498.65","0","845551","10643","17430"
"2017","direct migration background","Urban Area","39967.42","32516.06","5037","0","5500","59535","90001","183758","38786.28","41148.56","0","916626","15800","19415"
"2017","indirect migration background","Rural Area","56890.22","45776.85","335","9693","23368","71821","103470","235048","49139.32","64641.12","0","1148919","42609","50615"
"2017","indirect migration background","Urban Area","50247.64","44594.44","1502","2400","18405","70100","102573","207670","47639.47","52855.81","0","906396","43850","48238"
"2017","no migration background","Rural Area","40906.63","32400","8063","98","4895","60812","89623","194174","39892.78","41920.48","0","1148919","37426","40003"
"2017","no migration background","Urban Area","48724.44","38719.66","12635","143","6644","73266","108169","207285","47587.91","49860.97","0","1464690","45684","47527"
"2018","direct migration background","Rural Area","38128.77","30910.31","2079","0","4851","55518","82016","184960","36403.82","39853.72","0","876499","5178","7359"
"2018","direct migration background","Urban Area","41456.49","32350","6029","0","5400","61800","92848","206670","40451.72","42461.26","0","1162998","6400","8760"
"2018","indirect migration background","Rural Area","55669.08","43405.31","345","7804","29331","74934","101778","216969","50003.82","61334.34","0","576915","41650","52499"
"2018","indirect migration background","Urban Area","54208.32","48000.61","1474","4364","19025","71305","105196","235147","50373.48","58043.16","0","1340092","43385","48599"
"2018","no migration background","Rural Area","41550.91","33700","7732","88","4813","62900","92692","204144","40566.75","42535.07","0","445400","36975","39700"
"2018","no migration background","Urban Area","50620.98","39504.7","12231","134","6661","74839","110540","219120","49424.37","51817.59","0","1389924","44871","47118"
"2019","direct migration background","Rural Area","38871.86","31237.57","1876","38","6785","56402","87485","195580","37270.43","40473.29","0","343505","8100","12024"
"2019","direct migration background","Urban Area","46158.9","36452","5082","0","6186","66504","99829","252700","44450.54","47867.26","0","1431225","7200","9600"
"2019","indirect migration background","Rural Area","59502.03","45583.26","347","15614","30000","79835","104758","249918","50452.08","68551.98","0","750477","44706","57281"
"2019","indirect migration background","Urban Area","59543.26","52704.64","1325","4398","21857","81219","116803","252700","52506.07","66580.45","0","1788768","50704","57930"
"2019","no migration background","Rural Area","43666.49","35739.52","7687","91","4985","64634","93462","202431","41939.01","45393.97","0","1414526","43260","46150"
"2019","no migration background","Urban Area","53772.78","43305","11684","169","7944","78916","117500","217496","51111.74","56433.82","0","10972493","53471","56174"
