"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","college entrance qualification","25552.96","21962","672","1841","10579","35908","49060","93125","23836.89","27269.03","0","225173","20728","24593"
"1984","16-34 y.","lower secondary degree","25660.96","23119.95","1842","9357","16310","31853","42995","77752","24829.69","26492.23","0","280464","22857","24031"
"1984","16-34 y.","no degree/no degree yet","27553.45","24768.34","519","6493","16161","36068","48708","81950","25991.71","29115.19","0","197150","22701","25360"
"1984","16-34 y.","Other degree","21091.33","18744.17","524","7005","13498","26464","37001","57280","20036.54","22146.12","0","68104","19797","22421"
"1984","16-34 y.","secondary school degree","29443.63","27175","1023","12050","18662","36342","48063","95612","28264.33","30622.93","0","265258","26961","28632"
"1984","35-65 y.","college entrance qualification","35246.19","33835.17","526","8385","22701","45892","58162","100315","33498.02","36994.36","0","129582","33391","35903"
"1984","35-65 y.","lower secondary degree","23170.47","22025","3311","0","12527","31598","42233","82318","22543.41","23797.53","0","235087","22292","23322"
"1984","35-65 y.","no degree/no degree yet","21227.07","19702.27","767","3323","13856","27712","37452","62429","20088.85","22365.29","0","197150","21270","22931"
"1984","35-65 y.","Other degree","24322.65","21458.72","922","10737","15211","30678","38091","75058","22904.46","25740.84","0","280464","22650","24542"
"1984","35-65 y.","secondary school degree","30436.53","29356.94","755","2045","18407","40213","51513","85590","28809.53","32063.53","0","291128","29094","32176"
"1984","66 and older","college entrance qualification","5890.42","109.97","97","0","0","1546","22190","62378","2921","8859.84","0","81040","0","511"
"1984","66 and older","lower secondary degree","3247.24","0","974","0","0","286","12245","42353","2507.88","3986.6","0","192808","0","0"
"1984","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","66 and older","Other degree","","","","","","","","","","","","","",""
"1984","66 and older","secondary school degree","2598.92","0","182","0","0","1278","7669","36813","1557.63","3640.21","0","39881","0","143"
"1985","16-34 y.","college entrance qualification","25645.16","22638.36","644","2716","10228","36004","50512","85585","24016.12","27274.2","0","258723","22522","25945"
"1985","16-34 y.","lower secondary degree","26566.92","23056","1632","10085","16334","33175","45354","87477","25711.98","27421.86","0","266885","23350","25309"
"1985","16-34 y.","no degree/no degree yet","29308.18","27229.03","434","4550","17279","38621","52945","89587","27765.19","30851.17","0","95462","24593","27311"
"1985","16-34 y.","Other degree","21908.94","19627.27","404","6199","13498","28394","35138","76031","20598.52","23219.36","0","106694","19735","22957"
"1985","16-34 y.","secondary school degree","28894.96","27136.77","981","10296","18040","36332","51262","76601","27701.49","30088.43","0","358957","27176","29144"
"1985","35-65 y.","college entrance qualification","36448.82","35185","502","11021","24249","48749","61408","90712","34693.63","38204.01","0","117492","34115","37884"
"1985","35-65 y.","lower secondary degree","23613.15","22196","3025","188","13265","31967","42869","82318","22907.79","24318.51","0","271883","22860","24195"
"1985","35-65 y.","no degree/no degree yet","22120.68","20410.56","651","6450","13907","30395","37458","53513","21096.76","23144.6","0","107714","21566","24358"
"1985","35-65 y.","Other degree","22807.68","20860.71","818","7903","14793","29891","39400","61355","21953.6","23661.76","0","107714","22658","24711"
"1985","35-65 y.","secondary school degree","33309.65","29440.39","731","790","18130","42003","58613","159825","31224.49","35394.81","0","362049","29477","33284"
"1985","66 and older","college entrance qualification","6338.8","494.57","87","0","102","4786","22589","71581","2965.83","9711.77","0","94005","266","1738"
"1985","66 and older","lower secondary degree","3656.83","138","834","0","26","869","14720","42905","2788.09","4525.57","0","181782","153","194"
"1985","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1985","66 and older","Other degree","","","","","","","","","","","","","",""
"1985","66 and older","secondary school degree","3301.62","242.12","171","0","71","1432","10902","58142","1870.53","4732.71","0","69292","219","593"
"1986","16-34 y.","college entrance qualification","28117.83","25565","677","4138","11293","38194","54223","97535","26089.31","30146.35","0","448962","25565","29190"
"1986","16-34 y.","lower secondary degree","27160.71","24639.43","1596","9996","17228","34383","44795","84704","26370.06","27951.36","0","178185","25226","27073"
"1986","16-34 y.","no degree/no degree yet","29572.68","26460.51","415","5093","18279","38240","52900","87355","27843.6","31301.76","0","121709","24470","28637"
"1986","16-34 y.","Other degree","22681.32","19758.13","353","5583","13958","31510","39037","100001","21264.62","24098.02","0","100001","20843","24464"
"1986","16-34 y.","secondary school degree","30792.93","27887.98","968","11782","19245","38326","50647","84717","29407.1","32178.76","0","448962","27813","30268"
"1986","35-65 y.","college entrance qualification","38684.62","37575.03","493","11734","25258","50678","63994","105670","36750.61","40618.63","0","160404","36762","40560"
"1986","35-65 y.","lower secondary degree","23976.49","23038","2828","332","12578","32640","43436","76909","23309.9","24643.08","0","348575","23814","25192"
"1986","35-65 y.","no degree/no degree yet","23275.09","22131.84","601","5011","14418","31976","40737","55105","22199.56","24350.62","0","77433","22701","26536"
"1986","35-65 y.","Other degree","24429.12","22221","812","10045","16187","31994","41880","61355","23543.18","25315.06","0","94794","23519","25907"
"1986","35-65 y.","secondary school degree","34273.22","30053.3","706","3132","20106","42325","60209","130739","31730.56","36815.88","0","448962","30571","34023"
"1986","66 and older","college entrance qualification","7217.07","841.99","88","22","102","7572","25385","73012","3824.68","10609.46","0","80273","511","2322"
"1986","66 and older","lower secondary degree","3884.99","194.47","764","0","72","2065","14061","45303","3062.72","4707.26","0","87215","206","254"
"1986","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","66 and older","Other degree","","","","","","","","","","","","","",""
"1986","66 and older","secondary school degree","4711.83","506.65","168","26","89","4866","12611","44410","2835.47","6588.19","0","87215","409","2209"
"1987","16-34 y.","college entrance qualification","29435.45","25706.13","652","4236","13537","39643","55247","109643","27562.62","31308.28","0","201751","25808","29911"
"1987","16-34 y.","lower secondary degree","28221.83","25298.42","1590","11727","17776","35782","47311","96385","27409.73","29033.93","0","153173","25835","27332"
"1987","16-34 y.","no degree/no degree yet","29685.87","27930.86","389","2152","17767","40504","54411","102397","27830.24","31541.5","0","125181","25985","29797"
"1987","16-34 y.","Other degree","24217.89","21912.22","327","6749","14955","32339","41457","133166","22590.95","25844.83","0","133166","22356","25295"
"1987","16-34 y.","secondary school degree","31165.77","28939","977","13396","19736","39503","51524","88267","30060.88","32270.66","0","200459","29100","31547"
"1987","35-65 y.","college entrance qualification","39309.35","37301.86","489","10839","25100","51179","62539","120837","37242.88","41375.82","0","188232","36855","40545"
"1987","35-65 y.","lower secondary degree","25521.76","24159","2739","736","14184","34692","46349","81388","24826.94","26216.58","0","208437","25104","26450"
"1987","35-65 y.","no degree/no degree yet","24604.19","23371.85","599","7363","16361","32937","41681","62640","23389.09","25819.29","0","112932","24518","27530"
"1987","35-65 y.","Other degree","25929.8","23420.6","819","9278","17179","34371","42182","65061","24982.86","26876.74","0","106785","25749","28098"
"1987","35-65 y.","secondary school degree","34377.26","32734.74","683","4602","20715","45147","59738","116581","32621.62","36132.9","0","200459","32761","36199"
"1987","66 and older","college entrance qualification","9956.33","829.5","91","0","137","9934","37434","81142","6030.57","13882.09","0","81142","601","4412"
"1987","66 and older","lower secondary degree","3698","211","793","0","59","2335","12931","46635","2907.24","4488.76","0","104860","239","511"
"1987","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","66 and older","Other degree","","","","","","","","","","","","","",""
