"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1998","Employed","44144.05","39827","8888","15400","25555","56506","76490","128535","43596.32","44691.78","102","566257","39574","40632"
"1998","Not Employed","15349.05","3068","5439","0","195","24659","46354","94892","14669.31","16028.79","0","566257","6181","7967"
"1999","Employed","44860","40494","8800","15059","25779","58194","78228","141799","44292.19","45427.81","227","428635","40134","41229"
"1999","Not Employed","15277.88","3068.92","4968","0","168","23264","45213","107361","14571.24","15984.52","0","330654","6285","7794"
"2000","Employed","46022.79","40708.6","15195","14023","26000","58924","81000","152902","45517.31","46528.27","123","668273","41553","42642"
"2000","Not Employed","15502.3","2654","9069","0","167","23468","46789","112872","14939.29","16065.31","0","533987","4557","5541"
"2001","Employed","46457.14","40932.61","13924","13723","26253","59528","81246","157838","45918.45","46995.83","34","526806","42242","43063"
"2001","Not Employed","14924.37","2556","8139","0","158","22005","45554","109754","14337.09","15511.65","0","413324","4342","5522"
"2002","Employed","47339.23","40458.82","14848","13009","26118","59060","82499","175522","46554.53","48123.93","120","1022417","47766","48819"
"2002","Not Employed","15058.72","2886.37","8309","0","195","21349","44139","118061","14152.51","15964.93","0","1022417","5600","6817"
"2003","Employed","48572.78","42126.8","14078","13120","26600","61295","85697","178527","47817.48","49328.08","125","1147759","48657","49800"
"2003","Not Employed","15879.29","2605.75","8219","0","180","22100","46458","120179","14910.56","16848.02","0","1147759","5563","6720"
"2004","Employed","48098.89","41788.84","13511","11905","26217","60811","84035","174488","47066.1","49131.68","150","4126742","48122","49400"
"2004","Not Employed","16115.68","3064","8222","0","193","22233","47578","128005","14849.55","17381.81","0","4126742","5700","6621"
"2005","Employed","47781.21","41542.78","12883","11772","25971","61400","85109","162641","46731.45","48830.97","89","4678880","48380","49779"
"2005","Not Employed","15928.97","3038.48","7929","0","178","20823","47050","117703","14498.57","17359.37","0","4678880","5146","6100"
"2006","Employed","48617.76","41519.35","13482","11205","25006","61700","86425","183889","47728.54","49506.98","40","1564022","47001","48312"
"2006","Not Employed","16076.77","2600","8899","0","150","21567","48724","123109","15214.75","16938.79","0","1511578","4509","5413"
"2007","Employed","49514.54","42661","12612","11385","26400","62876","89274","184760","48659.8","50369.28","120","866704","48025","49201"
"2007","Not Employed","16599.31","3100","8353","0","178","22825","50600","126072","15719.09","17479.53","0","649729","4591","5743"
"2008","Employed","51094.99","43917.86","11929","12430","26739","65070","92608","190827","50127.32","52062.66","53","2401029","48678","50282"
"2008","Not Employed","16921.6","3484.22","7757","0","170","22920","50381","121375","15814.74","18028.46","0","2401029","4700","5530"
"2009","Employed","52069.16","43998.16","11246","12558","28061","67204","92172","200493","51083.02","53055.3","50","1220980","49194","50824"
"2009","Not Employed","16648.96","3415.06","7117","0","168","21442","50058","124554","15741.37","17556.55","0","669301","4725","5439"
"2010","Employed","52316.74","44647","15614","12724","27339","68014","97115","192118","51605.35","53028.13","16","1001382","45311","46591"
"2010","Not Employed","16273.73","3244.85","8818","0","166","20403","49709","130328","15486.87","17060.59","0","787002","6388","7500"
"2011","Employed","54003.9","46225","18321","12735","27760","70257","99750","206200","53320.52","54687.28","50","976703","46005","47294"
"2011","Not Employed","16781.51","3325","10694","0","140","20114","51570","128412","15998.21","17564.81","0","976703","6117","7122"
"2012","Employed","55727.09","47396","17917","12628","28560","72092","100890","207621","54875.4","56578.78","60","2618321","47166","48238"
"2012","Not Employed","17161.25","3266.73","10359","0","143","22454","52481","128604","16305.15","18017.35","0","1311880","5400","6216"
"2013","Employed","57748.06","48736.51","16912","13390","29580","75250","107460","207041","56913","58583.12","61","1900539","48703","50000"
"2013","Not Employed","20272.26","5500","14404","0","200","28853","58979","136297","19587.97","20956.55","0","1214285","14520","16500"
"2014","Employed","57508.95","48531.58","17817","11865","28496","74572","106400","215525","56718.67","58299.23","86","2399132","48512","49800"
"2014","Not Employed","17709.96","3527.23","9969","0","114","21794","53310","149185","16896","18523.92","0","1131810","6082","7117"
"2015","Employed","58541.9","50171.71","16663","12789","29451","76767","108904","199400","57788.56","59295.24","12","1906349","50811","52172"
"2015","Not Employed","17777.54","3751.18","10849","0","118","22800","54000","137566","17106.14","18448.94","0","753202","8050","9433"
"2016","Employed","59893.46","51159.98","16166","12120","30272","77243","109445","230000","58993.93","60792.99","30","2962587","51796","53061"
"2016","Not Employed","18028.55","3623","8791","0","110","22358","54425","150923","17160.89","18896.21","0","983711","5399","6198"
"2017","Employed","61570.01","52232","18280","12723","30682","80145","114090","223196","60719.79","62420.23","47","1464690","53702","55081"
"2017","Not Employed","17558.47","3580","11172","0","82","21800","55752","137310","16849.42","18267.52","0","964166","2700","3528"
"2018","Employed","63465.3","54580","17969","13310","31600","80957","116929","240141","62595.51","64335.09","80","1389924","53405","54798"
"2018","Not Employed","17027.02","2825.97","11921","0","66","20176","56950","134479","16300.96","17753.08","0","1162998","1640","2172"
"2019","Employed","66083.42","56331","18584","14760","33418","85338","120487","249918","64229.46","67937.38","60","10972493","59600","61227"
"2019","Not Employed","19814.44","3508.21","11083","0","84","24000","60200","160071","18788.98","20839.9","0","1356620","1955","2487"
