"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","26673.09","24024.95","4608","6723","16157","33786","45761","82829","26132.56","27213.62","0","280464","23622","24542"
"1984","35-65 y.","25498.02","23690.92","6343","51","14633","34425","46119","83262","25012.15","25983.89","0","291128","23796","24542"
"1984","66 and older","3363.11","0","1280","0","0","614","12885","42353","2730.69","3995.53","0","192808","0","0"
"1985","16-34 y.","27158.5","24731","4183","7746","16106","34793","48752","85585","26609.15","27707.85","0","358957","24685","25656"
"1985","35-65 y.","26444.14","24478","5786","256","14751","35216","49383","92040","25923.2","26965.08","0","362049","24732","25698"
"1985","66 and older","3804.64","157","1118","0","40","1023","15056","45053","3063.96","4545.32","0","181782","178","217"
"1986","16-34 y.","28399.65","25789","4098","7322","16799","36296","49535","87355","27794.03","29005.27","0","448962","26224","27395"
"1986","35-65 y.","27256.31","25344.14","5498","1227","15064","36785","50229","88013","26704.44","27808.18","0","448962","25979","26880"
"1986","66 and older","4304.5","223","1047","2","77","2698","15339","45303","3558.87","5050.13","0","87215","240","591"
"1987","16-34 y.","29291.79","26532.06","4044","9139","17631","37912","51179","97161","28724.22","29859.36","0","201751","26908","28110"
"1987","35-65 y.","28465","26495.87","5384","1841","16106","38368","51909","96369","27949.89","28980.11","0","208437","27377","28300"
"1987","66 and older","4537.99","242","1085","0","68","3106","15500","53082","3712.03","5363.95","0","196745","313","724"
"1988","16-34 y.","30250.13","27158","3854","9306","18325","39241","51903","93797","29650.9","30849.36","0","311142","27395","28706"
"1988","35-65 y.","29658.88","27573.91","5113","2301","16884","40346","53328","93797","29114.23","30203.53","0","199278","28022","29138"
"1988","66 and older","4735.3","307","1055","0","92","3707","15337","49267","3832.08","5638.52","0","199278","468","812"
"1989","16-34 y.","32246.98","28871.29","3773","9746","18855","41379","55030","122820","31568.55","32925.41","0","297200","29041","30247"
"1989","35-65 y.","31296.09","28807.85","4907","2188","17712","41606","56185","113788","30673.59","31918.59","0","301825","29555","30703"
"1989","66 and older","4960.12","365.94","1029","0","88","3335","15691","56395","3902.89","6017.35","0","300001","559","864"
"1990","16-34 y.","33916.14","30090.75","3658","10393","19557","42738","56965","116613","33094.71","34737.57","0","473661","30453","31596"
"1990","35-65 y.","32878.3","30549","4798","3020","18713","43445","59182","112675","32210.99","33545.61","0","308947","31112","32263"
"1990","66 and older","4958.84","292.86","1061","0","95","3186","15189","56809","3911.76","6005.92","0","242757","474","982"
"1991","16-34 y.","34707.35","30600.32","3623","10946","19893","44821","59398","120264","33970.08","35444.62","0","344950","31357","32912"
"1991","35-65 y.","34817.86","32419.41","4767","3779","20367","46144","62797","118712","34156.69","35479.03","0","344950","33234","34316"
"1991","66 and older","4945.75","512.83","1076","0","101","3850","16034","51953","4136.27","5755.23","0","108659","728","1186"
"1992","16-34 y.","32902.56","28967.35","5000","9804","18938","43131","58984","104181","32342.56","33462.56","0","221160","28482","29753"
"1992","35-65 y.","33797.22","30299.65","6911","4430","17650","46058","63584","108313","33225.22","34369.22","0","518807","29563","30642"
"1992","66 and older","4662.86","371","1480","0","92","3770","15089","55402","3997.23","5328.49","0","117149","467","831"
"1993","16-34 y.","34286.44","30615.53","4920","9348","19801","45537","61041","101236","33675.18","34897.7","0","269239","30480","31587"
"1993","35-65 y.","36264.63","32523.26","6758","4944","18465","48998","67982","121125","35650.7","36878.56","0","425113","31849","33178"
"1993","66 and older","4682.97","511","1500","0","111","3518","14024","48931","4025.43","5340.51","0","117188","675","938"
"1994","16-34 y.","35609.44","32990.52","4818","8948","20731","47784","64067","100774","34974.17","36244.71","0","352605","32615","34105"
"1994","35-65 y.","37091.86","33979.6","6605","4295","18651","50376","68287","121792","36454.27","37729.45","0","352605","33950","35197"
"1994","66 and older","5076.11","570.81","1521","0","102","3940","16026","53151","4399.4","5752.82","0","93676","659","926"
"1995","16-34 y.","35102.1","31990.36","4962","7356","19432","46999","63812","109007","34442.18","35762.02","0","392067","31838","33091"
"1995","35-65 y.","37227.13","33938.6","6854","2087","18151","50868","70676","127356","36585.24","37869.02","0","404250","34067","35277"
"1995","66 and older","5114.99","661.25","1554","0","110","3946","16412","53002","4406.78","5823.2","0","122676","752","1037"
"1996","16-34 y.","37122.02","33418.27","4781","8689","20375","49514","68108","117721","36411.56","37832.48","0","447532","33353","34600"
"1996","35-65 y.","38224.76","33997.7","6765","890","17736","52741","73799","135555","37518.76","38930.76","0","554455","34269","35628"
"1996","66 and older","5294.03","660.74","1579","0","102","4154","16544","54061","4557.55","6030.51","0","135555","717","984"
"1997","16-34 y.","36779.64","33490.42","4636","7669","20359","49481","67109","111127","36068.18","37491.1","0","379427","33930","35637"
"1997","35-65 y.","38393.81","34436","6666","951","16888","54523","73756","134623","37706.9","39080.72","0","379427","34800","36046"
"1997","66 and older","5435.07","797.16","1613","0","120","4602","16203","64167","4728.65","6141.49","0","124686","785","1023"
"1998","16-34 y.","37167.9","33638.14","4885","7594","19997","49435","69280","116298","36463.81","37871.99","0","279339","34229","35750"
"1998","35-65 y.","38589.01","34980","7551","757","17282","53820","74779","130453","37912.91","39265.11","0","566257","34947","36317"
"1998","66 and older","5263.24","690","1891","0","116","4014","17154","56242","4639.05","5887.43","0","109909","642","936"
"1999","16-34 y.","38341.41","34013.05","4617","7831","20559","51424","70317","124743","37598.72","39084.1","0","428635","34345","36016"
"1999","35-65 y.","40192.76","36535.33","7316","1299","18502","55965","77329","152093","39498.14","40887.38","0","428635","36206","37638"
"1999","66 and older","5230.56","767","1835","0","108","4602","17154","57013","4626.3","5834.82","0","135008","755","962"
"2000","16-34 y.","39791.82","34962","7145","8590","21529","53093","73150","135384","39094.76","40488.88","0","668273","35995","37304"
"2000","35-65 y.","41170.68","36776","13479","1647","18657","56623","79838","156995","40600.43","41740.93","0","668273","37186","38304"
"2000","66 and older","5911.86","522.87","3640","0","100","4108","17460","65598","5312.69","6511.03","0","404836","535","704"
"2001","16-34 y.","39691.15","35210.3","6300","7710","20605","53430","72549","139861","38966.4","40415.9","0","526806","36206","37774"
"2001","35-65 y.","41870.15","37549","12318","1758","18889","57047","80455","158442","41255.81","42484.49","0","526806","38246","39511"
"2001","66 and older","6242.88","710.84","3445","0","102","5030","18243","68385","5632.8","6852.96","0","413324","724","927"
"2002","16-34 y.","39727.11","34550.78","6186","6920","20477","51396","72552","145350","38676.57","40777.65","0","1022417","38950","40727"
"2002","35-65 y.","42849.05","37033.2","13330","2160","18312","56456","80960","178608","41957.97","43740.13","0","1022417","44101","45454"
"2002","66 and older","6343.18","968.51","3641","0","134","5090","17047","67305","5365.92","7320.44","0","1022417","1200","1582"
"2003","16-34 y.","40586.51","35437","5886","6078","19716","54738","74860","150428","39492.56","41680.46","0","1147759","39281","41200"
"2003","35-65 y.","43864.92","38410.11","12707","1800","18291","59224","84582","179256","42994.53","44735.31","0","1147759","44693","46300"
"2003","66 and older","7159.03","901.75","3704","0","136","6072","18588","78412","6113.81","8204.25","0","1147759","995","1250"
"2004","16-34 y.","39762.99","35289.32","5646","5800","18000","53064","73918","147060","38772.81","40753.17","0","638306","39378","41189"
"2004","35-65 y.","44145.16","38409","12270","2222","18393","58520","82837","175044","42824.41","45465.91","0","4126742","45048","46380"
"2004","66 and older","7065.1","959.87","3817","3","144","6369","18624","79000","6206.18","7924.02","0","496479","1100","1500"
"2005","16-34 y.","39077.06","35191.71","5344","4701","16650","53224","75811","139933","38061.41","40092.71","0","365634","38332","40451"
"2005","35-65 y.","44568.27","38915.15","11649","2364","19307","59396","83988","165690","43167.7","45968.84","0","4678880","45570","47030"
"2005","66 and older","6908.35","950","3819","0","134","6478","17983","74587","5831.17","7985.53","0","1151966","1062","1477"
"2006","16-34 y.","38714.73","33763.93","5450","3720","15183","53601","75335","153158","37638.71","39790.75","0","583033","37717","39609"
"2006","35-65 y.","45464.21","39614.71","12439","1945","19326","60410","85750","183889","44473.22","46455.2","0","1564022","44868","46312"
"2006","66 and older","7185.25","828.95","4492","0","106","6100","18664","75087","6278.68","8091.82","0","1116187","1000","1340"
