"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","general elemantary","Rural Area","18113.62","16047.34","720","26","705","27968","36584","76601","16588.37","19638.87","0","266885","17819","20565"
"1985","general elemantary","Urban Area","18276.92","16751.76","2359","20","233","28277","39513","69536","17559.8","18994.04","0","258723","20380","21883"
"1985","higher education","Rural Area","27818.35","28461.16","117","256","3600","41517","57660","88015","24183.51","31453.19","0","88015","27576","32800"
"1985","higher education","Urban Area","33524.36","31146.3","641","3196","18318","46558","60802","102407","31687.89","35360.83","0","214216","31514","35184"
"1985","higher vocational","Rural Area","24670.49","24779.74","129","124","12548","33560","46490","76593","21616.44","27724.54","20","108851","23431","28619"
"1985","higher vocational","Urban Area","26119.69","25373.85","492","153","8766","39165","51309","89885","24343.74","27895.64","0","120606","26410","30684"
"1985","in school","Rural Area","33814.42","34408.15","36","419","26342","46758","56388","76548","27919.64","39709.2","247","76548","28059","40673"
"1985","in school","Urban Area","33392.23","29096.89","151","14288","21577","42361","54632","90712","30463.22","36321.24","0","95462","26587","34436"
"1985","inadequately","Rural Area","19929.15","20032.33","107","26","4550","31214","35750","54417","16888.81","22969.49","0","107714","18724","26500"
"1985","inadequately","Urban Area","20310.04","19020","742","92","10651","27963","37401","69178","19321.3","21298.78","0","106694","21270","24160"
"1985","middle vocational","Rural Area","22680.74","21232","1115","121","9669","30785","40673","83192","21346.6","24014.88","0","362049","22008","23963"
"1985","middle vocational","Urban Area","23126.49","21322.37","4083","97","6216","33175","45620","85146","22505.87","23747.11","0","358957","23100","24289"
"1985","vocational + Abi","Rural Area","17435.03","14491.27","44","36","256","31801","39574","61832","12026.23","22843.83","0","61832","12559","29911"
"1985","vocational + Abi","Urban Area","22971.97","19873.17","236","767","12396","31214","48982","76674","20947.42","24996.52","0","85146","20279","24358"
"1986","general elemantary","Rural Area","20073.75","17455.77","686","77","1457","28973","40422","84704","17948.75","22198.75","0","448962","19816","23229"
"1986","general elemantary","Urban Area","18531.7","17161.51","2238","51","765","29771","40704","73933","17817.62","19245.78","0","178185","21530","23009"
"1986","higher education","Rural Area","32308.25","33461.17","120","233","17282","44632","58897","88013","28521.14","36095.36","0","109928","32723","38240"
"1986","higher education","Urban Area","35311.47","33403.73","631","3093","18266","47461","61593","109382","33224.72","37398.22","0","348575","33464","37375"
"1986","higher vocational","Rural Area","23519.64","23668.03","121","124","11572","32923","44222","67927","20670.21","26369.07","0","75069","23454","28608"
"1986","higher vocational","Urban Area","26366.33","24110.56","462","187","9296","38313","51924","97535","24449.58","28283.08","0","160404","25309","30495"
"1986","in school","Rural Area","","","","","","","","","","","","","",""
"1986","in school","Urban Area","32393.83","30247.66","165","7262","20796","39655","54121","107525","29307.55","35480.11","0","121709","25751","32918"
"1986","inadequately","Rural Area","20422.06","19207.22","105","232","5583","28622","38240","86161","17518.07","23326.05","0","86161","21059","27460"
"1986","inadequately","Urban Area","22043.95","20157.61","685","88","12271","31327","40801","73933","20971.35","23116.55","0","100001","22451","26256"
"1986","middle vocational","Rural Area","24648.42","22680","1067","230","10464","32715","44917","86161","23026.81","26270.03","0","448962","23832","25989"
"1986","middle vocational","Urban Area","23607.13","22254.72","3948","160","7164","33703","45607","84537","23012.39","24201.87","0","348575","24313","25660"
"1986","vocational + Abi","Rural Area","17862.85","6572.73","46","150","924","33319","40776","73005","12219.07","23506.63","0","73005","6862","33319"
"1986","vocational + Abi","Urban Area","25382.68","22119.21","232","2322","13319","33703","50337","82635","23133.38","27631.98","0","97535","22219","26999"
"1987","general elemantary","Rural Area","19915.45","17228.86","657","74","1150","30308","43485","96385","18332.07","21498.83","0","208437","20015","23492"
"1987","general elemantary","Urban Area","19058.36","17498.94","2200","48","1033","30365","41597","72700","18305.18","19811.54","0","200459","22528","23803"
"1987","higher education","Rural Area","31180.35","31836","120","409","13126","47084","61056","79204","27354.4","35006.3","0","94507","30984","38832"
"1987","higher education","Urban Area","35945.91","34824.46","624","4478","19785","48575","61175","133166","33873","38018.82","0","201751","34150","38168"
