"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","general elemantary","10761.97","2546","699","0","0","19889","29750","49115","9769.23","11754.71","0","81040","8038","14444"
"1984","(Married) couple without C.","higher education","30515.8","26953.11","204","0","7158","44416","58162","222577","25657.42","35374.18","0","225173","25002","34870"
"1984","(Married) couple without C.","higher vocational","20052.99","18266.11","161","0","61","34921","47857","85171","16898.04","23207.94","0","85590","14664","24542"
"1984","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","inadequately","19105.12","19392.96","128","0","12670","26689","32672","41517","17348.63","20861.61","0","41517","19582","23973"
"1984","(Married) couple without C.","middle vocational","17049.8","16781","1417","0","0","28428","37953","60077","16134.63","17964.97","0","209118","18010","20319"
"1984","(Married) couple without C.","vocational + Abi","22423.57","19965.25","85","0","10328","33336","45321","79088","18735.39","26111.75","0","81040","18611","27152"
"1984","1-pers.-HH","general elemantary","2581.22","0","393","0","0","511","11862","21629","1905.08","3257.36","0","31853","0","0"
"1984","1-pers.-HH","higher education","16395.07","17113.06","117","0","625","26673","36133","62378","13600.5","19189.64","0","76182","9970","20810"
"1984","1-pers.-HH","higher vocational","11540.56","484.57","82","0","0","17179","26221","197844","6101.54","16979.58","0","197844","399","14521"
"1984","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","inadequately","8768.08","9656.85","70","0","0","14864","18867","24619","6987.03","10549.13","0","29041","11095","14725"
"1984","1-pers.-HH","middle vocational","7601.89","832.4","623","0","0","14930","20912","39129","6718.46","8485.32","0","118978","3068","8078"
"1984","1-pers.-HH","vocational + Abi","12583.83","10514.63","46","0","307","15748","21902","152462","5863.73","19303.93","0","152462","2556","14993"
"1984","Couple + C. GT 16 ","general elemantary","30136.37","28609.85","590","10737","19429","38449","48982","78290","28769.47","31503.27","0","155894","27123","30468"
"1984","Couple + C. GT 16 ","higher education","40743.49","39929.28","97","10668","28443","55220","66723","100315","36623.25","44863.73","0","100315","37478","46785"
"1984","Couple + C. GT 16 ","higher vocational","38664.69","39034.04","96","15369","24542","49776","58594","87124","34901.03","42428.35","435","87124","36148","45508"
"1984","Couple + C. GT 16 ","in school","37273.57","32663","79","19282","24542","42060","56232","155894","32521.98","42025.16","1391","155894","27702","36690"
"1984","Couple + C. GT 16 ","inadequately","27865.23","25485","147","10021","18054","37989","46272","60435","25516.64","30213.82","0","67951","24849","30401"
"1984","Couple + C. GT 16 ","middle vocational","33048.17","31727","936","13370","23020","42003","54294","78330","31958.9","34137.44","0","155894","30844","33150"
"1984","Couple + C. GT 16 ","vocational + Abi","31089.03","32086.25","38","716","23059","38153","48063","75825","26061.54","36116.52","0","75825","23315","36068"
"1984","Couple + C. LE 16","general elemantary","22350.45","20293.29","666","9357","15594","26730","34262","67644","21144.55","23556.35","0","220878","19634","21116"
"1984","Couple + C. LE 16","higher education","39162.17","34418.68","266","18137","26383","44585","57265","129582","35612.31","42712.03","0","291128","33490","36388"
"1984","Couple + C. LE 16","higher vocational","30770.51","28201.83","207","15748","21883","36956","44073","100622","28716.17","32824.85","0","122897","26935","31368"
"1984","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","inadequately","19696.29","18929.58","319","7552","14357","25513","30933","45644","18404.44","20988.14","0","136464","18867","20452"
"1984","Couple + C. LE 16","middle vocational","26736.9","23916","1510","14030","18407","31521","40392","82318","25805.42","27668.38","0","265258","22829","24164"
