"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","17660.12","16387","3468","0","19","27365","38112","75470","17044","18276.24","0","280464","19360","20605"
"1984","higher education","31950.67","30771.37","793","511","16566","43000","57265","104968","29963.75","33937.59","0","291128","31017","33650"
"1984","higher vocational","25615.6","24542","660","0","11964","37196","49679","85171","24078.82","27152.38","0","197844","24841","27968"
"1984","in school","31275.36","29103.5","187","11095","19429","39881","51267","98905","28528.83","34021.89","0","155894","25974","31516"
"1984","inadequately","20047.96","18793","1019","0","11964","26332","37414","66274","19017.75","21078.17","0","197150","21065","22752"
"1984","middle vocational","22335.69","21423.43","5725","0","8155","31780","42872","78290","21843.6","22827.78","0","280464","22497","23468"
"1984","vocational + Abi","22666.87","20475.42","312","0","10338","32876","42437","79088","20171.24","25162.5","0","280464","19838","23315"
"1985","general elemantary","18232.26","16639.07","3079","24","254","28126","39202","73846","17577.35","18887.17","0","266885","20013","21428"
"1985","higher education","32554.2","30757.37","758","1322","17128","45635","60436","94471","30900.32","34208.08","0","214216","31120","34188"
"1985","higher vocational","25803.64","24930.3","621","153","10030","37098","50333","89885","24262.93","27344.35","0","120606","26092","29338"
"1985","in school","33484.12","31184.61","187","14137","22133","44483","55179","90712","30882.91","36085.33","0","95462","27814","34891"
"1985","inadequately","20227.77","19222.94","849","88","9709","28693","36977","69178","19284.83","21170.71","0","107714","21270","24050"
"1985","middle vocational","23023.33","21319.47","5198","102","7414","32565","45053","85146","22458.2","23588.46","0","362049","22937","24005"
"1985","vocational + Abi","22030.4","19749.13","280","256","10635","31552","47204","76674","20135.71","23925.09","0","85146","20507","24358"
"1986","general elemantary","18949.17","17234.81","2924","51","933","29502","40656","75945","18210.11","19688.23","0","448962","21498","22855"
"1986","higher education","34791.22","33438.61","751","2309","18266","46658","61559","107525","32938.13","36644.31","0","348575","33525","36915"
"1986","higher vocational","25746.49","23953","583","158","10430","37587","50947","90499","24117.12","27375.86","0","160404","25090","29190"
"1986","in school","32859.23","30432.3","188","11075","21511","39625","54121","94621","30016.63","35701.83","0","121709","26123","32918"
"1986","inadequately","21679.27","20177.06","790","137","10226","31089","40699","84592","20674.4","22684.14","0","100001","22599","25922"
"1986","middle vocational","23846.33","22339.55","5015","179","7838","33518","45543","84717","23264.94","24427.72","0","448962","24465","25594"
"1986","vocational + Abi","23977.39","20720.81","278","725","7556","33532","49110","82635","21889.02","26065.76","0","97535","21996","26868"
"1987","general elemantary","19283.99","17465.85","2857","56","1071","30325","41893","74077","18599.64","19968.34","0","208437","22350","23498"
"1987","higher education","35122.22","34100","744","3275","18337","48522","61056","125181","33278.35","36966.09","0","201751","34100","37870"
"1987","higher vocational","27696.66","26178.89","569","227","11787","39916","53082","89826","26052.93","29340.39","0","125427","27662","31865"
"1987","in school","33582.51","32486.34","191","4295","21611","43204","59463","116581","30579.97","36585.05","0","125181","28916","35804"
"1987","inadequately","22146.8","21658.47","762","1099","11300","30933","41235","62146","21076.1","23217.5","0","112932","24024","26485"
"1987","middle vocational","24531.62","23263.27","4988","162","8838","34975","47404","94232","23990.91","25072.33","0","201751","25554","26592"
"1987","vocational + Abi","25776.51","21796.71","278","787","12501","36490","51221","106182","23499.56","28053.46","0","107855","22648","27818"
"1988","general elemantary","19493.86","17767","2740","59","984","30836","43715","73356","18809.21","20178.51","0","151353","22855","23935"
"1988","higher education","37734.71","35598.25","702","3427","20247","49672","67181","141230","35720.05","39749.37","0","199278","35554","39064"
"1988","higher vocational","28930.62","27967.88","541","251","13370","41417","53021","97452","27137.44","30723.8","0","163648","28323","31947"
"1988","in school","33274.6","32346.48","163","7732","21603","42464","53901","98424","30006.28","36542.92","0","143111","28757","35107"
"1988","inadequately","21992.19","21197.78","702","236","10469","30886","41109","70552","20749.71","23234.67","0","128079","23821","26025"
"1988","middle vocational","25354.55","23864","4757","200","9203","36344","48863","85840","24784.76","25924.34","0","311142","26076","27109"
"1988","vocational + Abi","28686.53","24307.36","271","912","12952","37902","54387","103881","25972.56","31400.5","0","189599","24583","30723"
"1989","general elemantary","19835.31","17714","2589","53","967","31724","45746","72018","19096.21","20574.41","0","235174","23511","24989"
"1989","higher education","41369.44","36818.78","699","3106","20963","53884","70279","200220","38800.47","43938.41","0","301825","36881","40634"
"1989","higher vocational","30115.69","28640.4","516","440","13136","43677","56508","107250","28212.52","32018.86","0","165376","29324","34193"
"1989","in school","36796.34","33504.27","175","8049","23826","45171","61689","128851","33086.17","40506.51","0","161747","29650","35250"
"1989","inadequately","23833.42","22134.78","660","88","12413","34239","47889","66407","22548.46","25118.38","0","97737","25483","28991"
"1989","middle vocational","26950.75","25332","4638","209","10223","37720","51855","92880","26306.68","27594.82","0","301825","27610","28798"
"1989","vocational + Abi","29631.29","24898.25","290","2838","10823","39970","59459","126198","27065.74","32196.84","0","146971","25508","32203"
"1990","general elemantary","20358.23","18372.16","2488","77","1037","32917","46306","78938","19596.46","21120","0","129106","23966","26059"
"1990","higher education","42304.99","37647.12","701","3068","24671","54594","70860","211096","39630.82","44979.16","0","375273","37707","41568"
"1990","higher vocational","32620.55","30502","514","307","13646","46330","58344","129106","29796.63","35444.47","0","473661","30906","35249"
"1990","in school","42895.6","37707.99","162","6044","27364","50170","68370","169991","38104.82","47686.38","0","186025","34286","40868"
"1990","inadequately","24319.84","23009.04","639","216","12220","34138","46223","77205","22953.12","25686.56","0","106472","26802","29917"
"1990","middle vocational","28601.06","26614.65","4561","210","12394","39906","53924","101764","27875.9","29326.22","0","473661","29006","30094"
"1990","vocational + Abi","30365.35","28224.21","295","1392","13958","41721","59182","147705","27740.38","32990.32","0","154089","28612","32620"
"1991","general elemantary","21321.45","18675","2421","76","1227","34630","48652","80558","20492.38","22150.52","0","167226","24836","26987"
"1991","higher education","41634.9","38490.34","721","3755","22175","55092","73370","157580","39247.01","44022.79","0","344950","38481","42795"
"1991","higher vocational","33633.42","32389.73","520","516","16154","47762","61977","109388","31300.52","35966.32","0","344950","32957","37562"
"1991","in school","47322.55","39728.87","150","16400","28847","56224","75982","188273","42299.64","52345.46","0","229956","36557","46144"
"1991","inadequately","26863.87","25096.81","626","102","15764","38149","51743","71402","25464.88","28262.86","0","108659","27646","31685"
"1991","middle vocational","29528.06","27275.64","4555","253","12320","41379","57394","107818","28855.57","30200.55","0","278848","29854","31286"
"1991","vocational + Abi","31236.14","26537.27","307","2789","13721","43634","61171","137130","28565.84","33906.44","0","159228","27680","33899"
"1992","general elemantary","21282.01","18350.1","2809","66","892","34398","48979","92051","20484.71","22079.31","0","154425","23702","25513"
"1992","higher education","37999.77","34098.9","1660","5369","17586","51180","73329","129795","36749.14","39250.4","0","331317","30499","32777"
"1992","higher vocational","31559.65","28529.59","770","344","12271","45403","63876","97850","29817.84","33301.46","0","331317","28492","32154"
"1992","in school","46657.76","39449.85","187","15577","27027","61866","80264","151259","42646.5","50669.02","28","221160","32756","39635"
"1992","inadequately","27197.01","25655.04","633","155","13691","38935","50756","88373","25670.46","28723.56","0","117149","29339","33490"
"1992","middle vocational","27743.37","24847.03","6751","241","9559","39550","57349","99348","27189.72","28297.02","0","518807","25565","26562"
"1992","vocational + Abi","31277.39","28388.62","387","2868","14977","44784","61044","94837","29147.38","33407.4","0","136004","27571","33825"
"1993","general elemantary","21485.58","18171.8","2707","67","891","34617","51180","91744","20635.61","22335.55","0","163896","24072","25557"
"1993","higher education","41444.55","37128.24","1640","5939","19650","56242","76128","164905","39989.51","42899.59","0","425113","34989","37701"
"1993","higher vocational","34521.51","31190","747","699","14940","50047","68390","98660","32537.4","36505.62","0","425113","31189","35297"
"1993","in school","47844.27","40519.71","186","15519","25946","56292","85113","217736","42919.36","52769.18","108","269239","33017","40670"
"1993","inadequately","26787.98","24163.86","614","184","13866","38698","51217","88986","25153.63","28422.33","0","114606","28213","31148"
"1993","middle vocational","29301.83","26715","6696","251","8577","42850","60397","98961","28737.05","29866.61","0","269239","27610","28884"
"1993","vocational + Abi","33130.43","30693.27","387","4103","16254","46042","64155","98810","30701.17","35559.69","0","194014","30292","36501"
"1994","general elemantary","21178.34","16286","2516","50","633","34747","51515","93273","20272.59","22084.09","0","179972","23282","25411"
"1994","higher education","44055.29","40319.95","1656","5083","20968","59921","78527","166470","42547.2","45563.38","0","352605","39040","41318"
"1994","higher vocational","34153.69","31611.74","758","477","12397","49878","65834","101927","32280.74","36026.64","0","335606","32001","37303"
"1994","in school","48375.89","43122.12","240","12066","30624","57773","78342","179972","44181.65","52570.13","0","352605","38245","44196"
"1994","inadequately","26197.46","24017.53","559","0","7583","39511","52636","86350","24448.79","27946.13","0","99420","28869","33256"
"1994","middle vocational","29949.82","27871.92","6596","230","8663","44009","61253","103143","29369.32","30530.32","0","352605","29315","30721"
"1994","vocational + Abi","32660.97","31657.45","393","2391","15082","46180","64397","99906","30283.6","35038.34","0","145663","32380","37733"
"1995","general elemantary","20041.6","14114","2516","37","537","33395","49974","89153","19158.82","20924.38","0","143560","23341","25137"
"1995","higher education","43571.7","40125.99","1763","1849","19438","60731","79071","171402","41983.29","45160.11","0","404250","40816","42962"
"1995","higher vocational","35891.15","32658.07","765","604","14640","51385","67019","119182","33865.85","37916.45","0","404250","33592","39284"
"1995","in school","46541.28","44381.97","287","6136","26034","61187","79183","162971","43125.69","49956.87","0","239104","38602","45249"
"1995","inadequately","25339.49","24491.4","536","15","5142","37585","52149","92380","23516.66","27162.32","0","111333","26265","30333"
"1995","middle vocational","29711.64","26919","6757","205","7158","43450","61120","104858","29125.32","30297.96","0","392067","29150","30481"
"1995","vocational + Abi","31071.03","28039.86","479","1450","14760","43179","62047","104989","28955.29","33186.77","0","142603","29096","33950"
"1996","general elemantary","20747.09","12822.35","2409","27","269","34032","53678","99838","19787.7","21706.48","0","181621","22925","25404"
"1996","higher education","46047.74","42042.86","1770","1627","19715","64059","87738","170996","44471.29","47624.19","0","447532","42437","45748"
"1996","higher vocational","35815.91","34029.97","770","477","10586","52561","69360","117802","33829.67","37802.15","0","309577","35388","41108"
"1996","in school","51696.47","45303.89","294","7414","30931","65042","85693","202201","47366.92","56026.02","0","447532","40711","47224"
"1996","inadequately","25333.94","23463.71","496","4","3528","40405","54899","86174","23369.7","27298.18","0","107566","25612","29966"
"1996","middle vocational","30420.15","27324","6647","196","6706","44988","63521","111122","29761.14","31079.16","0","554455","29477","30752"
"1996","vocational + Abi","33150.49","30450.92","478","3068","15023","47048","63869","100614","31043.7","35257.28","0","127088","31909","37018"
"1997","general elemantary","20136.03","10965.46","2350","26","310","33592","53659","88601","19166.56","21105.5","0","207584","22462","24947"
"1997","higher education","47250.09","43075.51","1775","1746","20300","65721","90090","172197","45622.21","48877.97","0","379427","42976","46647"
"1997","higher vocational","37195.91","34269.98","763","460","13222","51105","71220","113321","35099.57","39292.25","0","363043","35762","40851"
"1997","in school","48501.36","45172.33","316","9755","27212","65955","86785","155126","45165.51","51837.21","0","200379","40732","48378"
"1997","inadequately","26596.61","23561.8","468","0","5358","40252","54812","95264","24438.67","28754.55","0","236289","25159","29655"
"1997","middle vocational","29886.31","27047.7","6516","195","5908","45208","63593","110413","29263.2","30509.42","0","379427","29957","31234"
"1997","vocational + Abi","34916.62","32669.5","458","3426","17832","48214","66434","107006","32780.9","37052.34","0","127157","33183","39157"
"1998","general elemantary","20388.36","12553.7","2561","19","337","33955","52203","88845","19448.88","21327.84","0","191183","22088","24287"
"1998","higher education","47125.62","43029.72","1979","1718","19774","65897","88758","211986","45613.16","48638.08","0","413734","42857","46561"
"1998","higher vocational","37159.89","34979.78","828","347","13646","49666","67801","125181","34810.1","39509.68","0","566257","36455","40280"
"1998","in school","46636.27","44895.1","334","7567","25884","62999","83255","138382","43526.74","49745.8","0","209988","41297","47330"
"1998","inadequately","25275.84","22932.57","448","128","5626","39615","55731","83660","23302.38","27249.3","0","99676","22928","28142"
"1998","middle vocational","30194.53","27014.84","7058","195","5015","45191","65033","109519","29568.14","30820.92","0","566257","30141","31417"
"1998","vocational + Abi","37345.04","33025.98","512","1887","19675","50933","71683","128900","35078.63","39611.45","0","191183","34422","39827"
"1999","general elemantary","20985.54","12677.41","2461","27","511","34069","55300","91012","20019.78","21951.3","0","182415","22139","24817"
"1999","higher education","48719.06","45049.66","1971","1636","19934","69187","91269","214186","47152.76","50285.36","0","428635","44777","47780"
"1999","higher vocational","37632.66","36816.42","823","296","14145","52648","72297","129180","35591.81","39673.51","0","330654","38008","42269"
"1999","in school","50408.39","44249.44","321","16239","28484","67090","93743","165776","46966","53850.78","0","203136","39382","47641"
"1999","inadequately","25359.93","23023.05","428","66","5565","40085","56366","83764","23318.61","27401.25","0","112182","21992","27416"
"1999","middle vocational","30745.4","27253.16","6968","166","5456","45530","65727","115233","30102.38","31388.42","0","428635","30273","31628"
"1999","vocational + Abi","39779.42","36798.54","510","3068","19652","55121","72235","122543","37446.1","42112.74","0","164380","37575","42458"
"2000","general elemantary","22280.8","14786.19","3579","26","508","36000","55622","114621","21384.85","23176.75","0","296728","20106","22688"
"2000","higher education","50394.62","45680.14","3840","1534","20664","70593","96217","191971","49072.86","51716.38","0","668273","46651","49959"
"2000","higher vocational","37001.1","35459.25","1894","253","10964","53154","74933","128391","35689.07","38313.13","0","247701","36838","39694"
"2000","in school","50190.16","47505.67","498","9440","29067","63370","93209","163252","47308.89","53071.43","0","240585","44158","49212"
"2000","inadequately","20964.11","17091.11","406","0","246","36776","50621","83918","18689.21","23239.01","0","128733","15339","22214"
"2000","middle vocational","31187.39","27901.39","12878","166","4602","47018","66102","122571","30655.09","31719.69","0","668273","30090","31285"
