"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(Married) couple without C.","31256.22","29322.6","1161","16361","21116","37761","47299","81040","30334.36","32178.08","1227","225173","28172","29859"
"1984","Full Time","1-pers.-HH","19474.01","16687.57","542","9735","13156","22605","29696","61355","18361.12","20586.9","1841","197844","16259","17179"
"1984","Full Time","Couple + C. GT 16 ","37227.9","35781.77","958","18770","25421","45345","56342","87124","36197.1","38258.7","1882","155894","34305","36721"
"1984","Full Time","Couple + C. LE 16","29922.16","26383","1661","16106","20131","34200","43715","98897","29058.76","30785.56","3338","291128","25643","26689"
"1984","Full Time","Couple + C. LE and GT 16","35698.23","32290","805","20593","24951","42079","55455","98905","34537.59","36858.87","4448","197150","30598","32349"
"1984","Full Time","Single parent","22979.78","19719.17","247","9152","14834","25922","38347","95612","21098.83","24860.73","1534","95612","18458","21679"
"1984","Not Working","(Married) couple without C.","5351.57","0","1211","0","0","6545","19940","44416","4668.06","6035.08","0","222577","0","102"
"1984","Not Working","1-pers.-HH","435.21","0","657","0","0","0","460","6136","216.77","653.65","0","62378","0","0"
"1984","Not Working","Couple + C. GT 16 ","27971.05","25224.8","692","3567","15799","38194","52581","78687","26593.73","29348.37","0","155894","23928","27123"
"1984","Not Working","Couple + C. LE 16","21351.09","19480.9","891","8","14649","26383","34768","68321","20248.12","22454.06","0","265258","18176","19173"
"1984","Not Working","Couple + C. LE and GT 16","31121.44","28072.62","605","16260","21474","37369","50234","98905","29777.55","32465.33","0","197150","23863","25625"
"1984","Not Working","Single parent","10830.59","5944.49","229","0","0","17051","25596","78564","9107.14","12554.04","0","78564","4908","10514"
"1984","Part Time","(Married) couple without C.","22571.74","19582.88","333","3937","9390","29323","41824","85590","20232.08","24911.4","665","225173","19404","22190"
"1984","Part Time","1-pers.-HH","8763.25","6139.47","136","1033","2393","10993","17895","33387","6769.49","10757.01","307","118978","5522","8564"
"1984","Part Time","Couple + C. GT 16 ","32287.66","31430.8","343","14367","22679","39983","52732","78330","30640.86","33934.46","358","100315","28591","33150"
"1984","Part Time","Couple + C. LE 16","29336.85","26115.55","530","13273","19823","34242","43675","122897","27443.71","31229.99","982","291128","23356","26209"
"1984","Part Time","Couple + C. LE and GT 16","32722.05","29996.59","310","15293","23119","39116","50622","93311","31028.77","34415.33","844","98905","27522","30744"
"1984","Part Time","Single parent","14136.28","12849.32","103","2470","6493","18775","25596","95612","11613.32","16659.24","286","95612","10977","15765"
"1985","Full Time","(Married) couple without C.","32069.42","29807","1037","16576","21999","39283","51129","84577","31223.44","32915.4","3066","111838","28581","30462"
"1985","Full Time","1-pers.-HH","21510.04","17597.31","465","9720","13575","22927","29442","76593","19176.69","23843.39","2475","362049","16464","17946"
"1985","Full Time","Couple + C. GT 16 ","39643.13","36039.9","939","20065","27968","48067","60803","105196","38327.69","40958.57","1365","266885","35552","37784"
"1985","Full Time","Couple + C. LE 16","30290.6","26980.54","1367","16462","20241","34533","43461","110641","29364.92","31216.28","3681","271883","25559","27233"
"1985","Full Time","Couple + C. LE and GT 16","38619.06","33846.71","694","20135","26999","45620","58521","97769","37184.72","40053.4","4053","258723","31780","33658"
"1985","Full Time","Single parent","23022.92","21642.67","235","9732","15547","27887","36851","72860","21341.07","24704.77","2383","72860","20861","23773"
"1985","Not Working","(Married) couple without C.","5927.14","256","1091","0","77","7672","20375","50846","5232.24","6622.04","0","94005","307","701"
"1985","Not Working","1-pers.-HH","915.3","77","573","0","0","222","1194","20489","529.27","1301.33","0","64165","61","97"
"1985","Not Working","Couple + C. GT 16 ","29366.29","27521","693","6682","17314","39202","54171","85585","28009.6","30722.98","0","106694","26417","28619"
"1985","Not Working","Couple + C. LE 16","22699.62","20105","776","3017","15646","28172","36430","85146","21510.19","23889.05","0","271883","18432","19710"
"1985","Not Working","Couple + C. LE and GT 16","31268.22","28245.09","533","15492","20572","38889","51265","82949","30001.4","32535.04","0","95462","24705","27501"
"1985","Not Working","Single parent","10351.34","4369.18","213","0","102","17507","26843","52854","8713.16","11989.52","0","72860","3071","10993"
"1985","Part Time","(Married) couple without C.","23642.39","21707.74","307","5819","13346","28922","44328","83484","21929.88","25354.9","894","89885","20012","23953"
"1985","Part Time","1-pers.-HH","10016.43","7149.95","143","1227","3170","13989","21474","38746","8637.88","11394.98","178","44179","6153","10535"
"1985","Part Time","Couple + C. GT 16 ","34425.9","32554.19","397","15884","22448","44741","56729","89587","32784.7","36067.1","1202","94191","31552","35777"
"1985","Part Time","Couple + C. LE 16","29444.35","25951.02","539","10891","17322","35089","47909","120606","27780.05","31108.65","199","214216","23673","26513"
"1985","Part Time","Couple + C. LE and GT 16","35178.15","30934","266","19644","24739","40255","54024","95462","32811.7","37544.6","3598","258723","27684","30934"
"1985","Part Time","Single parent","15225.47","13619.86","98","2444","7300","20983","27887","72860","12934.56","17516.38","381","72860","11129","16638"
"1986","Full Time","(Married) couple without C.","34347.64","31424.13","1048","17971","23477","40924","51749","76847","33178.1","35517.18","4808","348575","30443","31780"
"1986","Full Time","1-pers.-HH","19763.36","18392.52","449","10053","14299","23085","30038","61768","18886.79","20639.93","2113","73012","17427","18987"
"1986","Full Time","Couple + C. GT 16 ","41768.74","37692.89","981","20309","28867","49062","64286","115608","39991.78","43545.7","3197","448962","37692","39672"
"1986","Full Time","Couple + C. LE 16","30266.64","27958.33","1267","16861","20802","35891","44917","85328","29512.33","31020.95","5135","160404","26647","28565"
"1986","Full Time","Couple + C. LE and GT 16","39641.4","35586","638","21541","26327","45091","59535","97535","38237.45","41045.35","7735","217978","32779","35419"
"1986","Full Time","Single parent","24215.91","22001.77","216","9427","14377","30482","37711","90499","22176.72","26255.1","2911","90499","20145","24249"
"1986","Not Working","(Married) couple without C.","6454.54","839","1008","33","128","8130","21168","52115","5696.29","7212.79","0","94794","955","1995"
"1986","Not Working","1-pers.-HH","1428.4","149.03","540","0","33","614","3835","21293","944.68","1912.12","0","83234","128","180"
"1986","Not Working","Couple + C. GT 16 ","29300.93","25502","694","6091","16003","37692","52371","94621","27390.08","31211.78","0","448962","25458","30299"
"1986","Not Working","Couple + C. LE 16","23556.69","21607.5","676","5941","16319","30069","39676","73728","22518.45","24594.93","0","122016","19787","21053"
"1986","Not Working","Couple + C. LE and GT 16","32605.14","30248.09","499","15612","22113","40152","53524","107525","31036.22","34174.06","0","217978","25568","28526"
"1986","Not Working","Single parent","11431.51","6350.9","197","0","166","18125","28387","82430","9450.78","13412.24","0","82823","4976","9965"
"1986","Part Time","(Married) couple without C.","23985.43","22503.72","332","5624","13214","31426","42386","71580","22336.15","25634.71","449","103962","21412","24455"
"1986","Part Time","1-pers.-HH","9281.93","7111.87","133","1968","4295","13038","20298","28855","8108.99","10454.87","393","29243","6076","9218"
"1986","Part Time","Couple + C. GT 16 ","36879.35","33337.1","432","10839","24469","47588","65297","100001","35036.95","38721.75","1019","109382","32923","37047"
"1986","Part Time","Couple + C. LE 16","29292.93","26498.56","468","12468","20132","34118","43638","105670","27787.47","30798.39","358","160404","24757","27042"
"1986","Part Time","Couple + C. LE and GT 16","36623.52","32140.14","266","19819","25202","41566","58897","97535","34337.56","38909.48","4295","217978","28439","32137"
"1986","Part Time","Single parent","16618.71","13603.67","98","3394","7086","25758","32454","49170","14325.7","18911.72","453","51180","11568","19299"
"1987","Full Time","(Married) couple without C.","35319.63","32058","1060","18595","24654","41644","53577","93343","34221.76","36417.5","3620","208437","30984","33183"
"1987","Full Time","1-pers.-HH","20947.69","18594.3","462","10277","14479","24662","33717","61408","19852.98","22042.4","1379","153173","17901","19779"
"1987","Full Time","Couple + C. GT 16 ","42874.8","40369.33","1051","22476","30609","52728","62701","106182","41817.59","43932.01","4168","136062","40339","41811"
"1987","Full Time","Couple + C. LE 16","31414.75","28019","1236","17928","21659","36537","47092","89826","30587.71","32241.79","4427","188232","27252","28770"
"1987","Full Time","Couple + C. LE and GT 16","39379.69","35736","585","22410","27850","45788","60745","107855","38005.11","40754.27","3272","200459","34212","36320"
"1987","Full Time","Single parent","27481.36","22027.62","210","12261","15574","34090","45173","88267","24878.07","30084.65","2383","183042","20247","24799"
"1987","Not Working","(Married) couple without C.","6839.59","920","990","10","130","9934","21543","56574","6057.11","7622.07","0","104860","1017","2163"
"1987","Not Working","1-pers.-HH","1289.61","154.57","535","0","25","943","3730","14740","965.3","1613.92","0","56927","135","191"
"1987","Not Working","Couple + C. GT 16 ","30285.94","28460.22","707","5675","16157","40443","53082","106182","28788.22","31783.66","0","136062","27469","30320"
"1987","Not Working","Couple + C. LE 16","24370.37","22234.32","637","9203","17128","30550","39591","73260","23211.19","25529.55","0","188232","20452","21971"
"1987","Not Working","Couple + C. LE and GT 16","32124.06","29947.2","426","9278","21870","40556","54361","79649","30429.14","33818.98","0","200459","26617","29944"
"1987","Not Working","Single parent","14013.19","8808.86","187","0","869","20268","34928","79336","11222","16804.38","0","183042","6670","12526"
"1987","Part Time","(Married) couple without C.","25881.03","23579.28","307","7372","15441","32103","42568","93069","23814.97","27947.09","986","208437","21809","25099"
"1987","Part Time","1-pers.-HH","9917.58","8488.56","123","1943","4478","13600","19785","37034","8540.4","11294.76","153","41048","6559","9510"
"1987","Part Time","Couple + C. GT 16 ","37099.24","35754.22","401","18054","25100","47547","59451","101031","35376.77","38821.71","690","133166","33391","37745"
"1987","Part Time","Couple + C. LE 16","29495.25","27158.03","495","13892","20285","35156","46491","92113","28159.82","30830.68","482","134719","26016","27906"
"1987","Part Time","Couple + C. LE and GT 16","36864.56","33648.13","251","18100","25013","42067","58955","107855","34476.04","39253.08","188","200459","30196","34699"
"1987","Part Time","Single parent","14497.26","10680.7","126","2865","4915","19820","32704","70504","12116.03","16878.49","447","79336","8689","14249"
"1988","Full Time","(Married) couple without C.","36210.51","33279.63","1004","18587","24646","44583","54624","93291","35119.29","37301.73","4982","199278","31907","33960"
"1988","Full Time","1-pers.-HH","21770.06","19643.38","424","11818","15542","25506","33928","52993","20606.59","22933.53","614","163648","18789","20198"
"1988","Full Time","Couple + C. GT 16 ","45348.31","42428.15","1063","23624","32097","53901","70552","120537","44189.25","46507.37","3442","151353","41109","43453"
"1988","Full Time","Couple + C. LE 16","32768.03","29032.48","1159","18040","22466","38492","49672","103881","31858.55","33677.51","3649","197348","27661","29258"
"1988","Full Time","Couple + C. LE and GT 16","39529.64","36660.15","485","22175","27435","46269","58973","161927","37938.24","41121.04","3981","161927","32869","37104"
"1988","Full Time","Single parent","29432.88","25746.23","206","12480","17604","37563","46781","85840","27036.54","31829.22","2086","87731","23072","28989"
"1988","Not Working","(Married) couple without C.","7167.32","1150","948","21","154","8989","23008","58693","6257.7","8076.94","0","199278","1363","2444"
"1988","Not Working","1-pers.-HH","1426.53","179.7","530","0","36","933","4319","16375","1013.77","1839.29","0","72816","162","215"
"1988","Not Working","Couple + C. GT 16 ","31487.89","29042.96","721","4030","18764","42519","53286","120537","29958.54","33017.24","0","147855","28794","32981"
"1988","Not Working","Couple + C. LE 16","26202.98","23486.82","573","10226","17854","31176","44055","77979","24893.38","27512.58","0","197348","20955","22723"
"1988","Not Working","Couple + C. LE and GT 16","31917","30717.84","367","10033","21131","40346","53649","97093","30304.5","33529.5","0","98424","25741","29075"
"1988","Not Working","Single parent","12895.67","7898.83","173","113","2318","19440","28989","85498","10661.29","15130.05","0","85840","7461","13191"
"1988","Part Time","(Married) couple without C.","28504.79","26476.01","338","6176","17200","34375","47583","82389","26090.55","30919.03","562","311142","24540","27109"
"1988","Part Time","1-pers.-HH","11249.45","9238.11","119","2395","5889","14334","20925","42897","9786.5","12712.4","468","42897","7925","11229"
"1988","Part Time","Couple + C. GT 16 ","39420.11","36343.24","425","20014","26385","47307","63005","128079","37495.68","41344.54","912","151353","34370","37246"
"1988","Part Time","Couple + C. LE 16","30163.13","27788.09","499","16412","22047","36557","46866","80564","28943.88","31382.38","987","111541","25899","28397"
"1988","Part Time","Couple + C. LE and GT 16","34197.07","31596.23","239","16106","23821","42345","53649","76597","32316.4","36077.74","3981","97093","29805","32608"
"1988","Part Time","Single parent","17183.7","12667.37","132","3630","7008","23717","33800","68828","14616","19751.4","409","87731","11078","17844"
"1989","Full Time","(Married) couple without C.","39570.94","35645.91","1054","20715","27204","45295","59263","144635","38274.7","40867.18","4663","300001","33958","35848"
"1989","Full Time","1-pers.-HH","23136.75","19653.86","439","12280","15952","26145","35490","74547","21528.41","24745.09","2700","279038","18976","20605"
"1989","Full Time","Couple + C. GT 16 ","46650.64","43924.05","1037","24729","33123","55179","71615","126613","45480.49","47820.79","2438","161747","42196","44906"
"1989","Full Time","Couple + C. LE 16","35211.55","30196.31","1099","18950","23782","40070","52543","124658","34001.31","36421.79","4806","301825","28939","30699"
"1989","Full Time","Couple + C. LE and GT 16","40209.3","36878","468","22240","27953","44985","60170","144775","38500.51","41918.09","3025","235174","34181","37409"
"1989","Full Time","Single parent","30088.96","24044.01","201","11205","16114","37159","55007","90601","27224.63","32953.29","3405","130891","22211","26996"
"1989","Not Working","(Married) couple without C.","7584.26","1350","908","26","179","9307","23901","54376","6549.53","8618.99","0","300001","1445","2373"
"1989","Not Working","1-pers.-HH","1407.35","173.3","520","0","22","1023","4654","15548","1073.15","1741.55","0","37150","154","219"
"1989","Not Working","Couple + C. GT 16 ","33744.48","30754","701","5056","18278","44789","59109","126613","32011.58","35477.38","0","161747","29340","32832"
