"year","bula_h","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","(Married) couple without C.","17962.12","16632.07","407","0","73","28888","43052","58441","15883.5","20040.74","0","222577","18253","21474"
"1984","Baden-Württemberg","1-pers.-HH","7567.65","176.99","221","0","0","13626","22605","44891","5869.44","9265.86","0","118978","2352","12424"
"1984","Baden-Württemberg","Couple + C. GT 16 ","35393.27","34154","395","11442","23870","45345","60373","87124","33583.53","37203.01","0","100315","32110","36787"
"1984","Baden-Württemberg","Couple + C. LE 16","29191.45","25857","652","15006","19429","32101","42718","141127","27477.76","30905.14","0","265258","24082","26365"
"1984","Baden-Württemberg","Couple + C. LE and GT 16","32890.28","30212","338","20707","23980","40568","52765","81950","31320.11","34460.45","0","81950","26612","29732"
"1984","Baden-Württemberg","Single parent","16690.66","16795.31","115","1432","5828","21986","27661","51180","14116.75","19264.57","0","62787","15339","18613"
"1984","Bavaria","(Married) couple without C.","16732.59","12424","484","0","0","28172","40136","76625","14815.14","18650.04","0","209118","14776","20657"
"1984","Bavaria","1-pers.-HH","7766.08","281","204","0","0","14521","23192","61355","6121.27","9410.89","0","71581","767","9459"
"1984","Bavaria","Couple + C. GT 16 ","31399.66","31118","328","14367","22679","39012","49825","80031","29930.24","32869.08","0","80031","29144","31517"
"1984","Bavaria","Couple + C. LE 16","26671.91","23744.94","540","13821","18137","33298","39237","68321","25329.26","28014.56","0","220878","22088","24531"
"1984","Bavaria","Couple + C. LE and GT 16","32136.42","28550.85","327","18288","23049","40111","50848","82829","30739.65","33533.19","6207","82829","28193","31334"
"1984","Bavaria","Single parent","18810.07","15932.65","95","4908","10348","22313","31956","95612","15299.76","22320.38","0","95612","15646","18775"
"1984","Berlin","(Married) couple without C.","20644.45","21429","104","0","4857","31853","42233","54146","17723.36","23565.54","0","54146","18407","28581"
"1984","Berlin","1-pers.-HH","6911.5","29.34","73","0","0","14009","22701","36915","4523.24","9299.76","0","36915","0","11862"
"1984","Berlin","Couple + C. GT 16 ","27235.87","24159","40","7363","14157","29606","56249","56249","22263.38","32208.36","7363","56249","18585","29606"
