"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","Rural Area","31784.52","27588.24","979","14367","20065","35995","51648","132454","30295.78","33273.26","3584","362049","27334","28788"
"1985","Full Time","Urban Area","31895.93","28429.85","4007","14869","19761","38886","53040","92333","31331.86","32460","1365","358957","28404","29551"
"1985","Not Working","Rural Area","12085.17","2385","917","0","108","21526","32453","58750","11026.13","13144.21","0","181782","12066","15288"
"1985","Not Working","Urban Area","13138.46","2790.09","3316","0","102","22323","35784","72860","12527.36","13749.56","0","271883","14793","16003"
"1985","Part Time","Rural Area","24814.26","22430.37","388","7415","13771","31419","42207","94191","23103.15","26525.37","1125","181782","21846","25508"
"1985","Part Time","Urban Area","27269.7","24687.4","1480","5481","14444","35817","50230","89885","26300.96","28238.44","178","258723","24566","26587"
"1986","Full Time","Rural Area","33448.81","28623.95","977","15555","21186","39012","53701","88013","31665.59","35232.03","3225","448962","28338","30002"
"1986","Full Time","Urban Area","32626.05","29962","3888","15339","20450","40243","53389","90375","32073.97","33178.13","2113","348575","30201","31250"
"1986","Not Working","Rural Area","13286.11","4066.2","814","37","162","22257","34266","75440","11663.59","14908.63","0","448962","12020","16861"
"1986","Not Working","Urban Area","13223.76","4021.2","3131","18","152","22386","36449","80113","12583.76","13863.76","0","178185","14911","16543"
"1986","Part Time","Rural Area","25845.93","25062.87","394","7550","13667","32905","43947","75069","24134.61","27557.25","393","217978","24261","27134"
"1986","Part Time","Urban Area","28508.49","26263.31","1439","6151","14158","37154","52449","98811","27545.01","29471.97","358","160404","26192","27921"
"1987","Full Time","Rural Area","33083.44","29725.06","978","15400","22023","40934","54110","83992","32002.82","34164.06","1379","208437","29777","32089"
"1987","Full Time","Urban Area","34159.32","30870.11","3921","15949","21525","41476","56552","101031","33593.16","34725.48","1380","201751","31010","32263"
"1987","Not Working","Rural Area","12067.68","3324.73","770","36","176","21326","33816","62180","10896.46","13238.9","0","96385","11044","15705"
"1987","Not Working","Urban Area","13641.39","4168","3029","0","153","23065","37559","74077","12952.17","14330.61","0","200459","15826","17532"
"1987","Part Time","Rural Area","26244.28","24527.65","412","7964","14249","34574","43652","85275","24512.7","27975.86","188","208437","23430","26703"
"1987","Part Time","Urban Area","28492.02","26525.53","1403","6161","14906","37222","51179","100802","27522.01","29462.03","153","200459","26607","28218"
"1988","Full Time","Rural Area","34296.05","30783.97","893","16144","21970","43540","56880","81639","33185.25","35406.85","614","147855","30702","33364"
"1988","Full Time","Urban Area","35525.29","31923","3709","16514","22303","43745","56629","102691","34916.61","36133.97","984","199278","31905","33264"
"1988","Not Working","Rural Area","12480.26","3284","704","25","177","21444","36116","60903","11203.59","13756.93","0","147855","11850","16711"
"1988","Not Working","Urban Area","13919.93","4266.08","2868","16","180","23515","38568","77979","13192.93","14646.93","0","199278","15455","17435"
"1988","Part Time","Rural Area","26701.97","25849.54","427","6771","16415","36557","45589","68828","25224.1","28179.84","409","111541","24646","28208"
"1988","Part Time","Urban Area","29749.6","26866.44","1421","7010","16743","38603","52129","97452","28712.59","30786.61","468","311142","26800","28792"
"1989","Full Time","Rural Area","37112.39","32666.23","875","16636","23983","45756","61627","90601","35704.23","38520.55","3405","301825","32211","35484"
"1989","Full Time","Urban Area","37118.15","32887.13","3681","17043","23013","45275","60617","128851","36438.85","37797.45","1687","300001","33123","34205"
"1989","Not Working","Rural Area","12666.08","2536.22","672","7","177","22778","36781","67534","11299.32","14032.84","0","126613","10041","16307"
"1989","Not Working","Urban Area","14899.13","4671.23","2767","6","190","24850","39712","96407","14067.86","15730.4","0","300001","16341","18278"
"1989","Part Time","Rural Area","29736.79","28596.82","376","8229","19146","38102","49354","90247","27983.61","31489.97","666","126613","27427","30699"
