"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","Female","30195.06","27926.15","1649","12169","18207","37894","49084","83262","29302.3","31087.82","1534","280464","28684","30371"
"1984","Full Time","Male","30841.47","27373.18","4029","15441","19889","37001","48876","93311","30259.81","31423.13","1227","291128","26418","27584"
"1984","Not Working","Female","13725.19","6372.54","3342","0","0","23110","34570","68513","13096.63","14353.75","0","265258","15786","16668"
"1984","Not Working","Male","10003.65","256","1321","0","0","16668","32663","66855","9124.84","10882.46","0","98905","2301","5522"
"1984","Part Time","Female","27250.53","25537.35","1241","5885","15927","34693","46119","93311","26123.19","28377.87","307","291128","24925","26576"
"1984","Part Time","Male","22763.31","19433.12","649","4260","10993","31087","42821","77752","21421.52","24105.1","286","225173","18717","21364"
"1985","Full Time","Female","31338.38","28191.16","1445","12528","18016","38679","53040","97769","30333.52","32343.24","2383","266885","29251","31069"
"1985","Full Time","Male","32091.04","28172","3541","15722","20258","37981","52637","92333","31452.01","32730.07","1365","362049","27616","28619"
"1985","Not Working","Female","13687.19","4897.63","2995","0","104","23407","35216","69178","13056.37","14318.01","0","271883","16105","17105"
"1985","Not Working","Male","10997.91","929.13","1238","0","92","18100","34400","76601","10027.15","11968.67","0","106694","4295","8487"
"1985","Part Time","Female","27890.12","25812.34","1192","6450","16594","35777","49905","89587","26923.14","28857.1","199","139685","25695","27436"
"1985","Part Time","Male","24472.44","19944.74","676","5481","11402","32459","46696","94191","22881.1","26063.78","178","258723","19813","22448"
"1986","Full Time","Female","32668.06","29799.84","1414","12749","19366","40668","53829","90375","31556.71","33779.41","2113","448962","31163","32491"
"1986","Full Time","Male","32874.69","29377.59","3451","16381","20983","39574","53320","88013","32215.93","33533.45","2911","448962","29073","30283"
"1986","Not Working","Female","14048.56","5409.32","2761","21","153","23344","36977","73933","13310.69","14786.43","0","448962","16818","18370"
"1986","Not Working","Male","11379.31","2520.77","1184","25","153","18528","33810","80048","10323.73","12434.89","0","178185","5660","8600"
"1986","Part Time","Female","29113.74","27547.91","1202","7133","18020","37098","50947","90600","28109.43","30118.05","393","160404","27187","28867"
"1986","Part Time","Male","25390.87","21666.15","631","5583","11504","32640","47911","100001","23880.46","26901.28","358","217978","21609","24261"
"1987","Full Time","Female","33328.68","30239.76","1427","13393","20015","41575","56869","97566","32378.39","34278.97","1379","201751","31736","33861"
