"year","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","30654.83","27559","5678","14623","19540","37303","48974","87124","30167.48","31142.18","1227","291128","27405","28172"
"1984","Not Working","12647.66","2775.43","4663","0","0","21840","34001","66892","12129.69","13165.63","0","265258","13498","14858"
"1984","Part Time","25727.56","23528.67","1890","5317","13549","34096","45643","93125","24850.18","26604.94","286","291128","23008","24542"
"1985","Full Time","31870.88","28184","4986","14793","19787","38099","52777","94471","31331.74","32410.02","1365","362049","28241","29123"
"1985","Not Working","12879.09","2728.03","4233","0","102","22133","35075","69292","12348.02","13410.16","0","271883","14418","15594"
"1985","Part Time","26701.73","24279.19","1868","5991","14258","34640","48384","89885","25855.37","27548.09","178","258723","24358","25811"
"1986","Full Time","32813.67","29525","4865","15375","20639","39881","53524","90375","32245.7","33381.64","2113","448962","29911","30938"
"1986","Not Working","13238.25","4052.79","3945","23","153","22327","35923","78032","12630.22","13846.28","0","448962","14725","16242"
"1986","Part Time","27850.58","25922","1833","6238","14086","35773","50027","92748","27008.77","28692.39","358","217978","26052","27263"
"1987","Full Time","33919.51","30564.77","4899","15775","21571","41415","55916","97477","33417.8","34421.22","1379","208437","30957","32025"
"1987","Not Working","13281.94","4013.39","3799","0","153","22727","36915","71712","12682.85","13881.03","0","200459","15339","16873"
"1987","Part Time","27928.86","25909.41","1815","6545","14781","36784","49246","97477","27081.89","28775.83","153","208437","26265","27814"
"1988","Full Time","35261.03","31706.18","4602","16374","22257","43665","56666","97452","34725.32","35796.74","614","199278","31880","33132"
"1988","Not Working","13597.86","4031.71","3572","18","179","23222","37825","74583","12961.87","14233.85","0","199278","15443","17048"
"1988","Part Time","28950.07","26719.49","1848","7010","16490","37840","50198","87731","28081.93","29818.21","409","311142","26764","28352"
"1989","Full Time","37116.94","32877","4556","17025","23212","45375","60946","122871","36505.32","37728.56","1687","301825","33286","34257"
"1989","Not Working","14396.84","4237.84","3439","6","188","24232","39180","83683","13675.88","15117.8","0","300001","15952","17631"
"1989","Part Time","31183.04","28629.47","1714","6914","16789","40750","55168","113788","30175.91","32190.17","224","297200","28560","30195"
"1990","Full Time","38780.13","34092","4439","18067","24253","47020","61304","121105","38046.02","39514.24","1928","473661","34740","35773"
"1990","Not Working","15060.12","4126.75","3345","17","179","24950","41159","89565","14312.47","15807.77","0","242757","15398","17909"
"1990","Part Time","32441.55","29527.85","1733","7314","17909","42320","57592","113578","31372.27","33510.83","291","271817","29630","31402"
"1991","Full Time","39833.77","35788.73","4436","18407","24586","49243","64055","117319","39188.76","40478.78","1784","344950","36557","37529"
"1991","Not Working","15369.42","4539.46","3269","18","200","25595","42752","82870","14609.8","16129.04","0","278848","15560","18247"
"1991","Part Time","34571.47","31524","1761","7914","19571","44149","60352","129891","33513.16","35629.78","256","255286","31793","33435"
"1992","Full Time","38221.58","33261.91","6605","16601","22933","48073","64767","107419","37686.96","38756.2","1035","518807","32436","33349"
"1992","Not Working","14498.72","3908.95","4276","17","198","23928","41492","90897","13864.21","15133.23","0","251250","10574","12631"
"1992","Part Time","32836.23","29297","2510","7516","15364","44108","61947","104156","31983.41","33689.05","143","331317","27333","29148"
"1993","Full Time","41291.75","36992.66","6269","18232","25085","51686","68460","117188","40737.6","41845.9","1853","425113","36132","37156"
"1993","Not Working","14677.31","4085.15","4445","22","224","24174","41057","90688","14007.97","15346.65","0","269239","10226","12273"
"1993","Part Time","35742.77","32314.06","2464","7363","17976","48105","66242","112976","34782.45","36703.09","409","425113","30614","32838"
"1994","Full Time","43013.24","38633","5985","19365","27182","53759","69904","118966","42430.27","43596.21","1432","352605","38419","39600"
"1994","Not Working","15212.48","4432.09","4589","20","205","25028","43611","89333","14546.64","15878.32","0","352605","11095","12977"
"1994","Part Time","37099.32","33976.55","2370","7818","17345","49945","67244","121208","36101.97","38096.67","496","352605","32074","34666"
"1995","Full Time","44159.95","39811.77","5918","19773","27503","54396","73099","127356","43557.48","44762.42","2813","404250","39216","40505"
"1995","Not Working","15164.34","3850.24","4838","2","203","24250","44278","93047","14504.61","15824.07","0","392067","10468","12910"
"1995","Part Time","36012.01","32333.74","2614","6788","16058","48288","68080","119182","35012.21","37011.81","383","404250","31464","33316"
"1996","Full Time","46016.97","41202","5753","19964","27881","58052","77651","127654","45347.63","46686.31","3111","554455","40475","41754"
"1996","Not Working","15235.17","3147.01","4671","6","185","24090","45769","98192","14526.02","15944.32","0","447532","8498","11050"
"1996","Part Time","37230.82","32134.51","2701","7506","16544","49717","70469","138409","36174.75","38286.89","56","554455","32093","34494"
"1997","Full Time","46608.02","41978","5606","20136","28553","58602","76616","131965","45947.41","47268.63","736","379427","41306","42766"
"1997","Not Working","15416.84","3322.52","4752","5","196","24604","47243","97728","14706.46","16127.22","0","379427","8290","10973"
"1997","Part Time","36455.55","32427.85","2557","6902","15425","48964","68910","129888","35474.45","37436.65","194","363043","32825","35062"
"1998","Full Time","46867.65","41907.26","6007","20861","29054","58770","78074","128900","46214.2","47521.1","992","566257","41578","42634"
"1998","Not Working","15349.05","3068","5439","0","195","24659","46354","94892","14669.31","16028.79","0","566257","6181","7967"
"1998","Part Time","38555.65","34214.9","2881","8509","17721","50505","72898","125880","37588.8","39522.5","102","413734","33840","35877"
"1999","Full Time","48312.83","43179","5851","20761","29502","61243","79762","146893","47642.6","48983.06","689","428635","42571","43795"
"1999","Not Working","15277.88","3068.92","4968","0","168","23264","45213","107361","14571.24","15984.52","0","330654","6285","7794"
"1999","Part Time","38258.43","33853","2949","6937","17004","51451","72840","134347","37240.67","39276.19","227","428635","34402","36493"
"2000","Full Time","49696.71","43698.35","10099","21260","30003","61612","83849","155447","49094.32","50299.1","245","668273","44323","45715"
"2000","Not Working","15502.3","2654","9069","0","167","23468","46789","112872","14939.29","16065.31","0","533987","4557","5541"
"2000","Part Time","38733.88","33953.48","5096","5455","15594","52858","75313","139451","37842.96","39624.8","123","668273","35058","36946"
"2001","Full Time","50812.69","44225.07","9085","21275","30615","62713","85856","161894","50150.61","51474.77","153","526806","45127","46589"
"2001","Not Working","14924.37","2556","8139","0","158","22005","45554","109754","14337.09","15511.65","0","413324","4342","5522"
"2001","Part Time","38271.96","33929.89","4839","5531","15658","52602","72646","146823","37381.49","39162.43","34","526806","35535","37296"
"2002","Full Time","51624.01","43996.31","9595","21284","30545","62072","87739","182087","50660.71","52587.31","752","1022417","51001","52533"
"2002","Not Working","15058.72","2886.37","8309","0","195","21349","44139","118061","14152.51","15964.93","0","1022417","5600","6817"
"2002","Part Time","39684.38","34002","5253","6000","15420","52519","74456","164044","38358.31","41010.45","120","1022417","40387","42400"
"2003","Full Time","53076.47","45821.25","8933","21742","31627","64441","89148","180034","52185.49","53967.45","420","549292","52261","54100"
"2003","Not Working","15879.29","2605.75","8219","0","180","22100","46458","120179","14910.56","16848.02","0","1147759","5563","6720"
"2003","Part Time","40841.06","34979","5145","5560","15200","55419","76958","165742","39495.17","42186.95","125","1147759","40679","42852"
"2004","Full Time","53528.79","45843","8479","21627","31421","65014","88650","181093","52073.38","54984.2","600","4126742","52028","53836"
"2004","Not Working","16115.68","3064","8222","0","193","22233","47578","128005","14849.55","17381.81","0","4126742","5700","6621"
"2004","Part Time","39045.42","33688.91","5032","5401","13870","53250","73729","158422","37788.9","40301.94","150","741889","39980","41998"
"2005","Full Time","53204.53","45700","8053","20549","31800","64923","90100","165690","51704.74","54704.32","330","4678880","52110","53696"
"2005","Not Working","15928.97","3038.48","7929","0","178","20823","47050","117703","14498.57","17359.37","0","4678880","5146","6100"
"2005","Part Time","38827.01","33621.7","4830","4791","14400","52813","76727","152824","37607.79","40046.23","89","826626","40194","42351"
