"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","27566.16","25881.77","1295","102","10668","39472","54897","98897","26332.46","28799.86","0","225173","25411","28479"
"1984","lower secondary degree","19379.16","18458","6127","0","511","29009","39650","76071","18902.36","19855.96","0","280464","20196","21137"
"1984","no degree/no degree yet","24547.58","22517.15","1304","2454","14112","32663","42949","78687","23625.06","25470.1","0","197150","21832","23162"
"1984","Other degree","22629.24","19856.88","1453","7567","13907","29399","37414","62944","21646.04","23612.44","0","280464","21730","23315"
"1984","secondary school degree","26221.81","25308.51","1960","0","13447","36438","48138","82829","25268.8","27174.82","0","291128","26335","27782"
"1985","college entrance qualification","28022.31","26090","1233","511","10703","40926","54908","88015","26802.78","29241.84","0","258723","27150","30014"
"1985","lower secondary degree","19864.92","18674","5491","41","926","29431","40563","75669","19343.57","20386.27","0","271883","20898","21892"
"1985","no degree/no degree yet","25866.68","24915","1102","247","14522","35185","49724","82949","24992.47","26740.89","0","107714","22817","25565"
"1985","Other degree","22144.48","20260.14","1229","5614","14112","28968","37784","63451","21425.78","22863.18","0","107714","21973","23864"
"1985","secondary school degree","27031.06","25465.99","1883","219","12364","36648","52637","92333","25936.11","28126.01","0","362049","26877","28428"
"1986","college entrance qualification","30054.77","28762.53","1258","1023","11712","42440","57794","100281","28635.18","31474.36","0","448962","29609","32325"
"1986","lower secondary degree","20234.83","19560.64","5188","94","2044","30627","41196","80113","19737.08","20732.58","0","348575","22144","23214"
"1986","no degree/no degree yet","25986.51","23361.59","1037","784","15461","35097","46425","86977","25035.17","26937.85","0","121709","23673","26785"
"1986","Other degree","23517.34","21280.28","1171","6342","15339","31725","40739","66818","22764.39","24270.29","0","100001","23059","25053"
"1986","secondary school degree","28315.09","26224","1842","332","12651","38430","52818","107525","27030.99","29599.19","0","448962","27686","29525"
"1987","college entrance qualification","31197.38","28976.21","1232","1066","12691","44244","59121","107855","29813.18","32581.58","0","201751","30146","33566"
"1987","lower secondary degree","21053.26","20170.73","5122","77","2272","31333","43127","81388","20536.1","21570.42","0","208437","22951","23990"
"1987","no degree/no degree yet","26619.91","24573.78","1008","1227","15818","37128","48215","79204","25587.5","27652.32","0","125181","25375","27814"
"1987","Other degree","24908.12","23073","1154","7478","16148","33704","41789","73340","24087.66","25728.58","0","133166","24606","26996"
"1987","secondary school degree","28431.49","27413.42","1832","384","13768","39537","53804","100802","27440.29","29422.69","0","200459","29279","30998"
"1988","college entrance qualification","32853.32","30259.08","1181","2045","14905","45199","61253","122871","31394.36","34312.28","0","197348","31292","33825"
"1988","lower secondary degree","21531.86","20671.18","4895","95","2514","32434","45228","80146","21001.97","22061.75","0","199278","23316","24255"
"1988","no degree/no degree yet","26855.38","25486.47","912","806","15134","37351","48139","81573","25692.85","28017.91","0","143111","25274","27252"
"1988","Other degree","25334.97","23156","1076","6281","16405","33651","44142","68917","24429.75","26240.19","0","141230","24892","27311"
"1988","secondary school degree","30030.67","28723.38","1767","725","14858","41895","53537","102644","28964.96","31096.38","0","311142","30441","32341"
"1989","college entrance qualification","36204.19","31821.71","1204","2838","15543","48573","66223","157312","34460.38","37948","0","301825","32670","35937"
