"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","general elemantary","19265.41","18545.31","694","0","307","28326","39114","74051","17896.75","20634.07","0","192808","20707","23322"
"1984","Baden-Württemberg","higher education","36657.45","34401.09","126","1023","24542","47616","58441","100315","30950.22","42364.68","0","222577","31905","41977"
"1984","Baden-Württemberg","higher vocational","27758.87","27839.48","117","0","12767","40776","53450","87124","24074.97","31442.77","0","87124","27610","32174"
"1984","Baden-Württemberg","in school","26584.27","23321.75","35","2147","18458","38807","45082","81950","21075.83","32092.71","0","81950","20912","30780"
"1984","Baden-Württemberg","inadequately","22107.56","18984.72","291","5829","13447","28351","39779","75007","20328.2","23886.92","0","85897","22343","25861"
"1984","Baden-Württemberg","middle vocational","26016.01","24164","943","0","13498","34262","46910","100315","24523.32","27508.7","0","265258","24164","26575"
"1984","Baden-Württemberg","vocational + Abi","22348.51","22632.15","52","479","11688","32058","40568","61125","18283.33","26413.69","0","68104","20477","29900"
"1984","Bavaria","general elemantary","19132.85","17282","590","0","1370","28331","38194","95612","17574.69","20691.01","0","220878","18785","21679"
"1984","Bavaria","higher education","27755.73","27018.93","157","281","10430","40221","56293","82829","24718.09","30793.37","0","83136","25079","33850"
"1984","Bavaria","higher vocational","24497.33","24200.85","130","0","12951","34921","48982","71581","21465.9","27528.76","0","83136","21883","28337"
"1984","Bavaria","in school","","","","","","","","","","","","","",""
"1984","Bavaria","inadequately","21278.31","19759.26","107","0","13600","32211","37989","50384","19103.56","23453.06","0","50384","19669","26638"
"1984","Bavaria","middle vocational","22487.78","22088","1040","0","10839","31956","42232","68321","21408.22","23567.34","0","209118","22139","23811"
"1984","Bavaria","vocational + Abi","24750.45","22497","55","1479","11289","34001","47791","81040","20546.39","28954.51","0","81040","20043","28337"
"1984","Berlin","general elemantary","17956","17964.88","100","0","128","28746","31598","128846","9861.38","26050.62","0","280464","17415","24291"
"1984","Berlin","higher education","24492.88","20811.49","37","1125","13091","39468","47780","54146","19220.68","29765.08","0","54146","18407","34669"
"1984","Berlin","higher vocational","","","","","","","","","","","","","",""
"1984","Berlin","in school","","","","","","","","","","","","","",""
"1984","Berlin","inadequately","23073","25359.69","39","0","12424","30933","37822","67975","18284.26","27861.74","0","67975","24135","30933"
"1984","Berlin","middle vocational","20401.52","20595","187","0","3068","31598","39456","56249","16649.62","24153.42","0","280464","21423","27431"
"1984","Berlin","vocational + Abi","","","","","","","","","","","","","",""
"1984","Brandenburg","general elemantary","","","","","","","","","","","","","",""
"1984","Brandenburg","higher education","","","","","","","","","","","","","",""
"1984","Brandenburg","higher vocational","","","","","","","","","","","","","",""
"1984","Brandenburg","in school","","","","","","","","","","","","","",""
"1984","Brandenburg","inadequately","","","","","","","","","","","","","",""
"1984","Brandenburg","middle vocational","","","","","","","","","","","","","",""
"1984","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"1984","Bremen","general elemantary","9356.63","343.59","41","0","0","16617","30889","38654","5403.51","13309.75","0","38654","0","17225"
"1984","Bremen","higher education","","","","","","","","","","","","","",""
"1984","Bremen","higher vocational","","","","","","","","","","","","","",""
"1984","Bremen","in school","","","","","","","","","","","","","",""
"1984","Bremen","inadequately","","","","","","","","","","","","","",""
"1984","Bremen","middle vocational","10090.06","79.15","74","0","0","17674","29323","100622","6357.44","13822.68","0","100622","1023","17225"
"1984","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"1984","Hamburg","general elemantary","17484.77","12611.01","67","0","0","31594","45651","75825","12689.17","22280.37","0","75825","15211","25025"
