"year","age_gr","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Full Time","29753.57","26729.25","2223","13575","18611","36359","48317","87124","28989.2","30517.94","1534","280464","26817","28082"
"1984","16-34 y.","Not Working","23130.73","20719","1487","0","11913","31314","44706","78564","22224.28","24037.18","0","265258","19327","20963"
"1984","16-34 y.","Part Time","24789.99","22722.77","898","5522","14633","31956","40852","77752","23518.67","26061.31","286","235087","21827","23322"
"1984","35-65 y.","Full Time","31324.62","28062.66","3433","15405","20170","37989","49151","93125","30691.22","31958.02","2556","291128","27518","28585"
"1984","35-65 y.","Not Working","15870.34","14725","1960","0","0","24566","36711","69024","15062.96","16677.72","0","222577","15935","17282"
"1984","35-65 y.","Part Time","27865.99","25657.34","950","6898","14374","36813","49007","95612","26634.45","29097.53","444","291128","24754","26620"
"1984","66 and older","Full Time","","","","","","","","","","","","","",""
"1984","66 and older","Not Working","2985.71","0","1216","0","0","256","11381","38500","2369.17","3602.25","0","192808","0","0"
"1984","66 and older","Part Time","7372.66","2764.66","42","839","1473","7059","22190","47433","3767.42","10977.9","368","47433","2405","7051"
"1985","16-34 y.","Full Time","29732.61","27113.86","1940","13189","17844","35986","50333","85585","28920.19","30545.03","1365","358957","27684","29063"
"1985","16-34 y.","Not Working","24049.47","21238.68","1356","232","13130","33164","47875","85585","23157.67","24941.27","0","162591","20068","21651"
"1985","16-34 y.","Part Time","25789.19","23324.62","887","5868","13337","33185","47047","89280","24563.87","27014.51","178","258723","22990","25581"
"1985","35-65 y.","Full Time","33346.56","28920.01","3028","15944","21219","39717","53932","104464","32630.88","34062.24","4053","362049","28358","29655"
"1985","35-65 y.","Not Working","15854.06","14173.66","1804","0","205","25718","35865","72860","15037.49","16670.63","0","271883","16040","17752"
"1985","35-65 y.","Part Time","28232.17","25498.18","954","7300","15646","36332","49989","92333","27050.18","29414.16","610","214216","25002","27191"
"1985","66 and older","Full Time","","","","","","","","","","","","","",""
"1985","66 and older","Not Working","3325.4","153","1073","0","34","779","12066","42392","2617.15","4033.65","0","181782","158","205"
"1985","66 and older","Part Time","","","","","","","","","","","","","",""
"1986","16-34 y.","Full Time","31057.01","28630.86","1964","13772","19081","38041","50572","86161","30140.71","31973.31","2113","448962","29282","30935"
"1986","16-34 y.","Not Working","24269.09","21498.92","1247","236","11709","33520","46425","87355","23267.33","25270.85","0","178185","20700","22816"
"1986","16-34 y.","Part Time","27692.41","25538.33","887","5784","14016","35228","50206","97535","26457.1","28927.72","358","217978","25365","27605"
"1986","35-65 y.","Full Time","34074.52","30249.64","2887","16892","21853","40852","54326","92748","33350.08","34798.96","3820","448962","29926","31254"
"1986","35-65 y.","Not Working","16638.41","12685.88","1693","44","460","26168","38255","78032","15639.97","17636.85","0","448962","17087","18918"
"1986","35-65 y.","Part Time","28799.99","26587.89","918","7823","17011","37189","50886","94621","27638.52","29961.46","895","160404","26176","27983"
"1986","66 and older","Full Time","","","","","","","","","","","","","",""
"1986","66 and older","Not Working","3912.35","206","1005","1","72","2224","13958","40695","3190.67","4634.03","0","87215","228","425"
"1986","66 and older","Part Time","","","","","","","","","","","","","",""
"1987","16-34 y.","Full Time","31980.43","28835.67","1989","14182","19574","39691","53082","97161","31206.16","32754.7","1380","201751","30235","32006"
"1987","16-34 y.","Not Working","25371.35","22902.5","1138","665","13099","35077","49006","97477","24274.49","26468.21","0","200459","22183","23838"
"1987","16-34 y.","Part Time","27423.98","25138.71","917","6442","14827","35736","48325","105469","26244.61","28603.35","153","134719","25100","26940"
"1987","35-65 y.","Full Time","35208.79","31218.08","2892","17578","22866","42718","57631","100802","34559.23","35858.35","1379","208437","31003","32557"
"1987","35-65 y.","Not Working","17665.37","15066","1620","42","754","27510","40137","75196","16759.39","18571.35","0","188232","18054","19940"
"1987","35-65 y.","Part Time","29143.39","26947.54","872","8021","16110","37498","51179","92113","27912.65","30374.13","482","208437","27146","29279"
"1987","66 and older","Full Time","","","","","","","","","","","","","",""
"1987","66 and older","Not Working","3928.61","229.86","1041","0","64","2679","13471","46874","3216.53","4640.69","0","104860","249","604"
"1987","66 and older","Part Time","","","","","","","","","","","","","",""
"1988","16-34 y.","Full Time","33074.86","29258","1932","15085","20279","41721","53410","93797","32263.67","33886.05","614","189599","30268","32210"
"1988","16-34 y.","Not Working","26049.23","23781.61","1057","1368","14084","36605","48890","97093","24917.23","27181.23","0","143111","22681","24559"
"1988","16-34 y.","Part Time","28374.92","25966.2","865","7158","16259","36622","48010","87731","27060.63","29689.21","409","311142","25511","27793"
"1988","35-65 y.","Full Time","36795.99","33105.65","2654","17829","23734","45010","58973","100923","36090.27","37501.71","4278","199278","32634","34049"
"1988","35-65 y.","Not Working","18133","15480.21","1508","42","751","28367","42491","81529","17157.9","19108.1","0","197348","18764","20784"
"1988","35-65 y.","Part Time","30165.49","27818.33","951","7884","18474","39563","51804","87463","29028.2","31302.78","562","151353","27686","29740"
"1988","66 and older","Full Time","","","","","","","","","","","","","",""
"1988","66 and older","Not Working","4066.23","249.41","1007","0","87","2988","13261","42311","3273.43","4859.03","0","199278","325","716"
"1988","66 and older","Part Time","15689.74","7163.51","32","1091","1882","16686","31817","142547","5738.55","25640.93","468","142547","3501","18718"
