"plh0107","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Full Time","no migration background","1720","0.580336920509087","0.562647932852945","0.598025908165228","2"
"Important","1990","Full Time","direct migration background","93","0.520880303815083","0.448102359599414","0.593658248030752","2"
"Important","1990","Full Time","indirect migration background","8","","","","2"
"Important","1990","Part Time","indirect migration background","7","","","","2"
"Important","1990","Not Working","direct migration background","43","0.251907237759118","0.183785794402629","0.320028681115607","2"
"Important","1990","Part Time","direct migration background","48","0.591515728513864","0.485122991181992","0.697908465845736","2"
"Important","1990","Part Time","no migration background","682","0.553018556563008","0.525119933148316","0.580917179977701","2"
"Important","1990","Not Working","no migration background","773","0.332370032316971","0.312509103792303","0.35223096084164","2"
"Important","1990","Not Working","indirect migration background","8","","","","2"
"Less important","1990","Full Time","direct migration background","19","","","","3"
"Less important","1990","Part Time","direct migration background","13","","","","3"
"Less important","1990","Full Time","no migration background","334","0.111960688218093","0.100658530268471","0.123262846167715","3"
"Less important","1990","Part Time","no migration background","255","0.205389577970071","0.182720466114317","0.228058689825824","3"
"Less important","1990","Full Time","indirect migration background","2","","","","3"
"Less important","1990","Not Working","direct migration background","27","","","","3"
"Less important","1990","Not Working","indirect migration background","5","","","","3"
"Less important","1990","Part Time","indirect migration background","6","","","","3"
"Less important","1990","Not Working","no migration background","430","0.193526312466197","0.176869733061163","0.210182891871231","3"
"Quite unimportant","1990","Full Time","direct migration background","2","","","","4"
"Quite unimportant","1990","Full Time","indirect migration background","","","","","4"
"Quite unimportant","1990","Part Time","no migration background","45","0.0443198714825916","0.0327714214454655","0.0558683215197176","4"
"Quite unimportant","1990","Part Time","direct migration background","2","","","","4"
"Quite unimportant","1990","Not Working","direct migration background","64","0.431470340010408","0.353749438654255","0.509191241366562","4"
"Quite unimportant","1990","Full Time","no migration background","23","","","","4"
"Quite unimportant","1990","Part Time","indirect migration background","","","","","4"
"Quite unimportant","1990","Not Working","indirect migration background","6","","","","4"
"Quite unimportant","1990","Not Working","no migration background","692","0.36403656975623","0.343749968832524","0.384323170679935","4"
"Very important","1990","Full Time","no migration background","913","0.29987640203213","0.283452702142021","0.31630010192224","1"
"Very important","1990","Full Time","direct migration background","67","0.350865856747935","0.2813399623847","0.420391751111171","1"
"Very important","1990","Full Time","indirect migration background","4","","","","1"
"Very important","1990","Part Time","no migration background","238","0.19727199398433","0.174942180247673","0.219601807720986","1"
"Very important","1990","Part Time","direct migration background","19","","","","1"
"Very important","1990","Part Time","indirect migration background","5","","","","1"
"Very important","1990","Not Working","no migration background","266","0.110067085460602","0.0968715178658269","0.123262653055377","1"
"Very important","1990","Not Working","direct migration background","22","","","","1"
