"plh0107","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Schleswig-Holstein","Full Time","24","","",""
"Very important","1990","Schleswig-Holstein","Part Time","17","","",""
"Very important","1990","Schleswig-Holstein","Not Working","14","","",""
"Very important","1990","Hamburg","Full Time","14","","",""
"Very important","1990","Hamburg","Part Time","3","","",""
"Very important","1990","Hamburg","Not Working","8","","",""
"Very important","1990","Lower Saxony","Full Time","114","0.296211016324493","0.249624874621924","0.342797158027062"
"Very important","1990","Lower Saxony","Part Time","37","0.235802106831261","0.169188561201079","0.302415652461444"
"Very important","1990","Lower Saxony","Not Working","34","0.106434508326739","0.0713613973204008","0.141507619333077"
"Very important","1990","Bremen","Full Time","7","","",""
"Very important","1990","Bremen","Part Time","2","","",""
"Very important","1990","Bremen","Not Working","8","","",""
"Very important","1990","North Rhine-Westphalia","Full Time","252","0.301536731071202","0.270575461192542","0.332498000949862"
"Very important","1990","North Rhine-Westphalia","Part Time","60","0.180566913645985","0.139065111436251","0.222068715855719"
"Very important","1990","North Rhine-Westphalia","Not Working","86","0.107163590435282","0.0837940520988416","0.130533128771722"
"Very important","1990","Hesse","Full Time","74","0.270355393104349","0.218425415159264","0.322285371049434"
"Very important","1990","Hesse","Part Time","26","","",""
"Very important","1990","Hesse","Not Working","20","","",""
"Very important","1990","Rhineland-Palatinate,Saarland","Full Time","77","0.321304000222217","0.261725742256759","0.380882258187674"
"Very important","1990","Rhineland-Palatinate,Saarland","Part Time","14","","",""
"Very important","1990","Rhineland-Palatinate,Saarland","Not Working","27","","",""
"Very important","1990","Baden-Württemberg","Full Time","193","0.344708384757957","0.30495215900985","0.384464610506065"
"Very important","1990","Baden-Württemberg","Part Time","51","0.226169544347599","0.172103556347898","0.2802355323473"
"Very important","1990","Baden-Württemberg","Not Working","40","0.115671009883252","0.0810587174803596","0.150283302286144"
"Very important","1990","Bavaria","Full Time","199","0.329771854814098","0.292279065975606","0.367264643652589"
"Very important","1990","Bavaria","Part Time","43","0.166963869103495","0.120641412117355","0.213286326089634"
"Very important","1990","Bavaria","Not Working","46","0.114731431785529","0.0819465586434951","0.147516304927562"
"Very important","1990","Berlin","Full Time","30","0.245807652275211","0.167454250467926","0.324161054082496"
"Very important","1990","Berlin","Part Time","9","","",""
"Very important","1990","Berlin","Not Working","8","","",""
"Very important","1990","Brandenburg","Full Time","","","",""
"Very important","1990","Brandenburg","Part Time","","","",""
"Very important","1990","Brandenburg","Not Working","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","Full Time","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","Part Time","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","Not Working","","","",""
"Very important","1990","Saxony","Full Time","","","",""
"Very important","1990","Saxony","Part Time","","","",""
"Very important","1990","Saxony","Not Working","","","",""
"Very important","1990","Saxony-Anhalt","Full Time","","","",""
"Very important","1990","Saxony-Anhalt","Part Time","","","",""
"Very important","1990","Saxony-Anhalt","Not Working","","","",""
"Very important","1990","Thuringia","Full Time","","","",""
"Very important","1990","Thuringia","Part Time","","","",""
"Very important","1990","Thuringia","Not Working","","","",""
"Important","1990","Schleswig-Holstein","Full Time","62","0.655572170332299","0.563355937388289","0.747788403276308"
"Important","1990","Schleswig-Holstein","Part Time","28","","",""
"Important","1990","Schleswig-Holstein","Not Working","26","","",""
"Important","1990","Hamburg","Full Time","33","0.625854524963658","0.497968321968924","0.753740727958391"
"Important","1990","Hamburg","Part Time","12","","",""
"Important","1990","Hamburg","Not Working","19","","",""
"Important","1990","Lower Saxony","Full Time","209","0.591235362827236","0.541076028111521","0.641394697542951"
"Important","1990","Lower Saxony","Part Time","74","0.485922499857507","0.407492250746705","0.564352748968309"
"Important","1990","Lower Saxony","Not Working","103","0.291256445866791","0.239584811287699","0.342928080445882"
"Important","1990","Bremen","Full Time","18","","",""
"Important","1990","Bremen","Part Time","5","","",""
"Important","1990","Bremen","Not Working","9","","",""
"Important","1990","North Rhine-Westphalia","Full Time","514","0.600876486331581","0.567837772708163","0.633915199954998"
"Important","1990","North Rhine-Westphalia","Part Time","203","0.614960921608609","0.562459956724238","0.667461886492979"
"Important","1990","North Rhine-Westphalia","Not Working","280","0.395763568397271","0.358818036876975","0.432709099917566"
"Important","1990","Hesse","Full Time","165","0.579788030925302","0.522076344788842","0.637499717061761"
"Important","1990","Hesse","Part Time","79","0.5569299932646","0.473135074103268","0.640724912425933"
"Important","1990","Hesse","Not Working","67","0.259871847338225","0.202694111971769","0.317049582704681"
"Important","1990","Rhineland-Palatinate,Saarland","Full Time","125","0.525788343740222","0.462081853553281","0.589494833927163"
"Important","1990","Rhineland-Palatinate,Saarland","Part Time","46","0.537961404101586","0.431974229460157","0.643948578743014"
"Important","1990","Rhineland-Palatinate,Saarland","Not Working","59","0.25836210200983","0.200121133836991","0.316603070182669"
"Important","1990","Baden-Württemberg","Full Time","292","0.544468537791605","0.502809666189602","0.586127409393608"
"Important","1990","Baden-Württemberg","Part Time","126","0.545240753878029","0.48088770955115","0.609593798204909"
"Important","1990","Baden-Württemberg","Not Working","124","0.375307696277367","0.32290688847176","0.427708504082974"
"Important","1990","Bavaria","Full Time","334","0.550107200857892","0.51043303471728","0.589781366998504"
"Important","1990","Bavaria","Part Time","141","0.569410476747157","0.507907962023945","0.630912991470369"
"Important","1990","Bavaria","Not Working","118","0.276646935509402","0.230628391560687","0.322665479458117"
"Important","1990","Berlin","Full Time","69","0.589161869499066","0.499631209843528","0.678692529154603"
"Important","1990","Berlin","Part Time","23","","",""
"Important","1990","Berlin","Not Working","19","","",""
"Important","1990","Brandenburg","Full Time","","","",""
"Important","1990","Brandenburg","Part Time","","","",""
"Important","1990","Brandenburg","Not Working","","","",""
"Important","1990","Mecklenburg-Western Pomerania","Full Time","","","",""
"Important","1990","Mecklenburg-Western Pomerania","Part Time","","","",""
"Important","1990","Mecklenburg-Western Pomerania","Not Working","","","",""
"Important","1990","Saxony","Full Time","","","",""
"Important","1990","Saxony","Part Time","","","",""
"Important","1990","Saxony","Not Working","","","",""
"Important","1990","Saxony-Anhalt","Full Time","","","",""
"Important","1990","Saxony-Anhalt","Part Time","","","",""
"Important","1990","Saxony-Anhalt","Not Working","","","",""
"Important","1990","Thuringia","Full Time","","","",""
"Important","1990","Thuringia","Part Time","","","",""
"Important","1990","Thuringia","Not Working","","","",""
"Less important","1990","Schleswig-Holstein","Full Time","15","","",""
"Less important","1990","Schleswig-Holstein","Part Time","11","","",""
"Less important","1990","Schleswig-Holstein","Not Working","16","","",""
"Less important","1990","Hamburg","Full Time","7","","",""
"Less important","1990","Hamburg","Part Time","8","","",""
"Less important","1990","Hamburg","Not Working","8","","",""
"Less important","1990","Lower Saxony","Full Time","41","0.0975379310809592","0.067266276703491","0.127809585458427"
"Less important","1990","Lower Saxony","Part Time","37","0.219212177519221","0.154291260523861","0.28413309451458"
"Less important","1990","Lower Saxony","Not Working","46","0.162033978024893","0.120127021832912","0.203940934216875"
"Less important","1990","Bremen","Full Time","3","","",""
"Less important","1990","Bremen","Part Time","","","",""
"Less important","1990","Bremen","Not Working","10","","",""
"Less important","1990","North Rhine-Westphalia","Full Time","76","0.0949082884357404","0.075135167055401","0.11468140981608"
"Less important","1990","North Rhine-Westphalia","Part Time","60","0.179737829129863","0.138310473872583","0.221165184387143"
"Less important","1990","North Rhine-Westphalia","Not Working","123","0.171197257692505","0.142738590921115","0.199655924463895"
"Less important","1990","Hesse","Full Time","40","0.143676323233848","0.102664742400532","0.184687904067164"
"Less important","1990","Hesse","Part Time","22","","",""
"Less important","1990","Hesse","Not Working","54","0.248810947173147","0.192446761244839","0.305175133101455"
"Less important","1990","Rhineland-Palatinate,Saarland","Full Time","31","0.141305400744368","0.0968636831026416","0.185747118386094"
"Less important","1990","Rhineland-Palatinate,Saarland","Part Time","22","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","Not Working","52","0.21273555287635","0.158285465398394","0.267185640354306"
"Less important","1990","Baden-Württemberg","Full Time","61","0.106500758431338","0.0806968576586147","0.132304659204062"
"Less important","1990","Baden-Württemberg","Part Time","47","0.196162230927613","0.144843480503064","0.247480981352162"
"Less important","1990","Baden-Württemberg","Not Working","57","0.16144292484963","0.12162423269968","0.20126161699958"
"Less important","1990","Bavaria","Full Time","65","0.109491664455242","0.0845893825561207","0.134393946354363"
"Less important","1990","Bavaria","Part Time","56","0.225976079369905","0.1740295133432","0.27792264539661"
"Less important","1990","Bavaria","Not Working","84","0.22677323564701","0.183696367989869","0.26985010330415"
"Less important","1990","Berlin","Full Time","16","","",""
"Less important","1990","Berlin","Part Time","11","","",""
"Less important","1990","Berlin","Not Working","12","","",""
"Less important","1990","Brandenburg","Full Time","","","",""
"Less important","1990","Brandenburg","Part Time","","","",""
"Less important","1990","Brandenburg","Not Working","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","Full Time","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","Part Time","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","Not Working","","","",""
"Less important","1990","Saxony","Full Time","","","",""
"Less important","1990","Saxony","Part Time","","","",""
"Less important","1990","Saxony","Not Working","","","",""
"Less important","1990","Saxony-Anhalt","Full Time","","","",""
"Less important","1990","Saxony-Anhalt","Part Time","","","",""
"Less important","1990","Saxony-Anhalt","Not Working","","","",""
"Less important","1990","Thuringia","Full Time","","","",""
"Less important","1990","Thuringia","Part Time","","","",""
"Less important","1990","Thuringia","Not Working","","","",""
"Quite unimportant","1990","Schleswig-Holstein","Full Time","1","","",""
"Quite unimportant","1990","Schleswig-Holstein","Part Time","1","","",""
"Quite unimportant","1990","Schleswig-Holstein","Not Working","25","","",""
"Quite unimportant","1990","Hamburg","Full Time","1","","",""
"Quite unimportant","1990","Hamburg","Part Time","1","","",""
"Quite unimportant","1990","Hamburg","Not Working","11","","",""
"Quite unimportant","1990","Lower Saxony","Full Time","5","","",""
"Quite unimportant","1990","Lower Saxony","Part Time","8","","",""
"Quite unimportant","1990","Lower Saxony","Not Working","114","0.440275067781577","0.383817880338521","0.496732255224634"
"Quite unimportant","1990","Bremen","Full Time","1","","",""
"Quite unimportant","1990","Bremen","Part Time","2","","",""
"Quite unimportant","1990","Bremen","Not Working","17","","",""
"Quite unimportant","1990","North Rhine-Westphalia","Full Time","2","","",""
"Quite unimportant","1990","North Rhine-Westphalia","Part Time","7","","",""
"Quite unimportant","1990","North Rhine-Westphalia","Not Working","184","0.325875583474943","0.290464721502684","0.361286445447203"
"Quite unimportant","1990","Hesse","Full Time","2","","",""
"Quite unimportant","1990","Hesse","Part Time","8","","",""
"Quite unimportant","1990","Hesse","Not Working","85","0.402639384655979","0.338699729286265","0.466579040025692"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Full Time","3","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Part Time","3","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Not Working","79","0.416624801711833","0.351030703639236","0.48221889978443"
"Quite unimportant","1990","Baden-Württemberg","Full Time","3","","",""
"Quite unimportant","1990","Baden-Württemberg","Part Time","6","","",""
"Quite unimportant","1990","Baden-Württemberg","Not Working","107","0.347578368989752","0.296043436025932","0.399113301953571"
"Quite unimportant","1990","Bavaria","Full Time","6","","",""
"Quite unimportant","1990","Bavaria","Part Time","9","","",""
"Quite unimportant","1990","Bavaria","Not Working","115","0.38184839705806","0.33186937381588","0.43182742030024"
"Quite unimportant","1990","Berlin","Full Time","1","","",""
"Quite unimportant","1990","Berlin","Part Time","2","","",""
"Quite unimportant","1990","Berlin","Not Working","25","","",""
"Quite unimportant","1990","Brandenburg","Full Time","","","",""
"Quite unimportant","1990","Brandenburg","Part Time","","","",""
"Quite unimportant","1990","Brandenburg","Not Working","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Full Time","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Part Time","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Not Working","","","",""
"Quite unimportant","1990","Saxony","Full Time","","","",""
"Quite unimportant","1990","Saxony","Part Time","","","",""
"Quite unimportant","1990","Saxony","Not Working","","","",""
"Quite unimportant","1990","Saxony-Anhalt","Full Time","","","",""
"Quite unimportant","1990","Saxony-Anhalt","Part Time","","","",""
"Quite unimportant","1990","Saxony-Anhalt","Not Working","","","",""
"Quite unimportant","1990","Thuringia","Full Time","","","",""
"Quite unimportant","1990","Thuringia","Part Time","","","",""
"Quite unimportant","1990","Thuringia","Not Working","","","",""
"Very important","1991","Schleswig-Holstein","Full Time","","","",""
"Very important","1991","Schleswig-Holstein","Part Time","","","",""
"Very important","1991","Schleswig-Holstein","Not Working","","","",""
"Very important","1991","Hamburg","Full Time","","","",""
"Very important","1991","Hamburg","Part Time","","","",""
"Very important","1991","Hamburg","Not Working","","","",""
"Very important","1991","Lower Saxony","Full Time","","","",""
"Very important","1991","Lower Saxony","Part Time","","","",""
"Very important","1991","Lower Saxony","Not Working","","","",""
"Very important","1991","Bremen","Full Time","","","",""
"Very important","1991","Bremen","Part Time","","","",""
"Very important","1991","Bremen","Not Working","","","",""
"Very important","1991","North Rhine-Westphalia","Full Time","","","",""
"Very important","1991","North Rhine-Westphalia","Part Time","","","",""
"Very important","1991","North Rhine-Westphalia","Not Working","","","",""
"Very important","1991","Hesse","Full Time","","","",""
