"plh0107","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Important","2016","Hamburg","(0) in school","5","","",""
"Important","2016","Hamburg","(1a) inadequately completed","1","","",""
"Important","2016","Hamburg","(1b) general elementary school","8","","",""
"Important","2016","Hamburg","(1c) basic vocational qualification","17","","",""
"Important","2016","Hamburg","(2b) intermediate general qualification","4","","",""
"Important","2016","Hamburg","(2a) intermediate vocational","28","","",""
"Important","2016","Hamburg","(2c_gen) general maturity certificate","16","","",""
"Important","2016","Hamburg","(2c_voc) vocational maturity certificate","27","","",""
"Important","2016","Hamburg","(3a) lower tertiary education","20","","",""
"Important","2016","Hamburg","(3b) higher tertiary education","69","0.697198062960913","0.612854280032664","0.781541845889162"
"Important","2016","Lower Saxony","(0) in school","16","","",""
"Important","2016","Lower Saxony","(1a) inadequately completed","29","","",""
"Important","2016","Lower Saxony","(1b) general elementary school","83","0.384306906453635","0.318673023380117","0.449940789527153"
"Important","2016","Lower Saxony","(1c) basic vocational qualification","192","0.436315831977062","0.39013469378698","0.482496970167145"
"Important","2016","Lower Saxony","(2b) intermediate general qualification","35","0.377216377552716","0.274777991569554","0.479654763535878"
"Important","2016","Lower Saxony","(2a) intermediate vocational","259","0.539972276660449","0.496843499729969","0.58310105359093"
"Important","2016","Lower Saxony","(2c_gen) general maturity certificate","77","0.618417813240923","0.535860165164237","0.700975461317609"
"Important","2016","Lower Saxony","(2c_voc) vocational maturity certificate","126","0.507909735329875","0.443717014215155","0.572102456444594"
"Important","2016","Lower Saxony","(3a) lower tertiary education","75","0.595551041233046","0.511184980774313","0.67991710169178"
"Important","2016","Lower Saxony","(3b) higher tertiary education","202","0.623276493435718","0.571845769736502","0.674707217134933"
"Important","2016","Bremen","(0) in school","1","","",""
"Important","2016","Bremen","(1a) inadequately completed","4","","",""
"Important","2016","Bremen","(1b) general elementary school","13","","",""
"Important","2016","Bremen","(1c) basic vocational qualification","9","","",""
"Important","2016","Bremen","(2b) intermediate general qualification","2","","",""
"Important","2016","Bremen","(2a) intermediate vocational","17","","",""
"Important","2016","Bremen","(2c_gen) general maturity certificate","4","","",""
"Important","2016","Bremen","(2c_voc) vocational maturity certificate","8","","",""
"Important","2016","Bremen","(3a) lower tertiary education","5","","",""
"Important","2016","Bremen","(3b) higher tertiary education","18","","",""
"Important","2016","North Rhine-Westphalia","(0) in school","44","0.403210874642164","0.303513623185756","0.502908126098573"
"Important","2016","North Rhine-Westphalia","(1a) inadequately completed","62","0.295216012278627","0.223406792009902","0.367025232547353"
"Important","2016","North Rhine-Westphalia","(1b) general elementary school","197","0.402896108076788","0.357376119047746","0.448416097105829"
"Important","2016","North Rhine-Westphalia","(1c) basic vocational qualification","478","0.480763743055507","0.44948254252644","0.512044943584575"
"Important","2016","North Rhine-Westphalia","(2b) intermediate general qualification","72","0.432128317519519","0.354393199629147","0.509863435409891"
"Important","2016","North Rhine-Westphalia","(2a) intermediate vocational","401","0.472898621252032","0.437657314639816","0.508139927864249"
"Important","2016","North Rhine-Westphalia","(2c_gen) general maturity certificate","180","0.491070174540164","0.439571679674028","0.5425686694063"
"Important","2016","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","363","0.573757783791044","0.535972066576802","0.611543501005287"
"Important","2016","North Rhine-Westphalia","(3a) lower tertiary education","157","0.545480530871316","0.48777320535947","0.603187856383161"
"Important","2016","North Rhine-Westphalia","(3b) higher tertiary education","421","0.54697418214827","0.511676490730682","0.582271873565857"
"Important","2016","Hesse","(0) in school","14","","",""
"Important","2016","Hesse","(1a) inadequately completed","11","","",""
"Important","2016","Hesse","(1b) general elementary school","52","0.427010149122416","0.339237190195682","0.514783108049149"
"Important","2016","Hesse","(1c) basic vocational qualification","109","0.420785334856545","0.358064809871737","0.483505859841354"
"Important","2016","Hesse","(2b) intermediate general qualification","18","","",""
"Important","2016","Hesse","(2a) intermediate vocational","157","0.578078439077929","0.520539199430431","0.635617678725426"
"Important","2016","Hesse","(2c_gen) general maturity certificate","64","0.646824428102082","0.560219282676797","0.733429573527368"
"Important","2016","Hesse","(2c_voc) vocational maturity certificate","88","0.548719424186033","0.474992255844626","0.62244659252744"
"Important","2016","Hesse","(3a) lower tertiary education","49","0.510073843355288","0.409016935802923","0.611130750907652"
"Important","2016","Hesse","(3b) higher tertiary education","214","0.579912890608869","0.529756337849379","0.630069443368358"
"Important","2016","Rhineland-Palatinate,Saarland","(0) in school","15","","",""
"Important","2016","Rhineland-Palatinate,Saarland","(1a) inadequately completed","13","","",""
"Important","2016","Rhineland-Palatinate,Saarland","(1b) general elementary school","108","0.492803611935043","0.422452293110823","0.563154930759264"
"Important","2016","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","185","0.516688283480062","0.465492344020375","0.567884222939749"
"Important","2016","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","19","","",""
"Important","2016","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","114","0.502875739994431","0.43725237734501","0.568499102643852"
"Important","2016","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","43","0.579612457482124","0.472114711978619","0.687110202985628"
"Important","2016","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","82","0.539922709285934","0.458518279088116","0.621327139483753"
"Important","2016","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","42","0.577675816336932","0.468061858614662","0.687289774059202"
"Important","2016","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","97","0.515286004753847","0.442072949836547","0.588499059671148"
"Important","2016","Baden-Württemberg","(0) in school","18","","",""
"Important","2016","Baden-Württemberg","(1a) inadequately completed","14","","",""
"Important","2016","Baden-Württemberg","(1b) general elementary school","80","0.351602947833909","0.287024855251513","0.416181040416305"
"Important","2016","Baden-Württemberg","(1c) basic vocational qualification","257","0.47187361837583","0.429923767523539","0.513823469228121"
"Important","2016","Baden-Württemberg","(2b) intermediate general qualification","38","0.298832150975888","0.202645872441229","0.395018429510548"
"Important","2016","Baden-Württemberg","(2a) intermediate vocational","260","0.499036399402809","0.455853313486225","0.542219485319392"
"Important","2016","Baden-Württemberg","(2c_gen) general maturity certificate","64","0.411781798336002","0.328761553605942","0.494802043066061"
"Important","2016","Baden-Württemberg","(2c_voc) vocational maturity certificate","148","0.483290917106981","0.426458355572246","0.540123478641715"
"Important","2016","Baden-Württemberg","(3a) lower tertiary education","129","0.523709515895515","0.458450876174021","0.588968155617009"
"Important","2016","Baden-Württemberg","(3b) higher tertiary education","285","0.57229938748156","0.529318955461803","0.615279819501316"
"Important","2016","Bavaria","(0) in school","23","","",""
"Important","2016","Bavaria","(1a) inadequately completed","28","","",""
"Important","2016","Bavaria","(1b) general elementary school","116","0.365896074557934","0.309274128844335","0.422518020271532"
"Important","2016","Bavaria","(1c) basic vocational qualification","545","0.531643154253271","0.500465094068394","0.562821214438147"
"Important","2016","Bavaria","(2b) intermediate general qualification","41","0.367685225262047","0.271730364805338","0.463640085718756"
"Important","2016","Bavaria","(2a) intermediate vocational","404","0.550995148116175","0.515011974410734","0.586978321821616"
"Important","2016","Bavaria","(2c_gen) general maturity certificate","83","0.527989465996144","0.449398845726596","0.606580086265691"
"Important","2016","Bavaria","(2c_voc) vocational maturity certificate","192","0.555177866049094","0.503628509440049","0.606727222658138"
"Important","2016","Bavaria","(3a) lower tertiary education","154","0.498034358424009","0.439259398541674","0.556809318306344"
"Important","2016","Bavaria","(3b) higher tertiary education","353","0.56142134588881","0.522107947654488","0.600734744123132"
"Important","2016","Berlin","(0) in school","8","","",""
"Important","2016","Berlin","(1a) inadequately completed","5","","",""
"Important","2016","Berlin","(1b) general elementary school","17","","",""
"Important","2016","Berlin","(1c) basic vocational qualification","31","0.338172845209455","0.243040556490269","0.433305133928642"
"Important","2016","Berlin","(2b) intermediate general qualification","11","","",""
"Important","2016","Berlin","(2a) intermediate vocational","78","0.43236630247306","0.357895911411476","0.506836693534644"
"Important","2016","Berlin","(2c_gen) general maturity certificate","30","0.547826951992148","0.422928456439629","0.672725447544667"
"Important","2016","Berlin","(2c_voc) vocational maturity certificate","38","0.577605265233875","0.466555891263748","0.688654639204002"
"Important","2016","Berlin","(3a) lower tertiary education","44","0.567236064671467","0.459998087525552","0.674474041817383"
"Important","2016","Berlin","(3b) higher tertiary education","158","0.651027614911231","0.594278553666103","0.707776676156358"
"Important","2016","Brandenburg","(0) in school","7","","",""
"Important","2016","Brandenburg","(1a) inadequately completed","1","","",""
"Important","2016","Brandenburg","(1b) general elementary school","20","","",""
"Important","2016","Brandenburg","(1c) basic vocational qualification","65","0.475905182065372","0.39317781110357","0.558632553027174"
"Important","2016","Brandenburg","(2b) intermediate general qualification","12","","",""
"Important","2016","Brandenburg","(2a) intermediate vocational","163","0.631380032434684","0.57372903827689","0.689031026592479"
"Important","2016","Brandenburg","(2c_gen) general maturity certificate","14","","",""
"Important","2016","Brandenburg","(2c_voc) vocational maturity certificate","38","0.454358325914818","0.349125343942809","0.559591307886828"
"Important","2016","Brandenburg","(3a) lower tertiary education","53","0.522955772938723","0.42696196398474","0.618949581892706"
"Important","2016","Brandenburg","(3b) higher tertiary education","62","0.494777706987784","0.404183281601942","0.585372132373626"
"Important","2016","Mecklenburg-Western Pomerania","(0) in school","3","","",""
"Important","2016","Mecklenburg-Western Pomerania","(1a) inadequately completed","6","","",""
"Important","2016","Mecklenburg-Western Pomerania","(1b) general elementary school","6","","",""
"Important","2016","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","36","0.386078491431819","0.274397081198247","0.497759901665391"
"Important","2016","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","6","","",""
"Important","2016","Mecklenburg-Western Pomerania","(2a) intermediate vocational","99","0.486493377105938","0.416341018656908","0.556645735554968"
"Important","2016","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","10","","",""
"Important","2016","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","20","","",""
"Important","2016","Mecklenburg-Western Pomerania","(3a) lower tertiary education","22","","",""
"Important","2016","Mecklenburg-Western Pomerania","(3b) higher tertiary education","36","0.45527406638013","0.338613373045956","0.571934759714304"
"Important","2016","Saxony","(0) in school","7","","",""
"Important","2016","Saxony","(1a) inadequately completed","1","","",""
"Important","2016","Saxony","(1b) general elementary school","16","","",""
"Important","2016","Saxony","(1c) basic vocational qualification","61","0.324320983028251","0.25612378310016","0.392518182956342"
"Important","2016","Saxony","(2b) intermediate general qualification","17","","",""
"Important","2016","Saxony","(2a) intermediate vocational","279","0.483668988628509","0.440716864550048","0.526621112706969"
"Important","2016","Saxony","(2c_gen) general maturity certificate","27","","",""
"Important","2016","Saxony","(2c_voc) vocational maturity certificate","56","0.658854007870357","0.562499652656466","0.755208363084248"
"Important","2016","Saxony","(3a) lower tertiary education","79","0.614851757328589","0.533953370691047","0.69575014396613"
"Important","2016","Saxony","(3b) higher tertiary education","115","0.483249849608052","0.417366127941198","0.549133571274907"
"Important","2016","Saxony-Anhalt","(0) in school","1","","",""
"Important","2016","Saxony-Anhalt","(1a) inadequately completed","8","","",""
"Important","2016","Saxony-Anhalt","(1b) general elementary school","21","","",""
"Important","2016","Saxony-Anhalt","(1c) basic vocational qualification","61","0.441701974083578","0.355673776789057","0.527730171378099"
"Important","2016","Saxony-Anhalt","(2b) intermediate general qualification","9","","",""
"Important","2016","Saxony-Anhalt","(2a) intermediate vocational","161","0.585843378480423","0.527731272112962","0.643955484847884"
"Important","2016","Saxony-Anhalt","(2c_gen) general maturity certificate","12","","",""
"Important","2016","Saxony-Anhalt","(2c_voc) vocational maturity certificate","27","","",""
"Important","2016","Saxony-Anhalt","(3a) lower tertiary education","43","0.53869015161108","0.425111132888754","0.652269170333405"
"Important","2016","Saxony-Anhalt","(3b) higher tertiary education","53","0.47296747331878","0.37747089994051","0.56846404669705"
"Important","2016","Thuringia","(0) in school","2","","",""
"Important","2016","Thuringia","(1a) inadequately completed","1","","",""
"Important","2016","Thuringia","(1b) general elementary school","17","","",""
"Important","2016","Thuringia","(1c) basic vocational qualification","85","0.439161412609566","0.366660600961881","0.511662224257251"
"Important","2016","Thuringia","(2b) intermediate general qualification","3","","",""
"Important","2016","Thuringia","(2a) intermediate vocational","190","0.539571449213661","0.485045758153603","0.594097140273719"
"Important","2016","Thuringia","(2c_gen) general maturity certificate","10","","",""
"Important","2016","Thuringia","(2c_voc) vocational maturity certificate","34","0.577624455994936","0.447085866835852","0.70816304515402"
"Important","2016","Thuringia","(3a) lower tertiary education","44","0.503492217409023","0.393929572295267","0.613054862522779"
"Important","2016","Thuringia","(3b) higher tertiary education","67","0.601277926283879","0.514035411472794","0.688520441094965"
"Less important","2016","Schleswig-Holstein","(0) in school","","","",""
"Less important","2016","Schleswig-Holstein","(1a) inadequately completed","7","","",""
"Less important","2016","Schleswig-Holstein","(1b) general elementary school","13","","",""
"Less important","2016","Schleswig-Holstein","(1c) basic vocational qualification","31","0.217310455849102","0.155315164142961","0.279305747555243"
"Less important","2016","Schleswig-Holstein","(2b) intermediate general qualification","4","","",""
"Less important","2016","Schleswig-Holstein","(2a) intermediate vocational","45","0.231732851256788","0.170931649830325","0.292534052683251"
"Less important","2016","Schleswig-Holstein","(2c_gen) general maturity certificate","10","","",""
"Less important","2016","Schleswig-Holstein","(2c_voc) vocational maturity certificate","33","0.380066546104032","0.279783112591674","0.48034997961639"
"Less important","2016","Schleswig-Holstein","(3a) lower tertiary education","11","","",""
"Less important","2016","Schleswig-Holstein","(3b) higher tertiary education","23","","",""
"Less important","2016","Hamburg","(0) in school","2","","",""
"Less important","2016","Hamburg","(1a) inadequately completed","1","","",""
"Less important","2016","Hamburg","(1b) general elementary school","6","","",""
"Less important","2016","Hamburg","(1c) basic vocational qualification","14","","",""
"Less important","2016","Hamburg","(2b) intermediate general qualification","3","","",""
"Less important","2016","Hamburg","(2a) intermediate vocational","17","","",""
"Less important","2016","Hamburg","(2c_gen) general maturity certificate","8","","",""
"Less important","2016","Hamburg","(2c_voc) vocational maturity certificate","17","","",""
"Less important","2016","Hamburg","(3a) lower tertiary education","4","","",""
"Less important","2016","Hamburg","(3b) higher tertiary education","25","","",""
"Less important","2016","Lower Saxony","(0) in school","4","","",""
"Less important","2016","Lower Saxony","(1a) inadequately completed","12","","",""
"Less important","2016","Lower Saxony","(1b) general elementary school","34","0.197288164042278","0.143592747921258","0.250983580163298"
"Less important","2016","Lower Saxony","(1c) basic vocational qualification","78","0.142489715111583","0.109939215729247","0.175040214493919"
"Less important","2016","Lower Saxony","(2b) intermediate general qualification","11","","",""
"Less important","2016","Lower Saxony","(2a) intermediate vocational","105","0.200960955141144","0.166284934536927","0.235636975745361"
"Less important","2016","Lower Saxony","(2c_gen) general maturity certificate","19","","",""
"Less important","2016","Lower Saxony","(2c_voc) vocational maturity certificate","57","0.20859151513832","0.156421759691495","0.260761270585146"
"Less important","2016","Lower Saxony","(3a) lower tertiary education","24","","",""
"Less important","2016","Lower Saxony","(3b) higher tertiary education","56","0.128997048324725","0.0934199436628935","0.164574152986556"
"Less important","2016","Bremen","(0) in school","1","","",""
"Less important","2016","Bremen","(1a) inadequately completed","1","","",""
"Less important","2016","Bremen","(1b) general elementary school","2","","",""
"Less important","2016","Bremen","(1c) basic vocational qualification","8","","",""
"Less important","2016","Bremen","(2b) intermediate general qualification","","","",""
"Less important","2016","Bremen","(2a) intermediate vocational","4","","",""
"Less important","2016","Bremen","(2c_gen) general maturity certificate","3","","",""
"Less important","2016","Bremen","(2c_voc) vocational maturity certificate","7","","",""
"Less important","2016","Bremen","(3a) lower tertiary education","1","","",""
"Less important","2016","Bremen","(3b) higher tertiary education","5","","",""
"Less important","2016","North Rhine-Westphalia","(0) in school","9","","",""
"Less important","2016","North Rhine-Westphalia","(1a) inadequately completed","32","0.222597120714585","0.157108614314561","0.288085627114608"
"Less important","2016","North Rhine-Westphalia","(1b) general elementary school","87","0.206364877548377","0.168806312326097","0.243923442770657"
"Less important","2016","North Rhine-Westphalia","(1c) basic vocational qualification","201","0.194735680792282","0.169942796825725","0.21952856475884"
"Less important","2016","North Rhine-Westphalia","(2b) intermediate general qualification","29","","",""
"Less important","2016","North Rhine-Westphalia","(2a) intermediate vocational","183","0.27237561060675","0.240951815502605","0.303799405710894"
"Less important","2016","North Rhine-Westphalia","(2c_gen) general maturity certificate","55","0.143793416241415","0.107648053447838","0.179938779034993"
"Less important","2016","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","155","0.198231536441096","0.167770406959224","0.228692665922969"
"Less important","2016","North Rhine-Westphalia","(3a) lower tertiary education","67","0.255831604398862","0.205263370909826","0.306399837887898"
"Less important","2016","North Rhine-Westphalia","(3b) higher tertiary education","142","0.17962432836639","0.152404186973722","0.206844469759058"
"Less important","2016","Hesse","(0) in school","3","","",""
"Less important","2016","Hesse","(1a) inadequately completed","6","","",""
"Less important","2016","Hesse","(1b) general elementary school","25","","",""
"Less important","2016","Hesse","(1c) basic vocational qualification","48","0.227210713190682","0.173974818001644","0.28044660837972"
"Less important","2016","Hesse","(2b) intermediate general qualification","9","","",""
"Less important","2016","Hesse","(2a) intermediate vocational","63","0.18738739737458","0.1419234814791","0.232851313270059"
"Less important","2016","Hesse","(2c_gen) general maturity certificate","17","","",""
"Less important","2016","Hesse","(2c_voc) vocational maturity certificate","52","0.265912457570178","0.200453010035136","0.331371905105219"
"Less important","2016","Hesse","(3a) lower tertiary education","25","","",""
"Less important","2016","Hesse","(3b) higher tertiary education","77","0.189089052565113","0.149296995042216","0.228881110088009"
"Less important","2016","Rhineland-Palatinate,Saarland","(0) in school","1","","",""
"Less important","2016","Rhineland-Palatinate,Saarland","(1a) inadequately completed","6","","",""
"Less important","2016","Rhineland-Palatinate,Saarland","(1b) general elementary school","27","","",""
"Less important","2016","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","81","0.223159667385367","0.180503553836973","0.265815780933761"
"Less important","2016","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","2","","",""
"Less important","2016","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","53","0.246010791321678","0.189483873796411","0.302537708846945"
"Less important","2016","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","7","","",""
"Less important","2016","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","30","0.265963025703394","0.193796392319807","0.338129659086982"
"Less important","2016","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","15","","",""
"Less important","2016","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","34","0.255244700359005","0.191373255075144","0.319116145642866"
"Less important","2016","Baden-Württemberg","(0) in school","1","","",""
"Less important","2016","Baden-Württemberg","(1a) inadequately completed","4","","",""
"Less important","2016","Baden-Württemberg","(1b) general elementary school","45","0.203986477328381","0.149486119271902","0.258486835384859"
"Less important","2016","Baden-Württemberg","(1c) basic vocational qualification","111","0.207675561947808","0.173588241451452","0.241762882444164"
"Less important","2016","Baden-Württemberg","(2b) intermediate general qualification","12","","",""
"Less important","2016","Baden-Württemberg","(2a) intermediate vocational","150","0.243855930956212","0.206769639000055","0.280942222912369"
"Less important","2016","Baden-Württemberg","(2c_gen) general maturity certificate","15","","",""
"Less important","2016","Baden-Württemberg","(2c_voc) vocational maturity certificate","76","0.275391554630919","0.22458767586955","0.326195433392287"
"Less important","2016","Baden-Württemberg","(3a) lower tertiary education","43","0.13070297224252","0.086659285895188","0.174746658589852"
"Less important","2016","Baden-Württemberg","(3b) higher tertiary education","94","0.172319214406814","0.13951063020874","0.205127798604889"
"Less important","2016","Bavaria","(0) in school","5","","",""
"Less important","2016","Bavaria","(1a) inadequately completed","10","","",""
"Less important","2016","Bavaria","(1b) general elementary school","56","0.268749069031587","0.216637710736074","0.320860427327101"
"Less important","2016","Bavaria","(1c) basic vocational qualification","188","0.213927328079059","0.188305210233473","0.239549445924646"
"Less important","2016","Bavaria","(2b) intermediate general qualification","13","","",""
"Less important","2016","Bavaria","(2a) intermediate vocational","178","0.226338314543509","0.196065371443922","0.256611257643096"
"Less important","2016","Bavaria","(2c_gen) general maturity certificate","23","","",""
"Less important","2016","Bavaria","(2c_voc) vocational maturity certificate","79","0.249879416134524","0.204969239237452","0.294789593031597"
"Less important","2016","Bavaria","(3a) lower tertiary education","57","0.201549425657759","0.154393041790605","0.248705809524914"
"Less important","2016","Bavaria","(3b) higher tertiary education","104","0.174740768301927","0.144654751340614","0.204826785263239"
"Less important","2016","Berlin","(0) in school","","","",""
"Less important","2016","Berlin","(1a) inadequately completed","3","","",""
"Less important","2016","Berlin","(1b) general elementary school","5","","",""
"Less important","2016","Berlin","(1c) basic vocational qualification","18","","",""
"Less important","2016","Berlin","(2b) intermediate general qualification","6","","",""
"Less important","2016","Berlin","(2a) intermediate vocational","43","0.28097254494771","0.213406529254373","0.348538560641047"
"Less important","2016","Berlin","(2c_gen) general maturity certificate","13","","",""
"Less important","2016","Berlin","(2c_voc) vocational maturity certificate","15","","",""
"Less important","2016","Berlin","(3a) lower tertiary education","14","","",""
"Less important","2016","Berlin","(3b) higher tertiary education","50","0.137962263106006","0.0969034170476452","0.179021109164368"
"Less important","2016","Brandenburg","(0) in school","1","","",""
"Less important","2016","Brandenburg","(1a) inadequately completed","4","","",""
"Less important","2016","Brandenburg","(1b) general elementary school","16","","",""
"Less important","2016","Brandenburg","(1c) basic vocational qualification","32","0.201958268149201","0.135457342059867","0.268459194238534"
"Less important","2016","Brandenburg","(2b) intermediate general qualification","6","","",""
"Less important","2016","Brandenburg","(2a) intermediate vocational","54","0.179577994834396","0.133709217887794","0.225446771780998"
"Less important","2016","Brandenburg","(2c_gen) general maturity certificate","4","","",""
"Less important","2016","Brandenburg","(2c_voc) vocational maturity certificate","19","","",""
"Less important","2016","Brandenburg","(3a) lower tertiary education","25","","",""
"Less important","2016","Brandenburg","(3b) higher tertiary education","22","","",""
"Less important","2016","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Less important","2016","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Less important","2016","Mecklenburg-Western Pomerania","(1b) general elementary school","3","","",""
"Less important","2016","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","11","","",""
"Less important","2016","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","1","","",""
"Less important","2016","Mecklenburg-Western Pomerania","(2a) intermediate vocational","31","0.154737477347189","0.103977157693025","0.205497797001353"
"Less important","2016","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","1","","",""
"Less important","2016","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","7","","",""
"Less important","2016","Mecklenburg-Western Pomerania","(3a) lower tertiary education","9","","",""
"Less important","2016","Mecklenburg-Western Pomerania","(3b) higher tertiary education","10","","",""
"Less important","2016","Saxony","(0) in school","1","","",""
"Less important","2016","Saxony","(1a) inadequately completed","","","",""
"Less important","2016","Saxony","(1b) general elementary school","7","","",""
"Less important","2016","Saxony","(1c) basic vocational qualification","26","","",""
"Less important","2016","Saxony","(2b) intermediate general qualification","3","","",""
"Less important","2016","Saxony","(2a) intermediate vocational","112","0.240384704178566","0.203656754501129","0.277112653856002"
"Less important","2016","Saxony","(2c_gen) general maturity certificate","10","","",""
"Less important","2016","Saxony","(2c_voc) vocational maturity certificate","17","","",""
"Less important","2016","Saxony","(3a) lower tertiary education","29","","",""
"Less important","2016","Saxony","(3b) higher tertiary education","47","0.24232016510955","0.185827820879066","0.298812509340033"
"Less important","2016","Saxony-Anhalt","(0) in school","","","",""
"Less important","2016","Saxony-Anhalt","(1a) inadequately completed","2","","",""
"Less important","2016","Saxony-Anhalt","(1b) general elementary school","4","","",""
"Less important","2016","Saxony-Anhalt","(1c) basic vocational qualification","12","","",""
"Less important","2016","Saxony-Anhalt","(2b) intermediate general qualification","2","","",""
"Less important","2016","Saxony-Anhalt","(2a) intermediate vocational","45","0.173900118811137","0.129184446053554","0.21861579156872"
"Less important","2016","Saxony-Anhalt","(2c_gen) general maturity certificate","2","","",""
"Less important","2016","Saxony-Anhalt","(2c_voc) vocational maturity certificate","8","","",""
"Less important","2016","Saxony-Anhalt","(3a) lower tertiary education","8","","",""
"Less important","2016","Saxony-Anhalt","(3b) higher tertiary education","17","","",""
"Less important","2016","Thuringia","(0) in school","","","",""
"Less important","2016","Thuringia","(1a) inadequately completed","1","","",""
"Less important","2016","Thuringia","(1b) general elementary school","5","","",""
"Less important","2016","Thuringia","(1c) basic vocational qualification","36","0.204689370836784","0.145746962417566","0.263631779256002"
"Less important","2016","Thuringia","(2b) intermediate general qualification","3","","",""
"Less important","2016","Thuringia","(2a) intermediate vocational","50","0.166769171926564","0.125990213784659","0.207548130068469"
"Less important","2016","Thuringia","(2c_gen) general maturity certificate","7","","",""
"Less important","2016","Thuringia","(2c_voc) vocational maturity certificate","13","","",""
"Less important","2016","Thuringia","(3a) lower tertiary education","13","","",""
"Less important","2016","Thuringia","(3b) higher tertiary education","18","","",""
"Quite unimportant","2016","Schleswig-Holstein","(0) in school","","","",""
"Quite unimportant","2016","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Quite unimportant","2016","Schleswig-Holstein","(1b) general elementary school","11","","",""
"Quite unimportant","2016","Schleswig-Holstein","(1c) basic vocational qualification","26","","",""
"Quite unimportant","2016","Schleswig-Holstein","(2b) intermediate general qualification","2","","",""
"Quite unimportant","2016","Schleswig-Holstein","(2a) intermediate vocational","21","","",""
"Quite unimportant","2016","Schleswig-Holstein","(2c_gen) general maturity certificate","2","","",""
"Quite unimportant","2016","Schleswig-Holstein","(2c_voc) vocational maturity certificate","3","","",""
"Quite unimportant","2016","Schleswig-Holstein","(3a) lower tertiary education","3","","",""
"Quite unimportant","2016","Schleswig-Holstein","(3b) higher tertiary education","2","","",""
"Quite unimportant","2016","Hamburg","(0) in school","","","",""
"Quite unimportant","2016","Hamburg","(1a) inadequately completed","3","","",""
"Quite unimportant","2016","Hamburg","(1b) general elementary school","7","","",""
"Quite unimportant","2016","Hamburg","(1c) basic vocational qualification","13","","",""
"Quite unimportant","2016","Hamburg","(2b) intermediate general qualification","1","","",""
"Quite unimportant","2016","Hamburg","(2a) intermediate vocational","9","","",""
"Quite unimportant","2016","Hamburg","(2c_gen) general maturity certificate","1","","",""
"Quite unimportant","2016","Hamburg","(2c_voc) vocational maturity certificate","2","","",""
"Quite unimportant","2016","Hamburg","(3a) lower tertiary education","3","","",""
"Quite unimportant","2016","Hamburg","(3b) higher tertiary education","6","","",""
"Quite unimportant","2016","Lower Saxony","(0) in school","1","","",""
"Quite unimportant","2016","Lower Saxony","(1a) inadequately completed","10","","",""
"Quite unimportant","2016","Lower Saxony","(1b) general elementary school","28","","",""
"Quite unimportant","2016","Lower Saxony","(1c) basic vocational qualification","97","0.218774737537716","0.180277199836642","0.25727227523879"
"Quite unimportant","2016","Lower Saxony","(2b) intermediate general qualification","8","","",""
"Quite unimportant","2016","Lower Saxony","(2a) intermediate vocational","57","0.107682592302876","0.0808586971921409","0.134506487413612"
"Quite unimportant","2016","Lower Saxony","(2c_gen) general maturity certificate","2","","",""
"Quite unimportant","2016","Lower Saxony","(2c_voc) vocational maturity certificate","12","","",""
"Quite unimportant","2016","Lower Saxony","(3a) lower tertiary education","8","","",""
"Quite unimportant","2016","Lower Saxony","(3b) higher tertiary education","18","","",""
"Quite unimportant","2016","Bremen","(0) in school","","","",""
"Quite unimportant","2016","Bremen","(1a) inadequately completed","1","","",""
"Quite unimportant","2016","Bremen","(1b) general elementary school","1","","",""
"Quite unimportant","2016","Bremen","(1c) basic vocational qualification","3","","",""
"Quite unimportant","2016","Bremen","(2b) intermediate general qualification","","","",""
"Quite unimportant","2016","Bremen","(2a) intermediate vocational","2","","",""
"Quite unimportant","2016","Bremen","(2c_gen) general maturity certificate","1","","",""
