"plh0107","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Full Time","(0) in school","","","",""
"Very important","1990","Full Time","(1a) inadequately completed","6","","",""
"Very important","1990","Full Time","(1b) general elementary school","104","0.309347708400805","0.259552532104576","0.359142884697035"
"Very important","1990","Full Time","(1c) basic vocational qualification","430","0.313085668189622","0.288456915377381","0.337714421001863"
"Very important","1990","Full Time","(2b) intermediate general qualification","44","0.368072033587216","0.281054396603232","0.455089670571201"
"Very important","1990","Full Time","(2a) intermediate vocational","186","0.257101113787291","0.224349185620356","0.289853041954227"
"Very important","1990","Full Time","(2c_gen) general maturity certificate","25","","",""
"Very important","1990","Full Time","(2c_voc) vocational maturity certificate","50","0.330176675231661","0.258636932289391","0.401716418173931"
"Very important","1990","Full Time","(3a) lower tertiary education","33","0.225564091904933","0.155831425666954","0.295296758142912"
"Very important","1990","Full Time","(3b) higher tertiary education","87","0.306082870090502","0.250594946830981","0.361570793350022"
"Very important","1990","Part Time","(0) in school","5","","",""
"Very important","1990","Part Time","(1a) inadequately completed","3","","",""
"Very important","1990","Part Time","(1b) general elementary school","50","0.17594321929083","0.129208155854252","0.222678282727408"
"Very important","1990","Part Time","(1c) basic vocational qualification","83","0.191403712381276","0.15439156556104","0.228415859201513"
"Very important","1990","Part Time","(2b) intermediate general qualification","23","","",""
"Very important","1990","Part Time","(2a) intermediate vocational","36","0.18645741972337","0.134874489048683","0.238040350398056"
"Very important","1990","Part Time","(2c_gen) general maturity certificate","21","","",""
"Very important","1990","Part Time","(2c_voc) vocational maturity certificate","15","","",""
"Very important","1990","Part Time","(3a) lower tertiary education","5","","",""
"Very important","1990","Part Time","(3b) higher tertiary education","14","","",""
"Very important","1990","Not Working","(0) in school","37","0.385474385157559","0.287603380692548","0.48334538962257"
"Very important","1990","Not Working","(1a) inadequately completed","5","","",""
"Very important","1990","Not Working","(1b) general elementary school","56","0.0786738398318736","0.0584531293957429","0.0988945502680044"
"Very important","1990","Not Working","(1c) basic vocational qualification","73","0.0759357805255218","0.0579470755933819","0.0939244854576617"
"Very important","1990","Not Working","(2b) intermediate general qualification","19","","",""
"Very important","1990","Not Working","(2a) intermediate vocational","28","","",""
"Very important","1990","Not Working","(2c_gen) general maturity certificate","29","","",""
"Very important","1990","Not Working","(2c_voc) vocational maturity certificate","16","","",""
"Very important","1990","Not Working","(3a) lower tertiary education","6","","",""
"Very important","1990","Not Working","(3b) higher tertiary education","12","","",""
"Important","1990","Full Time","(0) in school","","","",""
"Important","1990","Full Time","(1a) inadequately completed","11","","",""
"Important","1990","Full Time","(1b) general elementary school","180","0.532955645678654","0.479208093373247","0.58670319798406"
"Important","1990","Full Time","(1c) basic vocational qualification","768","0.563373681107196","0.537033863115106","0.589713499099286"
"Important","1990","Full Time","(2b) intermediate general qualification","61","0.528109536550115","0.438037560073339","0.618181513026892"
"Important","1990","Full Time","(2a) intermediate vocational","421","0.623138498791757","0.586822063002151","0.659454934581362"
"Important","1990","Full Time","(2c_gen) general maturity certificate","19","","",""
"Important","1990","Full Time","(2c_voc) vocational maturity certificate","97","0.568368730703124","0.493021796650225","0.643715664756022"
"Important","1990","Full Time","(3a) lower tertiary education","95","0.717073227260663","0.641923514552268","0.792222939969058"
"Important","1990","Full Time","(3b) higher tertiary education","144","0.571781558540215","0.512205343372819","0.631357773707612"
"Important","1990","Part Time","(0) in school","8","","",""
"Important","1990","Part Time","(1a) inadequately completed","5","","",""
"Important","1990","Part Time","(1b) general elementary school","111","0.449722731028196","0.388664923284012","0.51078053877238"
"Important","1990","Part Time","(1c) basic vocational qualification","248","0.571570271460844","0.525014037532756","0.618126505388932"
"Important","1990","Part Time","(2b) intermediate general qualification","42","0.518197264379092","0.411343300682504","0.62505122807568"
"Important","1990","Part Time","(2a) intermediate vocational","134","0.589606252513808","0.524457299375352","0.654755205652264"
"Important","1990","Part Time","(2c_gen) general maturity certificate","61","0.667738290439007","0.571489015753204","0.763987565124811"
"Important","1990","Part Time","(2c_voc) vocational maturity certificate","41","0.623402988971249","0.507382801156414","0.739423176786084"
"Important","1990","Part Time","(3a) lower tertiary education","26","","",""
"Important","1990","Part Time","(3b) higher tertiary education","52","0.572772836198552","0.465704315946075","0.679841356451028"
"Important","1990","Not Working","(0) in school","48","0.505480532887143","0.404942542047772","0.606018523726513"
"Important","1990","Not Working","(1a) inadequately completed","10","","",""
"Important","1990","Not Working","(1b) general elementary school","194","0.260691395260215","0.227718979773087","0.293663810747343"
"Important","1990","Not Working","(1c) basic vocational qualification","280","0.320920494981445","0.289218643377072","0.352622346585819"
"Important","1990","Not Working","(2b) intermediate general qualification","38","0.338113589139339","0.242480714713383","0.433746463565296"
"Important","1990","Not Working","(2a) intermediate vocational","107","0.331792483961739","0.276933997247219","0.386650970676259"
"Important","1990","Not Working","(2c_gen) general maturity certificate","57","0.533511376631901","0.438541138025421","0.62848161523838"
"Important","1990","Not Working","(2c_voc) vocational maturity certificate","37","0.464849254748645","0.351970659487655","0.577727850009635"
"Important","1990","Not Working","(3a) lower tertiary education","15","","",""
"Important","1990","Not Working","(3b) higher tertiary education","27","","",""
"Less important","1990","Full Time","(0) in school","","","",""
"Less important","1990","Full Time","(1a) inadequately completed","3","","",""
"Less important","1990","Full Time","(1b) general elementary school","45","0.15094958577301","0.112382502458435","0.189516669087586"
"Less important","1990","Full Time","(1c) basic vocational qualification","148","0.110985582207559","0.094303616592836","0.127667547822281"
"Less important","1990","Full Time","(2b) intermediate general qualification","12","","",""
"Less important","1990","Full Time","(2a) intermediate vocational","76","0.118231648813862","0.0940345016023776","0.142428796025345"
"Less important","1990","Full Time","(2c_gen) general maturity certificate","6","","",""
"Less important","1990","Full Time","(2c_voc) vocational maturity certificate","18","","",""
"Less important","1990","Full Time","(3a) lower tertiary education","8","","",""
"Less important","1990","Full Time","(3b) higher tertiary education","33","0.117798103199899","0.0789850063120063","0.156611200087792"
"Less important","1990","Part Time","(0) in school","1","","",""
"Less important","1990","Part Time","(1a) inadequately completed","1","","",""
