"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Urban Area","East Germany","8.21","2","878","1","1","13","25","40","7.55","8.87","0","52","2","3"
"1992","Urban Area","West Germany","10.47","7","4492","1","2","17","25","40","10.2","10.74","0","54","6","7"
"1993","Rural Area","East Germany","7.41","3","1422","1","1","11","23","37","6.94","7.88","0","45","3","3"
"1993","Rural Area","West Germany","10.55","7","1171","1","2","16","27","41","9.98","11.12","0","48","5","7"
"1993","Urban Area","East Germany","6.52","2","843","1","1","8","21","36","5.92","7.12","0","42","2","3"
"1993","Urban Area","West Germany","10.47","7","4439","1","2","17","25","38","10.2","10.74","0","44","6","7"
"1994","Rural Area","East Germany","7.8","3","1394","1","2","11","24","38","7.32","8.28","0","42","3","4"
"1994","Rural Area","West Germany","10.8","7","1127","1","3","16","26","40","10.23","11.37","0","49","5","7"
"1994","Urban Area","East Germany","6.99","3","823","1","2","8","22","37","6.38","7.6","0","43","3","3"
"1994","Urban Area","West Germany","10.67","7","4222","1","3","17","25","38","10.39","10.95","0","50","6","7"
"1995","Rural Area","East Germany","7.15","4","1435","1","2","8","22","39","6.69","7.61","0","44","3","4"
"1995","Rural Area","West Germany","10.72","6.65","1223","1","2","16","26","42","10.17","11.27","0","50","5","6"
"1995","Urban Area","East Germany","7.02","4","766","1","2","8","20","37","6.4","7.64","0","51","3","4"
"1995","Urban Area","West Germany","10.27","7","4424","1","2","16","25","38","10","10.54","0","46","6","6"
"1996","Rural Area","East Germany","7.32","4","1371","1","2","8","22","39","6.87","7.77","0","45","4","4"
"1996","Rural Area","West Germany","10.5","7","1217","1","2","16","26","42","9.96","11.04","0","51","6","7"
"1996","Urban Area","East Germany","6.99","4","765","1","2","7","20","35","6.41","7.57","0","45","4","5"
"1996","Urban Area","West Germany","10.36","7","4303","1","2","16","25","38","10.08","10.64","0","48","6","6"
"1997","Rural Area","East Germany","7.4","5","1346","1","2","7","22","39","6.94","7.86","0","43","4","5"
"1997","Rural Area","West Germany","10.32","7","1168","1","3","16","25","39","9.79","10.85","0","47","6","7"
"1997","Urban Area","East Germany","7.35","5","724","1","2","7","19","36","6.75","7.95","0","46","4","5"
"1997","Urban Area","West Germany","10.54","7","4161","1","2","17","26","39","10.26","10.82","0","50","6","7"
"1998","Rural Area","East Germany","7.28","5","1416","1","2","8","19","37","6.85","7.71","0","43","5","6"
"1998","Rural Area","West Germany","10.85","8","1341","1","3","17","26","39","10.34","11.36","0","48","6","8"
"1998","Urban Area","East Germany","7.59","5","745","1","2","8","20","36","7.01","8.17","0","41","5","6"
"1998","Urban Area","West Germany","10.61","7","4620","1","2","17","26","39","10.33","10.89","0","53","6","7"
"1999","Rural Area","East Germany","7.51","5","1424","1","2","8","20","38","7.08","7.94","0","48","5","6"
"1999","Rural Area","West Germany","10.18","7","1356","1","2","16","26","39","9.67","10.69","0","49","6","7"
"1999","Urban Area","East Germany","7.6","6","749","1","2","9","19","37","7.02","8.18","0","47","5","6"
"1999","Urban Area","West Germany","10.33","7","4542","1","2","16","26","39","10.06","10.6","0","57","6","7"
"2000","Rural Area","East Germany","7.51","5","2127","1","2","9","19","36","7.16","7.86","0","45","5","6"
"2000","Rural Area","West Germany","10.54","7","2559","1","2","17","26","41","10.15","10.93","0","53","7","8"
"2000","Urban Area","East Germany","7.51","5","1070","1","2","9","18","37","7.03","7.99","0","49","5","6"
"2000","Urban Area","West Germany","10.36","7","7995","1","2","16","26","39","10.14","10.58","0","58","7","7"
"2001","Rural Area","East Germany","7.89","5.54","1954","1","2","10","20","38","7.52","8.26","0","49","5","6"
"2001","Rural Area","West Germany","10.6","7","2271","1","2","17","26","39","10.19","11.01","0","51","7","8"
"2001","Urban Area","East Germany","7.74","5","1019","1","2","10","18","38","7.24","8.24","0","50","5","6"
"2001","Urban Area","West Germany","10.37","7","7365","1","2","16","26","40","10.15","10.59","0","59","7","7"
"2002","Rural Area","East Germany","8.42","6","1903","1","2","11","21","38","8.03","8.81","0","50","6","7"
"2002","Rural Area","West Germany","10.58","7","2415","1","2","16","27","40","10.16","11","0","51","7","8"
"2002","Urban Area","East Germany","7.86","6","1034","1","2","11","18","38","7.36","8.36","0","50","6","7"
"2002","Urban Area","West Germany","10.56","7","8034","1","2","16","26","39","10.34","10.78","0","58","7","8"
"2003","Rural Area","East Germany","8.67","6","1828","1","2","12","21","37","8.27","9.07","0","48","6","7"
"2003","Rural Area","West Germany","11.09","7","2269","1","3","17","28","40","10.66","11.52","0","49","7","9"
"2003","Urban Area","East Germany","8.48","6","986","1","2","12","19","37","7.95","9.01","0","48","6","8"
"2003","Urban Area","West Germany","10.65","7","7561","1","2","16","27","39","10.42","10.88","0","57","7","8"
"2004","Rural Area","East Germany","8.89","7","1760","1","2","13","20","37","8.48","9.3","0","49","7","8"
"2004","Rural Area","West Germany","11.18","7","2201","1","3","17","27","41","10.74","11.62","0","54","8","9"
"2004","Urban Area","East Germany","8.45","6","997","1","2","13","19","36","7.94","8.96","0","44","6","8"
"2004","Urban Area","West Germany","10.87","7","7279","1","3","17","26","40","10.63","11.11","0","56","8","8"
"2005","Rural Area","East Germany","9.34","7","1664","1","2","14","22","38","8.9","9.78","0","50","7","9"
"2005","Rural Area","West Germany","11.09","7","2072","1","3","17","27","41","10.64","11.54","0","55","7","9"
"2005","Urban Area","East Germany","9.25","7","934","1","3","14","20","37","8.71","9.79","0","45","7","8"
"2005","Urban Area","West Germany","10.55","7","6920","1","3","16","26","39","10.31","10.79","0","57","8","8"
"2006","Rural Area","East Germany","9.13","6","1761","1","2","14","21","37","8.71","9.55","0","47","7","8"
"2006","Rural Area","West Germany","11.21","7","2262","1","3","17","28","41","10.77","11.65","0","56","8","9"
"2006","Urban Area","East Germany","9.2","7","968","1","2","14","21","37","8.65","9.75","0","48","6","8"
"2006","Urban Area","West Germany","10.8","7","7205","1","3","16","26","40","10.56","11.04","0","60","8","9"
"2007","Rural Area","East Germany","9","6","1724","1","2","14","20","37","8.57","9.43","0","48","7","8"
"2007","Rural Area","West Germany","11.52","8","2154","1","3","18","28","42","11.06","11.98","0","52","8","9"
"2007","Urban Area","East Germany","8.86","6","930","1","2","14","19","37","8.3","9.42","0","47","6","8"
"2007","Urban Area","West Germany","10.77","7","6812","1","3","17","27","40","10.52","11.02","0","59","8","9"
"2008","Rural Area","East Germany","9.38","6","1651","1","2","15","22","38","8.92","9.84","0","49","7","8"
"2008","Rural Area","West Germany","11.57","8","2023","1","2","18","29","44","11.09","12.05","0","52","8","9"
"2008","Urban Area","East Germany","9.16","6","910","1","2","15","21","38","8.56","9.76","0","57","6","8"
"2008","Urban Area","West Germany","10.72","7","6487","1","2","17","27","40","10.46","10.98","0","59","8","9"
"2009","Rural Area","East Germany","9.92","7","1583","1","2","16","23","38","9.45","10.39","0","49","7","9"
"2009","Rural Area","West Germany","11.98","9","1924","1","2","19","29","45","11.49","12.47","0","55","9","10"
"2009","Urban Area","East Germany","8.45","4.04","855","1","2","13","19","37","7.82","9.08","0","58","6","8"
"2009","Urban Area","West Germany","10.87","7","5947","1","2","17","27","40","10.6","11.14","0","64","8","9"
"2010","Rural Area","East Germany","10.36","7","1981","1","2","17","24","38","9.96","10.76","0","51","6","8"
"2010","Rural Area","West Germany","12.03","9","2840","1","2","19","29","42","11.65","12.41","0","52","8","9"
"2010","Urban Area","East Germany","9.13","6","1068","1","2","14","22","38","8.6","9.66","0","42","6","7"
"2010","Urban Area","West Germany","11.09","8","8082","1","2","18","27","40","10.87","11.31","0","61","7","8"
"2011","Rural Area","East Germany","10.87","8","2289","1","3","17","24","37","10.49","11.25","0","52","7","8"
"2011","Rural Area","West Germany","11.72","8","3690","1","2","19","29","42","11.38","12.06","0","60","7","9"
"2011","Urban Area","East Germany","9.07","6","1283","1","2","14","21","39","8.58","9.56","0","45","6","8"
"2011","Urban Area","West Germany","10.95","8","9585","1","2","17","27","41","10.75","11.15","0","62","8","8"
"2012","Rural Area","East Germany","11.4","8","2255","1","3","18","25","39","11","11.8","0","49","7","8"
"2012","Rural Area","West Germany","11.84","8","3699","1","3","19","29","42","11.5","12.18","0","55","7","8"
"2012","Urban Area","East Germany","9.3","6","1256","1","2","14","22","40","8.8","9.8","0","46","6","7"
"2012","Urban Area","West Germany","10.84","7","9425","1","2","17","27","40","10.63","11.05","0","63","7","8"
"2013","Rural Area","East Germany","11.24","8","2237","1","2","18","25","39","10.84","11.64","0","46","7","8"
"2013","Rural Area","West Germany","11.7","8","4064","1","3","18","29","42","11.38","12.02","0","56","6","7"
"2013","Urban Area","East Germany","9.22","6","1319","1","2","14","22","41","8.73","9.71","0","47","5","6"
"2013","Urban Area","West Germany","10.63","7","11341","1","2","16","27","41","10.45","10.81","0","64","6","6"
"2014","Rural Area","East Germany","11.79","8","2030","1","3","19","27","40","11.35","12.23","0","47","7","8"
"2014","Rural Area","West Germany","11.6","7","3649","1","2","18","29","43","11.26","11.94","0","58","6","7"
"2014","Urban Area","East Germany","8.8","6","1158","1","2","13","23","39","8.28","9.32","0","45","5","7"
"2014","Urban Area","West Germany","10.8","7","9865","1","2","16","27","42","10.6","11","0","61","6","6"
"2015","Rural Area","East Germany","11.74","9","1922","1","3","19","25","40","11.28","12.2","0","48","7","8"
"2015","Rural Area","West Germany","11.38","7","3694","1","2","17","29","43","11.04","11.72","0","58","5","6"
"2015","Urban Area","East Germany","9.06","6","1168","1","2","13","24","40","8.53","9.59","0","45","5","6"
"2015","Urban Area","West Germany","10.63","7","9716","1","2","16","27","42","10.43","10.83","0","53","5","6"
"2016","Rural Area","East Germany","11.67","8","1883","1","3","19","26","40","11.21","12.13","0","47","6","8"
"2016","Rural Area","West Germany","11.73","7","3442","1","2","19","29","43","11.38","12.08","0","59","5","6"
"2016","Urban Area","East Germany","9.17","6","1108","1","2","14","25","38","8.63","9.71","0","44","5","6"
"2016","Urban Area","West Germany","10.51","6","9115","1","2","16","27","42","10.3","10.72","0","62","5","6"
"2017","Rural Area","East Germany","11.33","8","2206","1","2","18","27","41","10.89","11.77","0","48","7","8"
"2017","Rural Area","West Germany","11.96","8","4008","1","2","19","30","44","11.62","12.3","0","60","5","6"
"2017","Urban Area","East Germany","9.47","6","1214","1","2","14","25","39","8.93","10.01","0","45","6","7"
"2017","Urban Area","West Germany","10.52","6","10331","1","2","16","27","42","10.32","10.72","0","55","5","6"
"2018","Rural Area","East Germany","11.8","8","2154","1","3","19","27","42","11.36","12.24","0","44","6","8"
"2018","Rural Area","West Germany","11.83","8","3815","1","2","19","30","45","11.49","12.17","0","61","5","6"
"2018","Urban Area","East Germany","9.38","6","1227","1","2","15","26","37","8.83","9.93","0","45","5","6"
"2018","Urban Area","West Germany","10.42","6","10129","1","2","16","28","42","10.22","10.62","0","56","5","5"
"2019","Rural Area","East Germany","11.87","8","2250","1","3","19","28","43","11.42","12.32","0","55","8","10"
"2019","Rural Area","West Germany","12.12","8","3822","1","2","20","30","46","11.76","12.48","0","68","6","7"
"2019","Urban Area","East Germany","9.92","6","1004","1","2","14","27","40","9.27","10.57","0","46","6","8"
"2019","Urban Area","West Germany","10.68","7","10008","1","2","17","28","42","10.46","10.9","0","65","6","7"
