"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","general elemantary","13.53","12","248","2","4","19","28","49","12.29","14.77","0","59","8","12"
"1984","(Married) couple without C.","higher education","12.45","8","144","0","3","22","31","39","10.54","14.36","0","50","5","12"
"1984","(Married) couple without C.","higher vocational","15.03","10.95","88","1","3","23","34","57","12.22","17.84","0","57","6","15"
"1984","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","inadequately","8.46","7","80","2","3","13","16","22","7.12","9.8","0","23","8","12"
"1984","(Married) couple without C.","middle vocational","13.4","10","751","2","4","21","31","44","12.64","14.16","0","56","8","10"
"1984","(Married) couple without C.","vocational + Abi","10.28","4.84","51","1","2","13","31","38","7.36","13.2","0","38","4","9"
"1984","1-pers.-HH","general elemantary","11.54","10","109","1","5","14","25","45","9.92","13.16","0","45","8","11"
"1984","1-pers.-HH","higher education","8.31","5","83","0","1","13","21","39","6.49","10.13","0","39","3","7"
"1984","1-pers.-HH","higher vocational","9.44","5.21","42","2","3","14","24","42","6.6","12.28","0","42","4","8"
"1984","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","inadequately","9.7","10","49","1","4","13","20","22","7.82","11.58","0","22","7","13"
"1984","1-pers.-HH","middle vocational","10.55","6","308","1","3","14","25","57","9.46","11.64","0","58","5","8"
"1984","1-pers.-HH","vocational + Abi","5.75","4","30","1","3","10","12","16","4.14","7.36","0","16","3","7"
"1984","Couple + C. GT 16 ","general elemantary","9.39","5","308","1","2","14","24","44","8.34","10.44","0","51","4","7"
"1984","Couple + C. GT 16 ","higher education","17.21","19.48","82","1","4","26","33","40","14.65","19.77","0","40","8","20"
"1984","Couple + C. GT 16 ","higher vocational","14.73","10.32","77","1","4","22","32","47","11.96","17.5","0","47","8","16"
"1984","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","inadequately","7.67","5.73","84","1","2","12","16","24","6.27","9.07","0","29","8","13"
"1984","Couple + C. GT 16 ","middle vocational","11.04","8","649","1","3","16","26","41","10.29","11.79","0","48","6","8"
"1984","Couple + C. GT 16 ","vocational + Abi","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","general elemantary","8.03","6","383","1","3","11","18","29","7.42","8.64","0","34","6","8"
"1984","Couple + C. LE 16","higher education","8.91","7","223","1","4","14","18","28","8.07","9.75","0","32","6","9"
"1984","Couple + C. LE 16","higher vocational","10.34","7.5","162","2","4","15","22","37","9.05","11.63","0","40","6","10"
"1984","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","inadequately","7.96","7.75","187","1","3","12","15","19","7.22","8.7","0","23","7","10"
"1984","Couple + C. LE 16","middle vocational","9.96","9","1031","1","4","15","20","32","9.52","10.4","0","40","8","9"
"1984","Couple + C. LE 16","vocational + Abi","6.53","6","65","1","3","10","13","16","5.33","7.73","0","18","5","8"
"1984","Couple + C. LE and GT 16","general elemantary","5.79","2","351","1","1","6","17","34","5.07","6.51","0","35","2","3"
"1984","Couple + C. LE and GT 16","higher education","15.73","17","53","4","11","21","24","33","13.63","17.83","0","33","13","18"
"1984","Couple + C. LE and GT 16","higher vocational","14.55","13","43","2","6","23","30","36","11.31","17.79","0","36","7","19"
"1984","Couple + C. LE and GT 16","in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","inadequately","6.74","5","122","1","1","12","16","22","5.62","7.86","0","24","5","11"
"1984","Couple + C. LE and GT 16","middle vocational","11.37","8.35","480","1","3","18","27","37","10.51","12.23","0","46","5","9"
"1984","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1984","Single parent","general elemantary","6.73","3","94","0","1","12","16","36","5.18","8.28","0","36","2","6"
"1984","Single parent","higher education","","","","","","","","","","","","","",""
"1984","Single parent","higher vocational","","","","","","","","","","","","","",""
"1984","Single parent","in school","","","","","","","","","","","","","",""
"1984","Single parent","inadequately","","","","","","","","","","","","","",""
"1984","Single parent","middle vocational","7.77","5","159","1","2","11","19","29","6.62","8.92","0","33","4","6"
"1984","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","general elemantary","12.87","11.39","210","2","5","19","27","37","11.69","14.05","0","38","8","13"
"1985","(Married) couple without C.","higher education","11.87","8","131","1","3","19","30","36","9.97","13.77","0","39","5","11"
"1985","(Married) couple without C.","higher vocational","14.67","10","83","2","4","22","33","58","11.9","17.44","0","58","6","15"
