"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2010","35-65 y.","Female","12.15","10","4798","1","3","19","27","39","11.87","12.43","0","46","9","10"
"2010","35-65 y.","Male","15.05","13","5212","2","6","22","31","41","14.77","15.33","0","49","11","12"
"2010","66 and older","Female","21.39","20","71","4","9","32","40","52","18.11","24.67","1","52","9","21"
"2010","66 and older","Male","18.31","12","136","1","5","31","42","60","15.48","21.14","0","61","10","20"
"2011","16-34 y.","Female","3.61","2","2154","0","1","5","9","15","3.44","3.78","0","19","2","2"
"2011","16-34 y.","Male","3.81","3","2022","0","1","5","10","15","3.64","3.98","0","20","3","3"
"2011","35-65 y.","Female","12.46","10","6183","1","3","19","28","40","12.21","12.71","0","47","9","10"
"2011","35-65 y.","Male","14.69","13","6265","2","5","22","31","42","14.43","14.95","0","48","12","13"
"2011","66 and older","Female","23.5","24.67","81","2","9","35","48","51","20.11","26.89","0","56","11","26"
"2011","66 and older","Male","18.91","13","142","2","5","31","43","60","16.17","21.65","0","62","11","19"
"2012","16-34 y.","Female","3.57","2","2001","0","1","5","9","15","3.41","3.73","0","19","2","2"
"2012","16-34 y.","Male","3.86","3","1978","1","1","5","9","16","3.69","4.03","0","18","2","3"
"2012","35-65 y.","Female","12.71","11","6301","1","4","20","28","40","12.46","12.96","0","49","9","10"
"2012","35-65 y.","Male","14.76","13","6072","2","5","22","31","42","14.49","15.03","0","51","12","13"
"2012","66 and older","Female","18.82","13","105","2","5","29","42","51","16.11","21.53","1","55","10","17"
"2012","66 and older","Male","16.18","11","178","2","5","23","38","50","14","18.36","0","63","9","15"
"2013","16-34 y.","Female","3.5","2","2531","0","1","5","9","15","3.36","3.64","0","18","2","2"
"2013","16-34 y.","Male","3.76","2","2463","0","1","5","9","16","3.62","3.9","0","19","2","2"
"2013","35-65 y.","Female","12.33","10","6938","1","4","19","27","40","12.1","12.56","0","48","8","8"
"2013","35-65 y.","Male","14.57","13","6733","1","5","22","31","42","14.32","14.82","0","50","11","12"
"2013","66 and older","Female","19.38","15.39","118","3","6","30","43","53","16.9","21.86","0","56","11","17"
"2013","66 and older","Male","16.96","10","178","2","5","29","39","54","14.56","19.36","0","64","9","15"
"2014","16-34 y.","Female","3.37","2","2121","0","1","4","8","16","3.22","3.52","0","18","2","2"
"2014","16-34 y.","Male","3.65","3","2104","1","1","5","9","15","3.5","3.8","0","19","2","3"
"2014","35-65 y.","Female","12.62","10","6221","1","3","20","27","41","12.37","12.87","0","47","8","9"
"2014","35-65 y.","Male","14.76","13","5929","2","5","23","32","43","14.49","15.03","0","50","11","12"
"2014","66 and older","Female","19.2","16","126","2","6","31","41","54","16.7","21.7","0","57","12","18"
"2014","66 and older","Male","17.48","12","201","1","4","32","41","55","15.22","19.74","0","61","9","15"
"2015","16-34 y.","Female","3.34","2","2116","0","1","4","8","15","3.2","3.48","0","19","2","2"
"2015","16-34 y.","Male","3.54","2","2181","0","1","5","8","15","3.4","3.68","0","19","2","2"
"2015","35-65 y.","Female","12.46","10","6107","1","3","20","27","41","12.21","12.71","0","48","7","8"
"2015","35-65 y.","Male","14.48","12","5768","1","4","23","31","43","14.2","14.76","0","50","10","12"
"2015","66 and older","Female","18.66","14.84","115","2","6","32","42","52","16.06","21.26","0","58","11","18"
"2015","66 and older","Male","17.1","12","213","2","5","30","37","52","15.05","19.15","0","56","10","15"
"2016","16-34 y.","Female","3.26","2","1867","0","1","4","8","15","3.11","3.41","0","18","2","2"
"2016","16-34 y.","Male","3.45","2","2095","0","1","5","8","16","3.31","3.59","0","18","2","2"
"2016","35-65 y.","Female","12.59","10","5843","1","3","20","28","41","12.33","12.85","0","48","8","8"
"2016","35-65 y.","Male","14.36","12","5411","1","4","23","31","44","14.07","14.65","0","51","10","11"
"2016","66 and older","Female","17.63","15","129","3","7","23","41","49","15.4","19.86","0","59","11","17"
"2016","66 and older","Male","16.33","11","203","2","4","26","40","55","14.28","18.38","0","62","10","13"
"2017","16-34 y.","Female","3.2","2","2104","0","1","4","8","14","3.07","3.33","0","18","2","2"
"2017","16-34 y.","Male","3.55","2","2573","0","1","5","9","15","3.43","3.67","0","19","2","2"
"2017","35-65 y.","Female","12.72","10","6550","1","3","20","28","42","12.46","12.98","0","49","8","9"
"2017","35-65 y.","Male","14.36","12","6130","1","4","23","31","43","14.08","14.64","0","50","10","11"
"2017","66 and older","Female","16.58","13","159","1","4","24","42","54","14.34","18.82","0","60","10","17"
"2017","66 and older","Male","18.52","13","243","2","6","31","41","51","16.62","20.42","0","57","10","16"
"2018","16-34 y.","Female","3.17","2","2022","0","1","4","8","14","3.04","3.3","0","18","2","2"
"2018","16-34 y.","Male","3.46","2","2661","0","1","5","9","15","3.34","3.58","0","18","1","2"
"2018","35-65 y.","Female","12.63","10","6328","1","3","20","28","42","12.37","12.89","0","49","8","9"
"2018","35-65 y.","Male","14.21","12","5887","1","4","22","31","43","13.92","14.5","0","51","10","11"
"2018","66 and older","Female","16.88","13","170","2","5","24","43","55","14.7","19.06","0","61","10","15"
"2018","66 and older","Male","17.32","11","257","2","4","30","40","50","15.56","19.08","0","55","8","14"
"2019","16-34 y.","Female","3.04","2","1906","0","1","4","8","14","2.91","3.17","0","18","2","2"
"2019","16-34 y.","Male","3.65","2","2513","0","1","5","9","16","3.53","3.77","0","19","1","2"
"2019","35-65 y.","Female","12.89","10","6450","1","3","20","29","43","12.63","13.15","0","48","9","10"
"2019","35-65 y.","Male","14.26","12","6614","1","4","22","31","44","13.99","14.53","0","50","11","12"
"2019","66 and older","Female","18.74","16","233","2","6","26","44","62","16.73","20.75","0","68","15","20"
"2019","66 and older","Male","18.75","14","411","2","5","31","43","57","17.16","20.34","0","65","18","25"
