"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(Married) couple without C.","Rural Area","14.87","12","214","2","6","25","30","45","13.45","16.29","0","45","10","13"
"1985","(Married) couple without C.","Urban Area","12.01","9","1005","1","4","18","28","40","11.4","12.62","0","58","8","10"
"1985","1-pers.-HH","Rural Area","11.29","6","69","1","4","16","31","40","8.86","13.72","0","40","5","12"
"1985","1-pers.-HH","Urban Area","8.66","6","483","1","2","13","20","36","7.98","9.34","0","43","6","8"
"1985","Couple + C. GT 16 ","Rural Area","12.18","7","224","1","3","20","28","44","10.73","13.63","0","67","6","9"
"1985","Couple + C. GT 16 ","Urban Area","10.64","7","1009","1","2","16","26","41","10.04","11.24","0","49","6","8"
"1985","Couple + C. LE 16","Rural Area","8.75","7","358","1","3","12","20","29","8.05","9.45","0","41","6","8"
"1985","Couple + C. LE 16","Urban Area","9.69","8","1398","1","4","14","20","31","9.32","10.06","0","39","7","8"
"1985","Couple + C. LE and GT 16","Rural Area","9.84","6","195","1","2","17","26","36","8.53","11.15","0","40","4","8"
"1985","Couple + C. LE and GT 16","Urban Area","10.05","7","682","1","3","16","24","36","9.44","10.66","0","38","6","8"
"1985","Single parent","Rural Area","8.1","4.56","65","1","1","12","21","35","5.99","10.21","0","35","3","7"
"1985","Single parent","Urban Area","7.74","4.71","240","1","2","12","20","30","6.81","8.67","0","37","4","6"
"1986","(Married) couple without C.","Rural Area","7.7","2","33","0","1","12","28","31","4.81","10.59","0","31","1","5"
"1986","(Married) couple without C.","Urban Area","3.94","1","178","0","1","6","11","28","3.17","4.71","0","28","1","3"
"1986","1-pers.-HH","Rural Area","","","","","","","","","","","","","",""
"1986","1-pers.-HH","Urban Area","2.66","1","70","0","0","1","6","44","1.21","4.11","0","44","1","1"
"1986","Couple + C. GT 16 ","Rural Area","1.79","1","39","0","1","1","3","11","1.01","2.57","0","11","1","1"
"1986","Couple + C. GT 16 ","Urban Area","2.33","1","169","0","1","1","5","27","1.53","3.13","0","43","1","1"
"1986","Couple + C. LE 16","Rural Area","5.55","1","32","0","1","9","16","32","2.8","8.3","0","32","1","8"
"1986","Couple + C. LE 16","Urban Area","4.25","1","156","0","1","6","14","23","3.28","5.22","0","27","1","1"
"1986","Couple + C. LE and GT 16","Rural Area","4.17","1","36","0","1","1","20","25","1.95","6.39","0","25","1","1"
"1986","Couple + C. LE and GT 16","Urban Area","2.35","1","94","0","1","2","5","15","1.54","3.16","0","31","1","1"
"1986","Single parent","Rural Area","","","","","","","","","","","","","",""
"1986","Single parent","Urban Area","2.24","1","36","0","1","1","9","11","1.27","3.21","0","11","1","1"
"1987","(Married) couple without C.","Rural Area","2.68","1","47","0","0","2","8","29","1.08","4.28","0","29","1","2"
"1987","(Married) couple without C.","Urban Area","3.04","1","192","0","1","3","10","24","2.26","3.82","0","25","1","1"
"1987","1-pers.-HH","Rural Area","","","","","","","","","","","","","",""
"1987","1-pers.-HH","Urban Area","1.79","1","85","0","1","1","4","19","1","2.58","0","20","1","1"
"1987","Couple + C. GT 16 ","Rural Area","3.08","1","64","0","1","2","10","27","1.74","4.42","0","27","1","1"
"1987","Couple + C. GT 16 ","Urban Area","2.64","1","209","0","1","1","7","23","2.01","3.27","0","30","1","1"
"1987","Couple + C. LE 16","Rural Area","3.61","1","57","0","1","1","12","31","1.81","5.41","0","31","1","1"
