"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1997","East Germany","Male","7.4","5","1105","1","2","7","21","40","6.88","7.92","0","46","4","5"
"1997","West Germany","Female","8.71","6","2240","1","2","13","22","34","8.38","9.04","0","50","5","6"
"1997","West Germany","Male","11.76","8","3089","1","3","18","27","40","11.41","12.11","0","49","7","8"
"1998","East Germany","Female","7.51","5","995","1","2","8","20","35","7.02","8","0","43","5","6"
"1998","East Germany","Male","7.31","5","1166","1","2","8","19","37","6.83","7.79","0","43","5","5"
"1998","West Germany","Female","9.07","6","2519","1","2","13","23","35","8.75","9.39","0","49","5","6"
"1998","West Germany","Male","11.78","8","3442","1","3","19","28","41","11.44","12.12","0","53","7","8"
"1999","East Germany","Female","7.69","6","1011","1","2","9","21","35","7.19","8.19","0","44","5","6"
"1999","East Germany","Male","7.43","5","1162","1","2","8","19","41","6.95","7.91","0","48","5","5"
"1999","West Germany","Female","8.96","6","2543","1","2","13","22","35","8.64","9.28","0","51","5","6"
"1999","West Germany","Male","11.28","8","3355","1","2","18","28","40","10.94","11.62","0","57","7","8"
"2000","East Germany","Female","7.7","6","1498","1","2","9","20","36","7.29","8.11","0","45","5","6"
"2000","East Germany","Male","7.36","5","1699","1","2","9","18","37","6.98","7.74","0","49","5","6"
"2000","West Germany","Female","8.89","6","4596","1","2","13","22","36","8.64","9.14","0","52","5","6"
"2000","West Germany","Male","11.53","8","5958","1","3","19","28","41","11.26","11.8","0","58","8","9"
"2001","East Germany","Female","7.88","6","1402","1","2","10","21","37","7.45","8.31","0","45","6","7"
"2001","East Germany","Male","7.8","5","1571","1","2","10","19","40","7.38","8.22","0","50","5","6"
"2001","West Germany","Female","8.96","6","4290","1","2","13","22","37","8.7","9.22","0","51","5","6"
"2001","West Germany","Male","11.54","8","5346","1","2","18","28","41","11.26","11.82","0","59","8","9"
"2002","East Germany","Female","8.36","6","1397","1","2","11","20","34","7.93","8.79","0","42","6","7"
"2002","East Germany","Male","8.1","6","1540","1","2","11","20","41","7.67","8.53","0","50","6","7"
"2002","West Germany","Female","9","6","4725","1","2","13","23","37","8.74","9.26","0","51","6","6"
"2002","West Germany","Male","11.78","8","5724","1","3","19","29","41","11.5","12.06","0","58","9","10"
"2003","East Germany","Female","8.77","7","1339","1","2","12","20","35","8.31","9.23","0","43","7","8"
"2003","East Germany","Male","8.47","6","1475","1","2","12","20","38","8.03","8.91","0","48","6","7"
"2003","West Germany","Female","9.37","6","4511","1","2","14","23","39","9.1","9.64","0","52","6","7"
"2003","West Germany","Male","11.86","8","5319","1","3","19","28","41","11.57","12.15","0","57","9","10"
"2004","East Germany","Female","8.99","7","1335","1","2","13","22","36","8.52","9.46","0","44","7","8"
"2004","East Germany","Male","8.52","6","1422","1","2","12","18","38","8.08","8.96","0","49","6","8"
"2004","West Germany","Female","9.47","6","4362","1","2","14","24","38","9.19","9.75","0","53","6","7"
"2004","West Germany","Male","12.13","8","5118","1","3","19","29","43","11.83","12.43","0","56","9","10"
"2005","East Germany","Female","9.46","7","1245","1","2","14","21","36","8.96","9.96","0","45","7","9"
"2005","East Germany","Male","9.19","7","1353","1","2","13","20","39","8.72","9.66","0","50","7","8"
"2005","West Germany","Female","9.43","6","4201","1","2","14","24","37","9.15","9.71","0","47","6","7"
"2005","West Germany","Male","11.7","8","4791","1","3","19","28","41","11.39","12.01","0","57","9","10"
"2006","East Germany","Female","9.4","6","1337","1","2","14","22","36","8.91","9.89","0","42","7","8"
"2006","East Germany","Male","8.96","6","1392","1","2","14","19","38","8.5","9.42","0","48","6","8"
"2006","West Germany","Female","9.74","6","4438","1","2","15","24","39","9.46","10.02","0","51","7","7"
"2006","West Germany","Male","11.83","8","5029","1","3","19","28","42","11.52","12.14","0","60","9","10"
"2007","East Germany","Female","8.99","6","1296","1","2","14","21","36","8.49","9.49","0","41","7","8"
"2007","East Germany","Male","8.92","6","1358","1","2","14","19","38","8.45","9.39","0","48","6","8"
"2007","West Germany","Female","9.76","7","4220","1","2","15","24","38","9.47","10.05","0","52","7","8"
"2007","West Germany","Male","11.93","8","4746","1","3","19","29","41","11.61","12.25","0","59","9","10"
"2008","East Germany","Female","9.71","7","1257","1","2","15","23","37","9.18","10.24","0","42","7","9"
"2008","East Germany","Male","8.96","6","1304","1","2","14","20","38","8.46","9.46","0","57","6","8"
"2008","West Germany","Female","9.73","7","4059","1","2","15","24","40","9.43","10.03","0","53","7","8"
"2008","West Germany","Male","11.93","8","4451","1","2","19","29","41","11.6","12.26","0","59","9","10"
"2009","East Germany","Female","9.46","6","1200","1","2","15","23","38","8.91","10.01","0","45","7","9"
"2009","East Germany","Male","9.32","6","1238","1","2","15","20","37","8.8","9.84","0","58","6","8"
"2009","West Germany","Female","9.97","7","3816","1","2","15","24","39","9.65","10.29","0","51","7","8"
"2009","West Germany","Male","12.16","9","4055","1","3","19","29","42","11.81","12.51","0","64","10","11"
"2010","East Germany","Female","9.91","6","1505","1","2","16","24","37","9.44","10.38","0","46","6","8"
"2010","East Germany","Male","9.92","7","1544","1","2","16","22","38","9.48","10.36","0","51","6","7"
"2010","West Germany","Female","9.88","7","5154","1","2","15","24","39","9.62","10.14","0","52","6","7"
"2010","West Germany","Male","12.6","9.4","5768","1","3","20","30","42","12.33","12.87","0","61","9","9"
"2011","East Germany","Female","10.25","7","1816","1","2","17","24","38","9.82","10.68","0","45","6","8"
"2011","East Germany","Male","10.17","7","1756","1","3","16","21","38","9.75","10.59","0","52","7","8"
"2011","West Germany","Female","10.1","7","6602","1","2","16","25","40","9.87","10.33","0","56","6","7"
"2011","West Germany","Male","12.05","9","6673","1","3","20","29","43","11.79","12.31","0","62","9","10"
"2012","East Germany","Female","11.17","8","1803","1","3","18","26","40","10.72","11.62","0","46","6","8"
"2012","East Germany","Male","10.15","7","1708","1","3","16","22","37","9.72","10.58","0","49","7","8"
"2012","West Germany","Female","10.03","6","6604","1","2","15","25","39","9.8","10.26","0","55","6","6"
"2012","West Germany","Male","12.03","9","6520","1","3","20","29","42","11.77","12.29","0","63","9","10"
"2013","East Germany","Female","10.85","7","1829","1","2","18","24","39","10.4","11.3","0","47","6","7"
"2013","East Germany","Male","10.2","7","1727","1","2","16","23","39","9.77","10.63","0","46","6","8"
"2013","West Germany","Female","9.79","6","7758","1","2","15","25","40","9.59","9.99","0","56","5","5"
"2013","West Germany","Male","11.87","8","7647","1","2","19","29","42","11.63","12.11","0","64","7","7"
"2014","East Germany","Female","10.91","7","1635","1","2","18","25","39","10.42","11.4","0","45","5","7"
"2014","East Germany","Male","10.44","7","1553","1","2","16","24","42","9.97","10.91","0","47","7","8"
"2014","West Germany","Female","9.97","6","6833","1","2","15","25","41","9.75","10.19","0","57","5","6"
"2014","West Germany","Male","11.92","8","6681","1","3","19","29","43","11.66","12.18","0","61","7","8"
"2015","East Germany","Female","11.03","8","1599","1","3","18","25","40","10.53","11.53","0","46","5","7"
"2015","East Germany","Male","10.37","7","1491","1","2","16","25","40","9.89","10.85","0","48","6","8"
"2015","West Germany","Female","9.91","6","6739","1","2","15","25","42","9.68","10.14","0","58","5","5"
"2015","West Germany","Male","11.64","7","6671","1","2","18","29","43","11.38","11.9","0","56","6","7"
"2016","East Germany","Female","10.97","7","1548","1","2","18","26","41","10.45","11.49","0","47","5","7"
"2016","East Germany","Male","10.5","7","1443","1","2","16","25","40","10.01","10.99","0","45","6","8"
"2016","West Germany","Female","10.08","6","6291","1","2","16","26","42","9.84","10.32","0","59","5","5"
"2016","West Germany","Male","11.46","7","6266","1","2","18","29","44","11.19","11.73","0","62","6","6"
"2017","East Germany","Female","11.47","7","1735","1","2","19","27","42","10.97","11.97","0","48","6","7"
"2017","East Germany","Male","9.92","7","1685","1","2","15","25","40","9.45","10.39","0","46","6","7"
"2017","West Germany","Female","9.96","6","7078","1","2","16","26","43","9.72","10.2","0","60","5","6"
"2017","West Germany","Male","11.71","7","7261","1","2","18","29","43","11.46","11.96","0","57","6","6"
"2018","East Germany","Female","11.42","7","1693","1","2","18","28","43","10.91","11.93","0","45","6","7"
"2018","East Germany","Male","10.38","7","1688","1","2","16","25","41","9.91","10.85","0","45","6","7"
"2018","West Germany","Female","10.05","6","6827","1","2","16","26","42","9.81","10.29","0","61","5","6"
"2018","West Germany","Male","11.41","7","7117","1","2","18","29","44","11.15","11.67","0","55","5","5"
"2019","East Germany","Female","11.67","8","1738","1","2","19","28","44","11.16","12.18","0","55","7","8"
"2019","East Germany","Male","10.41","7","1832","1","2","17","26","42","9.93","10.89","0","46","8","9"
"2019","West Germany","Female","10.23","6","6821","1","2","16","27","43","9.98","10.48","0","68","6","6"
"2019","West Germany","Male","11.58","7","7684","1","2","18","30","44","11.32","11.84","0","65","6","7"
