"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1987","college entrance qualification","Male","3.34","1","119","0","1","2","14","22","2.36","4.32","0","25","1","1"
"1987","lower secondary degree","Female","2.03","1","206","0","0","1","7","36","1.49","2.57","0","36","1","1"
"1987","lower secondary degree","Male","3.09","1","344","0","0","2","10","30","2.49","3.69","0","41","1","1"
"1987","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1987","Other degree","Female","1.55","1","32","0","0","1","3","18","-0.01","3.11","0","18","0","1"
"1987","Other degree","Male","2.74","1","73","0","0","2","10","23","1.39","4.09","0","23","1","1"
"1987","secondary school degree","Female","2.04","1","164","0","1","1","6","19","1.44","2.64","0","22","1","1"
"1987","secondary school degree","Male","3.86","1","119","0","1","4","12","27","2.8","4.92","0","27","1","1"
"1988","college entrance qualification","Female","7.33","4","281","1","2","11","18","37","6.4","8.26","0","43","3","5"
"1988","college entrance qualification","Male","10.59","7","479","1","2","18","26","39","9.7","11.48","0","43","5","8"
"1988","lower secondary degree","Female","9.34","7","994","1","2","14","22","39","8.81","9.87","0","43","5","7"
"1988","lower secondary degree","Male","13.31","11","1643","1","3","21","29","42","12.79","13.83","0","54","8","9"
"1988","no degree/no degree yet","Female","8.62","8","171","1","2","15","18","24","7.55","9.69","0","28","7","10"
"1988","no degree/no degree yet","Male","10.2","10","232","1","5","15","19","25","9.31","11.09","0","31","11","14"
"1988","Other degree","Female","7.7","7","223","1","3","12","17","22","6.86","8.54","0","23","7","9"
"1988","Other degree","Male","10.93","10","527","1","4","16","21","28","10.32","11.54","0","44","10","12"
"1988","secondary school degree","Female","7.78","5","576","1","2","11","18","39","7.16","8.4","0","55","3","5"
"1988","secondary school degree","Male","11.28","9","555","1","3","18","26","38","10.49","12.07","0","40","7","9"
"1989","college entrance qualification","Female","","","","","","","","","","","","","",""
"1989","college entrance qualification","Male","","","","","","","","","","","","","",""
"1989","lower secondary degree","Female","","","","","","","","","","","","","",""
"1989","lower secondary degree","Male","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1989","Other degree","Female","","","","","","","","","","","","","",""
"1989","Other degree","Male","","","","","","","","","","","","","",""
"1989","secondary school degree","Female","","","","","","","","","","","","","",""
"1989","secondary school degree","Male","","","","","","","","","","","","","",""
"1990","college entrance qualification","Female","7.59","4","461","1","2","11","20","39","6.83","8.35","0","46","4","5"
"1990","college entrance qualification","Male","10.19","6","754","1","2","17","25","42","9.49","10.89","0","46","6","9"
"1990","lower secondary degree","Female","11.03","9","1498","1","3","17","25","40","10.51","11.55","0","53","8","10"
"1990","lower secondary degree","Male","14.46","12","2122","1","4","23","32","43","13.96","14.96","0","54","10","11"
"1990","no degree/no degree yet","Female","9.32","6","154","1","3","16","20","29","8.16","10.48","0","29","6","10"
"1990","no degree/no degree yet","Male","10.36","10","211","1","2","17","21","29","9.3","11.42","0","39","11","15"
"1990","Other degree","Female","8.52","6","235","1","2","13","20","25","7.56","9.48","0","37","6","10"
"1990","Other degree","Male","11.3","11","497","1","4","17","22","29","10.61","11.99","0","47","11","13"
"1990","secondary school degree","Female","8.14","5","1440","1","2","12","19","34","7.74","8.54","0","41","5","6"
"1990","secondary school degree","Male","10.8","8","1414","1","2","17","25","39","10.32","11.28","0","45","7","9"
"1991","college entrance qualification","Female","7.59","3","462","1","1","11","21","40","6.82","8.36","0","46","3","4"
"1991","college entrance qualification","Male","9.16","5","782","1","2","14","25","35","8.49","9.83","0","47","4","6"
"1991","lower secondary degree","Female","10.3","7","1367","1","2","16","24","40","9.77","10.83","0","49","6","8"
"1991","lower secondary degree","Male","13.88","11","2033","1","3","22","32","43","13.37","14.39","0","55","8","10"
"1991","no degree/no degree yet","Female","7.93","4","169","1","1","15","20","25","6.75","9.11","0","30","4","10"
"1991","no degree/no degree yet","Male","9.21","6","221","0","2","17","21","26","8.11","10.31","0","31","10","13"
"1991","Other degree","Female","8.31","6","247","1","2","13","20","26","7.37","9.25","0","26","6","10"
"1991","Other degree","Male","11.19","11.06","492","1","3","18","22","29","10.46","11.92","0","41","11","13"
"1991","secondary school degree","Female","7.53","5","1369","1","1","12","19","33","7.13","7.93","0","58","4","5"
"1991","secondary school degree","Male","10.25","7","1328","1","2","17","26","40","9.73","10.77","0","46","5","6"
"1992","college entrance qualification","Female","7.73","4","447","1","2","11","20","38","6.98","8.48","0","41","3","4"
"1992","college entrance qualification","Male","9.31","5","772","1","2","15","25","40","8.63","9.99","0","51","3","4"
"1992","lower secondary degree","Female","9.73","6","1221","1","2","15","23","38","9.2","10.26","0","52","5","6"
"1992","lower secondary degree","Male","13.33","10.99","1892","1","3","21","30","42","12.82","13.84","0","54","7","9"
"1992","no degree/no degree yet","Female","8.08","3","151","1","1","14","22","31","6.74","9.42","0","33","4","10"
"1992","no degree/no degree yet","Male","10.04","6","199","1","2","18","23","28","8.84","11.24","0","32","9","14"
"1992","Other degree","Female","8.53","6","229","1","2","13","20","27","7.55","9.51","0","27","6","10"
"1992","Other degree","Male","11.44","12","467","1","3","19","23","30","10.67","12.21","0","34","12","14"
"1992","secondary school degree","Female","7.4","4","1303","1","1","11","20","34","6.99","7.81","0","40","3","4"
"1992","secondary school degree","Male","9.78","5","1253","1","2","17","26","38","9.25","10.31","0","45","3","5"
"1993","college entrance qualification","Female","7.18","4","464","1","1","10","20","36","6.46","7.9","0","43","2","3"
"1993","college entrance qualification","Male","9.33","5","758","1","2","14","25","36","8.67","9.99","0","43","4","5"
"1993","lower secondary degree","Female","9.32","6","1144","1","2","14","23","35","8.81","9.83","0","42","4","6"
"1993","lower secondary degree","Male","13.05","10","1783","1","3","21","30","41","12.55","13.55","0","48","7","8"
"1993","no degree/no degree yet","Female","9.32","5","144","1","2","17","23","32","7.81","10.83","0","48","4","10"
"1993","no degree/no degree yet","Male","10.92","7.63","190","1","2","20","24","29","9.66","12.18","0","32","9","14"
"1993","Other degree","Female","8.46","5","218","1","2","14","20","26","7.39","9.53","0","28","6","10"
"1993","Other degree","Male","11.9","13","435","1","3","20","23","31","11.09","12.71","0","32","12","14"
"1993","secondary school degree","Female","7.39","4","1316","1","1","11","20","38","6.99","7.79","0","41","3","3"
"1993","secondary school degree","Male","9.42","5","1235","1","2","15","24","36","8.92","9.92","0","45","3","4"
"1994","college entrance qualification","Female","7.51","4","500","1","2","10","19","32","6.83","8.19","0","44","3","4"
"1994","college entrance qualification","Male","9.64","6","774","1","2","15","25","38","8.96","10.32","0","50","4","5"
"1994","lower secondary degree","Female","9.79","7","1046","1","3","15","24","37","9.25","10.33","0","44","5","6"
"1994","lower secondary degree","Male","13.2","10","1664","1","3","21","30","42","12.67","13.73","0","49","7","9"
"1994","no degree/no degree yet","Female","8.38","4","133","1","2","15","22","30","6.96","9.8","0","30","4","9"
"1994","no degree/no degree yet","Male","11.32","9","164","1","3","20","24","30","9.92","12.72","0","47","10","15"
"1994","Other degree","Female","9.29","6","192","1","2","16","22","27","8.11","10.47","0","29","6","11"
"1994","Other degree","Male","11.98","10.55","382","2","3","19","25","34","11.07","12.89","0","38","12","15"
"1994","secondary school degree","Female","7.41","4","1269","1","2","10","19","35","7","7.82","0","39","3","4"
"1994","secondary school degree","Male","10.23","6","1218","1","3","16","25","37","9.72","10.74","0","46","4","5"
"1995","college entrance qualification","Female","7.14","4","524","1","2","10","20","34","6.47","7.81","0","45","3","4"
"1995","college entrance qualification","Male","9.48","5","822","1","2","14","25","37","8.84","10.12","0","51","4","5"
"1995","lower secondary degree","Female","10.03","6","1027","1","3","16","24","37","9.47","10.59","0","44","5","6"
"1995","lower secondary degree","Male","12.87","9","1649","1","3","21","30","42","12.34","13.4","0","50","6","8"
"1995","no degree/no degree yet","Female","8.37","5","118","1","3","12","23","28","6.86","9.88","0","31","4","7"
"1995","no degree/no degree yet","Male","9.89","7","151","1","1","17","25","30","8.37","11.41","0","33","8","15"
"1995","Other degree","Female","6.08","3","260","1","1","8","16","28","5.11","7.05","0","33","4","6"
"1995","Other degree","Male","8.83","5","469","1","2","16","23","31","8","9.66","0","35","6","9"
"1995","secondary school degree","Female","7.47","4","1332","1","2","10","19","36","7.08","7.86","0","40","4","4"
"1995","secondary school degree","Male","9.86","5","1259","1","2","16","26","37","9.36","10.36","0","45","4","5"
"1996","college entrance qualification","Female","7.59","4","530","1","2","10","21","33","6.96","8.22","0","41","4","5"
"1996","college entrance qualification","Male","9.23","5","831","1","2","14","25","37","8.62","9.84","0","46","5","5"
"1996","lower secondary degree","Female","9.62","6","1003","1","2","15","24","38","9.06","10.18","0","48","5","6"
"1996","lower secondary degree","Male","12.45","9","1600","1","3","20","30","42","11.93","12.97","0","51","6","8"
"1996","no degree/no degree yet","Female","7.01","4","112","0","1","7","23","29","5.45","8.57","0","32","4","6"
"1996","no degree/no degree yet","Male","11.21","8","137","1","1","20","27","30","9.51","12.91","0","40","9","17"
"1996","Other degree","Female","6.44","4","234","1","2","8","16","28","5.41","7.47","0","31","4","6"
"1996","Other degree","Male","9.81","6","410","1","3","17","24","34","8.9","10.72","0","36","6","9"
"1996","secondary school degree","Female","7.98","5","1326","1","2","11","20","37","7.58","8.38","0","41","4","5"
"1996","secondary school degree","Male","10.73","6","1228","1","3","17","26","39","10.21","11.25","0","48","5","6"
"1997","college entrance qualification","Female","8.05","5","550","1","2","11","21","35","7.41","8.69","0","50","4","5"
"1997","college entrance qualification","Male","9.25","6","842","1","2","14","25","36","8.63","9.87","0","47","5","6"
"1997","lower secondary degree","Female","9.89","7","938","1","2","15","23","37","9.33","10.45","0","43","5","6"
"1997","lower secondary degree","Male","12.86","10","1519","1","3","21","29","43","12.32","13.4","0","49","7","8"
"1997","no degree/no degree yet","Female","7.73","5","103","1","3","8","24","30","6.12","9.34","0","30","5","7"
"1997","no degree/no degree yet","Male","11.85","9.51","120","1","2","21","26","32","10.08","13.62","0","32","10","18"
"1997","Other degree","Female","6.58","4","202","0","2","8","17","29","5.43","7.73","0","32","5","7"
"1997","Other degree","Male","9.56","6","370","1","2","17","24","31","8.62","10.5","0","39","7","8"
"1997","secondary school degree","Female","7.88","5","1301","1","2","11","21","34","7.48","8.28","0","42","5","5"
"1997","secondary school degree","Male","10.64","7","1207","1","3","17","26","38","10.13","11.15","0","48","5","6"
"1998","college entrance qualification","Female","8.65","6","635","1","2","12","23","37","8.02","9.28","0","49","4","6"
"1998","college entrance qualification","Male","9.43","6","924","1","2","14","25","39","8.83","10.03","0","53","5","6"
"1998","lower secondary degree","Female","9.82","7","1009","1","3","15","24","35","9.28","10.36","0","44","5","7"
"1998","lower secondary degree","Male","12.88","10","1590","1","3","21","29","43","12.35","13.41","0","50","7","8"
"1998","no degree/no degree yet","Female","8.27","6","98","1","2","9","21","31","6.67","9.87","0","31","5","8"
"1998","no degree/no degree yet","Male","11.23","8.83","117","1","2","20","27","32","9.41","13.05","0","33","9","17"
"1998","Other degree","Female","7.61","5","210","0","1","10","20","33","6.42","8.8","0","36","5","7"
"1998","Other degree","Male","10.52","8","368","1","2","18","25","32","9.54","11.5","0","36","7","9"
"1998","secondary school degree","Female","8.29","6","1378","1","2","11","20","32","7.89","8.69","0","43","5","6"
"1998","secondary school degree","Male","10.28","7","1359","1","2","17","26","38","9.79","10.77","0","49","6","7"
"1999","college entrance qualification","Female","8.43","5","687","1","1","12","23","35","7.82","9.04","0","51","4","5"
"1999","college entrance qualification","Male","9.43","6","956","1","2","14","24","38","8.86","10","0","49","5","7"
"1999","lower secondary degree","Female","9.63","7","1014","1","2","14","24","36","9.09","10.17","0","45","5","6"
"1999","lower secondary degree","Male","12.28","9","1596","1","3","20","30","43","11.75","12.81","0","57","7","8"
"1999","no degree/no degree yet","Female","6.97","4","110","0","1","9","21","32","5.41","8.53","0","32","3","7"
"1999","no degree/no degree yet","Male","10.33","6","121","1","2","20","27","33","8.48","12.18","0","33","6","13"
"1999","Other degree","Female","7.9","5","200","1","2","9","21","34","6.69","9.11","0","34","5","7"
"1999","Other degree","Male","10.43","8","332","1","2","18","26","33","9.4","11.46","0","37","7","9"
"1999","secondary school degree","Female","8.51","6","1424","1","2","12","21","33","8.11","8.91","0","44","5","6"
"1999","secondary school degree","Male","9.94","7","1363","1","2","15","26","38","9.45","10.43","0","50","6","7"
"2000","college entrance qualification","Female","7.94","5","1384","1","1","11","21","36","7.5","8.38","0","52","4","5"
"2000","college entrance qualification","Male","9.66","6","1930","1","2","14","25","39","9.23","10.09","0","53","6","7"
"2000","lower secondary degree","Female","9.93","7","1748","1","2","15","25","37","9.49","10.37","0","46","6","7"
"2000","lower secondary degree","Male","12.74","10","2738","1","3","20","30","43","12.33","13.15","0","58","9","10"
"2000","no degree/no degree yet","Female","7.85","3","87","0","1","11","24","33","5.98","9.72","0","33","2","8"
"2000","no degree/no degree yet","Male","8.6","3.58","113","0","1","13","24","36","6.73","10.47","0","36","2","8"
"2000","Other degree","Female","6.66","4","349","0","1","9","17","30","5.83","7.49","0","34","4","6"
"2000","Other degree","Male","8.58","5","494","1","2","11","24","32","7.81","9.35","0","38","5","7"
"2000","secondary school degree","Female","8.43","6","2520","1","2","11","21","36","8.11","8.75","0","48","5","6"
"2000","secondary school degree","Male","10.01","7","2370","1","2","14","26","39","9.63","10.39","0","54","6","7"
"2001","college entrance qualification","Female","8.23","5","1322","1","2","11","22","37","7.76","8.7","0","47","4","5"
"2001","college entrance qualification","Male","9.67","6","1796","1","2","14","25","38","9.23","10.11","0","51","6","7"
"2001","lower secondary degree","Female","9.95","7","1558","1","2","15","25","37","9.49","10.41","0","51","6","7"
"2001","lower secondary degree","Male","12.81","10","2388","1","3","21","30","44","12.36","13.26","0","59","9","10"
"2001","no degree/no degree yet","Female","6.28","2","93","1","1","10","20","34","4.64","7.92","0","34","1","4"
"2001","no degree/no degree yet","Male","8.82","3","106","1","1","14","28","37","6.82","10.82","0","37","2","4"
"2001","Other degree","Female","6.68","4","335","1","1","9","16","29","5.84","7.52","0","35","4","6"
"2001","Other degree","Male","9.18","6","420","1","2","13","25","33","8.29","10.07","0","39","6","8"
"2001","secondary school degree","Female","8.64","6","2359","1","2","12","21","36","8.31","8.97","0","40","6","6"
"2001","secondary school degree","Male","10.28","7","2175","1","2","15","26","40","9.87","10.69","0","54","7","8"
"2002","college entrance qualification","Female","8.1","4","1724","1","2","11","22","38","7.66","8.54","0","47","5","6"
"2002","college entrance qualification","Male","9.97","7","2305","1","2","14","25","37","9.56","10.38","0","50","7","9"
"2002","lower secondary degree","Female","9.95","7","1487","1","2","14","24","38","9.47","10.43","0","48","6","7"
"2002","lower secondary degree","Male","13.33","10","2193","1","3","21","31","45","12.86","13.8","0","52","9","11"
"2002","no degree/no degree yet","Female","8.12","3","90","0","1","12","24","35","6.28","9.96","0","35","1","3"
"2002","no degree/no degree yet","Male","8.33","2","87","1","2","12","26","37","6.19","10.47","0","38","2","5"
"2002","Other degree","Female","7.02","4","322","1","2","9","17","33","6.12","7.92","0","36","5","7"
"2002","Other degree","Male","8.22","5","397","1","2","12","23","33","7.27","9.17","0","40","6","9"
"2002","secondary school degree","Female","8.97","6","2455","1","2","12","22","36","8.63","9.31","0","51","6","7"
"2002","secondary school degree","Male","10.66","7","2214","1","3","16","27","39","10.23","11.09","0","58","8","9"
"2003","college entrance qualification","Female","8.47","5","1693","1","2","12","23","39","8.01","8.93","0","48","5","6"
"2003","college entrance qualification","Male","10.01","7","2158","1","3","14","25","40","9.58","10.44","0","50","8","9"
"2003","lower secondary degree","Female","10.75","8","1364","1","3","15","25","39","10.24","11.26","0","49","7","8"
"2003","lower secondary degree","Male","13.48","11","2017","1","4","21","30","42","12.99","13.97","0","57","9","11"
"2003","no degree/no degree yet","Female","8.77","4","73","1","1","13","27","37","6.59","10.95","0","37","2","6"
"2003","no degree/no degree yet","Male","8.77","3","78","1","1","12","27","41","6.35","11.19","0","41","2","6"
"2003","Other degree","Female","7.2","4","303","1","2","10","19","33","6.25","8.15","0","37","4","7"
"2003","Other degree","Male","8.65","5","352","1","2","13","23","33","7.64","9.66","0","37","7","9"
"2003","secondary school degree","Female","9.21","6","2343","1","2","13","22","37","8.86","9.56","0","52","7","8"
"2003","secondary school degree","Male","10.92","7","2108","1","3","16","28","40","10.48","11.36","0","57","8","9"
"2004","college entrance qualification","Female","8.37","5","1680","1","2","12","22","38","7.92","8.82","0","50","5","6"
"2004","college entrance qualification","Male","10.36","7","2119","1","3","15","26","39","9.93","10.79","0","52","8","9"
"2004","lower secondary degree","Female","10.66","8","1312","1","3","16","25","38","10.14","11.18","0","44","7","8"
"2004","lower secondary degree","Male","13.77","11","1893","1","4","22","31","45","13.26","14.28","0","56","10","11"
"2004","no degree/no degree yet","Female","8.82","2","68","1","1","14","28","38","6.44","11.2","0","38","2","5"
"2004","no degree/no degree yet","Male","8.79","4","66","1","1","13","26","39","6.3","11.28","0","39","3","6"
"2004","Other degree","Female","8.14","6","274","1","3","11","19","32","7.21","9.07","0","38","5","8"
"2004","Other degree","Male","8.92","6","339","0","3","13","24","33","7.9","9.94","0","38","7","10"
"2004","secondary school degree","Female","9.6","7","2278","1","2","14","23","37","9.23","9.97","0","53","7","8"
"2004","secondary school degree","Male","11.19","8","2026","1","3","16","27","41","10.74","11.64","0","56","8","9"
"2005","college entrance qualification","Female","8.47","5","1637","1","2","12","22","35","8.01","8.93","0","42","6","7"
"2005","college entrance qualification","Male","10.03","7","1999","1","3","15","25","38","9.58","10.48","0","51","8","9"
"2005","lower secondary degree","Female","10.86","8","1198","1","3","16","26","39","10.31","11.41","0","47","7","9"
"2005","lower secondary degree","Male","13.24","10","1715","1","3","22","30","42","12.71","13.77","0","57","10","11"
"2005","no degree/no degree yet","Female","8.88","4","58","1","2","15","29","36","6.31","11.45","0","36","2","5"
"2005","no degree/no degree yet","Male","7.29","3","68","1","2","9","18","41","4.79","9.79","0","41","2","7"
"2005","Other degree","Female","8.22","6","273","1","2","12","19","33","7.24","9.2","0","39","5","8"
"2005","Other degree","Male","9.31","6","306","1","3","14","25","35","8.2","10.42","0","42","7","10"
"2005","secondary school degree","Female","9.6","7","2182","1","3","14","23","35","9.23","9.97","0","43","7","8"
"2005","secondary school degree","Male","11.51","9","1940","1","3","17","27","41","11.05","11.97","0","56","9","10"
"2006","college entrance qualification","Female","8.61","5","1758","1","2","13","21","37","8.17","9.05","0","51","6","7"
"2006","college entrance qualification","Male","10.23","7","2094","1","3","15","25","38","9.79","10.67","0","52","8","9"
"2006","lower secondary degree","Female","11","8","1239","1","3","16","26","42","10.44","11.56","0","48","7","9"
"2006","lower secondary degree","Male","13.3","10","1804","1","4","21","30","43","12.77","13.83","0","58","10","12"
"2006","no degree/no degree yet","Female","10.8","3","50","1","2","24","30","40","7.44","14.16","0","40","2","9"
"2006","no degree/no degree yet","Male","8.17","3","64","1","2","10","25","45","5.22","11.12","0","45","2","8"
"2006","Other degree","Female","7.82","6","285","1","2","11","16","36","6.85","8.79","0","40","6","8"
"2006","Other degree","Male","10.32","7","313","1","3","15","27","37","9.17","11.47","0","46","8","11"
"2006","secondary school degree","Female","10.17","7","2338","1","3","15","25","36","9.8","10.54","0","46","7","8"
"2006","secondary school degree","Male","11.35","8","2009","1","3","16","28","40","10.89","11.81","0","60","8","10"
"2007","college entrance qualification","Female","8.59","5","1749","1","2","13","21","36","8.15","9.03","0","52","6","7"
"2007","college entrance qualification","Male","10.09","7","2020","1","3","15","25","38","9.64","10.54","0","53","8","9"
"2007","lower secondary degree","Female","11.21","8","1149","1","3","17","27","44","10.63","11.79","0","49","7","9"
"2007","lower secondary degree","Male","13.51","10","1699","1","3","22","31","43","12.96","14.06","0","59","10","12"
"2007","no degree/no degree yet","Female","10.01","2","48","1","1","17","37","40","6.42","13.6","0","40","1","10"
"2007","no degree/no degree yet","Male","7.21","3.92","47","1","1","7","17","45","3.66","10.76","0","45","2","7"
"2007","Other degree","Female","7.64","6","255","1","2","12","15","34","6.64","8.64","0","37","6","8"
"2007","Other degree","Male","10.06","7","274","1","2","16","27","37","8.89","11.23","0","40","8","11"
"2007","secondary school degree","Female","10.12","7","2187","1","2","15","25","37","9.73","10.51","0","45","7","9"
"2007","secondary school degree","Male","11.59","8","1923","1","3","17","28","40","11.11","12.07","0","58","8","10"
"2008","college entrance qualification","Female","8.46","5","1686","1","2","12","21","37","8","8.92","0","53","6","7"
"2008","college entrance qualification","Male","10.03","7","1900","1","2","16","24","39","9.56","10.5","0","54","8","10"
"2008","lower secondary degree","Female","11.6","9","1085","1","3","17","27","45","10.98","12.22","0","51","8","10"
"2008","lower secondary degree","Male","13.77","11","1572","1","3","23","32","44","13.19","14.35","0","58","10","12"
"2008","no degree/no degree yet","Female","8.28","2","46","1","2","11","30","38","4.91","11.65","0","38","2","10"
"2008","no degree/no degree yet","Male","6.58","2.85","53","0","1","8","16","43","3.59","9.57","0","43","1","5"
"2008","Other degree","Female","7.63","6","250","1","2","11","14","32","6.58","8.68","0","38","7","8"
"2008","Other degree","Male","9.4","6","247","1","2","15","25","37","8.19","10.61","0","41","7","11"
"2008","secondary school degree","Female","10.34","7","2114","1","2","16","25","37","9.93","10.75","0","46","8","9"
"2008","secondary school degree","Male","11.75","8.24","1826","1","3","18","28","40","11.25","12.25","0","59","8","10"
"2009","college entrance qualification","Female","8.4","5","1629","1","2","13","21","36","7.93","8.87","0","46","6","7"
"2009","college entrance qualification","Male","10.12","7","1771","1","2","16","24","40","9.62","10.62","0","64","9","10"
"2009","lower secondary degree","Female","12.32","10","978","1","3","19","28","46","11.66","12.98","0","51","8","10"
"2009","lower secondary degree","Male","14.13","11","1411","1","3","23","32","44","13.51","14.75","0","59","11","13"
"2009","no degree/no degree yet","Female","5.96","2","39","0","1","3","31","37","3.01","8.91","0","37","1","3"
"2009","no degree/no degree yet","Male","6.7","3","55","1","2","6","16","44","3.93","9.47","0","44","2","6"
"2009","Other degree","Female","7.55","5","220","1","2","11","17","39","6.42","8.68","0","39","6","9"
"2009","Other degree","Male","9.89","8","206","1","3","16","21","36","8.62","11.16","0","38","7","11"
"2009","secondary school degree","Female","10.64","8","2020","1","2","16","26","38","10.21","11.07","0","45","8","9"
"2009","secondary school degree","Male","12.12","9","1691","1","3","19","29","41","11.6","12.64","0","60","9","10"
"2010","college entrance qualification","Female","8.52","5","2248","1","2","12","21","36","8.14","8.9","0","47","6","7"
"2010","college entrance qualification","Male","10.43","7","2456","1","2","16","25","40","10.04","10.82","0","61","8","9"
"2010","lower secondary degree","Female","12.23","10","1156","1","3","19","26","42","11.65","12.81","0","52","7","9"
"2010","lower secondary degree","Male","14.92","12","1847","1","3","24","33","44","14.4","15.44","0","60","9","11"
"2010","no degree/no degree yet","Female","9.09","3.23","53","0","1","19","32","38","6.63","11.55","0","38","1","3"
"2010","no degree/no degree yet","Male","7.63","4","109","1","2","8","22","41","6.1","9.16","0","41","2","4"
"2010","Other degree","Female","6.89","4","331","1","1","10","18","31","6.05","7.73","0","39","3","6"
"2010","Other degree","Male","10.02","8","472","1","3","16","20","36","9.31","10.73","0","41","4","7"
"2010","secondary school degree","Female","10.61","7","2733","1","2","17","27","39","10.25","10.97","0","47","6","8"
"2010","secondary school degree","Male","12.69","10","2259","1","3","20","30","42","12.26","13.12","0","61","9","10"
"2011","college entrance qualification","Female","8.66","5","2828","1","2","13","21","37","8.33","8.99","0","48","6","7"
"2011","college entrance qualification","Male","10.72","8","2789","1","3","17","26","39","10.35","11.09","0","58","9","10"
"2011","lower secondary degree","Female","12.57","10","1448","1","3","19","28","43","12.04","13.1","0","56","6","8"
"2011","lower secondary degree","Male","14.05","11","2061","1","3","23","32","45","13.54","14.56","0","60","10","11"
"2011","no degree/no degree yet","Female","7.79","3","85","0","1","11","24","39","6.11","9.47","0","39","1","3"
"2011","no degree/no degree yet","Male","5.68","2","132","0","1","8","14","33","4.21","7.15","0","42","2","3"
"2011","Other degree","Female","7.68","5","455","1","2","12","18","33","6.98","8.38","0","45","4","6"
"2011","Other degree","Male","10.31","7","534","1","3","18","22","37","9.56","11.06","0","42","5","8"
"2011","secondary school degree","Female","10.99","7","3400","1","2","18","27","40","10.66","11.32","0","49","7","8"
"2011","secondary school degree","Male","12.22","9","2588","1","3","19","29","40","11.82","12.62","0","62","9","11"
"2012","college entrance qualification","Female","8.95","5","2865","1","2","13","22","38","8.61","9.29","0","49","6","7"
"2012","college entrance qualification","Male","10.48","7","2766","1","3","16","24","38","10.12","10.84","0","63","9","10"
