"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","Rural Area","Female","8.14","5","1244","1","2","11","20","36","7.68","8.6","0","45","5","6"
"1999","Rural Area","Male","9.92","6.8","1536","1","2","14","27","41","9.44","10.4","0","49","6","7"
"1999","Urban Area","Female","8.98","6","2310","1","2","13","23","35","8.65","9.31","0","51","5","6"
"1999","Urban Area","Male","10.9","7.58","2981","1","2","18","27","40","10.54","11.26","0","57","7","8"
"2000","Rural Area","Female","8.38","6","2088","1","2","11","21","37","8.02","8.74","0","46","5","6"
"2000","Rural Area","Male","10.17","7","2598","1","2","15","27","41","9.79","10.55","0","53","6","7"
"2000","Urban Area","Female","8.8","6","4006","1","2","13","22","36","8.53","9.07","0","52","5","6"
"2000","Urban Area","Male","11.11","8","5059","1","2","18","27","41","10.83","11.39","0","58","7","8"
"2001","Rural Area","Female","8.52","6","1914","1","2","11","22","37","8.14","8.9","0","47","5","6"
"2001","Rural Area","Male","10.44","7","2311","1","2","16","27","41","10.03","10.85","0","51","7","8"
"2001","Urban Area","Female","8.88","6","3778","1","2","13","22","37","8.61","9.15","0","51","5","6"
"2001","Urban Area","Male","11.11","8","4606","1","2","17","28","41","10.81","11.41","0","59","7","8"
"2002","Rural Area","Female","8.61","6","1987","1","2","12","22","36","8.22","9","0","48","6","7"
"2002","Rural Area","Male","10.79","7","2331","1","3","16","28","41","10.37","11.21","0","51","7","8"
"2002","Urban Area","Female","9.02","6","4135","1","2","13","22","38","8.75","9.29","0","51","6","7"
"2002","Urban Area","Male","11.34","8","4933","1","3","17","28","41","11.05","11.63","0","58","8","9"
"2003","Rural Area","Female","8.93","6","1898","1","2","12","23","38","8.53","9.33","0","49","6","7"
"2003","Rural Area","Male","11.27","8","2199","1","3","17","28","40","10.84","11.7","0","49","8","9"
"2003","Urban Area","Female","9.43","6","3952","1","2","14","23","39","9.14","9.72","0","52","6","7"
"2003","Urban Area","Male","11.31","8","4595","1","3","18","27","40","11","11.62","0","57","8","9"
"2004","Rural Area","Female","9.29","6","1849","1","2","13","23","35","8.88","9.7","0","43","6","8"
"2004","Rural Area","Male","11.28","8","2112","1","3","17","28","42","10.83","11.73","0","54","8","9"
"2004","Urban Area","Female","9.44","6","3848","1","2","14","24","38","9.15","9.73","0","53","6","7"
"2004","Urban Area","Male","11.65","8","4428","1","3","18","28","43","11.34","11.96","0","56","8","9"
"2005","Rural Area","Female","9.4","6","1771","1","2","14","23","35","8.98","9.82","0","47","6","8"
"2005","Rural Area","Male","11.4","8","1965","1","3","17","28","41","10.93","11.87","0","55","8","9"
"2005","Urban Area","Female","9.45","6","3675","1","2","14","24","37","9.15","9.75","0","45","6","7"
"2005","Urban Area","Male","11.24","8","4179","1","3","17","27","40","10.92","11.56","0","57","8","10"
"2006","Rural Area","Female","9.71","6","1919","1","2","15","24","37","9.29","10.13","0","48","7","8"
"2006","Rural Area","Male","11.12","7","2104","1","2","16","28","42","10.67","11.57","0","56","8","9"
"2006","Urban Area","Female","9.67","6","3856","1","2","15","24","39","9.37","9.97","0","51","7","8"
"2006","Urban Area","Male","11.45","8","4317","1","3","17","27","41","11.13","11.77","0","60","9","10"
"2007","Rural Area","Female","9.7","7","1836","1","2","15","23","36","9.27","10.13","0","49","7","8"
"2007","Rural Area","Male","11.38","8","2042","1","3","17","28","43","10.91","11.85","0","52","8","9"
"2007","Urban Area","Female","9.6","7","3680","1","2","14","24","39","9.29","9.91","0","52","7","8"
"2007","Urban Area","Male","11.43","8","4062","1","3","18","28","40","11.1","11.76","0","59","9","10"
"2008","Rural Area","Female","9.96","7","1765","1","2","15","23","38","9.51","10.41","0","51","7","8"
"2008","Rural Area","Male","11.51","8","1909","1","2","18","29","44","11.02","12","0","52","8","10"
"2008","Urban Area","Female","9.61","6","3551","1","2","14","24","41","9.29","9.93","0","53","7","8"
"2008","Urban Area","Male","11.38","8","3846","1","2","18","28","40","11.04","11.72","0","59","9","10"
"2009","Rural Area","Female","10.74","8","1692","1","2","17","25","39","10.27","11.21","0","51","8","9"
"2009","Rural Area","Male","11.72","8","1815","1","2","18","29","42","11.22","12.22","0","55","8","10"
"2009","Urban Area","Female","9.48","6","3324","1","2","15","23","39","9.14","9.82","0","48","7","8"
"2009","Urban Area","Male","11.64","8","3478","1","3","19","28","40","11.27","12.01","0","64","9","10"
"2010","Rural Area","Female","10.51","8","2299","1","2","17","25","39","10.12","10.9","0","52","6","7"
"2010","Rural Area","Male","12.29","9","2522","1","3","19","30","43","11.89","12.69","0","52","8","9"
"2010","Urban Area","Female","9.58","6","4360","1","2","15","24","38","9.3","9.86","0","46","6","7"
"2010","Urban Area","Male","12.06","9","4790","1","3","19","29","41","11.77","12.35","0","61","8","9"
"2011","Rural Area","Female","10.72","7","2965","1","2","17","26","40","10.37","11.07","0","56","6","7"
"2011","Rural Area","Male","12.04","9","3014","1","3","19","29","43","11.67","12.41","0","60","9","10"
"2011","Urban Area","Female","9.85","7","5453","1","2","15","24","40","9.6","10.1","0","51","6","7"
"2011","Urban Area","Male","11.57","8","5415","1","3","19","28","42","11.29","11.85","0","62","9","9"
"2012","Rural Area","Female","11.18","8","2996","1","2","18","27","40","10.82","11.54","0","55","6","7"
"2012","Rural Area","Male","12.14","9","2958","1","3","19","29","42","11.76","12.52","0","50","8","9"
"2012","Urban Area","Female","9.76","6","5411","1","2","15","24","39","9.5","10.02","0","52","6","7"
"2012","Urban Area","Male","11.5","8","5270","1","2","18","28","42","11.21","11.79","0","63","8","9"
"2013","Rural Area","Female","10.96","7","3184","1","2","17","27","40","10.63","11.29","0","56","5","6"
"2013","Rural Area","Male","12.05","8","3117","1","3","19","29","42","11.68","12.42","0","54","7","9"
"2013","Urban Area","Female","9.51","6","6403","1","2","14","24","40","9.28","9.74","0","53","5","5"
"2013","Urban Area","Male","11.36","7","6257","1","2","18","28","42","11.1","11.62","0","64","6","7"
"2014","Rural Area","Female","11.25","7","2854","1","2","18","28","41","10.89","11.61","0","57","5","6"
"2014","Rural Area","Male","12.02","8","2825","1","2","19","30","43","11.62","12.42","0","58","8","9"
"2014","Urban Area","Female","9.62","6","5614","1","2","15","24","40","9.37","9.87","0","54","5","6"
"2014","Urban Area","Male","11.5","8","5409","1","3","18","28","42","11.22","11.78","0","61","7","7"
"2015","Rural Area","Female","11.3","7","2827","1","2","18","27","42","10.93","11.67","0","58","5","6"
"2015","Rural Area","Male","11.67","8","2789","1","2","19","29","43","11.27","12.07","0","56","7","8"
"2015","Urban Area","Female","9.54","6","5511","1","2","15","25","41","9.29","9.79","0","53","5","5"
"2015","Urban Area","Male","11.31","7","5373","1","2","17","28","43","11.03","11.59","0","53","6","7"
"2016","Rural Area","Female","11.54","7","2665","1","2","18","29","42","11.15","11.93","0","59","5","6"
"2016","Rural Area","Male","11.86","8","2660","1","3","19","29","43","11.46","12.26","0","56","6","7"
"2016","Urban Area","Female","9.64","6","5174","1","2","15","25","40","9.38","9.9","0","54","5","6"
"2016","Urban Area","Male","11.05","7","5049","1","2","17","28","44","10.76","11.34","0","62","6","6"
"2017","Rural Area","Female","11.81","8","3081","1","2","19","29","44","11.43","12.19","0","60","6","6"
"2017","Rural Area","Male","11.7","8","3133","1","2","18","28","43","11.32","12.08","0","57","6","7"
"2017","Urban Area","Female","9.48","5","5732","1","2","15","25","40","9.22","9.74","0","55","5","6"
"2017","Urban Area","Male","11.27","7","5813","1","2","17","29","43","10.99","11.55","0","52","6","6"
"2018","Rural Area","Female","11.74","7","2949","1","2","18","29","44","11.36","12.12","0","61","6","6"
"2018","Rural Area","Male","11.89","8","3020","1","3","19","29","44","11.51","12.27","0","48","6","7"
"2018","Urban Area","Female","9.62","6","5571","1","2","15","26","40","9.36","9.88","0","56","5","6"
"2018","Urban Area","Male","10.94","6","5785","1","2","17","29","43","10.66","11.22","0","55","5","5"
"2019","Rural Area","Female","11.88","8","2893","1","2","19","29","45","11.48","12.28","0","68","6","7"
"2019","Rural Area","Male","12.18","8","3179","1","3","20","29","45","11.79","12.57","0","57","7","9"
"2019","Urban Area","Female","9.91","6","5213","1","2","15","26","41","9.63","10.19","0","57","6","7"
"2019","Urban Area","Male","11.26","7","5799","1","2","18","29","43","10.96","11.56","0","65","7","7"
