"transab_cat","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1988","Not Employed","(1c) basic vocational qualification","18","","",""
"Very high transfer dependency","1988","Not Employed","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","1988","Not Employed","(2a) intermediate vocational","5","","",""
"Very high transfer dependency","1988","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","1988","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Very high transfer dependency","1988","Not Employed","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","1988","Not Employed","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1988","Employed","(0) in school","","","",""
"Very high transfer dependency","1988","Employed","(1a) inadequately completed","","","",""
"Very high transfer dependency","1988","Employed","(1b) general elementary school","9","","",""
"Very high transfer dependency","1988","Employed","(1c) basic vocational qualification","3","","",""
"Very high transfer dependency","1988","Employed","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1988","Employed","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","1988","Employed","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1988","Employed","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1988","Employed","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1988","Employed","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1988","Not Employed","(0) in school","","","",""
"Complete transfer dependency","1988","Not Employed","(1a) inadequately completed","16","","",""
"Complete transfer dependency","1988","Not Employed","(1b) general elementary school","30","0.0248077982048495","0.0153319709200073","0.0342836254896917"
"Complete transfer dependency","1988","Not Employed","(1c) basic vocational qualification","13","","",""
"Complete transfer dependency","1988","Not Employed","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1988","Not Employed","(2a) intermediate vocational","1","","",""
"Complete transfer dependency","1988","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Complete transfer dependency","1988","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Complete transfer dependency","1988","Not Employed","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1988","Not Employed","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1988","Employed","(0) in school","","","",""
"Complete transfer dependency","1988","Employed","(1a) inadequately completed","","","",""
"Complete transfer dependency","1988","Employed","(1b) general elementary school","","","",""
"Complete transfer dependency","1988","Employed","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","1988","Employed","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1988","Employed","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1988","Employed","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1988","Employed","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1988","Employed","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1988","Employed","(3b) higher tertiary education","","","",""
"No transfer dependency","1989","Not Employed","(0) in school","3","","",""
"No transfer dependency","1989","Not Employed","(1a) inadequately completed","49","0.214173204794763","0.166710429737534","0.261635979851992"
"No transfer dependency","1989","Not Employed","(1b) general elementary school","513","0.677255779633913","0.648088554655626","0.706423004612201"
"No transfer dependency","1989","Not Employed","(1c) basic vocational qualification","559","0.647581487910582","0.617942771615319","0.677220204205845"
"No transfer dependency","1989","Not Employed","(2b) intermediate general qualification","47","0.48772901988644","0.406088451352034","0.569369588420846"
"No transfer dependency","1989","Not Employed","(2a) intermediate vocational","168","0.657165978536317","0.604831965025585","0.709499992047048"
"No transfer dependency","1989","Not Employed","(2c_gen) general maturity certificate","49","0.362128747537439","0.2874241130696","0.436833382005277"
"No transfer dependency","1989","Not Employed","(2c_voc) vocational maturity certificate","49","0.601554329636041","0.507462176690723","0.69564648258136"
"No transfer dependency","1989","Not Employed","(3a) lower tertiary education","35","0.730848226570138","0.612554031708363","0.849142421431914"
"No transfer dependency","1989","Not Employed","(3b) higher tertiary education","39","0.635007612467007","0.521413737457375","0.748601487476639"
"No transfer dependency","1989","Employed","(0) in school","1","","",""
"No transfer dependency","1989","Employed","(1a) inadequately completed","119","0.321278876793004","0.27563086845309","0.366926885132919"
"No transfer dependency","1989","Employed","(1b) general elementary school","387","0.442875961288399","0.414154596064587","0.471597326512211"
"No transfer dependency","1989","Employed","(1c) basic vocational qualification","867","0.473500561879263","0.452311493198509","0.494689630560017"
"No transfer dependency","1989","Employed","(2b) intermediate general qualification","93","0.463084874626152","0.397639527300321","0.528530221951982"
"No transfer dependency","1989","Employed","(2a) intermediate vocational","400","0.510005416156736","0.476710940561677","0.543299891751795"
"No transfer dependency","1989","Employed","(2c_gen) general maturity certificate","64","0.446509869303121","0.369719700017321","0.523300038588921"
"No transfer dependency","1989","Employed","(2c_voc) vocational maturity certificate","135","0.577861064805127","0.519906798603071","0.635815331007184"
"No transfer dependency","1989","Employed","(3a) lower tertiary education","84","0.557154465213728","0.480664488890295","0.633644441537161"
"No transfer dependency","1989","Employed","(3b) higher tertiary education","160","0.497220043618861","0.445855824400958","0.548584262836765"
"Very low transfer dependency","1989","Not Employed","(0) in school","124","0.891001816576101","0.8388178926762","0.943185740476003"
"Very low transfer dependency","1989","Not Employed","(1a) inadequately completed","179","0.544509842280355","0.486892992641072","0.602126691919639"
"Very low transfer dependency","1989","Not Employed","(1b) general elementary school","359","0.236831663677838","0.210308851536753","0.263354475818924"
"Very low transfer dependency","1989","Not Employed","(1c) basic vocational qualification","364","0.278062550979437","0.250265171432494","0.30585993052638"
"Very low transfer dependency","1989","Not Employed","(2b) intermediate general qualification","88","0.450232356251904","0.368972736760623","0.531491975743186"
"Very low transfer dependency","1989","Not Employed","(2a) intermediate vocational","138","0.320510506222221","0.269056753171728","0.371964259272714"
"Very low transfer dependency","1989","Not Employed","(2c_gen) general maturity certificate","88","0.516725421706811","0.439051287998953","0.59439955541467"
"Very low transfer dependency","1989","Not Employed","(2c_voc) vocational maturity certificate","46","0.314053463432662","0.224850691760774","0.403256235104551"
"Very low transfer dependency","1989","Not Employed","(3a) lower tertiary education","16","","",""
"Very low transfer dependency","1989","Not Employed","(3b) higher tertiary education","26","","",""
"Very low transfer dependency","1989","Employed","(0) in school","11","","",""
"Very low transfer dependency","1989","Employed","(1a) inadequately completed","262","0.603381205226612","0.55556032136542","0.651202089087803"
"Very low transfer dependency","1989","Employed","(1b) general elementary school","702","0.514493945751643","0.485595430113834","0.543392461389452"
"Very low transfer dependency","1989","Employed","(1c) basic vocational qualification","1203","0.498409478003248","0.477190695056436","0.51962826095006"
"Very low transfer dependency","1989","Employed","(2b) intermediate general qualification","123","0.491945068211706","0.426329136374388","0.557561000049025"
"Very low transfer dependency","1989","Employed","(2a) intermediate vocational","450","0.467335993363377","0.434105986101412","0.500566000625342"
"Very low transfer dependency","1989","Employed","(2c_gen) general maturity certificate","86","0.469802850073872","0.392710431456786","0.546895268690958"
"Very low transfer dependency","1989","Employed","(2c_voc) vocational maturity certificate","130","0.385531049870776","0.328419277099485","0.442642822642067"
"Very low transfer dependency","1989","Employed","(3a) lower tertiary education","77","0.437023633994112","0.36064214375102","0.513405124237204"
"Very low transfer dependency","1989","Employed","(3b) higher tertiary education","201","0.493240601516734","0.441880282273579","0.54460092075989"
"Low transfer dependency","1989","Not Employed","(0) in school","5","","",""
"Low transfer dependency","1989","Not Employed","(1a) inadequately completed","28","","",""
"Low transfer dependency","1989","Not Employed","(1b) general elementary school","50","0.0348319453600708","0.0233931616178099","0.0462707291023317"
"Low transfer dependency","1989","Not Employed","(1c) basic vocational qualification","29","","",""
"Low transfer dependency","1989","Not Employed","(2b) intermediate general qualification","2","","",""
"Low transfer dependency","1989","Not Employed","(2a) intermediate vocational","3","","",""
"Low transfer dependency","1989","Not Employed","(2c_gen) general maturity certificate","7","","",""
"Low transfer dependency","1989","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"Low transfer dependency","1989","Not Employed","(3a) lower tertiary education","2","","",""
"Low transfer dependency","1989","Not Employed","(3b) higher tertiary education","4","","",""
"Low transfer dependency","1989","Employed","(0) in school","5","","",""
"Low transfer dependency","1989","Employed","(1a) inadequately completed","17","","",""
"Low transfer dependency","1989","Employed","(1b) general elementary school","41","0.0252032207887477","0.0161401965505992","0.0342662450268961"
"Low transfer dependency","1989","Employed","(1c) basic vocational qualification","47","0.0181779199091463","0.0125084669859825","0.0238473728323102"
"Low transfer dependency","1989","Employed","(2b) intermediate general qualification","2","","",""
"Low transfer dependency","1989","Employed","(2a) intermediate vocational","13","","",""
"Low transfer dependency","1989","Employed","(2c_gen) general maturity certificate","10","","",""
"Low transfer dependency","1989","Employed","(2c_voc) vocational maturity certificate","11","","",""
"Low transfer dependency","1989","Employed","(3a) lower tertiary education","1","","",""
"Low transfer dependency","1989","Employed","(3b) higher tertiary education","3","","",""
"High transfer dependency","1989","Not Employed","(0) in school","3","","",""
"High transfer dependency","1989","Not Employed","(1a) inadequately completed","10","","",""
"High transfer dependency","1989","Not Employed","(1b) general elementary school","15","","",""
"High transfer dependency","1989","Not Employed","(1c) basic vocational qualification","13","","",""
"High transfer dependency","1989","Not Employed","(2b) intermediate general qualification","3","","",""
"High transfer dependency","1989","Not Employed","(2a) intermediate vocational","1","","",""
"High transfer dependency","1989","Not Employed","(2c_gen) general maturity certificate","9","","",""
"High transfer dependency","1989","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"High transfer dependency","1989","Not Employed","(3a) lower tertiary education","","","",""
"High transfer dependency","1989","Not Employed","(3b) higher tertiary education","","","",""
"High transfer dependency","1989","Employed","(0) in school","","","",""
"High transfer dependency","1989","Employed","(1a) inadequately completed","4","","",""
"High transfer dependency","1989","Employed","(1b) general elementary school","14","","",""
"High transfer dependency","1989","Employed","(1c) basic vocational qualification","12","","",""
"High transfer dependency","1989","Employed","(2b) intermediate general qualification","5","","",""
"High transfer dependency","1989","Employed","(2a) intermediate vocational","3","","",""
"High transfer dependency","1989","Employed","(2c_gen) general maturity certificate","1","","",""
"High transfer dependency","1989","Employed","(2c_voc) vocational maturity certificate","3","","",""
"High transfer dependency","1989","Employed","(3a) lower tertiary education","","","",""
"High transfer dependency","1989","Employed","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1989","Not Employed","(0) in school","","","",""
"Very high transfer dependency","1989","Not Employed","(1a) inadequately completed","4","","",""
"Very high transfer dependency","1989","Not Employed","(1b) general elementary school","22","","",""
"Very high transfer dependency","1989","Not Employed","(1c) basic vocational qualification","11","","",""
"Very high transfer dependency","1989","Not Employed","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1989","Not Employed","(2a) intermediate vocational","4","","",""
"Very high transfer dependency","1989","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","1989","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1989","Not Employed","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","1989","Not Employed","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1989","Employed","(0) in school","","","",""
"Very high transfer dependency","1989","Employed","(1a) inadequately completed","","","",""
"Very high transfer dependency","1989","Employed","(1b) general elementary school","5","","",""
"Very high transfer dependency","1989","Employed","(1c) basic vocational qualification","4","","",""
"Very high transfer dependency","1989","Employed","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1989","Employed","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1989","Employed","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1989","Employed","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1989","Employed","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1989","Employed","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1989","Not Employed","(0) in school","2","","",""
"Complete transfer dependency","1989","Not Employed","(1a) inadequately completed","17","","",""
"Complete transfer dependency","1989","Not Employed","(1b) general elementary school","28","","",""
"Complete transfer dependency","1989","Not Employed","(1c) basic vocational qualification","22","","",""
"Complete transfer dependency","1989","Not Employed","(2b) intermediate general qualification","3","","",""
"Complete transfer dependency","1989","Not Employed","(2a) intermediate vocational","2","","",""
"Complete transfer dependency","1989","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Complete transfer dependency","1989","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Complete transfer dependency","1989","Not Employed","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1989","Not Employed","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1989","Employed","(0) in school","","","",""
"Complete transfer dependency","1989","Employed","(1a) inadequately completed","","","",""
"Complete transfer dependency","1989","Employed","(1b) general elementary school","","","",""
"Complete transfer dependency","1989","Employed","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","1989","Employed","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1989","Employed","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1989","Employed","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1989","Employed","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1989","Employed","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1989","Employed","(3b) higher tertiary education","","","",""
"No transfer dependency","1990","Not Employed","(0) in school","6","","",""
"No transfer dependency","1990","Not Employed","(1a) inadequately completed","57","0.26262552060583","0.210424465411514","0.314826575800146"
"No transfer dependency","1990","Not Employed","(1b) general elementary school","511","0.677866541870887","0.648041417639672","0.707691666102101"
"No transfer dependency","1990","Not Employed","(1c) basic vocational qualification","601","0.675705724045685","0.64663426275527","0.7047771853361"
"No transfer dependency","1990","Not Employed","(2b) intermediate general qualification","42","0.550535179590868","0.45840976183518","0.642660597346557"
"No transfer dependency","1990","Not Employed","(2a) intermediate vocational","169","0.647798261687997","0.595299366049064","0.700297157326929"
"No transfer dependency","1990","Not Employed","(2c_gen) general maturity certificate","36","0.345337815168581","0.264530074036627","0.426145556300535"
"No transfer dependency","1990","Not Employed","(2c_voc) vocational maturity certificate","48","0.561432332021937","0.466520478025942","0.656344186017932"
"No transfer dependency","1990","Not Employed","(3a) lower tertiary education","32","0.772520388617958","0.651378207374746","0.89366256986117"
"No transfer dependency","1990","Not Employed","(3b) higher tertiary education","51","0.671627686227482","0.569356535294283","0.773898837160681"
"No transfer dependency","1990","Employed","(0) in school","2","","",""
"No transfer dependency","1990","Employed","(1a) inadequately completed","105","0.345264082563392","0.297522766484629","0.393005398642155"
"No transfer dependency","1990","Employed","(1b) general elementary school","405","0.474628126958142","0.445132028362569","0.504124225553715"
"No transfer dependency","1990","Employed","(1c) basic vocational qualification","874","0.492104454579154","0.470489315813567","0.513719593344741"
"No transfer dependency","1990","Employed","(2b) intermediate general qualification","88","0.445095009523835","0.379424191152136","0.510765827895533"
"No transfer dependency","1990","Employed","(2a) intermediate vocational","432","0.551445719093338","0.517912239187408","0.584979198999267"
"No transfer dependency","1990","Employed","(2c_gen) general maturity certificate","69","0.421473545425216","0.348521322661934","0.494425768188498"
"No transfer dependency","1990","Employed","(2c_voc) vocational maturity certificate","146","0.590816001211926","0.53342960104658","0.648202401377273"
"No transfer dependency","1990","Employed","(3a) lower tertiary education","96","0.597069843322433","0.524191092255047","0.669948594389819"
"No transfer dependency","1990","Employed","(3b) higher tertiary education","149","0.484799451442742","0.431202007851855","0.538396895033628"
"Very low transfer dependency","1990","Not Employed","(0) in school","114","0.88048770503118","0.824070161641705","0.936905248420656"
"Very low transfer dependency","1990","Not Employed","(1a) inadequately completed","169","0.542689725529012","0.483595091609264","0.60178435944876"
"Very low transfer dependency","1990","Not Employed","(1b) general elementary school","340","0.250109395616346","0.222468239481012","0.277750551751681"
"Very low transfer dependency","1990","Not Employed","(1c) basic vocational qualification","334","0.264739565080487","0.237339698649032","0.292139431511943"
"Very low transfer dependency","1990","Not Employed","(2b) intermediate general qualification","61","0.377303765400569","0.287535513268693","0.467072017532446"
"Very low transfer dependency","1990","Not Employed","(2a) intermediate vocational","132","0.315823526210367","0.264732945584443","0.366914106836292"
"Very low transfer dependency","1990","Not Employed","(2c_gen) general maturity certificate","88","0.615434186046794","0.532754576624616","0.698113795468972"
"Very low transfer dependency","1990","Not Employed","(2c_voc) vocational maturity certificate","45","0.321882443599557","0.232520093721143","0.411244793477971"
"Very low transfer dependency","1990","Not Employed","(3a) lower tertiary education","14","","",""
"Very low transfer dependency","1990","Not Employed","(3b) higher tertiary education","27","","",""
"Very low transfer dependency","1990","Employed","(0) in school","9","","",""
"Very low transfer dependency","1990","Employed","(1a) inadequately completed","261","0.601912056594176","0.552760006484838","0.651064106703515"
"Very low transfer dependency","1990","Employed","(1b) general elementary school","637","0.469709379891743","0.440229478897217","0.499189280886269"
"Very low transfer dependency","1990","Employed","(1c) basic vocational qualification","1126","0.480472975313365","0.458871633338102","0.502074317288629"
"Very low transfer dependency","1990","Employed","(2b) intermediate general qualification","122","0.491540716765194","0.425479800923506","0.557601632606882"
"Very low transfer dependency","1990","Employed","(2a) intermediate vocational","403","0.43757191383903","0.404123313006013","0.471020514672048"
"Very low transfer dependency","1990","Employed","(2c_gen) general maturity certificate","100","0.532397235861482","0.458683539735248","0.606110931987716"
"Very low transfer dependency","1990","Employed","(2c_voc) vocational maturity certificate","124","0.371058645762126","0.314675423717659","0.427441867806594"
"Very low transfer dependency","1990","Employed","(3a) lower tertiary education","75","0.396419272600713","0.323738668383411","0.469099876818015"
"Very low transfer dependency","1990","Employed","(3b) higher tertiary education","183","0.512919476056308","0.459315150657469","0.566523801455146"
"Low transfer dependency","1990","Not Employed","(0) in school","3","","",""
"Low transfer dependency","1990","Not Employed","(1a) inadequately completed","19","","",""
"Low transfer dependency","1990","Not Employed","(1b) general elementary school","44","0.0294948155142596","0.018696300994873","0.0402933300336463"
"Low transfer dependency","1990","Not Employed","(1c) basic vocational qualification","25","","",""
"Low transfer dependency","1990","Not Employed","(2b) intermediate general qualification","4","","",""
"Low transfer dependency","1990","Not Employed","(2a) intermediate vocational","9","","",""
"Low transfer dependency","1990","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Low transfer dependency","1990","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Low transfer dependency","1990","Not Employed","(3a) lower tertiary education","","","",""
"Low transfer dependency","1990","Not Employed","(3b) higher tertiary education","2","","",""
"Low transfer dependency","1990","Employed","(0) in school","1","","",""
"Low transfer dependency","1990","Employed","(1a) inadequately completed","9","","",""
"Low transfer dependency","1990","Employed","(1b) general elementary school","39","0.0312544943339599","0.0209763308729533","0.0415326577949666"
"Low transfer dependency","1990","Employed","(1c) basic vocational qualification","40","0.0196250775768838","0.0136279406356223","0.0256222145181453"
"Low transfer dependency","1990","Employed","(2b) intermediate general qualification","4","","",""
"Low transfer dependency","1990","Employed","(2a) intermediate vocational","8","","",""
"Low transfer dependency","1990","Employed","(2c_gen) general maturity certificate","5","","",""
"Low transfer dependency","1990","Employed","(2c_voc) vocational maturity certificate","9","","",""
"Low transfer dependency","1990","Employed","(3a) lower tertiary education","3","","",""
"Low transfer dependency","1990","Employed","(3b) higher tertiary education","1","","",""
"High transfer dependency","1990","Not Employed","(0) in school","2","","",""
"High transfer dependency","1990","Not Employed","(1a) inadequately completed","11","","",""
"High transfer dependency","1990","Not Employed","(1b) general elementary school","23","","",""
"High transfer dependency","1990","Not Employed","(1c) basic vocational qualification","12","","",""
"High transfer dependency","1990","Not Employed","(2b) intermediate general qualification","3","","",""
"High transfer dependency","1990","Not Employed","(2a) intermediate vocational","","","",""
"High transfer dependency","1990","Not Employed","(2c_gen) general maturity certificate","2","","",""
"High transfer dependency","1990","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","1990","Not Employed","(3a) lower tertiary education","","","",""
"High transfer dependency","1990","Not Employed","(3b) higher tertiary education","","","",""
"High transfer dependency","1990","Employed","(0) in school","1","","",""
"High transfer dependency","1990","Employed","(1a) inadequately completed","5","","",""
"High transfer dependency","1990","Employed","(1b) general elementary school","14","","",""
"High transfer dependency","1990","Employed","(1c) basic vocational qualification","14","","",""
"High transfer dependency","1990","Employed","(2b) intermediate general qualification","4","","",""
"High transfer dependency","1990","Employed","(2a) intermediate vocational","1","","",""
"High transfer dependency","1990","Employed","(2c_gen) general maturity certificate","2","","",""
"High transfer dependency","1990","Employed","(2c_voc) vocational maturity certificate","3","","",""
"High transfer dependency","1990","Employed","(3a) lower tertiary education","","","",""
"High transfer dependency","1990","Employed","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","1990","Not Employed","(0) in school","1","","",""
"Very high transfer dependency","1990","Not Employed","(1a) inadequately completed","6","","",""
"Very high transfer dependency","1990","Not Employed","(1b) general elementary school","8","","",""
"Very high transfer dependency","1990","Not Employed","(1c) basic vocational qualification","8","","",""
"Very high transfer dependency","1990","Not Employed","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1990","Not Employed","(2a) intermediate vocational","6","","",""
"Very high transfer dependency","1990","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1990","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","1990","Not Employed","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1990","Not Employed","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","1990","Employed","(0) in school","","","",""
"Very high transfer dependency","1990","Employed","(1a) inadequately completed","1","","",""
"Very high transfer dependency","1990","Employed","(1b) general elementary school","6","","",""
"Very high transfer dependency","1990","Employed","(1c) basic vocational qualification","1","","",""
"Very high transfer dependency","1990","Employed","(2b) intermediate general qualification","2","","",""
"Very high transfer dependency","1990","Employed","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","1990","Employed","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1990","Employed","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1990","Employed","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1990","Employed","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1990","Not Employed","(0) in school","1","","",""
"Complete transfer dependency","1990","Not Employed","(1a) inadequately completed","11","","",""
"Complete transfer dependency","1990","Not Employed","(1b) general elementary school","17","","",""
"Complete transfer dependency","1990","Not Employed","(1c) basic vocational qualification","16","","",""
"Complete transfer dependency","1990","Not Employed","(2b) intermediate general qualification","1","","",""
"Complete transfer dependency","1990","Not Employed","(2a) intermediate vocational","2","","",""
"Complete transfer dependency","1990","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Complete transfer dependency","1990","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Complete transfer dependency","1990","Not Employed","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1990","Not Employed","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1990","Employed","(0) in school","","","",""
"Complete transfer dependency","1990","Employed","(1a) inadequately completed","","","",""
"Complete transfer dependency","1990","Employed","(1b) general elementary school","","","",""
"Complete transfer dependency","1990","Employed","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","1990","Employed","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1990","Employed","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1990","Employed","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1990","Employed","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1990","Employed","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1990","Employed","(3b) higher tertiary education","","","",""
"No transfer dependency","1991","Not Employed","(0) in school","5","","",""
"No transfer dependency","1991","Not Employed","(1a) inadequately completed","56","0.236197068260388","0.184667589524957","0.287726546995819"
"No transfer dependency","1991","Not Employed","(1b) general elementary school","523","0.709678886301113","0.679907941703894","0.739449830898332"
"No transfer dependency","1991","Not Employed","(1c) basic vocational qualification","606","0.706295672631754","0.677750865759953","0.734840479503556"
"No transfer dependency","1991","Not Employed","(2b) intermediate general qualification","42","0.517980221904348","0.431077125986408","0.604883317822289"
"No transfer dependency","1991","Not Employed","(2a) intermediate vocational","171","0.651327837051302","0.598020454205276","0.704635219897329"
"No transfer dependency","1991","Not Employed","(2c_gen) general maturity certificate","25","","",""
"No transfer dependency","1991","Not Employed","(2c_voc) vocational maturity certificate","48","0.584474184877355","0.489301756504004","0.679646613250706"
"No transfer dependency","1991","Not Employed","(3a) lower tertiary education","39","0.736720587098157","0.621371561298709","0.852069612897605"
"No transfer dependency","1991","Not Employed","(3b) higher tertiary education","51","0.68779624793413","0.585612105249372","0.789980390618888"
"No transfer dependency","1991","Employed","(0) in school","2","","",""
"No transfer dependency","1991","Employed","(1a) inadequately completed","103","0.339595776730335","0.291980934024882","0.387210619435787"
"No transfer dependency","1991","Employed","(1b) general elementary school","414","0.478117133328411","0.448339586441881","0.50789468021494"
"No transfer dependency","1991","Employed","(1c) basic vocational qualification","929","0.519306434831231","0.497507588176182","0.541105281486281"
"No transfer dependency","1991","Employed","(2b) intermediate general qualification","101","0.493416445365664","0.424471130398801","0.562361760332527"
"No transfer dependency","1991","Employed","(2a) intermediate vocational","444","0.547781367499493","0.514632629497884","0.580930105501102"
"No transfer dependency","1991","Employed","(2c_gen) general maturity certificate","60","0.407040234837704","0.333405738811428","0.480674730863979"
"No transfer dependency","1991","Employed","(2c_voc) vocational maturity certificate","158","0.585575064783833","0.529923283465982","0.641226846101683"
"No transfer dependency","1991","Employed","(3a) lower tertiary education","87","0.530723267312331","0.457409309591465","0.604037225033197"
"No transfer dependency","1991","Employed","(3b) higher tertiary education","161","0.518890566479409","0.464818745814078","0.57296238714474"
"Very low transfer dependency","1991","Not Employed","(0) in school","104","0.85081427449312","0.786258338949185","0.915370210037055"
"Very low transfer dependency","1991","Not Employed","(1a) inadequately completed","160","0.559399948619809","0.49917016261224","0.619629734627377"
"Very low transfer dependency","1991","Not Employed","(1b) general elementary school","278","0.205552548868478","0.179048246173911","0.232056851563045"
"Very low transfer dependency","1991","Not Employed","(1c) basic vocational qualification","307","0.230408465876259","0.204017333774471","0.256799597978047"
"Very low transfer dependency","1991","Not Employed","(2b) intermediate general qualification","74","0.421286074687212","0.335411074912264","0.50716107446216"
"Very low transfer dependency","1991","Not Employed","(2a) intermediate vocational","121","0.308464492993837","0.256800408814347","0.360128577173326"
"Very low transfer dependency","1991","Not Employed","(2c_gen) general maturity certificate","93","0.654953076555525","0.574762122626013","0.735144030485037"
"Very low transfer dependency","1991","Not Employed","(2c_voc) vocational maturity certificate","38","0.292799448449356","0.204920287610578","0.380678609288134"
"Very low transfer dependency","1991","Not Employed","(3a) lower tertiary education","16","","",""
"Very low transfer dependency","1991","Not Employed","(3b) higher tertiary education","23","","",""
"Very low transfer dependency","1991","Employed","(0) in school","12","","",""
"Very low transfer dependency","1991","Employed","(1a) inadequately completed","258","0.607585401692033","0.558490936245666","0.656679867138401"
"Very low transfer dependency","1991","Employed","(1b) general elementary school","616","0.472623002535965","0.442861608961748","0.502384396110182"
"Very low transfer dependency","1991","Employed","(1c) basic vocational qualification","1037","0.454545783668588","0.432820999101645","0.476270568235531"
"Very low transfer dependency","1991","Employed","(2b) intermediate general qualification","90","0.434860245542233","0.366496603900602","0.503223887183865"
"Very low transfer dependency","1991","Employed","(2a) intermediate vocational","408","0.437561956071691","0.404521482219447","0.470602429923935"
"Very low transfer dependency","1991","Employed","(2c_gen) general maturity certificate","103","0.577531610435333","0.503496960826013","0.651566260044654"
"Very low transfer dependency","1991","Employed","(2c_voc) vocational maturity certificate","130","0.388008464278828","0.332958359380284","0.443058569177371"
"Very low transfer dependency","1991","Employed","(3a) lower tertiary education","90","0.465065085442019","0.391791839582731","0.538338331301306"
"Very low transfer dependency","1991","Employed","(3b) higher tertiary education","162","0.462770387121683","0.408810141085899","0.516730633157467"
"Low transfer dependency","1991","Not Employed","(0) in school","7","","",""
"Low transfer dependency","1991","Not Employed","(1a) inadequately completed","25","","",""
"Low transfer dependency","1991","Not Employed","(1b) general elementary school","37","0.0307935239613023","0.0194627334262785","0.0421243144963261"
