"transab_cat","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2002","Couple + C. LE 16 ","no migration background","84","0.026508507867025","0.0213820077644136","0.0316350079696364"
"High transfer dependency","2002","Couple + C. LE 16 ","direct migration background","23","","",""
"High transfer dependency","2002","Couple + C. LE 16 ","indirect migration background","4","","",""
"High transfer dependency","2002","Couple + C. GT 16 ","no migration background","45","0.0157391607477944","0.0114672853155805","0.0200110361800084"
"High transfer dependency","2002","Couple + C. GT 16 ","direct migration background","9","","",""
"High transfer dependency","2002","Couple + C. GT 16 ","indirect migration background","3","","",""
"High transfer dependency","2002","Couple + C. LE and GT 16","no migration background","38","0.0300897231812553","0.0214559815200404","0.0387234648424703"
"High transfer dependency","2002","Couple + C. LE and GT 16","direct migration background","10","","",""
"High transfer dependency","2002","Couple + C. LE and GT 16","indirect migration background","4","","",""
"Very high transfer dependency","2002","1-pers.-HH","no migration background","38","0.012176209500342","0.0080139190769282","0.0163384999237557"
"Very high transfer dependency","2002","1-pers.-HH","direct migration background","2","","",""
"Very high transfer dependency","2002","1-pers.-HH","indirect migration background","3","","",""
"Very high transfer dependency","2002","(Married) couple without C. ","no migration background","42","0.00788156698207928","0.00574040663775653","0.010022727326402"
"Very high transfer dependency","2002","(Married) couple without C. ","direct migration background","8","","",""
"Very high transfer dependency","2002","(Married) couple without C. ","indirect migration background","","","",""
"Very high transfer dependency","2002","Single parent ","no migration background","50","0.0494952725568026","0.0354259980611956","0.0635645470524097"
"Very high transfer dependency","2002","Single parent ","direct migration background","9","","",""
"Very high transfer dependency","2002","Single parent ","indirect migration background","10","","",""
"Very high transfer dependency","2002","Couple + C. LE 16 ","no migration background","30","0.0103099887371771","0.00708639028972892","0.0135335871846254"
"Very high transfer dependency","2002","Couple + C. LE 16 ","direct migration background","9","","",""
"Very high transfer dependency","2002","Couple + C. LE 16 ","indirect migration background","","","",""
"Very high transfer dependency","2002","Couple + C. GT 16 ","no migration background","9","","",""
"Very high transfer dependency","2002","Couple + C. GT 16 ","direct migration background","6","","",""
"Very high transfer dependency","2002","Couple + C. GT 16 ","indirect migration background","3","","",""
"Very high transfer dependency","2002","Couple + C. LE and GT 16","no migration background","17","","",""
"Very high transfer dependency","2002","Couple + C. LE and GT 16","direct migration background","","","",""
"Very high transfer dependency","2002","Couple + C. LE and GT 16","indirect migration background","","","",""
"Complete transfer dependency","2002","1-pers.-HH","no migration background","60","0.0198132007460225","0.0145242645515814","0.0251021369404636"
"Complete transfer dependency","2002","1-pers.-HH","direct migration background","14","","",""
"Complete transfer dependency","2002","1-pers.-HH","indirect migration background","6","","",""
"Complete transfer dependency","2002","(Married) couple without C. ","no migration background","15","","",""
"Complete transfer dependency","2002","(Married) couple without C. ","direct migration background","19","","",""
"Complete transfer dependency","2002","(Married) couple without C. ","indirect migration background","","","",""
"Complete transfer dependency","2002","Single parent ","no migration background","35","0.0412624877200867","0.0283609859467902","0.0541639894933833"
"Complete transfer dependency","2002","Single parent ","direct migration background","5","","",""
"Complete transfer dependency","2002","Single parent ","indirect migration background","1","","",""
"Complete transfer dependency","2002","Couple + C. LE 16 ","no migration background","19","","",""
"Complete transfer dependency","2002","Couple + C. LE 16 ","direct migration background","22","","",""
"Complete transfer dependency","2002","Couple + C. LE 16 ","indirect migration background","2","","",""
"Complete transfer dependency","2002","Couple + C. GT 16 ","no migration background","3","","",""
"Complete transfer dependency","2002","Couple + C. GT 16 ","direct migration background","6","","",""
"Complete transfer dependency","2002","Couple + C. GT 16 ","indirect migration background","","","",""
"Complete transfer dependency","2002","Couple + C. LE and GT 16","no migration background","3","","",""
"Complete transfer dependency","2002","Couple + C. LE and GT 16","direct migration background","4","","",""
"Complete transfer dependency","2002","Couple + C. LE and GT 16","indirect migration background","","","",""
"No transfer dependency","2003","1-pers.-HH","no migration background","2096","0.806883921463646","0.791865911798928","0.821901931128364"
"No transfer dependency","2003","1-pers.-HH","direct migration background","167","0.663951494748998","0.603558951309121","0.724344038188874"
"No transfer dependency","2003","1-pers.-HH","indirect migration background","60","0.706319090490273","0.607741205654132","0.804896975326414"
"No transfer dependency","2003","(Married) couple without C. ","no migration background","4818","0.776298029771091","0.766105173446204","0.786490886095978"
"No transfer dependency","2003","(Married) couple without C. ","direct migration background","522","0.699518536548484","0.666328742289654","0.732708330807315"
"No transfer dependency","2003","(Married) couple without C. ","indirect migration background","72","0.69787738489701","0.616397697190031","0.779357072603989"
"No transfer dependency","2003","Single parent ","no migration background","158","0.152596971431113","0.128958729479301","0.176235213382925"
"No transfer dependency","2003","Single parent ","direct migration background","33","0.224804576606724","0.155406271310141","0.294202881903306"
"No transfer dependency","2003","Single parent ","indirect migration background","12","","",""
"No transfer dependency","2003","Couple + C. LE 16 ","no migration background","22","","",""
"No transfer dependency","2003","Couple + C. LE 16 ","direct migration background","2","","",""
"No transfer dependency","2003","Couple + C. LE 16 ","indirect migration background","1","","",""
"No transfer dependency","2003","Couple + C. GT 16 ","no migration background","607","0.226305809810964","0.211944130954101","0.240667488667827"
"No transfer dependency","2003","Couple + C. GT 16 ","direct migration background","99","0.210942488382059","0.171924955277288","0.249960021486831"
"No transfer dependency","2003","Couple + C. GT 16 ","indirect migration background","46","0.294368439825915","0.228336026857983","0.360400852793847"
"No transfer dependency","2003","Couple + C. LE and GT 16","no migration background","","","",""
"No transfer dependency","2003","Couple + C. LE and GT 16","direct migration background","3","","",""
"No transfer dependency","2003","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very low transfer dependency","2003","1-pers.-HH","no migration background","304","0.104252952554459","0.0926268404538823","0.115879064655035"
"Very low transfer dependency","2003","1-pers.-HH","direct migration background","36","0.172327447845511","0.124041510722567","0.220613384968455"
"Very low transfer dependency","2003","1-pers.-HH","indirect migration background","8","","",""
"Very low transfer dependency","2003","(Married) couple without C. ","no migration background","1264","0.172524070842246","0.163282425686481","0.181765715998012"
"Very low transfer dependency","2003","(Married) couple without C. ","direct migration background","131","0.178354816546522","0.150641999055571","0.206067634037473"
"Very low transfer dependency","2003","(Married) couple without C. ","indirect migration background","39","0.234333262246523","0.159170101382519","0.309496423110527"
"Very low transfer dependency","2003","Single parent ","no migration background","479","0.554304456702109","0.521631341695565","0.586977571708652"
"Very low transfer dependency","2003","Single parent ","direct migration background","68","0.462259003286611","0.379375146036644","0.545142860536577"
"Very low transfer dependency","2003","Single parent ","indirect migration background","22","","",""
"Very low transfer dependency","2003","Couple + C. LE 16 ","no migration background","2995","0.849793880727531","0.837928765329868","0.861658996125193"
"Very low transfer dependency","2003","Couple + C. LE 16 ","direct migration background","503","0.733191201862417","0.699189542794783","0.76719286093005"
"Very low transfer dependency","2003","Couple + C. LE 16 ","indirect migration background","144","0.840888895863426","0.785904028235763","0.895873763491089"
"Very low transfer dependency","2003","Couple + C. GT 16 ","no migration background","2415","0.690279836933687","0.674410089129999","0.706149584737375"
"Very low transfer dependency","2003","Couple + C. GT 16 ","direct migration background","252","0.601191323623062","0.554362624119025","0.648020023127099"
"Very low transfer dependency","2003","Couple + C. GT 16 ","indirect migration background","113","0.542893898529518","0.470718608840508","0.615069188218527"
"Very low transfer dependency","2003","Couple + C. LE and GT 16","no migration background","1199","0.849546064183717","0.830764847811168","0.868327280556267"
"Very low transfer dependency","2003","Couple + C. LE and GT 16","direct migration background","213","0.728701353357699","0.677350170858231","0.780052535857168"
"Very low transfer dependency","2003","Couple + C. LE and GT 16","indirect migration background","102","0.797448234636849","0.726993148315723","0.867903320957976"
"Low transfer dependency","2003","1-pers.-HH","no migration background","92","0.0336862616777513","0.0268221693300393","0.0405503540254634"
"Low transfer dependency","2003","1-pers.-HH","direct migration background","8","","",""
"Low transfer dependency","2003","1-pers.-HH","indirect migration background","3","","",""
"Low transfer dependency","2003","(Married) couple without C. ","no migration background","211","0.0281826735465041","0.0241347698658287","0.0322305772271795"
"Low transfer dependency","2003","(Married) couple without C. ","direct migration background","46","0.057090314575001","0.0402940630308455","0.0738865661191566"
"Low transfer dependency","2003","(Married) couple without C. ","indirect migration background","7","","",""
"Low transfer dependency","2003","Single parent ","no migration background","103","0.107360522024744","0.0870108430306224","0.127710201018867"
"Low transfer dependency","2003","Single parent ","direct migration background","19","","",""
"Low transfer dependency","2003","Single parent ","indirect migration background","7","","",""
"Low transfer dependency","2003","Couple + C. LE 16 ","no migration background","302","0.0896144624603219","0.0801286817448942","0.0991002431757496"
"Low transfer dependency","2003","Couple + C. LE 16 ","direct migration background","90","0.141884579079185","0.115060064967972","0.168709093190398"
"Low transfer dependency","2003","Couple + C. LE 16 ","indirect migration background","16","","",""
"Low transfer dependency","2003","Couple + C. GT 16 ","no migration background","157","0.0526534021274451","0.0449879043791205","0.0603188998757698"
"Low transfer dependency","2003","Couple + C. GT 16 ","direct migration background","44","0.143538669505697","0.110006489905895","0.177070849105499"
"Low transfer dependency","2003","Couple + C. GT 16 ","indirect migration background","17","","",""
"Low transfer dependency","2003","Couple + C. LE and GT 16","no migration background","153","0.124405896082166","0.107067841353857","0.141743950810475"
"Low transfer dependency","2003","Couple + C. LE and GT 16","direct migration background","51","0.143325263104142","0.102856381639946","0.183794144568338"
"Low transfer dependency","2003","Couple + C. LE and GT 16","indirect migration background","17","","",""
"High transfer dependency","2003","1-pers.-HH","no migration background","53","0.0179871746672841","0.0129308181530305","0.0230435311815378"
"High transfer dependency","2003","1-pers.-HH","direct migration background","3","","",""
"High transfer dependency","2003","1-pers.-HH","indirect migration background","4","","",""
"High transfer dependency","2003","(Married) couple without C. ","no migration background","63","0.00966856844699579","0.00727515280142914","0.0120619840925624"
"High transfer dependency","2003","(Married) couple without C. ","direct migration background","19","","",""
"High transfer dependency","2003","(Married) couple without C. ","indirect migration background","3","","",""
"High transfer dependency","2003","Single parent ","no migration background","57","0.0710317004443853","0.0541458179263062","0.0879175829624644"
"High transfer dependency","2003","Single parent ","direct migration background","11","","",""
"High transfer dependency","2003","Single parent ","indirect migration background","9","","",""
"High transfer dependency","2003","Couple + C. LE 16 ","no migration background","90","0.0255921643276676","0.0203477711292114","0.0308365575261239"
"High transfer dependency","2003","Couple + C. LE 16 ","direct migration background","16","","",""
"High transfer dependency","2003","Couple + C. LE 16 ","indirect migration background","4","","",""
"High transfer dependency","2003","Couple + C. GT 16 ","no migration background","63","0.0237205961681573","0.0184975657487396","0.0289436265875749"
"High transfer dependency","2003","Couple + C. GT 16 ","direct migration background","6","","",""
"High transfer dependency","2003","Couple + C. GT 16 ","indirect migration background","3","","",""
"High transfer dependency","2003","Couple + C. LE and GT 16","no migration background","14","","",""
"High transfer dependency","2003","Couple + C. LE and GT 16","direct migration background","9","","",""
"High transfer dependency","2003","Couple + C. LE and GT 16","indirect migration background","4","","",""
"Very high transfer dependency","2003","1-pers.-HH","no migration background","49","0.0180169251691147","0.01295646547187","0.0230773848663594"
"Very high transfer dependency","2003","1-pers.-HH","direct migration background","8","","",""
"Very high transfer dependency","2003","1-pers.-HH","indirect migration background","2","","",""
"Very high transfer dependency","2003","(Married) couple without C. ","no migration background","49","0.0093170587834019","0.00696713640944149","0.0116669811573623"
"Very high transfer dependency","2003","(Married) couple without C. ","direct migration background","3","","",""
"Very high transfer dependency","2003","(Married) couple without C. ","indirect migration background","1","","",""
"Very high transfer dependency","2003","Single parent ","no migration background","53","0.0598839097105526","0.0442868395097139","0.0754809799113913"
"Very high transfer dependency","2003","Single parent ","direct migration background","3","","",""
"Very high transfer dependency","2003","Single parent ","indirect migration background","4","","",""
"Very high transfer dependency","2003","Couple + C. LE 16 ","no migration background","46","0.0186448367760533","0.0141525884808156","0.0231370850712909"
"Very high transfer dependency","2003","Couple + C. LE 16 ","direct migration background","20","","",""
"Very high transfer dependency","2003","Couple + C. LE 16 ","indirect migration background","1","","",""
"Very high transfer dependency","2003","Couple + C. GT 16 ","no migration background","16","","",""
"Very high transfer dependency","2003","Couple + C. GT 16 ","direct migration background","9","","",""
"Very high transfer dependency","2003","Couple + C. GT 16 ","indirect migration background","1","","",""
"Very high transfer dependency","2003","Couple + C. LE and GT 16","no migration background","16","","",""
"Very high transfer dependency","2003","Couple + C. LE and GT 16","direct migration background","5","","",""
"Very high transfer dependency","2003","Couple + C. LE and GT 16","indirect migration background","2","","",""
"Complete transfer dependency","2003","1-pers.-HH","no migration background","60","0.0191727644677452","0.0139555792065076","0.0243899497289828"
"Complete transfer dependency","2003","1-pers.-HH","direct migration background","13","","",""
"Complete transfer dependency","2003","1-pers.-HH","indirect migration background","5","","",""
"Complete transfer dependency","2003","(Married) couple without C. ","no migration background","16","","",""
"Complete transfer dependency","2003","(Married) couple without C. ","direct migration background","12","","",""
"Complete transfer dependency","2003","(Married) couple without C. ","indirect migration background","","","",""
"Complete transfer dependency","2003","Single parent ","no migration background","39","0.0548224396870962","0.0398589430299811","0.0697859363442114"
"Complete transfer dependency","2003","Single parent ","direct migration background","5","","",""
"Complete transfer dependency","2003","Single parent ","indirect migration background","4","","",""
"Complete transfer dependency","2003","Couple + C. LE 16 ","no migration background","28","","",""
"Complete transfer dependency","2003","Couple + C. LE 16 ","direct migration background","19","","",""
"Complete transfer dependency","2003","Couple + C. LE 16 ","indirect migration background","4","","",""
"Complete transfer dependency","2003","Couple + C. GT 16 ","no migration background","3","","",""
"Complete transfer dependency","2003","Couple + C. GT 16 ","direct migration background","10","","",""
"Complete transfer dependency","2003","Couple + C. GT 16 ","indirect migration background","3","","",""
"Complete transfer dependency","2003","Couple + C. LE and GT 16","no migration background","10","","",""
"Complete transfer dependency","2003","Couple + C. LE and GT 16","direct migration background","7","","",""
"Complete transfer dependency","2003","Couple + C. LE and GT 16","indirect migration background","","","",""
"No transfer dependency","2004","1-pers.-HH","no migration background","2038","0.795246550996678","0.779771645167219","0.810721456826137"
"No transfer dependency","2004","1-pers.-HH","direct migration background","157","0.71683140322264","0.656184138784903","0.777478667660377"
"No transfer dependency","2004","1-pers.-HH","indirect migration background","53","0.602772640927189","0.498748300539229","0.706796981315149"
"No transfer dependency","2004","(Married) couple without C. ","no migration background","4764","0.775899730538032","0.765668503817323","0.786130957258741"
"No transfer dependency","2004","(Married) couple without C. ","direct migration background","486","0.646921959515547","0.612157051775668","0.681686867255425"
"No transfer dependency","2004","(Married) couple without C. ","indirect migration background","69","0.637494527222965","0.548859703882174","0.726129350563756"
"No transfer dependency","2004","Single parent ","no migration background","145","0.158594881031227","0.134152044417635","0.18303771764482"
"No transfer dependency","2004","Single parent ","direct migration background","28","","",""
"No transfer dependency","2004","Single parent ","indirect migration background","6","","",""
"No transfer dependency","2004","Couple + C. LE 16 ","no migration background","17","","",""
"No transfer dependency","2004","Couple + C. LE 16 ","direct migration background","4","","",""
"No transfer dependency","2004","Couple + C. LE 16 ","indirect migration background","2","","",""
"No transfer dependency","2004","Couple + C. GT 16 ","no migration background","562","0.200044912472918","0.186227818446577","0.21386200649926"
"No transfer dependency","2004","Couple + C. GT 16 ","direct migration background","72","0.119252203845098","0.088071706930962","0.150432700759235"
"No transfer dependency","2004","Couple + C. GT 16 ","indirect migration background","32","0.175382904671411","0.121308582174679","0.229457227168142"
"No transfer dependency","2004","Couple + C. LE and GT 16","no migration background","6","","",""
"No transfer dependency","2004","Couple + C. LE and GT 16","direct migration background","2","","",""
"No transfer dependency","2004","Couple + C. LE and GT 16","indirect migration background","2","","",""
"Very low transfer dependency","2004","1-pers.-HH","no migration background","298","0.104594236423071","0.0928580952659852","0.116330377580157"
"Very low transfer dependency","2004","1-pers.-HH","direct migration background","27","","",""
"Very low transfer dependency","2004","1-pers.-HH","indirect migration background","15","","",""
"Very low transfer dependency","2004","(Married) couple without C. ","no migration background","1337","0.174514701385912","0.165202027402318","0.183827375369506"
"Very low transfer dependency","2004","(Married) couple without C. ","direct migration background","154","0.211564094418513","0.181855373139708","0.241272815697317"
"Very low transfer dependency","2004","(Married) couple without C. ","indirect migration background","39","0.299116112068661","0.214694855699783","0.383537368437538"
"Very low transfer dependency","2004","Single parent ","no migration background","465","0.544196677549573","0.510871602714079","0.577521752385066"
"Very low transfer dependency","2004","Single parent ","direct migration background","68","0.505682207270155","0.420066312238526","0.591298102301784"
"Very low transfer dependency","2004","Single parent ","indirect migration background","40","0.626592085112677","0.51563095458206","0.737553215643295"
"Very low transfer dependency","2004","Couple + C. LE 16 ","no migration background","2763","0.850819911178829","0.838514548783131","0.863125273574527"
"Very low transfer dependency","2004","Couple + C. LE 16 ","direct migration background","439","0.707884286151858","0.671191500746554","0.744577071557162"
"Very low transfer dependency","2004","Couple + C. LE 16 ","indirect migration background","139","0.754840798821241","0.691286703840612","0.81839489380187"
"Very low transfer dependency","2004","Couple + C. GT 16 ","no migration background","2389","0.703077955601239","0.687296643207332","0.718859267995146"
"Very low transfer dependency","2004","Couple + C. GT 16 ","direct migration background","281","0.685236701484246","0.640554311524978","0.729919091443514"
"Very low transfer dependency","2004","Couple + C. GT 16 ","indirect migration background","137","0.596113885649103","0.52634442417443","0.665883347123776"
"Very low transfer dependency","2004","Couple + C. LE and GT 16","no migration background","1107","0.795907676026412","0.774214606354888","0.817600745697935"
"Very low transfer dependency","2004","Couple + C. LE and GT 16","direct migration background","205","0.733344997733533","0.682797057844149","0.783892937622918"
"Very low transfer dependency","2004","Couple + C. LE and GT 16","indirect migration background","110","0.800778462812263","0.733151477578167","0.868405448046359"
"Low transfer dependency","2004","1-pers.-HH","no migration background","94","0.0358102555362761","0.0286842448601333","0.0429362662124189"
"Low transfer dependency","2004","1-pers.-HH","direct migration background","9","","",""
"Low transfer dependency","2004","1-pers.-HH","indirect migration background","7","","",""
"Low transfer dependency","2004","(Married) couple without C. ","no migration background","166","0.0260194917043957","0.0221135275292522","0.0299254558795393"
"Low transfer dependency","2004","(Married) couple without C. ","direct migration background","53","0.0763406169637869","0.0570247797534599","0.0956564541741138"
"Low transfer dependency","2004","(Married) couple without C. ","indirect migration background","3","","",""
"Low transfer dependency","2004","Single parent ","no migration background","100","0.122460178948361","0.100525296643484","0.144395061253238"
"Low transfer dependency","2004","Single parent ","direct migration background","18","","",""
"Low transfer dependency","2004","Single parent ","indirect migration background","6","","",""
"Low transfer dependency","2004","Couple + C. LE 16 ","no migration background","310","0.0981027287225928","0.0878287364352882","0.108376721009897"
"Low transfer dependency","2004","Couple + C. LE 16 ","direct migration background","86","0.162361135243535","0.132603971510885","0.192118298976186"
"Low transfer dependency","2004","Couple + C. LE 16 ","indirect migration background","17","","",""
"Low transfer dependency","2004","Couple + C. GT 16 ","no migration background","188","0.0668749814558569","0.0582467475641176","0.0755032153475963"
"Low transfer dependency","2004","Couple + C. GT 16 ","direct migration background","36","0.11848423437236","0.0873907517485357","0.149577716996185"
"Low transfer dependency","2004","Couple + C. GT 16 ","indirect migration background","12","","",""
"Low transfer dependency","2004","Couple + C. LE and GT 16","no migration background","147","0.130409959067379","0.112284501165053","0.148535416969705"
"Low transfer dependency","2004","Couple + C. LE and GT 16","direct migration background","66","0.163868549023444","0.121556943038817","0.206180155008071"
"Low transfer dependency","2004","Couple + C. LE and GT 16","indirect migration background","15","","",""
"High transfer dependency","2004","1-pers.-HH","no migration background","51","0.0147194841393578","0.0101011245227896","0.0193378437559261"
"High transfer dependency","2004","1-pers.-HH","direct migration background","5","","",""
"High transfer dependency","2004","1-pers.-HH","indirect migration background","4","","",""
"High transfer dependency","2004","(Married) couple without C. ","no migration background","59","0.0138431399578514","0.0109763622173602","0.0167099176983427"
"High transfer dependency","2004","(Married) couple without C. ","direct migration background","18","","",""
"High transfer dependency","2004","(Married) couple without C. ","indirect migration background","1","","",""
"High transfer dependency","2004","Single parent ","no migration background","59","0.0760973827062058","0.0583553896167569","0.0938393757956546"
"High transfer dependency","2004","Single parent ","direct migration background","3","","",""
"High transfer dependency","2004","Single parent ","indirect migration background","7","","",""
"High transfer dependency","2004","Couple + C. LE 16 ","no migration background","65","0.0197467736730564","0.0149412870833833","0.0245522602627296"
"High transfer dependency","2004","Couple + C. LE 16 ","direct migration background","19","","",""
"High transfer dependency","2004","Couple + C. LE 16 ","indirect migration background","11","","",""
"High transfer dependency","2004","Couple + C. GT 16 ","no migration background","56","0.0198743109862088","0.0150536445483177","0.0246949774240998"
"High transfer dependency","2004","Couple + C. GT 16 ","direct migration background","10","","",""
"High transfer dependency","2004","Couple + C. GT 16 ","indirect migration background","7","","",""
"High transfer dependency","2004","Couple + C. LE and GT 16","no migration background","39","0.0416355333498714","0.0308839173072374","0.0523871493925053"
"High transfer dependency","2004","Couple + C. LE and GT 16","direct migration background","10","","",""
"High transfer dependency","2004","Couple + C. LE and GT 16","indirect migration background","1","","",""
"Very high transfer dependency","2004","1-pers.-HH","no migration background","63","0.0228747458635242","0.0171413125889665","0.0286081791380818"
"Very high transfer dependency","2004","1-pers.-HH","direct migration background","3","","",""
"Very high transfer dependency","2004","1-pers.-HH","indirect migration background","2","","",""
"Very high transfer dependency","2004","(Married) couple without C. ","no migration background","42","0.00750607612401367","0.00538832886007051","0.00962382338795683"
"Very high transfer dependency","2004","(Married) couple without C. ","direct migration background","7","","",""
"Very high transfer dependency","2004","(Married) couple without C. ","indirect migration background","1","","",""
"Very high transfer dependency","2004","Single parent ","no migration background","47","0.0460331011439695","0.0320112220969018","0.0600549801910371"
"Very high transfer dependency","2004","Single parent ","direct migration background","6","","",""
"Very high transfer dependency","2004","Single parent ","indirect migration background","9","","",""
"Very high transfer dependency","2004","Couple + C. LE 16 ","no migration background","52","0.0194955745094656","0.0147201393439243","0.0242710096750068"
"Very high transfer dependency","2004","Couple + C. LE 16 ","direct migration background","21","","",""
"Very high transfer dependency","2004","Couple + C. LE 16 ","indirect migration background","3","","",""
"Very high transfer dependency","2004","Couple + C. GT 16 ","no migration background","22","","",""
"Very high transfer dependency","2004","Couple + C. GT 16 ","direct migration background","11","","",""
"Very high transfer dependency","2004","Couple + C. GT 16 ","indirect migration background","1","","",""
"Very high transfer dependency","2004","Couple + C. LE and GT 16","no migration background","24","","",""
"Very high transfer dependency","2004","Couple + C. LE and GT 16","direct migration background","9","","",""
"Very high transfer dependency","2004","Couple + C. LE and GT 16","indirect migration background","5","","",""
"Complete transfer dependency","2004","1-pers.-HH","no migration background","68","0.0267547270410925","0.0205664048268834","0.0329430492553017"
"Complete transfer dependency","2004","1-pers.-HH","direct migration background","11","","",""
"Complete transfer dependency","2004","1-pers.-HH","indirect migration background","4","","",""
"Complete transfer dependency","2004","(Married) couple without C. ","no migration background","13","","",""
"Complete transfer dependency","2004","(Married) couple without C. ","direct migration background","8","","",""
"Complete transfer dependency","2004","(Married) couple without C. ","indirect migration background","","","",""
"Complete transfer dependency","2004","Single parent ","no migration background","42","0.0526177786206641","0.0376783730667756","0.0675571841745526"
"Complete transfer dependency","2004","Single parent ","direct migration background","8","","",""
"Complete transfer dependency","2004","Single parent ","indirect migration background","5","","",""
"Complete transfer dependency","2004","Couple + C. LE 16 ","no migration background","13","","",""
"Complete transfer dependency","2004","Couple + C. LE 16 ","direct migration background","21","","",""
"Complete transfer dependency","2004","Couple + C. LE 16 ","indirect migration background","4","","",""
"Complete transfer dependency","2004","Couple + C. GT 16 ","no migration background","3","","",""
"Complete transfer dependency","2004","Couple + C. GT 16 ","direct migration background","5","","",""
"Complete transfer dependency","2004","Couple + C. GT 16 ","indirect migration background","1","","",""
"Complete transfer dependency","2004","Couple + C. LE and GT 16","no migration background","3","","",""
"Complete transfer dependency","2004","Couple + C. LE and GT 16","direct migration background","2","","",""
"Complete transfer dependency","2004","Couple + C. LE and GT 16","indirect migration background","1","","",""
"No transfer dependency","2005","1-pers.-HH","no migration background","1997","0.768957702613732","0.752860990432403","0.78505441479506"
"No transfer dependency","2005","1-pers.-HH","direct migration background","148","0.672396872055513","0.609069170552343","0.735724573558684"
"No transfer dependency","2005","1-pers.-HH","indirect migration background","64","0.67302768902664","0.576110950507931","0.76994442754535"
"No transfer dependency","2005","(Married) couple without C. ","no migration background","4674","0.772690665558555","0.762241891900635","0.783139439216475"
"No transfer dependency","2005","(Married) couple without C. ","direct migration background","471","0.681246985613109","0.646577467691171","0.715916503535046"
"No transfer dependency","2005","(Married) couple without C. ","indirect migration background","68","0.555322134343527","0.463699216645328","0.646945052041726"
"No transfer dependency","2005","Single parent ","no migration background","148","0.138427102559525","0.115557815981565","0.161296389137486"
"No transfer dependency","2005","Single parent ","direct migration background","18","","",""
"No transfer dependency","2005","Single parent ","indirect migration background","8","","",""
"No transfer dependency","2005","Couple + C. LE 16 ","no migration background","26","","",""
"No transfer dependency","2005","Couple + C. LE 16 ","direct migration background","8","","",""
"No transfer dependency","2005","Couple + C. LE 16 ","indirect migration background","","","",""
"No transfer dependency","2005","Couple + C. GT 16 ","no migration background","525","0.195937919742518","0.18171319335404","0.210162646130997"
"No transfer dependency","2005","Couple + C. GT 16 ","direct migration background","63","0.114232097078262","0.0829420020614422","0.145522192095081"
"No transfer dependency","2005","Couple + C. GT 16 ","indirect migration background","29","","",""
"No transfer dependency","2005","Couple + C. LE and GT 16","no migration background","1","","",""
"No transfer dependency","2005","Couple + C. LE and GT 16","direct migration background","","","",""
"No transfer dependency","2005","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very low transfer dependency","2005","1-pers.-HH","no migration background","343","0.116936491001772","0.104664608065453","0.12920837393809"
"Very low transfer dependency","2005","1-pers.-HH","direct migration background","26","","",""
"Very low transfer dependency","2005","1-pers.-HH","indirect migration background","7","","",""
"Very low transfer dependency","2005","(Married) couple without C. ","no migration background","1184","0.172615231168503","0.163193142835492","0.182037319501514"
"Very low transfer dependency","2005","(Married) couple without C. ","direct migration background","138","0.1967131176896","0.167138417272161","0.226287818107038"
"Very low transfer dependency","2005","(Married) couple without C. ","indirect migration background","38","0.390380773676271","0.300434659213623","0.48032688813892"
"Very low transfer dependency","2005","Single parent ","no migration background","466","0.535716753293662","0.502690815511705","0.56874269107562"
"Very low transfer dependency","2005","Single parent ","direct migration background","61","0.561752706950627","0.472228744703463","0.651276669197791"
"Very low transfer dependency","2005","Single parent ","indirect migration background","39","0.628436415690768","0.519796720563846","0.737076110817691"
"Very low transfer dependency","2005","Couple + C. LE 16 ","no migration background","2501","0.841610274975851","0.828459604235754","0.854760945715948"
"Very low transfer dependency","2005","Couple + C. LE 16 ","direct migration background","396","0.738507564727355","0.700737001745907","0.776278127708804"
"Very low transfer dependency","2005","Couple + C. LE 16 ","indirect migration background","144","0.872742238892787","0.822645579442451","0.922838898343124"
"Very low transfer dependency","2005","Couple + C. GT 16 ","no migration background","2242","0.710904587320215","0.694657850589274","0.727151324051156"
"Very low transfer dependency","2005","Couple + C. GT 16 ","direct migration background","251","0.66769213705074","0.621356911935807","0.714027362165673"
"Very low transfer dependency","2005","Couple + C. GT 16 ","indirect migration background","151","0.74000950714764","0.679965655427598","0.800053358867683"
"Very low transfer dependency","2005","Couple + C. LE and GT 16","no migration background","1062","0.841793073134503","0.821730310411877","0.861855835857129"
"Very low transfer dependency","2005","Couple + C. LE and GT 16","direct migration background","179","0.546411684625739","0.488203259508682","0.604620109742796"
"Very low transfer dependency","2005","Couple + C. LE and GT 16","indirect migration background","99","0.78519119696116","0.71290572898762","0.857476664934699"
"Low transfer dependency","2005","1-pers.-HH","no migration background","102","0.0385597917510203","0.0312067219956714","0.0459128615063693"
"Low transfer dependency","2005","1-pers.-HH","direct migration background","9","","",""
"Low transfer dependency","2005","1-pers.-HH","indirect migration background","6","","",""
"Low transfer dependency","2005","(Married) couple without C. ","no migration background","210","0.0366271029211535","0.0319437989157891","0.0413104069265178"
"Low transfer dependency","2005","(Married) couple without C. ","direct migration background","41","0.0499897441591927","0.0337763866280708","0.0662031016903145"
"Low transfer dependency","2005","(Married) couple without C. ","indirect migration background","4","","",""
