"transab_cat","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Complete transfer dependency","1994","(1b) general elementary school","East Germany","1","","",""
"Complete transfer dependency","1994","(1c) basic vocational qualification","West Germany","14","","",""
"Complete transfer dependency","1994","(1c) basic vocational qualification","East Germany","5","","",""
"Complete transfer dependency","1994","(2b) intermediate general qualification","West Germany","2","","",""
"Complete transfer dependency","1994","(2b) intermediate general qualification","East Germany","1","","",""
"Complete transfer dependency","1994","(2a) intermediate vocational","West Germany","1","","",""
"Complete transfer dependency","1994","(2a) intermediate vocational","East Germany","7","","",""
"Complete transfer dependency","1994","(2c_gen) general maturity certificate","West Germany","3","","",""
"Complete transfer dependency","1994","(2c_gen) general maturity certificate","East Germany","","","",""
"Complete transfer dependency","1994","(2c_voc) vocational maturity certificate","West Germany","4","","",""
"Complete transfer dependency","1994","(2c_voc) vocational maturity certificate","East Germany","2","","",""
"Complete transfer dependency","1994","(3a) lower tertiary education","West Germany","","","",""
"Complete transfer dependency","1994","(3a) lower tertiary education","East Germany","2","","",""
"Complete transfer dependency","1994","(3b) higher tertiary education","West Germany","","","",""
"Complete transfer dependency","1994","(3b) higher tertiary education","East Germany","","","",""
"No transfer dependency","1995","(0) in school","West Germany","3","","",""
"No transfer dependency","1995","(0) in school","East Germany","1","","",""
"No transfer dependency","1995","(1a) inadequately completed","West Germany","169","0.333581091024945","0.29449551155154","0.372666670498349"
"No transfer dependency","1995","(1a) inadequately completed","East Germany","10","","",""
"No transfer dependency","1995","(1b) general elementary school","West Germany","849","0.615703644365928","0.593068134660828","0.638339154071028"
"No transfer dependency","1995","(1b) general elementary school","East Germany","120","0.632173859108643","0.570256889501653","0.694090828715633"
"No transfer dependency","1995","(1c) basic vocational qualification","West Germany","1507","0.586348026890684","0.56876588618941","0.603930167591957"
"No transfer dependency","1995","(1c) basic vocational qualification","East Germany","509","0.590373251346443","0.559346098534566","0.62140040415832"
"No transfer dependency","1995","(2b) intermediate general qualification","West Germany","125","0.522752158506819","0.467329073293975","0.578175243719662"
"No transfer dependency","1995","(2b) intermediate general qualification","East Germany","14","","",""
"No transfer dependency","1995","(2a) intermediate vocational","West Germany","679","0.56952763239049","0.54338474683357","0.59567051794741"
"No transfer dependency","1995","(2a) intermediate vocational","East Germany","244","0.264059542614192","0.238658374777621","0.289460710450764"
"No transfer dependency","1995","(2c_gen) general maturity certificate","West Germany","125","0.45143786557028","0.400525067700388","0.502350663440171"
"No transfer dependency","1995","(2c_gen) general maturity certificate","East Germany","17","","",""
"No transfer dependency","1995","(2c_voc) vocational maturity certificate","West Germany","203","0.498995920884818","0.455559070344126","0.542432771425511"
"No transfer dependency","1995","(2c_voc) vocational maturity certificate","East Germany","14","","",""
"No transfer dependency","1995","(3a) lower tertiary education","West Germany","161","0.576490693812989","0.520854884977574","0.632126502648404"
"No transfer dependency","1995","(3a) lower tertiary education","East Germany","177","0.409610251773476","0.367383853264372","0.451836650282581"
"No transfer dependency","1995","(3b) higher tertiary education","West Germany","251","0.544964430363615","0.502767782497952","0.587161078229277"
"No transfer dependency","1995","(3b) higher tertiary education","East Germany","97","0.459448085295305","0.401691434350669","0.517204736239942"
"Very low transfer dependency","1995","(0) in school","West Germany","154","0.872478602538933","0.823059143095881","0.921898061981986"
"Very low transfer dependency","1995","(0) in school","East Germany","55","0.774740139445313","0.676170429216609","0.873309849674016"
"Very low transfer dependency","1995","(1a) inadequately completed","West Germany","308","0.509712359674837","0.46827135821251","0.551153361137164"
"Very low transfer dependency","1995","(1a) inadequately completed","East Germany","25","","",""
"Very low transfer dependency","1995","(1b) general elementary school","West Germany","728","0.283454892934783","0.262483125658716","0.30442666021085"
"Very low transfer dependency","1995","(1b) general elementary school","East Germany","74","0.248359676611383","0.192882326500826","0.30383702672194"
"Very low transfer dependency","1995","(1c) basic vocational qualification","West Germany","1286","0.343010667123516","0.326063018965643","0.359958315281388"
"Very low transfer dependency","1995","(1c) basic vocational qualification","East Germany","307","0.277821808918036","0.249560661773535","0.306082956062536"
"Very low transfer dependency","1995","(2b) intermediate general qualification","West Germany","163","0.415523684961896","0.360840708684343","0.470206661239449"
"Very low transfer dependency","1995","(2b) intermediate general qualification","East Germany","100","0.651188228672786","0.573345924650761","0.729030532694811"
"Very low transfer dependency","1995","(2a) intermediate vocational","West Germany","639","0.397711158022887","0.371870130492101","0.423552185553673"
"Very low transfer dependency","1995","(2a) intermediate vocational","East Germany","705","0.544262377934886","0.515564947623294","0.572959808246478"
"Very low transfer dependency","1995","(2c_gen) general maturity certificate","West Germany","204","0.472575065611423","0.42149742955505","0.523652701667796"
"Very low transfer dependency","1995","(2c_gen) general maturity certificate","East Germany","47","0.684615286772806","0.574975757729463","0.79425481581615"
"Very low transfer dependency","1995","(2c_voc) vocational maturity certificate","West Germany","253","0.404842492060984","0.362199447624271","0.447485536497698"
"Very low transfer dependency","1995","(2c_voc) vocational maturity certificate","East Germany","43","0.497114293710762","0.385436840941553","0.608791746479972"
"Very low transfer dependency","1995","(3a) lower tertiary education","West Germany","131","0.403003931481118","0.347774934787004","0.458232928175233"
"Very low transfer dependency","1995","(3a) lower tertiary education","East Germany","293","0.479478305168785","0.436580692088418","0.522375918249151"
"Very low transfer dependency","1995","(3b) higher tertiary education","West Germany","254","0.401245833141793","0.359712121623489","0.442779544660097"
"Very low transfer dependency","1995","(3b) higher tertiary education","East Germany","174","0.502360818128768","0.444413914081797","0.560307722175739"
"Low transfer dependency","1995","(0) in school","West Germany","8","","",""
"Low transfer dependency","1995","(0) in school","East Germany","7","","",""
"Low transfer dependency","1995","(1a) inadequately completed","West Germany","40","0.0601210450824551","0.0404153657916625","0.0798267243732476"
"Low transfer dependency","1995","(1a) inadequately completed","East Germany","1","","",""
"Low transfer dependency","1995","(1b) general elementary school","West Germany","92","0.042266099646152","0.0329036434315062","0.0516285558607978"
"Low transfer dependency","1995","(1b) general elementary school","East Germany","25","","",""
"Low transfer dependency","1995","(1c) basic vocational qualification","West Germany","126","0.035910827955","0.0292680799326888","0.0425535759773112"
"Low transfer dependency","1995","(1c) basic vocational qualification","East Germany","100","0.0812968101707053","0.0640539701317427","0.0985396502096678"
"Low transfer dependency","1995","(2b) intermediate general qualification","West Germany","9","","",""
"Low transfer dependency","1995","(2b) intermediate general qualification","East Germany","20","","",""
"Low transfer dependency","1995","(2a) intermediate vocational","West Germany","39","0.0184400413422573","0.0113366973894877","0.0255433852950269"
"Low transfer dependency","1995","(2a) intermediate vocational","East Germany","146","0.123271993760644","0.104329111427497","0.142214876093792"
"Low transfer dependency","1995","(2c_gen) general maturity certificate","West Germany","21","","",""
"Low transfer dependency","1995","(2c_gen) general maturity certificate","East Germany","4","","",""
"Low transfer dependency","1995","(2c_voc) vocational maturity certificate","West Germany","24","","",""
"Low transfer dependency","1995","(2c_voc) vocational maturity certificate","East Germany","12","","",""
"Low transfer dependency","1995","(3a) lower tertiary education","West Germany","7","","",""
"Low transfer dependency","1995","(3a) lower tertiary education","East Germany","36","0.0801431723047872","0.0568288598746595","0.103457484734915"
"Low transfer dependency","1995","(3b) higher tertiary education","West Germany","13","","",""
"Low transfer dependency","1995","(3b) higher tertiary education","East Germany","12","","",""
"High transfer dependency","1995","(0) in school","West Germany","5","","",""
"High transfer dependency","1995","(0) in school","East Germany","4","","",""
"High transfer dependency","1995","(1a) inadequately completed","West Germany","21","","",""
"High transfer dependency","1995","(1a) inadequately completed","East Germany","","","",""
"High transfer dependency","1995","(1b) general elementary school","West Germany","42","0.0226625821934395","0.0157371282963532","0.0295880360905258"
"High transfer dependency","1995","(1b) general elementary school","East Germany","7","","",""
"High transfer dependency","1995","(1c) basic vocational qualification","West Germany","43","0.0127691485015475","0.00876078780272996","0.016777509200365"
"High transfer dependency","1995","(1c) basic vocational qualification","East Germany","24","","",""
"High transfer dependency","1995","(2b) intermediate general qualification","West Germany","9","","",""
"High transfer dependency","1995","(2b) intermediate general qualification","East Germany","5","","",""
"High transfer dependency","1995","(2a) intermediate vocational","West Germany","14","","",""
"High transfer dependency","1995","(2a) intermediate vocational","East Germany","35","0.0360302129971197","0.0252916408949448","0.0467687850992945"
"High transfer dependency","1995","(2c_gen) general maturity certificate","West Germany","4","","",""
"High transfer dependency","1995","(2c_gen) general maturity certificate","East Germany","1","","",""
"High transfer dependency","1995","(2c_voc) vocational maturity certificate","West Germany","7","","",""
"High transfer dependency","1995","(2c_voc) vocational maturity certificate","East Germany","3","","",""
"High transfer dependency","1995","(3a) lower tertiary education","West Germany","1","","",""
"High transfer dependency","1995","(3a) lower tertiary education","East Germany","9","","",""
"High transfer dependency","1995","(3b) higher tertiary education","West Germany","2","","",""
"High transfer dependency","1995","(3b) higher tertiary education","East Germany","2","","",""
"Very high transfer dependency","1995","(0) in school","West Germany","1","","",""
"Very high transfer dependency","1995","(0) in school","East Germany","2","","",""
"Very high transfer dependency","1995","(1a) inadequately completed","West Germany","7","","",""
"Very high transfer dependency","1995","(1a) inadequately completed","East Germany","2","","",""
"Very high transfer dependency","1995","(1b) general elementary school","West Germany","40","0.0222141544012629","0.0153559875085925","0.0290723212939333"
"Very high transfer dependency","1995","(1b) general elementary school","East Germany","7","","",""
"Very high transfer dependency","1995","(1c) basic vocational qualification","West Germany","26","","",""
"Very high transfer dependency","1995","(1c) basic vocational qualification","East Germany","19","","",""
"Very high transfer dependency","1995","(2b) intermediate general qualification","West Germany","3","","",""
"Very high transfer dependency","1995","(2b) intermediate general qualification","East Germany","4","","",""
"Very high transfer dependency","1995","(2a) intermediate vocational","West Germany","5","","",""
"Very high transfer dependency","1995","(2a) intermediate vocational","East Germany","19","","",""
"Very high transfer dependency","1995","(2c_gen) general maturity certificate","West Germany","7","","",""
"Very high transfer dependency","1995","(2c_gen) general maturity certificate","East Germany","","","",""
"Very high transfer dependency","1995","(2c_voc) vocational maturity certificate","West Germany","12","","",""
"Very high transfer dependency","1995","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"Very high transfer dependency","1995","(3a) lower tertiary education","West Germany","3","","",""
"Very high transfer dependency","1995","(3a) lower tertiary education","East Germany","5","","",""
"Very high transfer dependency","1995","(3b) higher tertiary education","West Germany","5","","",""
"Very high transfer dependency","1995","(3b) higher tertiary education","East Germany","1","","",""
"Complete transfer dependency","1995","(0) in school","West Germany","4","","",""
"Complete transfer dependency","1995","(0) in school","East Germany","","","",""
"Complete transfer dependency","1995","(1a) inadequately completed","West Germany","14","","",""
"Complete transfer dependency","1995","(1a) inadequately completed","East Germany","","","",""
"Complete transfer dependency","1995","(1b) general elementary school","West Germany","23","","",""
"Complete transfer dependency","1995","(1b) general elementary school","East Germany","","","",""
"Complete transfer dependency","1995","(1c) basic vocational qualification","West Germany","26","","",""
"Complete transfer dependency","1995","(1c) basic vocational qualification","East Germany","6","","",""
"Complete transfer dependency","1995","(2b) intermediate general qualification","West Germany","3","","",""
"Complete transfer dependency","1995","(2b) intermediate general qualification","East Germany","1","","",""
"Complete transfer dependency","1995","(2a) intermediate vocational","West Germany","2","","",""
"Complete transfer dependency","1995","(2a) intermediate vocational","East Germany","8","","",""
"Complete transfer dependency","1995","(2c_gen) general maturity certificate","West Germany","6","","",""
"Complete transfer dependency","1995","(2c_gen) general maturity certificate","East Germany","","","",""
"Complete transfer dependency","1995","(2c_voc) vocational maturity certificate","West Germany","10","","",""
"Complete transfer dependency","1995","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"Complete transfer dependency","1995","(3a) lower tertiary education","West Germany","","","",""
"Complete transfer dependency","1995","(3a) lower tertiary education","East Germany","1","","",""
"Complete transfer dependency","1995","(3b) higher tertiary education","West Germany","10","","",""
"Complete transfer dependency","1995","(3b) higher tertiary education","East Germany","","","",""
"No transfer dependency","1996","(0) in school","West Germany","4","","",""
"No transfer dependency","1996","(0) in school","East Germany","","","",""
"No transfer dependency","1996","(1a) inadequately completed","West Germany","172","0.337499172757075","0.296460569447996","0.378537776066154"
"No transfer dependency","1996","(1a) inadequately completed","East Germany","8","","",""
"No transfer dependency","1996","(1b) general elementary school","West Germany","797","0.606366681965198","0.583053361138279","0.629680002792118"
"No transfer dependency","1996","(1b) general elementary school","East Germany","107","0.605649375660321","0.5417923427646","0.669506408556042"
"No transfer dependency","1996","(1c) basic vocational qualification","West Germany","1441","0.570708962382253","0.552844335008316","0.588573589756189"
"No transfer dependency","1996","(1c) basic vocational qualification","East Germany","457","0.568891675749632","0.537283441261926","0.600499910237337"
"No transfer dependency","1996","(2b) intermediate general qualification","West Germany","110","0.460031562373353","0.404460736202702","0.515602388544005"
"No transfer dependency","1996","(2b) intermediate general qualification","East Germany","27","","",""
"No transfer dependency","1996","(2a) intermediate vocational","West Germany","658","0.54433719662336","0.518193168671988","0.570481224574731"
"No transfer dependency","1996","(2a) intermediate vocational","East Germany","256","0.269309490526083","0.243880249518316","0.294738731533849"
"No transfer dependency","1996","(2c_gen) general maturity certificate","West Germany","100","0.393293289062439","0.341897087813469","0.444689490311409"
"No transfer dependency","1996","(2c_gen) general maturity certificate","East Germany","16","","",""
"No transfer dependency","1996","(2c_voc) vocational maturity certificate","West Germany","193","0.440533396584795","0.397018336134416","0.484048457035175"
"No transfer dependency","1996","(2c_voc) vocational maturity certificate","East Germany","21","","",""
"No transfer dependency","1996","(3a) lower tertiary education","West Germany","166","0.562607905598416","0.507913497154119","0.617302314042713"
"No transfer dependency","1996","(3a) lower tertiary education","East Germany","157","0.387079381901818","0.345414459799371","0.428744304004264"
"No transfer dependency","1996","(3b) higher tertiary education","West Germany","246","0.536146323046595","0.494354954276112","0.577937691817078"
"No transfer dependency","1996","(3b) higher tertiary education","East Germany","87","0.410533092485276","0.353219362529137","0.467846822441415"
"Very low transfer dependency","1996","(0) in school","West Germany","163","0.910487454409428","0.868897567391913","0.952077341426942"
"Very low transfer dependency","1996","(0) in school","East Germany","73","0.829332966605478","0.750278256750271","0.908387676460684"
"Very low transfer dependency","1996","(1a) inadequately completed","West Germany","248","0.475716376881714","0.432373253886374","0.519059499877054"
"Very low transfer dependency","1996","(1a) inadequately completed","East Germany","14","","",""
"Very low transfer dependency","1996","(1b) general elementary school","West Germany","679","0.288188320261205","0.266575507428482","0.309801133093927"
"Very low transfer dependency","1996","(1b) general elementary school","East Germany","63","0.218397344949732","0.164412293185816","0.272382396713647"
"Very low transfer dependency","1996","(1c) basic vocational qualification","West Germany","1307","0.361071764041958","0.343736378326977","0.378407149756939"
"Very low transfer dependency","1996","(1c) basic vocational qualification","East Germany","257","0.205094889075671","0.179324124217112","0.230865653934231"
"Very low transfer dependency","1996","(2b) intermediate general qualification","West Germany","171","0.47724258554592","0.421551132796512","0.532934038295327"
"Very low transfer dependency","1996","(2b) intermediate general qualification","East Germany","87","0.540760433397138","0.459367078844147","0.622153787950129"
"Very low transfer dependency","1996","(2a) intermediate vocational","West Germany","673","0.417417111241018","0.391530172823343","0.443304049658692"
"Very low transfer dependency","1996","(2a) intermediate vocational","East Germany","695","0.533699093491903","0.50510198006985","0.562296206913956"
"Very low transfer dependency","1996","(2c_gen) general maturity certificate","West Germany","212","0.530718954441938","0.47821014643731","0.583227762446566"
"Very low transfer dependency","1996","(2c_gen) general maturity certificate","East Germany","47","0.611038473546131","0.499204369711937","0.722872577380325"
"Very low transfer dependency","1996","(2c_voc) vocational maturity certificate","West Germany","273","0.485152015763987","0.441345217044238","0.528958814483737"
"Very low transfer dependency","1996","(2c_voc) vocational maturity certificate","East Germany","44","0.446102075544918","0.339161864793072","0.553042286296764"
"Very low transfer dependency","1996","(3a) lower tertiary education","West Germany","140","0.419021000116187","0.364620528899639","0.473421471332735"
"Very low transfer dependency","1996","(3a) lower tertiary education","East Germany","307","0.496751548318039","0.453982530416977","0.539520566219101"
"Very low transfer dependency","1996","(3b) higher tertiary education","West Germany","279","0.424087954657575","0.382672686513577","0.465503222801573"
"Very low transfer dependency","1996","(3b) higher tertiary education","East Germany","164","0.472790421606551","0.414622860604483","0.530957982608618"
"Low transfer dependency","1996","(0) in school","West Germany","2","","",""
"Low transfer dependency","1996","(0) in school","East Germany","9","","",""
"Low transfer dependency","1996","(1a) inadequately completed","West Germany","49","0.0865636446625419","0.0621591445538054","0.110968144771278"
"Low transfer dependency","1996","(1a) inadequately completed","East Germany","2","","",""
"Low transfer dependency","1996","(1b) general elementary school","West Germany","106","0.0507073629407775","0.0402378586638847","0.0611768672176702"
"Low transfer dependency","1996","(1b) general elementary school","East Germany","34","0.107355826097311","0.0669067293095672","0.147804922885055"
"Low transfer dependency","1996","(1c) basic vocational qualification","West Germany","104","0.0327015735244353","0.0262824568341994","0.0391206902146712"
"Low transfer dependency","1996","(1c) basic vocational qualification","East Germany","128","0.125669874959589","0.104513290442448","0.14682645947673"
"Low transfer dependency","1996","(2b) intermediate general qualification","West Germany","18","","",""
"Low transfer dependency","1996","(2b) intermediate general qualification","East Germany","19","","",""
"Low transfer dependency","1996","(2a) intermediate vocational","West Germany","40","0.0206033005947899","0.0131462958130292","0.0280603053765506"
"Low transfer dependency","1996","(2a) intermediate vocational","East Germany","161","0.140913654166509","0.120968574182549","0.16085873415047"
"Low transfer dependency","1996","(2c_gen) general maturity certificate","West Germany","14","","",""
"Low transfer dependency","1996","(2c_gen) general maturity certificate","East Germany","8","","",""
"Low transfer dependency","1996","(2c_voc) vocational maturity certificate","West Germany","20","","",""
"Low transfer dependency","1996","(2c_voc) vocational maturity certificate","East Germany","13","","",""
"Low transfer dependency","1996","(3a) lower tertiary education","West Germany","8","","",""
"Low transfer dependency","1996","(3a) lower tertiary education","East Germany","41","0.0763536751826862","0.053637444743949","0.0990699056214233"
"Low transfer dependency","1996","(3b) higher tertiary education","West Germany","10","","",""
"Low transfer dependency","1996","(3b) higher tertiary education","East Germany","28","","",""
"High transfer dependency","1996","(0) in school","West Germany","5","","",""
"High transfer dependency","1996","(0) in school","East Germany","1","","",""
"High transfer dependency","1996","(1a) inadequately completed","West Germany","19","","",""
"High transfer dependency","1996","(1a) inadequately completed","East Germany","","","",""
"High transfer dependency","1996","(1b) general elementary school","West Germany","47","0.0239862043789386","0.0166849195187059","0.0312874892391712"
"High transfer dependency","1996","(1b) general elementary school","East Germany","10","","",""
"High transfer dependency","1996","(1c) basic vocational qualification","West Germany","49","0.0172425273935586","0.0125442966280532","0.0219407581590639"
"High transfer dependency","1996","(1c) basic vocational qualification","East Germany","62","0.0554549811234163","0.0408475496845704","0.0700624125622622"
"High transfer dependency","1996","(2b) intermediate general qualification","West Germany","6","","",""
"High transfer dependency","1996","(2b) intermediate general qualification","East Germany","9","","",""
"High transfer dependency","1996","(2a) intermediate vocational","West Germany","14","","",""
"High transfer dependency","1996","(2a) intermediate vocational","East Germany","40","0.0356264898003226","0.0250009747965521","0.046252004804093"
"High transfer dependency","1996","(2c_gen) general maturity certificate","West Germany","8","","",""
"High transfer dependency","1996","(2c_gen) general maturity certificate","East Germany","1","","",""
"High transfer dependency","1996","(2c_voc) vocational maturity certificate","West Germany","3","","",""
"High transfer dependency","1996","(2c_voc) vocational maturity certificate","East Germany","3","","",""
"High transfer dependency","1996","(3a) lower tertiary education","West Germany","2","","",""
"High transfer dependency","1996","(3a) lower tertiary education","East Germany","12","","",""
"High transfer dependency","1996","(3b) higher tertiary education","West Germany","2","","",""
"High transfer dependency","1996","(3b) higher tertiary education","East Germany","","","",""
"Very high transfer dependency","1996","(0) in school","West Germany","6","","",""
"Very high transfer dependency","1996","(0) in school","East Germany","4","","",""
"Very high transfer dependency","1996","(1a) inadequately completed","West Germany","11","","",""
"Very high transfer dependency","1996","(1a) inadequately completed","East Germany","2","","",""
"Very high transfer dependency","1996","(1b) general elementary school","West Germany","34","0.0166108096839082","0.0105119496589943","0.0227096697088221"
"Very high transfer dependency","1996","(1b) general elementary school","East Germany","10","","",""
"Very high transfer dependency","1996","(1c) basic vocational qualification","West Germany","28","","",""
"Very high transfer dependency","1996","(1c) basic vocational qualification","East Germany","32","0.0281773297438297","0.0176155848176678","0.0387390746699915"
"Very high transfer dependency","1996","(2b) intermediate general qualification","West Germany","1","","",""
"Very high transfer dependency","1996","(2b) intermediate general qualification","East Germany","1","","",""
"Very high transfer dependency","1996","(2a) intermediate vocational","West Germany","3","","",""
"Very high transfer dependency","1996","(2a) intermediate vocational","East Germany","15","","",""
"Very high transfer dependency","1996","(2c_gen) general maturity certificate","West Germany","7","","",""
"Very high transfer dependency","1996","(2c_gen) general maturity certificate","East Germany","","","",""
"Very high transfer dependency","1996","(2c_voc) vocational maturity certificate","West Germany","4","","",""
"Very high transfer dependency","1996","(2c_voc) vocational maturity certificate","East Germany","2","","",""
"Very high transfer dependency","1996","(3a) lower tertiary education","West Germany","","","",""
"Very high transfer dependency","1996","(3a) lower tertiary education","East Germany","6","","",""
"Very high transfer dependency","1996","(3b) higher tertiary education","West Germany","4","","",""
"Very high transfer dependency","1996","(3b) higher tertiary education","East Germany","4","","",""
"Complete transfer dependency","1996","(0) in school","West Germany","1","","",""
"Complete transfer dependency","1996","(0) in school","East Germany","","","",""
"Complete transfer dependency","1996","(1a) inadequately completed","West Germany","11","","",""
"Complete transfer dependency","1996","(1a) inadequately completed","East Germany","","","",""
"Complete transfer dependency","1996","(1b) general elementary school","West Germany","24","","",""
"Complete transfer dependency","1996","(1b) general elementary school","East Germany","1","","",""
"Complete transfer dependency","1996","(1c) basic vocational qualification","West Germany","20","","",""
"Complete transfer dependency","1996","(1c) basic vocational qualification","East Germany","7","","",""
"Complete transfer dependency","1996","(2b) intermediate general qualification","West Germany","3","","",""
"Complete transfer dependency","1996","(2b) intermediate general qualification","East Germany","1","","",""
"Complete transfer dependency","1996","(2a) intermediate vocational","West Germany","6","","",""
"Complete transfer dependency","1996","(2a) intermediate vocational","East Germany","2","","",""
"Complete transfer dependency","1996","(2c_gen) general maturity certificate","West Germany","6","","",""
"Complete transfer dependency","1996","(2c_gen) general maturity certificate","East Germany","1","","",""
"Complete transfer dependency","1996","(2c_voc) vocational maturity certificate","West Germany","7","","",""
"Complete transfer dependency","1996","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Complete transfer dependency","1996","(3a) lower tertiary education","West Germany","","","",""
"Complete transfer dependency","1996","(3a) lower tertiary education","East Germany","2","","",""
"Complete transfer dependency","1996","(3b) higher tertiary education","West Germany","6","","",""
"Complete transfer dependency","1996","(3b) higher tertiary education","East Germany","","","",""
"No transfer dependency","1997","(0) in school","West Germany","2","","",""
"No transfer dependency","1997","(0) in school","East Germany","2","","",""
"No transfer dependency","1997","(1a) inadequately completed","West Germany","168","0.351669433893162","0.309520150900699","0.393818716885626"
"No transfer dependency","1997","(1a) inadequately completed","East Germany","8","","",""
"No transfer dependency","1997","(1b) general elementary school","West Germany","725","0.57033396440659","0.546577587993427","0.594090340819753"
"No transfer dependency","1997","(1b) general elementary school","East Germany","105","0.6050754393766","0.540035510400322","0.670115368352879"
"No transfer dependency","1997","(1c) basic vocational qualification","West Germany","1386","0.540419823355317","0.522420684767493","0.558418961943142"
"No transfer dependency","1997","(1c) basic vocational qualification","East Germany","454","0.567715743973279","0.535599468702647","0.599832019243911"
"No transfer dependency","1997","(2b) intermediate general qualification","West Germany","103","0.395985518775462","0.343847674766659","0.448123362784265"
"No transfer dependency","1997","(2b) intermediate general qualification","East Germany","18","","",""
"No transfer dependency","1997","(2a) intermediate vocational","West Germany","600","0.496879614110661","0.47100135468779","0.522757873533533"
"No transfer dependency","1997","(2a) intermediate vocational","East Germany","264","0.269325270157068","0.243517483722885","0.295133056591251"
"No transfer dependency","1997","(2c_gen) general maturity certificate","West Germany","90","0.321588097223141","0.272584034159853","0.370592160286429"
"No transfer dependency","1997","(2c_gen) general maturity certificate","East Germany","23","","",""
"No transfer dependency","1997","(2c_voc) vocational maturity certificate","West Germany","190","0.423006520690866","0.379746351690248","0.466266689691484"
"No transfer dependency","1997","(2c_voc) vocational maturity certificate","East Germany","29","","",""
"No transfer dependency","1997","(3a) lower tertiary education","West Germany","175","0.545941449531969","0.492941286519271","0.598941612544667"
"No transfer dependency","1997","(3a) lower tertiary education","East Germany","164","0.399505765585346","0.357608624817074","0.441402906353618"
"No transfer dependency","1997","(3b) higher tertiary education","West Germany","244","0.492279233391081","0.451835870361751","0.53272259642041"
"No transfer dependency","1997","(3b) higher tertiary education","East Germany","88","0.397332169494835","0.342142157445216","0.452522181544453"
"Very low transfer dependency","1997","(0) in school","West Germany","183","0.883392125624437","0.839457001092127","0.927327250156747"
"Very low transfer dependency","1997","(0) in school","East Germany","90","0.840031652460902","0.769237997751857","0.910825307169946"
"Very low transfer dependency","1997","(1a) inadequately completed","West Germany","228","0.447491988796005","0.403599869233937","0.491384108358073"
"Very low transfer dependency","1997","(1a) inadequately completed","East Germany","10","","",""
"Very low transfer dependency","1997","(1b) general elementary school","West Germany","680","0.288947003321538","0.267194454564556","0.310699552078519"
"Very low transfer dependency","1997","(1b) general elementary school","East Germany","73","0.265522069002505","0.206765299302216","0.324278838702794"
"Very low transfer dependency","1997","(1c) basic vocational qualification","West Germany","1329","0.373915265510101","0.356440611049991","0.391389919970211"
"Very low transfer dependency","1997","(1c) basic vocational qualification","East Germany","231","0.196604818908049","0.170839431102313","0.222370206713785"
"Very low transfer dependency","1997","(2b) intermediate general qualification","West Germany","197","0.53276907422145","0.479579681127911","0.58595846731499"
"Very low transfer dependency","1997","(2b) intermediate general qualification","East Germany","81","0.56106151027769","0.476080964902564","0.646042055652817"
"Very low transfer dependency","1997","(2a) intermediate vocational","West Germany","745","0.452606777316341","0.426844529723629","0.478369024909052"
"Very low transfer dependency","1997","(2a) intermediate vocational","East Germany","617","0.472590713456803","0.443546030634378","0.501635396279229"
"Very low transfer dependency","1997","(2c_gen) general maturity certificate","West Germany","218","0.587463862873915","0.535815453060984","0.639112272686846"
"Very low transfer dependency","1997","(2c_gen) general maturity certificate","East Germany","43","0.529610788284002","0.418844429953102","0.640377146614903"
"Very low transfer dependency","1997","(2c_voc) vocational maturity certificate","West Germany","262","0.464275113121134","0.420604645612019","0.507945580630249"
"Very low transfer dependency","1997","(2c_voc) vocational maturity certificate","East Germany","42","0.386836049452249","0.285653675596545","0.488018423307954"
"Very low transfer dependency","1997","(3a) lower tertiary education","West Germany","150","0.423629008337729","0.371028233092219","0.47622978358324"
"Very low transfer dependency","1997","(3a) lower tertiary education","East Germany","290","0.45812059521414","0.415500965712124","0.500740224716157"
"Very low transfer dependency","1997","(3b) higher tertiary education","West Germany","318","0.467395691227226","0.427033593426132","0.50775778902832"
"Very low transfer dependency","1997","(3b) higher tertiary education","East Germany","179","0.496987716893819","0.440597113420247","0.55337832036739"
"Low transfer dependency","1997","(0) in school","West Germany","11","","",""
"Low transfer dependency","1997","(0) in school","East Germany","8","","",""
"Low transfer dependency","1997","(1a) inadequately completed","West Germany","58","0.105049033690814","0.0779832701716724","0.132114797209956"
"Low transfer dependency","1997","(1a) inadequately completed","East Germany","3","","",""
"Low transfer dependency","1997","(1b) general elementary school","West Germany","135","0.0595004142167361","0.0481479702567862","0.0708528581766861"
"Low transfer dependency","1997","(1b) general elementary school","East Germany","21","","",""
"Low transfer dependency","1997","(1c) basic vocational qualification","West Germany","142","0.0454820246004412","0.03795683595479","0.0530072132460925"
"Low transfer dependency","1997","(1c) basic vocational qualification","East Germany","141","0.142831384987998","0.120147368859025","0.165515401116971"
"Low transfer dependency","1997","(2b) intermediate general qualification","West Germany","24","","",""
"Low transfer dependency","1997","(2b) intermediate general qualification","East Germany","20","","",""
"Low transfer dependency","1997","(2a) intermediate vocational","West Germany","57","0.0313683556895336","0.0223464409456393","0.0403902704334278"
"Low transfer dependency","1997","(2a) intermediate vocational","East Germany","177","0.167025077386375","0.145325215760203","0.188724939012547"
"Low transfer dependency","1997","(2c_gen) general maturity certificate","West Germany","20","","",""
