"transab_cat","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Very low transfer dependency","1990","Full Time","Couple + C. LE 16 ","970","0.963538734388088","0.951984984230669","0.975092484545508","1"
"Very low transfer dependency","1990","Not Working","Couple + C. GT 16 ","350","0.585362031405733","0.545676331290742","0.625047731520724","1"
"Very low transfer dependency","1990","Full Time","Single parent ","113","0.498162358241235","0.429717909238765","0.566606807243706","1"
"Very low transfer dependency","1990","Not Working","Couple + C. LE 16 ","440","0.888907613964962","0.861335613407274","0.91647961452265","1"
"Very low transfer dependency","1990","Full Time","1-pers.-HH","27","","","","1"
"Very low transfer dependency","1990","Full Time","(Married) couple without C. ","87","0.0703257965168612","0.0547028436087437","0.0859487494249787","1"
"Very low transfer dependency","1990","Part Time","Couple + C. GT 16 ","210","0.579843059760306","0.528132996224143","0.63155312329647","1"
"Very low transfer dependency","1990","Part Time","Couple + C. LE and GT 16","160","0.915396569904431","0.874046895631749","0.956746244177112","1"
"Very low transfer dependency","1990","Not Working","1-pers.-HH","45","0.103994829918645","0.0771309718004071","0.130858688036883","1"
"Very low transfer dependency","1990","Not Working","(Married) couple without C. ","76","0.0772423290913585","0.0602025579687845","0.0942821002139326","1"
"Very low transfer dependency","1990","Not Working","Single parent ","60","0.376394029816183","0.29860265406909","0.454185405563277","1"
"Complete transfer dependency","1991","Full Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","1991","Full Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","1991","Full Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","1991","Full Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","1991","Full Time","Single parent ","","","","","5"
"Complete transfer dependency","1991","Full Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","1991","Part Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","1991","Part Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","1991","Part Time","Single parent ","","","","","5"
"Complete transfer dependency","1991","Part Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","1991","Part Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","1991","Part Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","1991","Not Working","1-pers.-HH","16","","","","5"
"Complete transfer dependency","1991","Not Working","(Married) couple without C. ","6","","","","5"
"Complete transfer dependency","1991","Not Working","Single parent ","3","","","","5"
"Complete transfer dependency","1991","Not Working","Couple + C. LE 16 ","10","","","","5"
"Complete transfer dependency","1991","Not Working","Couple + C. GT 16 ","13","","","","5"
"Complete transfer dependency","1991","Not Working","Couple + C. LE and GT 16","6","","","","5"
"High transfer dependency","1991","Full Time","1-pers.-HH","","","","","3"
"High transfer dependency","1991","Not Working","Single parent ","7","","","","3"
"High transfer dependency","1991","Full Time","Couple + C. LE and GT 16","1","","","","3"
"High transfer dependency","1991","Part Time","1-pers.-HH","3","","","","3"
"High transfer dependency","1991","Part Time","(Married) couple without C. ","4","","","","3"
"High transfer dependency","1991","Part Time","Single parent ","5","","","","3"
"High transfer dependency","1991","Part Time","Couple + C. LE 16 ","10","","","","3"
"High transfer dependency","1991","Part Time","Couple + C. GT 16 ","3","","","","3"
"High transfer dependency","1991","Part Time","Couple + C. LE and GT 16","2","","","","3"
"High transfer dependency","1991","Not Working","1-pers.-HH","12","","","","3"
"High transfer dependency","1991","Not Working","(Married) couple without C. ","6","","","","3"
"High transfer dependency","1991","Full Time","Couple + C. GT 16 ","1","","","","3"
"High transfer dependency","1991","Not Working","Couple + C. GT 16 ","8","","","","3"
"High transfer dependency","1991","Not Working","Couple + C. LE and GT 16","5","","","","3"
"High transfer dependency","1991","Full Time","(Married) couple without C. ","","","","","3"
"High transfer dependency","1991","Full Time","Single parent ","1","","","","3"
"High transfer dependency","1991","Full Time","Couple + C. LE 16 ","1","","","","3"
"High transfer dependency","1991","Not Working","Couple + C. LE 16 ","11","","","","3"
"Low transfer dependency","1991","Full Time","Couple + C. LE and GT 16","13","","","","2"
"Low transfer dependency","1991","Full Time","Couple + C. GT 16 ","9","","","","2"
"Low transfer dependency","1991","Not Working","Couple + C. LE and GT 16","25","","","","2"
"Low transfer dependency","1991","Full Time","Single parent ","7","","","","2"
"Low transfer dependency","1991","Full Time","1-pers.-HH","4","","","","2"
"Low transfer dependency","1991","Full Time","(Married) couple without C. ","9","","","","2"
"Low transfer dependency","1991","Not Working","Couple + C. GT 16 ","21","","","","2"
"Low transfer dependency","1991","Full Time","Couple + C. LE 16 ","20","","","","2"
"Low transfer dependency","1991","Part Time","1-pers.-HH","9","","","","2"
"Low transfer dependency","1991","Part Time","(Married) couple without C. ","8","","","","2"
"Low transfer dependency","1991","Part Time","Single parent ","10","","","","2"
"Low transfer dependency","1991","Part Time","Couple + C. LE 16 ","16","","","","2"
"Low transfer dependency","1991","Part Time","Couple + C. GT 16 ","7","","","","2"
"Low transfer dependency","1991","Part Time","Couple + C. LE and GT 16","22","","","","2"
"Low transfer dependency","1991","Not Working","1-pers.-HH","9","","","","2"
"Low transfer dependency","1991","Not Working","(Married) couple without C. ","19","","","","2"
"Low transfer dependency","1991","Not Working","Single parent ","29","","","","2"
"Low transfer dependency","1991","Not Working","Couple + C. LE 16 ","29","","","","2"
"No transfer dependency","1991","Full Time","1-pers.-HH","415","0.930708238684197","0.907348512697691","0.954067964670703","0"
"No transfer dependency","1991","Full Time","(Married) couple without C. ","945","0.928121725743708","0.912386274331062","0.943857177156353","0"
"No transfer dependency","1991","Full Time","Single parent ","97","0.470799018992622","0.402470933004266","0.539127104980978","0"
"No transfer dependency","1991","Full Time","Couple + C. LE 16 ","26","","","","0"
"No transfer dependency","1991","Full Time","Couple + C. GT 16 ","440","0.568226460819105","0.533376205107945","0.603076716530266","0"
"No transfer dependency","1991","Full Time","Couple + C. LE and GT 16","8","","","","0"
"No transfer dependency","1991","Part Time","1-pers.-HH","72","0.67970387116998","0.591295799344831","0.768111942995129","0"
"No transfer dependency","1991","Part Time","(Married) couple without C. ","237","0.847993215415436","0.807092593616154","0.888893837214719","0"
"No transfer dependency","1991","Part Time","Single parent ","22","","","","0"
"No transfer dependency","1991","Part Time","Couple + C. LE 16 ","4","","","","0"
"No transfer dependency","1991","Part Time","Couple + C. GT 16 ","139","0.40001919083373","0.348473490238156","0.451564891429304","0"
"No transfer dependency","1991","Part Time","Couple + C. LE and GT 16","2","","","","0"
"No transfer dependency","1991","Not Working","1-pers.-HH","390","0.820721017775123","0.786441238289869","0.855000797260378","0"
"No transfer dependency","1991","Not Working","(Married) couple without C. ","840","0.901660702011204","0.882725435980472","0.920595968041936","0"
"No transfer dependency","1991","Not Working","Single parent ","52","0.349950388529031","0.275580686904071","0.42432009015399","0"
"No transfer dependency","1991","Not Working","Couple + C. LE 16 ","11","","","","0"
"No transfer dependency","1991","Not Working","Couple + C. GT 16 ","201","0.40944086049055","0.368930401524076","0.449951319457024","0"
"No transfer dependency","1991","Not Working","Couple + C. LE and GT 16","3","","","","0"
"Very high transfer dependency","1991","Part Time","Couple + C. LE 16 ","4","","","","4"
"Very high transfer dependency","1991","Part Time","Single parent ","1","","","","4"
"Very high transfer dependency","1991","Part Time","(Married) couple without C. ","","","","","4"
"Very high transfer dependency","1991","Part Time","1-pers.-HH","3","","","","4"
"Very high transfer dependency","1991","Full Time","Couple + C. LE and GT 16","","","","","4"
"Very high transfer dependency","1991","Not Working","Couple + C. LE and GT 16","","","","","4"
"Very high transfer dependency","1991","Full Time","Couple + C. GT 16 ","","","","","4"
"Very high transfer dependency","1991","Full Time","Couple + C. LE 16 ","","","","","4"
"Very high transfer dependency","1991","Not Working","Couple + C. LE 16 ","8","","","","4"
"Very high transfer dependency","1991","Not Working","Couple + C. GT 16 ","2","","","","4"
"Very high transfer dependency","1991","Full Time","Single parent ","","","","","4"
"Very high transfer dependency","1991","Full Time","1-pers.-HH","","","","","4"
"Very high transfer dependency","1991","Full Time","(Married) couple without C. ","","","","","4"
"Very high transfer dependency","1991","Part Time","Couple + C. GT 16 ","","","","","4"
"Very high transfer dependency","1991","Part Time","Couple + C. LE and GT 16","","","","","4"
"Very high transfer dependency","1991","Not Working","1-pers.-HH","9","","","","4"
"Very high transfer dependency","1991","Not Working","(Married) couple without C. ","6","","","","4"
"Very high transfer dependency","1991","Not Working","Single parent ","4","","","","4"
"Very low transfer dependency","1991","Part Time","Couple + C. LE 16 ","442","0.942184263180742","0.921217298185431","0.963151228176053","1"
"Very low transfer dependency","1991","Part Time","Single parent ","67","0.674171239759162","0.584524755897129","0.763817723621195","1"
"Very low transfer dependency","1991","Part Time","(Married) couple without C. ","47","0.119589626539793","0.082624553742264","0.156554699337323","1"
"Very low transfer dependency","1991","Part Time","1-pers.-HH","20","","","","1"
"Very low transfer dependency","1991","Full Time","Couple + C. LE and GT 16","344","0.934282973045091","0.908897473197984","0.959668472892197","1"
"Very low transfer dependency","1991","Full Time","Couple + C. GT 16 ","326","0.422472481835959","0.387718642858122","0.457226320813797","1"
"Very low transfer dependency","1991","Not Working","Couple + C. LE and GT 16","216","0.860746884879046","0.818253806905314","0.903239962852779","1"
"Very low transfer dependency","1991","Full Time","Couple + C. LE 16 ","951","0.95745982794759","0.944938721084965","0.969980934810215","1"
"Very low transfer dependency","1991","Not Working","Couple + C. LE 16 ","407","0.859028001627484","0.827766149598893","0.890289853656076","1"
"Very low transfer dependency","1991","Full Time","Single parent ","100","0.499910712333525","0.431465802153848","0.568355622513201","1"
"Very low transfer dependency","1991","Not Working","Couple + C. GT 16 ","321","0.550623567831397","0.50964352392035","0.591603611742444","1"
"Very low transfer dependency","1991","Full Time","1-pers.-HH","35","0.0648605424895066","0.0422063469901358","0.0875147379888774","1"
"Very low transfer dependency","1991","Full Time","(Married) couple without C. ","81","0.0615773158600954","0.0469323777104097","0.0762222540097811","1"
"Very low transfer dependency","1991","Part Time","Couple + C. GT 16 ","198","0.575882170152721","0.523883356523387","0.627880983782056","1"
"Very low transfer dependency","1991","Not Working","Single parent ","63","0.39323405349213","0.317069007788047","0.469399099196213","1"
"Very low transfer dependency","1991","Part Time","Couple + C. LE and GT 16","149","0.840720931852345","0.786504073297879","0.894937790406811","1"
"Very low transfer dependency","1991","Not Working","1-pers.-HH","45","0.0990825242123624","0.0723821966390433","0.125782851785682","1"
"Very low transfer dependency","1991","Not Working","(Married) couple without C. ","73","0.0666918241372619","0.0508270051363037","0.0825566431382202","1"
"Complete transfer dependency","1992","Full Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","1992","Full Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","1992","Full Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","1992","Full Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","1992","Full Time","Single parent ","","","","","5"
"Complete transfer dependency","1992","Full Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","1992","Part Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","1992","Part Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","1992","Part Time","Single parent ","","","","","5"
"Complete transfer dependency","1992","Part Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","1992","Part Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","1992","Part Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","1992","Not Working","1-pers.-HH","18","","","","5"
"Complete transfer dependency","1992","Not Working","(Married) couple without C. ","12","","","","5"
"Complete transfer dependency","1992","Not Working","Single parent ","8","","","","5"
"Complete transfer dependency","1992","Not Working","Couple + C. LE 16 ","9","","","","5"
"Complete transfer dependency","1992","Not Working","Couple + C. GT 16 ","3","","","","5"
"Complete transfer dependency","1992","Not Working","Couple + C. LE and GT 16","","","","","5"
"High transfer dependency","1992","Full Time","1-pers.-HH","3","","","","3"
"High transfer dependency","1992","Full Time","Couple + C. LE and GT 16","5","","","","3"
"High transfer dependency","1992","Part Time","1-pers.-HH","5","","","","3"
"High transfer dependency","1992","Part Time","(Married) couple without C. ","12","","","","3"
"High transfer dependency","1992","Part Time","Single parent ","11","","","","3"
"High transfer dependency","1992","Part Time","Couple + C. LE 16 ","26","","","","3"
"High transfer dependency","1992","Part Time","Couple + C. GT 16 ","3","","","","3"
"High transfer dependency","1992","Part Time","Couple + C. LE and GT 16","2","","","","3"
"High transfer dependency","1992","Not Working","1-pers.-HH","8","","","","3"
"High transfer dependency","1992","Not Working","(Married) couple without C. ","28","","","","3"
"High transfer dependency","1992","Not Working","Single parent ","11","","","","3"
"High transfer dependency","1992","Full Time","Couple + C. GT 16 ","2","","","","3"
"High transfer dependency","1992","Not Working","Couple + C. GT 16 ","8","","","","3"
"High transfer dependency","1992","Not Working","Couple + C. LE and GT 16","8","","","","3"
"High transfer dependency","1992","Full Time","(Married) couple without C. ","2","","","","3"
"High transfer dependency","1992","Full Time","Single parent ","2","","","","3"
"High transfer dependency","1992","Full Time","Couple + C. LE 16 ","6","","","","3"
"High transfer dependency","1992","Not Working","Couple + C. LE 16 ","22","","","","3"
"Low transfer dependency","1992","Full Time","Couple + C. LE and GT 16","19","","","","2"
"Low transfer dependency","1992","Not Working","Couple + C. LE and GT 16","28","","","","2"
"Low transfer dependency","1992","Full Time","Couple + C. GT 16 ","27","","","","2"
"Low transfer dependency","1992","Not Working","Couple + C. GT 16 ","55","0.045065785891143","0.029860126025459","0.060271445756827","2"
"Low transfer dependency","1992","Full Time","1-pers.-HH","3","","","","2"
"Low transfer dependency","1992","Full Time","(Married) couple without C. ","19","","","","2"
"Low transfer dependency","1992","Full Time","Single parent ","8","","","","2"
"Low transfer dependency","1992","Full Time","Couple + C. LE 16 ","95","0.0428969625685497","0.0335233179800278","0.0522706071570715","2"
"Low transfer dependency","1992","Part Time","1-pers.-HH","17","","","","2"
"Low transfer dependency","1992","Part Time","(Married) couple without C. ","25","","","","2"
"Low transfer dependency","1992","Part Time","Single parent ","21","","","","2"
"Low transfer dependency","1992","Part Time","Couple + C. LE 16 ","67","0.0682840133149921","0.0500737745580185","0.0864942520719658","2"
"Low transfer dependency","1992","Part Time","Couple + C. GT 16 ","31","0.0314812044645733","0.0162518288347211","0.0467105800944255","2"
"Low transfer dependency","1992","Part Time","Couple + C. LE and GT 16","23","","","","2"
"Low transfer dependency","1992","Not Working","1-pers.-HH","6","","","","2"
"Low transfer dependency","1992","Not Working","(Married) couple without C. ","40","0.0201738186723625","0.0126263452446094","0.0277212921001156","2"
"Low transfer dependency","1992","Not Working","Single parent ","18","","","","2"
"Low transfer dependency","1992","Not Working","Couple + C. LE 16 ","75","0.097755050289849","0.0731137952819052","0.122396305297793","2"
"No transfer dependency","1992","Full Time","1-pers.-HH","487","0.92000802886925","0.896955887041431","0.94306017069707","0"
"No transfer dependency","1992","Part Time","1-pers.-HH","71","0.577917298712981","0.491335877905301","0.664498719520661","0"
"No transfer dependency","1992","Part Time","(Married) couple without C. ","280","0.700991955257351","0.658165336793393","0.743818573721308","0"
"No transfer dependency","1992","Part Time","Single parent ","31","0.20399152531344","0.141552946683652","0.266430103943228","0"
"No transfer dependency","1992","Part Time","Couple + C. LE 16 ","9","","","","0"
"No transfer dependency","1992","Part Time","Couple + C. GT 16 ","167","0.390466964062174","0.347917590135131","0.433016337989217","0"
"No transfer dependency","1992","Part Time","Couple + C. LE and GT 16","3","","","","0"
"No transfer dependency","1992","Not Working","1-pers.-HH","460","0.74684720663298","0.713699414732272","0.779994998533687","0"
"No transfer dependency","1992","Not Working","(Married) couple without C. ","1113","0.861643034417589","0.843107836773274","0.880178232061903","0"
"No transfer dependency","1992","Full Time","(Married) couple without C. ","1247","0.877030556347518","0.860051026004264","0.894010086690772","0"
"No transfer dependency","1992","Full Time","Single parent ","108","0.442354056387277","0.384075300753531","0.500632812021024","0"
"No transfer dependency","1992","Full Time","Couple + C. LE 16 ","33","0.0216356358919794","0.0149050788483834","0.0283661929355755","0"
"No transfer dependency","1992","Full Time","Couple + C. GT 16 ","596","0.528901320834237","0.500717631912777","0.557085009755696","0"
"No transfer dependency","1992","Full Time","Couple + C. LE and GT 16","14","","","","0"
"No transfer dependency","1992","Not Working","Single parent ","57","0.370614077586971","0.298225589822494","0.443002565351448","0"
"No transfer dependency","1992","Not Working","Couple + C. LE 16 ","7","","","","0"
"No transfer dependency","1992","Not Working","Couple + C. GT 16 ","258","0.430705067666862","0.394409489411028","0.467000645922697","0"
"No transfer dependency","1992","Not Working","Couple + C. LE and GT 16","3","","","","0"
"Very high transfer dependency","1992","Part Time","Couple + C. LE 16 ","6","","","","4"
"Very high transfer dependency","1992","Part Time","Single parent ","3","","","","4"
"Very high transfer dependency","1992","Part Time","(Married) couple without C. ","1","","","","4"
"Very high transfer dependency","1992","Part Time","1-pers.-HH","","","","","4"
"Very high transfer dependency","1992","Full Time","Couple + C. LE and GT 16","","","","","4"
"Very high transfer dependency","1992","Full Time","Couple + C. GT 16 ","5","","","","4"
"Very high transfer dependency","1992","Full Time","Couple + C. LE 16 ","1","","","","4"
"Very high transfer dependency","1992","Not Working","Couple + C. GT 16 ","10","","","","4"
"Very high transfer dependency","1992","Not Working","Couple + C. LE and GT 16","5","","","","4"
"Very high transfer dependency","1992","Not Working","Couple + C. LE 16 ","6","","","","4"
"Very high transfer dependency","1992","Full Time","1-pers.-HH","","","","","4"
"Very high transfer dependency","1992","Full Time","(Married) couple without C. ","","","","","4"
"Very high transfer dependency","1992","Full Time","Single parent ","1","","","","4"
"Very high transfer dependency","1992","Part Time","Couple + C. GT 16 ","1","","","","4"
"Very high transfer dependency","1992","Part Time","Couple + C. LE and GT 16","2","","","","4"
"Very high transfer dependency","1992","Not Working","1-pers.-HH","15","","","","4"
"Very high transfer dependency","1992","Not Working","(Married) couple without C. ","13","","","","4"
"Very high transfer dependency","1992","Not Working","Single parent ","9","","","","4"
"Very low transfer dependency","1992","Part Time","Single parent ","94","0.602655605752412","0.526831683651546","0.678479527853278","1"
"Very low transfer dependency","1992","Part Time","Couple + C. LE 16 ","629","0.876555435224454","0.852806725074594","0.900304145374314","1"
"Very low transfer dependency","1992","Part Time","(Married) couple without C. ","121","0.226611027003083","0.187449885887777","0.265772168118389","1"
"Very low transfer dependency","1992","Part Time","1-pers.-HH","32","0.254391637949874","0.17804324759008","0.330740028309668","1"
"Very low transfer dependency","1992","Full Time","Couple + C. LE and GT 16","491","0.934942642277082","0.913926115309044","0.95595916924512","1"
"Very low transfer dependency","1992","Full Time","Couple + C. GT 16 ","575","0.453448747483543","0.425340477403649","0.481557017563437","1"
"Very low transfer dependency","1992","Not Working","Couple + C. LE and GT 16","240","0.873438677064968","0.834770327722964","0.912107026406972","1"
"Very low transfer dependency","1992","Not Working","Couple + C. GT 16 ","381","0.514661157272569","0.478027667580937","0.551294646964201","1"
"Very low transfer dependency","1992","Not Working","Couple + C. LE 16 ","439","0.822410858168955","0.790701780215971","0.854119936121939","1"
"Very low transfer dependency","1992","Full Time","Couple + C. LE 16 ","1660","0.931063908929558","0.919343873149111","0.942783944710005","1"
"Very low transfer dependency","1992","Full Time","1-pers.-HH","39","0.0686129063539636","0.0471316196970073","0.0900941930109199","1"
"Very low transfer dependency","1992","Full Time","(Married) couple without C. ","169","0.112271819404564","0.0959490031971557","0.128594635611973","1"
"Very low transfer dependency","1992","Full Time","Single parent ","160","0.522802465194024","0.464193520919387","0.581411409468661","1"
"Very low transfer dependency","1992","Part Time","Couple + C. GT 16 ","303","0.574700868110025","0.531581679828952","0.617820056391099","1"
"Very low transfer dependency","1992","Part Time","Couple + C. LE and GT 16","205","0.902392213769876","0.864447257115265","0.940337170424487","1"
"Very low transfer dependency","1992","Not Working","1-pers.-HH","154","0.193290489729704","0.163187391696913","0.223393587762494","1"
"Very low transfer dependency","1992","Not Working","(Married) couple without C. ","127","0.0902462290152914","0.0748643468381372","0.105628111192446","1"
"Very low transfer dependency","1992","Not Working","Single parent ","68","0.338608479620356","0.26767875691842","0.409538202322292","1"
"Complete transfer dependency","1993","Full Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","1993","Full Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","1993","Full Time","Single parent ","","","","","5"
"Complete transfer dependency","1993","Full Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","1993","Full Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","1993","Full Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","1993","Part Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","1993","Part Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","1993","Part Time","Single parent ","","","","","5"
"Complete transfer dependency","1993","Part Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","1993","Part Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","1993","Part Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","1993","Not Working","1-pers.-HH","22","","","","5"
"Complete transfer dependency","1993","Not Working","(Married) couple without C. ","2","","","","5"
"Complete transfer dependency","1993","Not Working","Single parent ","16","","","","5"
"Complete transfer dependency","1993","Not Working","Couple + C. LE 16 ","12","","","","5"
"Complete transfer dependency","1993","Not Working","Couple + C. GT 16 ","3","","","","5"
"Complete transfer dependency","1993","Not Working","Couple + C. LE and GT 16","","","","","5"
"High transfer dependency","1993","Full Time","1-pers.-HH","1","","","","3"
"High transfer dependency","1993","Full Time","(Married) couple without C. ","6","","","","3"
"High transfer dependency","1993","Full Time","Single parent ","5","","","","3"
"High transfer dependency","1993","Full Time","Couple + C. LE 16 ","15","","","","3"
"High transfer dependency","1993","Full Time","Couple + C. GT 16 ","","","","","3"
"High transfer dependency","1993","Full Time","Couple + C. LE and GT 16","4","","","","3"
"High transfer dependency","1993","Part Time","1-pers.-HH","11","","","","3"
"High transfer dependency","1993","Part Time","(Married) couple without C. ","19","","","","3"
"High transfer dependency","1993","Part Time","Single parent ","11","","","","3"
"High transfer dependency","1993","Part Time","Couple + C. LE 16 ","23","","","","3"
"High transfer dependency","1993","Part Time","Couple + C. GT 16 ","3","","","","3"
"High transfer dependency","1993","Part Time","Couple + C. LE and GT 16","4","","","","3"
"High transfer dependency","1993","Not Working","1-pers.-HH","10","","","","3"
"High transfer dependency","1993","Not Working","(Married) couple without C. ","25","","","","3"
"High transfer dependency","1993","Not Working","Single parent ","11","","","","3"
"High transfer dependency","1993","Not Working","Couple + C. GT 16 ","13","","","","3"
"High transfer dependency","1993","Not Working","Couple + C. LE and GT 16","14","","","","3"
"High transfer dependency","1993","Not Working","Couple + C. LE 16 ","33","0.0492073968707286","0.0317243339468994","0.0666904597945578","3"
"Low transfer dependency","1993","Full Time","Couple + C. GT 16 ","43","0.0244999168136679","0.015641601798067","0.0333582318292687","2"
"Low transfer dependency","1993","Full Time","Couple + C. LE and GT 16","24","","","","2"
"Low transfer dependency","1993","Not Working","Couple + C. GT 16 ","71","0.0620764059436692","0.0443775172573741","0.0797752946299642","2"
"Low transfer dependency","1993","Not Working","Couple + C. LE and GT 16","41","0.112899542221807","0.0778398245563678","0.147959259887247","2"
"Low transfer dependency","1993","Full Time","(Married) couple without C. ","34","0.0173837952941102","0.0105498076460976","0.0242177829421227","2"
"Low transfer dependency","1993","Full Time","Single parent ","12","","","","2"
"Low transfer dependency","1993","Full Time","Couple + C. LE 16 ","107","0.0515820569571691","0.0410337568949796","0.0621303570193585","2"
"Low transfer dependency","1993","Full Time","1-pers.-HH","3","","","","2"
"Low transfer dependency","1993","Part Time","1-pers.-HH","17","","","","2"
"Low transfer dependency","1993","Part Time","(Married) couple without C. ","22","","","","2"
"Low transfer dependency","1993","Part Time","Single parent ","18","","","","2"
"Low transfer dependency","1993","Part Time","Couple + C. LE 16 ","57","0.0562394499342602","0.0392091667173371","0.0732697331511834","2"
"Low transfer dependency","1993","Part Time","Couple + C. GT 16 ","40","0.0500482185577621","0.0311429551185847","0.0689534819969394","2"
"Low transfer dependency","1993","Part Time","Couple + C. LE and GT 16","24","","","","2"
"Low transfer dependency","1993","Not Working","1-pers.-HH","13","","","","2"
"Low transfer dependency","1993","Not Working","(Married) couple without C. ","65","0.0280775461387529","0.0195718614158295","0.0365832308616762","2"
"Low transfer dependency","1993","Not Working","Single parent ","21","","","","2"
"Low transfer dependency","1993","Not Working","Couple + C. LE 16 ","97","0.110032700804365","0.0847392934093961","0.135326108199334","2"
"No transfer dependency","1993","Full Time","1-pers.-HH","507","0.912023562111009","0.888541923321736","0.935505200900283","0"
"No transfer dependency","1993","Full Time","(Married) couple without C. ","1225","0.89303037593116","0.876869188042067","0.909191563820253","0"
"No transfer dependency","1993","Full Time","Single parent ","105","0.484754256702285","0.42292710319638","0.546581410208189","0"
"No transfer dependency","1993","Full Time","Couple + C. LE 16 ","28","","","","0"
"No transfer dependency","1993","Full Time","Couple + C. GT 16 ","533","0.513544047129664","0.484904524749838","0.54218356950949","0"
"No transfer dependency","1993","Full Time","Couple + C. LE and GT 16","6","","","","0"
"No transfer dependency","1993","Part Time","1-pers.-HH","76","0.579184715736565","0.496515825732994","0.661853605740135","0"
"No transfer dependency","1993","Part Time","(Married) couple without C. ","288","0.713749709442553","0.671370454927698","0.756128963957408","0"
"No transfer dependency","1993","Part Time","Single parent ","48","0.316781826766558","0.244241520991015","0.389322132542102","0"
"No transfer dependency","1993","Part Time","Couple + C. LE 16 ","11","","","","0"
"No transfer dependency","1993","Part Time","Couple + C. GT 16 ","156","0.351856263470229","0.310450962254393","0.393261564686065","0"
"No transfer dependency","1993","Part Time","Couple + C. LE and GT 16","2","","","","0"
"No transfer dependency","1993","Not Working","1-pers.-HH","465","0.727404255314707","0.694534158198204","0.760274352431211","0"
"No transfer dependency","1993","Not Working","(Married) couple without C. ","1194","0.868673732973451","0.851282993751593","0.886064472195308","0"
"No transfer dependency","1993","Not Working","Couple + C. LE and GT 16","2","","","","0"
"No transfer dependency","1993","Not Working","Single parent ","59","0.340762439021221","0.273720848724528","0.407804029317915","0"
"No transfer dependency","1993","Not Working","Couple + C. GT 16 ","246","0.428583927776532","0.392285053948834","0.46488280160423","0"
"No transfer dependency","1993","Not Working","Couple + C. LE 16 ","7","","","","0"
"Very high transfer dependency","1993","Part Time","Single parent ","6","","","","4"
"Very high transfer dependency","1993","Part Time","Couple + C. LE 16 ","11","","","","4"
"Very high transfer dependency","1993","Part Time","(Married) couple without C. ","4","","","","4"
"Very high transfer dependency","1993","Part Time","1-pers.-HH","1","","","","4"
"Very high transfer dependency","1993","Full Time","Couple + C. GT 16 ","","","","","4"
"Very high transfer dependency","1993","Full Time","Couple + C. LE and GT 16","1","","","","4"
"Very high transfer dependency","1993","Full Time","Couple + C. LE 16 ","1","","","","4"
"Very high transfer dependency","1993","Full Time","Single parent ","1","","","","4"
"Very high transfer dependency","1993","Full Time","(Married) couple without C. ","1","","","","4"
"Very high transfer dependency","1993","Not Working","Couple + C. LE 16 ","14","","","","4"
"Very high transfer dependency","1993","Not Working","Couple + C. GT 16 ","2","","","","4"
"Very high transfer dependency","1993","Not Working","Couple + C. LE and GT 16","4","","","","4"
"Very high transfer dependency","1993","Full Time","1-pers.-HH","1","","","","4"
"Very high transfer dependency","1993","Not Working","Single parent ","14","","","","4"
"Very high transfer dependency","1993","Not Working","(Married) couple without C. ","17","","","","4"
"Very high transfer dependency","1993","Not Working","1-pers.-HH","23","","","","4"
"Very high transfer dependency","1993","Part Time","Couple + C. GT 16 ","1","","","","4"
"Very high transfer dependency","1993","Part Time","Couple + C. LE and GT 16","1","","","","4"
"Very low transfer dependency","1993","Part Time","Couple + C. LE 16 ","601","0.889221352737776","0.866020529317449","0.912422176158103","1"
"Very low transfer dependency","1993","Part Time","Single parent ","75","0.509709476765631","0.431760996712946","0.587657956818316","1"
