"transab_cat","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","1992","(1b) general elementary school","1032","0.60100067383833","0.580330350349658","0.621670997327002"
"No transfer dependency","1992","(1c) basic vocational qualification","2012","0.577959371947345","0.562716746934963","0.593201996959727"
"No transfer dependency","1992","(2b) intermediate general qualification","166","0.429292787243925","0.386079600010667","0.472505974477184"
"No transfer dependency","1992","(2a) intermediate vocational","831","0.45853188810712","0.438736728011543","0.478327048202697"
"No transfer dependency","1992","(2c_gen) general maturity certificate","97","0.417134760537645","0.363853755180442","0.470415765894847"
"No transfer dependency","1992","(2c_voc) vocational maturity certificate","220","0.553178889629631","0.508932599517426","0.597425179741837"
"No transfer dependency","1992","(3a) lower tertiary education","268","0.452087418788313","0.417833953736398","0.486340883840228"
"No transfer dependency","1992","(3b) higher tertiary education","266","0.478715945866542","0.442048598471747","0.515383293261336"
"Very low transfer dependency","1992","(0) in school","114","0.880998504287653","0.825762160882163","0.936234847693142"
"Very low transfer dependency","1992","(1a) inadequately completed","432","0.591434540272541","0.554460460818782","0.6284086197263"
"Very low transfer dependency","1992","(1b) general elementary school","964","0.337691313339394","0.317728861429777","0.35765376524901"
"Very low transfer dependency","1992","(1c) basic vocational qualification","1791","0.374289408819468","0.359353745946125","0.389225071692811"
"Very low transfer dependency","1992","(2b) intermediate general qualification","290","0.488176063345203","0.444536403208137","0.531815723482269"
"Very low transfer dependency","1992","(2a) intermediate vocational","1395","0.474961280470975","0.455122609550839","0.49479995139111"
"Very low transfer dependency","1992","(2c_gen) general maturity certificate","198","0.513489015787704","0.459480524444861","0.567497507130547"
"Very low transfer dependency","1992","(2c_voc) vocational maturity certificate","214","0.375536249433569","0.332438283794826","0.418634215072313"
"Very low transfer dependency","1992","(3a) lower tertiary education","476","0.486687840725236","0.452288217335168","0.521087464115304"
"Very low transfer dependency","1992","(3b) higher tertiary education","407","0.479767448470557","0.443096893991559","0.516438002949556"
"Low transfer dependency","1992","(0) in school","6","","",""
"Low transfer dependency","1992","(1a) inadequately completed","50","0.058686756168965","0.0410080555629437","0.0763654567749864"
"Low transfer dependency","1992","(1b) general elementary school","83","0.0284817262777583","0.0214601866074662","0.0355032659480504"
"Low transfer dependency","1992","(1c) basic vocational qualification","153","0.0248130905565088","0.0200122382923941","0.0296139428206236"
"Low transfer dependency","1992","(2b) intermediate general qualification","34","0.0510828341389512","0.0318614584801567","0.0703042097977456"
"Low transfer dependency","1992","(2a) intermediate vocational","173","0.0492672786910041","0.0406693010400474","0.0578652563419607"
"Low transfer dependency","1992","(2c_gen) general maturity certificate","21","","",""
"Low transfer dependency","1992","(2c_voc) vocational maturity certificate","31","0.038162409875231","0.0211115615747449","0.0552132581757172"
"Low transfer dependency","1992","(3a) lower tertiary education","50","0.0422144305031435","0.0283755080414021","0.056053352964885"
"Low transfer dependency","1992","(3b) higher tertiary education","31","0.0273762456659087","0.0153988414387975","0.0393536498930199"
"High transfer dependency","1992","(0) in school","1","","",""
"High transfer dependency","1992","(1a) inadequately completed","11","","",""
"High transfer dependency","1992","(1b) general elementary school","42","0.0160381454340647","0.0107355326121355","0.0213407582559939"
"High transfer dependency","1992","(1c) basic vocational qualification","42","0.00993431692863172","0.00687351667081537","0.0129951171864481"
"High transfer dependency","1992","(2b) intermediate general qualification","5","","",""
"High transfer dependency","1992","(2a) intermediate vocational","25","","",""
"High transfer dependency","1992","(2c_gen) general maturity certificate","6","","",""
"High transfer dependency","1992","(2c_voc) vocational maturity certificate","10","","",""
"High transfer dependency","1992","(3a) lower tertiary education","12","","",""
"High transfer dependency","1992","(3b) higher tertiary education","8","","",""
"Very high transfer dependency","1992","(0) in school","3","","",""
"Very high transfer dependency","1992","(1a) inadequately completed","7","","",""
"Very high transfer dependency","1992","(1b) general elementary school","23","","",""
"Very high transfer dependency","1992","(1c) basic vocational qualification","17","","",""
"Very high transfer dependency","1992","(2b) intermediate general qualification","8","","",""
"Very high transfer dependency","1992","(2a) intermediate vocational","7","","",""
"Very high transfer dependency","1992","(2c_gen) general maturity certificate","6","","",""
"Very high transfer dependency","1992","(2c_voc) vocational maturity certificate","2","","",""
"Very high transfer dependency","1992","(3a) lower tertiary education","5","","",""
"Very high transfer dependency","1992","(3b) higher tertiary education","1","","",""
"Complete transfer dependency","1992","(0) in school","","","",""
"Complete transfer dependency","1992","(1a) inadequately completed","6","","",""
"Complete transfer dependency","1992","(1b) general elementary school","12","","",""
"Complete transfer dependency","1992","(1c) basic vocational qualification","18","","",""
"Complete transfer dependency","1992","(2b) intermediate general qualification","1","","",""
"Complete transfer dependency","1992","(2a) intermediate vocational","3","","",""
"Complete transfer dependency","1992","(2c_gen) general maturity certificate","1","","",""
"Complete transfer dependency","1992","(2c_voc) vocational maturity certificate","8","","",""
"Complete transfer dependency","1992","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1992","(3b) higher tertiary education","","","",""
"No transfer dependency","1993","(0) in school","3","","",""
"No transfer dependency","1993","(1a) inadequately completed","196","0.319284947842286","0.284944705031643","0.353625190652928"
"No transfer dependency","1993","(1b) general elementary school","997","0.605784754488072","0.585007196577759","0.626562312398384"
"No transfer dependency","1993","(1c) basic vocational qualification","2011","0.5785053543783","0.563271063811905","0.593739644944695"
"No transfer dependency","1993","(2b) intermediate general qualification","147","0.395139059522236","0.351896629022774","0.438381490021699"
"No transfer dependency","1993","(2a) intermediate vocational","862","0.453966008393785","0.434398672252949","0.473533344534621"
"No transfer dependency","1993","(2c_gen) general maturity certificate","112","0.409207983881273","0.359175680852409","0.459240286910136"
"No transfer dependency","1993","(2c_voc) vocational maturity certificate","223","0.564711769384313","0.520723177301685","0.608700361466941"
"No transfer dependency","1993","(3a) lower tertiary education","264","0.438721336498749","0.4047361400388","0.472706532958698"
"No transfer dependency","1993","(3b) higher tertiary education","283","0.495056865470798","0.459106570025693","0.531007160915902"
"Very low transfer dependency","1993","(0) in school","109","0.925873536136954","0.878804306838108","0.972942765435799"
"Very low transfer dependency","1993","(1a) inadequately completed","426","0.552465463919132","0.515838804762809","0.589092123075454"
"Very low transfer dependency","1993","(1b) general elementary school","943","0.322952079060639","0.303070660406052","0.342833497715227"
"Very low transfer dependency","1993","(1c) basic vocational qualification","1714","0.361994985819763","0.347168581622881","0.376821390016644"
"Very low transfer dependency","1993","(2b) intermediate general qualification","291","0.514665801123236","0.470458861767241","0.558872740479232"
"Very low transfer dependency","1993","(2a) intermediate vocational","1309","0.453116734383708","0.433552513095322","0.472680955672093"
"Very low transfer dependency","1993","(2c_gen) general maturity certificate","224","0.530891961484761","0.480111031696498","0.581672891273025"
"Very low transfer dependency","1993","(2c_voc) vocational maturity certificate","225","0.388998848148054","0.345744143373747","0.432253552922361"
"Very low transfer dependency","1993","(3a) lower tertiary education","485","0.494607275101808","0.460365924762088","0.528848625441529"
"Very low transfer dependency","1993","(3b) higher tertiary education","420","0.463989091322703","0.428130404324233","0.499847778321173"
"Low transfer dependency","1993","(0) in school","4","","",""
"Low transfer dependency","1993","(1a) inadequately completed","44","0.0618861553967458","0.0441378870450949","0.0796344237483966"
"Low transfer dependency","1993","(1b) general elementary school","104","0.0353885886498894","0.0275330414426717","0.0432441358571071"
"Low transfer dependency","1993","(1c) basic vocational qualification","215","0.0349600675167242","0.0292933536273612","0.0406267814060871"
"Low transfer dependency","1993","(2b) intermediate general qualification","39","0.0598954135688674","0.0389063909925672","0.0808844361451677"
"Low transfer dependency","1993","(2a) intermediate vocational","241","0.06359756265578","0.0540066109968231","0.073188514314737"
"Low transfer dependency","1993","(2c_gen) general maturity certificate","23","","",""
"Low transfer dependency","1993","(2c_voc) vocational maturity certificate","24","","",""
"Low transfer dependency","1993","(3a) lower tertiary education","48","0.0381293978580384","0.0250136083143815","0.0512451874016953"
"Low transfer dependency","1993","(3b) higher tertiary education","28","","",""
"High transfer dependency","1993","(0) in school","2","","",""
"High transfer dependency","1993","(1a) inadequately completed","22","","",""
"High transfer dependency","1993","(1b) general elementary school","39","0.0137593755065677","0.00880647699303496","0.0187122740201004"
"High transfer dependency","1993","(1c) basic vocational qualification","57","0.0129294115618742","0.00944414501355688","0.0164146781101916"
"High transfer dependency","1993","(2b) intermediate general qualification","7","","",""
"High transfer dependency","1993","(2a) intermediate vocational","42","0.0152627621079047","0.0104445385520266","0.0200809856637828"
"High transfer dependency","1993","(2c_gen) general maturity certificate","3","","",""
"High transfer dependency","1993","(2c_voc) vocational maturity certificate","9","","",""
"High transfer dependency","1993","(3a) lower tertiary education","14","","",""
"High transfer dependency","1993","(3b) higher tertiary education","10","","",""
"Very high transfer dependency","1993","(0) in school","1","","",""
"Very high transfer dependency","1993","(1a) inadequately completed","13","","",""
"Very high transfer dependency","1993","(1b) general elementary school","32","0.0191398059994357","0.0133142022034954","0.024965409795376"
"Very high transfer dependency","1993","(1c) basic vocational qualification","19","","",""
"Very high transfer dependency","1993","(2b) intermediate general qualification","5","","",""
"Very high transfer dependency","1993","(2a) intermediate vocational","24","","",""
"Very high transfer dependency","1993","(2c_gen) general maturity certificate","8","","",""
"Very high transfer dependency","1993","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","1993","(3a) lower tertiary education","6","","",""
"Very high transfer dependency","1993","(3b) higher tertiary education","2","","",""
"Complete transfer dependency","1993","(0) in school","","","",""
"Complete transfer dependency","1993","(1a) inadequately completed","7","","",""
"Complete transfer dependency","1993","(1b) general elementary school","10","","",""
"Complete transfer dependency","1993","(1c) basic vocational qualification","20","","",""
"Complete transfer dependency","1993","(2b) intermediate general qualification","2","","",""
"Complete transfer dependency","1993","(2a) intermediate vocational","9","","",""
"Complete transfer dependency","1993","(2c_gen) general maturity certificate","1","","",""
"Complete transfer dependency","1993","(2c_voc) vocational maturity certificate","4","","",""
"Complete transfer dependency","1993","(3a) lower tertiary education","2","","",""
"Complete transfer dependency","1993","(3b) higher tertiary education","","","",""
"No transfer dependency","1994","(0) in school","7","","",""
"No transfer dependency","1994","(1a) inadequately completed","180","0.315812279263518","0.279369606095565","0.35225495243147"
"No transfer dependency","1994","(1b) general elementary school","968","0.610889349562451","0.589569901430371","0.632208797694531"
"No transfer dependency","1994","(1c) basic vocational qualification","1979","0.57883651632402","0.563435022918712","0.594238009729328"
"No transfer dependency","1994","(2b) intermediate general qualification","147","0.43553129723276","0.389669133701814","0.481393460763707"
"No transfer dependency","1994","(2a) intermediate vocational","890","0.47258891049372","0.452920155015501","0.492257665971939"
"No transfer dependency","1994","(2c_gen) general maturity certificate","127","0.440121997555071","0.38981301551411","0.490430979596031"
"No transfer dependency","1994","(2c_voc) vocational maturity certificate","205","0.50247911717979","0.458697288826255","0.546260945533324"
"No transfer dependency","1994","(3a) lower tertiary education","310","0.487819835699882","0.453752635586951","0.521887035812812"
"No transfer dependency","1994","(3b) higher tertiary education","299","0.512242160629035","0.476252415054121","0.548231906203949"
"Very low transfer dependency","1994","(0) in school","168","0.891302595014929","0.847503070129867","0.935102119899991"
"Very low transfer dependency","1994","(1a) inadequately completed","368","0.543347938004484","0.504296250490312","0.582399625518657"
"Very low transfer dependency","1994","(1b) general elementary school","841","0.315288750953097","0.294971446331749","0.335606055574445"
"Very low transfer dependency","1994","(1c) basic vocational qualification","1656","0.355424507984231","0.340494154195433","0.37035486177303"
"Very low transfer dependency","1994","(2b) intermediate general qualification","250","0.46449586595024","0.418364399434628","0.510627332465852"
"Very low transfer dependency","1994","(2a) intermediate vocational","1269","0.43092422530699","0.411414731861452","0.450433718752529"
"Very low transfer dependency","1994","(2c_gen) general maturity certificate","207","0.483626494689997","0.432980009890304","0.534272979489689"
"Very low transfer dependency","1994","(2c_voc) vocational maturity certificate","245","0.415867117784926","0.372709014849027","0.459025220720825"
"Very low transfer dependency","1994","(3a) lower tertiary education","450","0.440671165943879","0.406834601758574","0.474507730129185"
"Very low transfer dependency","1994","(3b) higher tertiary education","398","0.444253951684573","0.408477865468439","0.480030037900707"
"Low transfer dependency","1994","(0) in school","9","","",""
"Low transfer dependency","1994","(1a) inadequately completed","43","0.0689499913935761","0.0490862206256008","0.0888137621615515"
"Low transfer dependency","1994","(1b) general elementary school","112","0.0322128531104164","0.0244920470457766","0.0399336591750563"
"Low transfer dependency","1994","(1c) basic vocational qualification","198","0.0357940593839153","0.0299991066555059","0.0415890121123247"
"Low transfer dependency","1994","(2b) intermediate general qualification","32","0.0568729406341005","0.0354508000377278","0.0782950812304732"
"Low transfer dependency","1994","(2a) intermediate vocational","234","0.0620789066275993","0.0525725156807398","0.0715852975744589"
"Low transfer dependency","1994","(2c_gen) general maturity certificate","29","","",""
"Low transfer dependency","1994","(2c_voc) vocational maturity certificate","33","0.0440200891493518","0.0260570808738585","0.061983097424845"
"Low transfer dependency","1994","(3a) lower tertiary education","46","0.0434422271262287","0.0295488770252009","0.0573355772272566"
"Low transfer dependency","1994","(3b) higher tertiary education","28","","",""
"High transfer dependency","1994","(0) in school","5","","",""
"High transfer dependency","1994","(1a) inadequately completed","14","","",""
"High transfer dependency","1994","(1b) general elementary school","44","0.0200890383653349","0.0139538061574917","0.026224270573178"
"High transfer dependency","1994","(1c) basic vocational qualification","63","0.0138840463905144","0.0102341415686431","0.0175339512123857"
"High transfer dependency","1994","(2b) intermediate general qualification","10","","",""
"High transfer dependency","1994","(2a) intermediate vocational","49","0.0177118353882296","0.0125153258509148","0.0229083449255443"
"High transfer dependency","1994","(2c_gen) general maturity certificate","6","","",""
"High transfer dependency","1994","(2c_voc) vocational maturity certificate","7","","",""
"High transfer dependency","1994","(3a) lower tertiary education","15","","",""
"High transfer dependency","1994","(3b) higher tertiary education","11","","",""
"Very high transfer dependency","1994","(0) in school","3","","",""
"Very high transfer dependency","1994","(1a) inadequately completed","8","","",""
"Very high transfer dependency","1994","(1b) general elementary school","28","","",""
"Very high transfer dependency","1994","(1c) basic vocational qualification","33","0.0102788870429057","0.00713266779828392","0.0134251062875275"
"Very high transfer dependency","1994","(2b) intermediate general qualification","7","","",""
"Very high transfer dependency","1994","(2a) intermediate vocational","25","","",""
"Very high transfer dependency","1994","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","1994","(2c_voc) vocational maturity certificate","5","","",""
"Very high transfer dependency","1994","(3a) lower tertiary education","4","","",""
"Very high transfer dependency","1994","(3b) higher tertiary education","5","","",""
"Complete transfer dependency","1994","(0) in school","2","","",""
"Complete transfer dependency","1994","(1a) inadequately completed","12","","",""
"Complete transfer dependency","1994","(1b) general elementary school","16","","",""
"Complete transfer dependency","1994","(1c) basic vocational qualification","19","","",""
"Complete transfer dependency","1994","(2b) intermediate general qualification","3","","",""
"Complete transfer dependency","1994","(2a) intermediate vocational","8","","",""
"Complete transfer dependency","1994","(2c_gen) general maturity certificate","3","","",""
"Complete transfer dependency","1994","(2c_voc) vocational maturity certificate","6","","",""
"Complete transfer dependency","1994","(3a) lower tertiary education","2","","",""
"Complete transfer dependency","1994","(3b) higher tertiary education","","","",""
"No transfer dependency","1995","(0) in school","4","","",""
"No transfer dependency","1995","(1a) inadequately completed","179","0.334338134631007","0.296495556014391","0.372180713247623"
"No transfer dependency","1995","(1b) general elementary school","969","0.617376190457572","0.596112661704846","0.638639719210299"
"No transfer dependency","1995","(1c) basic vocational qualification","2016","0.587054418429797","0.571755993709176","0.602352843150417"
"No transfer dependency","1995","(2b) intermediate general qualification","139","0.455136014298671","0.409429266351757","0.500842762245585"
"No transfer dependency","1995","(2a) intermediate vocational","923","0.478489378739035","0.459043532872119","0.497935224605951"
"No transfer dependency","1995","(2c_gen) general maturity certificate","142","0.434245708314286","0.38772069110748","0.480770725521093"
"No transfer dependency","1995","(2c_voc) vocational maturity certificate","217","0.47551226455443","0.435078161557366","0.515946367551494"
"No transfer dependency","1995","(3a) lower tertiary education","338","0.498760871395946","0.464621685862461","0.532900056929432"
"No transfer dependency","1995","(3b) higher tertiary education","348","0.52663497896799","0.492481932844291","0.56078802509169"
"Very low transfer dependency","1995","(0) in school","209","0.857801393257387","0.813979188665882","0.901623597848893"
"Very low transfer dependency","1995","(1a) inadequately completed","333","0.514929349867627","0.474839239896376","0.555019459838878"
"Very low transfer dependency","1995","(1b) general elementary school","802","0.279890982699607","0.260249784285759","0.299532181113454"
"Very low transfer dependency","1995","(1c) basic vocational qualification","1593","0.331570595051281","0.316942866275003","0.346198323827559"
"Very low transfer dependency","1995","(2b) intermediate general qualification","263","0.457980009326274","0.412250495658871","0.503709522993677"
"Very low transfer dependency","1995","(2a) intermediate vocational","1344","0.441387625640337","0.422057954653322","0.460717296627351"
"Very low transfer dependency","1995","(2c_gen) general maturity certificate","251","0.491483011102344","0.444557194935173","0.538408827269515"
"Very low transfer dependency","1995","(2c_voc) vocational maturity certificate","296","0.412460965144609","0.372603555282944","0.452318375006273"
"Very low transfer dependency","1995","(3a) lower tertiary education","424","0.438624279878742","0.404743169739646","0.472505390017838"
"Very low transfer dependency","1995","(3b) higher tertiary education","428","0.422918674762977","0.389125931095866","0.456711418430089"
"Low transfer dependency","1995","(0) in school","15","","",""
"Low transfer dependency","1995","(1a) inadequately completed","41","0.0559642783377054","0.0375264149251837","0.074402141750227"
"Low transfer dependency","1995","(1b) general elementary school","117","0.0455753518673552","0.0364508273343521","0.0546998764003582"
"Low transfer dependency","1995","(1c) basic vocational qualification","226","0.0438756692163734","0.0375116690366522","0.0502396693960945"
"Low transfer dependency","1995","(2b) intermediate general qualification","29","","",""
"Low transfer dependency","1995","(2a) intermediate vocational","185","0.049682970454858","0.0412243966726348","0.0581415442370811"
"Low transfer dependency","1995","(2c_gen) general maturity certificate","25","","",""
"Low transfer dependency","1995","(2c_voc) vocational maturity certificate","36","0.0415372902445646","0.0253823270103423","0.0576922534787869"
"Low transfer dependency","1995","(3a) lower tertiary education","43","0.0405601214093318","0.0270908845176971","0.0540293583009665"
"Low transfer dependency","1995","(3b) higher tertiary education","25","","",""
"High transfer dependency","1995","(0) in school","9","","",""
"High transfer dependency","1995","(1a) inadequately completed","21","","",""
"High transfer dependency","1995","(1b) general elementary school","49","0.0224661635837397","0.015982734532382","0.0289495926350974"
"High transfer dependency","1995","(1c) basic vocational qualification","67","0.0140442997546806","0.010388016211839","0.0177005832975222"
"High transfer dependency","1995","(2b) intermediate general qualification","14","","",""
"High transfer dependency","1995","(2a) intermediate vocational","49","0.0185479036106898","0.0132957057574752","0.0238001014639044"
"High transfer dependency","1995","(2c_gen) general maturity certificate","5","","",""
"High transfer dependency","1995","(2c_voc) vocational maturity certificate","10","","",""
"High transfer dependency","1995","(3a) lower tertiary education","10","","",""
"High transfer dependency","1995","(3b) higher tertiary education","4","","",""
"Very high transfer dependency","1995","(0) in school","3","","",""
"Very high transfer dependency","1995","(1a) inadequately completed","9","","",""
"Very high transfer dependency","1995","(1b) general elementary school","47","0.0223837769440425","0.0159119739379544","0.0288555799501306"
"Very high transfer dependency","1995","(1c) basic vocational qualification","45","0.0107897173161197","0.0075796771559676","0.0139997574762718"
"Very high transfer dependency","1995","(2b) intermediate general qualification","7","","",""
"Very high transfer dependency","1995","(2a) intermediate vocational","24","","",""
"Very high transfer dependency","1995","(2c_gen) general maturity certificate","7","","",""
"Very high transfer dependency","1995","(2c_voc) vocational maturity certificate","16","","",""
"Very high transfer dependency","1995","(3a) lower tertiary education","8","","",""
"Very high transfer dependency","1995","(3b) higher tertiary education","6","","",""
"Complete transfer dependency","1995","(0) in school","4","","",""
"Complete transfer dependency","1995","(1a) inadequately completed","14","","",""
"Complete transfer dependency","1995","(1b) general elementary school","23","","",""
"Complete transfer dependency","1995","(1c) basic vocational qualification","32","0.0126653002317483","0.00919073022572513","0.0161398702377715"
"Complete transfer dependency","1995","(2b) intermediate general qualification","4","","",""
"Complete transfer dependency","1995","(2a) intermediate vocational","10","","",""
"Complete transfer dependency","1995","(2c_gen) general maturity certificate","6","","",""
"Complete transfer dependency","1995","(2c_voc) vocational maturity certificate","11","","",""
"Complete transfer dependency","1995","(3a) lower tertiary education","1","","",""
"Complete transfer dependency","1995","(3b) higher tertiary education","10","","",""
"No transfer dependency","1996","(0) in school","4","","",""
"No transfer dependency","1996","(1a) inadequately completed","180","0.341556947875361","0.301409645599347","0.381704250151374"
"No transfer dependency","1996","(1b) general elementary school","904","0.60629892080688","0.584399589834717","0.628198251779043"
"No transfer dependency","1996","(1c) basic vocational qualification","1898","0.570399999920354","0.554848095803766","0.585951904036942"
"No transfer dependency","1996","(2b) intermediate general qualification","137","0.415750203831013","0.370364977016046","0.461135430645979"
"No transfer dependency","1996","(2a) intermediate vocational","914","0.462684750362428","0.443381476860468","0.481988023864387"
"No transfer dependency","1996","(2c_gen) general maturity certificate","116","0.380050769366265","0.333628932984654","0.426472605747875"
"No transfer dependency","1996","(2c_voc) vocational maturity certificate","214","0.42269699041359","0.382598289560316","0.462795691266864"
"No transfer dependency","1996","(3a) lower tertiary education","323","0.482196409747732","0.44842535630955","0.515967463185914"
"No transfer dependency","1996","(3b) higher tertiary education","333","0.51022895457637","0.476220402010488","0.544237507142252"
"Very low transfer dependency","1996","(0) in school","236","0.89528832160917","0.858631085725677","0.931945557492664"
"Very low transfer dependency","1996","(1a) inadequately completed","262","0.478606206183251","0.436316196183663","0.520896216182839"
"Very low transfer dependency","1996","(1b) general elementary school","742","0.281595436168157","0.261434927093869","0.301755945242445"
"Very low transfer dependency","1996","(1c) basic vocational qualification","1564","0.33455365818905","0.319730146925073","0.349377169453028"
"Very low transfer dependency","1996","(2b) intermediate general qualification","258","0.488840471375686","0.442808370358553","0.53487257239282"
"Very low transfer dependency","1996","(2a) intermediate vocational","1368","0.451939845119679","0.432672218632618","0.471207471606741"
"Very low transfer dependency","1996","(2c_gen) general maturity certificate","259","0.538575325380953","0.490899625261975","0.58625102549993"
"Very low transfer dependency","1996","(2c_voc) vocational maturity certificate","317","0.481893082656355","0.441332997782626","0.522453167530084"
"Very low transfer dependency","1996","(3a) lower tertiary education","447","0.45463019640276","0.420977119640563","0.488283273164958"
"Very low transfer dependency","1996","(3b) higher tertiary education","443","0.434136575934849","0.400417315184519","0.467855836685178"
"Low transfer dependency","1996","(0) in school","11","","",""
"Low transfer dependency","1996","(1a) inadequately completed","51","0.0837331886843025","0.0602841259123567","0.107182251456248"
"Low transfer dependency","1996","(1b) general elementary school","140","0.0560587246315045","0.045747785052113","0.0663696642108961"
"Low transfer dependency","1996","(1c) basic vocational qualification","232","0.0485073989646187","0.0417579490824461","0.0552568488467914"
"Low transfer dependency","1996","(2b) intermediate general qualification","37","0.0611670510022221","0.0390996126048528","0.0832344893995915"
"Low transfer dependency","1996","(2a) intermediate vocational","201","0.0563220098806606","0.0473966697969243","0.065247349964397"
"Low transfer dependency","1996","(2c_gen) general maturity certificate","22","","",""
"Low transfer dependency","1996","(2c_voc) vocational maturity certificate","33","0.0508535301904463","0.0330198495454269","0.0686872108354656"
"Low transfer dependency","1996","(3a) lower tertiary education","49","0.0424764371201403","0.0288463425598359","0.0561065316804446"
"Low transfer dependency","1996","(3b) higher tertiary education","38","0.0326039702868942","0.0205217586286175","0.044686181945171"
"High transfer dependency","1996","(0) in school","6","","",""
"High transfer dependency","1996","(1a) inadequately completed","19","","",""
"High transfer dependency","1996","(1b) general elementary school","57","0.0247161825862896","0.0177569659899384","0.0316753991826408"
"High transfer dependency","1996","(1c) basic vocational qualification","111","0.0237391435946892","0.0189563995769741","0.0285218876124043"
"High transfer dependency","1996","(2b) intermediate general qualification","15","","",""
"High transfer dependency","1996","(2a) intermediate vocational","54","0.0197402953256279","0.0143548553959997","0.025125735255256"
"High transfer dependency","1996","(2c_gen) general maturity certificate","9","","",""
"High transfer dependency","1996","(2c_voc) vocational maturity certificate","6","","",""
"High transfer dependency","1996","(3a) lower tertiary education","14","","",""
"High transfer dependency","1996","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","1996","(0) in school","10","","",""
"Very high transfer dependency","1996","(1a) inadequately completed","13","","",""
"Very high transfer dependency","1996","(1b) general elementary school","44","0.0179901671733447","0.0120324529856304","0.023947881361059"
"Very high transfer dependency","1996","(1c) basic vocational qualification","60","0.013483717979154","0.009860298337833","0.017107137620475"
"Very high transfer dependency","1996","(2b) intermediate general qualification","2","","",""
"Very high transfer dependency","1996","(2a) intermediate vocational","18","","",""
"Very high transfer dependency","1996","(2c_gen) general maturity certificate","7","","",""
"Very high transfer dependency","1996","(2c_voc) vocational maturity certificate","6","","",""
"Very high transfer dependency","1996","(3a) lower tertiary education","6","","",""
"Very high transfer dependency","1996","(3b) higher tertiary education","8","","",""
"Complete transfer dependency","1996","(0) in school","1","","",""
"Complete transfer dependency","1996","(1a) inadequately completed","11","","",""
"Complete transfer dependency","1996","(1b) general elementary school","25","","",""
"Complete transfer dependency","1996","(1c) basic vocational qualification","27","","",""
"Complete transfer dependency","1996","(2b) intermediate general qualification","4","","",""
"Complete transfer dependency","1996","(2a) intermediate vocational","8","","",""
"Complete transfer dependency","1996","(2c_gen) general maturity certificate","7","","",""
"Complete transfer dependency","1996","(2c_voc) vocational maturity certificate","7","","",""
"Complete transfer dependency","1996","(3a) lower tertiary education","2","","",""
"Complete transfer dependency","1996","(3b) higher tertiary education","6","","",""
"No transfer dependency","1997","(0) in school","4","","",""
"No transfer dependency","1997","(1a) inadequately completed","176","0.358292750012022","0.316960380565263","0.39962511945878"
"No transfer dependency","1997","(1b) general elementary school","830","0.57344420668945","0.551117435537629","0.595770977841271"
"No transfer dependency","1997","(1c) basic vocational qualification","1840","0.544890045036118","0.529178340403115","0.560601749669121"
"No transfer dependency","1997","(2b) intermediate general qualification","121","0.35815555239108","0.314763278599697","0.401547826182463"
"No transfer dependency","1997","(2a) intermediate vocational","864","0.430993569620585","0.411843955748772","0.450143183492398"
"No transfer dependency","1997","(2c_gen) general maturity certificate","113","0.324351761899511","0.279949754128719","0.368753769670303"
"No transfer dependency","1997","(2c_voc) vocational maturity certificate","219","0.420508332394646","0.380676252355278","0.460340412434013"
"No transfer dependency","1997","(3a) lower tertiary education","339","0.481727551342082","0.448410157414163","0.515044945270001"
"No transfer dependency","1997","(3b) higher tertiary education","332","0.472531048267566","0.439713144601462","0.50534895193367"
"Very low transfer dependency","1997","(0) in school","273","0.874786656061437","0.837825196332392","0.911748115790482"
"Very low transfer dependency","1997","(1a) inadequately completed","238","0.440675509205112","0.397880394482565","0.48347062392766"
"Very low transfer dependency","1997","(1b) general elementary school","753","0.286849878163347","0.266432017817678","0.307267738509016"
"Very low transfer dependency","1997","(1c) basic vocational qualification","1560","0.344877336592937","0.329880338316672","0.359874334869203"
"Very low transfer dependency","1997","(2b) intermediate general qualification","278","0.537426204652082","0.492301787831073","0.582550621473091"
"Very low transfer dependency","1997","(2a) intermediate vocational","1362","0.458392922650951","0.439125343304695","0.477660501997207"
"Very low transfer dependency","1997","(2c_gen) general maturity certificate","261","0.581615514772162","0.534826927681503","0.628404101862821"
"Very low transfer dependency","1997","(2c_voc) vocational maturity certificate","304","0.457716119681067","0.417515426984962","0.497916812377173"
"Very low transfer dependency","1997","(3a) lower tertiary education","440","0.438754005117181","0.405665404973552","0.471842605260811"
"Very low transfer dependency","1997","(3b) higher tertiary education","497","0.473550581932243","0.440729059437913","0.506372104426573"
"Low transfer dependency","1997","(0) in school","19","","",""
"Low transfer dependency","1997","(1a) inadequately completed","61","0.102975447101084","0.0767772245049531","0.129173669697215"
"Low transfer dependency","1997","(1b) general elementary school","156","0.0601740922255349","0.049438626398384","0.0709095580526857"
"Low transfer dependency","1997","(1c) basic vocational qualification","283","0.0614248179396834","0.0538492155238027","0.0690004203555641"
"Low transfer dependency","1997","(2b) intermediate general qualification","44","0.0610157011113298","0.0393530483745823","0.0826783538480774"
"Low transfer dependency","1997","(2a) intermediate vocational","234","0.0706463788896477","0.0607380254533323","0.080554732325963"
