"plh0191","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Tends to agree","2006","Single parent ","","","",""
"Tends to agree","2006","Couple + C. LE 16 ","","","",""
"Tends to agree","2006","Couple + C. GT 16 ","","","",""
"Tends to agree","2006","Couple + C. LE and GT 16","","","",""
"Rather not true","2006","1-pers.-HH","","","",""
"Rather not true","2006","(Married) couple without C. ","","","",""
"Rather not true","2006","Single parent ","","","",""
"Rather not true","2006","Couple + C. LE 16 ","","","",""
"Rather not true","2006","Couple + C. GT 16 ","","","",""
"Rather not true","2006","Couple + C. LE and GT 16","","","",""
"Totally disagree","2006","1-pers.-HH","","","",""
"Totally disagree","2006","(Married) couple without C. ","","","",""
"Totally disagree","2006","Single parent ","","","",""
"Totally disagree","2006","Couple + C. LE 16 ","","","",""
"Totally disagree","2006","Couple + C. GT 16 ","","","",""
"Totally disagree","2006","Couple + C. LE and GT 16","","","",""
"True entirely","2007","1-pers.-HH","","","",""
"True entirely","2007","(Married) couple without C. ","","","",""
"True entirely","2007","Single parent ","","","",""
"True entirely","2007","Couple + C. LE 16 ","","","",""
"True entirely","2007","Couple + C. GT 16 ","","","",""
"True entirely","2007","Couple + C. LE and GT 16","","","",""
"Tends to agree","2007","1-pers.-HH","","","",""
"Tends to agree","2007","(Married) couple without C. ","","","",""
"Tends to agree","2007","Single parent ","","","",""
"Tends to agree","2007","Couple + C. LE 16 ","","","",""
"Tends to agree","2007","Couple + C. GT 16 ","","","",""
"Tends to agree","2007","Couple + C. LE and GT 16","","","",""
"Rather not true","2007","1-pers.-HH","","","",""
"Rather not true","2007","(Married) couple without C. ","","","",""
"Rather not true","2007","Single parent ","","","",""
"Rather not true","2007","Couple + C. LE 16 ","","","",""
"Rather not true","2007","Couple + C. GT 16 ","","","",""
"Rather not true","2007","Couple + C. LE and GT 16","","","",""
"Totally disagree","2007","1-pers.-HH","","","",""
"Totally disagree","2007","(Married) couple without C. ","","","",""
"Totally disagree","2007","Single parent ","","","",""
"Totally disagree","2007","Couple + C. LE 16 ","","","",""
"Totally disagree","2007","Couple + C. GT 16 ","","","",""
"Totally disagree","2007","Couple + C. LE and GT 16","","","",""
"True entirely","2008","1-pers.-HH","189","0.0611404870645173","0.052602604948378","0.0696783691806565"
"True entirely","2008","(Married) couple without C. ","338","0.0520100424804484","0.0468224132060599","0.0571976717548369"
"True entirely","2008","Single parent ","69","0.0617291839717625","0.0473760881137158","0.0760822798298093"
"True entirely","2008","Couple + C. LE 16 ","84","0.0285226702438162","0.0227543097116861","0.0342910307759464"
"True entirely","2008","Couple + C. GT 16 ","121","0.0449896917540024","0.0379747010419292","0.0520046824660757"
"True entirely","2008","Couple + C. LE and GT 16","32","0.0327945773852789","0.0227637582414839","0.0428253965290738"
"Tends to agree","2008","1-pers.-HH","507","0.172961553120049","0.15948362799563","0.186439478244469"
"Tends to agree","2008","(Married) couple without C. ","1014","0.156903488740601","0.148406238544391","0.165400738936811"
"Tends to agree","2008","Single parent ","155","0.163495448070269","0.141439628492385","0.185551267648153"
"Tends to agree","2008","Couple + C. LE 16 ","322","0.108621810593699","0.0978390368732442","0.119404584314153"
"Tends to agree","2008","Couple + C. GT 16 ","426","0.121936357752035","0.110862570681803","0.133010144822267"
"Tends to agree","2008","Couple + C. LE and GT 16","141","0.129036376470445","0.110155067140531","0.147917685800359"
"Rather not true","2008","1-pers.-HH","1073","0.361791220015894","0.344667591388836","0.378914848642953"
"Rather not true","2008","(Married) couple without C. ","2652","0.381897475684538","0.370546658938015","0.39324829243106"
"Rather not true","2008","Single parent ","401","0.355279385609885","0.326735900661642","0.383822870558127"
"Rather not true","2008","Couple + C. LE 16 ","1147","0.368852284113412","0.352132421020605","0.385572147206219"
"Rather not true","2008","Couple + C. GT 16 ","1326","0.41663033448029","0.399945806412803","0.433314862547777"
"Rather not true","2008","Couple + C. LE and GT 16","453","0.361503764116392","0.334444772882429","0.388562755350355"
"Totally disagree","2008","1-pers.-HH","1256","0.404106739799539","0.386619644166007","0.421593835433071"
"Totally disagree","2008","(Married) couple without C. ","3034","0.409188993094414","0.397701911125282","0.420676075063545"
"Totally disagree","2008","Single parent ","455","0.419495982348084","0.390065137373806","0.448926827322362"
"Totally disagree","2008","Couple + C. LE 16 ","1646","0.494003235049073","0.476677975975023","0.511328494123123"
"Totally disagree","2008","Couple + C. GT 16 ","1481","0.416443616013672","0.399760157775546","0.433127074251798"
"Totally disagree","2008","Couple + C. LE and GT 16","585","0.476665282027884","0.448535099289978","0.50479546476579"
"True entirely","2009","1-pers.-HH","","","",""
"True entirely","2009","(Married) couple without C. ","","","",""
"True entirely","2009","Single parent ","","","",""
"True entirely","2009","Couple + C. LE 16 ","","","",""
"True entirely","2009","Couple + C. GT 16 ","","","",""
"True entirely","2009","Couple + C. LE and GT 16","","","",""
"Tends to agree","2009","1-pers.-HH","","","",""
"Tends to agree","2009","(Married) couple without C. ","","","",""
"Tends to agree","2009","Single parent ","","","",""
"Tends to agree","2009","Couple + C. LE 16 ","","","",""
"Tends to agree","2009","Couple + C. GT 16 ","","","",""
"Tends to agree","2009","Couple + C. LE and GT 16","","","",""
"Rather not true","2009","1-pers.-HH","","","",""
"Rather not true","2009","(Married) couple without C. ","","","",""
"Rather not true","2009","Single parent ","","","",""
"Rather not true","2009","Couple + C. LE 16 ","","","",""
"Rather not true","2009","Couple + C. GT 16 ","","","",""
"Rather not true","2009","Couple + C. LE and GT 16","","","",""
"Totally disagree","2009","1-pers.-HH","","","",""
"Totally disagree","2009","(Married) couple without C. ","","","",""
"Totally disagree","2009","Single parent ","","","",""
"Totally disagree","2009","Couple + C. LE 16 ","","","",""
"Totally disagree","2009","Couple + C. GT 16 ","","","",""
"Totally disagree","2009","Couple + C. LE and GT 16","","","",""
"True entirely","2010","1-pers.-HH","","","",""
"True entirely","2010","(Married) couple without C. ","","","",""
"True entirely","2010","Single parent ","","","",""
"True entirely","2010","Couple + C. LE 16 ","","","",""
"True entirely","2010","Couple + C. GT 16 ","","","",""
"True entirely","2010","Couple + C. LE and GT 16","","","",""
"Tends to agree","2010","1-pers.-HH","","","",""
"Tends to agree","2010","(Married) couple without C. ","","","",""
"Tends to agree","2010","Single parent ","","","",""
"Tends to agree","2010","Couple + C. LE 16 ","","","",""
"Tends to agree","2010","Couple + C. GT 16 ","","","",""
"Tends to agree","2010","Couple + C. LE and GT 16","","","",""
"Rather not true","2010","1-pers.-HH","","","",""
"Rather not true","2010","(Married) couple without C. ","","","",""
"Rather not true","2010","Single parent ","","","",""
"Rather not true","2010","Couple + C. LE 16 ","","","",""
"Rather not true","2010","Couple + C. GT 16 ","","","",""
"Rather not true","2010","Couple + C. LE and GT 16","","","",""
"Totally disagree","2010","1-pers.-HH","","","",""
"Totally disagree","2010","(Married) couple without C. ","","","",""
"Totally disagree","2010","Single parent ","","","",""
"Totally disagree","2010","Couple + C. LE 16 ","","","",""
"Totally disagree","2010","Couple + C. GT 16 ","","","",""
"Totally disagree","2010","Couple + C. LE and GT 16","","","",""
"True entirely","2011","1-pers.-HH","","","",""
"True entirely","2011","(Married) couple without C. ","","","",""
"True entirely","2011","Single parent ","","","",""
"True entirely","2011","Couple + C. LE 16 ","","","",""
"True entirely","2011","Couple + C. GT 16 ","","","",""
"True entirely","2011","Couple + C. LE and GT 16","","","",""
"Tends to agree","2011","1-pers.-HH","","","",""
"Tends to agree","2011","(Married) couple without C. ","","","",""
"Tends to agree","2011","Single parent ","","","",""
"Tends to agree","2011","Couple + C. LE 16 ","","","",""
"Tends to agree","2011","Couple + C. GT 16 ","","","",""
"Tends to agree","2011","Couple + C. LE and GT 16","","","",""
"Rather not true","2011","1-pers.-HH","","","",""
"Rather not true","2011","(Married) couple without C. ","","","",""
"Rather not true","2011","Single parent ","","","",""
"Rather not true","2011","Couple + C. LE 16 ","","","",""
"Rather not true","2011","Couple + C. GT 16 ","","","",""
"Rather not true","2011","Couple + C. LE and GT 16","","","",""
"Totally disagree","2011","1-pers.-HH","","","",""
"Totally disagree","2011","(Married) couple without C. ","","","",""
"Totally disagree","2011","Single parent ","","","",""
"Totally disagree","2011","Couple + C. LE 16 ","","","",""
"Totally disagree","2011","Couple + C. GT 16 ","","","",""
"Totally disagree","2011","Couple + C. LE and GT 16","","","",""
"True entirely","2012","1-pers.-HH","","","",""
"True entirely","2012","(Married) couple without C. ","","","",""
"True entirely","2012","Single parent ","","","",""
"True entirely","2012","Couple + C. LE 16 ","","","",""
"True entirely","2012","Couple + C. GT 16 ","","","",""
"True entirely","2012","Couple + C. LE and GT 16","","","",""
"Tends to agree","2012","1-pers.-HH","","","",""
"Tends to agree","2012","(Married) couple without C. ","","","",""
"Tends to agree","2012","Single parent ","","","",""
"Tends to agree","2012","Couple + C. LE 16 ","","","",""
"Tends to agree","2012","Couple + C. GT 16 ","","","",""
"Tends to agree","2012","Couple + C. LE and GT 16","","","",""
"Rather not true","2012","1-pers.-HH","","","",""
"Rather not true","2012","(Married) couple without C. ","","","",""
"Rather not true","2012","Single parent ","","","",""
"Rather not true","2012","Couple + C. LE 16 ","","","",""
"Rather not true","2012","Couple + C. GT 16 ","","","",""
"Rather not true","2012","Couple + C. LE and GT 16","","","",""
"Totally disagree","2012","1-pers.-HH","","","",""
"Totally disagree","2012","(Married) couple without C. ","","","",""
"Totally disagree","2012","Single parent ","","","",""
"Totally disagree","2012","Couple + C. LE 16 ","","","",""
"Totally disagree","2012","Couple + C. GT 16 ","","","",""
"Totally disagree","2012","Couple + C. LE and GT 16","","","",""
"True entirely","2013","1-pers.-HH","203","0.0611826503683733","0.0531818737352023","0.0691834270015444"
"True entirely","2013","(Married) couple without C. ","346","0.0476640490983271","0.0428750345973702","0.052453063599284"
"True entirely","2013","Single parent ","58","0.0534040094632526","0.0401472854668904","0.0666607334596147"
"True entirely","2013","Couple + C. LE 16 ","66","0.0301247539672891","0.0237454888428522","0.036504019091726"
"True entirely","2013","Couple + C. GT 16 ","97","0.037839917693016","0.0305322447708223","0.0451475906152097"
"True entirely","2013","Couple + C. LE and GT 16","28","","",""
"Tends to agree","2013","1-pers.-HH","434","0.126398744761655","0.115305580226424","0.137491909296886"
"Tends to agree","2013","(Married) couple without C. ","768","0.104224185301084","0.0973560393330986","0.11109233126907"
"Tends to agree","2013","Single parent ","110","0.10320144575833","0.0852641366432718","0.121138754873388"
"Tends to agree","2013","Couple + C. LE 16 ","146","0.0449162507299958","0.0371863585425499","0.0526461429174417"
"Tends to agree","2013","Couple + C. GT 16 ","213","0.0782841238115101","0.0679964846396071","0.0885717629834131"
"Tends to agree","2013","Couple + C. LE and GT 16","68","0.0542648575504996","0.0397597019204574","0.0687700131805417"
"Rather not true","2013","1-pers.-HH","1124","0.333209333319995","0.317473824734616","0.348944841905374"
"Rather not true","2013","(Married) couple without C. ","2489","0.323453199887931","0.312938176478588","0.333968223297274"
"Rather not true","2013","Single parent ","345","0.319265487107644","0.29177820349062","0.346752770724667"
"Rather not true","2013","Couple + C. LE 16 ","830","0.303905860604197","0.286740438538868","0.321071282669525"
"Rather not true","2013","Couple + C. GT 16 ","933","0.34691437306024","0.328684797732311","0.365143948388169"
"Rather not true","2013","Couple + C. LE and GT 16","290","0.311231607165983","0.281586245843395","0.340876968488571"
"Totally disagree","2013","1-pers.-HH","1686","0.479209271549977","0.462532127604394","0.495886415495559"
"Totally disagree","2013","(Married) couple without C. ","4000","0.524658565712657","0.513433295197943","0.535883836227372"
"Totally disagree","2013","Single parent ","592","0.524129057670774","0.494682762296334","0.553575353045213"
"Totally disagree","2013","Couple + C. LE 16 ","1716","0.621053134698519","0.602947885839561","0.639158383557476"
"Totally disagree","2013","Couple + C. GT 16 ","1376","0.536961585435234","0.517864791511967","0.556058379358501"
"Totally disagree","2013","Couple + C. LE and GT 16","551","0.596599881795086","0.565188438804921","0.628011324785252"
"True entirely","2014","1-pers.-HH","","","",""
"True entirely","2014","(Married) couple without C. ","","","",""
"True entirely","2014","Single parent ","","","",""
"True entirely","2014","Couple + C. LE 16 ","","","",""
"True entirely","2014","Couple + C. GT 16 ","","","",""
"True entirely","2014","Couple + C. LE and GT 16","","","",""
"Tends to agree","2014","1-pers.-HH","","","",""
"Tends to agree","2014","(Married) couple without C. ","","","",""
"Tends to agree","2014","Single parent ","","","",""
"Tends to agree","2014","Couple + C. LE 16 ","","","",""
"Tends to agree","2014","Couple + C. GT 16 ","","","",""
"Tends to agree","2014","Couple + C. LE and GT 16","","","",""
"Rather not true","2014","1-pers.-HH","","","",""
"Rather not true","2014","(Married) couple without C. ","","","",""
"Rather not true","2014","Single parent ","","","",""
"Rather not true","2014","Couple + C. LE 16 ","","","",""
"Rather not true","2014","Couple + C. GT 16 ","","","",""
"Rather not true","2014","Couple + C. LE and GT 16","","","",""
"Totally disagree","2014","1-pers.-HH","","","",""
"Totally disagree","2014","(Married) couple without C. ","","","",""
"Totally disagree","2014","Single parent ","","","",""
"Totally disagree","2014","Couple + C. LE 16 ","","","",""
"Totally disagree","2014","Couple + C. GT 16 ","","","",""
"Totally disagree","2014","Couple + C. LE and GT 16","","","",""
"True entirely","2015","1-pers.-HH","","","",""
"True entirely","2015","(Married) couple without C. ","","","",""
"True entirely","2015","Single parent ","","","",""
"True entirely","2015","Couple + C. LE 16 ","","","",""
"True entirely","2015","Couple + C. GT 16 ","","","",""
"True entirely","2015","Couple + C. LE and GT 16","","","",""
"Tends to agree","2015","1-pers.-HH","","","",""
"Tends to agree","2015","(Married) couple without C. ","","","",""
"Tends to agree","2015","Single parent ","","","",""
"Tends to agree","2015","Couple + C. LE 16 ","","","",""
"Tends to agree","2015","Couple + C. GT 16 ","","","",""
"Tends to agree","2015","Couple + C. LE and GT 16","","","",""
"Rather not true","2015","1-pers.-HH","","","",""
"Rather not true","2015","(Married) couple without C. ","","","",""
"Rather not true","2015","Single parent ","","","",""
"Rather not true","2015","Couple + C. LE 16 ","","","",""
"Rather not true","2015","Couple + C. GT 16 ","","","",""
"Rather not true","2015","Couple + C. LE and GT 16","","","",""
"Totally disagree","2015","1-pers.-HH","","","",""
"Totally disagree","2015","(Married) couple without C. ","","","",""
"Totally disagree","2015","Single parent ","","","",""
"Totally disagree","2015","Couple + C. LE 16 ","","","",""
"Totally disagree","2015","Couple + C. GT 16 ","","","",""
"Totally disagree","2015","Couple + C. LE and GT 16","","","",""
"True entirely","2016","1-pers.-HH","","","",""
"True entirely","2016","(Married) couple without C. ","","","",""
"True entirely","2016","Single parent ","","","",""
"True entirely","2016","Couple + C. LE 16 ","","","",""
"True entirely","2016","Couple + C. GT 16 ","","","",""
"True entirely","2016","Couple + C. LE and GT 16","","","",""
"Tends to agree","2016","1-pers.-HH","","","",""
"Tends to agree","2016","(Married) couple without C. ","","","",""
"Tends to agree","2016","Single parent ","","","",""
"Tends to agree","2016","Couple + C. LE 16 ","","","",""
"Tends to agree","2016","Couple + C. GT 16 ","","","",""
"Tends to agree","2016","Couple + C. LE and GT 16","","","",""
"Rather not true","2016","1-pers.-HH","","","",""
"Rather not true","2016","(Married) couple without C. ","","","",""
"Rather not true","2016","Single parent ","","","",""
"Rather not true","2016","Couple + C. LE 16 ","","","",""
"Rather not true","2016","Couple + C. GT 16 ","","","",""
"Rather not true","2016","Couple + C. LE and GT 16","","","",""
"Totally disagree","2016","1-pers.-HH","","","",""
"Totally disagree","2016","(Married) couple without C. ","","","",""
"Totally disagree","2016","Single parent ","","","",""
"Totally disagree","2016","Couple + C. LE 16 ","","","",""
"Totally disagree","2016","Couple + C. GT 16 ","","","",""
"Totally disagree","2016","Couple + C. LE and GT 16","","","",""
"True entirely","2017","1-pers.-HH","","","",""
"True entirely","2017","(Married) couple without C. ","","","",""
"True entirely","2017","Single parent ","","","",""
"True entirely","2017","Couple + C. LE 16 ","","","",""
"True entirely","2017","Couple + C. GT 16 ","","","",""
"True entirely","2017","Couple + C. LE and GT 16","","","",""
"Tends to agree","2017","1-pers.-HH","","","",""
"Tends to agree","2017","(Married) couple without C. ","","","",""
"Tends to agree","2017","Single parent ","","","",""
"Tends to agree","2017","Couple + C. LE 16 ","","","",""
"Tends to agree","2017","Couple + C. GT 16 ","","","",""
"Tends to agree","2017","Couple + C. LE and GT 16","","","",""
"Rather not true","2017","1-pers.-HH","","","",""
"Rather not true","2017","(Married) couple without C. ","","","",""
"Rather not true","2017","Single parent ","","","",""
"Rather not true","2017","Couple + C. LE 16 ","","","",""
"Rather not true","2017","Couple + C. GT 16 ","","","",""
"Rather not true","2017","Couple + C. LE and GT 16","","","",""
"Totally disagree","2017","1-pers.-HH","","","",""
"Totally disagree","2017","(Married) couple without C. ","","","",""
"Totally disagree","2017","Single parent ","","","",""
"Totally disagree","2017","Couple + C. LE 16 ","","","",""
"Totally disagree","2017","Couple + C. GT 16 ","","","",""
"Totally disagree","2017","Couple + C. LE and GT 16","","","",""
"True entirely","2018","1-pers.-HH","221","0.0546713687048709","0.047721993957812","0.0616207434519297"
"True entirely","2018","(Married) couple without C. ","350","0.0417303635786889","0.037335427653655","0.0461252995037228"
"True entirely","2018","Single parent ","108","0.0621381313317995","0.0520321998396749","0.0722440628239241"
"True entirely","2018","Couple + C. LE 16 ","197","0.0359392255368423","0.0309819241122761","0.0408965269614086"
"True entirely","2018","Couple + C. GT 16 ","107","0.0371736733602597","0.0303947766903482","0.0439525700301712"
"True entirely","2018","Couple + C. LE and GT 16","89","0.039160470780747","0.0310102752408656","0.0473106663206284"
"Tends to agree","2018","1-pers.-HH","549","0.133947085500268","0.123535587965839","0.144358583034697"
"Tends to agree","2018","(Married) couple without C. ","904","0.118108376390299","0.11101536661631","0.125201386164287"
"Tends to agree","2018","Single parent ","267","0.115578331536531","0.102194029958908","0.128962633114154"
"Tends to agree","2018","Couple + C. LE 16 ","437","0.0742121994978372","0.0672314485868307","0.0811929504088437"
"Tends to agree","2018","Couple + C. GT 16 ","312","0.117153065873748","0.105629501499855","0.12867663024764"
"Tends to agree","2018","Couple + C. LE and GT 16","202","0.0976906597563624","0.0852161670532665","0.110165152459458"
"Rather not true","2018","1-pers.-HH","1453","0.350121262684013","0.335539844692429","0.364702680675597"
"Rather not true","2018","(Married) couple without C. ","2849","0.360618915740205","0.350065653180191","0.371172178300219"
"Rather not true","2018","Single parent ","783","0.362804454948067","0.342676461281777","0.382932448614357"
"Rather not true","2018","Couple + C. LE 16 ","1823","0.343322660148774","0.330677159950218","0.35596816034733"
"Rather not true","2018","Couple + C. GT 16 ","1073","0.361990101449703","0.344770251915957","0.379209950983449"
"Rather not true","2018","Couple + C. LE and GT 16","810","0.376872018969804","0.356510779144182","0.397233258795425"
"Totally disagree","2018","1-pers.-HH","1888","0.461260283110848","0.446021970453999","0.476498595767698"
"Totally disagree","2018","(Married) couple without C. ","3850","0.479542344290807","0.468562687081687","0.490522001499927"
"Totally disagree","2018","Single parent ","1034","0.459479082183603","0.438616553762689","0.480341610604517"
"Totally disagree","2018","Couple + C. LE 16 ","2959","0.546525914816546","0.533267537333083","0.559784292300009"
"Totally disagree","2018","Couple + C. GT 16 ","1500","0.48368315931629","0.465776856484103","0.501589462148476"
"Totally disagree","2018","Couple + C. LE and GT 16","1075","0.486276850493087","0.465276574069344","0.50727712691683"
