"plh0191","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Tends to agree","1993","Not Employed","Single parent ","44","0.239586393633169","0.179831143296613","0.299341643969726"
"Tends to agree","1993","Not Employed","Couple + C. LE 16 ","95","0.151777417766851","0.12294718801878","0.180607647514922"
"Tends to agree","1993","Not Employed","Couple + C. GT 16 ","131","0.15952357857485","0.133370319746664","0.185676837403036"
"Tends to agree","1993","Not Employed","Couple + C. LE and GT 16","51","0.141769456273155","0.103670465165072","0.179868447381238"
"Tends to agree","1993","Employed","1-pers.-HH","91","0.129824197170586","0.104889637467087","0.154758756874084"
"Tends to agree","1993","Employed","(Married) couple without C. ","247","0.131952447902347","0.116563613713756","0.147341282090937"
"Tends to agree","1993","Employed","Single parent ","56","0.129604664226303","0.0969343232331512","0.162275005219454"
"Tends to agree","1993","Employed","Couple + C. LE 16 ","317","0.115645673578577","0.103129771048093","0.128161576109061"
"Tends to agree","1993","Employed","Couple + C. GT 16 ","313","0.154638228898867","0.138041041702634","0.171235416095101"
"Tends to agree","1993","Employed","Couple + C. LE and GT 16","125","0.139746366188784","0.116464820329225","0.163027912048342"
"Rather not true","1993","Not Employed","1-pers.-HH","213","0.298222975265725","0.264357341744572","0.332088608786878"
"Rather not true","1993","Not Employed","(Married) couple without C. ","478","0.325325630210936","0.301211570286933","0.349439690134939"
"Rather not true","1993","Not Employed","Single parent ","62","0.351962251968065","0.285101962685103","0.418822541251027"
"Rather not true","1993","Not Employed","Couple + C. LE 16 ","206","0.331194438184283","0.293377961502155","0.36901091486641"
"Rather not true","1993","Not Employed","Couple + C. GT 16 ","263","0.336041099430523","0.302303249668097","0.36977894919295"
"Rather not true","1993","Not Employed","Couple + C. LE and GT 16","111","0.346331346642568","0.294362283783686","0.39830040950145"
"Rather not true","1993","Employed","1-pers.-HH","238","0.339216013039408","0.304093279621699","0.374338746457117"
"Rather not true","1993","Employed","(Married) couple without C. ","650","0.34565091531592","0.32402627754418","0.36727555308766"
"Rather not true","1993","Employed","Single parent ","144","0.353154011273157","0.306663150128167","0.399644872418147"
"Rather not true","1993","Employed","Couple + C. LE 16 ","927","0.359555076950129","0.340774543185007","0.378335610715251"
"Rather not true","1993","Employed","Couple + C. GT 16 ","663","0.351513922198196","0.329597162277403","0.373430682118988"
"Rather not true","1993","Employed","Couple + C. LE and GT 16","283","0.327843003058149","0.296322247781208","0.359363758335089"
"Totally disagree","1993","Not Employed","1-pers.-HH","220","0.316484415749029","0.28205422274185","0.350914608756208"
"Totally disagree","1993","Not Employed","(Married) couple without C. ","483","0.352104494674301","0.327520505391","0.376688483957603"
"Totally disagree","1993","Not Employed","Single parent ","76","0.348189267766825","0.281495001478394","0.414883534055255"
"Totally disagree","1993","Not Employed","Couple + C. LE 16 ","252","0.444655712194971","0.404727239287704","0.484584185102238"
"Totally disagree","1993","Not Employed","Couple + C. GT 16 ","283","0.40766290903807","0.37256464258871","0.44276117548743"
"Totally disagree","1993","Not Employed","Couple + C. LE and GT 16","139","0.440193719379709","0.385973538833586","0.494413899925832"
"Totally disagree","1993","Employed","1-pers.-HH","322","0.468901264172441","0.43188021560515","0.505922312739733"
"Totally disagree","1993","Employed","(Married) couple without C. ","874","0.47524194310344","0.452534816818816","0.497949069388063"
"Totally disagree","1993","Employed","Single parent ","184","0.463209191059572","0.41470534310251","0.511713039016633"
"Totally disagree","1993","Employed","Couple + C. LE 16 ","1151","0.475363393423758","0.455818806886632","0.494907979960883"
"Totally disagree","1993","Employed","Couple + C. GT 16 ","736","0.428342174207846","0.405626885987599","0.451057462428093"
"Totally disagree","1993","Employed","Couple + C. LE and GT 16","384","0.458237401935532","0.424781089577701","0.491693714293363"
"True entirely","1994","Not Employed","1-pers.-HH","","","",""
"True entirely","1994","Not Employed","(Married) couple without C. ","","","",""
"True entirely","1994","Not Employed","Single parent ","","","",""
"True entirely","1994","Not Employed","Couple + C. LE 16 ","","","",""
"True entirely","1994","Not Employed","Couple + C. GT 16 ","","","",""
"True entirely","1994","Not Employed","Couple + C. LE and GT 16","","","",""
"True entirely","1994","Employed","1-pers.-HH","","","",""
"True entirely","1994","Employed","(Married) couple without C. ","","","",""
"True entirely","1994","Employed","Single parent ","","","",""
"True entirely","1994","Employed","Couple + C. LE 16 ","","","",""
"True entirely","1994","Employed","Couple + C. GT 16 ","","","",""
"True entirely","1994","Employed","Couple + C. LE and GT 16","","","",""
"Tends to agree","1994","Not Employed","1-pers.-HH","","","",""
"Tends to agree","1994","Not Employed","(Married) couple without C. ","","","",""
"Tends to agree","1994","Not Employed","Single parent ","","","",""
"Tends to agree","1994","Not Employed","Couple + C. LE 16 ","","","",""
"Tends to agree","1994","Not Employed","Couple + C. GT 16 ","","","",""
"Tends to agree","1994","Not Employed","Couple + C. LE and GT 16","","","",""
"Tends to agree","1994","Employed","1-pers.-HH","","","",""
"Tends to agree","1994","Employed","(Married) couple without C. ","","","",""
"Tends to agree","1994","Employed","Single parent ","","","",""
"Tends to agree","1994","Employed","Couple + C. LE 16 ","","","",""
"Tends to agree","1994","Employed","Couple + C. GT 16 ","","","",""
"Tends to agree","1994","Employed","Couple + C. LE and GT 16","","","",""
"Rather not true","1994","Not Employed","1-pers.-HH","","","",""
"Rather not true","1994","Not Employed","(Married) couple without C. ","","","",""
"Rather not true","1994","Not Employed","Single parent ","","","",""
"Rather not true","1994","Not Employed","Couple + C. LE 16 ","","","",""
"Rather not true","1994","Not Employed","Couple + C. GT 16 ","","","",""
"Rather not true","1994","Not Employed","Couple + C. LE and GT 16","","","",""
"Rather not true","1994","Employed","1-pers.-HH","","","",""
"Rather not true","1994","Employed","(Married) couple without C. ","","","",""
"Rather not true","1994","Employed","Single parent ","","","",""
"Rather not true","1994","Employed","Couple + C. LE 16 ","","","",""
"Rather not true","1994","Employed","Couple + C. GT 16 ","","","",""
"Rather not true","1994","Employed","Couple + C. LE and GT 16","","","",""
"Totally disagree","1994","Not Employed","1-pers.-HH","","","",""
"Totally disagree","1994","Not Employed","(Married) couple without C. ","","","",""
"Totally disagree","1994","Not Employed","Single parent ","","","",""
"Totally disagree","1994","Not Employed","Couple + C. LE 16 ","","","",""
"Totally disagree","1994","Not Employed","Couple + C. GT 16 ","","","",""
"Totally disagree","1994","Not Employed","Couple + C. LE and GT 16","","","",""
"Totally disagree","1994","Employed","1-pers.-HH","","","",""
"Totally disagree","1994","Employed","(Married) couple without C. ","","","",""
"Totally disagree","1994","Employed","Single parent ","","","",""
"Totally disagree","1994","Employed","Couple + C. LE 16 ","","","",""
"Totally disagree","1994","Employed","Couple + C. GT 16 ","","","",""
"Totally disagree","1994","Employed","Couple + C. LE and GT 16","","","",""
"True entirely","1995","Not Employed","1-pers.-HH","79","0.125463422185615","0.101434504206417","0.149492340164812"
"True entirely","1995","Not Employed","(Married) couple without C. ","149","0.109819951405399","0.0941938918555505","0.125446010955247"
"True entirely","1995","Not Employed","Single parent ","10","","",""
"True entirely","1995","Not Employed","Couple + C. LE 16 ","53","0.0869715959665888","0.0664595041513553","0.107483687781822"
"True entirely","1995","Not Employed","Couple + C. GT 16 ","50","0.0587957370772512","0.0426552040069748","0.0749362701475276"
"True entirely","1995","Not Employed","Couple + C. LE and GT 16","18","","",""
"True entirely","1995","Employed","1-pers.-HH","34","0.0444089143369083","0.0292881254810937","0.0595297031927229"
"True entirely","1995","Employed","(Married) couple without C. ","75","0.036045468115402","0.0277931936279328","0.0442977426028712"
"True entirely","1995","Employed","Single parent ","19","","",""
"True entirely","1995","Employed","Couple + C. LE 16 ","63","0.0291150208394783","0.0224122833691114","0.0358177583098453"
"True entirely","1995","Employed","Couple + C. GT 16 ","61","0.0380087601058975","0.0288377480283258","0.0471797721834691"
"True entirely","1995","Employed","Couple + C. LE and GT 16","27","","",""
"Tends to agree","1995","Not Employed","1-pers.-HH","161","0.222310368561495","0.192147706060759","0.25247303106223"
"Tends to agree","1995","Not Employed","(Married) couple without C. ","317","0.191752058992833","0.172077172082148","0.211426945903518"
"Tends to agree","1995","Not Employed","Single parent ","42","0.19131523713557","0.139457165355828","0.243173308915313"
"Tends to agree","1995","Not Employed","Couple + C. LE 16 ","94","0.109447211427871","0.0867218252476839","0.132172597608058"
"Tends to agree","1995","Not Employed","Couple + C. GT 16 ","136","0.149888384635488","0.125396343718823","0.174380425552152"
"Tends to agree","1995","Not Employed","Couple + C. LE and GT 16","55","0.171887839573211","0.134681520961031","0.209094158185392"
"Tends to agree","1995","Employed","1-pers.-HH","71","0.0838752012050364","0.0635283395001486","0.104222062909924"
"Tends to agree","1995","Employed","(Married) couple without C. ","223","0.110421661859814","0.0965464605017857","0.124296863217843"
"Tends to agree","1995","Employed","Single parent ","53","0.111683866816869","0.0803025181381922","0.143065215495545"
"Tends to agree","1995","Employed","Couple + C. LE 16 ","214","0.0712293293741233","0.0609753263828272","0.0814833323654193"
"Tends to agree","1995","Employed","Couple + C. GT 16 ","211","0.1206990603494","0.105074400602685","0.136323720096116"
"Tends to agree","1995","Employed","Couple + C. LE and GT 16","119","0.131772554431438","0.108953055433162","0.154592053429715"
"Rather not true","1995","Not Employed","1-pers.-HH","210","0.275362062096983","0.242958015550478","0.307766108643488"
"Rather not true","1995","Not Employed","(Married) couple without C. ","495","0.310411811873975","0.287289356516107","0.333534267231843"
"Rather not true","1995","Not Employed","Single parent ","85","0.423149812720366","0.358012393189446","0.488287232251286"
"Rather not true","1995","Not Employed","Couple + C. LE 16 ","231","0.329241723683512","0.295034365031357","0.363449082335667"
"Rather not true","1995","Not Employed","Couple + C. GT 16 ","285","0.351736883388945","0.318973584511154","0.384500182266737"
"Rather not true","1995","Not Employed","Couple + C. LE and GT 16","152","0.344761366521641","0.297889895048303","0.391632837994978"
"Rather not true","1995","Employed","1-pers.-HH","262","0.377681920958826","0.342096456939549","0.413267384978102"
"Rather not true","1995","Employed","(Married) couple without C. ","671","0.336551777324503","0.315632363216664","0.357471191432342"
"Rather not true","1995","Employed","Single parent ","141","0.348682950603228","0.301203663648283","0.396162237558174"
"Rather not true","1995","Employed","Couple + C. LE 16 ","853","0.358288879000536","0.339172914611021","0.37740484339005"
"Rather not true","1995","Employed","Couple + C. GT 16 ","624","0.357933614893699","0.334941386473042","0.380925843314356"
"Rather not true","1995","Employed","Couple + C. LE and GT 16","310","0.349740688154026","0.317567563778747","0.381913812529305"
"Totally disagree","1995","Not Employed","1-pers.-HH","280","0.376864147155908","0.341710495715699","0.412017798596117"
"Totally disagree","1995","Not Employed","(Married) couple without C. ","577","0.388016177727793","0.363662485641522","0.412369869814064"
"Totally disagree","1995","Not Employed","Single parent ","84","0.339678916717761","0.27723878190235","0.402119051533171"
"Totally disagree","1995","Not Employed","Couple + C. LE 16 ","347","0.474339468922028","0.437991813356019","0.510687124488038"
"Totally disagree","1995","Not Employed","Couple + C. GT 16 ","345","0.439578994898316","0.405524167786486","0.473633822010146"
"Totally disagree","1995","Not Employed","Couple + C. LE and GT 16","170","0.446183374392358","0.397161577122268","0.495205171662448"
"Totally disagree","1995","Employed","1-pers.-HH","346","0.49403396349923","0.457335962172962","0.530731964825498"
"Totally disagree","1995","Employed","(Married) couple without C. ","991","0.51698109270028","0.494858325412083","0.539103859988477"
"Totally disagree","1995","Employed","Single parent ","174","0.497409746287023","0.447595130496643","0.547224362077403"
"Totally disagree","1995","Employed","Couple + C. LE 16 ","1287","0.541366770785863","0.521501782098725","0.561231759473"
"Totally disagree","1995","Employed","Couple + C. GT 16 ","774","0.483358564651003","0.459391260804012","0.507325868497994"
"Totally disagree","1995","Employed","Couple + C. LE and GT 16","388","0.483735339448474","0.450020819941475","0.517449858955473"
"True entirely","1996","Not Employed","1-pers.-HH","79","0.115313292775184","0.0922067751098824","0.138419810440485"
"True entirely","1996","Not Employed","(Married) couple without C. ","107","0.0636942185003904","0.0515368074381399","0.075851629562641"
"True entirely","1996","Not Employed","Single parent ","6","","",""
"True entirely","1996","Not Employed","Couple + C. LE 16 ","28","","",""
"True entirely","1996","Not Employed","Couple + C. GT 16 ","51","0.057311813746892","0.0410931265403686","0.0735305009534155"
"True entirely","1996","Not Employed","Couple + C. LE and GT 16","17","","",""
"True entirely","1996","Employed","1-pers.-HH","25","","",""
"True entirely","1996","Employed","(Married) couple without C. ","71","0.0363296271414513","0.0281314127639205","0.0445278415189821"
"True entirely","1996","Employed","Single parent ","12","","",""
"True entirely","1996","Employed","Couple + C. LE 16 ","68","0.0243369058434498","0.0180774119120717","0.0305963997748279"
"True entirely","1996","Employed","Couple + C. GT 16 ","64","0.0460707507924104","0.0357009839339145","0.0564405176509064"
"True entirely","1996","Employed","Couple + C. LE and GT 16","37","0.0402025616902499","0.0273333119130837","0.0530718114674161"
"Tends to agree","1996","Not Employed","1-pers.-HH","160","0.216095545459456","0.186320355937009","0.245870734981903"
"Tends to agree","1996","Not Employed","(Married) couple without C. ","363","0.228970433063757","0.208053044647948","0.249887821479567"
"Tends to agree","1996","Not Employed","Single parent ","40","0.179178436720965","0.129399236169654","0.228957637272276"
"Tends to agree","1996","Not Employed","Couple + C. LE 16 ","93","0.127316965347735","0.102077386989202","0.152556543706268"
"Tends to agree","1996","Not Employed","Couple + C. GT 16 ","134","0.161938401732221","0.136233113133018","0.187643690331423"
"Tends to agree","1996","Not Employed","Couple + C. LE and GT 16","54","0.146190662077378","0.109124668669893","0.183256655484862"
"Tends to agree","1996","Employed","1-pers.-HH","98","0.135557384815336","0.110926738185499","0.160188031445173"
"Tends to agree","1996","Employed","(Married) couple without C. ","201","0.096512627436543","0.0835743142445225","0.109450940628564"
"Tends to agree","1996","Employed","Single parent ","51","0.0941592088651443","0.0663606360343695","0.121957781695919"
"Tends to agree","1996","Employed","Couple + C. LE 16 ","203","0.0776761553174436","0.066803335725619","0.0885489749092681"
"Tends to agree","1996","Employed","Couple + C. GT 16 ","167","0.104028128809429","0.0889266024219613","0.119129655196896"
"Tends to agree","1996","Employed","Couple + C. LE and GT 16","116","0.118786212713389","0.0975899041548667","0.139982521271911"
"Rather not true","1996","Not Employed","1-pers.-HH","234","0.316022762951984","0.282388643039629","0.34965688286434"
"Rather not true","1996","Not Employed","(Married) couple without C. ","562","0.342695749727329","0.319068138229016","0.366323361225642"
"Rather not true","1996","Not Employed","Single parent ","93","0.379784191158281","0.316787095908528","0.442781286408033"
"Rather not true","1996","Not Employed","Couple + C. LE 16 ","245","0.371858076028415","0.335262533592591","0.408453618464238"
"Rather not true","1996","Not Employed","Couple + C. GT 16 ","321","0.393811095659271","0.359718697257448","0.427903494061093"
"Rather not true","1996","Not Employed","Couple + C. LE and GT 16","126","0.355903259168341","0.305671670833692","0.40613484750299"
"Rather not true","1996","Employed","1-pers.-HH","279","0.403065576746153","0.367771867380542","0.438359286111765"
"Rather not true","1996","Employed","(Married) couple without C. ","784","0.383889225441534","0.362580527649174","0.405197923233894"
"Rather not true","1996","Employed","Single parent ","173","0.386754706128109","0.340399333313344","0.433110078942874"
"Rather not true","1996","Employed","Couple + C. LE 16 ","920","0.400789209068043","0.380882272806696","0.420696145329391"
"Rather not true","1996","Employed","Couple + C. GT 16 ","682","0.420667559941006","0.396248344871075","0.445086775010936"
"Rather not true","1996","Employed","Couple + C. LE and GT 16","361","0.398841603546595","0.36676183258853","0.430921374504659"
"Totally disagree","1996","Not Employed","1-pers.-HH","261","0.352568398813376","0.318004820379584","0.387131977247168"
"Totally disagree","1996","Not Employed","(Married) couple without C. ","518","0.364639598708523","0.340677534426879","0.388601662990167"
"Totally disagree","1996","Not Employed","Single parent ","89","0.418885155299609","0.354844003047257","0.482926307551961"
"Totally disagree","1996","Not Employed","Couple + C. LE 16 ","304","0.46178100681533","0.424031765068338","0.499530248562323"
"Totally disagree","1996","Not Employed","Couple + C. GT 16 ","283","0.386938688861617","0.35295405290521","0.420923324818023"
"Totally disagree","1996","Not Employed","Couple + C. LE and GT 16","152","0.436994666920088","0.384955576101179","0.489033757738997"
"Totally disagree","1996","Employed","1-pers.-HH","340","0.425453253485752","0.389879085806353","0.461027421165152"
"Totally disagree","1996","Employed","(Married) couple without C. ","945","0.483268519980472","0.461373201840234","0.50516383812071"
"Totally disagree","1996","Employed","Single parent ","188","0.49325186331153","0.445664065225191","0.54083966139787"
"Totally disagree","1996","Employed","Couple + C. LE 16 ","1137","0.497197729771063","0.476887268514359","0.517508191027767"
"Totally disagree","1996","Employed","Couple + C. GT 16 ","657","0.429233560457155","0.404750014624938","0.453717106289372"
"Totally disagree","1996","Employed","Couple + C. LE and GT 16","381","0.442169622049766","0.409632277586501","0.474706966513032"
"True entirely","1997","Not Employed","1-pers.-HH","87","0.144474517992233","0.118936069868022","0.170012966116445"
"True entirely","1997","Not Employed","(Married) couple without C. ","126","0.0901723807315774","0.0762374389912411","0.104107322471914"
"True entirely","1997","Not Employed","Single parent ","15","","",""
"True entirely","1997","Not Employed","Couple + C. LE 16 ","34","0.0687735491612803","0.0494372429695758","0.0881098553529847"
"True entirely","1997","Not Employed","Couple + C. GT 16 ","44","0.0493865033207144","0.0343720603517507","0.0644009462896782"
"True entirely","1997","Not Employed","Couple + C. LE and GT 16","20","","",""
"True entirely","1997","Employed","1-pers.-HH","31","0.0615536962980611","0.0439859751783507","0.0791214174177715"
"True entirely","1997","Employed","(Married) couple without C. ","64","0.0308885954090484","0.0232329021929274","0.0385442886251694"
"True entirely","1997","Employed","Single parent ","17","","",""
"True entirely","1997","Employed","Couple + C. LE 16 ","80","0.0417963227882527","0.0333955778669528","0.0501970677095526"
"True entirely","1997","Employed","Couple + C. GT 16 ","60","0.0477227490560136","0.0371778434572412","0.0582676546547861"
"True entirely","1997","Employed","Couple + C. LE and GT 16","28","","",""
"Tends to agree","1997","Not Employed","1-pers.-HH","154","0.215626633891375","0.185752520695612","0.245500747087139"
"Tends to agree","1997","Not Employed","(Married) couple without C. ","346","0.201325194743426","0.181816739243925","0.220833650242928"
"Tends to agree","1997","Not Employed","Single parent ","35","0.133159907746402","0.0877463947155404","0.178573420777263"
"Tends to agree","1997","Not Employed","Couple + C. LE 16 ","93","0.142309186096038","0.115614981118912","0.169003391073164"
"Tends to agree","1997","Not Employed","Couple + C. GT 16 ","142","0.150685742093824","0.125895921394772","0.175475562792876"
"Tends to agree","1997","Not Employed","Couple + C. LE and GT 16","62","0.186613934230336","0.146142975697403","0.227084892763269"
"Tends to agree","1997","Employed","1-pers.-HH","89","0.112608830167992","0.0895026890889115","0.135714971247073"
"Tends to agree","1997","Employed","(Married) couple without C. ","204","0.103289248608377","0.0898228229780455","0.116755674238709"
"Tends to agree","1997","Employed","Single parent ","64","0.136039483488984","0.103252392893037","0.16882657408493"
"Tends to agree","1997","Employed","Couple + C. LE 16 ","209","0.0955852894237108","0.0832429017688008","0.107927677078621"
"Tends to agree","1997","Employed","Couple + C. GT 16 ","206","0.119172048404902","0.103145831701937","0.135198265107868"
"Tends to agree","1997","Employed","Couple + C. LE and GT 16","117","0.118089408258809","0.096330480565487","0.139848335952131"
"Rather not true","1997","Not Employed","1-pers.-HH","236","0.30094949212517","0.267631142086399","0.33426784216394"
"Rather not true","1997","Not Employed","(Married) couple without C. ","554","0.326982447760727","0.304159893579695","0.349805001941759"
"Rather not true","1997","Not Employed","Single parent ","86","0.40190599615362","0.336370615232573","0.467441377074666"
"Rather not true","1997","Not Employed","Couple + C. LE 16 ","238","0.340519557423882","0.30431134081485","0.376727774032913"
"Rather not true","1997","Not Employed","Couple + C. GT 16 ","311","0.395170964428004","0.361293419736053","0.429048509119955"
"Rather not true","1997","Not Employed","Couple + C. LE and GT 16","133","0.339574774064268","0.290381851037478","0.388767697091058"
"Rather not true","1997","Employed","1-pers.-HH","276","0.364374578744161","0.329197618342813","0.399551539145509"
"Rather not true","1997","Employed","(Married) couple without C. ","778","0.393310275494553","0.371695558402038","0.414924992587069"
"Rather not true","1997","Employed","Single parent ","151","0.329303255146817","0.284357926856793","0.374248583436841"
"Rather not true","1997","Employed","Couple + C. LE 16 ","809","0.350224846454484","0.330199738258392","0.370249954650577"
"Rather not true","1997","Employed","Couple + C. GT 16 ","617","0.375094064460857","0.351145709554141","0.399042419367573"
"Rather not true","1997","Employed","Couple + C. LE and GT 16","355","0.426379618965004","0.393034655804847","0.459724582125161"
"Totally disagree","1997","Not Employed","1-pers.-HH","251","0.338949355991222","0.304564502815233","0.37333420916721"
"Totally disagree","1997","Not Employed","(Married) couple without C. ","597","0.381519976764269","0.357887441703105","0.405152511825433"
"Totally disagree","1997","Not Employed","Single parent ","79","0.399047073937595","0.333589311826946","0.464504836048244"
"Totally disagree","1997","Not Employed","Couple + C. LE 16 ","293","0.4483977073188","0.410398033635021","0.486397381002579"
"Totally disagree","1997","Not Employed","Couple + C. GT 16 ","303","0.404756790157457","0.370743597886342","0.438769982428573"
"Totally disagree","1997","Not Employed","Couple + C. LE and GT 16","141","0.434063814462393","0.382578470920418","0.485549158004369"
"Totally disagree","1997","Employed","1-pers.-HH","323","0.461462894789786","0.425024448165843","0.497901341413728"
"Totally disagree","1997","Employed","(Married) couple without C. ","916","0.472511880488021","0.450421087950425","0.494602673025616"
"Totally disagree","1997","Employed","Single parent ","188","0.48178144553818","0.433994974435757","0.529567916640604"
"Totally disagree","1997","Employed","Couple + C. LE 16 ","1082","0.512393541333552","0.491411081887423","0.533376000779681"
"Totally disagree","1997","Employed","Couple + C. GT 16 ","687","0.458011138078227","0.433365988099932","0.482656288056521"
"Totally disagree","1997","Employed","Couple + C. LE and GT 16","345","0.419311573113972","0.386041041027958","0.452582105199985"
