"plh0191","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rather not true","1992","Full Time","(2a) intermediate vocational","521","0.330359417911926","0.306830165437088","0.353888670386763"
"Rather not true","1992","Full Time","(2c_gen) general maturity certificate","22","","",""
"Rather not true","1992","Full Time","(2c_voc) vocational maturity certificate","79","0.357482621866389","0.295945095195584","0.419020148537193"
"Rather not true","1992","Full Time","(3a) lower tertiary education","210","0.327258532431519","0.288044966727006","0.366472098136033"
"Rather not true","1992","Full Time","(3b) higher tertiary education","158","0.266103127529525","0.226319770427689","0.305886484631361"
"Rather not true","1992","Part Time","(0) in school","5","","",""
"Rather not true","1992","Part Time","(1a) inadequately completed","5","","",""
"Rather not true","1992","Part Time","(1b) general elementary school","91","0.337652085549214","0.281243655354182","0.394060515744245"
"Rather not true","1992","Part Time","(1c) basic vocational qualification","192","0.294886808323277","0.259858860904598","0.329914755741956"
"Rather not true","1992","Part Time","(2b) intermediate general qualification","38","0.312167270388419","0.227842688105113","0.396491852671725"
"Rather not true","1992","Part Time","(2a) intermediate vocational","172","0.322603903051536","0.282539986713807","0.362667819389265"
"Rather not true","1992","Part Time","(2c_gen) general maturity certificate","25","","",""
"Rather not true","1992","Part Time","(2c_voc) vocational maturity certificate","19","","",""
"Rather not true","1992","Part Time","(3a) lower tertiary education","56","0.333479596888852","0.260428043089304","0.406531150688401"
"Rather not true","1992","Part Time","(3b) higher tertiary education","52","0.306606878587366","0.235162376951736","0.378051380222996"
"Rather not true","1992","Not Working","(0) in school","24","","",""
"Rather not true","1992","Not Working","(1a) inadequately completed","32","0.287868187306896","0.188652549709623","0.387083824904169"
"Rather not true","1992","Not Working","(1b) general elementary school","268","0.294768918727622","0.264644871391935","0.324892966063308"
"Rather not true","1992","Not Working","(1c) basic vocational qualification","389","0.294630284496102","0.270046780799666","0.319213788192537"
"Rather not true","1992","Not Working","(2b) intermediate general qualification","60","0.313501412145358","0.244963427176494","0.382039397114222"
"Rather not true","1992","Not Working","(2a) intermediate vocational","138","0.294383066964676","0.252366575581063","0.336399558348289"
"Rather not true","1992","Not Working","(2c_gen) general maturity certificate","34","0.254864378646838","0.180239321626563","0.329489435667112"
"Rather not true","1992","Not Working","(2c_voc) vocational maturity certificate","29","","",""
"Rather not true","1992","Not Working","(3a) lower tertiary education","42","0.284168685067766","0.212231560768476","0.356105809367056"
"Rather not true","1992","Not Working","(3b) higher tertiary education","34","0.239541082862219","0.162533237895617","0.316548927828821"
"Totally disagree","1992","Full Time","(0) in school","","","",""
"Totally disagree","1992","Full Time","(1a) inadequately completed","18","","",""
"Totally disagree","1992","Full Time","(1b) general elementary school","156","0.462530140751859","0.410220413669555","0.514839867834164"
"Totally disagree","1992","Full Time","(1c) basic vocational qualification","908","0.522142062104035","0.499324726031528","0.544959398176542"
"Totally disagree","1992","Full Time","(2b) intermediate general qualification","93","0.576857132745887","0.503866117751935","0.649848147739839"
"Totally disagree","1992","Full Time","(2a) intermediate vocational","765","0.536581234355949","0.511635376161228","0.561527092550669"
"Totally disagree","1992","Full Time","(2c_gen) general maturity certificate","36","0.591210298451658","0.467841838897954","0.714578758005363"
"Totally disagree","1992","Full Time","(2c_voc) vocational maturity certificate","136","0.57863730578076","0.515235535156013","0.642039076405506"
"Totally disagree","1992","Full Time","(3a) lower tertiary education","271","0.559396885196905","0.517906205477244","0.600887564916567"
"Totally disagree","1992","Full Time","(3b) higher tertiary education","276","0.655472538156676","0.6126918178027","0.698253258510652"
"Totally disagree","1992","Part Time","(0) in school","13","","",""
"Totally disagree","1992","Part Time","(1a) inadequately completed","7","","",""
"Totally disagree","1992","Part Time","(1b) general elementary school","121","0.459300134780743","0.399858242544874","0.518742027016613"
"Totally disagree","1992","Part Time","(1c) basic vocational qualification","295","0.497668757811202","0.45926065278708","0.536076862835324"
"Totally disagree","1992","Part Time","(2b) intermediate general qualification","60","0.559790670295905","0.46945452691717","0.65012681367464"
"Totally disagree","1992","Part Time","(2a) intermediate vocational","257","0.527720348444992","0.484934634434022","0.570506062455961"
"Totally disagree","1992","Part Time","(2c_gen) general maturity certificate","55","0.624756149637824","0.523593821267397","0.725918478008251"
"Totally disagree","1992","Part Time","(2c_voc) vocational maturity certificate","60","0.643589320232455","0.54464141482051","0.742537225644401"
"Totally disagree","1992","Part Time","(3a) lower tertiary education","76","0.499136933242695","0.421662669623597","0.576611196861793"
"Totally disagree","1992","Part Time","(3b) higher tertiary education","90","0.607340141350205","0.531672125569527","0.683008157130882"
"Totally disagree","1992","Not Working","(0) in school","54","0.653981497058027","0.551642433947633","0.756320560168422"
"Totally disagree","1992","Not Working","(1a) inadequately completed","26","","",""
"Totally disagree","1992","Not Working","(1b) general elementary school","312","0.359997824579437","0.328284087729851","0.391711561429022"
"Totally disagree","1992","Not Working","(1c) basic vocational qualification","507","0.390968149277523","0.364654118744496","0.41728217981055"
"Totally disagree","1992","Not Working","(2b) intermediate general qualification","88","0.552022274916825","0.478554266282033","0.625490283551616"
"Totally disagree","1992","Not Working","(2a) intermediate vocational","234","0.521335104198657","0.475282610960479","0.567387597436836"
"Totally disagree","1992","Not Working","(2c_gen) general maturity certificate","84","0.613170570791423","0.529771185813028","0.696569955769818"
"Totally disagree","1992","Not Working","(2c_voc) vocational maturity certificate","57","0.517048212492848","0.419106994528669","0.614989430457028"
"Totally disagree","1992","Not Working","(3a) lower tertiary education","63","0.476381186402132","0.396720409175266","0.556041963628998"
"Totally disagree","1992","Not Working","(3b) higher tertiary education","68","0.627677182757035","0.540453366504551","0.714900999009519"
"True entirely","1993","Full Time","(0) in school","","","",""
"True entirely","1993","Full Time","(1a) inadequately completed","17","","",""
"True entirely","1993","Full Time","(1b) general elementary school","43","0.052059256488151","0.0357876229196951","0.0683308900566069"
"True entirely","1993","Full Time","(1c) basic vocational qualification","106","0.0557573631571102","0.0456988309464054","0.0658158953678149"
"True entirely","1993","Full Time","(2b) intermediate general qualification","13","","",""
"True entirely","1993","Full Time","(2a) intermediate vocational","60","0.0487568372917015","0.0380078031701397","0.0595058714132632"
"True entirely","1993","Full Time","(2c_gen) general maturity certificate","1","","",""
"True entirely","1993","Full Time","(2c_voc) vocational maturity certificate","15","","",""
"True entirely","1993","Full Time","(3a) lower tertiary education","21","","",""
"True entirely","1993","Full Time","(3b) higher tertiary education","27","","",""
"True entirely","1993","Part Time","(0) in school","1","","",""
"True entirely","1993","Part Time","(1a) inadequately completed","8","","",""
"True entirely","1993","Part Time","(1b) general elementary school","27","","",""
"True entirely","1993","Part Time","(1c) basic vocational qualification","47","0.062975213151462","0.0447037398945056","0.0812466864084184"
"True entirely","1993","Part Time","(2b) intermediate general qualification","11","","",""
"True entirely","1993","Part Time","(2a) intermediate vocational","39","0.0760369843029834","0.0528273143927664","0.0992466542132005"
"True entirely","1993","Part Time","(2c_gen) general maturity certificate","9","","",""
"True entirely","1993","Part Time","(2c_voc) vocational maturity certificate","5","","",""
"True entirely","1993","Part Time","(3a) lower tertiary education","10","","",""
"True entirely","1993","Part Time","(3b) higher tertiary education","12","","",""
"True entirely","1993","Not Working","(0) in school","4","","",""
"True entirely","1993","Not Working","(1a) inadequately completed","47","0.144967810780019","0.107654648180556","0.182280973379482"
"True entirely","1993","Not Working","(1b) general elementary school","144","0.147305332782863","0.125807046102667","0.168803619463059"
"True entirely","1993","Not Working","(1c) basic vocational qualification","160","0.110887710392928","0.0948309765746335","0.126944444211222"
"True entirely","1993","Not Working","(2b) intermediate general qualification","8","","",""
"True entirely","1993","Not Working","(2a) intermediate vocational","43","0.113034522200215","0.0861536475131347","0.139915396887295"
"True entirely","1993","Not Working","(2c_gen) general maturity certificate","10","","",""
"True entirely","1993","Not Working","(2c_voc) vocational maturity certificate","12","","",""
"True entirely","1993","Not Working","(3a) lower tertiary education","19","","",""
"True entirely","1993","Not Working","(3b) higher tertiary education","7","","",""
"Tends to agree","1993","Full Time","(0) in school","","","",""
"Tends to agree","1993","Full Time","(1a) inadequately completed","55","0.17676396130393","0.131007596880085","0.222520325727775"
"Tends to agree","1993","Full Time","(1b) general elementary school","137","0.195774563758438","0.166710347602198","0.224838779914678"
"Tends to agree","1993","Full Time","(1c) basic vocational qualification","300","0.143099758291199","0.127749125717479","0.158450390864919"
"Tends to agree","1993","Full Time","(2b) intermediate general qualification","32","0.144075438843688","0.0946603084130352","0.193490569274341"
"Tends to agree","1993","Full Time","(2a) intermediate vocational","197","0.11346047296731","0.0976306065204832","0.129290339414137"
"Tends to agree","1993","Full Time","(2c_gen) general maturity certificate","10","","",""
"Tends to agree","1993","Full Time","(2c_voc) vocational maturity certificate","21","","",""
"Tends to agree","1993","Full Time","(3a) lower tertiary education","70","0.116771043744947","0.0895835029089443","0.14395858458095"
"Tends to agree","1993","Full Time","(3b) higher tertiary education","39","0.0732950786791992","0.049980068215175","0.0966100891432234"
"Tends to agree","1993","Part Time","(0) in school","","","",""
"Tends to agree","1993","Part Time","(1a) inadequately completed","27","","",""
"Tends to agree","1993","Part Time","(1b) general elementary school","83","0.21752197360016","0.178113039748489","0.256930907451831"
"Tends to agree","1993","Part Time","(1c) basic vocational qualification","127","0.190932625919824","0.161369822136367","0.220495429703281"
"Tends to agree","1993","Part Time","(2b) intermediate general qualification","16","","",""
"Tends to agree","1993","Part Time","(2a) intermediate vocational","60","0.0980520684463108","0.0720116270514178","0.124092509841204"
"Tends to agree","1993","Part Time","(2c_gen) general maturity certificate","11","","",""
"Tends to agree","1993","Part Time","(2c_voc) vocational maturity certificate","8","","",""
"Tends to agree","1993","Part Time","(3a) lower tertiary education","9","","",""
"Tends to agree","1993","Part Time","(3b) higher tertiary education","15","","",""
"Tends to agree","1993","Not Working","(0) in school","10","","",""
"Tends to agree","1993","Not Working","(1a) inadequately completed","100","0.294057706857373","0.245770073368075","0.342345340346671"
"Tends to agree","1993","Not Working","(1b) general elementary school","267","0.255712353550678","0.229249047360941","0.282175659740416"
"Tends to agree","1993","Not Working","(1c) basic vocational qualification","336","0.225774209851105","0.204394186479444","0.247154233222765"
"Tends to agree","1993","Not Working","(2b) intermediate general qualification","31","0.157173927810366","0.106731924389419","0.207615931231314"
"Tends to agree","1993","Not Working","(2a) intermediate vocational","92","0.154065079071633","0.123416872315431","0.184713285827835"
"Tends to agree","1993","Not Working","(2c_gen) general maturity certificate","13","","",""
"Tends to agree","1993","Not Working","(2c_voc) vocational maturity certificate","13","","",""
"Tends to agree","1993","Not Working","(3a) lower tertiary education","36","0.200426772076614","0.142426566307989","0.258426977845239"
"Tends to agree","1993","Not Working","(3b) higher tertiary education","17","","",""
"Rather not true","1993","Full Time","(0) in school","","","",""
"Rather not true","1993","Full Time","(1a) inadequately completed","83","0.310530156592786","0.255029005663786","0.366031307521786"
"Rather not true","1993","Full Time","(1b) general elementary school","245","0.348796622454267","0.313887732636329","0.383705512272205"
"Rather not true","1993","Full Time","(1c) basic vocational qualification","711","0.363499794138778","0.34241384994349","0.384585738334067"
"Rather not true","1993","Full Time","(2b) intermediate general qualification","69","0.318026109719583","0.252492741750727","0.38355947768844"
"Rather not true","1993","Full Time","(2a) intermediate vocational","583","0.356795340564619","0.33288476214765","0.380705918981589"
"Rather not true","1993","Full Time","(2c_gen) general maturity certificate","36","0.423140040760479","0.323263975727165","0.523016105793793"
"Rather not true","1993","Full Time","(2c_voc) vocational maturity certificate","99","0.372829986827371","0.315884899028192","0.42977507462655"
"Rather not true","1993","Full Time","(3a) lower tertiary education","213","0.342562002237913","0.302386372675983","0.382737631799843"
"Rather not true","1993","Full Time","(3b) higher tertiary education","171","0.318260883696857","0.276590431708613","0.359931335685101"
"Rather not true","1993","Part Time","(0) in school","4","","",""
"Rather not true","1993","Part Time","(1a) inadequately completed","34","0.359524418297127","0.263533983458604","0.455514853135651"
"Rather not true","1993","Part Time","(1b) general elementary school","144","0.340243421249594","0.294985586101411","0.385501256397778"
"Rather not true","1993","Part Time","(1c) basic vocational qualification","224","0.316254093445896","0.281277408001367","0.351230778890425"
"Rather not true","1993","Part Time","(2b) intermediate general qualification","35","0.294898239618776","0.21495990908599","0.374836570151562"
"Rather not true","1993","Part Time","(2a) intermediate vocational","200","0.400111032723239","0.357211266169922","0.443010799276556"
"Rather not true","1993","Part Time","(2c_gen) general maturity certificate","49","0.300961577353423","0.226560758738825","0.375362395968021"
"Rather not true","1993","Part Time","(2c_voc) vocational maturity certificate","32","0.271699602053371","0.191095910035028","0.352303294071715"
"Rather not true","1993","Part Time","(3a) lower tertiary education","48","0.311368475280618","0.230193184187904","0.392543766373333"
"Rather not true","1993","Part Time","(3b) higher tertiary education","68","0.383755130619642","0.310653445886671","0.456856815352613"
"Rather not true","1993","Not Working","(0) in school","40","0.309912650068178","0.22682312140752","0.393002178728836"
"Rather not true","1993","Not Working","(1a) inadequately completed","109","0.317545532319585","0.268208288765849","0.366882775873322"
"Rather not true","1993","Not Working","(1b) general elementary school","338","0.317928529755859","0.289681191235199","0.346175868276518"
"Rather not true","1993","Not Working","(1c) basic vocational qualification","495","0.344728167514549","0.320423687809876","0.369032647219222"
"Rather not true","1993","Not Working","(2b) intermediate general qualification","61","0.281117959742508","0.218815354682835","0.343420564802181"
"Rather not true","1993","Not Working","(2a) intermediate vocational","178","0.297010853826661","0.258218605027455","0.335803102625868"
"Rather not true","1993","Not Working","(2c_gen) general maturity certificate","55","0.329051736833485","0.256696962392394","0.401406511274577"
"Rather not true","1993","Not Working","(2c_voc) vocational maturity certificate","35","0.231889240342181","0.155741098420096","0.308037382264266"
"Rather not true","1993","Not Working","(3a) lower tertiary education","58","0.293114378505912","0.227164244613315","0.359064512398508"
"Rather not true","1993","Not Working","(3b) higher tertiary education","47","0.340933442550383","0.262130918113904","0.419735966986862"
"Totally disagree","1993","Full Time","(0) in school","","","",""
"Totally disagree","1993","Full Time","(1a) inadequately completed","112","0.463605960677589","0.403791121766401","0.523420799588777"
"Totally disagree","1993","Full Time","(1b) general elementary school","291","0.403369557299144","0.367436361513936","0.439302753084351"
"Totally disagree","1993","Full Time","(1c) basic vocational qualification","882","0.437643084412912","0.415895664049673","0.459390504776152"
"Totally disagree","1993","Full Time","(2b) intermediate general qualification","80","0.445682093111944","0.375739895674387","0.515624290549501"
"Totally disagree","1993","Full Time","(2a) intermediate vocational","702","0.480987349176369","0.456049344446521","0.505925353906218"
"Totally disagree","1993","Full Time","(2c_gen) general maturity certificate","47","0.520069861497688","0.419073897385472","0.621065825609903"
"Totally disagree","1993","Full Time","(2c_voc) vocational maturity certificate","142","0.483946452374305","0.425095398312829","0.542797506435781"
"Totally disagree","1993","Full Time","(3a) lower tertiary education","232","0.499771325241053","0.457442554629958","0.542100095852147"
"Totally disagree","1993","Full Time","(3b) higher tertiary education","243","0.545154061717738","0.500606979978125","0.58970114345735"
"Totally disagree","1993","Part Time","(0) in school","4","","",""
"Totally disagree","1993","Part Time","(1a) inadequately completed","27","","",""
"Totally disagree","1993","Part Time","(1b) general elementary school","167","0.388662195937537","0.342099960822481","0.435224431052594"
"Totally disagree","1993","Part Time","(1c) basic vocational qualification","281","0.429838067482818","0.392601919269471","0.467074215696165"
"Totally disagree","1993","Part Time","(2b) intermediate general qualification","63","0.50386760441781","0.416217972668009","0.591517236167611"
"Totally disagree","1993","Part Time","(2a) intermediate vocational","202","0.425799914527467","0.382502332919869","0.469097496135066"
"Totally disagree","1993","Part Time","(2c_gen) general maturity certificate","77","0.596410417355437","0.516828527672917","0.675992307037958"
"Totally disagree","1993","Part Time","(2c_voc) vocational maturity certificate","72","0.64335814581702","0.556562544411936","0.730153747222105"
"Totally disagree","1993","Part Time","(3a) lower tertiary education","58","0.485965161998172","0.398347445644577","0.573582878351766"
"Totally disagree","1993","Part Time","(3b) higher tertiary education","75","0.432994799995741","0.358511571733864","0.507478028257619"
"Totally disagree","1993","Not Working","(0) in school","65","0.587784355244512","0.499344941137334","0.67622376935169"
"Totally disagree","1993","Not Working","(1a) inadequately completed","86","0.243428950043023","0.197946273860798","0.288911626225247"
"Totally disagree","1993","Not Working","(1b) general elementary school","295","0.2790537839106","0.251845996034577","0.306261571786623"
"Totally disagree","1993","Not Working","(1c) basic vocational qualification","478","0.318609912241419","0.294783165953482","0.342436658529355"
"Totally disagree","1993","Not Working","(2b) intermediate general qualification","100","0.524141309292752","0.454926936068632","0.593355682516872"
"Totally disagree","1993","Not Working","(2a) intermediate vocational","220","0.435889544901491","0.393792192093545","0.477986897709436"
"Totally disagree","1993","Not Working","(2c_gen) general maturity certificate","84","0.546036915158555","0.469369317469666","0.622704512847443"
"Totally disagree","1993","Not Working","(2c_voc) vocational maturity certificate","58","0.516170436192075","0.426002972925333","0.606337899458818"
"Totally disagree","1993","Not Working","(3a) lower tertiary education","70","0.407042913370078","0.335863520866307","0.478222305873848"
"Totally disagree","1993","Not Working","(3b) higher tertiary education","68","0.509938718880541","0.426834153861945","0.593043283899137"
"True entirely","1994","Full Time","(0) in school","","","",""
"True entirely","1994","Full Time","(1a) inadequately completed","","","",""
"True entirely","1994","Full Time","(1b) general elementary school","","","",""
"True entirely","1994","Full Time","(1c) basic vocational qualification","","","",""
"True entirely","1994","Full Time","(2b) intermediate general qualification","","","",""
"True entirely","1994","Full Time","(2a) intermediate vocational","","","",""
"True entirely","1994","Full Time","(2c_gen) general maturity certificate","","","",""
"True entirely","1994","Full Time","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1994","Full Time","(3a) lower tertiary education","","","",""
"True entirely","1994","Full Time","(3b) higher tertiary education","","","",""
"True entirely","1994","Part Time","(0) in school","","","",""
"True entirely","1994","Part Time","(1a) inadequately completed","","","",""
"True entirely","1994","Part Time","(1b) general elementary school","","","",""
"True entirely","1994","Part Time","(1c) basic vocational qualification","","","",""
"True entirely","1994","Part Time","(2b) intermediate general qualification","","","",""
"True entirely","1994","Part Time","(2a) intermediate vocational","","","",""
"True entirely","1994","Part Time","(2c_gen) general maturity certificate","","","",""
"True entirely","1994","Part Time","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1994","Part Time","(3a) lower tertiary education","","","",""
"True entirely","1994","Part Time","(3b) higher tertiary education","","","",""
"True entirely","1994","Not Working","(0) in school","","","",""
"True entirely","1994","Not Working","(1a) inadequately completed","","","",""
"True entirely","1994","Not Working","(1b) general elementary school","","","",""
"True entirely","1994","Not Working","(1c) basic vocational qualification","","","",""
"True entirely","1994","Not Working","(2b) intermediate general qualification","","","",""
"True entirely","1994","Not Working","(2a) intermediate vocational","","","",""
"True entirely","1994","Not Working","(2c_gen) general maturity certificate","","","",""
"True entirely","1994","Not Working","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1994","Not Working","(3a) lower tertiary education","","","",""
"True entirely","1994","Not Working","(3b) higher tertiary education","","","",""
"Tends to agree","1994","Full Time","(0) in school","","","",""
"Tends to agree","1994","Full Time","(1a) inadequately completed","","","",""
"Tends to agree","1994","Full Time","(1b) general elementary school","","","",""
"Tends to agree","1994","Full Time","(1c) basic vocational qualification","","","",""
"Tends to agree","1994","Full Time","(2b) intermediate general qualification","","","",""
"Tends to agree","1994","Full Time","(2a) intermediate vocational","","","",""
"Tends to agree","1994","Full Time","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1994","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1994","Full Time","(3a) lower tertiary education","","","",""
"Tends to agree","1994","Full Time","(3b) higher tertiary education","","","",""
"Tends to agree","1994","Part Time","(0) in school","","","",""
"Tends to agree","1994","Part Time","(1a) inadequately completed","","","",""
"Tends to agree","1994","Part Time","(1b) general elementary school","","","",""
"Tends to agree","1994","Part Time","(1c) basic vocational qualification","","","",""
"Tends to agree","1994","Part Time","(2b) intermediate general qualification","","","",""
"Tends to agree","1994","Part Time","(2a) intermediate vocational","","","",""
"Tends to agree","1994","Part Time","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1994","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1994","Part Time","(3a) lower tertiary education","","","",""
"Tends to agree","1994","Part Time","(3b) higher tertiary education","","","",""
"Tends to agree","1994","Not Working","(0) in school","","","",""
"Tends to agree","1994","Not Working","(1a) inadequately completed","","","",""
"Tends to agree","1994","Not Working","(1b) general elementary school","","","",""
"Tends to agree","1994","Not Working","(1c) basic vocational qualification","","","",""
"Tends to agree","1994","Not Working","(2b) intermediate general qualification","","","",""
"Tends to agree","1994","Not Working","(2a) intermediate vocational","","","",""
"Tends to agree","1994","Not Working","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1994","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1994","Not Working","(3a) lower tertiary education","","","",""
"Tends to agree","1994","Not Working","(3b) higher tertiary education","","","",""
"Rather not true","1994","Full Time","(0) in school","","","",""
"Rather not true","1994","Full Time","(1a) inadequately completed","","","",""
"Rather not true","1994","Full Time","(1b) general elementary school","","","",""
"Rather not true","1994","Full Time","(1c) basic vocational qualification","","","",""
"Rather not true","1994","Full Time","(2b) intermediate general qualification","","","",""
"Rather not true","1994","Full Time","(2a) intermediate vocational","","","",""
"Rather not true","1994","Full Time","(2c_gen) general maturity certificate","","","",""
"Rather not true","1994","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1994","Full Time","(3a) lower tertiary education","","","",""
"Rather not true","1994","Full Time","(3b) higher tertiary education","","","",""
"Rather not true","1994","Part Time","(0) in school","","","",""
"Rather not true","1994","Part Time","(1a) inadequately completed","","","",""
"Rather not true","1994","Part Time","(1b) general elementary school","","","",""
"Rather not true","1994","Part Time","(1c) basic vocational qualification","","","",""
"Rather not true","1994","Part Time","(2b) intermediate general qualification","","","",""
"Rather not true","1994","Part Time","(2a) intermediate vocational","","","",""
"Rather not true","1994","Part Time","(2c_gen) general maturity certificate","","","",""
"Rather not true","1994","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1994","Part Time","(3a) lower tertiary education","","","",""
"Rather not true","1994","Part Time","(3b) higher tertiary education","","","",""
"Rather not true","1994","Not Working","(0) in school","","","",""
"Rather not true","1994","Not Working","(1a) inadequately completed","","","",""
"Rather not true","1994","Not Working","(1b) general elementary school","","","",""
"Rather not true","1994","Not Working","(1c) basic vocational qualification","","","",""
"Rather not true","1994","Not Working","(2b) intermediate general qualification","","","",""
"Rather not true","1994","Not Working","(2a) intermediate vocational","","","",""
"Rather not true","1994","Not Working","(2c_gen) general maturity certificate","","","",""
"Rather not true","1994","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1994","Not Working","(3a) lower tertiary education","","","",""
