"plh0191","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Tends to agree","1997","16-34 y.","Not Working","171","0.117946008106437","0.100446250087519","0.135445766125355"
"Tends to agree","1997","35-65 y.","Full Time","394","0.11103864690969","0.100317643007228","0.121759650812153"
"Tends to agree","1997","35-65 y.","Part Time","203","0.122554634936666","0.105813909960021","0.13929535991331"
"Tends to agree","1997","35-65 y.","Not Working","399","0.214412604618932","0.195761093284832","0.233064115953031"
"Tends to agree","1997","66 and older","Full Time","2","","",""
"Tends to agree","1997","66 and older","Part Time","8","","",""
"Tends to agree","1997","66 and older","Not Working","349","0.205974517122331","0.185697205246865","0.226251828997797"
"Rather not true","1997","16-34 y.","Full Time","890","0.372103670340829","0.352236829617547","0.391970511064112"
"Rather not true","1997","16-34 y.","Part Time","392","0.388352376523007","0.358617107483062","0.418087645562952"
"Rather not true","1997","16-34 y.","Not Working","517","0.380329907085751","0.35399066087148","0.406669153300023"
"Rather not true","1997","35-65 y.","Full Time","1276","0.376677877141459","0.360143103232894","0.393212651050025"
"Rather not true","1997","35-65 y.","Part Time","587","0.372930600434248","0.348243438629173","0.397617762239322"
"Rather not true","1997","35-65 y.","Not Working","682","0.346420159643071","0.324795836549293","0.368044482736849"
"Rather not true","1997","66 and older","Full Time","6","","",""
"Rather not true","1997","66 and older","Part Time","11","","",""
"Rather not true","1997","66 and older","Not Working","472","0.304680375478511","0.281602230438303","0.327758520518719"
"Totally disagree","1997","16-34 y.","Full Time","1104","0.505346660212182","0.484797312842205","0.525896007582159"
"Totally disagree","1997","16-34 y.","Part Time","472","0.436385179634653","0.406127582162652","0.466642777106654"
"Totally disagree","1997","16-34 y.","Not Working","566","0.452656383248084","0.425650574449844","0.479662192046324"
"Totally disagree","1997","35-65 y.","Full Time","1512","0.474239047921793","0.457199826270483","0.491278269573103"
"Totally disagree","1997","35-65 y.","Part Time","615","0.450087423666957","0.424689710490331","0.475485136843582"
"Totally disagree","1997","35-65 y.","Not Working","640","0.361337896929231","0.33950637821451","0.383169415643951"
"Totally disagree","1997","66 and older","Full Time","7","","",""
"Totally disagree","1997","66 and older","Part Time","15","","",""
"Totally disagree","1997","66 and older","Not Working","544","0.361719719819857","0.337627422156705","0.38581201748301"
"True entirely","1998","16-34 y.","Full Time","","","",""
"True entirely","1998","16-34 y.","Part Time","","","",""
"True entirely","1998","16-34 y.","Not Working","","","",""
"True entirely","1998","35-65 y.","Full Time","","","",""
"True entirely","1998","35-65 y.","Part Time","","","",""
"True entirely","1998","35-65 y.","Not Working","","","",""
"True entirely","1998","66 and older","Full Time","","","",""
"True entirely","1998","66 and older","Part Time","","","",""
"True entirely","1998","66 and older","Not Working","","","",""
"Tends to agree","1998","16-34 y.","Full Time","","","",""
"Tends to agree","1998","16-34 y.","Part Time","","","",""
"Tends to agree","1998","16-34 y.","Not Working","","","",""
"Tends to agree","1998","35-65 y.","Full Time","","","",""
"Tends to agree","1998","35-65 y.","Part Time","","","",""
"Tends to agree","1998","35-65 y.","Not Working","","","",""
"Tends to agree","1998","66 and older","Full Time","","","",""
"Tends to agree","1998","66 and older","Part Time","","","",""
"Tends to agree","1998","66 and older","Not Working","","","",""
"Rather not true","1998","16-34 y.","Full Time","","","",""
"Rather not true","1998","16-34 y.","Part Time","","","",""
"Rather not true","1998","16-34 y.","Not Working","","","",""
"Rather not true","1998","35-65 y.","Full Time","","","",""
"Rather not true","1998","35-65 y.","Part Time","","","",""
"Rather not true","1998","35-65 y.","Not Working","","","",""
"Rather not true","1998","66 and older","Full Time","","","",""
"Rather not true","1998","66 and older","Part Time","","","",""
"Rather not true","1998","66 and older","Not Working","","","",""
"Totally disagree","1998","16-34 y.","Full Time","","","",""
"Totally disagree","1998","16-34 y.","Part Time","","","",""
"Totally disagree","1998","16-34 y.","Not Working","","","",""
"Totally disagree","1998","35-65 y.","Full Time","","","",""
"Totally disagree","1998","35-65 y.","Part Time","","","",""
"Totally disagree","1998","35-65 y.","Not Working","","","",""
"Totally disagree","1998","66 and older","Full Time","","","",""
"Totally disagree","1998","66 and older","Part Time","","","",""
"Totally disagree","1998","66 and older","Not Working","","","",""
"True entirely","1999","16-34 y.","Full Time","","","",""
"True entirely","1999","16-34 y.","Part Time","","","",""
"True entirely","1999","16-34 y.","Not Working","","","",""
"True entirely","1999","35-65 y.","Full Time","","","",""
"True entirely","1999","35-65 y.","Part Time","","","",""
"True entirely","1999","35-65 y.","Not Working","","","",""
"True entirely","1999","66 and older","Full Time","","","",""
"True entirely","1999","66 and older","Part Time","","","",""
"True entirely","1999","66 and older","Not Working","","","",""
"Tends to agree","1999","16-34 y.","Full Time","","","",""
"Tends to agree","1999","16-34 y.","Part Time","","","",""
"Tends to agree","1999","16-34 y.","Not Working","","","",""
"Tends to agree","1999","35-65 y.","Full Time","","","",""
"Tends to agree","1999","35-65 y.","Part Time","","","",""
"Tends to agree","1999","35-65 y.","Not Working","","","",""
"Tends to agree","1999","66 and older","Full Time","","","",""
"Tends to agree","1999","66 and older","Part Time","","","",""
"Tends to agree","1999","66 and older","Not Working","","","",""
"Rather not true","1999","16-34 y.","Full Time","","","",""
"Rather not true","1999","16-34 y.","Part Time","","","",""
"Rather not true","1999","16-34 y.","Not Working","","","",""
"Rather not true","1999","35-65 y.","Full Time","","","",""
"Rather not true","1999","35-65 y.","Part Time","","","",""
"Rather not true","1999","35-65 y.","Not Working","","","",""
"Rather not true","1999","66 and older","Full Time","","","",""
"Rather not true","1999","66 and older","Part Time","","","",""
"Rather not true","1999","66 and older","Not Working","","","",""
"Totally disagree","1999","16-34 y.","Full Time","","","",""
"Totally disagree","1999","16-34 y.","Part Time","","","",""
"Totally disagree","1999","16-34 y.","Not Working","","","",""
"Totally disagree","1999","35-65 y.","Full Time","","","",""
"Totally disagree","1999","35-65 y.","Part Time","","","",""
"Totally disagree","1999","35-65 y.","Not Working","","","",""
"Totally disagree","1999","66 and older","Full Time","","","",""
"Totally disagree","1999","66 and older","Part Time","","","",""
"Totally disagree","1999","66 and older","Not Working","","","",""
"True entirely","2000","16-34 y.","Full Time","","","",""
"True entirely","2000","16-34 y.","Part Time","","","",""
"True entirely","2000","16-34 y.","Not Working","","","",""
"True entirely","2000","35-65 y.","Full Time","","","",""
"True entirely","2000","35-65 y.","Part Time","","","",""
"True entirely","2000","35-65 y.","Not Working","","","",""
"True entirely","2000","66 and older","Full Time","","","",""
"True entirely","2000","66 and older","Part Time","","","",""
"True entirely","2000","66 and older","Not Working","","","",""
"Tends to agree","2000","16-34 y.","Full Time","","","",""
"Tends to agree","2000","16-34 y.","Part Time","","","",""
"Tends to agree","2000","16-34 y.","Not Working","","","",""
"Tends to agree","2000","35-65 y.","Full Time","","","",""
"Tends to agree","2000","35-65 y.","Part Time","","","",""
"Tends to agree","2000","35-65 y.","Not Working","","","",""
"Tends to agree","2000","66 and older","Full Time","","","",""
"Tends to agree","2000","66 and older","Part Time","","","",""
"Tends to agree","2000","66 and older","Not Working","","","",""
"Rather not true","2000","16-34 y.","Full Time","","","",""
"Rather not true","2000","16-34 y.","Part Time","","","",""
"Rather not true","2000","16-34 y.","Not Working","","","",""
"Rather not true","2000","35-65 y.","Full Time","","","",""
"Rather not true","2000","35-65 y.","Part Time","","","",""
"Rather not true","2000","35-65 y.","Not Working","","","",""
"Rather not true","2000","66 and older","Full Time","","","",""
"Rather not true","2000","66 and older","Part Time","","","",""
"Rather not true","2000","66 and older","Not Working","","","",""
"Totally disagree","2000","16-34 y.","Full Time","","","",""
"Totally disagree","2000","16-34 y.","Part Time","","","",""
"Totally disagree","2000","16-34 y.","Not Working","","","",""
"Totally disagree","2000","35-65 y.","Full Time","","","",""
"Totally disagree","2000","35-65 y.","Part Time","","","",""
"Totally disagree","2000","35-65 y.","Not Working","","","",""
"Totally disagree","2000","66 and older","Full Time","","","",""
"Totally disagree","2000","66 and older","Part Time","","","",""
"Totally disagree","2000","66 and older","Not Working","","","",""
"True entirely","2001","16-34 y.","Full Time","","","",""
"True entirely","2001","16-34 y.","Part Time","","","",""
"True entirely","2001","16-34 y.","Not Working","","","",""
"True entirely","2001","35-65 y.","Full Time","","","",""
"True entirely","2001","35-65 y.","Part Time","","","",""
"True entirely","2001","35-65 y.","Not Working","","","",""
"True entirely","2001","66 and older","Full Time","","","",""
"True entirely","2001","66 and older","Part Time","","","",""
"True entirely","2001","66 and older","Not Working","","","",""
"Tends to agree","2001","16-34 y.","Full Time","","","",""
"Tends to agree","2001","16-34 y.","Part Time","","","",""
"Tends to agree","2001","16-34 y.","Not Working","","","",""
"Tends to agree","2001","35-65 y.","Full Time","","","",""
"Tends to agree","2001","35-65 y.","Part Time","","","",""
"Tends to agree","2001","35-65 y.","Not Working","","","",""
"Tends to agree","2001","66 and older","Full Time","","","",""
"Tends to agree","2001","66 and older","Part Time","","","",""
"Tends to agree","2001","66 and older","Not Working","","","",""
"Rather not true","2001","16-34 y.","Full Time","","","",""
"Rather not true","2001","16-34 y.","Part Time","","","",""
"Rather not true","2001","16-34 y.","Not Working","","","",""
"Rather not true","2001","35-65 y.","Full Time","","","",""
"Rather not true","2001","35-65 y.","Part Time","","","",""
"Rather not true","2001","35-65 y.","Not Working","","","",""
"Rather not true","2001","66 and older","Full Time","","","",""
"Rather not true","2001","66 and older","Part Time","","","",""
"Rather not true","2001","66 and older","Not Working","","","",""
"Totally disagree","2001","16-34 y.","Full Time","","","",""
"Totally disagree","2001","16-34 y.","Part Time","","","",""
"Totally disagree","2001","16-34 y.","Not Working","","","",""
"Totally disagree","2001","35-65 y.","Full Time","","","",""
"Totally disagree","2001","35-65 y.","Part Time","","","",""
"Totally disagree","2001","35-65 y.","Not Working","","","",""
"Totally disagree","2001","66 and older","Full Time","","","",""
"Totally disagree","2001","66 and older","Part Time","","","",""
"Totally disagree","2001","66 and older","Not Working","","","",""
"True entirely","2002","16-34 y.","Full Time","","","",""
"True entirely","2002","16-34 y.","Part Time","","","",""
"True entirely","2002","16-34 y.","Not Working","","","",""
"True entirely","2002","35-65 y.","Full Time","","","",""
"True entirely","2002","35-65 y.","Part Time","","","",""
"True entirely","2002","35-65 y.","Not Working","","","",""
"True entirely","2002","66 and older","Full Time","","","",""
"True entirely","2002","66 and older","Part Time","","","",""
"True entirely","2002","66 and older","Not Working","","","",""
"Tends to agree","2002","16-34 y.","Full Time","","","",""
"Tends to agree","2002","16-34 y.","Part Time","","","",""
"Tends to agree","2002","16-34 y.","Not Working","","","",""
"Tends to agree","2002","35-65 y.","Full Time","","","",""
"Tends to agree","2002","35-65 y.","Part Time","","","",""
"Tends to agree","2002","35-65 y.","Not Working","","","",""
"Tends to agree","2002","66 and older","Full Time","","","",""
"Tends to agree","2002","66 and older","Part Time","","","",""
"Tends to agree","2002","66 and older","Not Working","","","",""
"Rather not true","2002","16-34 y.","Full Time","","","",""
"Rather not true","2002","16-34 y.","Part Time","","","",""
"Rather not true","2002","16-34 y.","Not Working","","","",""
"Rather not true","2002","35-65 y.","Full Time","","","",""
"Rather not true","2002","35-65 y.","Part Time","","","",""
"Rather not true","2002","35-65 y.","Not Working","","","",""
"Rather not true","2002","66 and older","Full Time","","","",""
"Rather not true","2002","66 and older","Part Time","","","",""
"Rather not true","2002","66 and older","Not Working","","","",""
"Totally disagree","2002","16-34 y.","Full Time","","","",""
"Totally disagree","2002","16-34 y.","Part Time","","","",""
"Totally disagree","2002","16-34 y.","Not Working","","","",""
"Totally disagree","2002","35-65 y.","Full Time","","","",""
"Totally disagree","2002","35-65 y.","Part Time","","","",""
"Totally disagree","2002","35-65 y.","Not Working","","","",""
"Totally disagree","2002","66 and older","Full Time","","","",""
"Totally disagree","2002","66 and older","Part Time","","","",""
"Totally disagree","2002","66 and older","Not Working","","","",""
"True entirely","2003","16-34 y.","Full Time","","","",""
"True entirely","2003","16-34 y.","Part Time","","","",""
"True entirely","2003","16-34 y.","Not Working","","","",""
"True entirely","2003","35-65 y.","Full Time","","","",""
"True entirely","2003","35-65 y.","Part Time","","","",""
"True entirely","2003","35-65 y.","Not Working","","","",""
"True entirely","2003","66 and older","Full Time","","","",""
