"plh0191","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1991","16-34 y.","Female","319","0.385311798678537","0.351245601790225","0.419377995566848","3"
"Rather not true","1991","35-65 y.","Male","442","0.39368804256234","0.364855395651877","0.422520689472802","3"
"Rather not true","1991","35-65 y.","Female","457","0.396222652989941","0.367539323441388","0.424905982538494","3"
"Rather not true","1991","66 and older","Male","41","0.317142400660396","0.238349349199277","0.395935452121515","3"
"Rather not true","1991","66 and older","Female","85","0.340662908426604","0.284027487843661","0.397298329009546","3"
"Tends to agree","1991","16-34 y.","Female","172","0.233416519324553","0.203806711948421","0.263026326700686","2"
"Tends to agree","1991","35-65 y.","Male","255","0.245998554863128","0.220582232986535","0.271414876739721","2"
"Tends to agree","1991","16-34 y.","Male","130","0.174940721825895","0.147750954407321","0.202130489244468","2"
"Tends to agree","1991","35-65 y.","Female","281","0.261307691690186","0.235542736606316","0.287072646774057","2"
"Tends to agree","1991","66 and older","Male","41","0.294605724035964","0.217420841460135","0.371790606611794","2"
"Tends to agree","1991","66 and older","Female","80","0.28077971574346","0.227078294503571","0.334481136983349","2"
"Totally disagree","1991","16-34 y.","Male","270","0.364481762085516","0.330037302961305","0.398926221209728","4"
"Totally disagree","1991","16-34 y.","Female","258","0.339352039742491","0.306208389227226","0.372495690257755","4"
"Totally disagree","1991","35-65 y.","Male","317","0.276293940328035","0.249904685958937","0.302683194697134","4"
"Totally disagree","1991","66 and older","Male","31","0.212067267817498","0.142855955571295","0.2812785800637","4"
"Totally disagree","1991","35-65 y.","Female","267","0.244609572938183","0.219401249204581","0.269817896671784","4"
"Totally disagree","1991","66 and older","Female","48","0.172191502662334","0.127074239311465","0.217308766013203","4"
"True entirely","1991","16-34 y.","Male","33","0.0408996806205324","0.0267251255534593","0.0550742356876054","1"
"True entirely","1991","16-34 y.","Female","35","0.0419196422544193","0.0278915112888883","0.0559477732199503","1"
"True entirely","1991","35-65 y.","Male","89","0.084019462246497","0.0676477762417818","0.100391148251212","1"
"True entirely","1991","35-65 y.","Female","112","0.0978600823816895","0.0804355455463933","0.115284619216986","1"
"True entirely","1991","66 and older","Male","21","","","","1"
"True entirely","1991","66 and older","Female","56","0.206365873167602","0.158004228925127","0.254727517410078","1"
"Rather not true","1992","16-34 y.","Male","637","0.315037013535527","0.294333969824146","0.335740057246908","3"
"Rather not true","1992","16-34 y.","Female","661","0.313909001493868","0.293585414451927","0.33423258853581","3"
"Rather not true","1992","35-65 y.","Male","901","0.307721955478457","0.290477741741906","0.324966169215009","3"
"Rather not true","1992","35-65 y.","Female","920","0.30247960983615","0.28570691027693","0.319252309395371","3"
"Rather not true","1992","66 and older","Male","136","0.262895119764766","0.225453318319652","0.30033692120988","3"
"Rather not true","1992","66 and older","Female","256","0.283164423468235","0.253498330751176","0.312830516185295","3"
"Tends to agree","1992","16-34 y.","Male","176","0.0869583382224253","0.0744003298178168","0.0995163466270339","2"
"Tends to agree","1992","16-34 y.","Female","231","0.102592971021266","0.0893049240924163","0.115881017950116","2"
"Tends to agree","1992","35-65 y.","Female","485","0.143067718355162","0.130282135257874","0.15585330145245","2"
"Tends to agree","1992","35-65 y.","Male","384","0.126196859644939","0.113790197644465","0.138603521645413","2"
"Tends to agree","1992","66 and older","Male","121","0.217853160093577","0.182743476958302","0.252962843228852","2"
"Tends to agree","1992","66 and older","Female","215","0.237064051072444","0.209060821528116","0.265067280616771","2"
"Totally disagree","1992","16-34 y.","Male","1062","0.570376410620035","0.548314420098429","0.592438401141641","4"
"Totally disagree","1992","16-34 y.","Female","1048","0.550775990843275","0.528992544196661","0.572559437489888","4"
"Totally disagree","1992","35-65 y.","Male","1334","0.515971669095041","0.497300470623972","0.534642867566109","4"
"Totally disagree","1992","35-65 y.","Female","1294","0.490348082981971","0.472093768263933","0.508602397700009","4"
"Totally disagree","1992","66 and older","Male","231","0.449900023100253","0.407586454734815","0.492213591465691","4"
"Totally disagree","1992","66 and older","Female","308","0.356192451085338","0.324660443821109","0.387724458349566","4"
"True entirely","1992","16-34 y.","Male","59","0.0276282376220131","0.0203233655163369","0.0349331097276893","1"
"True entirely","1992","16-34 y.","Female","63","0.0327220366415911","0.0249308532588151","0.0405132200243671","1"
"True entirely","1992","35-65 y.","Male","133","0.0501095157815627","0.0419583308235161","0.0582607007396092","1"
"True entirely","1992","35-65 y.","Female","182","0.0641045888267169","0.055160529314363","0.0730486483390708","1"
"True entirely","1992","66 and older","Male","43","0.0693516970414048","0.0477433188782752","0.0909600752045344","1"
"True entirely","1992","66 and older","Female","107","0.123579074373983","0.10190901664806","0.145249132099905","1"
"Rather not true","1993","16-34 y.","Male","850","0.357394841397021","0.338422423634689","0.376367259159353","3"
"Rather not true","1993","16-34 y.","Female","879","0.349908413757101","0.33096089832569","0.368855929188513","3"
"Rather not true","1993","35-65 y.","Male","1165","0.330278007427912","0.314313614753683","0.346242400102142","3"
"Rather not true","1993","66 and older","Male","178","0.32401431592881","0.285007870644584","0.363020761213036","3"
"Rather not true","1993","35-65 y.","Female","1203","0.349895489249435","0.333788186889358","0.366002791609512","3"
"Rather not true","1993","66 and older","Female","272","0.297326632171941","0.267790893965799","0.326862370378083","3"
"Tends to agree","1993","16-34 y.","Male","269","0.0974731302659358","0.0857309440821641","0.109215316449708","2"
"Tends to agree","1993","35-65 y.","Female","624","0.173921331575362","0.161120175892667","0.186722487258056","2"
"Tends to agree","1993","16-34 y.","Female","323","0.121641406816676","0.108655734236046","0.134627079397307","2"
"Tends to agree","1993","35-65 y.","Male","566","0.161053883156546","0.148576660428713","0.173531105884378","2"
"Tends to agree","1993","66 and older","Male","130","0.22624418225644","0.191372234989616","0.261116129523264","2"
"Tends to agree","1993","66 and older","Female","251","0.241331660874403","0.213682159200882","0.268981162547925","2"
"Totally disagree","1993","16-34 y.","Female","1093","0.465130441749895","0.445315211341718","0.484945672158072","4"
"Totally disagree","1993","16-34 y.","Male","1231","0.502302729677079","0.482508352839632","0.522097106514526","4"
"Totally disagree","1993","35-65 y.","Male","1370","0.43516546452705","0.418336665442428","0.451994263611673","4"
"Totally disagree","1993","35-65 y.","Female","1263","0.397507707749744","0.380980078035848","0.414035337463639","4"
"Totally disagree","1993","66 and older","Male","181","0.333915191107001","0.294608328700201","0.373222053513802","4"
"Totally disagree","1993","66 and older","Female","268","0.314070964767145","0.284078810236316","0.344063119297974","4"
"True entirely","1993","16-34 y.","Male","101","0.0428292986599643","0.0348135957000092","0.0508450016199194","1"
"True entirely","1993","16-34 y.","Female","139","0.0633197376763271","0.0536446915991814","0.0729947837534728","1"
"True entirely","1993","35-65 y.","Male","233","0.0735026448884919","0.064644579769438","0.0823607100075458","1"
"True entirely","1993","35-65 y.","Female","278","0.0786754714254595","0.0695828723203711","0.0877680705305479","1"
"True entirely","1993","66 and older","Male","64","0.115826310707749","0.0891541664906327","0.142498454924864","1"
"True entirely","1993","66 and older","Female","129","0.14727074218651","0.12437166414489","0.170169820228131","1"
"Rather not true","1994","16-34 y.","Male","","","","","3"
"Rather not true","1994","16-34 y.","Female","","","","","3"
"Rather not true","1994","35-65 y.","Male","","","","","3"
"Rather not true","1994","66 and older","Male","","","","","3"
"Rather not true","1994","35-65 y.","Female","","","","","3"
"Rather not true","1994","66 and older","Female","","","","","3"
"Tends to agree","1994","16-34 y.","Male","","","","","2"
"Tends to agree","1994","16-34 y.","Female","","","","","2"
"Tends to agree","1994","35-65 y.","Male","","","","","2"
"Tends to agree","1994","35-65 y.","Female","","","","","2"
"Tends to agree","1994","66 and older","Male","","","","","2"
"Tends to agree","1994","66 and older","Female","","","","","2"
"Totally disagree","1994","16-34 y.","Female","","","","","4"
"Totally disagree","1994","16-34 y.","Male","","","","","4"
"Totally disagree","1994","35-65 y.","Male","","","","","4"
"Totally disagree","1994","35-65 y.","Female","","","","","4"
"Totally disagree","1994","66 and older","Male","","","","","4"
"Totally disagree","1994","66 and older","Female","","","","","4"
"True entirely","1994","16-34 y.","Male","","","","","1"
"True entirely","1994","16-34 y.","Female","","","","","1"
"True entirely","1994","35-65 y.","Male","","","","","1"
"True entirely","1994","35-65 y.","Female","","","","","1"
"True entirely","1994","66 and older","Male","","","","","1"
"True entirely","1994","66 and older","Female","","","","","1"
"Rather not true","1995","16-34 y.","Male","876","0.348890573332859","0.329928544086419","0.367852602579299","3"
"Rather not true","1995","16-34 y.","Female","871","0.357156358542626","0.338347223643168","0.375965493442084","3"
"Rather not true","1995","35-65 y.","Male","1234","0.3564913146019","0.340329979512246","0.372652649691553","3"
"Rather not true","1995","35-65 y.","Female","1220","0.3510402975541","0.335071882830473","0.367008712277728","3"
"Rather not true","1995","66 and older","Male","168","0.286895898930876","0.250242960686927","0.323548837174825","3"
"Rather not true","1995","66 and older","Female","273","0.275046796750686","0.246606679416353","0.30348691408502","3"
"Tends to agree","1995","16-34 y.","Male","227","0.0860017164980277","0.0748474901654779","0.0971559428305776","2"
"Tends to agree","1995","16-34 y.","Female","272","0.0999654400522835","0.0881909668442498","0.111739913260317","2"
"Tends to agree","1995","35-65 y.","Male","455","0.121425186935442","0.110404229713901","0.132446144156984","2"
"Tends to agree","1995","35-65 y.","Female","548","0.143718250938139","0.13198174678561","0.155454755090668","2"
"Tends to agree","1995","66 and older","Male","123","0.198984012631855","0.166632108848761","0.231335916414949","2"
"Tends to agree","1995","66 and older","Female","225","0.226132284143904","0.1994890003419","0.252775567945908","2"
"Totally disagree","1995","16-34 y.","Female","1271","0.512457051044924","0.492836006296062","0.532078095793786","4"
"Totally disagree","1995","16-34 y.","Male","1249","0.532256273263538","0.512405492952743","0.552107053574334","4"
"Totally disagree","1995","35-65 y.","Male","1540","0.47972283377453","0.462865529334263","0.496580138214796","4"
"Totally disagree","1995","35-65 y.","Female","1442","0.432862124608632","0.416285596638568","0.449438652578696","4"
"Totally disagree","1995","66 and older","Male","228","0.394406074172369","0.354802652433148","0.434009495911589","4"
"Totally disagree","1995","66 and older","Female","327","0.362875966967703","0.332251806038365","0.393500127897041","4"
"True entirely","1995","16-34 y.","Male","75","0.0328514369055747","0.0257599552566729","0.0399429185544765","1"
"True entirely","1995","16-34 y.","Female","79","0.030421150360167","0.0236794982985621","0.0371628024217719","1"
"True entirely","1995","35-65 y.","Male","145","0.0423606646881286","0.0355645934407051","0.0491567359355522","1"
"True entirely","1995","35-65 y.","Female","222","0.0723793268991291","0.0637103682604125","0.0810482855378457","1"
"True entirely","1995","66 and older","Male","66","0.1197140142649","0.0934080304330048","0.146019998096796","1"
"True entirely","1995","66 and older","Female","122","0.135944952137707","0.11411637888842","0.157773525386993","1"
"Rather not true","1996","16-34 y.","Male","910","0.38669151504986","0.366980977192674","0.406402052907046","3"
"Rather not true","1996","16-34 y.","Female","922","0.390877411975396","0.371408482609346","0.410346341341446","3"
"Rather not true","1996","35-65 y.","Female","1367","0.382817204343495","0.366483542289496","0.399150866397494","3"
"Rather not true","1996","35-65 y.","Male","1373","0.405431240909863","0.388762987959643","0.422099493860084","3"
"Rather not true","1996","66 and older","Male","213","0.348862617941335","0.310534419990447","0.387190815892223","3"
"Rather not true","1996","66 and older","Female","301","0.312358656369436","0.283011022008181","0.34170629073069","3"
"Tends to agree","1996","16-34 y.","Male","237","0.0960923215927659","0.0841638981293295","0.108020745056202","2"
"Tends to agree","1996","16-34 y.","Female","238","0.0991072582806905","0.0871849950875862","0.111029521473795","2"
"Tends to agree","1996","35-65 y.","Male","440","0.125089213517707","0.113858114644392","0.136320312391022","2"
"Tends to agree","1996","66 and older","Male","126","0.211396345852422","0.178561649903155","0.244231041801688","2"
"Tends to agree","1996","35-65 y.","Female","534","0.148292114998778","0.136349888606147","0.160234341391409","2"
"Tends to agree","1996","66 and older","Female","244","0.234756816716534","0.207917331780328","0.261596301652741","2"
"Totally disagree","1996","16-34 y.","Male","1141","0.492356938895069","0.472122278211422","0.512591599578716","4"
"Totally disagree","1996","16-34 y.","Female","1178","0.479301009820116","0.459368271295356","0.499233748344875","4"
"Totally disagree","1996","35-65 y.","Male","1382","0.431167282937111","0.414354267279771","0.447980298594451","4"
"Totally disagree","1996","35-65 y.","Female","1311","0.410034227395144","0.393506832653339","0.426561622136949","4"
"Totally disagree","1996","66 and older","Male","208","0.369207357251456","0.330398276898071","0.408016437604841","4"
"Totally disagree","1996","66 and older","Female","319","0.351859930223144","0.321619728883898","0.382100131562391","4"
"True entirely","1996","16-34 y.","Male","57","0.0248592244623045","0.0185575768500232","0.0311608720745858","1"
"True entirely","1996","16-34 y.","Female","75","0.0307143199237978","0.0238299249287019","0.0375987149188938","1"
"True entirely","1996","35-65 y.","Male","138","0.0383122626353189","0.0317957330105276","0.0448287922601103","1"
"True entirely","1996","35-65 y.","Female","190","0.0588564532625834","0.0509477384622174","0.0667651680629494","1"
"True entirely","1996","66 and older","Male","47","0.0705336789547873","0.0499430332551335","0.0911243246544411","1"
"True entirely","1996","66 and older","Female","94","0.101024596690886","0.0819413263038196","0.120107867077952","1"
"Rather not true","1997","16-34 y.","Male","905","0.373165796217674","0.353365666179803","0.392965926255546","3"
"Rather not true","1997","35-65 y.","Male","1234","0.362728091158497","0.346254266990453","0.379201915326541","3"
"Rather not true","1997","16-34 y.","Female","894","0.383357510683111","0.363568848804389","0.403146172561833","3"
"Rather not true","1997","66 and older","Male","205","0.314777484394748","0.278511834974608","0.351043133814887","3"
"Rather not true","1997","35-65 y.","Female","1311","0.370845870055001","0.354515761035394","0.387175979074609","3"
"Rather not true","1997","66 and older","Female","284","0.294371910466911","0.265390307537133","0.323353513396689","3"
"Tends to agree","1997","16-34 y.","Female","268","0.105449491278392","0.0929491349004842","0.1179498476563","2"
"Tends to agree","1997","16-34 y.","Male","247","0.102807199463539","0.0903736410575688","0.115240757869509","2"
"Tends to agree","1997","35-65 y.","Male","482","0.1461093094625","0.134006630117951","0.15821198880705","2"
"Tends to agree","1997","35-65 y.","Female","514","0.143114620861024","0.131275561359273","0.154953680362774","2"
"Tends to agree","1997","66 and older","Male","136","0.197895963437496","0.166785130755599","0.229006796119392","2"
"Tends to agree","1997","66 and older","Female","223","0.210052764793269","0.184149796663185","0.235955732923354","2"
"Totally disagree","1997","16-34 y.","Male","1062","0.477161725667547","0.456713422710338","0.497610028624757","4"
"Totally disagree","1997","16-34 y.","Female","1080","0.472050874500457","0.451732537588013","0.492369211412901","4"
"Totally disagree","1997","35-65 y.","Male","1426","0.448971768088944","0.431929088261228","0.466014447916661","4"
"Totally disagree","1997","35-65 y.","Female","1341","0.420948581083183","0.404257405534346","0.437639756632019","4"
"Totally disagree","1997","66 and older","Male","245","0.397004707716465","0.358798616748013","0.435210798684916","4"
"Totally disagree","1997","66 and older","Female","321","0.34797632618989","0.317686776279776","0.378265876100004","4"
"True entirely","1997","16-34 y.","Male","78","0.0468652786512394","0.0382127403292791","0.0555178169731998","1"
"True entirely","1997","16-34 y.","Female","77","0.0391421235380399","0.0312489893593225","0.0470352577167573","1"
"True entirely","1997","35-65 y.","Male","130","0.0421908312900584","0.0353028813874308","0.049078781192686","1"
"True entirely","1997","35-65 y.","Female","195","0.0650909280007925","0.0567510681314243","0.0734307878701606","1"
"True entirely","1997","66 and older","Male","44","0.0903218444512921","0.0679388545836679","0.112704834318916","1"
"True entirely","1997","66 and older","Female","122","0.14759899854993","0.125043627836321","0.170154369263538","1"
"Rather not true","1998","16-34 y.","Male","","","","","3"
"Rather not true","1998","35-65 y.","Male","","","","","3"
"Rather not true","1998","16-34 y.","Female","","","","","3"
"Rather not true","1998","35-65 y.","Female","","","","","3"
"Rather not true","1998","66 and older","Male","","","","","3"
"Rather not true","1998","66 and older","Female","","","","","3"
"Tends to agree","1998","16-34 y.","Female","","","","","2"
"Tends to agree","1998","16-34 y.","Male","","","","","2"
"Tends to agree","1998","35-65 y.","Male","","","","","2"
"Tends to agree","1998","35-65 y.","Female","","","","","2"
"Tends to agree","1998","66 and older","Male","","","","","2"
"Tends to agree","1998","66 and older","Female","","","","","2"
"Totally disagree","1998","16-34 y.","Male","","","","","4"
"Totally disagree","1998","16-34 y.","Female","","","","","4"
"Totally disagree","1998","35-65 y.","Male","","","","","4"
"Totally disagree","1998","35-65 y.","Female","","","","","4"
"Totally disagree","1998","66 and older","Male","","","","","4"
"Totally disagree","1998","66 and older","Female","","","","","4"
"True entirely","1998","16-34 y.","Male","","","","","1"
"True entirely","1998","16-34 y.","Female","","","","","1"
"True entirely","1998","35-65 y.","Male","","","","","1"
"True entirely","1998","35-65 y.","Female","","","","","1"
"True entirely","1998","66 and older","Male","","","","","1"
"True entirely","1998","66 and older","Female","","","","","1"
"Rather not true","1999","16-34 y.","Male","","","","","3"
"Rather not true","1999","16-34 y.","Female","","","","","3"
"Rather not true","1999","35-65 y.","Male","","","","","3"
"Rather not true","1999","35-65 y.","Female","","","","","3"
"Rather not true","1999","66 and older","Male","","","","","3"
"Rather not true","1999","66 and older","Female","","","","","3"
"Tends to agree","1999","16-34 y.","Male","","","","","2"
"Tends to agree","1999","16-34 y.","Female","","","","","2"
"Tends to agree","1999","35-65 y.","Male","","","","","2"
"Tends to agree","1999","66 and older","Male","","","","","2"
"Tends to agree","1999","35-65 y.","Female","","","","","2"
"Tends to agree","1999","66 and older","Female","","","","","2"
"Totally disagree","1999","16-34 y.","Male","","","","","4"
"Totally disagree","1999","35-65 y.","Male","","","","","4"
"Totally disagree","1999","16-34 y.","Female","","","","","4"
"Totally disagree","1999","35-65 y.","Female","","","","","4"
"Totally disagree","1999","66 and older","Male","","","","","4"
"Totally disagree","1999","66 and older","Female","","","","","4"
"True entirely","1999","16-34 y.","Male","","","","","1"
"True entirely","1999","16-34 y.","Female","","","","","1"
"True entirely","1999","35-65 y.","Male","","","","","1"
"True entirely","1999","35-65 y.","Female","","","","","1"
"True entirely","1999","66 and older","Male","","","","","1"
"True entirely","1999","66 and older","Female","","","","","1"
"Rather not true","2000","16-34 y.","Male","","","","","3"
"Rather not true","2000","16-34 y.","Female","","","","","3"
"Rather not true","2000","35-65 y.","Female","","","","","3"
"Rather not true","2000","35-65 y.","Male","","","","","3"
"Rather not true","2000","66 and older","Female","","","","","3"
"Rather not true","2000","66 and older","Male","","","","","3"
"Tends to agree","2000","16-34 y.","Male","","","","","2"
"Tends to agree","2000","35-65 y.","Male","","","","","2"
"Tends to agree","2000","16-34 y.","Female","","","","","2"
"Tends to agree","2000","35-65 y.","Female","","","","","2"
"Tends to agree","2000","66 and older","Male","","","","","2"
"Tends to agree","2000","66 and older","Female","","","","","2"
"Totally disagree","2000","16-34 y.","Male","","","","","4"
"Totally disagree","2000","16-34 y.","Female","","","","","4"
"Totally disagree","2000","35-65 y.","Male","","","","","4"
"Totally disagree","2000","35-65 y.","Female","","","","","4"
"Totally disagree","2000","66 and older","Male","","","","","4"
"Totally disagree","2000","66 and older","Female","","","","","4"
"True entirely","2000","16-34 y.","Male","","","","","1"
"True entirely","2000","16-34 y.","Female","","","","","1"
"True entirely","2000","35-65 y.","Male","","","","","1"
"True entirely","2000","35-65 y.","Female","","","","","1"
"True entirely","2000","66 and older","Male","","","","","1"
"True entirely","2000","66 and older","Female","","","","","1"
"Rather not true","2001","16-34 y.","Male","","","","","3"
"Rather not true","2001","16-34 y.","Female","","","","","3"
"Rather not true","2001","35-65 y.","Male","","","","","3"
"Rather not true","2001","35-65 y.","Female","","","","","3"
"Rather not true","2001","66 and older","Female","","","","","3"
"Rather not true","2001","66 and older","Male","","","","","3"
"Tends to agree","2001","16-34 y.","Male","","","","","2"
"Tends to agree","2001","35-65 y.","Male","","","","","2"
"Tends to agree","2001","16-34 y.","Female","","","","","2"
"Tends to agree","2001","35-65 y.","Female","","","","","2"
"Tends to agree","2001","66 and older","Male","","","","","2"
"Tends to agree","2001","66 and older","Female","","","","","2"
"Totally disagree","2001","16-34 y.","Female","","","","","4"
"Totally disagree","2001","16-34 y.","Male","","","","","4"
"Totally disagree","2001","35-65 y.","Male","","","","","4"
"Totally disagree","2001","35-65 y.","Female","","","","","4"
"Totally disagree","2001","66 and older","Male","","","","","4"
"Totally disagree","2001","66 and older","Female","","","","","4"
"True entirely","2001","16-34 y.","Male","","","","","1"
"True entirely","2001","16-34 y.","Female","","","","","1"
"True entirely","2001","35-65 y.","Male","","","","","1"
"True entirely","2001","35-65 y.","Female","","","","","1"
"True entirely","2001","66 and older","Male","","","","","1"
"True entirely","2001","66 and older","Female","","","","","1"
"Rather not true","2002","16-34 y.","Male","","","","","3"
"Rather not true","2002","16-34 y.","Female","","","","","3"
"Rather not true","2002","35-65 y.","Male","","","","","3"
"Rather not true","2002","35-65 y.","Female","","","","","3"
"Rather not true","2002","66 and older","Male","","","","","3"
"Rather not true","2002","66 and older","Female","","","","","3"
"Tends to agree","2002","16-34 y.","Male","","","","","2"
"Tends to agree","2002","16-34 y.","Female","","","","","2"
"Tends to agree","2002","35-65 y.","Male","","","","","2"
"Tends to agree","2002","35-65 y.","Female","","","","","2"
"Tends to agree","2002","66 and older","Male","","","","","2"
"Tends to agree","2002","66 and older","Female","","","","","2"
"Totally disagree","2002","16-34 y.","Male","","","","","4"
"Totally disagree","2002","16-34 y.","Female","","","","","4"
"Totally disagree","2002","35-65 y.","Male","","","","","4"
"Totally disagree","2002","35-65 y.","Female","","","","","4"
"Totally disagree","2002","66 and older","Male","","","","","4"
"Totally disagree","2002","66 and older","Female","","","","","4"
"True entirely","2002","16-34 y.","Male","","","","","1"
"True entirely","2002","16-34 y.","Female","","","","","1"
"True entirely","2002","35-65 y.","Male","","","","","1"
"True entirely","2002","35-65 y.","Female","","","","","1"
"True entirely","2002","66 and older","Male","","","","","1"
"True entirely","2002","66 and older","Female","","","","","1"
"Rather not true","2003","16-34 y.","Male","","","","","3"
"Rather not true","2003","16-34 y.","Female","","","","","3"
"Rather not true","2003","35-65 y.","Male","","","","","3"
"Rather not true","2003","35-65 y.","Female","","","","","3"
"Rather not true","2003","66 and older","Male","","","","","3"
"Rather not true","2003","66 and older","Female","","","","","3"
"Tends to agree","2003","16-34 y.","Male","","","","","2"
"Tends to agree","2003","16-34 y.","Female","","","","","2"
"Tends to agree","2003","35-65 y.","Female","","","","","2"
"Tends to agree","2003","35-65 y.","Male","","","","","2"
"Tends to agree","2003","66 and older","Male","","","","","2"
"Tends to agree","2003","66 and older","Female","","","","","2"
"Totally disagree","2003","16-34 y.","Male","","","","","4"
"Totally disagree","2003","16-34 y.","Female","","","","","4"
"Totally disagree","2003","35-65 y.","Male","","","","","4"
"Totally disagree","2003","35-65 y.","Female","","","","","4"
"Totally disagree","2003","66 and older","Male","","","","","4"
"Totally disagree","2003","66 and older","Female","","","","","4"
"True entirely","2003","16-34 y.","Male","","","","","1"
"True entirely","2003","16-34 y.","Female","","","","","1"
"True entirely","2003","35-65 y.","Female","","","","","1"
"True entirely","2003","35-65 y.","Male","","","","","1"
"True entirely","2003","66 and older","Female","","","","","1"
"True entirely","2003","66 and older","Male","","","","","1"
"Rather not true","2004","16-34 y.","Male","","","","","3"
"Rather not true","2004","16-34 y.","Female","","","","","3"
"Rather not true","2004","35-65 y.","Male","","","","","3"
"Rather not true","2004","35-65 y.","Female","","","","","3"
"Rather not true","2004","66 and older","Male","","","","","3"
"Rather not true","2004","66 and older","Female","","","","","3"
"Tends to agree","2004","16-34 y.","Male","","","","","2"
"Tends to agree","2004","16-34 y.","Female","","","","","2"
"Tends to agree","2004","35-65 y.","Male","","","","","2"
"Tends to agree","2004","35-65 y.","Female","","","","","2"
"Tends to agree","2004","66 and older","Male","","","","","2"
"Tends to agree","2004","66 and older","Female","","","","","2"
"Totally disagree","2004","16-34 y.","Male","","","","","4"
"Totally disagree","2004","16-34 y.","Female","","","","","4"
"Totally disagree","2004","35-65 y.","Male","","","","","4"
"Totally disagree","2004","35-65 y.","Female","","","","","4"
"Totally disagree","2004","66 and older","Male","","","","","4"
"Totally disagree","2004","66 and older","Female","","","","","4"
"True entirely","2004","16-34 y.","Male","","","","","1"
"True entirely","2004","16-34 y.","Female","","","","","1"
"True entirely","2004","35-65 y.","Male","","","","","1"
"True entirely","2004","35-65 y.","Female","","","","","1"
"True entirely","2004","66 and older","Male","","","","","1"
"True entirely","2004","66 and older","Female","","","","","1"
"Rather not true","2005","16-34 y.","Male","","","","","3"
"Rather not true","2005","16-34 y.","Female","","","","","3"
"Rather not true","2005","35-65 y.","Female","","","","","3"
"Rather not true","2005","35-65 y.","Male","","","","","3"
"Rather not true","2005","66 and older","Male","","","","","3"
"Rather not true","2005","66 and older","Female","","","","","3"
"Tends to agree","2005","16-34 y.","Male","","","","","2"
"Tends to agree","2005","16-34 y.","Female","","","","","2"
"Tends to agree","2005","35-65 y.","Male","","","","","2"
"Tends to agree","2005","35-65 y.","Female","","","","","2"
"Tends to agree","2005","66 and older","Male","","","","","2"
"Tends to agree","2005","66 and older","Female","","","","","2"
"Totally disagree","2005","16-34 y.","Female","","","","","4"
"Totally disagree","2005","16-34 y.","Male","","","","","4"
"Totally disagree","2005","35-65 y.","Female","","","","","4"
"Totally disagree","2005","35-65 y.","Male","","","","","4"
"Totally disagree","2005","66 and older","Male","","","","","4"
"Totally disagree","2005","66 and older","Female","","","","","4"
"True entirely","2005","16-34 y.","Male","","","","","1"
"True entirely","2005","16-34 y.","Female","","","","","1"
"True entirely","2005","35-65 y.","Male","","","","","1"
"True entirely","2005","35-65 y.","Female","","","","","1"
