"plh0191","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","16-34 y.","Couple + C. LE 16 ","350","0.375920556419347","0.344519593256068","0.407321519582626","3"
"Rather not true","1990","35-65 y.","Single parent ","26","","","","3"
"Rather not true","1990","35-65 y.","Couple + C. LE and GT 16","71","0.351716287457421","0.286029372173548","0.417403202741294","3"
"Rather not true","1990","16-34 y.","1-pers.-HH","20","","","","3"
"Rather not true","1990","66 and older","Single parent ","2","","","","3"
"Rather not true","1990","66 and older","Couple + C. LE and GT 16","","","","","3"
"Rather not true","1990","66 and older","1-pers.-HH","42","0.258698299628594","0.192478519350075","0.324918079907113","3"
"Rather not true","1990","66 and older","(Married) couple without C. ","60","0.332195031615491","0.262610429801632","0.40177963342935","3"
"Rather not true","1990","16-34 y.","(Married) couple without C. ","36","0.404071952935951","0.303250335333807","0.504893570538096","3"
"Rather not true","1990","16-34 y.","Single parent ","40","0.376784543836283","0.285814063166019","0.467755024506546","3"
"Rather not true","1990","66 and older","Couple + C. LE 16 ","","","","","3"
"Rather not true","1990","66 and older","Couple + C. GT 16 ","3","","","","3"
"Rather not true","1990","16-34 y.","Couple + C. GT 16 ","114","0.392457555883792","0.337476707595615","0.447438404171968","3"
"Rather not true","1990","16-34 y.","Couple + C. LE and GT 16","51","0.4177306087504","0.327981689777086","0.507479527723714","3"
"Rather not true","1990","35-65 y.","1-pers.-HH","37","0.359908112138451","0.271017466816171","0.448798757460731","3"
"Rather not true","1990","35-65 y.","(Married) couple without C. ","230","0.342109949602772","0.30645226441789","0.377767634787654","3"
"Rather not true","1990","35-65 y.","Couple + C. LE 16 ","219","0.397827414756046","0.357253208671832","0.438401620840261","3"
"Rather not true","1990","35-65 y.","Couple + C. GT 16 ","166","0.338729322869508","0.297245466837858","0.380213178901157","3"
"Tends to agree","1990","16-34 y.","Couple + C. LE 16 ","164","0.181257680701284","0.156283179569796","0.206232181832772","2"
"Tends to agree","1990","35-65 y.","Single parent ","15","","","","2"
"Tends to agree","1990","35-65 y.","Couple + C. LE and GT 16","37","0.185298224017481","0.131849784258673","0.238746663776288","2"
"Tends to agree","1990","16-34 y.","1-pers.-HH","8","","","","2"
"Tends to agree","1990","66 and older","Couple + C. GT 16 ","2","","","","2"
"Tends to agree","1990","35-65 y.","(Married) couple without C. ","148","0.216105539064627","0.185170164287737","0.247040913841518","2"
"Tends to agree","1990","16-34 y.","Couple + C. GT 16 ","63","0.200169201788696","0.155116123801107","0.245222279776284","2"
"Tends to agree","1990","16-34 y.","(Married) couple without C. ","19","","","","2"
"Tends to agree","1990","16-34 y.","Single parent ","22","","","","2"
"Tends to agree","1990","66 and older","Couple + C. LE and GT 16","","","","","2"
"Tends to agree","1990","66 and older","Single parent ","1","","","","2"
"Tends to agree","1990","66 and older","Couple + C. LE 16 ","1","","","","2"
"Tends to agree","1990","16-34 y.","Couple + C. LE and GT 16","17","","","","2"
"Tends to agree","1990","35-65 y.","1-pers.-HH","21","","","","2"
"Tends to agree","1990","35-65 y.","Couple + C. LE 16 ","104","0.173240199334557","0.141867188433457","0.204613210235657","2"
"Tends to agree","1990","35-65 y.","Couple + C. GT 16 ","121","0.250517642913365","0.212536943827831","0.288498341998899","2"
"Tends to agree","1990","66 and older","1-pers.-HH","40","0.218694707686958","0.156188526008633","0.281200889365284","2"
"Tends to agree","1990","66 and older","(Married) couple without C. ","33","0.222664338573458","0.161200258406328","0.284128418740587","2"
"Totally disagree","1990","35-65 y.","Couple + C. LE 16 ","216","0.395316422652168","0.35478622681018","0.435846618494157","4"
"Totally disagree","1990","16-34 y.","1-pers.-HH","25","","","","4"
"Totally disagree","1990","35-65 y.","Single parent ","30","0.363757313943531","0.256303954714013","0.47121067317305","4"
