"plh0035","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No worries","1999","secondary school degree","Couple + C. LE and GT 16","135","0.420275210187389","0.370383086370129","0.47016733400465"
"No worries","1999","secondary school degree","Single parent ","80","0.397908964347427","0.333522504640197","0.462295424054657"
"Some worries","1999","college entrance qualification","(Married) couple without C. ","344","0.537749673137936","0.499683950860043","0.575815395415828"
"Some worries","1999","college entrance qualification","1-pers.-HH","144","0.465389305709485","0.410306020397486","0.520472591021485"
"Some worries","1999","college entrance qualification","Couple + C. GT 16 ","177","0.451380261052698","0.401542823980873","0.501217698124523"
"Some worries","1999","college entrance qualification","Couple + C. LE 16 ","270","0.485099551914032","0.443520108543537","0.526678995284527"
"Some worries","1999","college entrance qualification","Couple + C. LE and GT 16","82","0.503116538385177","0.423102898139358","0.583130178630996"
"Some worries","1999","college entrance qualification","Single parent ","51","0.549903434191179","0.449330706316728","0.650476162065629"
"Some worries","1999","lower secondary degree","(Married) couple without C. ","1101","0.532127050693586","0.510786280931369","0.553467820455803"
"Some worries","1999","lower secondary degree","1-pers.-HH","364","0.449590933765832","0.415584292182493","0.48359757534917"
"Some worries","1999","lower secondary degree","Couple + C. GT 16 ","438","0.522096942468378","0.48869305679831","0.555500828138446"
"Some worries","1999","lower secondary degree","Couple + C. LE 16 ","458","0.510677773966355","0.478550227051779","0.542805320880931"
"Some worries","1999","lower secondary degree","Couple + C. LE and GT 16","125","0.430190810087322","0.374717680645433","0.485663939529211"
"Some worries","1999","lower secondary degree","Single parent ","116","0.440591273487427","0.38191475897364","0.499267788001213"
"Some worries","1999","no degree/no degree yet","(Married) couple without C. ","50","0.431101793105397","0.340589750062412","0.521613836148383"
"Some worries","1999","no degree/no degree yet","1-pers.-HH","10","","",""
"Some worries","1999","no degree/no degree yet","Couple + C. GT 16 ","109","0.37137306156325","0.314370385734027","0.428375737392474"
"Some worries","1999","no degree/no degree yet","Couple + C. LE 16 ","25","","",""
"Some worries","1999","no degree/no degree yet","Couple + C. LE and GT 16","56","0.276543937179963","0.211200798786324","0.341887075573602"
"Some worries","1999","no degree/no degree yet","Single parent ","15","","",""
"Some worries","1999","Other degree","(Married) couple without C. ","101","0.470158475295718","0.405373276154252","0.534943674437183"
"Some worries","1999","Other degree","1-pers.-HH","35","0.516003170742424","0.395437527745205","0.636568813739643"
"Some worries","1999","Other degree","Couple + C. GT 16 ","98","0.450044899322828","0.383852250091263","0.516237548554393"
"Some worries","1999","Other degree","Couple + C. LE 16 ","98","0.434814289485823","0.371024438274914","0.498604140696732"
"Some worries","1999","Other degree","Couple + C. LE and GT 16","54","0.502335315525993","0.407597913827861","0.597072717224125"
"Some worries","1999","Other degree","Single parent ","12","","",""
"Some worries","1999","secondary school degree","(Married) couple without C. ","506","0.501737179964171","0.470092101960186","0.533382257968155"
"Some worries","1999","secondary school degree","1-pers.-HH","206","0.522526564762578","0.474699924464568","0.570353205060589"
"Some worries","1999","secondary school degree","Couple + C. GT 16 ","350","0.50576299593004","0.468045977034957","0.543480014825124"
"Some worries","1999","secondary school degree","Couple + C. LE 16 ","613","0.509930554420607","0.480809358355577","0.539051750485637"
"Some worries","1999","secondary school degree","Couple + C. LE and GT 16","184","0.45135456587311","0.40105560960755","0.501653522138671"
"Some worries","1999","secondary school degree","Single parent ","110","0.481813431699589","0.416084869689011","0.547541993710167"
"Big worries","2000","college entrance qualification","(Married) couple without C. ","158","0.126321003870249","0.108612842255968","0.144029165484531"
"Big worries","2000","college entrance qualification","1-pers.-HH","83","0.113591833906702","0.0913375817891824","0.135846086024222"
"Big worries","2000","college entrance qualification","Couple + C. GT 16 ","62","0.0863250601531313","0.066475576102327","0.106174544203936"
"Big worries","2000","college entrance qualification","Couple + C. LE 16 ","75","0.057288257671911","0.04393213193186","0.0706443834119621"
"Big worries","2000","college entrance qualification","Couple + C. LE and GT 16","17","","",""
"Big worries","2000","college entrance qualification","Single parent ","27","","",""
"Big worries","2000","lower secondary degree","(Married) couple without C. ","1082","0.272893112690057","0.259038526326718","0.286747699053395"
"Big worries","2000","lower secondary degree","1-pers.-HH","476","0.317018470410434","0.29374073841758","0.340296202403288"
"Big worries","2000","lower secondary degree","Couple + C. GT 16 ","281","0.202208722625205","0.180917116750812","0.223500328499599"
"Big worries","2000","lower secondary degree","Couple + C. LE 16 ","223","0.141087149058275","0.124008641088457","0.158165657028092"
"Big worries","2000","lower secondary degree","Couple + C. LE and GT 16","83","0.154786421638541","0.124079650697759","0.185493192579323"
"Big worries","2000","lower secondary degree","Single parent ","97","0.203438202475056","0.166651135145276","0.240225269804836"
"Big worries","2000","no degree/no degree yet","(Married) couple without C. ","39","0.325979060895632","0.239933749277846","0.412024372513419"
"Big worries","2000","no degree/no degree yet","1-pers.-HH","21","","",""
"Big worries","2000","no degree/no degree yet","Couple + C. GT 16 ","53","0.161736483216194","0.120070489503154","0.203402476929234"
"Big worries","2000","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Big worries","2000","no degree/no degree yet","Couple + C. LE and GT 16","18","","",""
"Big worries","2000","no degree/no degree yet","Single parent ","9","","",""
"Big worries","2000","Other degree","(Married) couple without C. ","114","0.323416815435855","0.274479918110315","0.372353712761395"
"Big worries","2000","Other degree","1-pers.-HH","34","0.263517328409128","0.187788319904139","0.339246336914117"
"Big worries","2000","Other degree","Couple + C. GT 16 ","68","0.221743301434154","0.173085132298042","0.270401470570267"
"Big worries","2000","Other degree","Couple + C. LE 16 ","74","0.174370790851683","0.138755684991871","0.209985896711495"
"Big worries","2000","Other degree","Couple + C. LE and GT 16","41","0.266201737082183","0.20071959935963","0.331683874804736"
"Big worries","2000","Other degree","Single parent ","16","","",""
"Big worries","2000","secondary school degree","(Married) couple without C. ","292","0.176674702465817","0.158785174330147","0.194564230601488"
"Big worries","2000","secondary school degree","1-pers.-HH","128","0.156606160376495","0.132159818609246","0.181052502143743"
"Big worries","2000","secondary school degree","Couple + C. GT 16 ","137","0.115932225836083","0.0978563464542407","0.134008105217925"
"Big worries","2000","secondary school degree","Couple + C. LE 16 ","182","0.100680499342337","0.0873112704508617","0.114049728233812"
"Big worries","2000","secondary school degree","Couple + C. LE and GT 16","88","0.116368057150739","0.0920872407567551","0.140648873544723"
"Big worries","2000","secondary school degree","Single parent ","61","0.155673734067487","0.11893069189842","0.192416776236554"
"No worries","2000","college entrance qualification","(Married) couple without C. ","505","0.37345016700431","0.347665953807003","0.399234380201617"
"No worries","2000","college entrance qualification","1-pers.-HH","351","0.437874305578622","0.403079531305024","0.472669079852219"
"No worries","2000","college entrance qualification","Couple + C. GT 16 ","357","0.483593237137639","0.448273213049618","0.51891326122566"
"No worries","2000","college entrance qualification","Couple + C. LE 16 ","535","0.454220302590576","0.425604878090977","0.482835727090174"
"No worries","2000","college entrance qualification","Couple + C. LE and GT 16","160","0.531042303525473","0.4755798229158","0.586504784135145"
"No worries","2000","college entrance qualification","Single parent ","87","0.425100246354073","0.357592094219985","0.492608398488162"
"No worries","2000","lower secondary degree","(Married) couple without C. ","824","0.203732319526237","0.19120501437004","0.216259624682434"
"No worries","2000","lower secondary degree","1-pers.-HH","356","0.227269890423088","0.206305667464429","0.248234113381747"
"No worries","2000","lower secondary degree","Couple + C. GT 16 ","408","0.295821408521972","0.271626719592982","0.320016097450963"
"No worries","2000","lower secondary degree","Couple + C. LE 16 ","627","0.390816964531824","0.366878722623341","0.414755206440306"
"No worries","2000","lower secondary degree","Couple + C. LE and GT 16","221","0.425522232722661","0.383548052059653","0.46749641338567"
"No worries","2000","lower secondary degree","Single parent ","165","0.383136208721668","0.338709881276724","0.427562536166612"
"No worries","2000","no degree/no degree yet","(Married) couple without C. ","26","","",""
"No worries","2000","no degree/no degree yet","1-pers.-HH","10","","",""
"No worries","2000","no degree/no degree yet","Couple + C. GT 16 ","153","0.529875630167183","0.473397433828204","0.586353826506161"
"No worries","2000","no degree/no degree yet","Couple + C. LE 16 ","37","0.434546685957475","0.324540429030456","0.544552942884494"
"No worries","2000","no degree/no degree yet","Couple + C. LE and GT 16","136","0.623318730098273","0.561234362189389","0.685403098007158"
"No worries","2000","no degree/no degree yet","Single parent ","47","0.586260754605008","0.479662538933641","0.692858970276375"
"No worries","2000","Other degree","(Married) couple without C. ","74","0.249249998615296","0.203995705455584","0.294504291775007"
"No worries","2000","Other degree","1-pers.-HH","30","0.240160031296534","0.166727610118685","0.313592452474383"
"No worries","2000","Other degree","Couple + C. GT 16 ","67","0.237937966042776","0.188061449902714","0.287814482182838"
"No worries","2000","Other degree","Couple + C. LE 16 ","150","0.352931300299846","0.308074826466694","0.397787774132998"
"No worries","2000","Other degree","Couple + C. LE and GT 16","49","0.258031994585697","0.19320461971041","0.322859369460983"
"No worries","2000","Other degree","Single parent ","25","","",""
"No worries","2000","secondary school degree","(Married) couple without C. ","517","0.275738589238366","0.254777086262002","0.296700092214731"
"No worries","2000","secondary school degree","1-pers.-HH","336","0.368991344147729","0.336533475864113","0.401449212431346"
"No worries","2000","secondary school degree","Couple + C. GT 16 ","453","0.386007301649036","0.358519884666571","0.413494718631502"
"No worries","2000","secondary school degree","Couple + C. LE 16 ","759","0.3906286758036","0.368951647711751","0.412305703895448"
"No worries","2000","secondary school degree","Couple + C. LE and GT 16","275","0.434264049737838","0.396732671122926","0.471795428352751"
"No worries","2000","secondary school degree","Single parent ","160","0.445268482859277","0.394899325163265","0.49563764055529"
"Some worries","2000","college entrance qualification","(Married) couple without C. ","689","0.50022882912544","0.473576835294476","0.526880822956405"
"Some worries","2000","college entrance qualification","1-pers.-HH","347","0.448533860514676","0.413653608273208","0.483414112756143"
"Some worries","2000","college entrance qualification","Couple + C. GT 16 ","350","0.43008170270923","0.395089868785924","0.465073536632535"
"Some worries","2000","college entrance qualification","Couple + C. LE 16 ","553","0.488491439737513","0.459762925531422","0.517219953943605"
"Some worries","2000","college entrance qualification","Couple + C. LE and GT 16","134","0.420160230251871","0.365303569535412","0.475016890968331"
"Some worries","2000","college entrance qualification","Single parent ","92","0.448473204072672","0.380558151803021","0.516388256342322"
"Some worries","2000","lower secondary degree","(Married) couple without C. ","2065","0.523374567783707","0.507840218668128","0.538908916899285"
"Some worries","2000","lower secondary degree","1-pers.-HH","703","0.455711639166478","0.430797064052025","0.480626214280931"
"Some worries","2000","lower secondary degree","Couple + C. GT 16 ","678","0.501969868852822","0.475464706571949","0.528475031133695"
"Some worries","2000","lower secondary degree","Couple + C. LE 16 ","746","0.468095886409902","0.443615642853659","0.492576129966145"
"Some worries","2000","lower secondary degree","Couple + C. LE and GT 16","229","0.419691345638798","0.377794722807862","0.461587968469735"
"Some worries","2000","lower secondary degree","Single parent ","198","0.413425588803276","0.36842383818476","0.458427339421793"
"Some worries","2000","no degree/no degree yet","(Married) couple without C. ","49","0.436733472404038","0.345687471088826","0.527779473719249"
"Some worries","2000","no degree/no degree yet","1-pers.-HH","16","","",""
"Some worries","2000","no degree/no degree yet","Couple + C. GT 16 ","94","0.308387886616623","0.256128126168922","0.360647647064324"
"Some worries","2000","no degree/no degree yet","Couple + C. LE 16 ","33","0.423829045092751","0.314163089252462","0.53349500093304"
"Some worries","2000","no degree/no degree yet","Couple + C. LE and GT 16","80","0.309957843617267","0.250702258682447","0.369213428552087"
"Some worries","2000","no degree/no degree yet","Single parent ","26","","",""
"Some worries","2000","Other degree","(Married) couple without C. ","163","0.42733318594885","0.375580981789683","0.479085390108017"
"Some worries","2000","Other degree","1-pers.-HH","66","0.496322640294338","0.410374858418265","0.582270422170412"
"Some worries","2000","Other degree","Couple + C. GT 16 ","145","0.540318732523069","0.481944324328577","0.598693140717562"
"Some worries","2000","Other degree","Couple + C. LE 16 ","212","0.472697908848471","0.425835303069153","0.519560514627789"
"Some worries","2000","Other degree","Couple + C. LE and GT 16","85","0.47576626833212","0.401773654135284","0.549758882528956"
"Some worries","2000","Other degree","Single parent ","30","0.404859800741672","0.290682206458859","0.519037395024485"
"Some worries","2000","secondary school degree","(Married) couple without C. ","937","0.547586708295817","0.524240298832331","0.570933117759302"
"Some worries","2000","secondary school degree","1-pers.-HH","385","0.474402495475776","0.440813704200865","0.507991286750686"
"Some worries","2000","secondary school degree","Couple + C. GT 16 ","615","0.498060472514881","0.469829794776629","0.526291150253133"
"Some worries","2000","secondary school degree","Couple + C. LE 16 ","1005","0.508690824854063","0.486479162522507","0.530902487185619"
"Some worries","2000","secondary school degree","Couple + C. LE and GT 16","307","0.449367893111423","0.411702502568688","0.487033283654158"
"Some worries","2000","secondary school degree","Single parent ","153","0.399057783073236","0.349427524246305","0.448688041900166"
"Big worries","2001","college entrance qualification","(Married) couple without C. ","175","0.147929086097453","0.128592586242501","0.167265585952405"
"Big worries","2001","college entrance qualification","1-pers.-HH","72","0.109867267105311","0.0868320129194978","0.132902521291124"
"Big worries","2001","college entrance qualification","Couple + C. GT 16 ","55","0.080740530951157","0.0611248294719567","0.100356232430357"
"Big worries","2001","college entrance qualification","Couple + C. LE 16 ","66","0.072364082502888","0.0571016207515445","0.0876265442542315"
"Big worries","2001","college entrance qualification","Couple + C. LE and GT 16","16","","",""
"Big worries","2001","college entrance qualification","Single parent ","25","","",""
"Big worries","2001","lower secondary degree","(Married) couple without C. ","952","0.26618382291431","0.251455364940874","0.280912280887747"
"Big worries","2001","lower secondary degree","1-pers.-HH","425","0.308001965630166","0.283591059586615","0.332412871673717"
"Big worries","2001","lower secondary degree","Couple + C. GT 16 ","237","0.195148285355487","0.172808692832042","0.217487877878933"
"Big worries","2001","lower secondary degree","Couple + C. LE 16 ","196","0.12954529971674","0.112073372546445","0.147017226887036"
"Big worries","2001","lower secondary degree","Couple + C. LE and GT 16","70","0.13673631830633","0.105936523806757","0.167536112805904"
"Big worries","2001","lower secondary degree","Single parent ","86","0.193546840723753","0.155117079029601","0.231976602417904"
"Big worries","2001","no degree/no degree yet","(Married) couple without C. ","33","0.351680759062291","0.257621998157449","0.445739519967133"
"Big worries","2001","no degree/no degree yet","1-pers.-HH","14","","",""
"Big worries","2001","no degree/no degree yet","Couple + C. GT 16 ","39","0.140312108446938","0.101334413561564","0.179289803332312"
"Big worries","2001","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"Big worries","2001","no degree/no degree yet","Couple + C. LE and GT 16","24","","",""
"Big worries","2001","no degree/no degree yet","Single parent ","11","","",""
"Big worries","2001","Other degree","(Married) couple without C. ","125","0.368955502517572","0.318548166355548","0.419362838679597"
"Big worries","2001","Other degree","1-pers.-HH","34","0.357048336824519","0.261204289758076","0.452892383890963"
"Big worries","2001","Other degree","Couple + C. GT 16 ","65","0.277685779257795","0.221375866234252","0.333995692281337"
"Big worries","2001","Other degree","Couple + C. LE 16 ","69","0.211365273436437","0.169876424365805","0.25285412250707"
"Big worries","2001","Other degree","Couple + C. LE and GT 16","33","0.230985970919409","0.162148203269445","0.299823738569373"
"Big worries","2001","Other degree","Single parent ","13","","",""
"Big worries","2001","secondary school degree","(Married) couple without C. ","253","0.162628578660112","0.144833473037451","0.180423684282772"
"Big worries","2001","secondary school degree","1-pers.-HH","118","0.157886227611204","0.13224758132699","0.183524873895418"
"Big worries","2001","secondary school degree","Couple + C. GT 16 ","139","0.124729760573158","0.105230575552838","0.144228945593479"
"Big worries","2001","secondary school degree","Couple + C. LE 16 ","154","0.0853760785216413","0.0723505204289574","0.0984016366143252"
"Big worries","2001","secondary school degree","Couple + C. LE and GT 16","79","0.120356092691962","0.094407302698795","0.146304882685129"
"Big worries","2001","secondary school degree","Single parent ","52","0.146501248576904","0.109561080480853","0.183441416672954"
"No worries","2001","college entrance qualification","(Married) couple without C. ","471","0.337833781275888","0.3120736391791","0.363593923372676"
"No worries","2001","college entrance qualification","1-pers.-HH","327","0.439770734024228","0.403208938073128","0.476332529975328"
"No worries","2001","college entrance qualification","Couple + C. GT 16 ","323","0.449620532979158","0.413803206404378","0.485437859553938"
"No worries","2001","college entrance qualification","Couple + C. LE 16 ","508","0.466573571553739","0.437185464542669","0.495961678564809"
"No worries","2001","college entrance qualification","Couple + C. LE and GT 16","125","0.502228905299082","0.441218497598385","0.563239312999779"
"No worries","2001","college entrance qualification","Single parent ","77","0.450647261395749","0.379712158349412","0.521582364442085"
"No worries","2001","lower secondary degree","(Married) couple without C. ","674","0.194368312154586","0.181181075145105","0.207555549164066"
"No worries","2001","lower secondary degree","1-pers.-HH","330","0.238875255086901","0.216329321294682","0.261421188879121"
"No worries","2001","lower secondary degree","Couple + C. GT 16 ","353","0.289773166312823","0.264201291946246","0.315345040679401"
"No worries","2001","lower secondary degree","Couple + C. LE 16 ","533","0.371136468628553","0.346000136047681","0.396272801209425"
"No worries","2001","lower secondary degree","Couple + C. LE and GT 16","174","0.387871720453498","0.344190031412814","0.431553409494183"
"No worries","2001","lower secondary degree","Single parent ","134","0.350913626119677","0.304490280425518","0.397336971813835"
"No worries","2001","no degree/no degree yet","(Married) couple without C. ","19","","",""
"No worries","2001","no degree/no degree yet","1-pers.-HH","9","","",""
"No worries","2001","no degree/no degree yet","Couple + C. GT 16 ","153","0.525273268521971","0.469231392520493","0.581315144523449"
"No worries","2001","no degree/no degree yet","Couple + C. LE 16 ","16","","",""
"No worries","2001","no degree/no degree yet","Couple + C. LE and GT 16","137","0.646559874303981","0.585179090293473","0.707940658314488"
"No worries","2001","no degree/no degree yet","Single parent ","50","0.55112344928301","0.446608992203864","0.655637906362157"
"No worries","2001","Other degree","(Married) couple without C. ","72","0.188096028696011","0.147271713796003","0.22892034359602"
"No worries","2001","Other degree","1-pers.-HH","17","","",""
"No worries","2001","Other degree","Couple + C. GT 16 ","56","0.220050809392563","0.167962579963828","0.272139038821299"
"No worries","2001","Other degree","Couple + C. LE 16 ","132","0.351595619197788","0.303075560354339","0.400115678041237"
"No worries","2001","Other degree","Couple + C. LE and GT 16","40","0.289247444104533","0.215191346169095","0.363303542039972"
"No worries","2001","Other degree","Single parent ","23","","",""
"No worries","2001","secondary school degree","(Married) couple without C. ","481","0.268070384712731","0.246710340451274","0.289430428974189"
"No worries","2001","secondary school degree","1-pers.-HH","280","0.331347625586428","0.298251305463963","0.364443945708893"
"No worries","2001","secondary school degree","Couple + C. GT 16 ","382","0.365157898813837","0.336743822359115","0.39357197526856"
"No worries","2001","secondary school degree","Couple + C. LE 16 ","715","0.395017409255813","0.372230442563057","0.417804375948569"
"No worries","2001","secondary school degree","Couple + C. LE and GT 16","218","0.39250195907524","0.353559535437813","0.431444382712666"
"No worries","2001","secondary school degree","Single parent ","135","0.372511520651736","0.322004762693203","0.423018278610269"
"Some worries","2001","college entrance qualification","(Married) couple without C. ","649","0.514237132626659","0.487015944293964","0.541458320959354"
"Some worries","2001","college entrance qualification","1-pers.-HH","309","0.450361998870461","0.413713962737519","0.487010035003404"
"Some worries","2001","college entrance qualification","Couple + C. GT 16 ","363","0.469638936069685","0.433704829507226","0.505573042632143"
"Some worries","2001","college entrance qualification","Couple + C. LE 16 ","533","0.461062345943373","0.431697794430187","0.490426897456559"
"Some worries","2001","college entrance qualification","Couple + C. LE and GT 16","117","0.448746925057868","0.388057294553461","0.509436555562276"
"Some worries","2001","college entrance qualification","Single parent ","87","0.440171131686046","0.369400086118123","0.510942177253968"
"Some worries","2001","lower secondary degree","(Married) couple without C. ","1833","0.539447864931104","0.522837202619463","0.556058527242745"
"Some worries","2001","lower secondary degree","1-pers.-HH","619","0.453122779282933","0.426801463874784","0.479444094691081"
"Some worries","2001","lower secondary degree","Couple + C. GT 16 ","619","0.515078548331689","0.486907217072646","0.543249879590732"
"Some worries","2001","lower secondary degree","Couple + C. LE 16 ","690","0.499318231654707","0.47330307209585","0.525333391213563"
"Some worries","2001","lower secondary degree","Couple + C. LE and GT 16","234","0.475391961240171","0.430622947178601","0.520160975301742"
"Some worries","2001","lower secondary degree","Single parent ","186","0.45553953315657","0.407096504652445","0.503982561660696"
"Some worries","2001","no degree/no degree yet","(Married) couple without C. ","47","0.461041486978728","0.362849021335732","0.559233952621724"
"Some worries","2001","no degree/no degree yet","1-pers.-HH","11","","",""
"Some worries","2001","no degree/no degree yet","Couple + C. GT 16 ","113","0.334414623031091","0.28146746097026","0.387361785091922"
"Some worries","2001","no degree/no degree yet","Couple + C. LE 16 ","24","","",""
"Some worries","2001","no degree/no degree yet","Couple + C. LE and GT 16","72","0.265418081331442","0.20872167917072","0.322114483492165"
"Some worries","2001","no degree/no degree yet","Single parent ","26","","",""
"Some worries","2001","Other degree","(Married) couple without C. ","155","0.442948468786416","0.39105639250637","0.494840545066462"
"Some worries","2001","Other degree","1-pers.-HH","45","0.453925615388054","0.354332177870246","0.553519052905862"
"Some worries","2001","Other degree","Couple + C. GT 16 ","122","0.502263411349642","0.439398181365235","0.565128641334049"
"Some worries","2001","Other degree","Couple + C. LE 16 ","171","0.437039107365775","0.386633844420107","0.487444370311443"
"Some worries","2001","Other degree","Couple + C. LE and GT 16","71","0.479766584976058","0.398168312331938","0.561364857620177"
"Some worries","2001","Other degree","Single parent ","35","0.559226893344731","0.443743247756168","0.674710538933293"
"Some worries","2001","secondary school degree","(Married) couple without C. ","918","0.569301036627157","0.545422870461956","0.593179202792357"
"Some worries","2001","secondary school degree","1-pers.-HH","379","0.510766146802368","0.475617639618246","0.545914653986491"
"Some worries","2001","secondary school degree","Couple + C. GT 16 ","582","0.510112340613004","0.480611017137093","0.539613664088916"
"Some worries","2001","secondary school degree","Couple + C. LE 16 ","899","0.519606512222545","0.496317942920196","0.542895081524895"
"Some worries","2001","secondary school degree","Couple + C. LE and GT 16","307","0.487141948232798","0.447280233652503","0.527003662813094"
"Some worries","2001","secondary school degree","Single parent ","165","0.48098723077136","0.428791791829233","0.533182669713488"
"Big worries","2002","college entrance qualification","(Married) couple without C. ","173","0.11902674921207","0.103749986159867","0.134303512264274"
"Big worries","2002","college entrance qualification","1-pers.-HH","65","0.0959371903228358","0.0751085806834583","0.116765799962213"
"Big worries","2002","college entrance qualification","Couple + C. GT 16 ","55","0.0631968086178758","0.0481537269037708","0.0782398903319808"
"Big worries","2002","college entrance qualification","Couple + C. LE 16 ","65","0.0506252834701907","0.0390121629878945","0.062238403952487"
