"plh0035","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1999","(Married) couple without C. ","Rural Area","395","0.294864402116473","0.270832702137117","0.318896102095829","1"
"Big worries","1999","(Married) couple without C. ","Urban Area","620","0.235582401490501","0.219736240999989","0.251428561981012","1"
"Big worries","1999","1-pers.-HH","Rural Area","138","0.291817284895515","0.2514423553126","0.33219221447843","1"
"Big worries","1999","1-pers.-HH","Urban Area","289","0.266713659285965","0.241681522341845","0.291745796230086","1"
"Big worries","1999","Couple + C. GT 16 ","Rural Area","137","0.155733699960428","0.132213352658409","0.179254047262447","1"
"Big worries","1999","Couple + C. GT 16 ","Urban Area","328","0.191795227252369","0.172449163952069","0.21114129055267","1"
"Big worries","1999","Couple + C. LE 16 ","Rural Area","111","0.116917727183213","0.0973325011924228","0.136502953174004","1"
"Big worries","1999","Couple + C. LE 16 ","Urban Area","226","0.0966536909024723","0.083697220484068","0.109610161320877","1"
"Big worries","1999","Couple + C. LE and GT 16","Rural Area","71","0.136705453707829","0.105647589912327","0.167763317503331","1"
"Big worries","1999","Couple + C. LE and GT 16","Urban Area","110","0.144852534806437","0.118629762747672","0.171075306865201","1"
"Big worries","1999","Single parent ","Rural Area","53","0.160051349065488","0.115224566623659","0.204878131507318","1"
"Big worries","1999","Single parent ","Urban Area","86","0.183788445682557","0.148200504483162","0.219376386881952","1"
"No worries","1999","Couple + C. LE 16 ","Urban Area","818","0.425407638040985","0.403728954036077","0.447086322045892","3"
"No worries","1999","Single parent ","Rural Area","81","0.365191805444907","0.306325971171943","0.424057639717872","3"
"No worries","1999","Couple + C. LE and GT 16","Rural Area","172","0.393149018557853","0.348990063372437","0.43730797374327","3"
"No worries","1999","1-pers.-HH","Urban Area","364","0.265307282773295","0.240317300231224","0.290297265315365","3"
"No worries","1999","(Married) couple without C. ","Rural Area","257","0.177576077934805","0.157435260264447","0.197716895605164","3"
"No worries","1999","(Married) couple without C. ","Urban Area","726","0.244549969819679","0.228500009329526","0.260599930309832","3"
"No worries","1999","Couple + C. GT 16 ","Rural Area","305","0.327725359256702","0.297278598756059","0.358172119757344","3"
"No worries","1999","Couple + C. GT 16 ","Urban Area","533","0.346892500755982","0.323503978005544","0.370281023506421","3"
"No worries","1999","Couple + C. LE and GT 16","Urban Area","295","0.453330656284759","0.416239963232612","0.490421349336907","3"
"No worries","1999","Single parent ","Urban Area","174","0.378085106792272","0.333529469854928","0.422640743729616","3"
"No worries","1999","1-pers.-HH","Rural Area","118","0.228983796176427","0.191665849604274","0.26630174274858","3"
"No worries","1999","Couple + C. LE 16 ","Rural Area","371","0.367837103503046","0.338445039151161","0.39722916785493","3"
"Some worries","1999","Single parent ","Rural Area","123","0.474756845489604","0.41370520367362","0.535808487305588","2"
"Some worries","1999","(Married) couple without C. ","Rural Area","731","0.527559519948722","0.501247978956187","0.553871060941257","2"
"Some worries","1999","Couple + C. LE 16 ","Urban Area","954","0.477938671056543","0.456035994130036","0.49984134798305","2"
"Some worries","1999","Couple + C. GT 16 ","Rural Area","471","0.51654094078287","0.484126022720098","0.548955858845642","2"
"Some worries","1999","1-pers.-HH","Urban Area","546","0.46797905794074","0.439735716729884","0.496222399151596","2"
"Some worries","1999","Single parent ","Urban Area","195","0.438126447525171","0.392537305088924","0.483715589961418","2"
"Some worries","1999","Couple + C. LE and GT 16","Rural Area","227","0.470145527734318","0.425022979396199","0.515268076072437","2"
"Some worries","1999","Couple + C. LE and GT 16","Urban Area","287","0.401816808908804","0.365288783473149","0.438344834344459","2"
"Some worries","1999","(Married) couple without C. ","Urban Area","1409","0.51986762868982","0.501211816068264","0.538523441311377","2"
"Some worries","1999","1-pers.-HH","Rural Area","231","0.479198918928058","0.434830141320197","0.523567696535919","2"
"Some worries","1999","Couple + C. GT 16 ","Urban Area","730","0.461312271991648","0.436817181615917","0.48580736236738","2"
"Some worries","1999","Couple + C. LE 16 ","Rural Area","552","0.515245169313741","0.484783348522453","0.545706990105028","2"
"Big worries","2000","(Married) couple without C. ","Rural Area","626","0.260913947745878","0.243672639227707","0.27815525626405","1"
"Big worries","2000","(Married) couple without C. ","Urban Area","1062","0.215115055814512","0.203790008706399","0.226440102922625","1"
"Big worries","2000","1-pers.-HH","Rural Area","239","0.256923968120208","0.229497826119395","0.28435011012102","1"
"Big worries","2000","1-pers.-HH","Urban Area","506","0.223360456857037","0.20659577916926","0.240125134544814","1"
"Big worries","2000","Couple + C. GT 16 ","Rural Area","203","0.136412782598414","0.119095326003216","0.153730239193612","1"
"Big worries","2000","Couple + C. GT 16 ","Urban Area","403","0.164846610161088","0.150063577289503","0.179629643032672","1"
"Big worries","2000","Couple + C. LE 16 ","Rural Area","195","0.117746442308821","0.1027481473806","0.132744737237041","1"
"Big worries","2000","Couple + C. LE 16 ","Urban Area","370","0.106820609150498","0.0965195045692535","0.117121713731743","1"
"Big worries","2000","Couple + C. LE and GT 16","Rural Area","106","0.121111135568163","0.0981413860736357","0.14408088506269","1"
"Big worries","2000","Couple + C. LE and GT 16","Urban Area","144","0.127890511101037","0.108646921827608","0.147134100374465","1"
"Big worries","2000","Single parent ","Rural Area","66","0.146217152140957","0.110969733883669","0.181464570398244","1"
"Big worries","2000","Single parent ","Urban Area","145","0.179548502713955","0.153100603570932","0.205996401856979","1"
"No worries","2000","Couple + C. LE 16 ","Urban Area","1447","0.41531075282147","0.398877025914144","0.431744479728797","3"
"No worries","2000","Single parent ","Rural Area","154","0.419468854790989","0.370240302863694","0.468697406718284","3"
"No worries","2000","(Married) couple without C. ","Rural Area","566","0.22243093008045","0.206102623375831","0.238759236785068","3"
