"plh0035","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","Couple + C. GT 16 ","middle vocational","220","0.184639668331758","0.16251073719983","0.206768599463687"
"Big worries","1999","Couple + C. GT 16 ","vocational + Abi","8","","",""
"Big worries","1999","Couple + C. GT 16 ","higher vocational","15","","",""
"Big worries","1999","Couple + C. GT 16 ","higher education","28","","",""
"Big worries","1999","Couple + C. LE and GT 16","in school","15","","",""
"Big worries","1999","Couple + C. LE and GT 16","inadequately","15","","",""
"Big worries","1999","Couple + C. LE and GT 16","general elemantary","48","0.165427780462379","0.119368805322261","0.211486755602497"
"Big worries","1999","Couple + C. LE and GT 16","middle vocational","77","0.137004672625185","0.10598415763825","0.16802518761212"
"Big worries","1999","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Big worries","1999","Couple + C. LE and GT 16","higher vocational","6","","",""
"Big worries","1999","Couple + C. LE and GT 16","higher education","17","","",""
"Some worries","1999","1-pers.-HH","in school","1","","",""
"Some worries","1999","1-pers.-HH","inadequately","9","","",""
"Some worries","1999","1-pers.-HH","general elemantary","174","0.45018329595144","0.400870075491484","0.499496516411395"
"Some worries","1999","1-pers.-HH","middle vocational","392","0.464202919682886","0.430890926381807","0.497514912983966"
"Some worries","1999","1-pers.-HH","vocational + Abi","33","0.560922570846219","0.447078956550498","0.67476618514194"
"Some worries","1999","1-pers.-HH","higher vocational","36","0.440255689830688","0.332148914257605","0.548362465403771"
"Some worries","1999","1-pers.-HH","higher education","123","0.521156736305214","0.457287013866664","0.585026458743763"
"Some worries","1999","(Married) couple without C. ","in school","2","","",""
"Some worries","1999","(Married) couple without C. ","inadequately","40","0.405608851959156","0.305816675307912","0.505401028610401"
"Some worries","1999","(Married) couple without C. ","general elemantary","303","0.463260752119371","0.425446606666838","0.501074897571904"
"Some worries","1999","(Married) couple without C. ","middle vocational","1176","0.528154649977619","0.507536756498031","0.548772543457207"
"Some worries","1999","(Married) couple without C. ","vocational + Abi","77","0.484363634055026","0.404652837089353","0.5640744310207"
"Some worries","1999","(Married) couple without C. ","higher vocational","141","0.527659838805159","0.468111360794421","0.587208316815897"
"Some worries","1999","(Married) couple without C. ","higher education","379","0.575607558159706","0.537843191242964","0.613371925076449"
"Some worries","1999","Single parent ","in school","4","","",""
"Some worries","1999","Single parent ","inadequately","11","","",""
"Some worries","1999","Single parent ","general elemantary","69","0.363848907841771","0.293369499127358","0.434328316556183"
"Some worries","1999","Single parent ","middle vocational","166","0.479033910788608","0.427140651483486","0.53092717009373"
"Some worries","1999","Single parent ","vocational + Abi","4","","",""
"Some worries","1999","Single parent ","higher vocational","7","","",""
"Some worries","1999","Single parent ","higher education","47","0.754563327596606","0.65375030285871","0.855376352334503"
"Some worries","1999","Couple + C. LE 16 ","in school","2","","",""
"Some worries","1999","Couple + C. LE 16 ","inadequately","24","","",""
"Some worries","1999","Couple + C. LE 16 ","general elemantary","143","0.399822057824968","0.348864652695428","0.450779462954508"
"Some worries","1999","Couple + C. LE 16 ","middle vocational","832","0.500598264127753","0.476242914964095","0.524953613291411"
"Some worries","1999","Couple + C. LE 16 ","vocational + Abi","80","0.474882133024824","0.398686964921197","0.55107730112845"
"Some worries","1999","Couple + C. LE 16 ","higher vocational","138","0.54473364992372","0.48275428407742","0.60671301577002"
"Some worries","1999","Couple + C. LE 16 ","higher education","258","0.508487828453212","0.464711770822508","0.552263886083917"
"Some worries","1999","Couple + C. GT 16 ","in school","42","0.27788282869305","0.204718138722156","0.351047518663945"
"Some worries","1999","Couple + C. GT 16 ","inadequately","67","0.571613623746248","0.48588769140278","0.657339556089717"
"Some worries","1999","Couple + C. GT 16 ","general elemantary","223","0.490333672965456","0.446250439043942","0.534416906886971"
"Some worries","1999","Couple + C. GT 16 ","middle vocational","562","0.47151345271928","0.443043473206693","0.499983432231866"
"Some worries","1999","Couple + C. GT 16 ","vocational + Abi","30","0.368677799707781","0.250480616131747","0.486874983283815"
"Some worries","1999","Couple + C. GT 16 ","higher vocational","83","0.746891872581517","0.668772900054108","0.825010845108926"
"Some worries","1999","Couple + C. GT 16 ","higher education","173","0.542606324009562","0.486788245630852","0.598424402388271"
"Some worries","1999","Couple + C. LE and GT 16","in school","28","","",""
"Some worries","1999","Couple + C. LE and GT 16","inadequately","29","","",""
"Some worries","1999","Couple + C. LE and GT 16","general elemantary","95","0.392348607452851","0.331822688328525","0.452874526577178"
"Some worries","1999","Couple + C. LE and GT 16","middle vocational","218","0.451888426669866","0.406990406862168","0.496786446477563"
"Some worries","1999","Couple + C. LE and GT 16","vocational + Abi","22","","",""
"Some worries","1999","Couple + C. LE and GT 16","higher vocational","36","0.53854418010559","0.412405524439022","0.664682835772159"
"Some worries","1999","Couple + C. LE and GT 16","higher education","75","0.507393770204114","0.423370195915595","0.591417344492633"
"No worries","1999","1-pers.-HH","in school","","","",""
"No worries","1999","1-pers.-HH","inadequately","6","","",""
"No worries","1999","1-pers.-HH","general elemantary","71","0.158542301786054","0.122338978711675","0.194745624860434"
"No worries","1999","1-pers.-HH","middle vocational","262","0.27953773028405","0.24956182184432","0.309513638723781"
"No worries","1999","1-pers.-HH","vocational + Abi","31","0.306987247549418","0.201179506710587","0.41279498838825"
"No worries","1999","1-pers.-HH","higher vocational","27","","",""
"No worries","1999","1-pers.-HH","higher education","76","0.307219326117573","0.248235042663806","0.36620360957134"
"No worries","1999","(Married) couple without C. ","in school","","","",""
"No worries","1999","(Married) couple without C. ","inadequately","13","","",""
"No worries","1999","(Married) couple without C. ","general elemantary","120","0.151707772826739","0.124503537692761","0.178912007960718"
"No worries","1999","(Married) couple without C. ","middle vocational","523","0.217131449707315","0.200103212659122","0.234159686755508"
"No worries","1999","(Married) couple without C. ","vocational + Abi","59","0.377456948717726","0.300139409237946","0.454774488197506"
"No worries","1999","(Married) couple without C. ","higher vocational","69","0.253499432280212","0.201611092450572","0.305387772109852"
"No worries","1999","(Married) couple without C. ","higher education","188","0.294329139687328","0.259507207387957","0.329151071986698"
"No worries","1999","Single parent ","in school","26","","",""
"No worries","1999","Single parent ","inadequately","5","","",""
"No worries","1999","Single parent ","general elemantary","55","0.335997195031875","0.266802251629648","0.405192138434103"
"No worries","1999","Single parent ","middle vocational","128","0.367011369683747","0.316943304847376","0.417079434520118"
"No worries","1999","Single parent ","vocational + Abi","7","","",""
"No worries","1999","Single parent ","higher vocational","9","","",""
"No worries","1999","Single parent ","higher education","20","","",""
"No worries","1999","Couple + C. LE 16 ","in school","1","","",""
"No worries","1999","Couple + C. LE 16 ","inadequately","23","","",""
"No worries","1999","Couple + C. LE 16 ","general elemantary","138","0.388615492618059","0.337910446234181","0.439320539001938"
"No worries","1999","Couple + C. LE 16 ","middle vocational","610","0.389138972407225","0.365389813154755","0.412888131659695"
"No worries","1999","Couple + C. LE 16 ","vocational + Abi","69","0.450643997149924","0.374725106866905","0.526562887432943"
"No worries","1999","Couple + C. LE 16 ","higher vocational","91","0.398999182172084","0.338053101126063","0.459945263218105"
"No worries","1999","Couple + C. LE 16 ","higher education","216","0.450697488218767","0.40712848848775","0.494266487949784"
"No worries","1999","Couple + C. GT 16 ","in school","85","0.619981195588373","0.540702107274145","0.699260283902601"
"No worries","1999","Couple + C. GT 16 ","inadequately","15","","",""
"No worries","1999","Couple + C. GT 16 ","general elemantary","153","0.279451285942016","0.239880985610413","0.319021586273619"
"No worries","1999","Couple + C. GT 16 ","middle vocational","399","0.343846878948962","0.316756923861794","0.37093683403613"
"No worries","1999","Couple + C. GT 16 ","vocational + Abi","26","","",""
"No worries","1999","Couple + C. GT 16 ","higher vocational","21","","",""
"No worries","1999","Couple + C. GT 16 ","higher education","105","0.355569908293178","0.301936205204006","0.40920361138235"
"No worries","1999","Couple + C. LE and GT 16","in school","83","0.695051180845729","0.614664390397445","0.775437971294013"
"No worries","1999","Couple + C. LE and GT 16","inadequately","8","","",""
"No worries","1999","Couple + C. LE and GT 16","general elemantary","107","0.44222361208477","0.380659288350124","0.503787935819416"
"No worries","1999","Couple + C. LE and GT 16","middle vocational","177","0.411106900704949","0.366718171926672","0.455495629483227"
"No worries","1999","Couple + C. LE and GT 16","vocational + Abi","11","","",""
"No worries","1999","Couple + C. LE and GT 16","higher vocational","18","","",""
"No worries","1999","Couple + C. LE and GT 16","higher education","44","0.355075039222055","0.274649625873941","0.43550045257017"
"Big worries","2000","1-pers.-HH","in school","2","","",""
"Big worries","2000","1-pers.-HH","inadequately","15","","",""
"Big worries","2000","1-pers.-HH","general elemantary","206","0.37767401395244","0.337340215907084","0.418007811997797"
"Big worries","2000","1-pers.-HH","middle vocational","370","0.215790915105603","0.196626570533394","0.234955259677812"
"Big worries","2000","1-pers.-HH","vocational + Abi","30","0.162977851885894","0.110734594653416","0.215221109118372"
"Big worries","2000","1-pers.-HH","higher vocational","49","0.23197530125999","0.179013634437232","0.284936968082748"
"Big worries","2000","1-pers.-HH","higher education","71","0.136425054225361","0.107501840750862","0.16534826769986"
"Big worries","2000","(Married) couple without C. ","in school","","","",""
"Big worries","2000","(Married) couple without C. ","inadequately","31","0.315438799045204","0.220995681960526","0.409881916129881"
"Big worries","2000","(Married) couple without C. ","general elemantary","325","0.343389057369077","0.313522459131508","0.373255655606646"
"Big worries","2000","(Married) couple without C. ","middle vocational","979","0.231758997992378","0.219098411835638","0.244419584149118"
"Big worries","2000","(Married) couple without C. ","vocational + Abi","36","0.143438332957286","0.104729975212094","0.182146690702478"
"Big worries","2000","(Married) couple without C. ","higher vocational","133","0.23289861394172","0.199162172512094","0.266635055371346"
"Big worries","2000","(Married) couple without C. ","higher education","182","0.143475171124742","0.124315592174432","0.162634750075052"
"Big worries","2000","Single parent ","in school","2","","",""
"Big worries","2000","Single parent ","inadequately","8","","",""
"Big worries","2000","Single parent ","general elemantary","59","0.240305288493001","0.187656419472301","0.292954157513702"
"Big worries","2000","Single parent ","middle vocational","104","0.1559980549289","0.127226800251529","0.184769309606271"
"Big worries","2000","Single parent ","vocational + Abi","11","","",""
"Big worries","2000","Single parent ","higher vocational","9","","",""
"Big worries","2000","Single parent ","higher education","18","","",""
"Big worries","2000","Couple + C. LE 16 ","in school","","","",""
"Big worries","2000","Couple + C. LE 16 ","inadequately","7","","",""
"Big worries","2000","Couple + C. LE 16 ","general elemantary","65","0.15249342805887","0.118593145453542","0.186393710664198"
"Big worries","2000","Couple + C. LE 16 ","middle vocational","337","0.123228248732991","0.111169020372177","0.135287477093805"
"Big worries","2000","Couple + C. LE 16 ","vocational + Abi","34","0.110952700453309","0.0776175612102819","0.144287839696337"
"Big worries","2000","Couple + C. LE 16 ","higher vocational","46","0.0757985263878922","0.0535161165787222","0.0980809361970621"
"Big worries","2000","Couple + C. LE 16 ","higher education","73","0.0686983880056287","0.0529343165116222","0.0844624594996353"
"Big worries","2000","Couple + C. GT 16 ","in school","18","","",""
"Big worries","2000","Couple + C. GT 16 ","inadequately","36","0.337976911763841","0.242858109512588","0.433095714015095"
"Big worries","2000","Couple + C. GT 16 ","general elemantary","140","0.20578440774896","0.175728411638838","0.235840403859083"
"Big worries","2000","Couple + C. GT 16 ","middle vocational","314","0.156372966576637","0.140502482105924","0.17224345104735"
"Big worries","2000","Couple + C. GT 16 ","vocational + Abi","19","","",""
"Big worries","2000","Couple + C. GT 16 ","higher vocational","32","0.130007005383973","0.0888096475683243","0.171204363199621"
"Big worries","2000","Couple + C. GT 16 ","higher education","43","0.0936919209927799","0.0684511795562208","0.118932662429339"
"Big worries","2000","Couple + C. LE and GT 16","in school","9","","",""
"Big worries","2000","Couple + C. LE and GT 16","inadequately","10","","",""
"Big worries","2000","Couple + C. LE and GT 16","general elemantary","72","0.163394450353135","0.128326274559663","0.198462626146607"
"Big worries","2000","Couple + C. LE and GT 16","middle vocational","109","0.123508543164248","0.101111372001208","0.145905714327288"
"Big worries","2000","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"Big worries","2000","Couple + C. LE and GT 16","higher vocational","19","","",""
"Big worries","2000","Couple + C. LE and GT 16","higher education","21","","",""
"Some worries","2000","1-pers.-HH","in school","2","","",""
"Some worries","2000","1-pers.-HH","inadequately","14","","",""
"Some worries","2000","1-pers.-HH","general elemantary","246","0.451110397081003","0.409711809906181","0.492508984255825"
"Some worries","2000","1-pers.-HH","middle vocational","807","0.457143846332518","0.433936243713662","0.480351448951374"
"Some worries","2000","1-pers.-HH","vocational + Abi","69","0.386337838362305","0.317465350336895","0.455210326387716"
"Some worries","2000","1-pers.-HH","higher vocational","119","0.503734111876754","0.440998943116734","0.566469280636773"
"Some worries","2000","1-pers.-HH","higher education","260","0.480028324729181","0.437929232249587","0.522127417208775"
"Some worries","2000","(Married) couple without C. ","in school","4","","",""
"Some worries","2000","(Married) couple without C. ","inadequately","38","0.425962410952102","0.325463253489187","0.526461568415017"
"Some worries","2000","(Married) couple without C. ","general elemantary","473","0.487215407537643","0.455776570920593","0.518654244154693"
"Some worries","2000","(Married) couple without C. ","middle vocational","2214","0.526292427493703","0.51131092075915","0.541273934228255"
"Some worries","2000","(Married) couple without C. ","vocational + Abi","170","0.521661265071282","0.46649737497495","0.576825155167613"
"Some worries","2000","(Married) couple without C. ","higher vocational","300","0.49838883451357","0.45848108987962","0.538296579147519"
"Some worries","2000","(Married) couple without C. ","higher education","708","0.536438583308725","0.509183893041673","0.563693273575776"
"Some worries","2000","Single parent ","in school","22","","",""
"Some worries","2000","Single parent ","inadequately","7","","",""
"Some worries","2000","Single parent ","general elemantary","96","0.333847821023184","0.275738094730921","0.391957547315447"
"Some worries","2000","Single parent ","middle vocational","269","0.439017021531429","0.39966717821938","0.478366864843479"
"Some worries","2000","Single parent ","vocational + Abi","18","","",""
"Some worries","2000","Single parent ","higher vocational","20","","",""
"Some worries","2000","Single parent ","higher education","67","0.521381793952155","0.43833684370933","0.60442674419498"
"Some worries","2000","Couple + C. LE 16 ","in school","2","","",""
"Some worries","2000","Couple + C. LE 16 ","inadequately","24","","",""
"Some worries","2000","Couple + C. LE 16 ","general elemantary","198","0.433785318696713","0.387051184071851","0.480519453321576"
"Some worries","2000","Couple + C. LE 16 ","middle vocational","1410","0.489219489120085","0.470879877235491","0.507559101004678"
"Some worries","2000","Couple + C. LE 16 ","vocational + Abi","154","0.439058626521972","0.386385281933245","0.491731971110699"
"Some worries","2000","Couple + C. LE 16 ","higher vocational","275","0.514881282037758","0.472806098839721","0.556956465235795"
"Some worries","2000","Couple + C. LE 16 ","higher education","487","0.511022872898201","0.479868831898895","0.542176913897507"
"Some worries","2000","Couple + C. GT 16 ","in school","53","0.253880001694694","0.194446260691729","0.31331374269766"
"Some worries","2000","Couple + C. GT 16 ","inadequately","41","0.441814089225696","0.341953182730535","0.541674995720858"
"Some worries","2000","Couple + C. GT 16 ","general elemantary","290","0.415350094808775","0.378713863909621","0.45198632570793"
"Some worries","2000","Couple + C. GT 16 ","middle vocational","988","0.493292385582614","0.471446732932356","0.515138038232872"
"Some worries","2000","Couple + C. GT 16 ","vocational + Abi","74","0.465579134610878","0.384943337955602","0.546214931266155"
"Some worries","2000","Couple + C. GT 16 ","higher vocational","155","0.573715600971511","0.513136034973605","0.634295166969416"
"Some worries","2000","Couple + C. GT 16 ","higher education","282","0.530105248301374","0.486874330110572","0.573336166492175"
"Some worries","2000","Couple + C. LE and GT 16","in school","61","0.28514638249515","0.222259800786832","0.348032964203469"
"Some worries","2000","Couple + C. LE and GT 16","inadequately","20","","",""
"Some worries","2000","Couple + C. LE and GT 16","general elemantary","145","0.339053855911021","0.294153319019976","0.383954392802067"
"Some worries","2000","Couple + C. LE and GT 16","middle vocational","382","0.455879156505207","0.421975747019861","0.489782565990554"
"Some worries","2000","Couple + C. LE and GT 16","vocational + Abi","32","0.610098432794599","0.476241629836435","0.743955235752764"
"Some worries","2000","Couple + C. LE and GT 16","higher vocational","66","0.489405453561019","0.404766910292868","0.574043996829171"
"Some worries","2000","Couple + C. LE and GT 16","higher education","129","0.494929731521178","0.431543225347894","0.558316237694461"
"No worries","2000","1-pers.-HH","in school","1","","",""
"No worries","2000","1-pers.-HH","inadequately","8","","",""
"No worries","2000","1-pers.-HH","general elemantary","103","0.171215588966557","0.139875946445284","0.202555231487829"
"No worries","2000","1-pers.-HH","middle vocational","593","0.327065238561879","0.305209517785342","0.348920959338415"
"No worries","2000","1-pers.-HH","vocational + Abi","93","0.4506843097518","0.380305049444945","0.521063570058656"
"No worries","2000","1-pers.-HH","higher vocational","76","0.264290586863256","0.208962305279827","0.319618868446686"
"No worries","2000","1-pers.-HH","higher education","210","0.383546621045458","0.342572593250523","0.424520648840393"
"No worries","2000","(Married) couple without C. ","in school","","","",""
"No worries","2000","(Married) couple without C. ","inadequately","24","","",""
"No worries","2000","(Married) couple without C. ","general elemantary","173","0.16939553509328","0.14580234937969","0.19298872080687"
"No worries","2000","(Married) couple without C. ","middle vocational","1074","0.24194857451392","0.229098736947404","0.254798412080435"
"No worries","2000","(Married) couple without C. ","vocational + Abi","109","0.334900401971432","0.282781651968015","0.387019151974849"
"No worries","2000","(Married) couple without C. ","higher vocational","170","0.26871255154471","0.233330951325462","0.304094151763958"
"No worries","2000","(Married) couple without C. ","higher education","396","0.320086245566533","0.29458930765423","0.345583183478837"
"No worries","2000","Single parent ","in school","38","0.645102327590547","0.526000582123161","0.764204073057932"
"No worries","2000","Single parent ","inadequately","13","","",""
"No worries","2000","Single parent ","general elemantary","98","0.425846890483815","0.364917275860187","0.486776505107443"
"No worries","2000","Single parent ","middle vocational","238","0.40498492353967","0.366061511930144","0.443908335149196"
"No worries","2000","Single parent ","vocational + Abi","21","","",""
"No worries","2000","Single parent ","higher vocational","22","","",""
"No worries","2000","Single parent ","higher education","54","0.384790857194707","0.303906515789962","0.465675198599453"
"No worries","2000","Couple + C. LE 16 ","in school","1","","",""
"No worries","2000","Couple + C. LE 16 ","inadequately","30","0.450181763030414","0.325332295984006","0.575031230076821"
"No worries","2000","Couple + C. LE 16 ","general elemantary","169","0.413721253244417","0.367279114795156","0.460163391693677"
"No worries","2000","Couple + C. LE 16 ","middle vocational","1107","0.387552262146925","0.369678302950514","0.405426221343335"
"No worries","2000","Couple + C. LE 16 ","vocational + Abi","153","0.449988673024719","0.397185805355714","0.502791540693724"
"No worries","2000","Couple + C. LE 16 ","higher vocational","221","0.40932019157435","0.367924409230787","0.450715973917912"
"No worries","2000","Couple + C. LE 16 ","higher education","429","0.42027873909617","0.389515768554615","0.451041709637725"
"No worries","2000","Couple + C. GT 16 ","in school","135","0.656815157785075","0.591981561396022","0.721648754174129"
"No worries","2000","Couple + C. GT 16 ","inadequately","18","","",""
"No worries","2000","Couple + C. GT 16 ","general elemantary","265","0.378865497442264","0.342800073296747","0.414930921587781"
"No worries","2000","Couple + C. GT 16 ","middle vocational","710","0.350334647840749","0.32948875499237","0.371180540689129"
"No worries","2000","Couple + C. GT 16 ","vocational + Abi","54","0.44839523877567","0.367999334771469","0.528791142779871"
"No worries","2000","Couple + C. GT 16 ","higher vocational","69","0.296277393644517","0.240343105238911","0.352211682050122"
"No worries","2000","Couple + C. GT 16 ","higher education","187","0.376202830705846","0.334241829712662","0.418163831699031"
"No worries","2000","Couple + C. LE and GT 16","in school","128","0.670750847859196","0.605293494167403","0.736208201550988"
"No worries","2000","Couple + C. LE and GT 16","inadequately","15","","",""
"No worries","2000","Couple + C. LE and GT 16","general elemantary","210","0.497551693735844","0.450127609727837","0.544975777743852"
"No worries","2000","Couple + C. LE and GT 16","middle vocational","338","0.420612300330545","0.38700787710594","0.454216723555149"
"No worries","2000","Couple + C. LE and GT 16","vocational + Abi","12","","",""
"No worries","2000","Couple + C. LE and GT 16","higher vocational","49","0.370003343538577","0.288257131315499","0.451749555761656"
"No worries","2000","Couple + C. LE and GT 16","higher education","89","0.402534415965034","0.340360661153702","0.464708170776367"
"Big worries","2001","1-pers.-HH","in school","2","","",""
"Big worries","2001","1-pers.-HH","inadequately","9","","",""
"Big worries","2001","1-pers.-HH","general elemantary","177","0.385164444838368","0.340790331805443","0.429538557871292"
"Big worries","2001","1-pers.-HH","middle vocational","357","0.219821361321818","0.199655231538747","0.239987491104888"
"Big worries","2001","1-pers.-HH","vocational + Abi","27","","",""
"Big worries","2001","1-pers.-HH","higher vocational","34","0.160038407646595","0.112024626701616","0.208052188591575"
"Big worries","2001","1-pers.-HH","higher education","57","0.124923713667479","0.0955888833355631","0.154258543999396"
"Big worries","2001","(Married) couple without C. ","in school","","","",""
"Big worries","2001","(Married) couple without C. ","inadequately","27","","",""
"Big worries","2001","(Married) couple without C. ","general elemantary","276","0.331491606746012","0.299638132242575","0.36334508124945"
"Big worries","2001","(Married) couple without C. ","middle vocational","893","0.22835133507604","0.215083150603173","0.241619519548906"
"Big worries","2001","(Married) couple without C. ","vocational + Abi","48","0.184118648063104","0.141043151895423","0.227194144230785"
"Big worries","2001","(Married) couple without C. ","higher vocational","116","0.234825371853327","0.199171970657919","0.270478773048736"
"Big worries","2001","(Married) couple without C. ","higher education","179","0.149227843776532","0.129379725713265","0.169075961839799"
"Big worries","2001","Single parent ","in school","6","","",""
"Big worries","2001","Single parent ","inadequately","6","","",""
"Big worries","2001","Single parent ","general elemantary","46","0.187658927320185","0.137845558868259","0.23747229577211"
"Big worries","2001","Single parent ","middle vocational","93","0.144749337255553","0.115477053854893","0.174021620656213"
"Big worries","2001","Single parent ","vocational + Abi","10","","",""
"Big worries","2001","Single parent ","higher vocational","7","","",""
"Big worries","2001","Single parent ","higher education","20","","",""
"Big worries","2001","Couple + C. LE 16 ","in school","","","",""
"Big worries","2001","Couple + C. LE 16 ","inadequately","11","","",""
"Big worries","2001","Couple + C. LE 16 ","general elemantary","69","0.153869658127346","0.118013114863102","0.189726201391589"
"Big worries","2001","Couple + C. LE 16 ","middle vocational","287","0.107856126581075","0.0958609706669461","0.119851282495204"
"Big worries","2001","Couple + C. LE 16 ","vocational + Abi","29","","",""
"Big worries","2001","Couple + C. LE 16 ","higher vocational","39","0.0934312463593057","0.0676623098591263","0.119200182859485"
"Big worries","2001","Couple + C. LE 16 ","higher education","63","0.0911691823606968","0.072352901034147","0.109985463687247"
"Big worries","2001","Couple + C. GT 16 ","in school","21","","",""
"Big worries","2001","Couple + C. GT 16 ","inadequately","25","","",""
"Big worries","2001","Couple + C. GT 16 ","general elemantary","113","0.189588445806608","0.158328489475074","0.220848402138142"
"Big worries","2001","Couple + C. GT 16 ","middle vocational","283","0.154943596624455","0.138418921006837","0.171468272242072"
"Big worries","2001","Couple + C. GT 16 ","vocational + Abi","20","","",""
"Big worries","2001","Couple + C. GT 16 ","higher vocational","31","0.145692194023049","0.098313441854038","0.19307094619206"
"Big worries","2001","Couple + C. GT 16 ","higher education","42","0.108515691949144","0.0809199990267534","0.136111384871536"
"Big worries","2001","Couple + C. LE and GT 16","in school","17","","",""
"Big worries","2001","Couple + C. LE and GT 16","inadequately","6","","",""
"Big worries","2001","Couple + C. LE and GT 16","general elemantary","50","0.120578083018366","0.086799081115518","0.154357084921214"
"Big worries","2001","Couple + C. LE and GT 16","middle vocational","110","0.136656856974832","0.112172165876265","0.161141548073399"
"Big worries","2001","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"Big worries","2001","Couple + C. LE and GT 16","higher vocational","13","","",""
"Big worries","2001","Couple + C. LE and GT 16","higher education","20","","",""
"Some worries","2001","1-pers.-HH","in school","","","",""
"Some worries","2001","1-pers.-HH","inadequately","10","","",""
"Some worries","2001","1-pers.-HH","general elemantary","197","0.438576948128244","0.393329392341713","0.483824503914776"
"Some worries","2001","1-pers.-HH","middle vocational","733","0.461566907925483","0.437291094675565","0.485842721175401"
"Some worries","2001","1-pers.-HH","vocational + Abi","69","0.443797438995674","0.368669350668363","0.518925527322985"
"Some worries","2001","1-pers.-HH","higher vocational","122","0.563487963567208","0.498540152979014","0.628435774155403"
"Some worries","2001","1-pers.-HH","higher education","233","0.473649747292687","0.42934969357177","0.517949801013604"
"Some worries","2001","(Married) couple without C. ","in school","3","","",""
"Some worries","2001","(Married) couple without C. ","inadequately","40","0.489387255548725","0.378451143168551","0.600323367928899"
"Some worries","2001","(Married) couple without C. ","general elemantary","416","0.510613609814437","0.476788497489208","0.544438722139665"
"Some worries","2001","(Married) couple without C. ","middle vocational","2008","0.537214171131803","0.521453900347246","0.552974441916361"
"Some worries","2001","(Married) couple without C. ","vocational + Abi","152","0.503512168053625","0.447943858377174","0.559080477730076"
"Some worries","2001","(Married) couple without C. ","higher vocational","291","0.534704356995248","0.492750728262098","0.576657985728398"
"Some worries","2001","(Married) couple without C. ","higher education","694","0.561895400304708","0.534257540239104","0.589533260370313"
"Some worries","2001","Single parent ","in school","22","","",""
"Some worries","2001","Single parent ","inadequately","7","","",""
"Some worries","2001","Single parent ","general elemantary","96","0.400594880611327","0.338076890000143","0.46311287122251"
"Some worries","2001","Single parent ","middle vocational","260","0.48348998289949","0.441914747768813","0.525065218030166"
"Some worries","2001","Single parent ","vocational + Abi","20","","",""
"Some worries","2001","Single parent ","higher vocational","29","","",""
"Some worries","2001","Single parent ","higher education","65","0.493614564128351","0.407671466927873","0.579557661328829"
"Some worries","2001","Couple + C. LE 16 ","in school","1","","",""
