"plh0035","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","college entrance qualification","Female","84","0.0985688285159719","0.0800845956838022","0.117053061348142"
"Big worries","1999","college entrance qualification","Male","85","0.0661390982484638","0.0522446155991536","0.080033580897774"
"Big worries","1999","lower secondary degree","Female","850","0.316407004238458","0.299275322298964","0.333538686177952"
"Big worries","1999","lower secondary degree","Male","611","0.238003492958167","0.221880381742862","0.254126604173472"
"Big worries","1999","no degree/no degree yet","Female","127","0.275878002356489","0.233484571966061","0.318271432746918"
"Big worries","1999","no degree/no degree yet","Male","83","0.228648588240771","0.184397857884644","0.272899318596899"
"Big worries","1999","Other degree","Female","145","0.313985507650601","0.270169691790198","0.357801323511004"
"Big worries","1999","Other degree","Male","146","0.295203240367292","0.255381032747102","0.335025447987482"
"Big worries","1999","secondary school degree","Female","289","0.154210276522142","0.139067335518223","0.169353217526061"
"Big worries","1999","secondary school degree","Male","205","0.119187109873373","0.103670488582689","0.134703731164057"
"No worries","1999","college entrance qualification","Female","416","0.398396630831836","0.368038270927823","0.42875499073585"
"No worries","1999","college entrance qualification","Male","546","0.452397993023027","0.424571081961701","0.480224904084353"
"No worries","1999","lower secondary degree","Female","576","0.192328431209826","0.177810079983723","0.206846782435929"
"No worries","1999","lower secondary degree","Male","763","0.253920031415264","0.237441372464679","0.270398690365849"
"No worries","1999","no degree/no degree yet","Female","137","0.380388696895391","0.334341031007088","0.426436362783694"
"No worries","1999","no degree/no degree yet","Male","144","0.456747237127823","0.404260572202486","0.509233902053159"
"No worries","1999","Other degree","Female","84","0.177055306650369","0.141018254818848","0.213092358481891"
"No worries","1999","Other degree","Male","138","0.284591686437614","0.245198517481284","0.323984855393944"
"No worries","1999","secondary school degree","Female","727","0.329294432251633","0.309589247095351","0.348999617407916"
"No worries","1999","secondary school degree","Male","635","0.398052263604352","0.374610508361109","0.421494018847595"
"Some worries","1999","college entrance qualification","Female","499","0.503034540652192","0.472029853555495","0.534039227748889"
"Some worries","1999","college entrance qualification","Male","598","0.481462908728509","0.453528242876069","0.509397574580949"
"Some worries","1999","lower secondary degree","Female","1405","0.491264564551716","0.472849134283033","0.509679994820399"
"Some worries","1999","lower secondary degree","Male","1306","0.508076475626569","0.489148941697599","0.527004009555539"
"Some worries","1999","no degree/no degree yet","Female","163","0.34373330074812","0.298684302140812","0.388782299355427"
"Some worries","1999","no degree/no degree yet","Male","119","0.314604174631406","0.265675549818382","0.36353279944443"
"Some worries","1999","Other degree","Female","202","0.50895918569903","0.46176269258424","0.55615567881382"
"Some worries","1999","Other degree","Male","220","0.420205073195094","0.377112674038268","0.463297472351919"
"Some worries","1999","secondary school degree","Female","1169","0.516495291226225","0.495541823494162","0.537448758958288"
"Some worries","1999","secondary school degree","Male","835","0.482760626522275","0.458830092239974","0.506691160804575"
"Big worries","2000","college entrance qualification","Female","215","0.111019166689565","0.0977491564958052","0.124289176883324"
"Big worries","2000","college entrance qualification","Male","226","0.0891866515164213","0.0781568161759168","0.100216486856926"
"Big worries","2000","lower secondary degree","Female","1365","0.2781796350367","0.265925842024861","0.290433428048538"
"Big worries","2000","lower secondary degree","Male","1018","0.218777852678422","0.207060425685958","0.230495279670886"
"Big worries","2000","no degree/no degree yet","Female","100","0.220925240594986","0.184303678365754","0.257546802824218"
"Big worries","2000","no degree/no degree yet","Male","65","0.159360850016127","0.124356737545382","0.194364962486872"
"Big worries","2000","Other degree","Female","186","0.250682354893237","0.219808204599234","0.28155650518724"
"Big worries","2000","Other degree","Male","177","0.232679997261611","0.202893040917974","0.262466953605248"
"Big worries","2000","secondary school degree","Female","565","0.15666238201325","0.14533139392183","0.167993370104669"
"Big worries","2000","secondary school degree","Male","352","0.117075783839802","0.1055804628143","0.128571104865303"
"No worries","2000","college entrance qualification","Female","903","0.414410600048919","0.393602227861068","0.43521897223677"
"No worries","2000","college entrance qualification","Male","1144","0.447092333012789","0.427851258404357","0.46633340762122"
"No worries","2000","lower secondary degree","Female","1239","0.232325652716805","0.220777024368439","0.243874281065171"
"No worries","2000","lower secondary degree","Male","1462","0.294494270843372","0.281575178493334","0.30741336319341"
"No worries","2000","no degree/no degree yet","Female","212","0.410941916535917","0.367511508221756","0.454372324850078"
"No worries","2000","no degree/no degree yet","Male","224","0.54488868263624","0.497263554481028","0.592513810791453"
"No worries","2000","Other degree","Female","198","0.279038946227832","0.247087651208126","0.310990241247539"
"No worries","2000","Other degree","Male","221","0.291712509879504","0.259668957479481","0.323756062279526"
"No worries","2000","secondary school degree","Female","1391","0.341780029514583","0.32699427291384","0.356565786115326"
"No worries","2000","secondary school degree","Male","1179","0.388438156648361","0.371011784449876","0.405864528846845"
"Some worries","2000","college entrance qualification","Female","1035","0.474570233261516","0.453477461191521","0.495663005331511"
"Some worries","2000","college entrance qualification","Male","1195","0.46372101547079","0.444422309713639","0.483019721227941"
"Some worries","2000","lower secondary degree","Female","2533","0.489494712246495","0.475824746292716","0.503164678200274"
"Some worries","2000","lower secondary degree","Male","2302","0.486727876478206","0.472561451885341","0.500894301071072"
"Some worries","2000","no degree/no degree yet","Female","181","0.368132842869097","0.325559298797146","0.410706386941047"
"Some worries","2000","no degree/no degree yet","Male","131","0.295750467347633","0.2521039647501","0.339396969945165"
