"plh0035","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Some worries","1999","Not Employed","Couple + C. GT 16 ","335","0.451092017481527","0.415922430726776","0.486261604236278"
"Some worries","1999","Not Employed","Couple + C. LE 16 ","301","0.466250792420588","0.427752040825876","0.504749544015301"
"Some worries","1999","Not Employed","Couple + C. LE and GT 16","105","0.315536010911902","0.264854844993215","0.366217176830589"
"Some worries","1999","Not Employed","Single parent ","104","0.425978156065507","0.365046117990763","0.486910194140252"
"Big worries","2000","Employed","(Married) couple without C. ","544","0.15131025567588","0.139900024381184","0.162720486970575"
"Big worries","2000","Employed","1-pers.-HH","217","0.125545614865953","0.110057163028073","0.141034066703833"
"Big worries","2000","Employed","Couple + C. GT 16 ","346","0.127458213976035","0.115052682023683","0.139863745928387"
"Big worries","2000","Employed","Couple + C. LE 16 ","423","0.106918127674743","0.0974721772448644","0.116364078104622"
"Big worries","2000","Employed","Couple + C. LE and GT 16","188","0.1328983004016","0.115000947497535","0.150795653305665"
"Big worries","2000","Employed","Single parent ","108","0.134201040296553","0.110595263084162","0.157806817508944"
"Big worries","2000","Not Employed","(Married) couple without C. ","1144","0.300472477243299","0.285818385015229","0.315126569471369"
"Big worries","2000","Not Employed","1-pers.-HH","528","0.339331688409169","0.316043978134415","0.362619398683924"
"Big worries","2000","Not Employed","Couple + C. GT 16 ","260","0.219690781836403","0.195792167365844","0.243589396306962"
"Big worries","2000","Not Employed","Couple + C. LE 16 ","142","0.12332428036954","0.104024407798779","0.142624152940301"
"Big worries","2000","Not Employed","Couple + C. LE and GT 16","62","0.107410442281231","0.0815333246754609","0.133287559887001"
"Big worries","2000","Not Employed","Single parent ","103","0.243745096274222","0.2013513276131","0.286138864935344"
"No worries","2000","Employed","(Married) couple without C. ","1324","0.347549183020691","0.332386787754841","0.362711578286541"
"No worries","2000","Employed","1-pers.-HH","788","0.441357468890675","0.418146092492439","0.464568845288911"
"No worries","2000","Employed","Couple + C. GT 16 ","1038","0.379003418526734","0.360956438883392","0.397050398170076"
"No worries","2000","Employed","Couple + C. LE 16 ","1663","0.40088606136668","0.385905104877637","0.415867017855722"
"No worries","2000","Employed","Couple + C. LE and GT 16","556","0.412169670123427","0.386218432161916","0.438120908084939"
"No worries","2000","Employed","Single parent ","346","0.448725488751772","0.41428207734806","0.483168900155483"
"No worries","2000","Not Employed","(Married) couple without C. ","622","0.162598465900448","0.150803973184232","0.174392958616664"
"No worries","2000","Not Employed","1-pers.-HH","296","0.17887924995083","0.160029467681736","0.197729032219924"
"No worries","2000","Not Employed","Couple + C. GT 16 ","401","0.354135187414253","0.326530121397346","0.381740253431161"
"No worries","2000","Not Employed","Couple + C. LE 16 ","449","0.413549328869701","0.384643191560427","0.442455466178974"
"No worries","2000","Not Employed","Couple + C. LE and GT 16","285","0.549434699363376","0.507852863546663","0.591016535180089"
"No worries","2000","Not Employed","Single parent ","139","0.367953138006017","0.320335168192143","0.41557110781989"
"Some worries","2000","Employed","(Married) couple without C. ","1921","0.50114056130343","0.485220136097338","0.517060986509521"
"Some worries","2000","Employed","1-pers.-HH","753","0.433096916243372","0.409934406709584","0.456259425777159"
"Some worries","2000","Employed","Couple + C. GT 16 ","1392","0.493538367497231","0.47494011688696","0.512136618107502"
"Some worries","2000","Employed","Couple + C. LE 16 ","2025","0.492195810958577","0.476913414966058","0.507478206951095"
"Some worries","2000","Employed","Couple + C. LE and GT 16","638","0.454932029474973","0.428678200124673","0.481185858825273"
"Some worries","2000","Employed","Single parent ","347","0.417073470951675","0.382927062858154","0.451219879045196"
"Some worries","2000","Not Employed","(Married) couple without C. ","1994","0.536929056856253","0.520990962724011","0.552867150988495"
"Some worries","2000","Not Employed","1-pers.-HH","764","0.48178906164","0.457213435155125","0.506364688124876"
"Some worries","2000","Not Employed","Couple + C. GT 16 ","492","0.426174030749344","0.397629886469969","0.454718175028719"
"Some worries","2000","Not Employed","Couple + C. LE 16 ","524","0.463126390760759","0.433858161371336","0.492394620150182"
"Some worries","2000","Not Employed","Couple + C. LE and GT 16","203","0.343154858355393","0.303477448076854","0.382832268633931"
"Some worries","2000","Not Employed","Single parent ","152","0.388301765719761","0.340178701151258","0.436424830288265"
"Big worries","2001","Employed","(Married) couple without C. ","480","0.139919511437899","0.128340455546897","0.151498567328901"
"Big worries","2001","Employed","1-pers.-HH","189","0.117605959886395","0.101640712032122","0.133571207740668"
"Big worries","2001","Employed","Couple + C. GT 16 ","294","0.119656830274662","0.10713554716027","0.132178113389053"
"Big worries","2001","Employed","Couple + C. LE 16 ","360","0.100677343823381","0.0911039518144073","0.110250735832356"
"Big worries","2001","Employed","Couple + C. LE and GT 16","154","0.113896446142386","0.0964927924857379","0.131300099799034"
"Big worries","2001","Employed","Single parent ","87","0.111288476952737","0.0886906266005551","0.133886327304918"
"Big worries","2001","Not Employed","(Married) couple without C. ","1065","0.309524313619563","0.294046392870605","0.325002234368521"
"Big worries","2001","Not Employed","1-pers.-HH","475","0.33683341268626","0.312345758966941","0.36132106640558"
"Big worries","2001","Not Employed","Couple + C. GT 16 ","245","0.238019397692293","0.212223367061541","0.263815428323045"
"Big worries","2001","Not Employed","Couple + C. LE 16 ","140","0.141589509040965","0.119290870836659","0.163888147245271"
"Big worries","2001","Not Employed","Couple + C. LE and GT 16","72","0.139757460893591","0.108036984109392","0.171477937677789"
"Big worries","2001","Not Employed","Single parent ","103","0.248542030640858","0.204859636110365","0.29222442517135"
"No worries","2001","Employed","(Married) couple without C. ","1177","0.326778619650098","0.311123001164155","0.342434238136041"
"No worries","2001","Employed","1-pers.-HH","692","0.430479941388034","0.405940725075836","0.455019157700232"
"No worries","2001","Employed","Couple + C. GT 16 ","932","0.367489001139525","0.348889114284775","0.386088887994275"
"No worries","2001","Employed","Couple + C. LE 16 ","1543","0.400403626068811","0.384814538353676","0.415992713783945"
"No worries","2001","Employed","Couple + C. LE and GT 16","477","0.400727462927178","0.373881446756341","0.427573479098015"
"No worries","2001","Employed","Single parent ","303","0.419685669688867","0.384224313483111","0.455147025894623"
"No worries","2001","Not Employed","(Married) couple without C. ","545","0.152824221699934","0.140777360673546","0.164871082726322"
"No worries","2001","Not Employed","1-pers.-HH","272","0.183269365348223","0.163224061901998","0.203314668794448"
"No worries","2001","Not Employed","Couple + C. GT 16 ","347","0.329445411417759","0.300975668135879","0.35791515469964"
"No worries","2001","Not Employed","Couple + C. LE 16 ","368","0.405234667434684","0.373833816727923","0.436635518141446"
"No worries","2001","Not Employed","Couple + C. LE and GT 16","225","0.521891144225141","0.476193363859151","0.567588924591131"
"No worries","2001","Not Employed","Single parent ","119","0.317436846976941","0.27038742883377","0.364486265120111"
"Some worries","2001","Employed","(Married) couple without C. ","1791","0.533301868912003","0.516649767536977","0.549953970287028"
"Some worries","2001","Employed","1-pers.-HH","683","0.451914098725571","0.42724905002795","0.476579147423192"
"Some worries","2001","Employed","Couple + C. GT 16 ","1355","0.512854168585813","0.493570905388175","0.532137431783452"
"Some worries","2001","Employed","Couple + C. LE 16 ","1892","0.498919030107808","0.483011190984542","0.514826869231074"
"Some worries","2001","Employed","Couple + C. LE and GT 16","649","0.485376090930436","0.457996479793098","0.512755702067774"
"Some worries","2001","Employed","Single parent ","354","0.469025853358396","0.43316697490093","0.504884731815863"
"Some worries","2001","Not Employed","(Married) couple without C. ","1817","0.537651464680503","0.520958779664168","0.554344149696837"
"Some worries","2001","Not Employed","1-pers.-HH","684","0.479897221965517","0.454012292921448","0.505782151009586"
"Some worries","2001","Not Employed","Couple + C. GT 16 ","455","0.432535190889947","0.402525954751191","0.462544427028704"
"Some worries","2001","Not Employed","Couple + C. LE 16 ","431","0.453175823524351","0.421335863412749","0.485015783635952"
"Some worries","2001","Not Employed","Couple + C. LE and GT 16","162","0.338351394881268","0.295066194285537","0.381636595477"
"Some worries","2001","Not Employed","Single parent ","154","0.434021122382202","0.383924353805234","0.48411789095917"
"Big worries","2002","Employed","(Married) couple without C. ","466","0.133196400212118","0.122543265705534","0.143849534718702"
"Big worries","2002","Employed","1-pers.-HH","177","0.112935870144571","0.0973142632631466","0.128557477025995"
"Big worries","2002","Employed","Couple + C. GT 16 ","295","0.119272333523415","0.107329089800369","0.13121557724646"
"Big worries","2002","Employed","Couple + C. LE 16 ","328","0.0983026671521239","0.0888994952664262","0.107705839037822"
"Big worries","2002","Employed","Couple + C. LE and GT 16","136","0.0962991158796321","0.081115066989848","0.111483164769416"
"Big worries","2002","Employed","Single parent ","89","0.114027590196779","0.0914747681039371","0.13658041228962"
"Big worries","2002","Not Employed","(Married) couple without C. ","1080","0.315539887328754","0.300248126714316","0.330831647943192"
"Big worries","2002","Not Employed","1-pers.-HH","474","0.337098519836208","0.312614681728267","0.361582357944149"
"Big worries","2002","Not Employed","Couple + C. GT 16 ","248","0.23139357799125","0.207145758955322","0.255641397027178"
"Big worries","2002","Not Employed","Couple + C. LE 16 ","120","0.152317535945142","0.128657097817565","0.175977974072719"
"Big worries","2002","Not Employed","Couple + C. LE and GT 16","60","0.126006850571772","0.0968604779820397","0.155153223161505"
"Big worries","2002","Not Employed","Single parent ","111","0.320008373639052","0.271954737077154","0.368062010200951"
"No worries","2002","Employed","(Married) couple without C. ","1436","0.346571902317865","0.331651985863109","0.36149181877262"
"No worries","2002","Employed","1-pers.-HH","701","0.434732332311708","0.410265920151222","0.459198744472194"
"No worries","2002","Employed","Couple + C. GT 16 ","1137","0.385260595296698","0.367327533746276","0.40319365684712"
"No worries","2002","Employed","Couple + C. LE 16 ","1682","0.411134041086067","0.395593673940746","0.426674408231389"
"No worries","2002","Employed","Couple + C. LE and GT 16","568","0.410842075660303","0.385518944233911","0.436165207086695"
"No worries","2002","Employed","Single parent ","346","0.443889525174033","0.408635897931329","0.479143152416737"
"No worries","2002","Not Employed","(Married) couple without C. ","545","0.14232820999748","0.130831797396082","0.153824622598877"
"No worries","2002","Not Employed","1-pers.-HH","267","0.182215787767955","0.162222282358708","0.202209293177202"
"No worries","2002","Not Employed","Couple + C. GT 16 ","441","0.353486955225415","0.326000396588363","0.380973513862468"
"No worries","2002","Not Employed","Couple + C. LE 16 ","341","0.359502322539419","0.327905685600686","0.391098959478153"
"No worries","2002","Not Employed","Couple + C. LE and GT 16","258","0.482778276373593","0.438890289720438","0.526666263026749"
"No worries","2002","Not Employed","Single parent ","113","0.324660553623572","0.276424737945485","0.37289636930166"
"Some worries","2002","Employed","(Married) couple without C. ","2006","0.520231697470018","0.504568335141335","0.5358950597987"
"Some worries","2002","Employed","1-pers.-HH","699","0.452331797543721","0.427766639258872","0.47689695582857"
"Some worries","2002","Employed","Couple + C. GT 16 ","1397","0.495467071179888","0.477043077600361","0.513891064759414"
"Some worries","2002","Employed","Couple + C. LE 16 ","1841","0.490563291761809","0.474774315450644","0.506352268072974"
"Some worries","2002","Employed","Couple + C. LE and GT 16","746","0.492858808460065","0.467125845515411","0.518591771404718"
"Some worries","2002","Employed","Single parent ","328","0.442082884629188","0.406843970689395","0.477321798568982"
"Some worries","2002","Not Employed","(Married) couple without C. ","1923","0.542131902673766","0.525738128056799","0.558525677290734"
"Some worries","2002","Not Employed","1-pers.-HH","691","0.480685692395837","0.454808192005825","0.506563192785849"
"Some worries","2002","Not Employed","Couple + C. GT 16 ","473","0.415119466783335","0.38678825436364","0.443450679203029"
"Some worries","2002","Not Employed","Couple + C. LE 16 ","425","0.488180141515438","0.455266203210283","0.521094079820594"
"Some worries","2002","Not Employed","Couple + C. LE and GT 16","180","0.391214873054634","0.348352805627189","0.434076940482079"
"Some worries","2002","Not Employed","Single parent ","138","0.355331072737375","0.306027457193222","0.404634688281528"
"Big worries","2003","Employed","(Married) couple without C. ","417","0.128300672517013","0.117595635024093","0.139005710009934"
"Big worries","2003","Employed","1-pers.-HH","170","0.110869244552857","0.0951215517898878","0.126616937315825"
"Big worries","2003","Employed","Couple + C. GT 16 ","283","0.129687683985714","0.117149406066054","0.142225961905374"
"Big worries","2003","Employed","Couple + C. LE 16 ","294","0.0932373052618189","0.0836899769204177","0.10278463360322"
"Big worries","2003","Employed","Couple + C. LE and GT 16","139","0.112432898226488","0.0954873837317799","0.129378412721197"
"Big worries","2003","Employed","Single parent ","74","0.113779573267165","0.0907287014778865","0.136830445056443"
"Big worries","2003","Not Employed","(Married) couple without C. ","1020","0.289811357565495","0.274904377143172","0.304718337987819"
"Big worries","2003","Not Employed","1-pers.-HH","478","0.328760458069201","0.304639371365416","0.352881544772985"
"Big worries","2003","Not Employed","Couple + C. GT 16 ","220","0.211569461800527","0.188246502461203","0.23489242113985"
"Big worries","2003","Not Employed","Couple + C. LE 16 ","103","0.14104695978944","0.117017326373033","0.165076593205847"
"Big worries","2003","Not Employed","Couple + C. LE and GT 16","60","0.133601038816821","0.103839175940454","0.163362901693187"
"Big worries","2003","Not Employed","Single parent ","97","0.220688078321681","0.179155030653175","0.262221125990187"
"No worries","2003","Employed","(Married) couple without C. ","1373","0.337718253572466","0.322579537952353","0.352856969192578"
"No worries","2003","Employed","1-pers.-HH","653","0.426115651414642","0.401312634702344","0.450918668126941"
"No worries","2003","Employed","Couple + C. GT 16 ","1085","0.392411550476954","0.374188268058535","0.410634832895373"
"No worries","2003","Employed","Couple + C. LE 16 ","1550","0.415716711541289","0.399534023808607","0.431899399273972"
"No worries","2003","Employed","Couple + C. LE and GT 16","539","0.417862250106633","0.391405474803651","0.444319025409615"
"No worries","2003","Employed","Single parent ","292","0.382927085501114","0.347640420692415","0.418213750309812"
"No worries","2003","Not Employed","(Married) couple without C. ","580","0.158316462854745","0.146321951094442","0.170310974615049"
"No worries","2003","Not Employed","1-pers.-HH","289","0.18687066145629","0.166855057824051","0.20688626508853"
"No worries","2003","Not Employed","Couple + C. GT 16 ","436","0.343671214981772","0.316550086829838","0.370792343133705"
"No worries","2003","Not Employed","Couple + C. LE 16 ","322","0.384928416951972","0.351336608263806","0.418520225640137"
"No worries","2003","Not Employed","Couple + C. LE and GT 16","254","0.479002722531154","0.435302570255813","0.522702874806495"
"No worries","2003","Not Employed","Single parent ","149","0.4277225721371","0.378173777129868","0.477271367144332"
"Some worries","2003","Employed","(Married) couple without C. ","1959","0.533981073910521","0.518012906379394","0.549949241441649"
"Some worries","2003","Employed","1-pers.-HH","704","0.463015104032501","0.4380054786325","0.488024729432502"
"Some worries","2003","Employed","Couple + C. GT 16 ","1390","0.477900765537332","0.459258600371679","0.496542930702986"
"Some worries","2003","Employed","Couple + C. LE 16 ","1719","0.491045983196892","0.474630996526628","0.507460969867155"
"Some worries","2003","Employed","Couple + C. LE and GT 16","657","0.469704851666879","0.442932975462645","0.496476727871113"
"Some worries","2003","Employed","Single parent ","363","0.503293341231722","0.466998499228721","0.539588183234722"
"Some worries","2003","Not Employed","(Married) couple without C. ","1958","0.551872179579759","0.535531680266844","0.568212678892675"
"Some worries","2003","Not Employed","1-pers.-HH","690","0.484368880474509","0.458707737777633","0.510030023171385"
"Some worries","2003","Not Employed","Couple + C. GT 16 ","522","0.444759323217702","0.416381530403917","0.473137116031486"
"Some worries","2003","Not Employed","Couple + C. LE 16 ","381","0.474024623258588","0.439552841809406","0.50849640470777"
"Some worries","2003","Not Employed","Couple + C. LE and GT 16","188","0.387396238652026","0.344781114128534","0.430011363175517"
"Some worries","2003","Not Employed","Single parent ","137","0.351589349541218","0.30377132513918","0.399407373943257"
"Big worries","2004","Employed","(Married) couple without C. ","476","0.148852985432483","0.137397836522155","0.160308134342811"
"Big worries","2004","Employed","1-pers.-HH","187","0.145145226181996","0.127095381181229","0.163195071182764"
"Big worries","2004","Employed","Couple + C. GT 16 ","314","0.134718806337031","0.121859530671301","0.147578082002761"
"Big worries","2004","Employed","Couple + C. LE 16 ","338","0.111603497704715","0.10086193045528","0.12234506495415"
"Big worries","2004","Employed","Couple + C. LE and GT 16","165","0.177510138763964","0.156327993461104","0.198692284066825"
"Big worries","2004","Employed","Single parent ","98","0.169019516003158","0.141296314987301","0.196742717019014"
"Big worries","2004","Not Employed","(Married) couple without C. ","1167","0.333232902403764","0.317713955303105","0.348751849504423"
"Big worries","2004","Not Employed","1-pers.-HH","542","0.379611229362889","0.35473549592997","0.404486962795807"
"Big worries","2004","Not Employed","Couple + C. GT 16 ","265","0.237092569591214","0.212969041631118","0.261216097551311"
"Big worries","2004","Not Employed","Couple + C. LE 16 ","106","0.152535997383001","0.126923793266109","0.178148201499892"
"Big worries","2004","Not Employed","Couple + C. LE and GT 16","75","0.193491148099202","0.160048487899186","0.226933808299217"
"Big worries","2004","Not Employed","Single parent ","98","0.255973185753592","0.21260564244172","0.299340729065464"
"No worries","2004","Employed","(Married) couple without C. ","1206","0.307588059345241","0.292735999698528","0.322440118991954"
"No worries","2004","Employed","1-pers.-HH","577","0.364958798669469","0.340289954663764","0.389627642675175"
"No worries","2004","Employed","Couple + C. GT 16 ","973","0.356771503353035","0.338728805413806","0.374814201292264"
"No worries","2004","Employed","Couple + C. LE 16 ","1260","0.362009853530925","0.345615567409383","0.378404139652467"
"No worries","2004","Employed","Couple + C. LE and GT 16","472","0.343871656826382","0.317539545992169","0.370203767660596"
"No worries","2004","Employed","Single parent ","278","0.397033330173245","0.360839072711451","0.433227587635038"
"No worries","2004","Not Employed","(Married) couple without C. ","485","0.125762152001178","0.114845461025463","0.136678842976892"
"No worries","2004","Not Employed","1-pers.-HH","234","0.149156328192347","0.130895514182053","0.16741714220264"
"No worries","2004","Not Employed","Couple + C. GT 16 ","402","0.306169395994084","0.280026509193684","0.332312282794483"
"No worries","2004","Not Employed","Couple + C. LE 16 ","290","0.374039280111449","0.339569993263073","0.408508566959826"
"No worries","2004","Not Employed","Couple + C. LE and GT 16","263","0.439866934084829","0.39784539453584","0.481888473633819"
"No worries","2004","Not Employed","Single parent ","139","0.370218423226205","0.322234331377867","0.418202515074543"
"Some worries","2004","Employed","(Married) couple without C. ","2027","0.543558955222276","0.527528887860642","0.55958902258391"
"Some worries","2004","Employed","1-pers.-HH","699","0.489895975148534","0.464280215549509","0.51551173474756"
"Some worries","2004","Employed","Couple + C. GT 16 ","1421","0.508509690309934","0.489680534139814","0.527338846480053"
"Some worries","2004","Employed","Couple + C. LE 16 ","1703","0.52638664876436","0.509353704320859","0.543419593207861"
"Some worries","2004","Employed","Couple + C. LE and GT 16","613","0.478618204409653","0.450925483886213","0.506310924933094"
"Some worries","2004","Employed","Single parent ","326","0.433947153823598","0.397284284887088","0.470610022760107"
"Some worries","2004","Not Employed","(Married) couple without C. ","1892","0.541004945595058","0.524598826680145","0.557411064509972"
"Some worries","2004","Not Employed","1-pers.-HH","686","0.471232442444765","0.445645146253032","0.496819738636498"
"Some worries","2004","Not Employed","Couple + C. GT 16 ","527","0.456738034414702","0.428483759456002","0.484992309373401"
"Some worries","2004","Not Employed","Couple + C. LE 16 ","361","0.47342472250555","0.437857016912149","0.50899242809895"
"Some worries","2004","Not Employed","Couple + C. LE and GT 16","198","0.366641917815969","0.325846497448336","0.407437338183603"
"Some worries","2004","Not Employed","Single parent ","152","0.373808391020203","0.325729832841813","0.421886949198592"
"Big worries","2005","Employed","(Married) couple without C. ","428","0.131807482038509","0.12064655386942","0.142968410207598"
"Big worries","2005","Employed","1-pers.-HH","186","0.136373505346143","0.119183006631874","0.153564004060411"
"Big worries","2005","Employed","Couple + C. GT 16 ","295","0.130375372523966","0.117347201190384","0.143403543857548"
"Big worries","2005","Employed","Couple + C. LE 16 ","311","0.115844204774669","0.104465723576024","0.127222685973314"
"Big worries","2005","Employed","Couple + C. LE and GT 16","135","0.166882127908866","0.145433963941685","0.188330291876047"
"Big worries","2005","Employed","Single parent ","99","0.158439962796263","0.131599610704774","0.185280314887752"
"Big worries","2005","Not Employed","(Married) couple without C. ","1126","0.333116772690384","0.317513085787279","0.34872045959349"
"Big worries","2005","Not Employed","1-pers.-HH","514","0.366105286343533","0.341154275383243","0.391056297303822"
"Big worries","2005","Not Employed","Couple + C. GT 16 ","224","0.242225592129373","0.216685925500299","0.267765258758446"
"Big worries","2005","Not Employed","Couple + C. LE 16 ","91","0.136985567496126","0.11093114399637","0.163039990995882"
"Big worries","2005","Not Employed","Couple + C. LE and GT 16","80","0.201759032171637","0.168004532440703","0.235513531902571"
"Big worries","2005","Not Employed","Single parent ","89","0.22314892418468","0.181879729260304","0.264418119109056"
"No worries","2005","Employed","(Married) couple without C. ","1155","0.315449154423235","0.300117472478083","0.330780836368387"
"No worries","2005","Employed","1-pers.-HH","587","0.372270574886117","0.34805604208666","0.396485107685574"
"No worries","2005","Employed","Couple + C. GT 16 ","899","0.359380707091949","0.340815613144187","0.377945801039712"
"No worries","2005","Employed","Couple + C. LE 16 ","1134","0.341615450106211","0.324754140285379","0.358476759927043"
"No worries","2005","Employed","Couple + C. LE and GT 16","434","0.340296544141744","0.313042237993162","0.367550850290327"
"No worries","2005","Employed","Single parent ","267","0.35720698390102","0.321985403731952","0.392428564070088"
"No worries","2005","Not Employed","(Married) couple without C. ","501","0.130685303150427","0.119526799350101","0.141843806950754"
"No worries","2005","Not Employed","1-pers.-HH","237","0.158794896217956","0.139865105985806","0.177724686450105"
"No worries","2005","Not Employed","Couple + C. GT 16 ","400","0.332584523828888","0.304498879050799","0.360670168606977"
"No worries","2005","Not Employed","Couple + C. LE 16 ","245","0.332527466183477","0.296827689998334","0.36822724236862"
"No worries","2005","Not Employed","Couple + C. LE and GT 16","264","0.425635830148795","0.384048509966228","0.467223150331362"
"No worries","2005","Not Employed","Single parent ","145","0.384265751892817","0.336051858070882","0.432479645714752"
"Some worries","2005","Employed","(Married) couple without C. ","1946","0.552743363538257","0.53633888510045","0.569147841976064"
"Some worries","2005","Employed","1-pers.-HH","758","0.49135591976774","0.466314117082833","0.516397722452647"
"Some worries","2005","Employed","Couple + C. GT 16 ","1372","0.510243920384085","0.490902044046598","0.529585796721571"
"Some worries","2005","Employed","Couple + C. LE 16 ","1594","0.54254034511912","0.524828036953009","0.560252653285231"
"Some worries","2005","Employed","Couple + C. LE and GT 16","592","0.49282132794939","0.464063424612986","0.521579231285793"
"Some worries","2005","Employed","Single parent ","345","0.484353053302717","0.447618857478615","0.521087249126818"
"Some worries","2005","Not Employed","(Married) couple without C. ","1878","0.536197924159188","0.519688459608751","0.552707388709625"
"Some worries","2005","Not Employed","1-pers.-HH","681","0.475099817438512","0.449235121593079","0.500964513283945"
"Some worries","2005","Not Employed","Couple + C. GT 16 ","457","0.425189884041739","0.395719288847709","0.45466047923577"
"Some worries","2005","Not Employed","Couple + C. LE 16 ","333","0.530486966320396","0.492669170080539","0.568304762560254"
"Some worries","2005","Not Employed","Couple + C. LE and GT 16","199","0.372605137679568","0.331938049759082","0.413272225600054"
"Some worries","2005","Not Employed","Single parent ","157","0.392585323922503","0.344182646794032","0.440988001050974"
"Big worries","2006","Employed","(Married) couple without C. ","490","0.146796487262301","0.135647879028969","0.157945095495632"
"Big worries","2006","Employed","1-pers.-HH","195","0.123964733106831","0.108054396890219","0.139875069323443"
"Big worries","2006","Employed","Couple + C. GT 16 ","281","0.11938747706976","0.106938527683457","0.131836426456063"
"Big worries","2006","Employed","Couple + C. LE 16 ","329","0.119288168421006","0.107976339010163","0.130599997831849"
"Big worries","2006","Employed","Couple + C. LE and GT 16","132","0.152399069246392","0.130884256620883","0.173913881871902"
"Big worries","2006","Employed","Single parent ","103","0.165927994998274","0.139444512481873","0.192411477514674"
"Big worries","2006","Not Employed","(Married) couple without C. ","1269","0.335143259535736","0.320494685327123","0.349791833744348"
"Big worries","2006","Not Employed","1-pers.-HH","632","0.373620266987849","0.350480615968514","0.396759918007184"
"Big worries","2006","Not Employed","Couple + C. GT 16 ","217","0.21965635954814","0.194590518104313","0.244722200991966"
"Big worries","2006","Not Employed","Couple + C. LE 16 ","98","0.156289382547224","0.130301017754269","0.182277747340179"
"Big worries","2006","Not Employed","Couple + C. LE and GT 16","67","0.19882779635806","0.160520495750299","0.237135096965822"
"Big worries","2006","Not Employed","Single parent ","103","0.237198255391144","0.195822431159801","0.278574079622486"
"No worries","2006","Employed","(Married) couple without C. ","1254","0.311859485500473","0.297266150628299","0.326452820372646"
"No worries","2006","Employed","1-pers.-HH","700","0.432431509660961","0.408512825085989","0.456350194235933"
"No worries","2006","Employed","Couple + C. GT 16 ","855","0.33646139785879","0.318320381934542","0.354602413783039"
"No worries","2006","Employed","Couple + C. LE 16 ","1180","0.363476591273278","0.346689994451814","0.380263188094743"
